"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"289","2021-03-04 15:44:57-03","IF","SPSF","01189","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","10","25","Brasil","SP","São Paulo","Ipiranga, Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"290","2021-03-04 15:44:57-03","IF","SPSF","10380","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A.Custodio Filho","2499","1984","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"291","2021-03-04 15:44:57-03","IF","SPSF","31386","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","R.Goldemberg","2007","03","22","A.G.Castro","51","2000","01","13","Brasil","SP","Bananal","Estação Ecológica, Serra da Bocaina","-44.333333","-22.833333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, flores brancas.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"292","2021-03-04 15:44:57-03","IF","SPSF","36640","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A.Custódio Filho","1522","1983","09","16","Brasil","SP","Biritiba Mirim","E.B.Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"293","2021-03-04 15:44:57-03","IF","SPSF","40701","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","R.Goldenberg","2010","07","05","R.T. Polisel","710","2008","05","01","Brasil","SP","Ibiúna","igreja de São Sebastião","-47.187778","-23.848333",NA,NA,"950","950","COLETA: Arvoreta 4m; flores brancas.; GEOGRAFIA: A 500m antes do portão principal.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"294","2021-03-04 15:44:57-03","IF","SPSF","42216","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","((Cham. ex Triana)) Cogn.","N.M.Ivanauskas","2019","09","05","R.T. Polisel & N.M.Ivanaukas & R.P.S.Lattore & E.Rocha","545","2008","03","28","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Arvoreta de 3 m. Botões florais.; GEOGRAFIA: Floresta Ombrófila Mista. Ao longo da Trilha da Pedra Vermelha.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"295","2021-03-04 15:44:57-03","IF","SPSF","42338","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","((Cham. ex Triana)) Cogn.","L.Rossi","2018","07","31","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","752","2008","08","17","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Árvore de 5 m. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Mista. Na área de estudo Fitossociológico.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"296","2021-03-04 15:44:57-03","IF","SPSF","42448","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","R.Goldenberg","2010","07","05","R.T.Polisel & N.M.Ivanauskas & R.Esteves","885","2008","11","21","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Árvore de 6 m. Frutos imaturos verdes.; GEOGRAFIA: Na estrada para a unidade.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"297","2021-03-04 15:44:57-03","IF","SPSF","47547","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"T.E.Barreto","86","2013","02","19","Brasil","SP","Campos do Jordão","PECJ","-45.766667","-23.183333",NA,NA,NA,NA,"COLETA: Arbusto.&nf;2 duplicatas; GEOGRAFIA: FOD - Altomontana;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"298","2021-03-04 15:44:57-03","IF","SPSF","45387","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","R.Goldenberg","2012","05","02","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6355","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.371667","-22.805",NA,NA,"1150","1150","COLETA: Árvore 3,5m altura; flores cor branca.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"299","2021-03-04 15:44:57-03","IF","SPSF","33262","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.K.Caddah","2014","02","12","F.A.R.D.P.Arzolla","576","2004","06","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: Arvoreta com 2,5m de altura; flores brancas.; GEOGRAFIA: Trilha da Cachoeira - argens do Rio Paraibuna.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"300","2021-03-04 15:44:57-03","IF","SPSF","17037","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"J.B.Baitello","567","1994","03","30","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"301","2021-03-04 15:44:57-03","IF","SPSF","19502","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"O.T. Aguiar & J.B.Baitello","599","1995","09","06","Brasil","SP","Miracatu","Parque Estadual do Jurupará","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"43974","auto","Magnoliopsida",NA,NA,NA,NA,NA
"302","2021-03-04 15:44:57-03","IF","SPSF","11032","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A.Custodio Filho","2751","1988","03","15","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"303","2021-03-04 15:44:57-03","IF","SPSF","11010","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A.Custodio Filho","2692","1986","06","01","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"304","2021-03-04 15:44:57-03","IF","SPSF","11029","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A.Custodio Filho","2705","1986","06","01","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"305","2021-03-04 15:44:57-03","IF","SPSF","06124","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"1980","07","30","Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA
"306","2021-03-04 15:44:57-03","IF","SPSF","18347","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"J.Y.Tamashiro","571","1994","08","18","Brasil","SP","Sao Bento do Sapucai","estrada para o Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"18089","auto","Magnoliopsida",NA,NA,NA,NA,NA
"307","2021-03-04 15:44:57-03","IF","SPSF","44366","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","R.S.Pando","2007","09","19","R.J.F.Garcia & R.F.Almeida & B.G.Fries","3055","2007","08","14","Brasil","SP","São Paulo","Bacia do Rio Capivari","-46.6300010681152","-23.5400009155273",NA,NA,"735","735","COLETA: Mata Secundária.&nf;Arvoreta 3m altura; flores brancas e frutos azul-arroxeados.; GEOGRAFIA: Sítio Maravilha.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"308","2021-03-04 15:44:57-03","IF","SPSF","29778","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"F.T.Farah","2221","2001","04","13","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"309","2021-03-04 15:44:57-03","IF","SPSF","29658","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"F.T.Farah","2214","2001","04","13","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"310","2021-02-08 12:43:33-03","UFRGS","ICN","161894","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Molz, M","2007","02","08","Molz, M","s.n.","2007","02","08","Brasil","RS","Nova Hartz","Canudos Alto Sociedade Ginástica","-50.9021987915039","-29.5825004577637",NA,NA,"510","510","Arvoreta, 5 m de altura, PAP de 16 cm/16cm; Floresta de encosta",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"6017","auto",NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:43:33-03","UFRGS","ICN","123638","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Sobral, M; et al.","9396",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,"750","750","Região de transição entre mata atlântica e mata com araucária, entremeada com campos rupestres. Arbusto 1,8m, em beira de mata; flores brancas; frutos maduros azul-escuros.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:43:33-03","UFRGS","ICN","098015","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB","3911","1986","11","14","Brasil","SC","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda), próximo ao Rio Garcia (via Lageado Alto, Guabiruba)","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","Arvoreta, 4m altura; Beira de mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"34291","auto",NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:43:33-03","UFRGS","ICN","123063","S","Plantae","Melastomataceae","Leandra","cf. barbinervis","Leandra cf. barbinervis","(Cham. ex Triana) Cogn.","Sobral, M",NA,NA,NA,"Sobral, M","7935",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Tajuva","-49.934700012207","-29.3649997711182",NA,NA,"500","500","Arvoreta 4m, em interior de mata; flores brancas; frutos imaturos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"314","2020-08-26 10:49:45-03","MCN-FZBRS","HAS","43902","PreservedSpecimen","Plantae","Melastomataceae","Leandra","cf. barbinervis","Leandra cf. barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Schmidt, R.","752","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale da Linha Encantada, trilha até Sanga do Paraguaio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"arbusto","HAS0043902",NA,"Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"315","2019-11-21 10:09:47-03","IBt","SP","193342","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Custodio Filho, A","1522","1983","09","16","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:09:47-03","IBt","SP","327199","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Godoy, SAP; Agostinho, V; Bellenzani, MLR","216","1994","09","13","Brasil","São Paulo","Capivari","Fazenda da SABESP, ao final da Estrada do Capivara. Encosta na margem esquerda do rio Capivari","-46.680278","-23.935556","-46.680278","-23.935556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:09:47-03","IBt","SP","311191","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R","1998",NA,NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; et al.","135",NA,NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha da bacia experimental B à cachoeira","-45.044167","-23.256944","-45.044167","-23.256944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:09:47-03","IBt","SP","327198","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Custodio Filho, A","2692","1986","06","01","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Casa Grande","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:09:47-03","IBt","SP","41484","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Gehrt, A",NA,NA,NA,"Kuhlmann, M","s.n.","1939","08","26","Brasil","Paraná",NA,"Estrada São Paulo à Curitiba, Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:09:47-03","IBt","SP","429736","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Almeida Scabbia, RJ","2008","10",NA,"Almeida Scabbia, RJ; Grantsau, I; Maluly, G; Lopes, IM","5343","2008","09","23","Brasil","São Paulo","Santo André","Paranapiacaba, Parque Nascentes de Paranapiacaba, Núcleo Olho D'Água","-46.298025","-23.778986","-46.298025","-23.778986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:09:47-03","IBt","SP","492252","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA","2015","05",NA,"Baumgratz, JFA; et al.","1406-A","2015","04","01","Brasil","Minas Gerais","Passa Quatro","APA da Mantiqueira, Serra Fina, caminho para a Toca do Lobo","-44.908333","-22.451389","-44.908333","-22.451389","1586","1586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:09:47-03","IBt","SP","129570","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Hatschbach, G","1972","09",NA,"Hatschbach, G","29759","1972","06","28","Brasil","Paraná","Bocaiúva do Sul","Rio Putunã. Mata pluvial, encosta de morro","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:09:47-03","IBt","SP","327196","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Catharino, ELM; Esteves, GL; Rodrigues, EA; Shirasuna, RT","2038","1994","09","28","Brasil","São Paulo","Bananal","Serra da Bocaina, Alto do morro da antena","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"(coleta em duas plantas, folhas maiores e menores)",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:09:47-03","IBt","SP","245388","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Barros, F; Rossi, L; Sugiyama, M; Martuscelli, P","1907","1990","09","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:09:47-03","IBt","SP","350600","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JF",NA,NA,NA,"Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","103","2000","07","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Início da Trilha dos Macacos","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:09:47-03","IBt","SP","218107","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Chiea, SAC; Pompéia, SL","527","1987","10","01","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:09:47-03","IBt","SP","327135","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Franco, GADC; Kawasaki, ML","1269","1994","08","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do Rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:09:47-03","IBt","SP","327197","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Baitello, JB","567","1994","03","30","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira e arredores","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:09:47-03","IBt","SP","245290","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Romaniuc Neto, S; Toledo, CB","916","1988","03","31","Brasil","São Paulo","Ibiúna","Bairro do Murundu","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:09:47-03","IBt","SP","250021","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Rossi, L; Carvalhaes, MA","909","1991","06","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto do Morro, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto 1 m alt., pecíolos vináceos, nervuras castanho-vináceas, pétalas e estames alvos, estiletes rosa. Frutos negro-azulados",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:09:47-03","IBt","SP","277281","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Rapini, A; et al.","21","1995","01","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Capão de topo de morro","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto ca. 1 m alt., flores com cálice verde, corola alva, anteras castanhas",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:09:47-03","IBt","SP","245450","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Rossi, L; et al.","667","1990","08","16","Brasil","São Paulo","Iguape","Reserva Ecológica da Juréia, Alto do morro, na margem de um capão","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto 1,5 m alt., pecíolos e base das nervuras vináceos. Flores alvas, anteras creme, estilete róseo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:09:47-03","IBt","SP","302918","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Corrêa, MA; Hoch, AM; Prado, J; Costa, CB; Proença, SL; Silva, E; Galante, O","65","1996","05","22","Brasil","São Paulo","Iporanga","Fazenda Intervales. Caminho para Barra Grade. (área particular) Fazenda Santa Rita","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:09:47-03","IBt","SP","302243","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JF","2009",NA,NA,"Aguiar, OT; Baitello, JB","599","1995","09","06","Brasil","São Paulo","Miracatu","Parque Estadual de Jurupará, Estrada do mono, caminho p/ o parque","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:09:47-03","IBt","SP","341517","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1404","1997","02","10","Brasil","São Paulo","Mogi das Cruzes","Área seguindo o curso do Tietê, área de inundação.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:09:47-03","IBt","SP","189006","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Kirizawa, M; Sousa, AVG; Duque, NN","1008","1983","07","28","Brasil","São Paulo","Mogi das Cruzes","Serra do Mar","-46.1883010864258","-23.5228004455566",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:09:47-03","IBt","SP","163803","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Muniz, CFS; Kirizawa, M; Wanderley, MGL","146","1980","05","28","Brasil","São Paulo","Mogi das Cruzes","Vila Casa Grande","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:09:47-03","IBt","SP","203166","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Shepherd, GJ; Tamashiro, JY","15829","1984","03","26","Brasil","São Paulo","Paraibuna","Usina hidroelétrica de Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA,NA
