"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"97","2021-04-07 16:08:49-03","UENF","HUENF","11794","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","H.C. de Lima","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8891","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","-41.233333","-21.336667",NA,"Arvoreta muito ramificada, com 3 m alt. Tronco com casca fina e esfoliante. Estéril. Ocasional.","HUENF00012624",NA,"83","83",NA,NA,NA,NA,NA,NA,NA,"41º14'W","21º20'12''S",NA,NA,NA,NA
"98","2021-02-09 10:13:12-03","UENF","HUENF","4156","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Lima, H.C. & D.N.S. Machado","Nascimento, M.T.",NA,"2004","05","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa de Cima - Fragmento 5 - F. B. do Imbé","-41.3244018554688","-21.7541999816895",NA,NA,"HUENF00004159",NA,NA,NA,NA,NA,"62761","auto","2016","09","19",NA,NA,NA,NA,NA,NA
"99","2021-02-25 10:12:02-03","CVRD","CVRD","13051","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Geovane S. Siqueira","Terra, G.","673","2010","05","20","América do Sul","BRASIL","ES","Cachoeiro de Itapemirim",NA,"-41.1128005981445","-20.8488998413086",NA,"área em restaração RPPN Cafundó <ll>dwc_commonname:</ll> Cassia marabá","CVRD013051",NA,NA,NA,NA,NA,"35694","auto","2012","10","19",NA,NA,"Magnoliopsida",NA,NA,NA
"100","2021-02-25 10:12:02-03","CVRD","CVRD","5920","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Stephen Harris","Folli, D.A.","3168","1998","05","07","América do Sul","BRASIL","ES","Linhares","Gramado da casa de Hóspedes","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cassia marabá","CVRD005920",NA,NA,NA,NA,NA,"48094","auto","1999","08","12",NA,NA,"Magnoliopsida",NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","USw2724","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"H. F. Pittier","s.n.",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","1340295","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"L. Riedel","757","1824","10",NA,"South America","Brazil",NA,NA,"Pr. Jaguaru",NA,NA,NA,NA,"US02193178","US02193178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","USw4194","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"South America","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","2775438","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"E. P. Heringer","14047","1974","10","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Pirapora, MG., Brasilia",NA,NA,NA,NA,"US02193173","US02193173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","920207","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"H. M. Curran","331","1915","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Botanical Garden and Vicinity",NA,NA,NA,NA,"US02193177","US02193177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","1442006","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"D. Constantino","16352","1921","1","3","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem loco Leblon [interpreted], in arenosis prope marne",NA,NA,NA,NA,"US02193175","US02193175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","1442060","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"D. Constantino","7704","1916","9","25","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Horto Bot. Rio de Janeiro",NA,NA,NA,NA,"US02193174","US02193174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2124444","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"L. Smith","6549","1952","4","15","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Municipio de Cabo Frio, Cabo Frio, Arraial do Cabo","-42","-22.83",NA,NA,"US02193176","US02193176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"109","2020-09-02 16:28:51-03","Cenargen","CEN","63506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","M. Simon","Glocimar Pereira-Silva","4285","2000","08","26",NA,"Brasil","DF","BRASILIA","Iate Clube de Brasília.","-47.869444","-14.814444","Exsicatas",NA,"CEN00063506","CEN00063506","1005","1005",NA,NA,NA,NA,"2014","06",NA,"-47.869444","-14.814444",NA,NA,NA,"4"
"110","2020-09-02 16:28:51-03","Cenargen","CEN","52090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Erik J. M. Koenen","Leila de Paula Almeida - Pau Brasil","153","2002","08","20",NA,"Brasil","BA","PORTO SEGURO","Estação Pau Brasil - CEPLAC.",NA,"-16.395555","Exsicatas","Flores perfumadas. Espinhos no caule. Doação do Banco Genético do Pau Brasil (registro: 1305) - Coleção de Referência. EMBRAPA, CEPLAC e VERACEL.","CEN00052090","CEN00052090","81","81",NA,NA,NA,NA,"2012","07",NA,"-39184444.0","-16.395555",NA,NA,NA,"2"
"111","2019-11-13 11:22:06-03","USP","SPF","159182","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Anônimo","Mendonça, FB","55","2001","11","27",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA
"112","2019-11-13 11:22:06-03","USP","SPF","159183","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Anônimo","Mendonça, FB","189","2002","10","25",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA
"113","2019-11-13 11:22:06-03","USP","SPF","200086","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Farney, C","Farney, C","4244","2000","10","21",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00200086",NA,NA,NA,NA,NA,NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:22:06-03","USP","SPF","200818","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Ribeiro, RD","Carvalho, DA","100","2009","11","01",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Reserva Ecológica Estadual de Massambaba","-42.2","-22.916667",NA,NA,"SPF00200818",NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,"-42.2","-22.916667",NA,NA,NA,NA
"115","2019-11-13 11:22:06-03","USP","SPF","204826","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Lima, HC","Cavalcanti, ACS","144","2008","09","20",NA,"Brasil","Rio de Janeiro","Araruama",NA,"-42.2875","-22.937778",NA,NA,"SPF00204826",NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,"-42.2875","-22.937778",NA,NA,NA,NA
"116","2019-11-13 11:22:06-03","USP","SPF","200083","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Ribeiro, RD","Farág, PRC","406","1997","06","20",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200083",NA,NA,NA,NA,NA,"40069","auto","2005","03",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-13 11:22:06-03","USP","SPF","200084","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Lima, HC","Lobão, AQ","224","1997","08","27",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200084",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:22:06-03","USP","SPF","200085","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Anônimo","Lima, HC","5437","1997","03","09",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200085",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-05-08 11:10:22-03","UEFS","HUEFS","218535","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Lima, H.C.de","7989","2014","05","11",NA,"Brasil","Rio de Janeiro","Cabo Frio","APA Pau-Brasil, Peró, Dunas do Peró.","-41.985833","-22.838889",NA,"Mata de restinga.","HUEFS0218535","HUEFS0218535","5","5",NA,NA,NA,NA,NA,NA,NA,"41W59'9''","22S50'20''","Rosanae",NA,NA,NA
"120","2020-05-08 11:10:22-03","UEFS","HUEFS","31741","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","R.D.Ribeiro & H.C.Lima","Dutra, E.de A.","70","1995","07","30",NA,"Brasil","Bahia","Boa Vista do Tupim","Fazenda Arizona.","-40.6091995239258","-12.6603002548218",NA,NA,"HUEFS0031741","HUEFS0031741",NA,NA,NA,NA,"54602","auto","2008","07",NA,NA,NA,"Rosanae",NA,NA,NA
"121","2020-05-08 11:10:22-03","UEFS","HUEFS","200339","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Ribeiro, R.D.","417","2005","03","26",NA,"Brasil","Rio de Janeiro","Macaé","Novo Cavaleiro, vale encantado.","-41.7868995666504","-22.3708000183105",NA,"Vegetação sobre morrotes.","HUEFS0200339",NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"122","2020-05-08 11:10:22-03","UEFS","HUEFS","250553","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Verdi, M.","7601","2017","12","11",NA,"Brasil","Rio de Janeiro","Cabo Frio","Parque Estadual da Costa do Sol. Área de Proteção Ambiental-APA do Pau-Brasil. Praia das Conchas.","-41.986667","-22.871389",NA,"Restinga arbórea em estágio inicial de regeneração.","HUEFS0250553",NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"41W59'12''","22S52'17''","Rosanae",NA,NA,NA
"123","2020-05-08 11:10:22-03","UEFS","HUEFS","70679","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","P.G.C.Almeida","Queiroz, L.P.de","7624","2003","03","11",NA,"Brasil","Bahia","Salvador","Dique do Tororó. Cultivada na arborização do entorno do dique.","-38.35","-12.933333",NA,NA,"HUEFS0070679","HUEFS0070679 HUEFS0070679_01 HUEFS0070679_02",NA,NA,NA,NA,NA,NA,"2012","07",NA,"38W21'","12S56'","Rosanae",NA,NA,NA
"124","2020-05-08 11:10:22-03","UEFS","HUEFS","190557","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Souza, E.R.de","940","2012","11","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","JBRJ. Canteiro próximo à biblioteca.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0190557","HUEFS0190557",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"125","2020-05-08 11:10:22-03","UEFS","HUEFS","228802","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Fonseca, V.S.","137","1994","01","05",NA,"Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica de Jacarepiá, próxima a estrada de terra, formando pequenas moitas (limites sul da reserva com o condomínio Cruz do Sol).","-42.5102996826172","-22.9200000762939",NA,"Restinga degradada.","HUEFS0228802",NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"126","2020-05-08 11:10:22-03","UEFS","HUEFS","205618","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Gomes","1178","1960","09","28",NA,"Brasil","Rio de Janeiro","Cabo Frio","São Pedro d Aldeia.","-42.0186004638672","-22.8794002532959",NA,NA,"HUEFS0205618","HUEFS0205618",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"127","2019-12-03 15:03:48-03","F","FMNH-SEEDPLANTS","V0541378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"Ll. Williams","12879","1940","4","25","South America","Venezuela","Bolívar",NA,"los alrededores de El Palmar",NA,NA,NA,NA,"V0541378F",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"128","2019-01-25 15:40:32-02","IAC","IAC","41805","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","L.C. Bernacci","L.C. Bernacci","3257","2001","09","26",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","26","-47.065751","-22.9056",NA,NA,NA,NA
"129","2019-01-25 15:41:11-02","IAC","IAC","40330","S","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","J.P. Cabral & L. Rodrigues","J.P. Cabral & L. Rodrigues","15","2000","09","22",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09","22","-47.065751","-22.9056",NA,NA,NA,NA
"130","2020-07-23 12:14:16-03","CEPLAC","CEPEC","145767","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,"R. D. Ribeiro","R. D. Ribeiro","239",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ARMAÇÃO DE BÚZIOS",NA,"-41.8816986083984","-22.7469005584717",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-23 12:14:16-03","CEPLAC","CEPEC","42517","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,"M. P. M. de Lima","H. C. de Lima","1606","1981","04","20",NA,"Brasil","Rio de Janeiro","MARICÁ","Barra de Maricá.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,"0W0'0","0S0'0",NA,"30/09/2006",NA,NA
"132","2020-11-19 14:06:11-03","Unimontes","MCMG","819","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","Mart.","Neto, Santos D'Angelo.","Miranda, A.A |",NA,"1998","05","07",NA,"Brasil","Minas Gerais","Juramento",NA,"-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-09-22 13:48:48-03","USP","SPFW","4945","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) PittierexBarneby;J.W.Grimes","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-05 13:53:50-03","UNIRIO","HUNI","632","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","R.B. Pinto","R.B. Pinto",NA,"2008","04","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Complexo do Pão de Açúcar.","-43.2075004577637","-22.9027996063232",NA,"Árvore com ca. 2,5 m altura. Habito: Árvore","HUNI00000632",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:00:35-03","UnB","UB","140518","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Burkart, A","Heringer, EP","7208A","1959","09","26","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Rasgão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-01 15:00:35-03","UnB","UB","36789","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Mecenas, VV","Mecenas, VV; Leite, FQ; Augusto, MM","98","1997","07","02","Southern America","Brasil","Distrito Federal",NA,"APA do Cafuringa, Fazenda Palestina","-48.166667","-15.516667",NA,"Árvore de 6 m de altura e tronco de 20 cm a 1,3 m do chão.; Floresta secundária, levemente decídua, sobre solo raso derivado de calcário.",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"-48.166667","-15.516667",NA,NA,NA,NA
"137","2020-08-20 14:55:58-03","UFSC","FLOR","53446","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Coelho, L.","s.n.","2014","10","20",NA,"Brasil","Santa Catarina","Florianópolis","Trindade - UFSC, próximo ao NDI.","-48.5491981506348","-27.596700668335",NA,"Material testemunho do TCC sobre fitoquímica.","FLOR0053446",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-04 15:43:27-03","IF","SPSF","34212","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"H.C.Lima","6118","2003","08","31","América do Sul","Brasil","RJ","Búzios",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"139","2020-04-30 16:06:52-03","UFMT","CNMT","1313","S","Plantae","Angiosperma",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Melo, J.A.M.","Sardelli, L.F.; Oliveira, V.F.; Thomé, R.S.;Silva, J.A.","26","2014","09","13",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Lote G de supressão. Pousada Ana Lima.","-55.475833","-10.841111",NA,"Base reta, tronco tortuoso, casca fissurado e placas lenhosas, casca morta cinza claro. Folhas concolores. Flores, pétalas brancas, estames brancos com ponta amarelada, ovário amarelo-claro. FrutosSecos, marrom, ovais e alongados.Doaç","CNMT001313",NA,"312","312",NA,NA,NA,NA,"2015","06","29","55°28'33W","10°50'28S",NA,NA,NA,NA
"140","2019-11-21 10:05:17-03","IBt","SP","303800","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Grimes, JW","Handro, O","s.n.","1940","11","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:05:17-03","IBt","SP","215190","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Grimes, JW","Heringer, EP","17131","1978","09","14",NA,"Brasil","Distrito Federal","Brasília","Jardim do Banco do Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
