"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"292","2016-02-02 14:38:13-02","BGBM","B","B 10 0086953","S","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","L.B.Sm. & Downs",NA,"H. Neubert","69",NA,NA,NA,"Brazil",NA,NA,"RGS, Canela.","<a href=http://herbarium.bgbm.org/object/B100086953 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100086953",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2016-02-02 14:38:13-02","BGBM","B","B 10 0086954","S","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","L.B.Sm. & Downs",NA,"C. B. Jaster & G. C. Sessegolo","118","1988","11","25","Brazil",NA,NA,"Paraná.","<a href=http://herbarium.bgbm.org/object/B100086954 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100086954",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2016-02-02 14:38:13-02","BGBM","B","B 10 0086955","S","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","L.B.Sm & Downs",NA,"H. Neubert","177",NA,NA,NA,"Brazil",NA,NA,"RGS, Sao Francisco de Paula.","<a href=http://herbarium.bgbm.org/object/B100086955 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100086955",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-12-19 08:15:17-03","FPS","FPS","1084","MachineObservation","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Brotto, M.L.","Schwirkowski, P.","36B","2013","12","24","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho, Estr. Carlos Muhlmann","<ll>dwc_commonname:</ll> Branquilho","FPS01084,MBM391814","-49.313463","-26.26764",NA,NA,NA,NA,"2014","08","20","-49.313463","-26.26764","FPS01084_v01 FPS01084_v02 FPS01084_v03 FPS01084_v04 MBM391814",NA,NA,NA,NA,NA,NA,NA,"MBM 391814","voucher",NA,NA,NA,NA,NA,NA
"296","2019-12-19 08:15:17-03","FPS","FPS","2975","MachineObservation","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Schwirkowski, P.","Schwirkowski, P.","2402","2017","09","16","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Em capão de FOM. Mata secundária","<ll>dwc_commonname:</ll> Branquilho","FPS02975,MBM423646,ASE0041810,FURB55838","-49.382047","-26.276371",NA,NA,NA,NA,"2017","09","16","-49.382047","-26.276371","FPS02975_v01 FPS02975_v02 FPS02975_v03 FPS02975_v04 FPS02975_v05 FPS02975_v06 FURB55838",NA,NA,NA,NA,NA,NA,NA,"FURB 55838, ASE 40293, MBM 423646","voucher",NA,NA,NA,NA,NA,NA
"297","2019-12-24 11:26:36-03","FPS","FPS","3510","MachineObservation","Plantae","Euphorbiaceae","Sebastiania","argutidens","Sebastiania argutidens","Pax & K.Hoffm.","Schwirkowski, P.","Schwirkowski, P.","2936","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral","<ll>dwc_commonname:</ll> Branquilho","FPS03510,FURB60934","-49.274421","-26.383288",NA,NA,NA,NA,"2018","07","21","-49.274421","-26.383288","FPS03510_v01 FPS03510_v02 FPS03510_v03 FPS03510_v04 FPS03510_v05 FPS03510_v06 FPS03510_v07 FPS03510_v08 FURB60934",NA,NA,NA,NA,NA,NA,NA,"FURB 60934","voucher",NA,NA,NA,NA,NA,NA
"298","2019-02-15 11:39:47-02","IPA","IPA","2173","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Oliveira, L. dos S.D","Andrade-Lima","916","1951","05","01","Brasil","Pernambuco","Inajá","capoeira, chã da Serra Negra.","Arbusto; flor amarelo-claro.","IPA0002173","-37.8238983154297","-8.90167045593262","35089",NA,NA,"auto","2012","02","15",NA,NA,NA,"Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-02-15 11:39:47-02","IPA","IPA","9725","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Oliveira, L. dos S.D","Pickel, B.","5400","1941","08","18","Brasil","São Paulo","São Paulo","Freguesia do Ó, no mato à margem do Tietê.",NA,"IPA0009725","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto","2012","02","15",NA,NA,NA,"Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-08-27 13:29:06-03","IAP","PACA-AGP","34408","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Hatschbach, G.",NA,"1946","09","08","Brasil","PR","Ponta Grossa","Vila Velha","Habitat: in rupestribus dumetosis Fenofase: flor","PACA034408","-50.1618995666504","-25.0949993133545","46557",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-08-27 13:29:06-03","IAP","PACA-AGP","36908","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Hatschbach, G.",NA,"1947","03","07","Brasil","PR","São José dos Pinhais",NA,"Habitat: ad silvam campestrem Fenofase: flor","PACA036908","-49.2064018249512","-25.5347003936768","45291",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-08-27 13:29:06-03","IAP","PACA-AGP","9057","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1942","01","16","Brasil","RS","Bom Jesus",NA,"Habitat: in silvula riparia Fenofase: estéril","PACA009057","-50.4166984558105","-28.6678009033203","55856",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-08-27 13:29:06-03","IAP","PACA-AGP","9056","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1942","01","16","Brasil","RS","Bom Jesus",NA,"Habitat: in silvula riparia Fenofase: estéril","PACA009056","-50.4166984558105","-28.6678009033203","55856",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-08-27 13:29:06-03","IAP","PACA-AGP","33265","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Emrich, K.",NA,"1946","02","20","Brasil","RS","Canela","Caracol","Habitat: in silva aperta Fenofase: flor","PACA033265","-50.815601348877","-29.3656005859375","16452",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:36:50-03","IAP","PACA-AGP","113240","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Kegler, A.","280","1999","10","21","Brasil","RS","Caxias do Sul","São Pedro, 3a Légua.","HUCS 14094 Habitat: interior da mata","PACA113240","-51.1794013977051","-29.1681003570557","49662","780","780","auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-08-27 13:29:06-03","IAP","PACA-AGP","31087","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1946","01","06","Brasil","RS","Caxias do Sul","Vila Oliva","Habitat: in campestribus dumetosis Fenofase: estéril","PACA031087","-51.1794013977051","-29.1681003570557","49662",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-08-27 13:29:06-03","IAP","PACA-AGP","102220","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","T. C. de Marchi","226","2007","10","09","Brasil","RS","Eldorado do Sul","Faz. Terra Dura - Aracruz.","Habitat: Em mata ribeirinha.","PACA102220","-51.6161003112793","-30.0839004516602","33687",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-08-27 13:29:06-03","IAP","PACA-AGP","84932","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","N. R. Bastos",NA,"1997","09","13","Brasil","RS","Esmeralda","Pinhal da Serra - Planalto Dissecado do Rio Pelotas","arbusto a arvoreta Habitat: na vegetacao secundaria","PACA084932","-51.190299987793","-28.0536003112793","38649",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-08-27 13:29:06-03","IAP","PACA-AGP","84933","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","N. R. Bastos",NA,"1997","09","13","Brasil","RS","Esmeralda","Pinhal da Serra - Planalto Dissecado do Rio Pelotas","arbusto a arvoreta Habitat: na vegetacao secundaria","PACA084933","-51.190299987793","-28.0536003112793","38649",NA,NA,"auto","2014","01",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-08-27 13:29:06-03","IAP","PACA-AGP","43259","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1949","09","05","Brasil","RS","Montenegro","Estação Azevedo","Habitat: in silvula campestri Fenofase: flor","PACA043259","-51.4611015319824","-29.6886005401611","21601",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-08-27 13:29:06-03","IAP","PACA-AGP","32502","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Henz, E.",NA,"1945","11","18","Brasil","RS","Montenegro","Pareci","Habitat: in silvula secundaria Fenofase: flor","PACA032502","-51.4611015319824","-29.6886005401611","21601",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-08-27 13:29:06-03","IAP","PACA-AGP","28542","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad fl. Uruguai","Habitat: in silvula campestri Fenofase: estéril","PACA028542","-52.7714004516602","-27.3617000579834","35080",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-08-27 13:29:06-03","IAP","PACA-AGP","85097","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Mauhs, J.",NA,"1997","04","17","Brasil","RS","Palmares do Sul","Baln. Quintao - Lagoa da Porteira","Habitat: na orla da mata de restinga","PACA085097","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-08-27 13:29:06-03","IAP","PACA-AGP","26443","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","P. Buck SJ",NA,"1945","01",NA,"Brasil","RS","Palmares do Sul","Fazenda das Almas","Habitat: in silvula arenosa Fenofase: flor","PACA026443","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-08-27 13:29:06-03","IAP","PACA-AGP","84785","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","A.R.Osório",NA,"1996","10",NA,"Brasil","RS","Palmares do Sul","Lagoa da Porteira","coleção de sementes número 42 Habitat: Margem oeste","PACA084785","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-08-27 13:29:06-03","IAP","PACA-AGP","86504","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Mauhs, J.",NA,"1999","10","04","Brasil","RS","Palmares do Sul","Lagoa da Porteira","Habitat: borda de mata de restinga Fenofase: estéril","PACA086504","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-08-27 13:29:06-03","IAP","PACA-AGP","86626","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Mauhs, J.",NA,"2000","10",NA,"Brasil","RS","Palmares do Sul","Lagoa da Porteira","Habitat: borda de mata de restinga","PACA086626","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-08-27 13:29:06-03","IAP","PACA-AGP","86701","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","L. Baretta",NA,"2001","10","24","Brasil","RS","Palmares do Sul","Lagoa da Porteira","Habitat: borda de mata de restinga Fenofase: estéril","PACA086701","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-08-27 13:29:06-03","IAP","PACA-AGP","87068","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Mauhs, J.",NA,"2002","09","27","Brasil","RS","Palmares do Sul","Lagoa da Porteira","Habitat: na borda da mata","PACA087068","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:36:50-03","IAP","PACA-AGP","70390","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Daniel, A.",NA,"1988","01","12","Brasil","RS","Parobé","Fazenda Martins, Santa Cristina do Pinhal - margem direita do Rio dos Sinos","Ecossistema: Mata Atlântica","PACA070390","-50.8347015380859","-29.6285991668701","11610",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-08-27 13:29:06-03","IAP","PACA-AGP","1439","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1931","11","05","Brasil","RS","Porto Alegre","Esteio","Habitat: in silvula campestri Fenofase: flor","PACA001439","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-08-27 13:29:06-03","IAP","PACA-AGP","41633","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1949","05","18","Brasil","RS","Porto Alegre","p. Esteio","Habitat: in silvula campestri Fenofase: fruto","PACA041633","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-27 13:29:06-03","IAP","PACA-AGP","48803","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1950","09","22","Brasil","RS","Porto Alegre","Vila Manresa","Habitat: in silvula campestri Fenofase: flor","PACA048803","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-08-27 13:29:06-03","IAP","PACA-AGP","27195","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","Habitat: in silvula campestri Fenofase: flor","PACA027195","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-08-27 13:29:06-03","IAP","PACA-AGP","114","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Rambo, B.",NA,"1932","10","13","Brasil","RS","Porto Alegre","Vila Manresa","Habitat: in silvula campestri Fenofase: flor","PACA000114","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-08-27 13:29:06-03","IAP","PACA-AGP","26292","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1945","01",NA,"Brasil","RS","Quaraí","Est. do Jarau","Habitat: in rupestribus dumetosis Fenofase: flor","PACA026292","-56.4514007568359","-30.3875007629395","74636",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-08-27 13:29:06-03","IAP","PACA-AGP","57392","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Camargo, O. R.","59","1955","12","23","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","Habitat: in dumetosis Fenofase: flor","PACA057392","-53.8069000244141","-29.6842002868652","37819",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-08-27 13:29:06-03","IAP","PACA-AGP","86477","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","R.A. Wasum","827","2000","12","17","Brasil","RS","São Francisco de Paula","Várzea do Cedro","Habitat: interior de mata","PACA086477","-50.5835990905762","-29.4480991363525","76715","830","830","auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-08-27 13:29:06-03","IAP","PACA-AGP","7540","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"Habitat: in silvula campestri Fenofase: flor","PACA007540","-51.1472015380859","-29.7602996826172","10287",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-08-27 13:29:06-03","IAP","PACA-AGP","37190","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","J. Becker",NA,"1948","01",NA,"Brasil","RS","Sobradinho","in planalto medio","Habitat: ad silvam campestrem Fenofase: estéril","PACA037190","-53.0285987854004","-29.4214000701904","15790",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-08-27 13:29:06-03","IAP","PACA-AGP","9783","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Rambo, B.",NA,"1942","01","29","Brasil","RS","Tupanciretã",NA,"Habitat: ad silvam campestrem Fenofase: estéril","PACA009783","-53.8358001708984","-29.0806007385254","59498",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-08-27 13:29:06-03","IAP","PACA-AGP","50813","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Reitz, R.","3692","1948","12","23","Brasil","SC","Bom Retiro","Riosinho","Habitat: in silvula campestri Fenofase: fruto","PACA050813","-49.489200592041","-27.7971992492676","35974",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-08-27 13:29:06-03","IAP","PACA-AGP","74001","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","A. O. Rosa",NA,"1994","01","20","Brasil","SC","Içara","Barra Velha","Habitat: em dunas de restinga","PACA074001","-49.2999992370605","-28.7133007049561","18492",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-08-27 13:29:06-03","IAP","PACA-AGP","58480","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Reitz, R.","270","1952","06","05","Brasil","SC","Laguna",NA,"HBR 8814; det. (L. B. Smith): Sebastiania klotzschiana (M. Arg.) M. Arg. Habitat: in dumetosis Fenofase: flor","PACA058480","-48.7807998657227","-28.4825000762939","21199",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-08-27 13:29:06-03","IAP","PACA-AGP","65731","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Luciana dos S. D. de Oliveira","Reitz, R.","2419","1956","01","18","Brasil","SC","Palhoça","Piloes","HBR 14568; det. (L. B. Smith 1957): Sebastiania klotzschiana (M. Arg.) M. Arg. klotzschiana Smith & Downs Habitat: margem do rio","PACA065731","-48.6678009033203","-27.645299911499","31105",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-08-27 13:29:06-03","IAP","PACA-AGP","63492","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","J. Mattos",NA,"1958","01","10","Brasil","SC","São Joaquim",NA,"Habitat: in silvula Fenofase: estéril","PACA063492","-49.9317016601562","-28.2938995361328","48290",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-08-27 13:29:06-03","IAP","PACA-AGP","50755","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll. Arg.","Cordeiro, I.","Reitz, R.","3675","1948","12","30","Brasil","SC","São Joaquim","Ubirici","Habitat: in silva campestri Fenofase: flor","PACA050755","-49.9317016601562","-28.2938995361328","48290",NA,NA,"auto","2017","11",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
