"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","geoFlag","verbatimLongitude","verbatimLatitude","phylum","imagecode","continentOcean","class","order","fieldNumber","preparationType","individualCount","typeStatus","relatedCatalogItem"
"96","2021-03-15 18:26:55-03","USP","SPF","152259","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Cordeiro, I","2778","2002","02","27","Brasil","São Paulo","Campos do Jordão","Estrada entre a cidade e a sede do Parque Estadual de Campos do Jordão, à beira de mata ciliar.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arvoreta ca. 5 m alt.; folhas velhas avermelhadas; flores esverdeadas.","SPF00152259","auto",NA,NA,NA,"SPF00152259",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 18:26:55-03","USP","SPF","152258","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Cordeiro, I","2777","2002","02","27","Brasil","São Paulo","Campos do Jordão","Estrada entre a cidade e a sede do Parque Estadual de Campos do Jordão, à beira de mata ciliar.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arvoreta ca. 5 m alt.; folhas velhas avermelhadas; frutos maduros com indumento ferrugíneo, sementes subcilíndricas, costadas.","SPF00152258","auto",NA,NA,NA,"SPF00152258",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 18:26:55-03","USP","SPF","153471","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Sakane, M","184","1975","01","10","Brasil","São Paulo","Campos do Jordão","Estrada para o Pico do Itapeva.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Planta semi-arbustiva, folhas obovais grandes, inflorescência branco-amarelada terminal.","SPF00153471","auto",NA,NA,NA,"SPF00153471",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 18:26:55-03","USP","SPF","153470","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Mattos, J","14717","1966","12","17","Brasil","São Paulo","Campos do Jordão","Perto de São José dos Alpes.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto ca. 1.8 m alt.","SPF00153470","auto",NA,NA,NA,"SPF00153470",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:19:51-03","USP","SPF","83424","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Kuhlmann, M","1956","05","14","Kühn, E","2052","1949","11","22","Brasil","São Paulo","Campos do Jordão","Umuarama.","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,"SPF00083424","auto",NA,NA,NA,"SPF00083424",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:19:51-03","USP","SPF","64976","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"Kuhlmann, M","s.n.","1935","02",NA,"Brasil","São Paulo","Campos do Jordão","Umuarama.","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,"SPF00064976","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"102","2021-03-15 18:26:55-03","USP","SPF","116307","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Goldenberg, R","321","1996","05","25","Brasil","São Paulo","Piquete",NA,"-45.1699981689453","-22.6100006103516","13434",NA,NA,"Margem da estrada para São Francisco dos Campos. Mata de altitude, alternando com campo montano.; Árvoare 6 m, flores masculinas creme e femininas verde, frutos imaturos verdes.","SPF00116307","auto",NA,NA,NA,"SPF00116307",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 18:26:55-03","USP","SPF","99581","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2005","06",NA,"Tamashiro, JY","577","1994","08","18","Brasil","São Paulo","São Bento do Sapucaí","Estrada para Bauzinho.","-45.7299995422363","-22.6800003051758","18089",NA,NA,"Árvore de 15 m., cálice verde, frutos imaturos.","SPF00099581","auto",NA,NA,NA,"SPF00099581 SPF00099581_1",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-24 09:17:27-03","UEFS","HUEFS","198221","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R.F.Santos","2016","10",NA,"Menini Neto, L.","890","2010","09","24","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, trilha para o Retiro dos Pedros.","-44.603099822998","-21.9755992889404","27460",NA,NA,NA,"HUEFS0198221","auto",NA,NA,"Angiospermae","HUEFS0198221 HUEFS0198221_e1",NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"105","2019-10-07 09:30:38-03","UEFS","HUEFS","234646","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R.F.Santos",NA,NA,NA,"Santos, R.F.","53","2016","02","13","Brasil","Minas Gerais",NA,"Rodovia BR 485, (acesso pela BR 354, estrada de terra) estrada para o Parna Itatiaia sentido posto do Marcão Posto 3. Borda de mata/estrada. Muito abundante na região, até próximo ao brejo da Lapa.","-44.747778","-22.369167",NA,"1895","1895","Floresta Ombrófila Almtomontana.","HUEFS0234646",NA,"44W44'52''","22S22'9''","Angiospermae","HUEFS0234646",NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"106","2020-01-27 18:24:43-03","IAC","IAC","46077","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R. Riina","2006","06","15","L.C. Bernacci","3909","2004","12","19","Brasil","São Paulo","Campos do Jordão","Estrada para o Pico do Itapeva","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,"-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:05:57-03","CEPLAC","CEPEC","131683","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,"R. F. Santos & M. B. R. Caruzo",NA,NA,NA,"L. R. Lima","471","2007","11","16","Brasil","Rio de Janeiro","ITATIAIA","Caminho para a parte alta do Parque Nacional de Itatiaia, estrada para o pico Agulhas Negras.","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008"
"108","2020-11-12 17:01:00-03","UEL","FUEL","16267","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Pereira, APN","2016","10","17","Torres, RB; Figueiredo, CS; et al.","922","1999","10","15","Brasil","Minas Gerais","Camanducaia","Mata do Altair, 5730 pés","-45.933333","-22.7",NA,NA,NA,NA,"OK",NA,"-45.933333","-22.7","Tracheophyta",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA
"109","2020-11-12 17:01:00-03","UEL","FUEL","16837","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Pereira, APN","2016","10","17","Torres, RB; Paula, JB; Pereira, CA","1372","2000","11","21","Brasil","Minas Gerais","Camanducaia","próximo a mata da dona Mariana, UTM= 23/ 396404E / 7487907N","-46.008611","-22.713056",NA,NA,NA,NA,"OK",NA,"-46.008611","-22.713056","Tracheophyta",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA
"110","2020-11-12 17:01:00-03","UEL","FUEL","16843","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Pereira, APN","2016","10","17","Torres, RB; et al.","1073","2000","02","28","Brasil","Minas Gerais","Camanducaia","Mata Montana, Clareira próximo ao corrego","-46.1446990966797","-22.7553005218506","22140",NA,NA,NA,"OK","auto",NA,NA,"Tracheophyta",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA
"111","2020-11-12 17:01:00-03","UEL","FUEL","38555","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2004","03",NA,"Ferretti, AR; et al.","126","1996","12","17","Brasil","São Paulo","Cunha","Serra do Mar. Trilha da Marcela, Trilha da Marcela","-44.9599990844727","-23.0699996948242","38855",NA,NA,NA,"OK","auto",NA,NA,"Tracheophyta",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA
"112","2019-11-01 14:57:33-03","UnB","UB","180402","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2018","08","06","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1308","2012","05","07","Brasil","Minas Gerais",NA,"Junto a la divisoria con São Paulo, cerca de Piquete","-45.152778","-22.508333",NA,"1507","1507","Plantas colectadas en alcohol; . Arbol 8-15 m, flores amarillas.; Relictos de bosque de Araucaria, prado inundado",NA,NA,"-45.152778","-22.508333","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 14:57:33-03","UnB","UB","180013","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2012","12",NA,"Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1219","2012","05","05","Brasil","São Paulo","Campos do Jordão",NA,"-45.5225","-22.765278",NA,"1875","1875","Plantas colectadas en alcohol; arbusto 2 m; borde de camino y restos de bosque secundario",NA,NA,"-45.5225","-22.765278","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-05 18:39:06-03","UFMT","UFMT","3366","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, M.B.R.","2008","05","26","Occhioni, P.","9206","1980","11","17","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Itatiaia.","-43.2075004577637","-22.9027996063232","57442","1500","1500","Arvoreta de 8 m de altura, com flores alvas.; Mata. Estrada para o Planalto Km 5. Estrada do rio.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-04 15:44:35-03","IF","SPSF","08010","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"R.A.A.Barreto","206","1980","11","21","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"116","2021-03-04 15:44:35-03","IF","SPSF","08013","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"M.M.Santos","37","1981","02","13","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"117","2021-03-04 15:44:35-03","IF","SPSF","29337","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"J.Mattos & N.Mattos","14717","1966","12","17","Brasil","SP","Campos do Jordão","Região do Cedro Vermelho","-45.5900001525879","-22.7299995422363","21048",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: capoeira&nf;;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"118","2021-03-04 15:44:35-03","IF","SPSF","35270","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","980","2005","09","07","Brasil","SP","Campos do Jordão","região do Pico do Diamante","-45.5900001525879","-22.7299995422363","21048","1800","1800","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa alto-montana&nf;;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"119","2021-03-04 15:44:35-03","IF","SPSF","47925","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R.F.Santos","2015","09","03","T.E.Barreto","220","2013","02","19","Brasil","SP","Campos do Jordão","PECJ","-45.766667","-23.183333",NA,NA,NA,"COLETA: Árvore&nf;3 Duplicatas; GEOGRAFIA: FOD - Altomontana;",NA,NA,NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"120","2021-03-04 15:44:35-03","IF","SPSF","32552","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula","345","2003","10","26","Brasil","MG","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"121","2021-03-04 15:44:35-03","IF","SPSF","09581","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus",NA,NA,NA,NA,NA,"M.J.Robim","359","1985","11","28","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363","21048",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"auto",NA,NA,"Magnoliophyta",NA,"América do Sul","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"122","2019-11-21 10:03:57-03","IBt","SP","158039","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Landrum, LR","2800","1977","12","04","Brasil","São Paulo","Campos do Jordão","Hillside north of Capivari. Forest of Araucaria, Podocarpus and Myrtaceae surrounded by campo.","-45.5","-22.75",NA,"1600","1600","Shrub 2.5 m tall; flowers white.",NA,NA,"-45.5","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:03:57-03","IBt","SP","356397","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Cordeiro, I; et al.","2776","2002","02","27","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Próximo à sede, mata ciliar.","-45.483333","-22.688889",NA,"1600","1600","Arvoreta ca. 5m de altura; folhas velhas avermelhadas; flores femininas verdes, estiletes 4-ramificados.",NA,NA,"-45.483333","-22.688889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:03:57-03","IBt","SP","499111","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Cordeiro, I","2012","08",NA,"Yamamoto, LF","1810","2005","01","11","Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:03:57-03","IBt","SP","356404","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Cordeiro, I; et al.","2778","2002","02","27","Brasil","São Paulo","Campos do Jordão","Estrada entre a cidade e a sede do Parque Estadual de Campos do Jordão, à beira da mata ciliar.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arvoreta ca. 5m de altura; folhas velhas avermelhadas; flores esverdeadas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:03:57-03","IBt","SP","356405","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Cordeiro, I; et al.","2777","2002","02","27","Brasil","São Paulo","Campos do Jordão","Estrada entre a cidade e a sede do Parque Estadual de Campos do Jordão, à beira de mata ciliar.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arvoreta ca. 5m de altura; folhas velhas avermelhadas; frutos maduros com indumento ferrugíneo, sementes subcilíndricas, costadas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:03:57-03","IBt","SP","137765","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Sakane, M","194","1975","01","11","Brasil","São Paulo","Campos do Jordão","Estrada para a Pedra do Baú.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Planta semi-arbustiva, folhas grandes obovais, inflorescência amarelada terminal.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:03:57-03","IBt","SP","137755","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Sakane, M","184","1975","01","10","Brasil","São Paulo","Campos do Jordão","Estrada para Pico de Itapeva.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Planta semi-arbustiva, folhas obovais grandes, inflorescência branco amareladas terminal.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:03:57-03","IBt","SP","237473","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Robim, MJ","359","1985","11","28","Brasil","São Paulo","Campos do Jordão","Instituto Florestal.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Árvore, flores alvas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:03:57-03","IBt","SP","155427","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Mattos, JR","15989","1975","10","05","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Em São José dos Alpes. Na mata latifoliada baixa de altitude.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto muito abundante com carater invasor.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:03:57-03","IBt","SP","155785","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Mattos, JR","15914","1974","10","25","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Fazenda da Guarda. Na Pedra Chorona. Em cima da pedra referida, na camada de solo existente nas fendas ou cavidades.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto ca. 1,8m de altura.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:03:57-03","IBt","SP","156579","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Mattos, JR","15902","1974","10","25","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Na Pedra Chorona. Em cima da pedra, sobre a terra das fendas.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto ca. 2m de altura.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:03:57-03","IBt","SP","118478","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Mattos, JR; Mattos, NF","14717","1966","12","17","Brasil","São Paulo","Campos do Jordão","Perto de São José dos Alpes. Numa capoeira.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto com cerca de 1,8m de altura.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:03:57-03","IBt","SP","32455","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Handro, O","1946",NA,NA,"Kuhlmann, M","s.n.","1935","02",NA,"Brasil","São Paulo","Campos do Jordão","Umuarama","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,"SP000649","auto",NA,NA,NA,"SP000649",NA,NA,NA,NA,NA,NA,"Holotype",NA
"135","2019-11-21 10:03:57-03","IBt","SP","75855","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Kühn, E; Kuhlmann, M","2052","1956","05","14","Brasil","São Paulo","Campos do Jordão","Umuarama","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:03:57-03","IBt","SP","138758","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Sakane, M","384","1975","04","23","Brasil","São Paulo","Campos do Jordão","Vila Capivari","-45.5900001525879","-22.7299995422363","21048",NA,NA,"Arbusto. Folhas ovaladas inteiras. Inflorescência masculina, amarelo-claro.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:03:57-03","IBt","SP","299623","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Goldenberg, R; et al.","321","1996","05","25","Brasil","São Paulo","Piquete","Margem da estrada para São Francisco dos Campos. Mata de altitude, alternando com campo montano.","-45.1699981689453","-22.6100006103516","13434",NA,NA,"Árvore 6m de altura, flores masculinas creme e femininas verde, frutos imaturos verdes.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:03:57-03","IBt","SP","279737","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2002","12",NA,"Tamashiro, JY; et al.","577","1994","08","18","Brasil","São Paulo","São Bento do Sapucaí","Estrada para o Bauzinho.","-45.7299995422363","-22.6800003051758","18089",NA,NA,"Árvore de 15m., cálice verde, frutos imaturos.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
