"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"1611","2019-05-06 11:59:10-03","UFU","HUFU","59518","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Romero, R.; Versiane, A.F.A.; Oliveira, A.L.F. & Bacci, L.F.","2011","02","15","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059798","HUFU00059798","8435",NA,NA,NA,"Subarbusto, ca. 2 m alt. Cálice verde, corola alaranjada com base amarela, estames estilete amarelos.; Transição campo sujo e vereda, em solo arenoso.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-05-06 11:59:10-03","UFU","HUFU","59512","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Versiane, A.F.A.","Vieira, F.; et al.","2009","10","06","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059799","HUFU00059799","s.n.",NA,NA,NA,"Erva, ca. 0,2 m alt. Cálice verde, corola branco-arroxeada e estames brancos.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","2011","03",NA,"09",NA,NA,NA,NA
"1613","2019-05-06 11:59:10-03","UFU","HUFU","4956","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Romero, R.; Nakajima, J.N.","1993","12","01","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059760","HUFU00059760","558",NA,NA,NA,"Subarbusto, ca. de 0,20 m. Corola vermelha e na base internamente amarela.; Transição campo úmido e cerrado alterado.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","1993","12",NA,"01",NA,NA,NA,NA
"1614","2020-08-04 12:48:25-03","UFU","HUFU","4951","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Romero, R.; Arantes, A.A.A.","1993","11","30","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059782","HUFU00059782","552",NA,NA,NA,"Herbácea ca. de 0,20 m. Corola vermelha, base avermelhada, estames e estilete amarelos.; Transição Campo úmido e cerrado alterado.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","1993","11",NA,"30",NA,NA,NA,NA
"1615","2019-05-06 11:59:10-03","UFU","HUFU","45540","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Souza, M.R.; et al.","2006","02","13","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059776","HUFU00059776","8",NA,NA,NA,"Subarbusto ca. de 0,3 m. Corola alaranjada, estames amarelos.; Cerrado, campo sujo.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-05-06 11:59:10-03","UFU","HUFU","45467","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Barbosa, A.A.A.","2004","12","06","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059796","HUFU00059796","s.n.",NA,NA,NA,"Herbácea, ca. 0,2 m. Flores vermelhas com estames amarelos.; Vereda.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-05-06 11:59:10-03","UFU","HUFU","45358","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Costa, L.; et al.","2006","02","13","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059795","HUFU00059795","10",NA,NA,NA,"Flor alaranjada com miolo amarelo pequeno.; Cerrado s.s.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-05-06 11:59:10-03","UFU","HUFU","32329","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Barbosa, A.A.A.","Barbosa, A.A.A.; Silva, M.R.","1999","11","16","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059790","HUFU00059790","s.n.",NA,NA,NA,"Erva. Corola alaranjada e estames amarelos.; Vereda.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","1999","11",NA,"16",NA,NA,NA,NA
"1619","2019-05-06 11:59:10-03","UFU","HUFU","42345","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Lima, C.C.A.; et al.","2005","05","02","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059781","HUFU00059781","7",NA,NA,NA,"Herbáceo, cálice verde corola vermelha, estames amarelos.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","2005","05",NA,NA,NA,NA,NA,NA
"1620","2019-05-06 11:59:10-03","UFU","HUFU","18067","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Araújo, G.M.","1997","11","28","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059794","HUFU00059794","s.n.",NA,NA,NA,"Erva com flor alaranjada.; Cerrado - vereda.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","1999","07",NA,NA,NA,NA,NA,NA
"1621","2019-05-06 11:59:10-03","UFU","HUFU","36831","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Rocha, P.A.; et al.","2003","12","01","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059779","HUFU00059779","s.n.",NA,NA,NA,"Campo sujo.","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,NA,"58223","auto","2004","03",NA,NA,NA,NA,NA,NA
"1622","2019-05-06 11:59:10-03","UFU","HUFU","39600","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Oliveira, G.C.","2002","12","23","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059784","HUFU00059784","2010",NA,NA,NA,"Herbácea ca. de 0,15 m. Corola vermelha, estames amarelos.; Vereda.","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-05-06 11:59:10-03","UFU","HUFU","39601","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Oliveira, G.C.","2002","02","28","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059789","HUFU00059789","299",NA,NA,NA,"Herbácea, ca. 0,15 m. Corola vermelha, estames alaranjados.; Vereda.","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-05-06 11:59:10-03","UFU","HUFU","33716","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Barbosa, A.A.A.","2003","01","24","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059788","HUFU00059788","s.n.",NA,NA,NA,"Erva com flor alaranjada.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Borda.",NA,NA,NA,NA,"58223","auto","2003","07",NA,"02",NA,NA,NA,NA
"1625","2019-05-06 11:59:10-03","UFU","HUFU","21630","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Barbosa, A.A.A.; Mendes, S.","1999","11","05","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059778","HUFU00059778","2452",NA,NA,NA,"Erva com flor alaranjada a avermelhada.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Borda direita da vereda 1.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2019-05-06 11:59:10-03","UFU","HUFU","18269","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Araújo, G.M.","1998","11","20","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059780","HUFU00059780","2036",NA,NA,NA,"Herbácea. Flores de pétalas vermelhas, estames amarelos.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Borda do lado esquerdo da vereda 1.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-05-06 11:59:10-03","UFU","HUFU","19899","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Barbosa, A.A.A.; Amaral, A.F.","1999","02","05","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059791","HUFU00059791","1962",NA,NA,NA,"Erva, frequente, Pétalas vermelhas, estames amarelos.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Borda esquerda da vereda 1.",NA,NA,NA,NA,"58223","auto","1999","07",NA,NA,NA,NA,NA,NA
"1628","2019-05-06 11:59:10-03","UFU","HUFU","20093","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Araújo, G.M.","1999","05","11","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059792","HUFU00059792","s.n.",NA,NA,NA,"Erva, Pétalas avermelhadas.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Vereda 1 (esquerda, borda).",NA,NA,NA,NA,"58223","auto","1999","07",NA,NA,NA,NA,NA,NA
"1629","2019-05-06 11:59:10-03","UFU","HUFU","19804","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Barbosa, A.A.A.","1999","03","05","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059722","HUFU00059722","1902",NA,NA,NA,"Erva com flor alaranjada.; Vereda.","Reserva do Clube Caça e Pesca Itororó, Vereda 1 (esquerdo, borda).",NA,NA,NA,NA,"58223","auto","1999","07",NA,NA,NA,NA,NA,NA
"1630","2019-05-06 11:59:10-03","UFU","HUFU","17767","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Amaral, A.F.","1998","03","31","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059777","HUFU00059777","22",NA,NA,NA,"Pétalas vermelhas, estames amarelos.","Reserva do Clube Caça e Pesca Itroró",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-05-06 11:59:10-03","UFU","HUFU","19785","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Amaral, A.F.; Barbosa, A.A.A. & Pedroni, F.","1998","12","04","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00059786","HUFU00059786","1895",NA,NA,NA,"Erva em local úmido. Flor avermelhada.","Reserva do Clube Caça e Pesca Itroró, vereda 1.",NA,NA,NA,NA,"58223","auto","1999","07",NA,NA,NA,NA,NA,NA
"1632","2019-05-06 11:59:10-03","UFU","HUFU","46354","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Tanus, J.L.","Tannus, J.L.S.","2006","02","21","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"HUFU00059688","HUFU00059688","1117",NA,NA,NA,"Subarbusto, ca. 30 cm. Corola laranja, estames amarelos.; Afloramento rochoso.","Unidade de Pesquisa e Desenvolvimento de Itararé",NA,NA,NA,NA,"27729","auto","2006","02",NA,NA,NA,NA,NA,NA
"1633","2019-05-06 11:59:10-03","UFU","HUFU","37682","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Tannus, J.L.S.; Assis, M.A.; Rodrigues, M.A.I.; Carneiro, C.E.; Strangheti, A.; et al.","1998","05","29","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"HUFU00059759","HUFU00059759","2",NA,NA,NA,"Campo cerrado.",NA,NA,NA,NA,NA,"22843","auto","1998","12",NA,"15",NA,NA,NA,NA
"1634","2019-05-06 11:59:10-03","UFU","HUFU","40586","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Fonseca, M.L.","Felfili, J.M.; Cardoso, E. & Oliveira, N.R.","2004","04","21","Brasil","Tocantins","Almas","-47.1702995300293","-11.5735998153687",NA,NA,NA,NA,"HUFU00059731","HUFU00059731","587",NA,NA,NA,"Subarbusto com flores vermelha.; Vereda. Solo arenoso com Araceae no sub-bosque.","RPPN - Fazenda Minehaha",NA,NA,NA,NA,"70348","auto","2004","06",NA,NA,NA,NA,NA,NA
"1635","2019-05-06 11:59:10-03","UFU","HUFU","40088","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Romero, R.","Cavalcanti, T.B.; et al.","2003","09","29","Brasil","Tocantins","Dianópolis","-46.8205986022949","-11.627799987793",NA,NA,NA,NA,"HUFU00059733","HUFU00059733","3488",NA,NA,NA,"Cerrado, relevo ondulado, solo arenoso.","Beira de estrada após Lagoa Bonita",NA,NA,NA,NA,"77760","auto","2005","01",NA,NA,NA,NA,NA,NA
"1636","2021-03-03 15:27:50-03","MN","R-TIPOS","9246a","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","Cogn.",NA,"Glaziou, A.F.M.","1882","06","08","Brasil","Minas Gerais","Rio Manço","-44.3078002929688","-20.2653007507324",NA,NA,NA,NA,"R000009246a","R000009246a_001","12702",NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntypus","15709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1637","2021-03-03 15:27:50-03","MN","R-TIPOS","9246","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","Cogn.",NA,"Glaziou, A.F.M.","1882","06","08","Brasil","Minas Gerais","Rio Manço","-44.3078002929688","-20.2653007507324",NA,NA,NA,NA,"R000009246","R000009246_001 R000009246_002","12702",NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntypus","15709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-08-06 10:39:40-03","FMM","FMM","1780","MachineObservation","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,NA,"2016","01","08","Brasil","Distrito Federal","Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,"FMM01780","FMM01780_v1 FMM01780_v2 FMM01780_v3 FMM01780_v4",NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-08-06 10:39:40-03","FMM","FMM","1779","MachineObservation","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,NA,"2015","11","13","Brasil","Distrito Federal","Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,"FMM01779","FMM01779_v1 FMM01779_v2 FMM01779_v3 FMM01779_v4 FMM01779_v5",NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-08-06 10:39:40-03","FMM","FMM","1115","MachineObservation","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,NA,"2014","11","22","Brasil","Distrito Federal","Brasília","-47.856072","-15.881178","47°51'21.86W","15°52'52.24S",NA,NA,"FMM01115","FMM01115_v1 FMM01115_v2",NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-08-06 10:39:40-03","FMM","FMM","1114","MachineObservation","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,NA,"2014","12","21","Brasil","Distrito Federal","Brasília","-47.856072","-15.881178","47°51'21.86W","15°52'52.24S",NA,NA,"FMM01114","FMM01114_v1 FMM01114_v2",NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2019-08-06 10:39:40-03","FMM","FMM","1116","MachineObservation","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,NA,"2014","10","18","Brasil","Distrito Federal","Brasília","-47.856072","-15.881178","47°51'21.86W","15°52'52.24S",NA,NA,"FMM01116","FMM01116_v1 FMM01116_v2",NA,NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2020-08-20 20:39:56-03","UFSC","FLOR","41177","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, A.B.","Pereira, E.; Pabst, G.","1957","04","18","Brasil","Alagoas","Ouro Branco","-37.3567008972168","-9.16666984558105",NA,NA,NA,NA,"FLOR0041177",NA,"2967",NA,NA,NA,"subarbusto, pétalas de base amarela e ápice vermelho. Recebida de RB Nº 98404.","Serra do Ouro Branco.",NA,"Myrtales",NA,NA,"13551","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1644","2020-08-20 20:39:56-03","UFSC","FLOR","41183","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, A.B.","Irwin, H.S.; Fonseca, S.F. da; Souza, R.; Santos, R.R. dos & Ramos, J.","1970","03","19","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"975","975","FLOR0041183",NA,"27916",NA,NA,NA,"subarbusto ereto, corola e estames amarelos. Recebida de RB Nº 159431.","15 kM DE Diamantina.",NA,"Myrtales",NA,NA,"101169","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1645","2020-08-20 20:39:56-03","UFSC","FLOR","41178","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Baumgratz, J.F.A.; Giordano, L.","Pereira, E.","1964","03","15","Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"1060","1060","FLOR0041178",NA,"8832",NA,NA,NA,"arbusto, flor amarela. Recebida de RB Nº 122272.","Parque Nacional da Serra do Cipó, Serra do Cipó.",NA,"Myrtales",NA,NA,"12338","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1646","2020-08-20 20:39:56-03","UFSC","FLOR","23369","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, M.L.","Souza, M.L.","1992","04","04","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"FLOR0023369",NA,"1220",NA,NA,NA,"subarbusto, estames amarelos, pétala amarela com ápice laranja, 0,7m altura","Campo oposto à estátua do Velho Juquinha, Serra do Cipó.",NA,"Myrtales",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA
"1647","2020-08-20 20:39:56-03","UFSC","FLOR","23365","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, M.L.","Souza, M.L.","1992","04","04","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"FLOR0023365",NA,"1268",NA,NA,NA,"arbusto, 0,7m altura","Campo oposto à estátua do Velho Juquinha, Serra do Cipó.",NA,"Myrtales",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA
"1648","2020-08-20 20:39:56-03","UFSC","FLOR","23362","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, M.L.","Souza, M.L.","1992","04","05","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"FLOR0023362",NA,"1236",NA,NA,NA,"subarbusto, 0,7m altura","Próximo das Duas Pontinhas, Serra do Cipó, MG.",NA,"Myrtales",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA
"1649","2020-08-20 20:39:56-03","UFSC","FLOR","23364","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, M.L.","Souza, M.L.","1992","05","05","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"FLOR0023364",NA,"1232",NA,NA,NA,"arbusto, flor amarela, 1m altura","Serra do Cipó.",NA,"Myrtales",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA
"1650","2020-08-20 14:57:41-03","UFSC","FLOR","6692","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","19","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"FLOR0006692",NA,"14843",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2020-08-20 20:39:56-03","UFSC","FLOR","9248","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.","Hatschbach, G.","Hatschbach, G.; Zelma, F.J.","1985","06","19","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"FLOR0009248",NA,"49504",NA,NA,NA,"sublenhoso, flor vermelho-zarcão, 0,5m altura","Córrego da Onça.",NA,"Myrtales",NA,NA,"106553","auto","1985",NA,NA,NA,NA,NA,NA,NA
"1652","2020-08-20 14:57:41-03","UFSC","FLOR","48297","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.","Miranda, A.M.","Miranda, A.M.; Silva, M.I.B.","2004","11","18","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"FLOR0048297",NA,"4573",NA,NA,NA,"subarbusto com caule amarronzado, flor cálice verde, corola alaranjada, estames amarelos, 0,2m altura","Fazenda Céu Aberto, próximo ao mangue.",NA,"Myrtales",NA,NA,"106553","auto","2004","12",NA,"09",NA,NA,NA,NA
"1653","2021-04-01 18:11:44-03","UFMT","UFMT","6417","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bautista, H.P.; Pinto, G.C.P.","Silva, S.B.; Viegas, R.A.","1985","05","19","Brasil","Bahia","Barreiras","-45.083333","-12.683333","-45.083333","-12.683333",NA,NA,NA,NA,"346",NA,NA,NA,"Amostra coletada para Atlas Polínico.; Herbáceo, flor amarela-alaranjada. Frequência rara.; Savana gramíneo lenhosa. Solo podz. hidromórfico. Relevo plano.","Fazenda Batalha.",NA,NA,NA,NA,NA,NA,"1984","06",NA,"19",NA,NA,NA,NA
"1654","2021-03-04 15:44:55-03","IF","SPSF","41524","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","R.Cielo-Filho","J.B.Baitello & C.R.Lima","2009","01","29","Brasil","SP","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,"2297","América do Sul",NA,NA,NA,"Estação Experimental","Magnoliophyta","Myrtales",NA,NA,"42926","auto","2009","02","Magnoliopsida","02",NA,NA,NA,NA
"1655","2021-03-04 15:44:55-03","IF","SPSF","53316","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","R.D.V. da Silva","O.T. Aguiar et al.","2015","03","11","Brasil","SP","Itararé","-49.218333","-24.299722",NA,NA,"1155","1155",NA,NA,"1360","América do Sul",NA,NA,"COLETA: Arbusto. Flores rosas e estames amarelos.; GEOGRAFIA: Vegetação de afloramento rochoso.;","Estação Experimental de Itararé","Magnoliophyta","Myrtales",NA,NA,NA,NA,"2017","06","Magnoliopsida","30",NA,NA,NA,NA
"1656","2021-03-04 15:44:55-03","IF","SPSF","53321","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","((Kunth)) DC.","R.D.V. da Silva","O.T. Aguiar et al.","2014","11","05","Brasil","SP","Itararé","-49.200556","-24.296389",NA,NA,"1120","1120",NA,NA,"1365","América do Sul",NA,NA,"COLETA: Arvoreta de 1 m de altura. Flores amarelas.; GEOGRAFIA: Vegetação de afloramento rochoso.;","Estação Experimental de Itararé","Magnoliophyta","Myrtales",NA,NA,NA,NA,"2017","06","Magnoliopsida","30",NA,NA,NA,NA
