"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1549","2020-09-12 05:00:02-03","US","US","3549684","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"S. G. Beck","1980","11","28","Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,"865",NA,"3778","Caranavi 27.8 kms hacia Guanay.",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1550","2020-09-12 05:00:02-03","US","US","3683579","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Beck, S. G.",NA,NA,NA,"H. Salm","1989","6","17","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,"450","450","24","Sapecho",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1551","2020-09-12 05:00:02-03","US","US","1098113","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"O. Buchtien","1909","6",NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2260","Antahuacana",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1552","2020-09-12 05:00:02-03","US","US","1618503","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"E. Reed","1931","1","26","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"306","S of Merida",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1553","2020-09-12 05:00:02-03","US","US","3334369","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Meijer, W.",NA,NA,NA,"M. G. C. & S.T.S.","1991",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"259","Peixe Cru, Turmalina","Common name: Malva Amarela",NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1554","2020-09-12 05:00:02-03","US","US","2709732","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. G. P. Santos","1966","2","4","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12264","Fazenda Vargem Bonita, S of Brasilia",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1555","2020-09-12 05:00:02-03","US","US","3543789","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","L.","Ferrucci, M. S.",NA,NA,NA,"D. A. Giraldo-Cañas & F. Biganzoli","1998","3","23","Argentina","Misiones","San Ignacio","-55.58","-27.28",NA,NA,NA,NA,"150",NA,"6595","Parque Provincial Teyucuaré, senda a la Gruta de los Cuervos.",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1556","2020-09-12 05:00:02-03","US","US","3617503","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Meyer, W.",NA,NA,NA,"J. C. Solomon","1982","4","22","Bolivia","La Paz","Murillo","-68.05","-16.08",NA,NA,NA,NA,"1400","1600","7541","Valley of rhe Rio Zongo, down river from the Hydroelectric Plant at Cahua",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1557","2020-09-12 05:00:02-03","US","US","3293865","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"R. Callejas, J. C. Betancur, A. Arbelaez & H. Correa","1987","6","25","Colombia","Antioquia","San Luis","-74.8333","6",NA,NA,NA,NA,"800","800","4210","16 kms SW de las partidas a San Luis, Sobre la vía Medellín-Bogotá, Vereda la Josefina",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1558","2020-09-12 05:00:02-03","US","US","3549681","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"R. Seidel & S. G. Beck","1986","4","28","Bolivia","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,"400",NA,"273","San Ignacio 25 km hacia SW, Guapomocito.",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1559","2020-09-12 05:00:02-03","US","US","1705020","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Y. Mexia","1931","4","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US03165658",NA,NA,NA,"5663","Corinto, Campo Tiririca",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1560","2020-09-02 16:32:50-03","Cenargen","CEN","83165","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","G. D. Vale & C. G. Fontes","2007","06",NA,"Clarissa Gouveia Fontes","2007","05","02","Brasil","DF","BRASILIA","48.0030555","-15.911111","48.0030555","-15.911111","CEN00083165","CEN00083165","1110","1110","166","Fazenda Sucupira. Borda da mata de galeria, próxima ao bambuzal.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1561","2020-09-02 16:32:50-03","Cenargen","CEN","85721","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. N. Saka","2011","06",NA,"M. N. Saka","2010","06","14","Brasil","SP","SAO LOURENCO DA SERRA","-46.939444","-23.658888","-46.939444","-23.658888","CEN00085721","CEN00085721","707","707","34","Reserva Particular do Patrimônio Natural Paiol Maria, início da Trilha das Águas até a clareira- Base.","Interior da mata, frutos indeiscentes. Prensado em álcool. Doação do Herbário Rioclarense HRCB 53394",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"1562","2020-09-02 16:32:50-03","Cenargen","CEN","96372","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. R. Teixeira","2008","05",NA,"Bernardo Rocha Teixeira","2008","05","30","Brasil","DF","BRASILIA","-47.94","-15.725555","-47.94","-15.725555","CEN00096372","CEN00096372",NA,NA,"73","Parque Nacional de Brasília, trilha da Cristal Água.","Próximo ao dique.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1563","2020-09-02 16:32:50-03","Cenargen","CEN","15750","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","A. C. Oliveira","2003","04",NA,"Roberto Fontes Vieira","1991","05","14","Brasil","DF","BRASILIA","-48.35","-15.633333","-48.35","-15.633333","CEN00015750","CEN00015750","1050","1050","762","Espigão da mata, próximo ao Rio Verde.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA
"1564","2020-09-02 16:32:50-03","Cenargen","CEN","31303","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. M. Rezende","1996","11",NA,"João Marcelo de Rezende","1997","04","29","Brasil","DF","BRASILIA","-48.05","-15.866666","-48.05","-15.866666","CEN00031303","CEN00031303","1150","1150","443","Parque Boca da Mata.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA
"1565","2020-09-02 16:32:50-03","Cenargen","CEN","96603","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. R. Teixeira","2013","01",NA,"Bernardo Rocha Teixeira","2012","08","03","Brasil","DF","BRASILIA","47.4933333","-15.978611","47.4933333","-15.978611","CEN00096603","CEN00096603",NA,NA,"303","Fazenda Malunga. Próximo à linha A.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1566","2020-09-02 16:32:50-03","Cenargen","CEN","62658","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E. B. A. Dias","2007","01",NA,"Glocimar Pereira-Silva","2006","06","06","Brasil","TO","PARANA","-48.233611","-12.787777","-48.233611","-12.787777","CEN00062658","CEN00062658","280","280","10404","Estrada de acesso ao canteiro de obras do UHE São Salvador 1º talvegue com água.","Área de influência direta (canteiro).",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1567","2020-09-02 16:32:50-03","Cenargen","CEN","78043","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. M. T. Walter","2011","12",NA,"Bruno Machado Teles Walter","2011","03","22","Brasil","DF","BRASILIA","-48.011944","-15.906388","-48.011944","-15.906388","CEN00078043","CEN00078043","1090","1090","6187","Fazenda Sucupira. Próximo a ponte sobre o córrego Riacho Fundo.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1568","2020-09-02 16:32:50-03","Cenargen","CEN","83069","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","N. G .Ralha","2014","04",NA,"Clarissa Gouveia Fontes","2007","02","15","Brasil","DF","BRASILIA","-48.004444","-15.911111","-48.004444","-15.911111","CEN00083069","CEN00083069","1100","1100","69","Fazenda Sucupira. Mata de galeria próxima ao bambuzal.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1569","2020-09-02 16:32:50-03","Cenargen","CEN","105102","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Ramon G. Matos","2019","10",NA,"Gustavo Paiva Evangelista Rocha","2015","04","27","Brasil","DF","BRASILIA","-48.016111","-15.825555","-48.016111","-15.825555","CEN00105102","CEN00105102","1141","1141","350","Águas Claras.","Cálice verde claro com máculas vináceas. Corola amarela, androceu verde claro e anteras amarelas.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"1570","2020-09-02 16:32:50-03","Cenargen","CEN","112689","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. M. T. Walter","2020","01",NA,"Marcelo Fragomeni Simon","2018","03","12","Brasil","MS","BONITO","-56.706944","-20.968611","-56.706944","-20.968611","CEN00112689","CEN00112689","675","675","3630","Entorno do P. N. Serra da Bodoquena, próximo à entrada para a trilha Marambaia, 6 km N da MS - 382.","Flores amarelas. Área de pastagem.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1571","2020-09-02 16:32:50-03","Cenargen","CEN","23653","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E. S. G. Guarino","2000","09",NA,"Marta Camargo de Assis","1995","03","16","Brasil","DF","BRASILIA","-48.016666","-15.916666","-48.016666","-15.916666","CEN00023653","CEN00023653","1080","1080","180","Fazenda Sucupira, cabeceira de mata próxima à Sede.","Botões verdes, cálice verde, corola amarela, anteras castanhas.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1572","2020-09-02 16:32:50-03","Cenargen","CEN","78641","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Tânia Maria Moura - UEG","2008","05","23","Brasil","GO","CALDAS NOVAS","-48.658055","-17.769166","-48.658055","-17.769166","CEN00078641","CEN00078641","744","744","144","Parque Estadual da Serra de Caldas Novas - GO","Corola amarela. Doação do Herbário UEG/MORRINHOS - GOIÁS.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1573","2020-09-02 16:32:50-03","Cenargen","CEN","39134","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E. S. G. Guarino","2001","12",NA,"Ernestino de S. Gomes Guarino","2000","03","28","Brasil","DF","BRASILIA","-48","-15.866666","-48.0","-15.866666","CEN00039134","CEN00039134","1100","1100","34","Fazenda Sucupira (FAZ), atrás da Mata do Riacho Fundo, próximo à Sede da Caprinocultura.","Estames amarelos, botões florais presentes, de cor verde.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1574","2020-09-02 16:32:50-03","Cenargen","CEN","41277","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. L. Fonseca","2001","04",NA,"Marina de Lourdes Fonseca Resende","2001","04","24","Brasil","GO","CAMPOS BELOS","-46.371944","-13.017222","-46.371944","-13.017222","CEN00041277","CEN00041277","600","600","2558","Estrada de chão para Pouso Alto, próximo á um afloramento de calcário","Folhas discolores, verdes, membráceas, botões e flores amarelos. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1575","2020-09-02 16:32:50-03","Cenargen","CEN","78611","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. Tamashiro",NA,NA,NA,"Tânia Maria Moura - UEG","2008","05","01","Brasil","GO","MORRINHOS","-49.135","-17.729722","-49.135","-17.729722","CEN00078611","CEN00078611","794","794","108","Parque Ecológico Jatobá Centenário","Anteras e corola amarela. Doação do Herbário UEG/MORRINHOS - GOIÁS.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"1576","2020-09-02 16:32:50-03","Cenargen","CEN","86589","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2016","06",NA,"Araci Molnar Alonso","2013","03","04","Brasil","DF","BRASILIA","-48.123611","-15.950555","-48.123611","-15.950555","CEN00086589","CEN00086589",NA,NA,"317","Embrapa CTZL.","Doação CPAC.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1577","2020-09-02 16:32:50-03","Cenargen","CEN","87666","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2014","12",NA,"Araci Molnar Alonso","2012","04","03","Brasil","DF","BRASILIA","-48.123611","-15.950555","-48.123611","-15.950555","CEN00087666","CEN00087666",NA,NA,"693","Gama - Embrapa CTZL","Parcela em recuperação, ramo com flor e fruto.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1578","2020-09-02 16:32:50-03","Cenargen","CEN","87750","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2014","12",NA,"Araci Molnar Alonso","2013","04","02","Brasil","DF","BRASILIA","-48.123611","-15.950555","-48.123611","-15.950555","CEN00087750","CEN00087750",NA,NA,"778","Gama - Embrapa CTZL","Ramo com flor e fruto. Doação CPAC.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1579","2020-09-02 16:32:50-03","Cenargen","CEN","87880","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Araci Molnar Alonso","2013","06","03","Brasil","DF","BRASILIA","-48.123888","-15.950555","-48.123888","-15.950555","CEN00087880","CEN00087880",NA,NA,"907","Gama. Embrapa CTZL.","Doação CPAC.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1580","2020-09-02 16:32:50-03","Cenargen","CEN","95539","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. M. T. Walter","2016","11",NA,"Marcelo Fragomeni Simon","2016","04","12","Brasil","MA","CAROLINA","-47.286944","-7.1147222","-47.286944","-7.1147222","CEN00095539","CEN00095539","192","192","2934","Parque Nacional Chapada das Mesas. Acesso no km 596 da BR - 230, 19 km E em estrada vicinal. Ribeirão Cancela.","Arbusto delgado crescendo em área aberta. Folhas discolores. Cálice verde, pétalas amarelas.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"6",NA,NA
"1581","2020-09-02 16:32:50-03","Cenargen","CEN","96339","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. R. Teixeira","2008","05",NA,"Bernardo Rocha Teixeira","2008","05","23","Brasil","DF","BRASILIA","-47.919444","-15.737222","-47.919444","-15.737222","CEN00096339","CEN00096339","1024","1024","40","Parque Nacional de Brasília, portão nº 1 ao lado da piscina nova.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1582","2020-09-02 16:32:50-03","Cenargen","CEN","98606","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. M. T. Walter","2017","07",NA,"Carlos Romero Martins","2017","03","05","Brasil","DF","BRASILIA","-47.939722","-15.724722","-47.939722","-15.724722","CEN00098606","CEN00098606",NA,NA,"2556","Parque Nacional de Brasília - Borda da estrada após a ponte do córrego Cristal.","Início da floração. Doação Flora do Brasil - Distrito Federal.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1583","2020-09-02 16:32:50-03","Cenargen","CEN","99555","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. T. Kubo","2018","08",NA,"M. T. Kubo","2012","04","30","Brasil","MG","SANTANA DO RIACHO","-43.629444","-19.338611","-43.629444","-19.338611","CEN00099555","CEN00099555","800","800","40","Serra do Cipo, resrva Particular do Patrimonio Natural Reserva da Cachoeira, próximo a vila","Ramos novos vináceas, comindumentos alvo persistente nos ramos mais maduros, folhas discolores mucilaginosa, flores com cálice amarelo a esverdeados, corola amarela frutos esfericos verdes com projeções vináceas, Doação Universidade de São Paulo Herbario SPF",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1584","2020-09-02 16:32:50-03","Cenargen","CEN","6531","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. C. Tschá","2000","02",NA,"Lídio Coradin","1981","11","25","Brasil","RR","BOA VISTA","-61.1","3.28333333","-61.1","3.28333333","CEN00006531","CEN00006531","120","120","4979","Vila do Taiano - Estrada Circular da Colônia, km 1.","Viagem realizada em cooperação CENARGEN,CPATU, CPAC e NPA Roraima.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"1585","2020-09-02 16:32:50-03","Cenargen","CEN","21800","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2010","03",NA,"Lídio Coradin","1992","09","18","Brasil","BA","VITORIA DA CONQUISTA","-40.8394012451172","-14.8661003112793","-3918333.0","-1493333.0","CEN00021800","CEN00021800","180","180","8658","Estrada Buerarema - Ilhéus, km 15.","Germoplasma obtido de 100 plantas.","70493","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA
"1586","2020-09-02 16:32:50-03","Cenargen","CEN","5836","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. C. Tschá","2000","02",NA,"Lídio Coradin","1980","05","23","Brasil","CE","CRATO","-39.4094009399414","-7.23416996002197",NA,NA,"CEN00005836","CEN00005836","780","780","2538","Rodovia Araripina - Crato, descida da serra para Crato.",NA,"30071","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1587","2020-09-02 16:32:50-03","Cenargen","CEN","56478","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. R. Teixeira & B. M. T. Walter","2007","11",NA,"Alexandro Pires da Silva","1997","03","26","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00056478","CEN00056478",NA,NA,"312","Coletas no Parque Olhos d'Água.","Folhas discolores serreadas.","70570","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1588","2020-09-02 16:32:50-03","Cenargen","CEN","47951","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2010","03",NA,"Aécio Amaral-Santos","2003","04","10","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00047951","CEN00047951",NA,NA,"1999","DF - 330, estrada que dá acesso à escola classe Córrego do Ouro.",NA,"70570","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1589","2020-09-02 16:32:50-03","Cenargen","CEN","55002","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. Roveratti","2005","08",NA,"Juliene Roveratti Santos","2004","04","29","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00055002","CEN00055002",NA,NA,"205","Parque Ecológico Norte Burle Marx.",NA,"70570","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1590","2020-09-02 16:32:50-03","Cenargen","CEN","16561","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","A. C. Oliveira","2003","04",NA,"Efigênia de Melo","1992","04","16","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4788639.0","-1559222.0","CEN00016561","CEN00016561",NA,NA,"685","Ribeirão Contagem, DF-250.",NA,"70570","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"1591","2020-09-02 16:32:50-03","Cenargen","CEN","50038","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Glocimar Pereira-Silva","2003","05","09","Brasil","GO","ABADIANIA","-48.706901550293","-16.2042007446289","-4858806.0","-1615556.0","CEN00050038","CEN00050038","830","830","7611","Faz. Curralinho, margem esquerda do rio Corumbá.","Área de Influência Direta (lago).","31693","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1592","2020-09-02 16:32:50-03","Cenargen","CEN","48645","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2010","03",NA,"Glocimar Pereira-Silva","2003","02","18","Brasil","GO","ALEXANIA","-48.5071983337402","-16.0821990966797","-4872833.0","-1615722.0","CEN00048645","CEN00048645","830","830","7203","Margem esquerda do rio Corumbá (Fazenda Cafundó).","Área de Influência direta (lago).","32626","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1593","2020-09-02 16:32:50-03","Cenargen","CEN","43206","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","G. Pereira-Silva","2002","03",NA,"Glocimar Pereira-Silva","2002","03","06","Brasil","GO","CRISTALINA","-47.6136016845703","-16.7686004638672","-4734500.0","-1622056.0","CEN00043206","CEN00043206","850","850","6039","Margem esquerda do rio Arrependido, a Noroeste da área de empréstimo.","Área de Influência da UHE Queimado; influência indireta.","85457","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1594","2020-09-02 16:32:50-03","Cenargen","CEN","55791","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2010","03",NA,"Andresa Soares Rodrigues","2003","05","06","Brasil","GO","PIRENOPOLIS","-48.9592018127441","-15.852499961853",NA,NA,"CEN00055791","CEN00055791",NA,NA,"118","Terra Nostra.",NA,"40887","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1595","2020-09-02 16:32:50-03","Cenargen","CEN","47929","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Aécio Amaral-Santos","2003","04","08","Brasil","MG","UNAI","-46.9061012268066","-16.3575000762939","-4700000.0","-1618417.0","CEN00047929","CEN00047929","809","809","1974","A jusante da ponte de madeira, no rio Preto,","Área de influência da AHE Queimado.","97926","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1596","2020-09-02 16:32:50-03","Cenargen","CEN","44907","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. M. T. Walter","2002","04",NA,"Glocimar Pereira-Silva","2002","03","27","Brasil","MG","UNAI","-46.9061012268066","-16.3575000762939","-4733139.0","-1618694.0","CEN00044907","CEN00044907","800","800","6351","Margem esquerda do rio Preto (próximo à ponte de madeira).","Área de Influência da AHE Queimado.","97926","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1597","2020-09-02 16:32:50-03","Cenargen","CEN","11448","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","A. C. Oliveira","2003","04",NA,"Maria Joaquina P. Pires","1982","04","24","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00011448","CEN00011448",NA,NA,"232","Brazlândia, à 5 km Norte da cidade.","Fruto pegajoso, arredondado, todo cheio de espinhos.","70570","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
