"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"654","2021-03-10 11:38:45-03","UNILA","EVB","3748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, A.A. de","2010","04","30","Stival-Santos, A.; Legal, E.; Silveira, S.","2223","2010","03","20","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta. Reserva Biológica Estadual da Canela Preta","-49.14","-27.27","49º8'24''W","27º16'12''S","639","639","Fruto verde Habitat: Floresta Ombrófila Densa, estágio avançado, entorno do fragmento, beira de estrada Habito: Arbusto","EVB003748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-03-10 11:38:45-03","UNILA","EVB","3748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, A.A. de","2010","04","30","Stival-Santos, A.; Legal, E.; Silveira, S.","2223","2010","03","20","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta. Reserva Biológica Estadual da Canela Preta","-49.14","-27.27","49º8'24''W","27º16'12''S","639","639","Fruto verde Habitat: Floresta Ombrófila Densa, estágio avançado, entorno do fragmento, beira de estrada Habito: Arbusto","EVB003748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799232","S","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Renato Goldenberg; b.1968; Goldenberg","2004",NA,NA,"Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","5860","1872","03","13","Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ec649ea984568abfdd5231e4e45f48186fd33488/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991541"
"657","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799232","S","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Renato Goldenberg; b.1968; Goldenberg","2004",NA,NA,"Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","5860","1872","03","13","Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ec649ea984568abfdd5231e4e45f48186fd33488/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991541"
"658","2020-11-12 17:01:41-03","UEL","FUEL","54737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Ghoddosi, SM","2007","06","01","Grippa, CR; Godoy, MB; Souza, NL","538","2007","05","13","Brasil","Santa Catarina","Indaial","Encano Alto, Campo II, parcela 2","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,"FUEL008692",NA,"29534","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-11-12 17:01:41-03","UEL","FUEL","54737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Ghoddosi, SM","2007","06","01","Grippa, CR; Godoy, MB; Souza, NL","538","2007","05","13","Brasil","Santa Catarina","Indaial","Encano Alto, Campo II, parcela 2","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,"FUEL008692",NA,"29534","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-11-12 17:01:44-03","UEL","FUEL","53973","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","2007","11",NA,"Ming, LC; et al.","728","2006","01","25","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, Serra da Mantiqueira; beira de caminho","-45.278889","-22.449444","-45.278889","-22.449444","956","956","Coordenadas na etiqueta: -22.44965, -45.27884 (localidade), -22.9239, -45.4617 (município).","FUEL006009",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-11-12 17:01:44-03","UEL","FUEL","9649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","2001","02",NA,"Vieira, AOS; Yamamoto, KY","26250","1992","05","03","Brasil","Rio de Janeiro","Teresópolis","Bairro do Imbui, em morro próximo à Cascatinha","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"FUEL006012",NA,"38539","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-11-12 17:01:44-03","UEL","FUEL","42054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","1998",NA,NA,"Chiea, SAC","399","1986","03","18","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro dos Andrades","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL006013",NA,"37574","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-11-12 17:01:44-03","UEL","FUEL","53973","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","2007","11",NA,"Ming, LC; et al.","728","2006","01","25","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, Serra da Mantiqueira; beira de caminho","-45.278889","-22.449444","-45.278889","-22.449444","956","956","Coordenadas na etiqueta: -22.44965, -45.27884 (localidade), -22.9239, -45.4617 (município).","FUEL006009",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-11-12 17:01:44-03","UEL","FUEL","9649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","2001","02",NA,"Vieira, AOS; Yamamoto, KY","26250","1992","05","03","Brasil","Rio de Janeiro","Teresópolis","Bairro do Imbui, em morro próximo à Cascatinha","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"FUEL006012",NA,"38539","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-11-12 17:01:44-03","UEL","FUEL","42054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","1998",NA,NA,"Chiea, SAC","399","1986","03","18","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro dos Andrades","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL006013",NA,"37574","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-01 15:04:13-03","UnB","UB","133959","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G","1985",NA,NA,"Hatschbach, G","48110","1984","07","19","Brasil","Paraná ","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Flores alvas, odoríferas.; Arvoreta 5m.; Mata",NA,NA,"32006","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-01 15:04:13-03","UnB","UB","133960","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G","1985",NA,NA,"Hatschbach, G","42577","1979","11","22","Brasil","Paraná ","Cerro Azul","Rio Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Frutos pretos.; Arvoreta 5m.; Mata pluvial",NA,NA,"32006","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:04:13-03","UnB","UB","133959","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G","1985",NA,NA,"Hatschbach, G","48110","1984","07","19","Brasil","Paraná ","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Flores alvas, odoríferas.; Arvoreta 5m.; Mata",NA,NA,"32006","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-01 15:04:13-03","UnB","UB","133960","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G","1985",NA,NA,"Hatschbach, G","42577","1979","11","22","Brasil","Paraná ","Cerro Azul","Rio Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Frutos pretos.; Arvoreta 5m.; Mata pluvial",NA,NA,"32006","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-10-03 10:04:02-03","UFSCar","SORO","6294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","A.A. de Oliveira","2010","05","03","Korte, A.; Kniess, A.","2755","2010","04","14","Brasil","Santa Catarina","José Boiteux","Rio Laeisz. Altitude: 823 m.","-49.588611","-26.911944","49°35'19,00W","26°54'43,00S",NA,NA,"Florística IFFSC 688 (Arvoreta); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 4,5m; Hábito: arvoreta; Habitat: interior do fragmento; Fruto: roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-10-03 10:04:02-03","UFSCar","SORO","6315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","A.A. de Oliveira","2010","03","26","Stival- Santos, A.; Legal, E.; Silveira, S.","1774","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch. Altitude: 413 m.","-48.87","-27.63","48°52'12,00W","27°37'48,00S",NA,NA,"Florística IFFSC 316; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 4m; Habitat: interior do fragmento; Fruto: imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-10-03 10:04:02-03","UFSCar","SORO","6294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","A.A. de Oliveira","2010","05","03","Korte, A.; Kniess, A.","2755","2010","04","14","Brasil","Santa Catarina","José Boiteux","Rio Laeisz. Altitude: 823 m.","-49.588611","-26.911944","49°35'19,00W","26°54'43,00S",NA,NA,"Florística IFFSC 688 (Arvoreta); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 4,5m; Hábito: arvoreta; Habitat: interior do fragmento; Fruto: roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-10-03 10:04:02-03","UFSCar","SORO","6315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","A.A. de Oliveira","2010","03","26","Stival- Santos, A.; Legal, E.; Silveira, S.","1774","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch. Altitude: 413 m.","-48.87","-27.63","48°52'12,00W","27°37'48,00S",NA,NA,"Florística IFFSC 316; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 4m; Habitat: interior do fragmento; Fruto: imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-05-06 11:59:53-03","UFU","HUFU","26310","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Goldenberg, R.; Semir, J.; Romero, R. & Dutihl, J.","460","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha - Alpinópolis, Próximo à última.","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Arvoreta 4 m. Inflorescências novas.; Floresta.","HUFU00064235","HUFU00064235","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-05-06 11:59:53-03","UFU","HUFU","4391","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Martins, A.B.; Semir, J.",NA,NA,NA,"Sousa, H.C.; et al.","s.n.","1987","05","06","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arbusto, 3 m. Flores brancas.; Mata de galeria.","HUFU00064237","HUFU00064237","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-05-06 11:59:53-03","UFU","HUFU","4378","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.","2011","08","03","Andrade, P.M.","1455","1991","04","04","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Janbreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Arbóreo, flor branca.","HUFU00064239","HUFU00064239","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-05-06 11:59:53-03","UFU","HUFU","23889","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.; Goldemberg, R.","2011","01","05","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","2612","1997","06","28","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita próximo a Casca d'Anta, parte de baixo.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 10 m. Frutos imaturos esverdeados, maduros vinho.; Mata de encosta do rio São Francisco.","HUFU00038100",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-05-06 11:59:53-03","UFU","HUFU","60003","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Franco, G.A.D.C.","2005","07","04","Arzolla, FARDP; Souza, F.M.; Araújo, C.O. & Corrêa, W.","803","2005","03","24","Brasil","São Paulo","Peruíbe","Parque Estadual da Serra do Mar, Núcleo Pedro de Toledo, Trilha do Rio do Ouro.","-46.9900016784668","-24.3199996948242",NA,NA,"520","520","Árvore, ca. 5,5 m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa","HUFU00064238","HUFU00064238","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-05-06 11:59:53-03","UFU","HUFU","29806","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Chiea, S.C.","1989","09","14","Hoehne, F.C.","s.n.","1931","02","25","Brasil","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore com flores alvas.","HUFU00064234","HUFU00064234","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-05-06 11:59:53-03","UFU","HUFU","29813","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Martins, A.B.; Goldenberg, R.","1995",NA,NA,"Kuhlmann, M.; Gehrt, A.","s.n.","1939","03","16","Brasil","São Paulo",NA,"Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,"Mata.","HUFU00064236","HUFU00064236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-05-06 11:59:53-03","UFU","HUFU","23890","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.; Goldemberg, R.","2011","01","05","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1987","1996","07","10","Brasil","Minas Gerais","São Roque de Minas","Guarita de baixo, Cachoeira da Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 8 m. Cálice esverdeado. Frutos esverdeados.; Mata de encosta ao longo do rio.","HUFU00038101",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-05-06 11:59:53-03","UFU","HUFU","26310","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Goldenberg, R.; Semir, J.; Romero, R. & Dutihl, J.","460","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha - Alpinópolis, Próximo à última.","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Arvoreta 4 m. Inflorescências novas.; Floresta.","HUFU00064235","HUFU00064235","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-05-06 11:59:53-03","UFU","HUFU","4391","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Martins, A.B.; Semir, J.",NA,NA,NA,"Sousa, H.C.; et al.","s.n.","1987","05","06","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arbusto, 3 m. Flores brancas.; Mata de galeria.","HUFU00064237","HUFU00064237","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-05-06 11:59:53-03","UFU","HUFU","4378","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.","2011","08","03","Andrade, P.M.","1455","1991","04","04","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Janbreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Arbóreo, flor branca.","HUFU00064239","HUFU00064239","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-05-06 11:59:53-03","UFU","HUFU","23889","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.; Goldemberg, R.","2011","01","05","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","2612","1997","06","28","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita próximo a Casca d'Anta, parte de baixo.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 10 m. Frutos imaturos esverdeados, maduros vinho.; Mata de encosta do rio São Francisco.","HUFU00038100",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-05-06 11:59:53-03","UFU","HUFU","60003","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Franco, G.A.D.C.","2005","07","04","Arzolla, FARDP; Souza, F.M.; Araújo, C.O. & Corrêa, W.","803","2005","03","24","Brasil","São Paulo","Peruíbe","Parque Estadual da Serra do Mar, Núcleo Pedro de Toledo, Trilha do Rio do Ouro.","-46.9900016784668","-24.3199996948242",NA,NA,"520","520","Árvore, ca. 5,5 m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa","HUFU00064238","HUFU00064238","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-05-06 11:59:53-03","UFU","HUFU","29806","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Chiea, S.C.","1989","09","14","Hoehne, F.C.","s.n.","1931","02","25","Brasil","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore com flores alvas.","HUFU00064234","HUFU00064234","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-05-06 11:59:53-03","UFU","HUFU","29813","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Martins, A.B.; Goldenberg, R.","1995",NA,NA,"Kuhlmann, M.; Gehrt, A.","s.n.","1939","03","16","Brasil","São Paulo",NA,"Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,"Mata.","HUFU00064236","HUFU00064236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-05-06 11:59:53-03","UFU","HUFU","23890","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Rezende, A.R.; Goldemberg, R.","2011","01","05","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1987","1996","07","10","Brasil","Minas Gerais","São Roque de Minas","Guarita de baixo, Cachoeira da Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 8 m. Cálice esverdeado. Frutos esverdeados.; Mata de encosta ao longo do rio.","HUFU00038101",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-02-23 13:22:45-03","MN","R-TIPOS","10581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","5860","1872","02","23","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000010581","R000010581_001","36524","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"691","2021-02-23 13:22:45-03","MN","R-TIPOS","10581a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","5860","1872","02","23","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000010581a","R000010581a_001","36524","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"692","2021-02-23 13:22:45-03","MN","R-TIPOS","9551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","8679","1877","05","11","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009551","R000009551_001","38539","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"693","2021-02-23 13:22:45-03","MN","R-TIPOS","9551a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","8679","1877","05","11","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009551a","R000009551a_001","38539","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"694","2021-02-23 13:22:45-03","MN","R-TIPOS","10581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","5860","1872","02","23","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000010581","R000010581_001","36524","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"695","2021-02-23 13:22:45-03","MN","R-TIPOS","10581a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","5860","1872","02","23","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000010581a","R000010581a_001","36524","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"696","2021-02-23 13:22:45-03","MN","R-TIPOS","9551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","8679","1877","05","11","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009551","R000009551_001","38539","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"697","2021-02-23 13:22:45-03","MN","R-TIPOS","9551a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","8679","1877","05","11","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009551a","R000009551a_001","38539","auto",NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA
"698","2021-02-23 13:22:45-03","MN","R-TIPOS","9555a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudo-eichlerii","Miconia pseudo-eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","16935","1888","01","08","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000009555a","R000009555a_001","33190","auto",NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA
"699","2021-02-23 13:22:45-03","MN","R-TIPOS","9555","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudo-eichlerii","Miconia pseudo-eichlerii","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","16935","1888","01","08","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000009555","R000009555_001 R000009555_002","33190","auto",NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA
"700","2021-04-05 20:16:23-03","UFSC","FLOR","68527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Nunes, D.","2020","06","24","Külkamp, J.; Lino, V.","1281","2020","06","24","Brasil","Santa Catarina","Anitápolis","Rio do Meio, Rio Criga. Margem do riacho, 10 m acima da ponte.","-49.183889","-27.949722","49º11'2''W","27º56'59''S","500","500","Arbusto pendente sobre o riacho, 4m de altura, caule castanho, folhas discolores, inflorescências pêndulas, frutos variando de verde a roxo, carnosos. Duplicata de RB 805881","FLOR0068527",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-08-20 20:40:08-03","UFSC","FLOR","34196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1998",NA,NA,"Souza, M.L.","1229","1992","04","05","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, mata na margem da estátua do Velho Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"arbusto, 5m altura Habitat: Mata","FLOR0034196",NA,"26557","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-08-20 14:57:54-03","UFSC","FLOR","7372","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G.","1985","03",NA,"Hatschbach, G.","48110","1984","07","19","Brasil","Paraná","Cerro Azul","Barra do Tigre, ao longo do rio Ribeira.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta, flor alva odorífera, 5m altura Habitat: Mata","FLOR0007372",NA,"32006","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
