"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"156","2019-11-01 15:05:52-03","UnB","UB","181173","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia","O. Berg","Sobral, M","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19833","1977","03","22","Southern America","Brasil","Bahia",NA,"About 2 km N. of the town of Vila do Rio de Contas in flood plain of the Rio Brumado.","-41.833333","-13.566667",NA,"Shrub to 2 m.; leaves coriaceous, dark green, paler beneath; flower buds pale green.; With riverine and chiefly herbaceous weedy vegetation.",NA,NA,"980","980","2006",NA,NA,NA,NA,"-41.833333","-13.566667",NA,NA,NA,NA,NA
"157","2019-11-01 15:05:52-03","UnB","UB","181174","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia","O. Berg","Sobral, M","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","20089","1977","03","28","Southern America","Brasil","Bahia",NA,"Between 2.5 and 5 km S. of the Vila do Rio de Contas on side road to W. of the road to Livramento, leading to the Rio Brumado.","-41.833333","-13.6",NA,"Parasitised by <strong>Struthianthus</strong>.; Slender shrub to 2.5 m.; leaves coriaceous, dark green above, pale beneath; flowers cream, with unpleasant odour.; Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and s",NA,NA,"980","980","2006",NA,NA,NA,NA,"-41.833333","-13.6",NA,NA,NA,NA,NA
"158","2019-10-03 10:04:10-03","UFSCar","SORO","6646","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. mansoi","Eugenia cf. mansoi","O. Berg","M. Sobral","Pirani, J.R.; Cordeiro, I. & Zappi, D.C.","870","1984","09","03",NA,"Brasil","São Paulo","Barra Bonita","Mun. Barra Bonita, SP 256. Via João Mellão. Mata mesófila seca.","-48.5499992370605","-22.4899997711182",NA,"Arvoreta 3m, frutos rubros. Int. da mata.",NA,NA,NA,NA,"1992",NA,NA,"10980","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-03 10:04:13-03","UFSCar","SORO","1304","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg",NA,"Nicolau S.A.; Uzuela W. & Nolasco C.","2422","1998","02","21",NA,"Brasil","São Paulo","Luiz Antonio","Várzea do Jenipapo, área da Votorantim Papel e Celulose S.A., margens do Rio Mogi Guaçu, a montante",NA,NA,NA,"Herbácea ca. 2,5m alt. Frutos atropurpúreos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-03 10:04:13-03","UFSCar","SORO","4429","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg",NA,"Lucas, E.J.; Aona, L.Y.S.; Biggs, N.; Jardim, J.G.; Mazine, F.F.; Victor Junior, V.V.; Costa, G.","1197","2013","03","13",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 1. Floresta Ombrófila Densa em sucessão avançada.","-39.465833","-13.916111",NA,"Árvore c. 16m de alt., 5cm diam.; casca escamante vermelho forte, frutos verde-amarelados passando a vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39°27'57W","13°54'58S",NA,NA,NA,NA,NA
"161","2019-10-03 10:04:13-03","UFSCar","SORO","6671","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","E. Lucas & A.C. Araújo","Zappi, D.C.; Milliken, W.; Rando, J.G. & Biggs, N.","2455","2009","11","20",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó, Área a Nordeste da fazenda, perto da sede. Beira de capoeira na pastagem.","-43.768647","-18.986275",NA,"Arbusto 3m alt., flores velhas esverdeadas.",NA,NA,"749","749","2010","11",NA,NA,NA,"43°46'7.13W","18°59'10.59S",NA,NA,NA,NA,NA
"162","2020-08-20 14:58:16-03","UFSC","FLOR","15344","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M.","Sobral, M.; Marchiori, J.N.","4552","1985","12","01",NA,"Brasil","Rio Grande do Sul","Cacequi","Ponte sobre o Rio Ibicuí, estrada Cacequi a São Vicente do Sul, RS.","-54.8250007629395","-29.8836002349854",NA,"arvoreta, flor branca. Casca rugosa","FLOR0015344",NA,NA,NA,NA,NA,NA,"52204","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-08-20 20:40:26-03","UFSC","FLOR","39893","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Mattos, J.","Mattos, J.","32783","2008","12","08",NA,"Brasil","Rio Grande do Sul","Manoel Viana","Nas margens do Rio Ibicui.","-55.4827995300293","-29.5891990661621",NA,"arvoreta, 2,5m altura. Recebida de J. Mattos","FLOR0039893",NA,NA,NA,"2009",NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-08-20 20:40:26-03","UFSC","FLOR","20088","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M.","Sobral, M.; Marchiori, J.N.","4552","1985","12","01",NA,"Brasil","Rio Grande do Sul","São Vicente do Sul","Ponte sobre o rio Ibicuí, na estrada Cacequi-São Vicente do Sul.","-54.6794013977051","-29.6916999816895",NA,"arvoreta, flor branca. Casca rugosa","FLOR0020088",NA,NA,NA,"1985",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-04 15:45:23-03","IF","SPSF","49077","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","M.Sobral","R.M.G. Konopczyk & G.P. Sabino","s/n","2013","11","08","América do Sul","Brasil","SP","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.437778","-21.854722",NA,"COLETA: Árvore de 4m de altura; flores brancas;(cheiro do galhocortado lembra o da família Lauraceae.; GEOGRAFIA: Várzea do Rio Mogi Guaçu.;",NA,NA,"529","529",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"166","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoni","Eugenia mansoni","O.Berg",NA,"Silva Manso, ALP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"ad S. Carlos",NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","vincaefolia","Eugenia vincaefolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:43:52-03","UFRGS","ICN","066341","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mansoi","Eugenia cf. mansoi","O. Berg","Sobral, M","Hahn, W","2710","1984","08","04","América do Sul","Paraguai",NA,NA,"35Km N of Caapucu. Arroyo Apichapa","-57.166667","-26.166667",NA,"Shrub 2m tall, fruits purple; Riparian forest and surrounding shrubs in valley of open grassland",NA,NA,NA,NA,"1985","12",NA,NA,NA,"-57.166667","-26.166667",NA,NA,NA,NA,NA
"169","2021-02-08 12:43:52-03","UFRGS","ICN","120809","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mansoi","Eugenia cf. mansoi","O. Berg","Sobral, M","Tameirão Neto, E; Werneck, MS","773","1991","12","14","América do Sul","Brasil","MG","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,"Mata; arbóreo.",NA,NA,NA,NA,"1996",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:43:52-03","UFRGS","ICN","185643","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mansoi","Eugenia cf. mansoi","O. Berg","Ribeiro, CL","Rabuske, C; Brack, P","CRS20","2016","06","04","América do Sul","Brasil","RS","General Câmara","Balneário Cachoeirinha.","-51.7602996826172","-29.9050006866455",NA,"Arvoreta de folhas lustrosas, frutos imaturos.; Mata ribeirinha do Rio Jacuí.",NA,NA,NA,NA,"2019","05","24","33939","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:43:52-03","UFRGS","ICN","094596","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mansoi","Eugenia cf. mansoi","O. Berg","Sobral, M","Edwall, G","s.n.","1898","05","20","América do Sul","Brasil","SP","Oleo","Fazenda Novo Niagara","-49.3400001525879","-22.9400005340576",NA,"Arbusto arborescente, folhas coriaceas, luscentes. Flores muito odoriferas.; Capoeira. Beira R. Pardo",NA,NA,NA,NA,"1985","04",NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:43:55-03","UFRGS","ICN","192154","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Grings, M","Grings, M","1285","2009","01","20","América do Sul","Brasil","RS","Santana do Livramento","Projeto de Assentamento Fidel Castro","-55.5327987670898","-30.8908004760742",NA,"arvoreta com botões florais; na floresta de galeria do rio Ibicuí da Faxina",NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:43:55-03","UFRGS","ICN","201385","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Figueira, M","Figueira, M; Schindler, B; Favarin, J A S","110","2012","11","04","América do Sul","Brasil","RS","Restinga Seca","Rio Vacacaí","-53.542222","-29.868611",NA,"6379; Arvoreta, ocasional a frequente, altura ca. de 4m. Casca externa um pouco áspera, flores com pétalas brancas.; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico. Relevo suave, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.542222","-29.868611",NA,NA,NA,NA,NA
"174","2021-02-08 12:43:55-03","UFRGS","ICN","096329","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Sobral, M","Pedralli, G; Teixeira, MCB","s.n.","1986","12","18","América do Sul","Brasil","MG","Jaíba","Manga. Lagoa do Pucá, próximo ao Rio São Francisco","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,NA,"1988","05",NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:43:55-03","UFRGS","ICN","166081","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Grings, M","Grings, M","1140","2010","12","28","América do Sul","Brasil","RS","Alegrete","Projeto de Assentamento Santo Izidro III","-55.7919006347656","-29.7831001281738",NA,"arvoreta de 4 metros de altura com frutos imaturos; em sub-bosque de floresta de galeria do rio Ibicuí",NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:43:55-03","UFRGS","ICN","158079","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Grings, M","Grings, M","395","2008","11","14","América do Sul","Brasil","RS","Manoel Viana","Projeto de Assentamento Santa Maria do Ibicuhy","-55.4827995300293","-29.5891990661621",NA,"arvoreta com 5 metros; flores em botão; na floresta de galeria do rio Ibicuí",NA,NA,NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:55-03","UFRGS","ICN","162680","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Ribeiro, CL","Hagelund, K","13691","1982","01","08","América do Sul","Brasil","RS","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,"2019","05","23","78415","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:43:55-03","UFRGS","ICN","162679","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Ribeiro, CL","Hagelund, K","13918","1982","04","16","América do Sul","Brasil","RS","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,"2019","05","23","78415","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:43:55-03","UFRGS","ICN","067809","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Sobral, M","Sobral, M; Marchiori, JN","4552","1985","12",NA,"América do Sul","Brasil","RS","São Vicente do Sul",NA,"-54.6794013977051","-29.6916999816895",NA,"Arvoreta 3-4m altura. Flores brancas, casca rugosa; Mata ciliar do rio Ibicuí",NA,NA,NA,NA,"1985",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:43:52-03","UFRGS","ICN","051710","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mansoni","Eugenia cf. mansoni","O. Berg","Sobral, M","Falkenberg, DB","s.n.","1982","04","09","América do Sul","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,"Arbusto",NA,NA,NA,NA,"1982","04",NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:43:55-03","UFRGS","ICN","051348","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mansoni","Eugenia mansoni","O. Berg","Sobral, M","Stehmann, J; Sobral, M","951","1981","12","22","América do Sul","Brasil","RS","São Francisco de Assis","Manuel Viana","-55.1310997009277","-29.5503005981445",NA,"Arbusto ca 3m altura, casca rugosa, flores brancas, frutos imaturos; Na mata ciliar do Rio Ibicuí",NA,NA,NA,NA,"1982","01",NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Hagelund, K.","s.n.","1982","01",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,"HAS0074095",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Mattos, J.","6417","1958","12",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Arroio Jararaca","-55.7919006347656","-29.7831001281738",NA,"Na mata ciliar","HAS0074091",NA,NA,NA,"1971",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74094","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Mattos, J.","6417","1958","12",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Margem do Rio Jararaca","-55.7919006347656","-29.7831001281738",NA,NA,"HAS0074094",NA,NA,NA,"1971",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74099","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Mattos, J.","6408","1958","12",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Ria Jararaca","-55.7919006347656","-29.7831001281738",NA,"Na margem do riacho, na mata ciliar","HAS0074099",NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74103","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Hagelund, K.","s.n.","1979","04",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"HAS0074103",NA,NA,NA,"1981",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","14420","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Nilson, A.","105","1982","05",NA,NA,"Brasil","Rio Grande do Sul","Butiá","Polo Carboquímico, em ponta de terra entre o Arroio do Conde e o Rio Jacuí, frente ao Porto do Conde","-51.9622001647949","-30.1196994781494",NA,"Árvore com 3m de altura, flores brancas. Numerosa, em beira de mato, em beira de curso d'água, em baixada úmida. Aluvião","HAS0014420",NA,NA,NA,"1982",NA,NA,"39953","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Silveira, N.","1606","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Canoas","Morretes, Fazenda Trigo Velho","-51.1836013793945","-29.9178009033203",NA,"No mato, com ca de 6m de altura. Flores brancas","HAS0074090",NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74093","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.",NA,"Silveira, N.","1405","1984","08",NA,NA,"Brasil","Rio Grande do Sul","Canoas","Morretes, Fazenda Trigo Velho","-51.1836013793945","-29.9178009033203",NA,"Num capãozinho, com ca de 2m de altura, flores novas","HAS0074093",NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","48403","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Silveira, N.","Neves, M.","2339","1995","11",NA,NA,"Brasil","Rio Grande do Sul","Uruguaiana, Itaqui","Barra do Quaraí, Campanha",NA,NA,NA,NA,"HAS0048403",NA,NA,NA,"1996","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74097","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.",NA,"Camargo, O.","578","1978","07",NA,NA,"Brasil","Rio Grande do Sul","Passo do Verde","Margens do Rio Vacacaí, 26km da cidade",NA,NA,NA,"Arvoreta, 4m de altura, estéril. Na mata ciliar","HAS0074097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74100","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Mattos, J.","13697","1965","12",NA,NA,"Brasil","São Paulo","Mogi-Guaçu","Perto de Pádua Sales, Fazenda Campininha, Reserva Florestal",NA,NA,NA,"Na mata ciliar, arbusto 2m de altura, flores brancas","HAS0074100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Mattos, J.","s.n.","1959","03",NA,NA,"Brasil","Rio Grande do Sul","Perto de Nova Petrópolis",NA,NA,NA,NA,"Arvoreta na mata","HAS0074102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","91566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Molz, M.","Molz, M.","s.n.","2015","07",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Na foz do Arroio Lajeado Grande (próximo a Manoel Viana)","-55.5352","-29.627758",NA,"Arvoreta na beira do arroio Lajeado Grande; folhas discolores na natureza; frutos negros, maduros","HAS0091566",NA,"72","72","2015","08","19",NA,NA,"-55.535200","-29.627758",NA,NA,NA,NA,NA
"195","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","95867","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Molz, M.","Molz, M.","s.n.","2016","09",NA,NA,"Brasil","Rio Grande do Sul","General Câmara","Sobre o dique marginal do rio Jacuí","-51.755545","-29.957672",NA,"Arvoreta com 9m de altura e aproximadamente 20 cm de DAP; fruto ficando avermelhado","HAS0095867",NA,NA,NA,"2016","09","27",NA,NA,"-51,755545","-29,957672",NA,NA,NA,NA,NA
"196","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.",NA,"Camargo, O.","5693","1978","07",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Passo do Verde, nas margens do Rio Vacacaí","-53.8069000244141","-29.6842002868652",NA,"Na mata ciliar, arvoreta 3m de altura, estéril","HAS0074101",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74098","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.",NA,"Stehmann, J.","951","1981","12",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Manoel Viana","-55.1310997009277","-29.5503005981445",NA,"Arvoreta ca 3m de altura, à beira do Rio Ibicuí. Flores brancas, frutos maduros","HAS0074098",NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.",NA,"Hagelund, K.","s.n.","1982","04",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,"Em terra às vezes inundada","HAS0074092",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74096","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Hagelund, K.","s.n.","1983","03",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,"HAS0074096",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","14126","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Nilson, A.","69","1982","03",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico","-51.7221984863281","-29.9591999053955",NA,"Planta com frutos verdes, marrons, alaranjados e pretos. Rara. Encontrada no mato, em beira de curso d'água, em arenito","HAS0014126",NA,NA,NA,"1986",NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","14224","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","Berg.","Mattos, J.","Abruzzi, M.","602","1982","04",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, em ponta de terra entre o Arroio do Conde e o Rio Jacuí","-51.7221984863281","-29.9591999053955",NA,"Arvoreta com 5m de altura, flores brancas, abundante. Em beira de mata","HAS0014224",NA,NA,NA,"1986","12",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","17751","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Sobral, M.","Abruzzi, M.L.","746","1982","12",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, mata ao longo do rio Jacuí.","-51.7221984863281","-29.9591999053955",NA,NA,"HAS0017751",NA,NA,NA,"1986","01",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","17344","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Molz, M.","Neves, M.","129","1982","10",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; Mata ao longo do rio Jacuí; Porto do Conde.","-51.7221984863281","-29.9591999053955",NA,"Árvore com cerca de 3m de altura; Numeroso, dispersa; Com botões florais verdes.","HAS0017344",NA,NA,NA,"2017","08","10","78415","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","13991","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Grings, M.","Bueno, O.","3388","1981","12",NA,NA,"Brasil","Rio Grande do Sul","São Vicente do Sul","Fazenda Santa Fé","-54.6794013977051","-29.6916999816895",NA,"beira mata de restinga; arbu. 4m; fl. Brancas","HAS0013991",NA,NA,NA,"2012","06","25","42672","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","13983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg.","Moltz, M.","Bueno, O.","3380","1981","12",NA,NA,"Brasil","Rio Grande do Sul","São Vicente do Sul","Fazenda Santa Fé.","-54.6794013977051","-29.6916999816895",NA,"Árvore com 3 m de altura, de flor branca. Numerosa e dispersa em beira de mato e mata de restinga.","HAS0013983",NA,NA,NA,"2019","04","15","42672","auto",NA,NA,NA,NA,NA,NA,NA
