"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"520","2020-09-12 05:00:02-03","US","US","3437967","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. J. Pipoly, G. Gharbarran & G. Samuels","11043","1987","3","5","South America - Neotropics","Guyana",NA,NA,NA,"US00741560",NA,"Piperales","Vahl","Callejas, R.","Cuyuni-Mazaruni",NA,"Headwaters of Kangu R., W branch; ±4 km NW of E peak of Mt. Ayanganna. First talus slope of plateau","-60","5.41667",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"521","2020-09-12 05:00:02-03","US","US","3132026","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. E. Skog, C. Feuillet & A. Rossman","7186","1986","10","31","South America - Neotropics","French Guiana",NA,NA,NA,"US00684209",NA,"Piperales","Vahl","Gil-Ad, N. L.",NA,NA,"2 km N of Saül. Trail to Boeuf Morte, part of Route de Belizon","-53.2","3.61667",NA,"300","310",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"522","2020-09-12 05:00:02-03","US","US","1905052","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale fimbribracteatum","J. Cuatrecasas","18363","1944","10","30","South America - Neotropics","Colombia",NA,NA,NA,"US00107499",NA,"Piperales","Trel. & Yunck.",NA,"Valle del Cauca",NA,"Rio Cali Valley, Baja de La Tulia.",NA,NA,NA,NA,NA,"fimbribracteatum","Holotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"523","2020-09-12 05:00:02-03","US","US","3070501","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","324","1985","2","20","South America - Neotropics","Guyana",NA,NA,NA,"US00684216",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","U. Takutu-U. Essequibo",NA,"Kanuku Mts.","-59.38","3.13",NA,"280","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"524","2020-09-12 05:00:02-03","US","US","2736884","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54757","1963","8","13","South America - Neotropics","Suriname",NA,NA,NA,"US00684223",NA,"Piperales","Vahl","Kramer, K. U.",NA,NA,"Juliana Top, 15 km N of Lucie R., Wilhelmina Gebergte","-56.53","3.68",NA,"1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"525","2020-09-12 05:00:02-03","US","US","3042196","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, C. C. Berg, M. J. Jansen-Jacobs & J. van Setten","6547","1984","2","6","South America - Neotropics","French Guiana",NA,NA,NA,"US00684218",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.",NA,NA,"Montagnes de la Trinité, sommet NE","-53.33","4.6",NA,"470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"526","2020-09-12 05:00:02-03","US","US","3106829","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. J. Pipoly & H. Lall","8199","1986","8","3","South America - Neotropics","Guyana",NA,NA,NA,"US00684213",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Barima-Waini",NA,"Head of Barima R, Ayambara Falls, 4.5 mi W of Eclipse Falls, ca. 10 W of Arakaka","-60.15","7.65",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"527","2020-09-12 05:00:02-03","US","US","3455770","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. Henkel, M. Chin & L. Williams","5814","1994","7","22","South America - Neotropics","Guyana",NA,NA,NA,"US00767369",NA,"Piperales","Vahl","Görts-van Rijn, A. R.; Christenhusz, M. J.","Potaro-Siparuni",NA,"Pakaraima Mts; Upper Ireng watershed; along Upper Kaatnang R., W slope of Achiknang","-60.1","4.98333",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"528","2020-09-12 05:00:02-03","US","US","3174159","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, G. Cremers, J. Hagemann, B. E. Leuenberger & M. S. Sangrey","10894","1989","1","23","South America - Neotropics","French Guiana",NA,NA,NA,"US00633854",NA,"Piperales","Vahl","Callejas, R.",NA,NA,"Mont Atachi Bacca, region de l'Inini, extremite SE du massif","-53.91","3.55",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"529","2020-09-12 05:00:02-03","US","US","38126","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01329839",NA,"Piperales","Vahl",NA,NA,NA,NA,NA,NA,"US01329839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"530","2020-09-12 05:00:02-03","US","US","3358266","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","E. Marin","145","1988","3",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00799392",NA,"Piperales","Vahl","Cuello, N. L.","Bolívar",NA,"Mun. Raul Leoni, Salto La Puerta, Frente no. 6","-63.05","4.91",NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"531","2020-09-12 05:00:02-03","US","US","3373871","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville","13304","1997","3","12","South America - Neotropics","French Guiana",NA,NA,NA,"US00618744",NA,"Piperales","Vahl","Crozier, F.",NA,NA,"Montagnes de la Trinité, Bassin de la Mana","-53.35","4.6",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"532","2020-09-12 05:00:02-03","US","US","3400770","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. McDowell","3315","1990","9","21","South America - Neotropics","Guyana",NA,NA,NA,"US00645987",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Potaro-Siparuni",NA,"Trail from Kurupukari Amerindian settlement to Paranapanema survey line, 1-2 km from road. Iwokrama","-58.6667","4.66667",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"533","2020-09-12 05:00:02-03","US","US","1744009","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. C. Smith","3677","1938","4","22","South America - Neotropics","Guyana",NA,NA,NA,"US00684226",NA,"Piperales","Vahl","Trelease, W.; Yuncker, T. G.","U. Takutu-U. Essequibo",NA,"Kanuku Mts., NW portion; Mount Iramaikpang","-58.85","4",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"534","2020-09-12 05:00:02-03","US","US","3470115","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. .R. A. Görts-van Rijn","3582","1980","8","24","South America - Neotropics","French Guiana",NA,NA,NA,"US00812425",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Cayenne",NA,"Cayenne, + de 50 km SE de Saül",NA,NA,NA,"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"535","2020-09-12 05:00:02-03","US","US","2435570","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","J. A. Steyermark","88978","1961","2","3","South America - Neotropics","Venezuela",NA,NA,NA,"US00799386",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Cerro El Picacho, N of Las Chicharras, 45 km N of Tumeremo, Altiplanicie de Nuria","-61.21","7.61",NA,"300","620","aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"536","2020-09-12 05:00:02-03","US","US","1459277","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","Ll. Williams","11395","1939","3","6","South America - Neotropics","Venezuela",NA,NA,NA,"US00799385",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Salto de Para, Medio Caura","-64.41","6.23",NA,"300",NA,"aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"537","2020-09-12 05:00:02-03","US","US","2864261","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54650","1963","8","10","South America - Neotropics","Suriname",NA,NA,NA,"US00684224",NA,"Piperales","Vahl","Kramer, K. U.",NA,NA,"Wilhelminagebergte (Wilhelmina Mts.), Juliana Top, 14 km N of Lucie R.","-56.53","3.68",NA,"400","600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"538","2020-09-12 05:00:02-03","US","US","3106600","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","D. Barthelémy","148","1984","10",NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US00684217",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Saül",NA,"Layon du Reservoir","-53.3","3.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"539","2020-09-12 05:00:02-03","US","US","3174167","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, G. Cremers, J. Hagemann, B. E. Leuenberger & M. S. Sangrey","10913","1989","1","24","South America - Neotropics","French Guiana",NA,NA,NA,"US00633852",NA,"Piperales","Vahl","Callejas, R.",NA,NA,"Mont Atachi Bacca, region de l'Inini, extremite SE du massif","-53.91","3.55",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"540","2020-09-12 05:00:02-03","US","US","3190824","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","754","1987","11","8","South America - Neotropics","Guyana",NA,NA,NA,"US00684206",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","U. Takutu-U. Essequibo",NA,"Kanuku Mts., slope of Nappi Mt., camp 2","-59.56","3.33",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"541","2020-09-12 05:00:02-03","US","US","3384461","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. Henkel, M. Chin & W. Ryan","960","1993","1","26","South America - Neotropics","Guyana",NA,NA,NA,"US00635590",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Potaro-Siparuni",NA,"Pakaraima Mts, Cipo Mtn, ca. 2 km from summit escarpment, headwaters Cipo Creek","-60.0833","4.9",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"542","2020-09-12 05:00:02-03","US","US","3283943","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. H. Kirkbride","5462","1983","11","1","South America - Neotropics","Brazil",NA,NA,NA,"US01329835",NA,"Piperales","Vahl",NA,"Brasília",NA,"Córrego Bananal","-47.92","-15.97","US01329835_01","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"543","2020-09-12 05:00:02-03","US","US","3190823","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","820","1987","11","10","South America - Neotropics","Guyana",NA,NA,NA,"US00684205",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","U. Takutu-U. Essequibo",NA,"Kanuku Mts., slope of Nappi Mt., camp 2","-59.56","3.33",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"544","2020-09-12 05:00:02-03","US","US","3132056","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. E. Skog, C. Feuillet & A. Rossman","7153","1986","10","30","South America - Neotropics","French Guiana",NA,NA,NA,"US00684211",NA,"Piperales","Vahl","Gil-Ad, N. L.",NA,NA,"SE of Saül along trail 14 (Trace Belvedere Nord) & 16 (Junction La Douane-Belvedere)","-53.1833","3.56667",NA,"200","210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","3132037","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. E. Skog, C. Feuillet & A. Rossman","7164","1986","10","30","South America - Neotropics","French Guiana",NA,NA,NA,"US00684210",NA,"Piperales","Vahl","Gil-Ad, N. L.",NA,NA,"SE of Saül along trail 14 (Trace Belvedere Nord) & 16 (Junction La Douane-Belvedere)","-53.1833","3.56667",NA,"200","210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US","3292969","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","R. L. Liesner","24497","1988","5","11","South America - Neotropics","Venezuela",NA,NA,NA,"US00799391",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Gran Sabana, 5 km S of San Ignacio de Yuruani","-61.16","4.98",NA,"850",NA,"aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","3400685","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. McDowell, D. Gopaul & J. Bowdre","4434","1991","4","21","South America - Neotropics","Guyana",NA,NA,NA,"US00652788",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Barima-Waini",NA,"Powis Creek, 15 km NE of Baramita","-60.3833","7.46667",NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","2737055","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54719","1963","8","13","South America - Neotropics","Suriname",NA,NA,NA,"US00684220",NA,"Piperales","Vahl","Kramer, K. U.",NA,NA,"Juliana Top, 14 km N of Lucie R., Wilhelmina Gebergte","-56.53","3.68",NA,"600","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","3469880","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. D. Clarke, K. David, C. Chin & C. Perry","5995","1997","7","23","South America - Neotropics","Guyana",NA,NA,NA,"US00800475",NA,"Piperales","Vahl","Callejas, R.","Cuyuni-Mazaruni",NA,"Paruima, 1.5 km N; slopes of Warimatipu below summit","-61.0656","5.83389",NA,"840",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","3469999","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. Hahn & F. Grifo","4902","1988","12","30","South America - Neotropics","Venezuela",NA,NA,NA,"US00807956",NA,"Piperales","Vahl","Callejas, R.","Aragua",NA,"Colonia Tovar","-67.33","10.47",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","3392109","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr & S. Yustuz","8546","1999","7","8","South America - Neotropics","Venezuela",NA,NA,"C, F, HUA, MO, NY, PORT, US","US00627672",NA,"Piperales","Vahl","Callejas, R.","Portuguesa","Sucre","Camino Real, La Aguadita-El Batatal.","-70.0708","9.3217","US00627672_01","1600","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","3103363","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","C. Feuillet","3695","1986","4","7","South America - Neotropics","French Guiana",NA,NA,NA,"US00684214",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.",NA,NA,"Montagne de l'Inini, Bassin de l'Inini","-53.5","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","3506384","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, F. Crozier & J. Vanderplank","16755","2005","2","17","South America - Neotropics","French Guiana",NA,NA,NA,"US00938797",NA,"Piperales","Vahl","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,NA,"Monts Kotika, versant Ouest, environ du camp 2","-54.2","3.91",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","3392108","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr & S. Yustuz","8530","1999","7","8","South America - Neotropics","Venezuela",NA,NA,"CTES, HUA, NY, PORT, US","US00627671",NA,"Piperales","Vahl","Callejas, R.","Portuguesa","Sucre","Camino Real, La Aguadita-El Batatal.","-70.0708","9.3217",NA,"1600","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","3387361","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","N. L. Cuello, C. Oráa & P. Tovar","1530","1999","3","25","South America - Neotropics","Venezuela",NA,NA,"PORT, US","US00627886",NA,"Piperales","Vahl","Callejas, R.","Portuguesa","Sucre","Parque Nacional Guaramacal, Sector El Paramito-La Aguadita, parcela de estudio fitosociológico No. 10. Camino Real Paramito-Batatal.","-70.0708","9.3217",NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","3134945","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8399","1986","1","7","South America - Neotropics","French Guiana",NA,NA,NA,"US00705174",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.",NA,NA,"Pied du Mont Galbao. Crique Canal Panama","-53.26","3.61",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","3118116","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","10007","1987","9","5","South America - Neotropics","French Guiana",NA,NA,NA,"US00684207",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.",NA,NA,"Akouba Booka goo Soula, Camp #3, Bassin du Haut Marouini. 1 km en amont du saut","-54.01","2.6",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","3390558","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville & F. Crozier","13535","1998","1","12","South America - Neotropics","French Guiana",NA,NA,NA,"US00642928",NA,"Piperales","Vahl","Crozier, F.",NA,NA,"Montagnes de la Trinité, zone sud, Bassin de la Mana","-53.35","4.56",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","3425958","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. McDowell & D. Gopaul","2603","1990","5","17","South America - Neotropics","Guyana",NA,NA,NA,"US00698883",NA,"Piperales","Vahl","Görts-van Rijn, A. R. A.","Cuyuni-Mazaruni",NA,"Paruima to Conoch Tipu, S of village ±1 km","-61.05","5.98333",NA,"530","610",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","1950229","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","B. Maguire","24769","1944","9","15","South America - Neotropics","Suriname",NA,NA,NA,"US00684229",NA,"Piperales","Vahl","Yuncker, T. G.",NA,NA,"Tafelberg (Table Mountain), Augustus Falls, base of cliffs","-56.2","3.93",NA,"340",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","2281273","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","2156","1958","11","26","South America - Neotropics","Brazil",NA,NA,NA,"US01329838",NA,"Piperales","Vahl",NA,"Viçosa",NA,"4 km S of Viçosa, on road to Uba",NA,NA,"US01329838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","3737129","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","S. M. Niño, D. Canelon, R. Caracas & M. Hidalgo","6040","2018","10","27","South America - Neotropics","Venezuela",NA,NA,NA,"US01184313",NA,"Piperales","Vahl",NA,"Trujillo","Boconó","Parque Nacional Guaramacal. Sector El Cafenol",NA,NA,NA,"1950","1950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","3131082","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8964","1986","1","24","South America - Neotropics","French Guiana",NA,NA,NA,"US00705175",NA,"Piperales","Vahl","Görts-van Rijn, A. R.; Christenhusz, M. J.",NA,NA,"Mont Galbao. Secteur Sud. Versant Nord","-53.33","3.58",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","3095561","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. J. Pipoly, G. Samuels & J. G. Oliveira","6930","1984","3","26","South America - Neotropics","Brazil",NA,NA,NA,"US01329834",NA,"Piperales","Vahl",NA,NA,NA,"Pico Rondon; 0-3km N of km 211 of Perimetral N Hwy","-62.8","-1.53","US01329834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","2736885","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54716","1963","8","12","South America - Neotropics","Suriname",NA,NA,NA,"US00684222",NA,"Piperales","Vahl","Kramer, K. U.",NA,NA,"Juliana Top, 14 km N of Lucie R., Wilhelmina Gebergte","-56.53","3.68",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","3392196","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","N. L. Cuello, A. Licata, C. Oráa & A. Milla","1450","1999","3","10","South America - Neotropics","Venezuela",NA,NA,"PORT, US","US00627777",NA,"Piperales","Vahl","Callejas, R.","Portuguesa","Sucre","Parque Nacional Guaramacal, Sector El Paramito, transecto que conduce a Batatal","-70.0708","9.3217",NA,"1550","1640",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","2438522","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","G. Agostini","329","1964","2","17","South America - Neotropics","Venezuela",NA,NA,NA,"US00799388",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Parakaupa, NE de Canaima, S de Cerro Venado","-62.76","6.26",NA,"200","500","aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","2584406","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","J. A. Steyermark","94159","1964","5","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00799387",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Auyan-tepuí, debajo de Danto y arriba Guayaraca","-62.53","5.68",NA,"1000","1480","aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","1906597","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale aequale","F. Tamayo","3028","1946","3",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00799384",NA,"Piperales","Vahl","Steyermark, J. A., (VEN)","Bolívar",NA,"Gran Sabana, Sta. Elena, Cerro Kanaimé",NA,NA,NA,NA,NA,"aequale",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","2025741","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale hirtinervulum","K. von Sneidern","5174","1945","11","21","South America - Neotropics","Colombia",NA,NA,NA,"US00107500",NA,"Piperales","Yunck. in Trel. & Yunck.",NA,"Caldas",NA,"Santa Cecilia, Tatama.",NA,NA,"US00107500_01",NA,NA,"hirtinervulum","Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","1142894","PreservedSpecimen","Plantae","Piperaceae","Piper","ibaguense","Piper ibaguense","E. P. Killip","9724","1922","8","13","South America - Neotropics","Colombia",NA,NA,NA,"US00106506",NA,"Piperales","Trel.",NA,"Tolima",NA,"Ibague.",NA,NA,"US00106506_01","1000","1500",NA,"Isolectotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
