"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","recordNumber","day","imagecode","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"795","2020-11-10 11:06:40-03","FEPAGRO","BLA","8993","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Cultivado","BLA008993","Estrada para São Vedelino",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","101","27",NA,"13735","auto",NA,NA,NA,NA,NA
"796","2021-04-08 09:32:07-03","FEPAGRO","BLA","8960","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Cultivado","BLA008960","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","92","27",NA,"13735","auto",NA,NA,NA,NA,NA
"797","2021-04-08 09:32:07-03","FEPAGRO","BLA","8992","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Na margem do arroio Santa Clara","BLA008992","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","100","27",NA,"13735","auto",NA,NA,NA,NA,NA
"798","2021-04-08 09:32:07-03","FEPAGRO","BLA","8994","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Cultivado","BLA008994","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","105","27",NA,"13735","auto",NA,NA,NA,NA,NA
"799","2021-04-08 09:32:07-03","FEPAGRO","BLA","8988","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Beira de estrada","BLA008988","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,NA,"95","27",NA,"13735","auto",NA,NA,NA,NA,NA
"800","2021-04-08 09:32:07-03","FEPAGRO","BLA","8987","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: em barranco de beira de estrada","BLA008987","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","93","27",NA,"13735","auto",NA,NA,NA,NA,NA
"801","2021-04-08 09:32:07-03","FEPAGRO","BLA","8959","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Cultivado","BLA008959","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","91","27",NA,"13735","auto",NA,NA,NA,NA,NA
"802","2021-04-08 09:32:07-03","FEPAGRO","BLA","8991","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"Habitat: Sob ponte do Arroio Santa Clara","BLA008991","Estrada para São Vendelino",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","99","27",NA,"13735","auto",NA,NA,NA,NA,NA
"803","2021-03-22 16:23:32-03","FEPAGRO","BLA","16497","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","E. M. Pfitscher",NA,NA,NA,"E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"BLA016497",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"16",NA,"29946","auto",NA,NA,NA,NA,NA
"804","2021-04-08 09:32:07-03","FEPAGRO","BLA","9310","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher",NA,NA,NA,"V. Gianluppi",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Data de Coleta: 10/1974.Habitat: local abandonado","BLA009310",NA,NA,NA,NA,"Spermatophyta",NA,"var. crus-galli",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"805","2021-04-08 09:32:08-03","FEPAGRO","BLA","9643","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","V. Gianluppi","1974","09","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: local abandonado","BLA009643",NA,NA,NA,NA,"Spermatophyta",NA,"var. crus-galli",NA,"20",NA,"29946","auto",NA,NA,NA,NA,NA
"806","2021-04-08 09:32:08-03","FEPAGRO","BLA","9614","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em frente ao estacionamento da PUC, dentro do arroio, local arenoso, seco","BLA009614","Arroio Dilúvio",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","161","20",NA,"29946","auto",NA,NA,NA,NA,NA
"807","2021-04-08 09:32:08-03","FEPAGRO","BLA","9613","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em frente ao estacionamento da PUC, dentro do arroio, local arenoso, seco","BLA009613","Arroio Dilúvio",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","160","20",NA,"29946","auto",NA,NA,NA,NA,NA
"808","2021-03-22 16:23:32-03","FEPAGRO","BLA","16485","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","V. H. Gandolfi",NA,NA,NA,"V. H. Gandolfi","1972","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Eual, laiouslege trino <ll>dwc_commonname:</ll> capim-arroz","BLA016485","Beira do Guíba",NA,NA,NA,"Spermatophyta",NA,NA,NA,"16",NA,"29946","auto",NA,NA,NA,NA,NA
"809","2021-04-08 09:32:07-03","FEPAGRO","BLA","9184","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","V. Gianluppi","1974","08","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em terreno modificado","BLA009184","Cidade Baixa",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli",NA,"29",NA,"29946","auto",NA,NA,NA,NA,NA
"810","2021-03-22 16:23:32-03","FEPAGRO","BLA","16496","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","O. M. F. Mikusinski",NA,NA,NA,"O. M. F. Mikusinski","1972","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Cultivado <ll>dwc_commonname:</ll> capim-arroz; crista-do-galo","BLA016496","Ipanema",NA,NA,NA,"Spermatophyta",NA,NA,NA,"16",NA,"29946","auto",NA,NA,NA,NA,NA
"811","2021-04-08 09:32:07-03","FEPAGRO","BLA","9584","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Casa de vegetação","BLA009584","Menino Deus",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","137","12",NA,"29946","auto",NA,NA,NA,NA,NA
"812","2021-04-08 09:32:07-03","FEPAGRO","BLA","8982","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em jardim","BLA008982","Menino Deus",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","78","10",NA,"29946","auto",NA,NA,NA,NA,NA
"813","2021-04-08 09:32:07-03","FEPAGRO","BLA","8902","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Próximo ao potreiro em solo arenoso fofo junto com papuã","BLA008902","Menino Deus - Instituto de Pesquisas Zootécnicas Francisco Osório",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","80","16",NA,"29946","auto",NA,NA,NA,NA,NA
"814","2021-04-08 09:32:07-03","FEPAGRO","BLA","8909","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1974","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em sargeta","BLA008909","Moinhos de Vento",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","43","05",NA,"29946","auto",NA,NA,NA,NA,NA
"815","2021-03-22 16:23:32-03","FEPAGRO","BLA","9214","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. oryzicola","(Vasinger) Ohwi","E. M. Pfitscher","1975","01","01","L. A. Arzivenco","1970","04","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Cultivado","BLA009214","Praia de Belas",NA,NA,NA,"Spermatophyta",NA,"var. oryzicola",NA,"12",NA,"29946","auto",NA,NA,NA,NA,NA
"816","2021-04-08 09:32:08-03","FEPAGRO","BLA","9604","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Beira da estrada perto do valo","BLA009604","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","157","16",NA,"29946","auto",NA,NA,NA,NA,NA
"817","2020-09-10 09:15:56-03","FEPAGRO","BLA","9596","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009596","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","149","16",NA,"29946","auto",NA,NA,NA,NA,NA
"818","2021-04-08 09:32:07-03","FEPAGRO","BLA","9603","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Beira da estrada perto do valo","BLA009603","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","156","16",NA,"29946","auto",NA,NA,NA,NA,NA
"819","2020-09-10 09:15:56-03","FEPAGRO","BLA","9589","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009589","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","142","16",NA,"29946","auto",NA,NA,NA,NA,NA
"820","2020-09-10 09:15:56-03","FEPAGRO","BLA","9586","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Frequente em horta","BLA009586","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","139","16",NA,"29946","auto",NA,NA,NA,NA,NA
"821","2021-04-08 09:32:07-03","FEPAGRO","BLA","9587","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009587","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","140","16",NA,"29946","auto",NA,NA,NA,NA,NA
"822","2021-04-08 09:32:07-03","FEPAGRO","BLA","9598","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009598","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","151","16",NA,"29946","auto",NA,NA,NA,NA,NA
"823","2021-03-22 16:23:32-03","FEPAGRO","BLA","9595","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009595","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","148","16",NA,"29946","auto",NA,NA,NA,NA,NA
"824","2020-09-10 09:15:56-03","FEPAGRO","BLA","9594","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009594","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","147","16",NA,"29946","auto",NA,NA,NA,NA,NA
"825","2021-04-08 09:32:07-03","FEPAGRO","BLA","9588","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009588","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","141","16",NA,"29946","auto",NA,NA,NA,NA,NA
"826","2021-04-08 09:32:07-03","FEPAGRO","BLA","9585","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009585","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","138","16",NA,"29946","auto",NA,NA,NA,NA,NA
"827","2020-09-10 09:15:56-03","FEPAGRO","BLA","9593","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009593","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","146","16",NA,"29946","auto",NA,NA,NA,NA,NA
"828","2020-09-10 09:15:56-03","FEPAGRO","BLA","9592","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. oryzicola","(Vasinger) Ohwi","E. M. Pfitscher",NA,NA,NA,"E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009592","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. oryzicola","145","16",NA,"29946","auto",NA,NA,NA,NA,NA
"829","2020-09-10 09:15:56-03","FEPAGRO","BLA","9600","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Com Duplicata.Habitat: Em valo na beira da estrada","BLA009600","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","153","16",NA,"29946","auto",NA,NA,NA,NA,NA
"830","2020-09-10 09:15:56-03","FEPAGRO","BLA","9605","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1976","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009605","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","158","16",NA,"29946","auto",NA,NA,NA,NA,NA
"831","2020-09-10 09:15:56-03","FEPAGRO","BLA","9590","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Com Duplicata.Habitat: Em pequena horta","BLA009590","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","143","16",NA,"29946","auto",NA,NA,NA,NA,NA
"832","2020-09-10 09:15:56-03","FEPAGRO","BLA","9601","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Com Duas Duplicatas.Habitat: Em valo na beira da estrada","BLA009601","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","154","16",NA,"29946","auto",NA,NA,NA,NA,NA
"833","2021-04-08 09:32:07-03","FEPAGRO","BLA","9602","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Beira da estrada perto do valo","BLA009602","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","155","16",NA,"29946","auto",NA,NA,NA,NA,NA
"834","2020-11-10 11:06:40-03","FEPAGRO","BLA","9597","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. oryzicola","(Vasinger) Ohwi","E. M. Pfitscher",NA,NA,NA,"E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Cultivado","BLA009597","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. oryzicola","150","16",NA,"29946","auto",NA,NA,NA,NA,NA
"835","2020-09-10 09:15:56-03","FEPAGRO","BLA","9591","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher","1975","01","01","E. M. Pfitscher","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Em pequena horta","BLA009591","Vila Nova",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis","144","16",NA,"29946","auto",NA,NA,NA,NA,NA
"836","2021-03-22 16:23:32-03","FEPAGRO","BLA","1648","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. zelayensis","(Kunth) Hitchc.","I. L. Barreto",NA,NA,NA,"J. P. Costa Neto","1955","03","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Habitat: Cultivado","BLA001648","Estação Experimental de Horticultura Domingos Petrolini",NA,NA,NA,"Spermatophyta",NA,"var. zelayensis",NA,"01",NA,"82892","auto",NA,NA,NA,NA,NA
"837","2021-02-18 17:09:04-03","FEPAGRO","BLA","2763","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. cruspavonis","(Kunth) Hitchc.","E. M. Pfitscher",NA,NA,NA,"A. Kappel & V. Froner","1962","12","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Habitat: Cultivado","BLA002763","Estrada para Pelotas",NA,NA,NA,"Spermatophyta",NA,"var. cruspavonis",NA,"11",NA,"82892","auto",NA,NA,NA,NA,NA
"838","2021-04-08 09:32:07-03","FEPAGRO","BLA","10288","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli var. crus-galli","(L.) P.Beauv.","E. M. Cavalheiro",NA,NA,NA,"E. M. Cavalheiro & A. C. Cavalheiro","1977","02","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Habitat: Vegetando no acostamento","BLA010288","Estrada para Pelotas - BR 471",NA,NA,NA,"Spermatophyta",NA,"var. crus-galli","545","17",NA,"82892","auto",NA,NA,NA,NA,NA
