"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","dayIdentified","individualCount","sex"
"128","2013-12-29 16:14:00-02","MO","MOBOT","2189753","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Alberto Castellanos","Castellanos 18043",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Formosa","Matacos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-07-17 06:52:00-03","MO","MOBOT","2249291","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Arturo E. Burkart","Burkart 20252","1957","1","14","South America","Argentina",NA,NA,NA,NA,"Giardelli, M. L.","Formosa","Matacos","N. Juárez. madrejón con represa en la Estación Biológica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2439977","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Luis Ariza Espinar","Ariza Espinar 917","1960","9","5","South America","Argentina",NA,NA,NA,NA,"Ariza Espinar, L.","Córdoba","Capital","Parque Sarmiento, en un pequeño estanque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-07-09 17:05:00-03","MO","MOBOT","2452099","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Gert G. Hatschbach","Hatschbach 31077",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Paraná",NA,"San Jose dos Pinhais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","2483416","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","MAZZEO","MAZZEO 24","1992","11","14","South America","Chile",NA,NA,NA,NA,NA,"Bíobío",NA,"Ñuble. Quillón, Laguna Avendaño",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-12-08 15:59:00-02","MO","MOBOT","2685448","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Esteban Terneus|C. González","Terneus 340","1998","10","22","South America","Ecuador",NA,NA,NA,NA,NA,"Imbabura",NA,"Lago San Pablo, Ciudad de Otavalo.","-78.25833","0.22388",NA,NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2014-12-08 15:59:00-02","MO","MOBOT","2685450","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Esteban Terneus|C. González","Terneus 341","1998","10","22","South America","Ecuador",NA,NA,NA,NA,NA,"Imbabura",NA,"Lago San Pablo, Ciudad de Otavalo.","-78.25833","0.22388",NA,NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2011-02-09 12:25:00-02","MO","MOBOT","3000157","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Hugh A. Weddell","Weddell s.n.","1845","7",NA,"South America","Brazil",NA,NA,NA,NA,"Vali J. Pott","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,"1",NA
"136","2010-01-25 20:07:00-02","MO","MOBOT","3000517","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Troels M. Pedersen","Pedersen 3115","1955","1","9","South America","Argentina",NA,NA,NA,NA,"E. Landolt","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","409852","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Baltasar Trujillo","Trujillo 11511",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Bolívar",NA,"Cano along road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","950116","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Folke Fagerlind|Per-Göran Wibom","Fagerlind 167B","1952","9","13","South America","Ecuador",NA,NA,NA,NA,"E. Landolt","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","950118","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Folke Fagerlind|Per-Göran Wibom","Fagerlind 166A","1952","9","13","South America","Ecuador",NA,NA,NA,NA,"E. Landolt","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3000659","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","papulifera","Wolffia papulifera","C.H. Thomps.","TUR","TUR 1683","1978","11","20","South America","Argentina",NA,NA,NA,NA,NA,"Corrientes","Capital","12 Km al Oeste de S.L. del Palmar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-06-16 10:16:51-03","UNIOESTE","UNOP","3101","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pereira, S.F.; Buturi, C.; Barbosa, J.F.; Engels, M.; Losano, E.D.; Buturi, C.; Barbosa, J.F.; Engels, M.; Losano, E.D.","285","2013","10","13",NA,"Brasil",NA,"Aquática flutuante, globosa, verde claro, sem pigmentos",NA,NA,"Pereira, S.F.","Paraná","São José dos Pinhais","RPPN - Inhandara Guaricana.","-49.2064018249512","-25.5347003936768",NA,"2013","10",NA,NA,NA,NA,"45291","auto",NA,NA,NA,"13",NA,NA
"142","2021-01-26 11:46:32-03","IMA","MAC","57977","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","M.W.Tavares-Silva; M.C.S.Mota; E.C.O.Chagas; M.C.S.Esteves","149","2015","06","20",NA,"Brasil",NA,"Planta aquática.; Caatinga.","MAC0057977",NA,"M.C.S.Esteves","Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e Padre, Morro do Craunã.","-37.936147","-9.261356",NA,"2015","08",NA,NA,"-37.936147","-9.261356",NA,NA,NA,NA,NA,"11",NA,NA
"143","2021-02-25 10:11:23-03","CVRD","CVRD","13206","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","H.A. Weddell","Siqueira, G.S.","589","2010","12","04","América do Sul","BRASIL",NA,"Col adic.: R.Mello-Silva , Jenifer C. Lopes <ll>dwc_commonname:</ll> Lentilha verde","CVRD013206",NA,"Marcus Nadruz","ES","Linhares","corrego dourado","-39.927487","-19.138851",NA,"2012","05","40","40","-39,927487","-19,138851",NA,NA,"Liliopsida",NA,NA,"11",NA,NA
"144","2020-09-02 16:20:18-03","Cenargen","CEN","105872","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Vali Joana Pott","8075","2005","09","01",NA,"Brasil","Exsicatas","Erva aquática flutuante livre. Doação HMS nº 10867. Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.","CEN00105872","CEN00105872","V. J. Pott","MS","BODOQUENA","Local Fazenda Canaã.","-56.750277","-2.7094444",NA,"2005","09","270","270","-56.750277","-2.7094444",NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-02 16:20:18-03","Cenargen","CEN","105768","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Vali Joana Pott","4269","2000","11","10",NA,"Brasil","Exsicatas","Açuce pequeno. Doação Herbário HMS nº 70.","CEN00105768","CEN00105768","V. J. Pott","MS","JARDIM","Br 267, km 488, próximo ao matadouro São Bento.","-25.213888","-21.484444",NA,"2000","11",NA,NA,"-25.213888","-21.484444",NA,NA,NA,NA,NA,NA,"1",NA
"146","2019-12-09 17:29:21-03","UFPR","EFC","10993","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Dunaiski Jr., A.","3716","2009","05","30",NA,"Brasil",NA,"Aquática- flutuante.","EFC010993",NA,"Dunaiski Jr., A.","Paraná","São José dos Pinhais","Estrada da Guaricana","-49.2064018249512","-25.5347003936768",NA,"2009","05",NA,NA,NA,NA,"45291","auto",NA,NA,NA,"30",NA,NA
"147","2019-10-07 09:19:37-03","UEFS","HUEFS","101957","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","França, F.","5279","2005","04","19",NA,"Brasil",NA,"Lagoa","HUEFS0101957","HUEFS0101957",NA,"Alagoas","Ouro Branco",NA,"-37.506667","-9.190833",NA,NA,NA,"325","325","37W30'24''","9S11'27''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"148","2019-10-07 09:19:37-03","UEFS","HUEFS","128299","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Ferreira, J.L.","120","2007","10","12",NA,"Brasil",NA,"Açude antropizado.","HUEFS0128299","HUEFS0128299",NA,"Bahia","Igatu","Estrada para Igatu, Fazenda Olhos D'água.","-40.471389","-11.237778",NA,NA,NA,"576","576","40W28'17''","11S14'16''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"149","2019-10-07 09:19:37-03","UEFS","HUEFS","101950","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","França, F.","5272","2005","04","16",NA,"Brasil",NA,"Lagoa","HUEFS0101950","HUEFS0101950",NA,"Ceará","Icó",NA,"-38.832778","-6.396389",NA,NA,NA,"185","185","38W49'58''","6S23'47''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"150","2019-10-07 09:19:37-03","UEFS","HUEFS","157417","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Melo, E.","7065","2009","11","01",NA,"Brasil",NA,NA,"HUEFS0157417","HUEFS0157417",NA,"Bahia","Chorrochó","Barra do Tarrachil.","-38.979167","-8.805",NA,NA,NA,"316","316","38W58'45''","8S48'18''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"151","2019-10-07 09:19:37-03","UEFS","HUEFS","166957","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Melo, E.","8428A","2010","06","26",NA,"Brasil",NA,"Lagoa na beira da estrada. Caatinga antropizada.","HUEFS0166957","HUEFS0166957",NA,"Bahia","Ipirá","Estrada Ipirá-Itaberaba.","-39.811944","-12.248056",NA,NA,NA,"258","258","39W48'43''","12S14'53''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"152","2019-10-07 09:19:37-03","UEFS","HUEFS","197510","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Melo, E.","12064","2013","07","15",NA,"Brasil",NA,"Aquática.","HUEFS0197510",NA,NA,"Bahia","Morro do Chapéu","BA-052. Lagoa na margem da estrada. Área antropizada.","-40.819444","-11.691667",NA,NA,NA,"678","678","40W49'10''","11S41'30''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"153","2019-10-07 09:19:37-03","UEFS","HUEFS","217871","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","França, F.","6151","2011","12","28",NA,"Brasil",NA,NA,"HUEFS0217871","HUEFS0217871",NA,"Bahia","Riachão do Jacuípe",NA,"-39.359444","-11.806111",NA,NA,NA,NA,NA,"39W21'34''","11S48'22''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"154","2019-10-07 09:19:37-03","UEFS","HUEFS","92891","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","França, F.","5103","2004","08",NA,NA,"Brasil",NA,"Lagoa","HUEFS0092891","HUEFS0092891 HUEFS0092891_01",NA,"Piauí","Alegrete do Piauí","c. 1 km SW de Alegrete do Piauí","-40.851389","-7.254167",NA,NA,NA,"400","400","40W51'5''","7S15'15''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"155","2017-09-29 16:26:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis",NA,NA,"2612","1934","4","15","South America","Bolivia",NA,NA,NA,NA,"E. Landolt",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"156","2020-03-06 10:39:20-03","UNIRIO","HUNI","6113","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","C.P. Bove; W. Costa; B.B. Costa","748","2000","10","14",NA,"Brasil",NA,"Brejo com 50 cm de profundidade.","HUNI00006113",NA,NA,"Espírito Santo","Marataízes","A cerca de 19 km ao norte de Marataízes.","-40.8244018554688","-21.0433006286621",NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"157","2020-08-20 20:37:45-03","UFSC","FLOR","37357","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Caris, M.E.","s.n.",NA,NA,NA,NA,"Brasil",NA,"flutuante. Há possibilidade de ser consorciada com Lemna minuta Habitat: lagoas eutrofizadas","FLOR0037357","FLOR0037357","Pott, V.J.","Santa Catarina","Videira","Granja São Roque.","-51.1516990661621","-27.00830078125",NA,"2009",NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Müller, JFT","s.n.","1870","06",NA,"Southern America","Brazil",NA,NA,NA,"P03P2N0001",NA,"Santa Catarina","Itajaí",NA,"-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"P03P2N0001",NA,"Mato Grosso",NA,"Villa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Müller, JFT","s.n.","1870","06",NA,"Southern America","Brazil",NA,NA,NA,"P03P2N0001",NA,"Santa Catarina",NA,"in ins. Santa Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Glaziou, AFM","2451","1868","03",NA,"Southern America","Brazil",NA,NA,NA,"P03P2N0001",NA,"Rio de Janeiro","Rio de Janeiro","in valle Jacarepaguá","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:50:41-03","UFRGS","ICN","009556","S","Plantae","Monocotyledon",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Weddell","Lindeman, JC","s.n.","1972","01","02","América do Sul","Brasil",NA,"Num poço de rocha, população pura no outro poço ao lado com um pouco Azolla.",NA,NA,"Pott, VJ","PE","Nova Jerusalém",NA,NA,NA,NA,"1994","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA
"163","2021-04-05 12:30:08-03","UNIVASF","HVASF","14769","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","E.V.R. Ferreira","589","2012","03","21","América do Sul","Brasil",NA,"Macrófita aquática flutuante livre. Em agrupamento, formando um tapete.","HVASF014769",NA,"E.V.R. Ferreira","Paraíba","Monteiro","Sitio Olho D'água, Propriedade do Sr. Zé Buá","-37.228361","-7.876444",NA,"2012","05","713","713","-37.228361","-7.876444",NA,NA,NA,NA,NA,"18",NA,"U"
"164","2021-04-05 12:30:08-03","UNIVASF","HVASF","12456","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","E.V.R. Ferreira","389","2011","08","05","América do Sul","Brasil",NA,"Macrófita aquática flutuante livre. Coletada em uma pequena lagoa com profundidade média de 20cm na beira da estrada. Amostra na coleção liquida HVASF.","HVASF012456",NA,"M.A.N. Coelho","Ceará","Brejo Santo","Lote 05, Reservatório do Boi","-38.820138","-7.560666",NA,"2011","09","391","391","-38.820138","-7.560666",NA,NA,NA,NA,NA,"16",NA,"U"
"165","2019-11-21 09:59:18-03","IBt","SP","152105","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Ahles, HE","84783","1977","09","01",NA,"Estados Unidos",NA,NA,NA,NA,"Pott, VJ","Massachusetts","Hampshire","End of Huntington Road at Connecticut river, Hadley.",NA,NA,NA,"1993","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA
"166","2019-11-21 09:59:18-03","IBt","SP","267388","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bueno, NC; Salis, SM","516","1993","06","05",NA,"Brasil",NA,NA,NA,NA,"Pott, VJ","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Lagoa da Sede.","-56.65","-18.983333",NA,"1993","06","90","90","-56.65","-18.983333",NA,NA,NA,NA,NA,"06",NA,NA
"167","2019-11-21 09:59:18-03","IBt","SP","299215B","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Ferreira, CJA","48","1996","04","01",NA,"Brasil",NA,NA,"SP049926","SP049926","Pott, VJ","São Paulo","Jaguariúna","CNPMA/EMBRAPA, SP-340, km 127,5. Tanque velho (40cm de profundidade).","-46.9799995422363","-22.7000007629395",NA,"1996","04",NA,NA,NA,NA,"12963","auto",NA,NA,NA,NA,NA,NA
"168","2019-11-21 09:59:18-03","IBt","SP","50151","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Kuhlmann, M","920","1943","08","26",NA,"Brasil",NA,NA,NA,NA,"Pott, VJ","São Paulo","Monte Alegre do Sul","Margem do Rio Camanducaia.","-46.6800003051758","-22.6800003051758",NA,"1993","03",NA,NA,NA,NA,"11114","auto",NA,NA,NA,"17",NA,NA
