"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","recordNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","imagecode","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"333","2021-03-01 16:33:59-03","UNICAMP","UEC","127620","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.","Barrero, M",NA,NA,"Brazil","Minas Gerais","Lima Duarte","serra de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"30417","flor violaceae, arbusto.; campo úmido.","auto","Magalhães, M",NA,NA,NA,NA,NA,NA,"UEC079379","499",NA,NA,NA,"UEC079379",NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:33:59-03","UNICAMP","UEC","10479","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","lower slops of Pico do itacalomi, ca. 2km s of Ouro Preto,","-43.5080986022949","-20.2875003814697",NA,NA,"44599","shrub ca. la tall. fruit brown.; cerrado on steep schist slopes.","auto","Irwin, HS; Harley, RM; Onishi, E","1971","01","30",NA,NA,NA,"UEC079373","29390",NA,"1600","1600","UEC079373",NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:33:59-03","UNICAMP","UEC","068811","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.","Koschnitzke, C","1998","07","Brazil","São Paulo","Campos do Jordão","caminho para S.José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,"21048","herbácea com frutos.","auto","Sposito, TC","1992","06","08",NA,NA,NA,"UEC079105","26379",NA,NA,NA,"UEC079105","19",NA,NA,NA,NA,NA,NA
"336","2021-03-01 16:33:59-03","UNICAMP","UEC","070017","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.",NA,NA,NA,"Brazil","São Paulo","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,"21048","subarbusto d=ca. 60cm, flores lilases, indivíduos com 6 a 7 pétalas.","auto","Sciamarelli, A; et al.","1992","06","09",NA,NA,NA,"UEC079381","26552",NA,NA,NA,"UEC079381",NA,NA,NA,NA,NA,NA,NA
"337","2020-02-10 17:54:01-03","UNICAMP","UEC","69111","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.",NA,NA,NA,"Brazil","São Paulo","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,"21048","Herbácea, flores róseas. campo.","auto","Koch, I","1992","06","09",NA,NA,NA,NA,"26401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-01 16:33:59-03","UNICAMP","UEC","59867","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.","Martins, E","1991","08","Brazil","São Paulo","Campos do Jordão","reserva do Horto Florestal.","-45.5900001525879","-22.7299995422363",NA,NA,"21048","subarbust + ou - 30 cm alt, flores róseas.","auto","Giulietti, AM; Harley, RM; Rossi, L; Castro, NM","1983","07","19",NA,NA,NA,"UEC079382","1036",NA,NA,NA,"UEC079382",NA,NA,NA,NA,NA,NA,NA
"339","2021-03-01 16:33:59-03","UNICAMP","UEC","100192","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","A.DC.",NA,NA,NA,"Brazil","São Paulo","Ituverava","SP 258 Km 324, Divisa com Itaberá, margem do rio Verde. Solo úmido.","-47.7799987792969","-20.3299999237061",NA,NA,"25831","Arbusto ca 50 cm.","auto","Matsumoto, K; Faria, AD; Galvão, JC; Belinello, R","1997","02","26",NA,NA,NA,"UEC069045","187",NA,NA,NA,"UEC069045",NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 16:34:03-03","UNICAMP","UEC","111669","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","francavillana","Lavoisiera francavillana","Cogn.","Barrero, M",NA,NA,"Brazil","Bahia","Santa Luzia","Seera do Cipó.","-39.3342018127441","-15.4294004440308",NA,NA,"33804","flor rosea, arbusto 1,00; campo úmido.","auto","Barreto, M","1933","04","24",NA,NA,NA,"UEC079131","355",NA,NA,NA,"UEC079131",NA,NA,NA,NA,NA,NA,NA
"341","2021-03-01 16:34:03-03","UNICAMP","UEC","194315","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","glazioviana","Lavoisiera glazioviana","Cogn.",NA,NA,NA,"Brazil","Minas Gerais","Serra do Cipo","Santana do Riacho estrada Lagoa Santa - Conceição do Mato Dentro km 135.",NA,NA,NA,NA,NA,"Arbusto ca. de 1m, pétalas rósea arroxeadas.",NA,"Barbosa, AAA","1989","06","07",NA,NA,NA,"UEC137471","s.n.",NA,NA,NA,"UEC137471",NA,NA,NA,NA,NA,NA,NA
"342","2021-03-01 16:34:03-03","UNICAMP","UEC","149580","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Santana do Riacho","20 Km beyond turnoff to Serra Morena off the road From Lagoa Santa to Conceição do Mato Dentro. Parque Nacional Serra do Cipó at the Vellozia Gigante site ca. 500 m from main road.","-43.51","-19.248333","-43.51","-19.248333",NA,"Shrub to 1 m tall with more or less appressed upturned leaves. Flowers 6-merous, ovary 6-locular. Petals pink, androecium yellow. Locally common in seepage areas.; Campo rupestre surrounded by campo graminoso.",NA,"Almeda, F; Martins, AB; Belinello, R; Romero, R","2001","10","22",NA,NA,NA,"UEC073018","8582",NA,"1276","1276","UEC073018",NA,NA,NA,NA,NA,NA,NA
"343","2021-03-25 09:27:02-03","UNICAMP","UEC","175585","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Araújo, IM","2012","04","Brazil","Minas Gerais","Diamantina","A aproximadamente 2Km da entrada principal do Parque Estadual do Biribiri.","-44.008014","-18.419419","-44.008014","-18.419419",NA,"Arbusto de aproximadamente 1,5m. Lacínias do cálice vermelhas, corola lilás, anteras amarelas.; Campo rupestre.",NA,"Araújo, IM; Romero, R; Castro, NM; Simão, DG; Sampaio, DS; Rezende, AR; Versiane, AFA","2011","05","17",NA,NA,NA,"UEC021299","55",NA,"1030","1030","UEC021299",NA,NA,NA,NA,NA,NA,NA
"344","2021-03-01 16:34:03-03","UNICAMP","UEC","176148","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Versiane, AFA","2016","03","Brazil","Minas Gerais","Diamantina","Estrada Sopa- São João da Chapada.","-44.185833","-18.334231","-44.185833","-18.334231",NA,"Arbusto ca. 1m, pétalas róseas.; Campo rupestre, afloramento rochoso.",NA,"Gonçalves, DJP; Matheus, MMT; Gonçalves, JL; Gonçalves, SPM","2012","04","29",NA,NA,NA,"UEC010746","525",NA,NA,NA,"UEC010746",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:34:03-03","UNICAMP","UEC","149583","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, 23.9 Km N of Joaquim Felício at Armazén de Laje.","-44.299444","-17.704722","-44.299444","-17.704722",NA,"Shrub to 1.5 m tall. Petalls 6, pink; androecium completely yellow. Ovary 6-locular. Uncommon.; Campo rupestre on arenitic soil",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","18",NA,NA,NA,"UEC045502","8525",NA,"1183","1183","UEC045502",NA,NA,NA,NA,NA,NA,NA
"346","2021-03-01 16:34:03-03","UNICAMP","UEC","144025","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2003","12","Brazil","Minas Gerais","Joaquim Felício","Serra doCabral, Vereda próxima a Fazenda Dummont.","-44.421389","-17.648611","-44.421389","-17.648611",NA,"subarbusto ereto 0,9-1,8m alt. Flores róseas; campo graminos, solo arenoso e úmido.",NA,"Rodrigues, KF","2003","05","04",NA,NA,NA,"UEC079074","65",NA,"1054","1054","UEC079074",NA,NA,NA,NA,NA,NA,NA
"347","2021-03-01 16:34:03-03","UNICAMP","UEC","101966","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB",NA,NA,"Brazil","Minas Gerais","Jaboticatubas","Estrada para conceição do Mato Dentro, km 116.","-43.5","-19.166667","-43.5","-19.166667",NA,"Arbusto, ca. 1,6m.Hipanto verde.Corola pink; estames amarelos; lacínias escariosas.; Campo em beira de estrada.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","06","04",NA,NA,NA,"UEC016742","5364",NA,NA,NA,"UEC016742",NA,NA,NA,NA,NA,NA,NA
"348","2021-03-01 16:34:03-03","UNICAMP","UEC","101673","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB",NA,NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, entre km 112 e 113 na estrada pra Conceição do Mato Dentro.","-43.5","-19.166667","-43.5","-19.166667",NA,"Arbusto, ca. 1,5m. Corola púrpura; estames amarelos. Frequente e locais úmidos.; Campo rupestre.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","05","31",NA,NA,NA,"UEC016738","5322",NA,NA,NA,"UEC016738",NA,NA,NA,NA,NA,NA,NA
"349","2021-03-01 16:34:03-03","UNICAMP","UEC","101635","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro da Mata, km 187.","-43.616667","-18.283333","-43.616667","-18.283333",NA,"Arbusto, ca. 0,8m; próximo a um fio d'água.Frutos maduros secos.; Campo rupestre, solo arenosos-pedregoso, úmido.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","06","09",NA,NA,NA,"UEC016743","5417",NA,NA,NA,"UEC016743",NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 16:34:03-03","UNICAMP","UEC","101691","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Lavras Novas","Serra de Lavras Novas.",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,6m.Corola rósea; estames amarelos.; Campo limpo associado a afloramentos rochosos, solo arenosos-pedregoso.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","05","27",NA,NA,NA,"UEC016740","5282",NA,NA,NA,"UEC016740",NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:34:03-03","UNICAMP","UEC","101755","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, entre km 126 na estrada para Conceição do Mato Dentro.","-43.5","-19.166667","-43.5","-19.166667",NA,"Arbusto, ca. 1,5m. Corola pink; estames amarelos. Frequente.; Campo rupestre.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","06","01",NA,NA,NA,"UEC016749","5333",NA,NA,NA,"UEC016749",NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 16:34:03-03","UNICAMP","UEC","101726","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Gouveia","Estrada Diamantina-Gouveia, ca. 4km da cidade de Gouveia.","-43.902778","-18.614167","-43.902778","-18.614167",NA,"Arbusto, ca. 1.6m. Lacínias do cálice ferrugíneas; corola púrpura; estames amarelos.; Campo rupestre em local próximo a um riacho.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","06","07",NA,NA,NA,"UEC016751","5391",NA,NA,NA,"UEC016751",NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 16:34:03-03","UNICAMP","UEC","101742","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5","-20.333333","-43.5","-20.333333",NA,"Subarbusto, ca. 0,7m.Corola rosa-claro até rosa mais forte, estames amarelos.; Campo hidromórfico, solo alagado.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","05","27",NA,NA,NA,"UEC016739","5291",NA,NA,NA,"UEC016739",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:34:03-03","UNICAMP","UEC","101768","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB",NA,NA,"Brazil","Minas Gerais","Carrancas","Cachoeira Tico-Tico Salmão Moinho.","-44.65","-21.5","-44.65","-21.5",NA,"Subarbusto, ca. 0,7m. Hipanto verde; lacínias do cálice vináceas; corola rósea com base das pétalas creme; estames amarelos.alguns indivíduos com corola branca.; Beira do rio.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","05","24",NA,NA,NA,"UEC016741","5256",NA,NA,NA,"UEC016741",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 16:34:03-03","UNICAMP","UEC","101769","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2012",NA,"Brazil","Minas Gerais","Carrancas","Estrada para Cachoeira da Toca, beira da estrada. Campo limpo em área degradada, próximo a um capão, solo arenoso-úmido.","-44.65","-21.5","-44.65","-21.5",NA,"Arbusto, ca. 1m. Hipanto verde, lacínias do cálice vináceas, corola rósea com base das pétalas creme, estames amarelos.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","05","24",NA,NA,NA,"UEC016748","5254",NA,NA,NA,"UEC016748",NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:34:03-03","UNICAMP","UEC","101956","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Serro","Estrada para o Distrito de Milho Verde, ca. 6km da cidade de Serro.","-43.366667","-18.633333","-43.366667","-18.633333",NA,"Arbusto, ca. 1,5m.Corola rósea, estames amarelos.; Borda de um capão pequeno.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","06","06",NA,NA,NA,"UEC016750","5376",NA,NA,NA,"UEC016750",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:34:03-03","UNICAMP","UEC","10475","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Serra do Cipó","km 115 (ca. 140km N. of Belo horizonte), elev. 1250m.",NA,NA,NA,NA,NA,"Subshrub ca. 50cm tall. Bracts white; corolla pink; anthers yellow.; Gallery margin.&nf;Campo slopes and sandtone outcrops.",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","19",NA,NA,NA,"UEC022901","20494",NA,NA,NA,"UEC022901",NA,NA,NA,NA,NA,NA,NA
"358","2020-02-10 17:54:01-03","UNICAMP","UEC","10478","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Serra do Cipó","km 131 (atual 118)",NA,NA,NA,NA,NA,NA,NA,"Menezes, N","1977","02",NA,NA,NA,NA,"UEC022941","851",NA,NA,NA,"UEC022941",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:34:03-03","UNICAMP","UEC","10481","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Serra Do Caraça","ca. 70km suleste de Belo Horizonte, mata ciliar p#?#roximo ao Mosteiro do Caraça.",NA,NA,NA,NA,NA,"Subarbusto até 1m. flores rosadas.; Mata ciliar.",NA,"Cruz, ND; Shepherd, GJ; et al.","1977","11","17",NA,NA,NA,"UEC022876","6308",NA,NA,NA,"UEC022876",NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 16:34:03-03","UNICAMP","UEC","105385","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2004",NA,"Brazil","Minas Gerais","Buenópolis","Serra doCabral, a 10-15 km da cidade, na estrada para Lapa Pintada.","-44.25","-17.883333","-44.25","-17.883333",NA,"subarbusto até 2m de alt. Pétalas rosa-magenta. Estames amarelo-ouro.; campo arenoso com mata de galeria.",NA,"Harley, RM; et al.","1988","10","13",NA,NA,NA,"UEC079098","24928",NA,"1100","1200","UEC079098",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 16:34:03-03","UNICAMP","UEC","111887","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","São Roque","trilha para a parte de baixo da cachoeira Casca D'Anta, Parque Nacional da S erra da Canastra.",NA,NA,NA,NA,NA,"arbusto ca. 1,5m. Pouco frequente no local. corola rósea. Filetes e conectivos creme, antera menores amarelas , maiores avermelhadas. Botões florais brancos.; campo rupestre, vertente de água.",NA,"Nakajima, JN; Romero, R; Farinaccio, MA; Miranda, VFO","1997","04","20",NA,NA,NA,"UEC154620","2403",NA,NA,NA,"UEC154620",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 16:34:03-03","UNICAMP","UEC","120683","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Diamantina","estrada para João da Chapada 15km do asfalto.","-42.711778","-18.166083","-42.711778","-18.166083",NA,"ca. 50cm,; campo graminoso.",NA,"Semir, J; Mansanares, ME; Belinello, R","2001","06","21",NA,NA,NA,"UEC051860","01/168",NA,"1132","1132","UEC051860",NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 16:34:03-03","UNICAMP","UEC","114898","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Carrancas","Grão Mogol, Afloramento rochoso, margem curso d'água.","-44.682278","-21.590694","-44.682278","-21.590694",NA,"Arbusto ca 1 m.",NA,"Matsumoto, K; Lopes, CA","1997","01","08",NA,NA,NA,"UEC012836","587",NA,NA,NA,"UEC012836",NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:34:03-03","UNICAMP","UEC","120453","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2004",NA,"Brazil","Minas Gerais","Diamantina","estrada para São João da Chapada, 20 km do asfalto .","-43.729083","-18.129583","-43.729083","-18.129583",NA,"flores púrpura/magentas.; local úmido.",NA,"Semir, J; Mansanares, ME; Belinello, R","2001","06","21",NA,NA,NA,"UEC022919","01/176",NA,"1216","1216","UEC022919",NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:34:03-03","UNICAMP","UEC","131797","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2004",NA,"Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, 16 km S of Armazém de Laje and 8km N of Joaquim Falício.","-44.192222","-19.7075","-44.192222","-19.7075",NA,"Shrub monstly to 1 m talll. Flowers 6-merous, ovary 6-locular. Petals pink, androecium yellow.; cerrado vegetation on whithe sand.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","18",NA,NA,NA,"UEC079080","8542",NA,"1067","1067","UEC079080",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:34:03-03","UNICAMP","UEC","131793","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Martins, AB","2013",NA,"Brazil","Minas Gerais","Santana Do Riacho","Serra do Cipó. 49km fron Distrido Cardeal Mota along rutted unpaved road toPico do Breu.","-43.727222","-19.402778","-43.727222","-19.402778",NA,"shrub 1,8m tall imbricate, erect and concealing internodes. florwers 6-merous.; campo rupestre and campo graminoso.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","23",NA,NA,NA,"UEC154627","8599",NA,"1287","1287","UEC154627",NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:34:03-03","UNICAMP","UEC","131798","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2004",NA,"Brazil","Minas Gerais","Diamantina","17km S of the old train station.","-46.549167","-18.344167","-46.549167","-18.344167",NA,"shrubs mosly 0,5 m tall with greenish-yellow leaves and flexuos distal branches. Petals pink. anthers yellow turning brown with agge, conective and appendages yellow.; Grassy campo near a wooded stream (gallery forest) surrounded by c",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","15",NA,NA,NA,"UEC079058","8493",NA,"1175","1175","UEC079058",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:34:03-03","UNICAMP","UEC","131792","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","4 km W of Hwy No. MG220 along the road to Conselheiro Mata.","-43.713056","-18.274444","-43.713056","-18.274444",NA,"Campo rupestre and grassy seepage slopes.&nf;Shrub to 1,5 m tall. Petals deep pink. Anthers, appendages, and filaments yellow.&nf;Local within feet of L. mucorifera, L. crassifolia, L. chamaepitys and two other species of Lavoisiera.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","11","16",NA,NA,NA,"UEC070313","8498",NA,"1416","1416","UEC070313",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:34:03-03","UNICAMP","UEC","131794","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.",NA,NA,NA,"Brazil","Minas Gerais","Moeda","w km beyond the BR number 040 intersection along the road to Moeda.","-43.958056","-20.278056","-43.958056","-20.278056",NA,"shrub 0,5 tall. No flowers seen.; seepage area adjacent to gallery forest below campo rupestre",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","06",NA,NA,NA,"UEC079052","8383",NA,"1349","1349","UEC079052",NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 16:34:03-03","UNICAMP","UEC","131795","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) A.DC.","Rodrigues, KF","2004",NA,"Brazil","Minas Gerais","Diamantina","17 km S of the old train station","-43.549167","-18.344167","-43.549167","-18.344167",NA,"shrub to 1m tall with prickly leaf tips and rigid branches. Petals 6, magenta. Calyx yellow-green at antheis turning brown in fruit and ultimately deciduos with age. Filaments white, connective purple, anthers Yellow.; grassy campo nea",NA,"Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","15",NA,NA,NA,"UEC079078","8494",NA,"1775","1775","UEC079078",NA,NA,NA,NA,NA,NA,NA
