"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"240","2014-08-23 05:35:00-03","MO","MOBOT","1630664","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27283","1970","3","9","South America","Brazil","Minas Gerais","Serra do Cabral. Creek margin in campo. Cerrado and Campo on middle slopes, ca 2.5 km W of Cantoni.",NA,NA,"850.00000000",NA,NA,NA,NA,NA,"R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2009-07-17 14:12:00-03","MO","MOBOT","1630768","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9889","1965","11","3","South America","Brazil","Goiás","Serra dos Cristais. Creek bank, ca 6 km S of Cristalina.","-48","-17","1175.00000000",NA,NA,NA,NA,NA,"R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1702082","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Nur Ritter|Garrett E. Crow|Marisol Garvizu","Ritter 4248","1998","6","18","South America","Bolivia","Santa Cruz","Wetland; ca. 0.5 km NE of Concepción. Growing along the edge of the pond in a marshy habitat. Habitat: a large wetland characterized by extensive floating mats of Pontederia cordata var. ovalis. in the front half, and a large pond in the back half.","-62.01944","-16.12833","485.00000000",NA,NA,NA,NA,NA,"S. Kristel (GENT)","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1718306","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Robin B. Foster","Foster 12323","1992","11","18","South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.C.Araujo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2014-09-11 10:28:00-03","MO","MOBOT","1838082","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gerrit Davidse|Ángel C. González","Davidse 13899","1978","2","9","South America","Venezuela","Apure","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.","-67.8333333","6.3166667","60.00000000",NA,NA,NA,NA,NA,"G. Davidse","San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1284",NA,"1"
"245","2014-09-18 12:14:00-03","MO","MOBOT","1870469","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gerrit Davidse|Ángel C. González","Davidse 15562","1979","2","21","South America","Venezuela","Apure","E side of the Galeras de Cinaruco, 6 km N of the southern-most tip, along Quebrada El Porvenir; ca. 53 airline km NE of Puerto Páez.","-67.2833333","6.65","60.00000000","200.00000000",NA,NA,NA,NA,"E. Core","Pedro Camejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1330",NA,"1"
"246","2011-03-24 16:39:00-03","MO","MOBOT","2490481","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","M. Silvia Ferrucci|Aurelio Schinini|Marita Dematteis","Ferrucci 1426","1999","12","14","South America","Paraguay",NA,"Colonia Aceite, 4 km S de ruta 5, km 173",NA,NA,NA,NA,NA,NA,NA,NA,"Ahumada, O., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2014-02-25 05:40:00-03","MO","MOBOT","262314","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Ángel Fernández","Fernández 872","1984","1",NA,"South America","Venezuela","Bolívar","Dtto. Heres. Campamento Guri. Caño La Becerra.",NA,NA,NA,NA,NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2013-08-08 12:22:00-03","MO","MOBOT","262445","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Adrian Juncosa","Juncosa 2483","1984","3","13","South America","Colombia","Chocó","At Río Iro, on hwy S from Istmina.","-76.6916666","5.1255556","30.00000000","50.00000000",NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-36",NA,"8"
"249","2011-11-28 18:01:00-02","MO","MOBOT","263270","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Thomas B. Croat","Croat 57296","1984","3","11","South America","Colombia","Chocó","Quibdó road from Bolívar; 97 km E of Quibdó, near Km marker 155.","-76.45","5.7333333","500.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-76",NA,"7"
"250","2008-05-27 22:02:00-03","MO","MOBOT","267225","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Fernando Hurtado","Hurtado 3008","1991","12","1","South America","Ecuador","Pastaza","Pozo petrolero Villano 2 de ARCO. Bosque húmedo Tropical. Bosque primario. Arboles cortados por las obras petroleras. Informante: Dalmacio Molina.","-77.33333","-1.41666","400.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","269726","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Simon Lægaard","Lægaard 53418","1984","12","2","South America","Ecuador","Pastaza","Río Puyo. At sideroad from km 15 on Puyo - Macas road.","-77.95","-1.56666","900.00000000",NA,NA,NA,NA,NA,"K.Camelbeke (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2013-02-07 05:34:00-02","MO","MOBOT","270146","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Rocío Alarcón","Alarcón Gallegos 3000",NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","272394","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Simon Lægaard","Lægaard 51951","1984","4","19","South America","Ecuador","Pastaza","At road Baños - Puyo. Near Mera. Roadside.","-78.13333","-1.43333","1350.00000000",NA,NA,NA,NA,NA,"De Wilde B. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","274345","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Ellsworth P. Killip","Killip 37591",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","274355","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Henry H. Rusby|Roy W. Squires","Rusby 333",NA,NA,NA,"South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2013-10-05 06:31:00-03","MO","MOBOT","274365","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gerrit Davidse|Ángel C. González","Davidse 16300","1979","3","28","South America","Venezuela","Delta Amacuro","Departamento Tucupita; 5-14 km ESE of Los Castillos de Guayana.","-62.2833333","8.4666667","50.00000000","200.00000000",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-36",NA,"1"
"257","2012-11-30 14:09:00-02","MO","MOBOT","274375","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115132","1977","10","21","South America","Venezuela","Delta Amacuro","Depto. Antonio Díaz: varied riverine forest along Caño of Caño Sacupana.","-61","8.9833333","50.00000000",NA,NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"258","2008-05-27 22:02:00-03","MO","MOBOT","274385","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","John J. Wurdack","Wurdack 290",NA,NA,NA,"South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","274415","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6903","1982","2","13","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Arroyo Aquidaban Nigúi, behind park headquarters. Moist floodplain and embankments with forest.","-56.05","-22.65","300.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268",NA,"3"
"260","2010-10-07 15:27:00-03","MO","MOBOT","2901044","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16297","1966","5","31","South America","Brazil","Mato Grosso","Serra do Roncador. In standing water. Gallery forest, ca. 86 km. N. of Xavantina.",NA,NA,"550.00000000",NA,NA,NA,NA,NA,"R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2009-06-25 13:32:00-03","MO","MOBOT","2901747","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","William R. Anderson","Anderson 9553","1973","5","1","South America","Brazil","Goiás","Ca. 16 km (straight line) S of Caiapônia; forest traversed by stream and adjacent cerrado. Brejo near stream.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2009-06-25 13:32:00-03","MO","MOBOT","2902251","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","William R. Anderson","Anderson 9875","1973","5","7","South America","Brazil","Mato Grosso","Ca. 5 km N of Barra do Garças, south face of mountain; mesophytic woods and sandstone faces along stream and near waterfall, and cerrado on drier slopes above. Near stream.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2009-07-17 14:12:00-03","MO","MOBOT","2904313","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8733","1965","9","27","South America","Brazil","Distrito Federal","Creek margin, shade. Burned-over cerrado, near Sobradinho.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2014-04-14 22:53:00-03","MO","MOBOT","2905150","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","Carvalho 3654","1991","9","7","South America","Brazil","Bahia","Mun. de Uruçuca, Distrito de Serra Grande. 7.3 Km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.01666","-14.41666",NA,NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2012-02-29 14:14:00-03","MO","MOBOT","2928338","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","R. Ortiz|Mauricio Ramia","Ortiz 2927","1995","9","11","South America","Venezuela","Guárico","A 42 Km al sur de Santa Rita, carretera Las Mercedes-Cabruta.","-66.25","7.76666","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2014-08-23 05:35:00-03","MO","MOBOT","2940593","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24130","1969","3","9","South America","Brazil","Goiás","Chapada dos Veadeiros. Gallery margin. Sandy creek margin and adjacent gallery and brejo, ca. 10 km south of Cavalcante.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2009-07-17 14:12:00-03","MO","MOBOT","2940675","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8453","1965","9","18","South America","Brazil","Distrito Federal","Gallery forest and adjacent marshy campo, Rio Torto, immediately N. of Brasília.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2012-07-28 05:08:00-03","MO","MOBOT","2942432","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","* SILVA","SILVA 90","1997","9","10","South America","Brazil","Acre","Municipio de Rio Branco. Estrada do Amapá, Km 02. Margem direita do ramal dos dez. Terreno pantanoso com predominância de vegetação herbácea, solo argiloso.","-67.8","-10",NA,NA,NA,NA,NA,NA,"W. Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2009-07-17 14:12:00-03","MO","MOBOT","2942876","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9754","1965","11","1","South America","Brazil","Goiás","Serra dos Cristais. Periodically flooded places. Frequent. Creek margin, ca. 6 km. S. of Cristalina.","-48","-17","1175.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2009-07-17 14:12:00-03","MO","MOBOT","2943045","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10648","1965","11","25","South America","Brazil","Distrito Federal","Cerrado, 10 km. W. of Taguatinga, D.F., on road to Braslandia.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2011-06-09 18:03:00-03","MO","MOBOT","2958190","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gerardo Aymard","Aymard C. 5568","1987","3","19","South America","Venezuela","Delta Amacuro","Depto. A. Diaz. Bosques Húmedos primarios a lo largo del caño Orocoima. 75 km. al NE de El Palmar.","-61.91666","8.58333","150.00000000",NA,NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2010-04-27 14:23:00-03","MO","MOBOT","2958816","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","* YBUBERT","YBUBERT 20","1984","4",NA,"South America","Suriname",NA,"Blanche Marie Vallen. Haute vallee du fleure Sickerie. Amerique de Sud. Galerie forstiere humdio á prreimente du fleuve Vickerie.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Irene Fedon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"273","2008-05-27 22:02:00-03","MO","MOBOT","2959854","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Terry W. Henkel","Henkel 3915","1994","7","26","South America","Guyana",NA,"Region: U. Takutu-U. Essequibo. South Rupununi; Rocky Creek 4 km S of Aishalton along Marudi Line. Tall mesic forest.","-59.3","2.45","250.00000000",NA,NA,NA,NA,NA,"M.T. Strong, 1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2012-12-23 16:11:00-02","MO","MOBOT","2960133","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gerardo Aymard|Basil Stergios","Aymard C. 3345","1984","11","18","South America","Venezuela","Bolívar","Dtto. Cedeño entre los km 12-120 de la carretera Caicara del Orinoco-Pto. Ayacucho. Al Sur de Caicara del Orinoco.","-66.5","6.83333","100.00000000",NA,NA,NA,NA,NA,"V. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2011-06-08 17:16:00-03","MO","MOBOT","3132019","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","José Steinbach","Steinbach G. 2866","1916","9","29","South America","Bolivia","Santa Cruz","Buenavista","-63.75","-17.6","450.00000000",NA,NA,NA,NA,NA,"Foster's catalog note file","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2014-02-19 06:40:00-03","MO","MOBOT","3136037","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4952","1979","4","10","South America","Colombia","Chocó","Hoya del Rio San Juan. Río Tamaná, afluente del Río San Juan. Abajo de Santa Rosa.","-76.7","5",NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2011-03-03 17:16:00-03","MO","MOBOT","3136038","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","André Goeldi","Goeldi 1081",NA,NA,NA,"South America","Brazil","Pará","Maguary.",NA,NA,NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2009-08-21 06:56:00-03","MO","MOBOT","3136039","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Keiichi Mizoguchi","Mizoguchi 517","1978","3","8","South America","Paraguay","Amambay","Rincon-Del-Julio, Pedro Fuan Caballero, near the border of Brasil.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2014-02-19 06:40:00-03","MO","MOBOT","3136040","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4543","1979","4","4","South America","Colombia","Chocó","Hoya del Rio San Juan. Alrededores de Noanamá. Vegetación secundaria.","-76.91666","4.7","20.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2009-08-21 06:33:00-03","MO","MOBOT","3136041","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-480","1987","7","25","South America","Brazil","Pará","Isl. Outeiro, suburb of Belém. Stream side. Sunny place.",NA,NA,"0E8",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","3136042","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","J.S. de la Cruz","de la Cruz 3045","1923","1","14","South America","Guyana",NA,"Pomeroon River, Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2012-09-28 11:49:00-03","MO","MOBOT","3136043","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil","Bahia","In paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"283","2008-05-27 22:02:00-03","MO","MOBOT","3136044","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","J.S. de la Cruz","de la Cruz 3192","1922","12","17","South America","Guyana",NA,"Pomeroon River, Pomeroon Distict.",NA,NA,NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2011-12-10 05:21:00-02","MO","MOBOT","3136045","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Hans P. Fuchs|L. Zanella","Fuchs 21884","1967","2","11","South America","Colombia","Chocó","Area of Baudó. On left bank of Rio Baudo, about 1.5 km upstream of estuary, slightly above estuary of Estero del Medio.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2011-12-10 05:21:00-02","MO","MOBOT","3136046","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Hans P. Fuchs|L. Zanella","Fuchs 22088","1967","2","11","South America","Colombia","Chocó","Area of Baudó. On right side of Rio Baudo, about 10 km upstream from estuary near Quebrada Paulita.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-10 04:40:00-03","MO","MOBOT","3136047","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Jacquelyn A. Kallunki|José R. Pirani|W. Wayt Thomas|I. Cordeiro|Pedro L. R. de Moraes","Kallunki 483","1994","2","9","South America","Brazil","Bahia","Mun. Ilhéus, 11 km from bridge at edge of Ilhéus on road to Serra Grande. Restinga forest.","-39.06666","-14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2011-10-28 04:58:00-02","MO","MOBOT","3136091","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Olga Salazar de Benavides","Benavides 4278","1984","2","19","South America","Colombia","Nariño","Km 63 Tumaco-Paso. Vereda el Carmen.",NA,NA,"240.00000000",NA,NA,NA,NA,NA,"G. Davidse","Tumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2011-02-18 16:00:00-02","MO","MOBOT","3136093","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Ezechias P. Heringer|et al.","Heringer 2583","1979","10","22","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","3136094","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin","Irwin 26286","1970","2","7","South America","Brazil","Minas Gerais","Serra da Anta. Wet ground, creek margin, Cerrado, ca. 2 km NW of Paracatú.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2014-08-23 05:36:00-03","MO","MOBOT","3136096","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23228","1969","2","13","South America","Brazil","Minas Gerais","Serra do Espinhaço. Swampy valley flats, ca. 35 km NE of Francisco Sa, road to Salinas.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2014-02-22 07:58:00-03","MO","MOBOT","3136108","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Jarvis E. Hudson","Hudson 822","1974","9","25","South America","Ecuador","Pastaza","On east side of El Puyo. Savannah, wet soil near stream.",NA,NA,NA,NA,NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-10-27 17:38:00-02","MO","MOBOT","3136109","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Anibal Castillo|A. Capobianco","Castillo 1884","1985","2","20","South America","Venezuela","Anzoátegui","Dto. Miranda. Mun. Boca del Pao, sector el Tramojo.","-64.32444","8.05555",NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","764137","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Santiago Tunqui","Tunqui 498","1979","12","28","South America","Peru","Amazonas","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.66666","-3.83333","180.00000000",NA,NA,NA,NA,NA,"G. Davidse","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,"3"
