"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"914","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Prance, GT; Silva, NT","1964","10","18","Southern America","Brasil",NA,NA,"Tree, 8m. x 20cm. diameter. Corolla green. Latex white",NA,"Dicotyledoneae",NA,"Mart.",NA,"59460","Banks of Rio Claro, 40 km. South of Caiaponia, road to Jataí",NA,"Gomes, SM","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"75073","auto","2006","02","20",NA,NA,NA,NA,NA,NA
"915","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Dias, AFV; Equipe 1","2016","03","17","Southern America","Brasil",NA,NA,"P3 L1; Árvore 5m; Cerradão",NA,"Dicotyledoneae",NA,"Mart.",NA,"40",NA,NA,NA,"Goiás","Nova Iguaçu de Goiás","-49.3875007629395","-14.2877998352051",NA,NA,NA,NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-11-01 14:52:37-03","UnB","UB","151420","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Rocha, DMS","1998","05","24","Southern America","Brasil",NA,NA,"Área aberta.; Árvore 5m; Mata semidecídua",NA,"Dicotyledoneae",NA,"Mart.",NA,"19","Parque Estadual Terra Ronca.",NA,"Rocha, DMS","Goiás","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-11-01 14:52:37-03","UnB","UB","151424","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Rocha, DMS","1998","05","24","Southern America","Brasil",NA,NA,"Árvore 3,5m; Transição mata ciliar/mata seca",NA,"Dicotyledoneae",NA,"Mart.",NA,"11","Parque Estadual Terra Ronca.",NA,"Silva, AP","Goiás","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Heringer, EP","1954","10","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.",NA,"3622A",NA,NA,"Castello, ACD","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto","2018","11",NA,NA,NA,NA,NA,NA,NA
"919","2019-11-01 14:52:37-03","UnB","UB","136342","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Gifford, DR","1976","07",NA,"Southern America","Brasil",NA,NA,"Frutos presentes; .","UB0038239","Dicotyledoneae",NA,"Mart.",NA,"s.n.tmp113","Serra da Onça","UB0038239","Proença, CEB","Pará","Oriximiná","-55.8661003112793","-1.76556003093719",NA,NA,NA,NA,"479450","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-11-01 14:52:37-03","UnB","UB","114876","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Germana, C","2007","04","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.",NA,"32","Povoado Baixa Fria.",NA,"Gomes, SM","Piauí","Batalha","-42.0750007629395","-4.02500009536743",NA,NA,NA,NA,"40311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-10-03 10:03:21-03","UFSCar","SORO","3693","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pott, A.; Hatschbach, G.; Silva, J.; Cristaldo, A.C.M.","2002","11","11",NA,"Brasil",NA,NA,"Árvore 12m de altura. Frequente",NA,NA,NA,"Mart. Ex A.DC.",NA,"10650",NA,NA,NA,"Mato Grosso do Sul","Bonito","-56.64575","-21.260278",NA,NA,"56°38'44,7W","21°15'37S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2019-10-03 10:03:21-03","UFSCar","SORO","3694","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pott, A. ; Sartori, A.L.B.; Aragaki, S.; Lima, L.C.P.; Moraes, M.","2001","04","02",NA,"Brasil",NA,NA,"Árvore 6m de altura. Frequente. Flor: ausente. Fruto: Cerrado semidecidual 5m de altura, pertubado. Solo Litólico (basalto). Relevo início de declive de serra.",NA,NA,NA,"Mart.",NA,"8787","km 511 da rodovia BR-60, entre sidrolândia e Nioaque",NA,NA,"Mato Grosso do Sul","Nioaque","-55.620833","-21.177778",NA,NA,"55°37'15W","21°10'40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2019-10-03 10:03:21-03","UFSCar","SORO","4988","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"2009","05","16",NA,"Brasil",NA,NA,"Árvore, ca. 3,5m de altura. Casca lisa com leves fissuras longitudinais. Entrecasca creme que oxida. Látex branco e abundante. Frutos jovens verdes.",NA,NA,NA,"Mart. Ex A. DC.",NA,"637","Área antropizada 1, Foz do Rio Pindaíba.",NA,NA,"Mato Grosso","Nova Xavantina","-51.719722","-14.373611",NA,NA,"51°43'11,0W","14°22'25S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-10-03 10:03:21-03","UFSCar","SORO","6832","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"2012","11","08",NA,"Brasil",NA,NA,"Árvore de aprox. 3m de altura, frutos maduros.",NA,NA,NA,"Mart. ex A. DC.",NA,"2","Mata Ciliar no Sítio Kataoka. Flores claras (cor creme).",NA,NA,"São Paulo","Salto de Pirapora","-47.5699996948242","-23.6399993896484",NA,NA,"47°64'26,0W","23°62'97,5S","13557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-05-06 11:51:59-03","UFU","HUFU","15075","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mota, A.L.P.","1993","10","15",NA,"Brasil",NA,NA,"Árvore, ca. 18 m. Flores brancas.","HUFU00002280",NA,NA,"Mart.",NA,"1977","Vale do Rio Araguari, Triangulo Mineiro. Área 23.","HUFU00002280",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-05-06 11:51:59-03","UFU","HUFU","15077","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mota, A.L.P.","1993","10","18",NA,"Brasil",NA,NA,"Árvore, ca. 17,5 m. Flores creme.","HUFU00002283",NA,NA,"Mart.",NA,"1972","Vale do Rio Araguari, Triangulo Mineiro. Àrea 5.","HUFU00002283",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2019-05-06 11:51:59-03","UFU","HUFU","10855","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mota, A.L.P.; et al.","1992","06","03",NA,"Brasil",NA,NA,"Mata.","HUFU00002235",NA,NA,"Mart.",NA,"1189","Vale do Rio Araguari, Triangulo Mineiro. Mata do córrego Volta Grande.","HUFU00002235",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-08-04 12:47:24-03","UFU","HUFU","50384","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","2007","09","02",NA,"Brasil",NA,NA,"Árvore. Flor verde clara.","HUFU00002317",NA,NA,"Mart.",NA,"207","Serra do Facão","HUFU00002317","Arantes, A.A.A.","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA
"929","2019-05-06 11:51:59-03","UFU","HUFU","58029","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Morokawa, R.","2008","09","03",NA,"Brasil",NA,NA,"Árvore ceca de 6 metros, látex branco, flor amarela esverdeada perfumosa","HUFU00002210",NA,NA,"Mart.",NA,"219","Mata do Engenho, Trilha para cachoeira Maria Augusta","HUFU00002210","Castello, A.C.D.","Minas Gerais","São João Batista do Glória","-46.516111","-20.505833","734","734","-46.516111","-20.505833",NA,NA,"2017","10",NA,NA,NA,NA,NA,NA,NA
"930","2019-05-06 11:51:59-03","UFU","HUFU","58031","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Morokawa, R.","2008","09","04",NA,"Brasil",NA,NA,"Árvore com cerca de 11 metros de altura, látex branco, flores branca-amareladas perfumosas, frutos; Pastagem","HUFU00002279",NA,NA,"Mart.",NA,"224","Estrada da Mata do Engenho, Estrada da Mata do Engenho para São João Batista do Gória Pastagem","HUFU00002279","Morokawa, R.","Minas Gerais","São João Batista do Glória","-46.53","-20.589444","742","742","-46.53","-20.589444",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"931","2019-05-06 11:51:59-03","UFU","HUFU","70364","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Faria, J.E.Q.; Zanatta, M.R.V.; Villarroel, D. & Castro, B.M.","2013","02","11",NA,"Brasil",NA,NA,"Árvore ca. 6,0 m alt. Fruto imaturo verde.; Cerrado denso.","HUFU00002271",NA,NA,"Mart.",NA,"3213","Estrada em frente ao morro das torre de Capinópolis.","HUFU00002271","Faria, J.E.Q.","Minas Gerais","Capinópolis","-49.521667","-18.758333","658","658","-49.521667","-18.758333",NA,NA,"2013","02","11",NA,NA,NA,NA,NA,NA
"932","2019-05-06 11:51:59-03","UFU","HUFU","61230","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Rocha, G.P.E.","2011","07","07",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt. Planta latecente, frutos acizentados.; Floresta Estacional Decidual.","HUFU00002273",NA,NA,"Mart.",NA,"152","Fazenda Marimbondo","HUFU00002273",NA,"Goiás","Cumari","-48.1511001586914","-18.2630996704102",NA,NA,NA,NA,"24918","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-05-06 11:51:59-03","UFU","HUFU","43636","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.; Aguiar, E.","2005","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Flor esverdeada.; Mata decidua.","HUFU00002275",NA,NA,"Mart.",NA,"s.n.","Capim Branco II","HUFU00002275",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-05-06 11:51:59-03","UFU","HUFU","48888","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.; Gusson, A.E.","2007","09","19",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Cálice e corola verdes, lacínios creme-esverdeados.; Mata decidua.","HUFU00002278",NA,NA,"Mart.",NA,"07","Capim Branco II","HUFU00002278","Gomes, S.M.","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto","2008","07",NA,NA,NA,NA,NA,NA,NA
"935","2019-05-06 11:51:59-03","UFU","HUFU","43610","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Kilca, R.V.; Araújo, G.M.","2005","10","05",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Flor esverdeada.; Mata decidua.","HUFU00002276",NA,NA,"Mart.",NA,"s.n.","Funil I.","HUFU00002276",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-05-06 11:51:59-03","UFU","HUFU","15323","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mota, A.L.P.","1991","09","30",NA,"Brasil",NA,NA,"Árvore com flores amarelas-creme.","HUFU00002234",NA,NA,"Mart.",NA,"s.n.","Vale do Rio Araguari, Reserva do Jacob. Triangulo mineiro.","HUFU00002234",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-05-06 11:51:59-03","UFU","HUFU","15076","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mota, A.L.P.","1993","10","18",NA,"Brasil",NA,NA,"Árvore, ca. 19,5 m. Flores creme.","HUFU00002281",NA,NA,"Mart.",NA,"1975","Vale do Rio Araguari, Triangulo Mineiro. Área 5.","HUFU00002281",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2019-05-06 11:51:59-03","UFU","HUFU","43108","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.; Rodrigues, V.H.P.","2005","09","21",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Flores esverdeadas.; Mata semidecidua.","HUFU00002274",NA,NA,"Mart.",NA,"s.n.","Capim Branco II, Fazenda Dona Lurdes.","HUFU00002274",NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-05-06 11:51:59-03","UFU","HUFU","43603","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.; Aguiar, E.","2005","10","03",NA,"Brasil",NA,NA,"Árvore, ca. 7 m. Fruto verde.; Mata decidua.","HUFU00002277",NA,NA,"Mart.",NA,"s.n.","Capim Branco II, Funil II.","HUFU00002277",NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2019-05-06 11:51:59-03","UFU","HUFU","44441","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.","1989","10","05",NA,"Brasil",NA,NA,"Árvore, ca. 7,5 m.; Mta mesofila semidecidua.","HUFU00002232",NA,NA,"Mart.",NA,"s.n.","Estação Ecológica do Panga","HUFU00002232","Castello, A.C.D.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2017","10",NA,NA,NA,NA,NA,NA,NA
"941","2019-05-06 11:51:59-03","UFU","HUFU","2455","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.","1989","10","05",NA,"Brasil",NA,NA,"Árvore, ca. 8,5 m. Flores esverdeadas.; Mata mesofitica.","HUFU00002282",NA,NA,"Mart.",NA,"586","Estação Ecológica do Panga","HUFU00002282","Ferreira, M.W.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","1995","06",NA,NA,NA,NA,NA,NA,NA
"942","2019-05-06 11:51:59-03","UFU","HUFU","2398","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.","1989","09","28",NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m.; Mata mesofitica.","HUFU00002272",NA,NA,"Mart.",NA,"529","Estação Ecológica do Panga","HUFU00002272","Ferreira, M.W.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","1995","07",NA,NA,NA,NA,NA,NA,NA
"943","2019-05-06 11:51:59-03","UFU","HUFU","2536","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, G.M.","1989","09","23",NA,"Brasil",NA,NA,"Árvore, ca. 5,0 m.; Mata mesofitica.","HUFU00002284",NA,NA,"Mart.",NA,"667","Fazenda do Glória","HUFU00002284","Ferreira, M.W.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","1995","06",NA,NA,NA,NA,NA,NA,NA
"944","2016-02-29 20:25:13-03","UFMT","UFMT","33933","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1997","08","05",NA,"Brasil",NA,NA,"Árvore, látex branco e leitoso, frutos imaturos amarronzados. Indivíduo 4616 da fitossociologia; Floresta Ombrófila Aberta; encosta da Chapada dos Parecis",NA,NA,NA,"Mart.",NA,"2193","Fazenda Dolce Vitta",NA,NA,"Mato Grosso","Comodoro","-60.051111","-12.738611",NA,NA,"-60.051111","-12.738611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2018-11-12 13:14:38-02","UFMT","UFMT","41163","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Silva, E.; Dias, A.P.; Santos, B.","2013","09","26",NA,"Brasil",NA,NA,"Árvore 4 metros de altura com flores verdes alaranjadas",NA,NA,NA,"Mart.",NA,"05","Parque Estadual do Araguaia",NA,NA,"Mato Grosso","Novo Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2018-12-06 13:43:18-02","UFMT","UFMT","30487","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Santos, S.; Rangel, E.T.; Lopes, I.C.","2003","11","20",NA,"Brasil",NA,NA,"Presença de frutos, árvore porte médio; Solo arenoso",NA,NA,NA,"Mart.",NA,"s.n.","Estrada para Santo Antônio do Leverger, Parque Cuiabá",NA,NA,"Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2018-07-12 18:08:00-03","UFMT","UFMT","34057","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1997","08","02",NA,"Brasil",NA,NA,"Árvore de 15m, casca rendilhada. Látex branco leitoso. Frutos.; Savana Arbórea Densa. relevo suave ondulado. solo tipo areia quartzosa.",NA,NA,NA,"Mart.",NA,"2150","Fazenda Amburana.",NA,"Scudeler, A.L.","Mato Grosso","Comodoro","-60.000556","-13.116667",NA,NA,"-60.000556","-13.116667",NA,NA,"2017","05","24",NA,NA,NA,NA,NA,NA
"948","2016-02-29 20:25:13-03","UFMT","UFMT","33932","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Bertani, D.F.","1997","11","15",NA,"Brasil",NA,NA,"Arbóreo, altura de 10 m e com fruto marrom, látex leitoso; Savana Arbórea Densa; beira de estrada, antropizado",NA,NA,NA,"Mart.",NA,"2167","Estrada da Mineradora Santa Elina",NA,"Nave, A.G.; Lopes, R.F.","Mato Grosso","Pontes e Lacerda","-59.867222","-14.490833",NA,NA,"-59.867222","-14.490833",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"949","2016-02-29 20:25:13-03","UFMT","UFMT","39139","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes","2008","10","20",NA,"Brasil",NA,NA,"Árvore de ca. de 5m de altura, flores brancas; Cerrado",NA,NA,NA,"Mart.",NA,"s.n.","Estrada para Comunidade Conceição Açu. Antiga estrada da Faz. Sta. Tereza",NA,NA,"Mato Grosso","Cuiabá","-55.655278","-15.729333",NA,NA,"-55.655278","-15.729333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2018-07-20 21:34:23-03","UFMT","UFMT","39258","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Lucena, I.C.; Lucena, V.L.C.; Amorim Neto, L.","2010","05","12",NA,"Brasil",NA,NA,"Coordenada: 21L599546/ 8260790.; Arbóreo, cerca de 4m de altura, frutos imaturos esverdeados com pontuações marrons, latescente.; Cerrado sensu stricto; solo areno-cascalhoso.",NA,NA,NA,"Mart.",NA,"114","Fazenda Miranda. Fragmento 5, pasto.",NA,"Amorim Neto, L.; Lucena, I.C.","Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"951","2018-07-12 18:08:00-03","UFMT","UFMT","34055","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bernacci, L.C.; Árbocz, G.F.","1997","11","25",NA,"Brasil",NA,NA,"Árvore ca. 18m de alt. casca cinza, lisa; botões esbranquiçados. látexx leitoso, folhas discolores esbranquiçadas.; Mata em grotão, em limite com cerrado.",NA,NA,NA,"Mart.",NA,"2606","Serra do Taquaral.",NA,"Scudeler, A.L.","Mato Grosso","Barra do Garças","-52.333333","-15.683333",NA,NA,"-52.333333","-15.683333",NA,NA,"2017","05","24",NA,NA,NA,NA,NA,NA
"952","2019-04-15 17:39:14-03","UFMT","UFMT","42866","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ribeiro, R.V.; Hoffmann, E.C.","2015","10","29",NA,"Brasil",NA,NA,"Arvoredo com flor branca.",NA,NA,NA,"Mart.",NA,"45/485","AP Joianha.",NA,NA,"Mato Grosso","Porto Alegre do Norte","-52.075547","-10.902778",NA,NA,"-52.075547","-10.902778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2018-12-06 13:43:18-02","UFMT","UFMT","33867","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1997","02","23",NA,"Brasil",NA,NA,"Árvore com altura de 10m, botão floral, tronco suberosa; Mata de encosta; interior da mata",NA,NA,NA,"Mart.",NA,"1185","Rancho Paredão da Serra",NA,"Marcondes-Ferreira, W.","Mato Grosso","Chapada dos Guimarães","-55.727222","-15.485278",NA,NA,"-55.727222","-15.485278",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"954","2018-07-20 21:34:23-03","UFMT","UFMT","12500","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Schwenk.; Ferreira.","1996","06","18",NA,"Brasil",NA,NA,"Plântula.",NA,NA,NA,"Mart.",NA,"45","Morraria de Mimoso.",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2018-12-06 13:43:18-02","UFMT","UFMT","25772","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Monteiro, J.R.B.; Ferreira, L.A.D.; Maciel, A.A.; Amorim Neto, L.","1984","02","22",NA,"Brasil",NA,NA,"Arbusto de 4metros de altura, caule liso, folhas alternas, latescente, flores amarelas.",NA,NA,NA,"Mart.",NA,"94","Estrada Jangada-Barra do Bugres - Km 70.",NA,NA,"Mato Grosso","Barra do Bugres","-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2018-08-09 21:10:40-03","UFMT","UFMT","1308","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Prance, G.T.; Lleras, E.; Coelho, D.F.","1973","10","26",NA,"Brasil",NA,NA,"Tree 7m, open fruit brown. Fruit separate.; Decidous forest.",NA,NA,NA,"Mart.",NA,"19422","Behind Refeitório, about 1 KM from Buriti.",NA,"Gomes, S.M.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292","720","720",NA,NA,"107042","auto","2001","05","09",NA,NA,NA,NA,NA,NA
"957","2018-03-27 16:57:34-03","UFMT","UFMT","23784","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Souza, I.M.; Violante, I.M.P.; Venturini, C.L.; Amorim Neto, L.","1999","12","04",NA,"Brasil",NA,NA,"Árvore, ca 6m/ h; inflorescência terminal, latescente, látex branco.",NA,NA,NA,"Mart.",NA,"02","Estado Mato Grosso, Municipio Chapada dos Guimarães, estrada mazagão.",NA,NA,"Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-02-12 18:59:08-03","UFMT","UFMT","25773","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Monteiro, J.R.B.; Ferreira, L.A.D.; Leitão-Filho, H.F.","1984","05","27",NA,"Brasil",NA,NA,"Árvore de 12metros de altura, caule liso esbranquiçado latescente, folha simples, congestas no ápice dos ramos, glabra, flores distribuidas em inflorescência +/- escorpioide, frutos presentes; Mata",NA,NA,NA,"Mart.",NA,"59","Fazenda 20 de dezembro",NA,NA,"Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2021-02-19 16:18:36-03","UFMT","UFMT","19599","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","SC",NA,NA,NA,NA,"Brasil",NA,NA,"Arbórea. Ramo vegetativo.; Cerradão; solo arenoso.",NA,NA,NA,"Mart.",NA,"s.n.",NA,NA,NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2018-07-20 21:34:23-03","UFMT","UFMT","19544","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Rodrigues, S.","1988","08",NA,NA,"Brasil",NA,NA,"Arbóreo.; Cerrado; solo areno argiloso.",NA,NA,NA,"Mart.",NA,"32",NA,NA,NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2018-12-06 13:43:18-02","UFMT","UFMT","18952","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Somavilla, N.; Loureiro, R.; Lopes, I.C.","1997","10","21",NA,"Brasil",NA,NA,"Árvore 5m, folhas alternas na extremidade do ramo flores alvas esverdeadas, latescente(?).; Solo argilo arenoso.",NA,NA,NA,"Mart.",NA,"s.n.","Campus UFMT.",NA,"Amorim Neto, L.","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto","2008","10","24",NA,NA,NA,NA,NA,NA
