"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex","infraspecificEpithet"
"146","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","25173",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"A. P. Fontana","2005","05","18","Brasil","Espírito Santo","Fundão","PNM Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Epífito, flores amarelas.","MBML025173","MBML025173",NA,NA,"1437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","4435",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"H. Q. Boudet Fernandes","1988","03","23","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Orquidário","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Flores amarelo claras, aromáticas. Herb./Culta/Álcool","MBML004435","MBML004435",NA,NA,"2428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","4687",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"W. Boone","1988","05",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Epífita, flor amarelada. Semi-sombra. Herb./Culta/álcool.","MBML004687","MBML004687",NA,NA,"1181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","5011",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"W. Boone; V. Krause","1988","07","21","Brasil","Espírito Santo","Fundão","Alto Piaba","-40.454167","-19.897222","40W27'15","19S53'50",NA,NA,"Epífita, fruto verde, ciófila, +/- 4m de altura.","MBML005011","MBML005011",NA,NA,"1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-20 15:00:15-03","FUVATES","HVAT","262","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2001","06","08","A. Jasper","1999","03","19","Brasil","Rio Grande do Sul","Encantado","Lagoa da Garibaldi.","-51.869722","-29.236111","51º52'11''W","29º14'10''S",NA,NA,NA,"HVAT00000262",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-07 11:44:46-03","FUVATES","HVAT","2353","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","W. Heberle","2008","04","29","W. Heberle","2008","04","29","Brasil","Rio Grande do Sul","Nova Roma do Sul",NA,"-51.408056","-28.990278","-51º24'29''W","-28º59'25''S",NA,NA,"Epífita, flores amarelas; Coletada na area de abrangencia da rede de transmissao Campos Novos - Nova Santa Rita.","HVAT00002353",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-20 15:00:15-03","FUVATES","HVAT","41","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","A. Jasper","2007","01","24","C. Gonçalves","1996","02","10","Brasil","Rio Grande do Sul","Imigrate",NA,NA,NA,NA,NA,NA,NA,NA,"HVAT00000041",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-07 11:44:46-03","FUVATES","HVAT","679","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2001","04","27","T. Klein","2001","04","27","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"Epífita e rupícola. Quando eopifita, é encontrada sempre em pequenas altitudes.","HVAT00000679",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-07 11:44:46-03","FUVATES","HVAT","800","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2001","07","13","E. Freitas","2001","07","13","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"Exemplares com cápsulas de sementes.","HVAT00000800",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-07 11:44:46-03","FUVATES","HVAT","933","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2002","04","15","E. Freitas","2002","04","15","Brasil","Rio Grande do Sul","Boqueirão do Leão","Perau da Nega.","-52.429444","-29.303889","-52º25'46''W","-29º18'14''S",NA,NA,NA,"HVAT00000933",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-07 11:44:46-03","FUVATES","HVAT","680","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2001","06","08","E. Freitas","2001","04","19","Brasil","Rio Grande do Sul","Forquetinha","Morro Eckardt.",NA,NA,NA,NA,NA,NA,"epifita e rupicola","HVAT00000680",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-07 11:44:46-03","FUVATES","HVAT","685","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","E. Freitas","2001","06","08","E. Freitas","2001","03","14","Brasil","Rio Grande do Sul","Forquetinha","Morro Eckardt.",NA,NA,NA,NA,NA,NA,NA,"HVAT00000685",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-01-26 14:12:44-03","CPACT","ECT","1683","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","T.Perleberg","2007","10","20","T.Perleberg","2007","08","11","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz. Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223",NA,"ECT0001683","ECT0001683","Embryophyta",NA,"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-11-06 16:18:36-02","UFPB","EAN","11050","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl",NA,NA,NA,NA,NA,"2005","06","17","Brasil","Paraíba","Areia","IBT. 12423","-35.6917","-6.96333",NA,NA,NA,NA,"Proveniente do Inst. de Bot. São Paulo. Rizoma longo; folhas oblongas. Inflorescência fasciculada..",NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"160","2014-11-06 16:18:36-02","UFPB","EAN","10840","S","Plantae","Orchidaceae","Pleurothallis","stenoglossa","Pleurothallis stenoglossa",NA,NA,NA,NA,NA,NA,"2005","04","29","Brasil","São Paulo","São Paulo",NA,"-46.63","-23.54",NA,NA,NA,NA,"Material proveniente do Instituto de Botânica de São Paulo..",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2470868","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia",NA,NA,NA,NA,NA,"P. C. Hutchison & D. E. Bennett","1964","3","27","Peru","Amazonas","Chachapoyas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","4774","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2949897","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina",NA,NA,NA,NA,NA,"P. C. Hutchison","1957","10","30","Peru","Ayacucho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","s.n.","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2547716","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina",NA,NA,NA,NA,NA,"P. C. Hutchison","1957","10","31","Peru","Ayacucho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","1713","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","3634628","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","(Barb. Rodr.) Cogn.","Carnevali, Germán, (CICY)",NA,NA,NA,"J. J. Pipoly et al.","1992","12","8","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,"1330",NA,NA,NA,NA,NA,"Orchidales","16838","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3573092","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","(Barb. Rodr.) Cogn.",NA,NA,NA,NA,"J. J. Pipoly, A. Cogollo, M. Villa, O. Alvarez, D. Cadenas & L. Velez","1992","12","11","Colombia","Antioquia","Urrao",NA,NA,NA,NA,NA,"1300",NA,NA,NA,NA,NA,"Orchidales","17050","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","3573091","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","(Barb. Rodr.) Cogn.",NA,NA,NA,NA,"J. J. Pipoly, A. Cogollo, M. Villa, O. Alvarez, D. Cadenas & L. Velez","1992","12","8","Colombia","Antioquia","Urrao",NA,NA,NA,NA,NA,"1330",NA,NA,NA,NA,NA,"Orchidales","16838","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1208153","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","(Barb. Rodr.) Cogn.",NA,NA,NA,NA,"A. C. Brade",NA,NA,NA,"Brazil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"US00446614","US00446614_01",NA,"Orchidales","1920","South America - Neotropics",NA,NA,"55628","auto","Monocotyledonae",NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","1134092","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","guentheri","Pleurothallis guentheri","Schltr.",NA,NA,NA,NA,"E. Guenther",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","6500","South America - Neotropics",NA,"Isotype",NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2706756","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"G. Hatschbach","1970","4","18","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US00446791","US00446791_01",NA,"Orchidales","24163","South America",NA,NA,"25180","auto","Monocotyledonae",NA,NA,"1",NA,NA
"170","2019-11-13 11:27:45-03","USP","SPF","67251","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Hoehne & Schltr.",NA,NA,NA,NA,"Hoehne, FC","1920","09","30","Brasil","São Paulo",NA,"Alto da Serra.",NA,NA,NA,NA,NA,NA,"Flores amarelo-claras.","SPF00067251","SPF00067251",NA,NA,"s.n.",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-25 13:53:02-03","UNIVILLE","JOI","14971","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2010","05","13","Mancinelli, W.S.","2010","05","13","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"; HABITO: Epífita","JOI014971",NA,NA,NA,"1224",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-25 13:53:02-03","UNIVILLE","JOI","14874","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2009","04","24","Mancinelli, W.S.","2009","04","24","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"400","400","; HABITO: Epífita","JOI014874",NA,NA,NA,"886",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:19:49-03","UEFS","HUEFS","178568","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Santos, Toscano de Brito & Smidt","2016","03",NA,"Santos, L.B.","2010","06","17","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até o lago e volta contornando toda a borda, depois descida até a primeira cachoeira pela trilha a direita.","-46.511111","-22.8375","46W30'40''","22S50'15''","750","750","Mata Atlantica.","HUEFS0178568","HUEFS0178568","Angiospermae","Asparagales","573",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"174","2019-10-07 09:20:08-03","UEFS","HUEFS","174593","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Santos, Toscano de Brito & Smidt","2016","03",NA,"Silva, J.M.","2004","05","01","Brasil","Paraná","Bocaiúva do Sul","Fazenda Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Floresta Atlântica.","HUEFS0174593","HUEFS0174593","Angiospermae","Asparagales","4020",NA,NA,NA,"61623","auto","Lilianae",NA,NA,NA,NA,NA
"175","2020-04-23 12:46:59-03","F","FMNH-SEEDPLANTS","V0434826F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","angustilabia","Anathallis angustilabia",NA,"RRC ID Flag",NA,NA,NA,"P. C. Hutchison & D. E. Bennett","1964","3","27","Peru","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0434826F","V0434826F_01 V0434826F_02","Spermatophyta",NA,"4774","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,"4774",NA,NA,NA
"176","2019-07-09 12:43:05-03","F","FMNH-SEEDPLANTS","V0434833F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata",NA,NA,NA,NA,NA,"P. C. Hutchison","1957","10","31","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0434833F","V0434833F_01","Spermatophyta",NA,"1713","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"177","2019-07-09 12:43:30-03","F","FMNH-SEEDPLANTS","V0434834F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata",NA,NA,NA,NA,NA,"J. F. Macbride","1923","5","20","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0434834F","V0434834F_01","Spermatophyta",NA,"4070","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"178","2019-07-09 12:43:49-03","F","FMNH-SEEDPLANTS","V0434977F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata",NA,NA,NA,NA,NA,"J. A. Steyermark","1963","11","3","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0434977F","V0434977F_01","Spermatophyta",NA,"91904","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"179","2019-07-09 12:43:49-03","F","FMNH-SEEDPLANTS","V0434978F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata",NA,NA,NA,NA,NA,"G. Kennedy","1974","11",NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0434978F","V0434978F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"180","2019-07-09 12:43:49-03","F","FMNH-SEEDPLANTS","V0434979F","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata",NA,NA,NA,NA,NA,"G. G. Hatschbach","1968","4","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0434979F","V0434979F_01","Spermatophyta",NA,"19128","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"181","2019-07-09 12:42:15-03","F","FMNH-SEEDPLANTS","V0041538F","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia",NA,NA,NA,NA,NA,"A. Weberbauer","1909",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0041538F","V0041538F_01","Spermatophyta",NA,"6540","South America",NA,"Isolectotype",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"182","2019-04-02 09:32:19-03","URICER","HPBR","5996","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"PAIZ, R. C.","1995","05","02","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR005996",NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"2",NA,NA
"183","2019-04-02 09:32:19-03","URICER","HPBR","6040","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","WAECHTER, J. L.",NA,NA,NA,"DEMARCO, E. V.","1997","09","26","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR006040","HPBR006040",NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"1",NA,NA
"184","2019-11-12 17:14:59-03","URICER","HPBR","6167","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","INCT","2013","10","07","SCARIOT, C.","1998","03","25","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR006167",NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"2",NA,NA
"185","2019-11-12 17:14:59-03","URICER","HPBR","6196","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","BRUM, A.; CHAVES, A.","2018","03","22","ROGALSKI, J.","1999","04","20","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR006196","HPBR006196",NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"1",NA,NA
"186","2020-11-04 17:30:10-03","UEM","HUEM","20486","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Milaneze-Gutierre, MA","2016","08","24","Milaneze-Gutierre, MA","2011","04","29","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35",NA,NA,"Flores de coloração amarelo claro.","HUEM000009582","HUEM000009582",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-04 17:30:10-03","UEM","HUEM","24247","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","F. de Barros","2013",NA,NA,"Milaneze-Gutierre, MA","2013","10","23","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Epífita; flores brancas.","HUEM000009450","HUEM000009450",NA,NA,"s.n.",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"188","2021-02-12 15:02:21-03","UFSCar","SPSC","7295","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","A.W.C. Ferreira",NA,NA,NA,"A.W.C. Ferreira","2006","05","15","Brasil","São Paulo","São Carlos","Represa 29.",NA,NA,"9999","9999",NA,NA,"Ripicola de cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-12 15:02:21-03","UFSCar","SPSC","8452","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","F.A. Botoghin",NA,NA,NA,"F.A. Botoghin","2012","03","22","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-12 16:58:07-03","UEL","FUEL","31841","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2016","03",NA,"Ferrarezi, E","2001","05","23","Brasil","Paraná","Londrina","Campus Universitário da UEL, Orquidário do CCA, Orquidário do CCA","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004978",NA,"Tracheophyta","Asparagales","38",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"191","2020-11-12 16:58:07-03","UEL","FUEL","52863","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2016","03",NA,"Navarro, M","2012","05","11","Brasil","Paraná","Londrina","Orquidário do CCA (UEL)","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004980",NA,"Tracheophyta","Asparagales","21",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"192","2020-11-12 16:58:07-03","UEL","FUEL","52600","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2016","03",NA,"Molina, JMP","2013","04","29","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004983",NA,"Tracheophyta","Asparagales","61",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"193","2020-11-12 16:58:07-03","UEL","FUEL","52818","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2016","03",NA,"Molina, JMP","2013","04","01","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Margens do Ribeirão dos Apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004981",NA,"Tracheophyta","Asparagales","51",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"194","2020-11-12 16:58:07-03","UEL","FUEL","21322","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2016","03",NA,"Kinupp, VF; Medri, C; Francisco, EM","1997","05","24","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL004977",NA,"Tracheophyta","Asparagales","585",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"195","2020-11-12 16:58:07-03","UEL","FUEL","21378","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, EC; Toscano de Brito, ALV; Santos, MC","2017","03",NA,"Medri, C; Kinupp, VF; Francisco, EM","1998","03","28","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL004984",NA,"Tracheophyta","Asparagales","601",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"196","2020-08-20 20:37:49-03","UFSC","FLOR","3271","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1972","04","24","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","epífito, flor creme","FLOR0003271",NA,NA,"Asparagales","565",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-04 15:42:04-03","IF","SPSF","38328","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","M.C. Santos","2016","04","12","T.B.Breier & J.Breier","2003","02","11","Brasil","SP","Gália","Estação Ecológica de Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"GEOGRAFIA: Trilha da parcela. Beira de Riacho.;",NA,NA,"Magnoliophyta","Orchidales","894","América do Sul",NA,NA,"23314","auto","Liliopsida",NA,NA,NA,NA,NA
"198","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","densiflora","Pleurothallis densiflora","(Barb.Rodr.) Cogn.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in sylvis montosis supra arbores ad Rodeio prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Floret Maio",NA,"P03P4N0112",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
