"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"212","2020-12-21 16:15:01-03","MBM","MBM","90135","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","47576","1984","03","08","Southern America","Brazil",NA,NA,"Subarbusto 70 cm, capítulos creme.; Campo, brejo.","MBM090135",NA,"Paraná","Rio Capivara.",NA,NA,"Vahl","Heiden, G.","MBM090135","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto","2010","07","16",NA,NA,NA,NA,NA
"213","2020-12-21 16:15:01-03","MBM","MBM","44485","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","5977","1959","06","07","Southern America","Brazil",NA,NA,"Subarbusto. Feminino.; Campo limpo algo brejoso.","MBM044485",NA,"Paraná","Rio dos Papagaios.",NA,NA,"Vahl","Heiden, G.","MBM044485","Palmeira","-50.0064010620117","-25.4293994903564","930","930",NA,NA,NA,NA,"35166","auto","2010","07","16",NA,NA,NA,NA,NA
"214","2020-12-21 16:15:01-03","MBM","MBM","326168","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Silva, J.M.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","5507","2007","02","14","Southern America","Brazil",NA,NA,"Subarbusto, 80 cm, capítulo creme.; Encosta do paredão.","MBM326168",NA,"Paraná","Rio Tibagi.",NA,NA,"Vahl","Heiden, G.","MBM326168","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto","2010","07","16",NA,NA,NA,NA,NA
"215","2020-12-21 16:15:01-03","MBM","MBM","371433","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Dunaiski Jr, A.; Amaral, W. do; Amaral, W. do","4321","2011","04","09","Southern America","Brazil",NA,NA,"Subarbusto 60 cm, capítulos alvos.","MBM371433",NA,"Paraná","RPPN Butuquara",NA,NA,"Vahl","Cordeiro, J.; Felitto, G.","MBM371433","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto","2011",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:15:01-03","MBM","MBM","135446","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","54077","1990","03","08","Southern America","Brazil",NA,NA,"Sublenhosa 50 cm, capítulos creme femininos.; Zona de campo do brejo.","MBM135446",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM135446","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"37171","auto","2010","07","16",NA,NA,NA,NA,NA
"217","2020-12-21 16:15:01-03","MBM","MBM","7157","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","18789","1968","03","21","Southern America","Brazil",NA,NA,"Arbusto 1 m, capítulos creme.; Brejo.","MBM007157",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM007157","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"37171","auto","2010","07","16",NA,NA,NA,NA,NA
"218","2020-12-21 16:15:01-03","MBM","MBM","251344","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carneiro, J.","943","2000","04","30","Southern America","Brazil",NA,NA,"Subarbusto, 70 cm, capítulo creme.; Campo limpo, nas depressões brejosas.","MBM251344",NA,"Paraná","Serra das Furnas",NA,NA,"Vahl","Heiden, G.","MBM251344","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"37171","auto","2010","07","16",NA,NA,NA,NA,NA
"219","2020-12-21 16:15:01-03","MBM","MBM","30146","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","34390","1974","04","26","Southern America","Brazil",NA,NA,"Subarbusto 60 cm, capítulos creme.; Brejo.","MBM030146",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM030146","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto","2010","07","16",NA,NA,NA,NA,NA
"220","2020-12-21 16:15:01-03","MBM","MBM","301340","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Lobato, T.; Ribas, O.S.; Silva, SSCda; Ribas, O.S.; Silva, SSCda","15","2005","02","01","Southern America","Brazil",NA,NA,"Subarbusto, 40 cm, capítulo creme amarelados.; Campo graminoso.","MBM301340",NA,"Paraná",NA,NA,NA,"Vahl","Silva, SSCda","MBM301340","Piraquara","-49.0633010864258","-25.4416999816895","990","990",NA,NA,NA,NA,"12577","auto","2005",NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:15:01-03","MBM","MBM","291589","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, O.S.; Poliquesi, C.B.; Barboza, E.; Bordin, J.; Steiner, P.; Poliquesi, C.B.; Barboza, E.; Bordin, J.; Steiner, P.","5885","2004","02","14","Southern America","Brazil",NA,NA,"Arbusto, 1 m, capítulo creme, masculino.; Depressão úmida, solo turfoso.","MBM291589",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM291589","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto","2010","07","16",NA,NA,NA,NA,NA
"222","2020-12-21 16:15:01-03","MBM","MBM","159592","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Vicentini, A.; Ziller, S.R.; Ziller, S.R.","173","1993","03","10","Southern America","Brazil",NA,NA,"Campo seco próximo ao Rio Iraí.","MBM159592",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM159592","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto","2010","07","16",NA,NA,NA,NA,NA
"223","2020-12-21 16:15:01-03","MBM","MBM","3197","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.; Guimarães, O.; Guimarães, O.","14640","1966","09","05","Southern America","Brazil",NA,NA,"Subarbusto, capítulo creme.; Brejo.","MBM003197",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM003197","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto","2010","07","16",NA,NA,NA,NA,NA
"224","2020-12-21 16:15:01-03","MBM","MBM","44489","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","11625","1964","10","02","Southern America","Brazil",NA,NA,"Subarbusto, capítulo creme. Flor feminina.; Brejo.","MBM044489",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM044489","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto","2010","07","16",NA,NA,NA,NA,NA
"225","2020-12-21 16:15:01-03","MBM","MBM","173455","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Dombrowski, L.T.","12839","1980","11",NA,"Southern America","Brazil",NA,NA,"Arbusto.; Beira de caminho.","MBM173455",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM173455","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto","2010","07","14",NA,NA,NA,NA,NA
"226","2020-12-21 16:15:01-03","MBM","MBM","339946","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Silva, J.M.; Ribas, O.S.; Batista, J.A.N.; Ribas, O.S.; Batista, J.A.N.","6349","2008","02","06","Southern America","Brazil",NA,NA,"Arbusto, 80 cm, capítulo creme. Masculino.; Campo limpo.","MBM339946",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM339946","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto","2010","07","16",NA,NA,NA,NA,NA
"227","2020-12-21 16:15:01-03","MBM","MBM","44493","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","2174","1951","04","01","Southern America","Brazil",NA,NA,"Erva até 1 m, flor creme.; Brejo.","MBM044493",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM044493","Rio Negro","-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,NA,NA,"31514","auto","2010","07","16",NA,NA,NA,NA,NA
"228","2020-12-21 16:15:01-03","MBM","MBM","101352","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Oliveira, P.I.; Hatschbach, G.; Hatschbach, G.","901","1985","04","02","Southern America","Brazil",NA,NA,"Subarbusto, 70 cm, capítulo creme.; Brejo.","MBM101352",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM101352","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"45291","auto","2010","07","16",NA,NA,NA,NA,NA
"229","2020-12-21 16:15:01-03","MBM","MBM","53332","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","6255","1959","09","08","Southern America","Brazil",NA,NA,"Subarbusto,capítulo creme.; Brejo.","MBM053332",NA,"Paraná","Rio do Funil.",NA,NA,"Vahl","Heiden, G.","MBM053332","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,"55682","auto","2010","07","16",NA,NA,NA,NA,NA
"230","2020-12-21 16:15:01-03","MBM","MBM","71405","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","6320","1959","09","08","Southern America","Brazil",NA,NA,"Subarbusto, capítulos creme. Feminino.; Campo cerrado, seco.","MBM071405",NA,"Paraná","Rio do Funil.",NA,NA,"Vahl","Heiden, G.","MBM071405","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,"55682","auto","2010","07","17",NA,NA,NA,NA,NA
"231","2020-12-21 16:15:01-03","MBM","MBM","44492","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","5451","1959","01","29","Southern America","Brazil",NA,NA,"Capítulos creme, subarbusto 60 cm. Masculino.; Do brejo (zona de campo).","MBM044492",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM044492","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","2010","07","16",NA,NA,NA,NA,NA
"232","2020-12-21 16:15:01-03","MBM","MBM","44491","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","5452","1959","01","29","Southern America","Brazil",NA,NA,"Subarbusto, 60 cm, capítulo creme. Feminino.; Brejo (zona de campo).","MBM044491",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM044491","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","2010","07","16",NA,NA,NA,NA,NA
"233","2020-12-21 16:15:01-03","MBM","MBM","298854","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78310","2004","10","21","Southern America","Brazil",NA,NA,"Xilopodífera, capítulos creme.; Campo limpo.","MBM298854",NA,"Rio Grande do Sul",NA,NA,NA,"Vahl","Heiden, G.","MBM298854","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"55856","auto","2010","07","17",NA,NA,NA,NA,NA
"234","2020-12-21 16:15:01-03","MBM","MBM","109392","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M.; Silva, R.; Silva, R.","4949","1986","02",NA,"Southern America","Brazil",NA,NA,"Arbusto, 1 m, capítulos brancos, masculino.; Em vassoural.","MBM109392",NA,"Rio Grande do Sul",NA,NA,NA,"Vahl","Heiden, G.","MBM109392","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"16452","auto","2010","07","17",NA,NA,NA,NA,NA
"235","2020-12-21 16:15:01-03","MBM","MBM","368222","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pasini, E.","346","2010","02","03","Southern America","Brazil",NA,NA,"No banhado","MBM368222",NA,"Rio Grande do Sul",NA,NA,NA,"Vahl","Barboza, E.",NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682","1200","1200",NA,NA,NA,NA,"42598","auto","2018",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:15:01-03","MBM","MBM","255614","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, O.S.; Silva, J.M.; Silva, J.M.","3257","2001","02","11","Southern America","Brazil",NA,NA,"Subarbusto, 50 cm, capítulo creme. Feminino.; Campo de altitude, solo turfoso úmido.","MBM255614",NA,"Santa Catarina","Serra do Quiriri",NA,NA,"Vahl","Heiden, G.","MBM255614","Campo Alegre","-49.2655982971191","-26.1924991607666","1400","1400",NA,NA,NA,NA,"37493","auto","2010","07","16",NA,NA,NA,NA,NA
"237","2020-12-21 16:15:01-03","MBM","MBM","258449","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, O.S.; Barboza, E.; Roberto; Silva, P.; Barboza, E.; Roberto; Silva, P.","3539","2001","04","28","Southern America","Brazil",NA,NA,"Ereta até 50 cm, capítulo creme.; Campo de altitude. Matinha nebular.","MBM258449",NA,"Santa Catarina","Serra do Quiriri, Rio dos Alemães.",NA,NA,"Vahl","Heiden, G.","MBM258449","Campo Alegre","-49.2655982971191","-26.1924991607666","1400","1400",NA,NA,NA,NA,"37493","auto","2010","07","16",NA,NA,NA,NA,NA
"238","2020-12-21 16:15:01-03","MBM","MBM","190248","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W.","s.n.","1946","01","02","Southern America","Brazil",NA,NA,"Forma masculina.","MBM190248",NA,"São Paulo",NA,NA,NA,"Vahl","Ribas, O.S.","MBM190248","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,"9448","auto","2004","12",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:15:01-03","MBM","MBM","190250","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Forma feminina.","MBM190250",NA,"São Paulo","Via Anhanguera.",NA,NA,"Vahl","Ribas, O.S.","MBM190250","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2004","12",NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:15:01-03","MBM","MBM","13366","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","14818","1969","02","09","Southern America","Argentina",NA,NA,"Arbusto, 1,80 m altura.","MBM013366",NA,"Corrientes",NA,NA,NA,"Vahl","Heiden, G.","MBM013366","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"241","2020-12-21 16:15:01-03","MBM","MBM","190281","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W.","s.n.","1947","02","14","Southern America","Brazil",NA,NA,"Forma feminina.; Brejo.","MBM190281",NA,"São Paulo","Próximo a Jaraguá",NA,NA,"Vahl","Heiden, G.","MBM190281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"242","2020-12-21 16:15:01-03","MBM","MBM","197947","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pietrobom da Silva, M.R.","3165","1996","03","10","Southern America","Brazil",NA,NA,"Arbustiva ca. 1,50 m altura, flores esverdeadas.; Baixada com capão de cerradão e mata seca semidecídua. mata ciliar e grotão de vossoroca. Região de criação extensiva de gado bovino. Brejo próximo da mata ciliar.","MBM197947",NA,"São Paulo",NA,NA,NA,"Vahl","Heiden, G.","MBM197947","Mirante do Paranapanema","-51.883333","-22.283333","400","450",NA,"-51.883333","-22.283333",NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"243","2020-12-21 16:15:01-03","MBM","MBM","231295","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Krapovickas, A.; Schnini, A.; Seijo, G.; Schnini, A.; Seijo, G.","47463","1998","05","14","Southern America","Argentina",NA,NA,"Ladera seca.","MBM231295",NA,"Jujuy",NA,NA,NA,"Vahl","Heiden, G.","MBM231295","Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"244","2020-12-21 16:15:01-03","MBM","MBM","340287","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Melo Jr, J.C.F.","683","2007","12","18","Southern America","Brazil",NA,NA,"Floresta Ombrófila Densa Terras Baixas.","MBM340287",NA,"Santa Catarina",NA,NA,NA,"Vahl","Heiden, G.","MBM340287","Jaraguá do Sul","-48.809444","-26.442417",NA,NA,NA,"-48.809444","-26.442417",NA,NA,NA,"2010","07","16",NA,NA,NA,NA,NA
"245","2020-12-21 16:15:01-03","MBM","MBM","33945","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Rambo, B.","37513","1948","05","09","Southern America","Brazil",NA,NA,"Frutex, 1,5 metralis.; In rupestribus dumetosis.","MBM033945",NA,"Rio Grande do Sul",NA,NA,NA,"Vahl","Heiden, G.","MBM033945","Sapucaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","16",NA,NA,NA,NA,NA
"246","2020-12-21 16:15:01-03","MBM","MBM","381480","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.","923","2013","02","15","Southern America","Brazil",NA,NA,"Subarbusto, 60 cm, capítulos cremes.; Estepe Gramíneo-Lenhosa (campo limpo).","MBM381480",NA,"Paraná","Fazenda Nova Era",NA,NA,"Vahl","Barboza, E.","MBM381480","Piraí do Sul","-49.855764","-24.398889","1190","1190",NA,"-49.855764","-24.398889",NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:15:01-03","MBM","MBM","40467","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Cabrera, A.L.; Zardini, E.M.; Zardini, E.M.","23855","1973","06","20","Southern America","Argentina",NA,NA,NA,"MBM040467",NA,"Jujuy",NA,NA,NA,"Vahl","Heiden, G.","MBM040467","Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","18",NA,NA,NA,NA,NA
"248","2020-12-21 16:15:01-03","MBM","MBM","46818","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Cabrera, A.L.; Kiesling, R.; Kiesling, R.","24944","1974","04","13","Southern America","Argentina",NA,NA,NA,"MBM046818",NA,"Jujuy","Sierra de Zapla",NA,NA,"Vahl","Heiden, G.","MBM046818","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"249","2020-12-21 16:15:01-03","MBM","MBM","297666","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","34208","1974","02","14","Southern America","Brazil",NA,NA,"Planta 50 cm, capítulos creme.; Brejo.","MBM297666",NA,"Mato Grosso","Córrego Rancho.",NA,NA,"Vahl","Heiden, G.","MBM297666","Alto Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,NA,"100273","auto","2010","07","12",NA,NA,NA,NA,NA
"250","2020-12-21 16:15:01-03","MBM","MBM","384812","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Cordeiro, J.; Silva, J.M.; Silva, J.M.","3057","2006","05","07","Southern America","Brazil",NA,NA,"Subarbusto, 1m, capítulos creme.; Vargedo.","MBM384812",NA,"Mato Grosso do Sul","estrada para Nova independência",NA,NA,"Vahl","Heiden, G.","MBM384812","Antônio João","-55.9474983215332","-22.1910991668701",NA,NA,NA,NA,NA,NA,"38814","auto","2010","07","13",NA,NA,NA,NA,NA
"251","2020-12-21 16:15:01-03","MBM","MBM","306577","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Giulietti, A.M.; Sakuragui, C.M.; Harley, R.M.; Atkins, S.; Souza, V.C.; Sakuragui, C.M.; Harley, R.M.; Atkins, S.; Souza, V.C.","s.n.","1994","01","16","Southern America","Brazil",NA,NA,"Arbusto ca. 1,2 m altura. Invólucro verde-claro. Flores creme.; Brejo arredores do Córrego Caveira.","MBM306577",NA,"Minas Gerais","Córrego Caveira.",NA,NA,"Vahl","Heiden, G.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","2010","07","12",NA,NA,NA,NA,NA
"252","2020-12-21 16:15:01-03","MBM","MBM","334881","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Silva, J.M.; Barboza, E.; Barboza, E.","5564","2007","03","10","Southern America","Brazil",NA,NA,"Xilopodífera, capítulo creme.; Campo de altitude.","MBM334881",NA,"Paraná","Serra do Capivari",NA,NA,"Vahl","Heiden, G.","MBM334881","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"55154","auto","2010","07","16",NA,NA,NA,NA,NA
"253","2020-12-21 16:15:01-03","MBM","MBM","44487","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","13742","1966","02","12","Southern America","Brazil",NA,NA,"Suffrutice capítulos creme, 70 cm.; Brejo.","MBM044487",NA,"Paraná","Rio Lageado.",NA,NA,"Vahl","Heiden, G.","MBM044487","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"33284","auto","2010","07","16",NA,NA,NA,NA,NA
"254","2020-12-21 16:15:01-03","MBM","MBM","626","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13742","1966","02","12","Southern America","Brazil",NA,NA,"Suffrutice 70 cm, capítulos creme.; Brejo.","MBM000626",NA,"Paraná","Rio Lageado.",NA,NA,"Vahl","Heiden, G.","MBM000626","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"33284","auto","2010","07","16",NA,NA,NA,NA,NA
"255","2020-12-21 16:15:01-03","MBM","MBM","30147","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","34510","1974","06","12","Southern America","Brazil",NA,NA,"Xilopodífera, capítulos creme.; Campo pedregoso.","MBM030147",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM030147","Laranjeiras do Sul,","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,"28404","auto","2010","07","17",NA,NA,NA,NA,NA
"256","2020-12-21 16:15:01-03","MBM","MBM","18538","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","26402","1971","02","21","Southern America","Brazil",NA,NA,"Arbusto, 1,25 m. Capítulos creme.; Do brejo.","MBM018538",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM018538","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,NA,NA,NA,NA,"27396","auto","2010","07","16",NA,NA,NA,NA,NA
