"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus","sex"
"153","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Casaretto, G","856","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Langsdorff, GH (Baron)","488","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Warming, JEB","1629","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Minas Gerais","Caeté","in silvis ad radices montis Serra da Piedade.","-43.67","-19.88",NA,NA,NA,NA,NA,NA,"-43.67","-19.88",NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Riedel, L","1277","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Riedel, L","s.n.","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,NA,NA,"in fruticetis inter Padre Correa et Ponto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Burchell, WJ","2314","Southern America","Brazil",NA,NA,NA,"P11P2N0026","1826","02","15","Rio de Janeiro","Teresópolis","IBB/Fazenda Mr. March, Teresópolis, RJ, 1 1/2 miles south of Mr. March's house","-42.983333","-22.433333",NA,NA,NA,NA,NA,NA,"-42.983333","-22.433333",NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Saint-Hilaire, AFCP","601","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Minas Gerais",NA,"in prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Karwinski von Karwin, WF","s.n.","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Sello, HL","s.n.","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Minas Gerais","Ouro Preto","in silvis Capôes prope Ouro Preto.","-43.5081","-20.2875",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, AFM","2689","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro","Teresópolis","prope Teresopolin.","-42.9656","-22.4122",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-09-23 11:01:32-03","G","G-DC","G00311746","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","CAT.HERB.PRODR.","Anon.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224827&base=img&lang=en","G00311746","G00311746",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2011","01","-53.08972222","-10.77305556","01",NA,NA,NA,NA,NA,NA
"165","2014-09-23 11:01:32-03","G","G-DC","G00311745","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","CAT.HERB.PRODR.","Casaretto, G.","856","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224832&base=img&lang=en","G00311745","G00311745",NA,NA,NA,"Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"2011","01","-42.9125","-22.48222222","01",NA,NA,NA,NA,"ISOTYPUS of Croton salutaris Casar.",NA
"166","2019-11-21 10:04:07-03","IBt","SP","245736","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Leoni, LS","555",NA,"Brasil",NA,NA,NA,NA,"1988","12","06","Minas Gerais","Carangola","Morro da Torre. Mata de Altitude.","-42.066667","-20.733333","700","700",NA,NA,"1990","10","-42.066667","-20.733333",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:04:07-03","IBt","SP","266223","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Nadruz, M; et al.","516",NA,"Brasil",NA,NA,NA,NA,"1988","12","27","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Estrada para Hotel faz. São João.","-42.05","-22","1200","1200",NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:04:07-03","IBt","SP","360707","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Pifano, DS; Castro, RM","327",NA,"Brasil",NA,NA,NA,NA,"2002","03","01","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2003","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:04:07-03","IBt","SP","221501","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Pires, FRS; Garcia, VLA","s.n.",NA,"Brasil",NA,NA,NA,NA,"1988","02","11","Minas Gerais","Juiz de Fora","Poço D'Antas","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:04:07-03","IBt","SP","279762","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Baitello, JB","638",NA,"Brasil",NA,NA,NA,NA,"1994","03","31","São Paulo","Cunha","Parque Estadual da Serra do Mar, Ao longo do Rio Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:04:07-03","IBt","SP","346865","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Tomasulo, PLB; Silva, LB","210",NA,"Brasil",NA,NA,NA,NA,"1993","03","26","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:04:07-03","IBt","SP","279732","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Rossi, L; Catharino, ELM","1577",NA,"Brasil",NA,NA,NA,NA,"1994","07","18","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina, Sítio do Sr. Sebastião Arantes - Grotão de mata ·mida, provavelmente remanescente.","-44.5699996948242","-22.6399993896484",NA,NA,"30784","auto","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:04:07-03","IBt","SP","31388","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Croizat, L","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,"1933","12","26","São Paulo","São Paulo","Parque do Estado, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:04:07-03","IBt","SP","122750","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Silva, JS","285",NA,"Brasil",NA,NA,NA,NA,"1974","04","16","São Paulo","São Paulo","Parque do Estado, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1989","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:04:07-03","IBt","SP","30785","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Croizat, L","Koscinsky, M","100",NA,"Brasil",NA,NA,NA,NA,"1933","07","14","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2010-08-16 16:38:43-03","GH","HU-HERB","GH 00257996","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casaretto",NA,"L. Riedel",NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","undetermined"
"177","2010-08-16 16:38:44-03","GH","HU-HERB","GH 00277233","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urceolatus","Croton urceolatus","Baillon",NA,"F. Sellow","585","South America","Brazil","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,NA,"Isosyntype","undetermined"
