"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem","sex"
"153","2020-07-23 12:15:47-03","CEPLAC","CEPEC","724","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"R. P. Belém","750",NA,"Brasil","Rod. Camacan/Canavieiras, 30Km ao W de Canavieiras.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"M. Sobral","1965","04","11","Bahia",NA,NA,"CAMACAN",NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"154","2020-07-23 12:15:48-03","CEPLAC","CEPEC","132407","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"J. M. A. Braga","3089",NA,"Brasil","Parque Nacional de Itatiaia. Trilha do Hotel Simon para os Três Picos.","-44.75","-22.466667",NA,NA,NA,NA,"M. Sobral","2008","12","09","Rio de Janeiro",NA,NA,"ITATIAIA",NA,NA,NA,NA,NA,NA,"44W45'0","22S28'0",NA,NA,NA,"30/12/2004",NA
"155","2020-07-23 12:15:47-03","CEPLAC","CEPEC","69889","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"R. Guedes","419",NA,"Brasil","Ca. 3Km a ESE de Santo Aleixo.","-43.033333","-22.583333",NA,NA,NA,NA,"M. Sobral","1983","09","19","Rio de Janeiro",NA,NA,"MAGÉ",NA,NA,NA,NA,NA,NA,"43W2'","22S35'",NA,NA,NA,"30/12/2010",NA
"156","2020-07-23 12:15:47-03","CEPLAC","CEPEC","81598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"W. W. Thomas","11992",NA,"Brasil","Parque Nacional Monte Pascoal, ao longo da Rod. na entrada centro de visitas e a E do Parque.","-37.415","-16.867222",NA,NA,NA,NA,"M. Sobral","1994","02","06","Bahia",NA,NA,"PORTO SEGURO",NA,NA,NA,NA,NA,NA,"37W24'54","16S52'2",NA,NA,NA,"30/12/2003",NA
"157","2020-07-23 12:15:47-03","CEPLAC","CEPEC","120104","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"H. C. de Lima","5003",NA,"Brasil","Reserva Biológica de Poço das Antas. Trilha do Morro do Calcário, próximo ao ponto 500m.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"M. Sobral","1995","03","14","Rio de Janeiro",NA,NA,"silva jardim",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"158","2019-11-13 16:04:53-03","UNISANTA","HUSC","1927","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Sampaio, P.S.P.; Rossi, L.","285",NA,"Brasil","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,"Arvoreta, 3m de altura. Frutos verdes imaturos.; Floresta de transição restinga-encosta.",NA,NA,"Kawasaki, M.L.","1999","05","20","São Paulo",NA,NA,"Bertioga","1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 16:04:53-03","UNISANTA","HUSC","10063","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Scolari, G.O.; Nakasato, M.V.","107",NA,"Brasil","Bairro do Guaraú.","-46.9900016784668","-24.3199996948242",NA,"Árvore com 5,14m de altura.; Trecho de floresta alta de restinga.",NA,NA,"Sugiyama, M.","2007","05","20","São Paulo",NA,NA,"Peruíbe","2007","21922","auto","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:05:35-03","UnB","UB","174312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","216","Southern America","Brasil","Fazenda Folha Larga, trilha Kaá-pozanga e trilha Paranã.","-47.916667","-24.883333",NA,"Árvore de 20 m.",NA,NA,"Sobral, M","2003","11","20","São Paulo","30","155","Cananeia",NA,NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA
"161","2019-11-01 15:05:35-03","UnB","UB","130345","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Hatschbach, G","18669","Southern America","Brasil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,"Flor alva.; Arvoreta 4m.; Mata pluvial",NA,NA,"Legrand, CMDE","1968","03","07","Paraná ",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 15:05:40-03","UnB","UB","202126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","432","Southern America","Brasil","Km 31 da rodovia SP-226, Fazenda Folha Larga","-47.931944","-24.885278",NA,"Árvore de 5 m de altura; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2006","07","25","São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"163","2019-11-01 15:05:40-03","UnB","UB","202129","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","430","Southern America","Brasil","Km 31 da rodovia SP-226, Fazenda Folha Larga","-47.931944","-24.885278",NA,"Árvore de 16 m; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2007",NA,NA,"São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"164","2019-11-01 15:05:40-03","UnB","UB","202130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","431","Southern America","Brasil","Km 31 da rodovia SP-226, Fazenda Folha Larga","-47.931944","-24.885278",NA,"Árvore de 10 m de altura; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2006","07","25","São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"165","2019-12-05 14:48:38-03","UFSCar","SORO","7757","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Souza, V.C.; Barroso, R.M.; Kuntz, J.; Toledo, C.X.; Ferreira, M.A.P.; Nasser, V.; Lima, M.; Aguirre, G.; Onofre, F.; Carnier, F.; Moraes Neto, J.A.; Gomes, J.A.M.; Tsuji, R.; Meneghetti, R.A.","36151",NA,"Brasil","Serra do Cafezal. Área da futura duplicação da BR-116 (km 352). Floresta Ombrófila Densa. Projeto Levantamento Florístico, fitossociológico e Inventário Florestal - Obras de Duplicação da BR-116 (km 344-363).",NA,"-24.1075",NA,"Árvore, 8,5m alt.; frutos imaturos verdes. 1B-24",NA,NA,"V.C.Souza","2012","01","03","São Paulo",NA,NA,"Miracatu","2012",NA,NA,"01",NA,NA,"47°23'69''W","24°06'27''S",NA,NA,NA,NA,NA
"166","2019-10-03 10:04:13-03","UFSCar","SORO","2512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Ivanauskas, N.M.; Gomes, A.","1047",NA,"Brasil","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,"1996","01","25","São Paulo",NA,NA,"Pariquera-Açu",NA,NA,NA,NA,NA,NA,"47°52'37''W","24°36'30''S",NA,NA,NA,NA,NA
"167","2019-10-03 10:04:13-03","UFSCar","SORO","2513","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30137",NA,"Brasil","Parque Estadual Carlos Botelho","-47.924722","-24.169139",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"Sete Barras",NA,NA,NA,NA,NA,NA,"47°55'29''W","24°10'8,9''S",NA,NA,NA,NA,NA
"168","2019-10-03 10:04:13-03","UFSCar","SORO","1209","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,NA,"1121",NA,"Brasil","Propriedades de Antonio Povinski","-47.876944","-24.675833",NA,"árvore de 9 m. Flores. Individuo 534 D da fitossociologia.",NA,NA,NA,"1995","11","22","São Paulo",NA,NA,"Pariquera-Açu",NA,NA,NA,NA,NA,NA,"47°52'37''W","24°40'33''S",NA,NA,NA,NA,NA
"169","2019-10-03 10:04:13-03","UFSCar","SORO","2511","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Ivanauskas, N.M.; Gomes, A.","1048",NA,"Brasil","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,"1996","01","30","São Paulo",NA,NA,"Pariquera-Açu",NA,NA,NA,NA,NA,NA,"47°52'37''W","24°36'30''S",NA,NA,NA,NA,NA
"170","2019-10-03 10:04:13-03","UFSCar","SORO","2514","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Ivanauskas, N.M.; Gomes, A.","1049",NA,"Brasil","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,"1995","12","05","São Paulo",NA,NA,"Pariquera-Açu",NA,NA,NA,NA,NA,NA,"47°52'37''W","24°36'30''S",NA,NA,NA,NA,NA
"171","2019-10-03 10:04:13-03","UFSCar","SORO","2515","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,NA,"519",NA,"Brasil","Parque Estadual Sete Barras","-47.924722","-24.169139",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"Sete Barras",NA,NA,NA,NA,NA,NA,"47°55'29''W","24°10'8,9''S",NA,NA,NA,NA,NA
"172","2020-08-20 14:58:16-03","UFSC","FLOR","28381","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G.","12749",NA,"Brasil","Caiobá, Morro do Boi.","-48.5092010498047","-25.5200004577637",NA,"árvore, flor alva, 6m altura Habitat: mata pluvial da encosta de morro","FLOR0028381",NA,"Ribeiro, C.L.","1965","09","11","Paraná",NA,NA,"Paranaguá","2019","24916","auto","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-04 15:45:22-03","IF","SPSF","46890","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","D.Legrand",NA,"D.Sampaio","151","América do Sul","Brasil","P.E.Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"GEOGRAFIA: Arredores do Centro de Pesquisa - Perequê. Floresta Alta de Restinga.&nf;(Parcela PEIC - Outra numeração 153);",NA,NA,NA,NA,NA,NA,"SP",NA,NA,"Cananéia",NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-04 15:45:22-03","IF","SPSF","47065","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","D.Legrand",NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","30210","América do Sul","Brasil","Parque Estadual de Carlos Botelho","-47.924722","-24.183056",NA,"COLETA: Árvore nº6240 (Parcela PECB - Outra numeração 212).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,NA,NA,NA,"SP","350","450","Sete Barras",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-04 15:45:22-03","IF","SPSF","33994","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,"J.R.Guillaumon",NA,"América do Sul","Brasil","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Guaruja, borda de mata&nf;;",NA,NA,NA,"2004","11","15","SP",NA,NA,"Vinhedo",NA,"9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-04 15:45:22-03","IF","SPSF","30956","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","D.Legrand",NA,"J.R.Guillaumon",NA,"América do Sul","Brasil","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Guaruja, borda de mata natural&nf;;",NA,NA,NA,"2002","09","29","SP",NA,NA,"Vinhedo",NA,"9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-04 15:45:24-03","IF","SPSF","40692","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"R.T.Polisel","701","América do Sul","Brasil","Fazenda do Sr. Wilson","-47.090278","-23.975556",NA,"COLETA: Árvore de 8m. Frutos imaturos verdes.; GEOGRAFIA: Estrada da Palestina( BR 116, Km 330), km 4, no topo de morro, área de vegetação conservada.;",NA,NA,"F.F.Mazine","2008","04","18","SP","700","700","Juquitiba","2011",NA,NA,"04","15","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-04 15:45:24-03","IF","SPSF","00812","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"D.Bento Pickel",NA,"América do Sul","Brasil",NA,"-49.4900016784668","-23.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1944","02","18","SP",NA,NA,"Itaporanga",NA,"24006","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-04 15:45:24-03","IF","SPSF","29039","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"J.R.Guillaumon",NA,"América do Sul","Brasil","rua Celia P.Monteiro","-46.9700012207031","-23.0300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"2001","12","25","SP",NA,NA,"Vinhedo",NA,"9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Martius, C","Herb. Fl.43","Southern America","Brazil","in monte Corcovado prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"181","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Pohl, JBE","1041","Southern America","Brazil","in monte Corcovado prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"182","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in montibus Corcovadensibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"183","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in silvis montium Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"184","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in silvis arenosis prope Porto Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"185","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata parvifolia","O.Berg",NA,"Lhotsky, J","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA,NA
"186","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Martius, C","Herb. Fl.43","Southern America","Brazil","in monte Corcovado prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"187","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Pohl, JBE","1041","Southern America","Brazil","in monte Corcovado prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"188","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata genuina","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in montibus Corcovadensibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA,NA,NA
"189","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in silvis montium Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"190","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","in silvis arenosis prope Porto Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"191","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata parvifolia","O.Berg",NA,"Lhotsky, J","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA,NA
"192","2021-02-08 12:43:55-03","UFRGS","ICN","083560","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G","33406","América do Sul","Brasil","Cab. Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,"Árvore 20m, tronco 60cm, flor alva.; Mata pluvial encosta de morro",NA,NA,"Ribeiro, CL","1973","11","19","PR",NA,NA,"Antonina","2019","38300","auto","06","03",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:43:55-03","UFRGS","ICN","066630","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G","18669","América do Sul","Brasil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 4m, flor alva, tronco na base com 10cm diametro; Mata pluvial encosta de morro",NA,NA,"Ribeiro, CL","1968","03","07","PR","30","30","Guaraqueçaba","2019","37295","auto","06","03",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:43:55-03","UFRGS","ICN","094486","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G","18146","América do Sul","Brasil","Faz. Abrobeira","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 6m, flor alva, trunciflora; Mata pluvial encosta de morro",NA,NA,"Ribeiro, CL","1967","12","15","PR",NA,NA,"Guaraqueçaba","2019","37295","auto","06","03",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73829","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Moraes, J.C.","s.n.",NA,"Brasil",NA,"-35.2277984619141","-7.74167013168335",NA,"Na mata","HAS0073829",NA,"Pickel, D.","1955","02",NA,"Pernambuco",NA,NA,"Nazaré da Mata",NA,"9456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Pickel, D.","s.n.",NA,"Brasil",NA,"-46.6300010681152","-23.5400009155273",NA,"No campo","HAS0073831",NA,"Smith, L.","1949","02",NA,"São Paulo",NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Mattos, J.","10277",NA,"Brasil",NA,NA,NA,NA,"Numa capoeira, 3m de altura. Flores aglomeradas nos ramos","HAS0073832",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"5km leste de São Tomé das Letras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73830","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Klein, R.M.","2024",NA,"Brasil","Ribeirão do Areado","-49.5177993774414","-27.0569000244141",NA,"Na mata, arbusto 3m alt, estéril","HAS0073830",NA,"Legrand, D.","1956","05",NA,"Santa Catarina",NA,NA,"Ibirama","1961","18533","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","96411","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G.","18669",NA,"Brasil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 4 m, flor alva, tronco liso na base, com 10 cm de diametro. Mata pluvial, encosta de morro. Altura 30-50 m, s/ mar.","HAS0096411",NA,NA,"1968","03",NA,"Paraná",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:11:27-03","IBt","SP","244431","S","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Melo, MMRF; Atanasio, A","757",NA,"Brasil","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Melo, MMRF","1987","08","18","São Paulo",NA,NA,"Cananéia",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:11:35-03","IBt","SP","320377","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Jardim, JG; et al.","785",NA,"Brasil","Cidade de Ilhéus, maa da Esperança. Entrada a 2km a partir da antiga ponte so rio Fundão. Mata higrófila sul baiana.","-39.069167","-14.781944",NA,"Recoleta . Árvore nº 1428. Folhas verdes na face superior e face inferior mais clara. Frutos imaturos, verde-claro e vermelho quando maduros.",NA,NA,"Ribeiro, CL","1996","03","13","Bahia",NA,NA,"Ilhéus","2019",NA,NA,"06","11",NA,"-39.069167","-14.781944",NA,NA,NA,NA,NA
"202","2020-11-12 15:23:32-03","IBt","SP","348507","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Thomas, WW; et al.","11992",NA,"Brasil","Parque Nacional de Monte Pascoal, Along road from entrance to visitor center and road to E side of park. Southern bahian wet forest.","-37.415","-16.867222",NA,"Tree, 4m tall, leaves lustrous green above, pale green beneath, fruit olive-green.",NA,NA,"Sobral, M","1999","02","05","Bahia","50","50","Porto Seguro","2010",NA,NA,NA,NA,NA,"-37.415","-16.867222",NA,NA,NA,NA,NA
"203","2019-11-21 10:11:35-03","IBt","SP","454686","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Kondrat, H","165",NA,"Brasil","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 337","-46.615","-23.6425",NA,NA,NA,NA,"Kondrat, H","2013","09","25","São Paulo","826","826","São Paulo",NA,NA,NA,NA,NA,NA,"-46.615","-23.6425",NA,NA,NA,NA,NA
