"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"106","2021-02-11 17:21:39-03","UFPR","UPCB","45277","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Silva, S.M.","1999","05","12","Cervi, A.C.","1999","03","23","Brasil","Paraná","Curitiba","Parque Municipal do Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"Sublenhosa ca. 1m, flores amarelas. Interior do capão..",NA,NA,NA,NA,"6657",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"107","2013-01-28 05:13:00-02","MO","MOBOT","2256046","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Guaglianone, E. R., /04/",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","1995","11","21","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km al N de San Antonio, monte de araucarias INTA, borde","-53.76666","-26.03333",NA,NA,NA,NA,NA,NA,NA,"Guaglianone 2986","South America","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2018-05-17 05:28:00-03","MO","MOBOT","2256068","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Bacigalupo, N. M., /07/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","25","Argentina","Misiones","General Manuel Belgrano","San Antonio, 8 km de San Antonio, R.N.E. San Antonio","-53.78333","-26.01666",NA,NA,NA,NA,NA,NA,NA,"Morrone 2076","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2018-05-17 05:28:00-03","MO","MOBOT","2256092","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Bacigalupo, N. M.",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","12","Argentina","Misiones","Guaraní","Alrededores del Puente López, sobre el Arroyo Yabotí (Finca Juan Alberto S.A.)","-53.88333","-27.05",NA,NA,NA,NA,NA,NA,NA,"Múlgura 2617","South America","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-05-17 05:28:00-03","MO","MOBOT","2289111","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Múlgura de Romero, M. E.",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero|J. Macoviak","2002","3","12","Argentina","Misiones","General Manuel Belgrano","Reserva Estricta San Antonio","-53.78333","-26.01666",NA,NA,NA,NA,NA,NA,NA,"Múlgura 3269","South America","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2012-01-04 05:10:00-02","MO","MOBOT","2344810","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Bernadino S. Bertoni","1944","11","30","Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,"Bertoni 461","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-03-10 21:36:00-03","MO","MOBOT","2405138","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"S.A. Pierotti","1946","10","14","Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,"Pierotti 5223","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-08-25 05:21:00-03","MO","MOBOT","2405158","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|M.G. Pellegrini|V. Revilla|F. Robledo|O. Vebra|W. Vebra","1997","5","7","Argentina","Misiones","Guaraní","Predio Guaraní, Tramo I","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,"Tressens 5831","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2010-11-13 04:25:00-02","MO","MOBOT","2457686","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Klein, R. M.",NA,NA,NA,"Roberto M. Klein","1953","4","2","Brazil","Santa Catarina",NA,"Anitápolis. perto da cidade, capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 444","South America","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-07-17 17:34:00-03","MO","MOBOT","3119635","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Per Dusén","1903","12","12","Brazil","Paraná",NA,"Ponta Grossa opp in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 3417","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2014-01-03 10:42:00-02","MO","MOBOT","3119855","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Mulgura de Romero",NA,NA,NA,"Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero|J. Macoviak","2002","3","12","Argentina","Misiones","General Manuel Belgrano","Reserva Estricta San Antonio.","-53.7833333","-26.0166667",NA,NA,NA,NA,NA,NA,NA,"Aliscioni 2002","South America","690.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2009-12-04 16:52:00-02","MO","MOBOT","3123007","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Kevin C. Spencer",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","1968",NA,NA,"Brazil","Paraná",NA,"Km. 127 ( Mun. Laranjeiras do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20624","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-07-17 17:34:00-03","MO","MOBOT","3123080","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","P. Dusen",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Jaguarialhyva opp. in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15953","South America","740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-07-17 17:34:00-03","MO","MOBOT","3123222","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","P. Dusen",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Jaguariahyva opp, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15953","South America","740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-08-21 21:06:00-03","MO","MOBOT","3123333","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Stephen F. Smith & Aaron Goldberg",NA,NA,NA,"Ronaldo Wasum|et al.","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Conceicáo. Habitat; beira da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 5732","South America","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-06-15 17:21:00-03","MO","MOBOT","3123393","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","N.M. Bacigalupo",NA,NA,NA,"Nuncia M. Tur|Rosa Guaglianone","1992",NA,NA,"Argentina","Misiones",NA,"Dpto. Gral. Belgrano; ruta 101, ca. d eSan Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tur 1971","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:04:35-03","INPA","INPA","97061","S","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Hatschbach, GG","1979","10",NA,"Hatschbach, GG","1978","12","14","Brasil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"INPA0097061","INPA0097061 INPA0097061_e","Dicotyledon Com-Clade","Malpighiales","41896","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"123","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","33919",NA,"Plantae","Flacourtiaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","L. Kollmann/26-05-2017",NA,NA,NA,"R. Goldenberg; et al","2008","05","03","Brasil","Espírito Santo","Castelo","Caxixe Quente","-41.184700012207","-20.6035995483398",NA,NA,"Herbácea 40cm, em barranco. Flores amarelas.","MBML033919","MBML033919",NA,NA,"1082",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA
"124","2019-11-07 11:45:05-03","FUVATES","HVAT","5230","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","M. Grins","2017","08","09","E. Freitas","2016","01","20","Brasil","Rio Grande do Sul","Arvorezinha","Perau de Janeiro.","-52.306111","-28.853333","-52º18'22''W","-28º51'12''S","Subarbusto, flores amarelas.; Beira da trilha de acesso ao Perau.","HVAT00005230",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-20 15:00:15-03","FUVATES","HVAT","4776","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers","M. Grings","2016","02","15","G. L. Ely Jr","2014","01","09","Brasil","Rio Grande do Sul","Muçum","Linha Barra das Contas.","-52.688611","-29.3875","52º41'19''W","29º23'15''S","Herbáceo, exótica.; Mata ciliar do Rio Taquari.","HVAT00004776",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2014-07-30 10:41:02-03","CITSF","HXBH","004118","S","Plantae","Flacourtiaceae","Aphaerema","spicata miers.","Aphaerema spicata miers.",NA,"G. Pedralli",NA,NA,NA,"Pedralli et alii","1985","11","20","Brasil","MG","Jaíba","Distrito Agroindustrial de Jaíba","-43.6744","-15.3383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith","1952","3","14","Brazil","Santa Catarina","Palhoça","Pilões.","-48.67","-27.67",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","50","700",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. Wasum","1989","3","4","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","750",NA,NA,"Dicotyledonae","49662","auto",NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. M. Klein","1957","1","11","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","200",NA,NA,"Dicotyledonae","31105","auto",NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"B. Rambo","1950","3","20","Brazil","Rio Grande do Sul",NA,"Ad flumen Cai, prope Gramado",NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith & R. Reitz","1965","1","6","Brazil","Santa Catarina","São Joaquim","By Rio Pelotas, Passo da Cadeia, 32 km southwest of São Joaquim.","-50.08","-28.48",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","850","900",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Puiggari, -- & Puiggari, --","1888","2",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","19","Brazil","Santa Catarina",NA,"North bank of Rio das Flores","-53.62","-26.58",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","500","600",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"P. K. Dusén","1914","11","25","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","740",NA,NA,"Dicotyledonae","44368","auto",NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. Reitz & D. Klein","1965","12","14","Brazil","Paraná","Guarapuava","10 km ao Oeste de Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","1100",NA,NA,"Dicotyledonae","53832","auto",NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith & Klein, R.","1957","2","6","Brazil","Santa Catarina","Caçador","6 km West of Caçador","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","900","1000",NA,"Dicotyledonae","38516","auto",NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"G. Hatschbach","1978","12","14","Brazil","Paraná","Curitiba","Guabirotuba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae","25180","auto",NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. M. Klein","1953","4","2","Brazil","Santa Catarina","Anitápolis","Palhoça","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","400",NA,NA,"Dicotyledonae","20462","auto",NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. Reitz & D. Klein","1956","1","19","Brazil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","200",NA,NA,"Dicotyledonae","31105","auto",NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. Reitz & D. Klein","1958","12","17","Brazil","Santa Catarina","Lauro Muller","Pinhal da Companhia","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","300",NA,NA,"Dicotyledonae","15992","auto",NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","1","1","Brazil","Santa Catarina","Dionísio Cerqueira","Pinheiral, Guarujá, 27 km south of Dionísio Cerqueira.","-53.6397018432617","-26.2549991607666",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","700","800",NA,"Dicotyledonae","28536","auto",NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith & Klein, R.","1957","3","17","Brazil","Rio Grande do Sul","Vacaria","Pinheiral, ravine by Rio Pelotas, by Estrada da Rodagem Federal.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","600","700",NA,"Dicotyledonae","63451","auto",NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina","Chapecó","Rio Capetinga. Fazenda Campo São Vicente, 24 km west of Campo Erê.","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","900","1000",NA,"Dicotyledonae","22671","auto",NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina","Chapecó","Rio Capetinga Gorge, Fazenda Campo São Vicente, 26km west of Campo Erê","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","900","1000",NA,"Dicotyledonae","22671","auto",NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"R. Reitz & D. Klein","1964","1","3","Brazil","Santa Catarina","Guaraciaba","São Luis","-53.5181007385254","-26.5991992950439",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","700",NA,NA,"Dicotyledonae","21866","auto",NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"G. Hatschbach & O. S. Ribas","1990","11","22","Brazil","Paraná","Itapejara d´Oeste","Usina Chopim I","-52.8163986206055","-25.9652996063232",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","500",NA,NA,"Dicotyledonae","17425","auto",NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"G. Hatschbach","1969","12","16","Brazil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae","31353","auto",NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"A. Kegler","1999","12","21","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","780",NA,NA,"Dicotyledonae","49662","auto",NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"M. Rossato & R. Wasum","1999","3","19","Brazil","Rio Grande do Sul","Bom Jesus","Margens do Rio tainhas.","-68.9061","-34",NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics","1000",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"150","2019-10-29 10:08:34-03","UFPR","EFC","18026","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Völtz, R.R.","2019","03","26","Völtz, R.R.; Serejo, S.V.","2019","03","12","Brasil","Paraná","Ipiranga",NA,"-50.49611","-25.13","-50.49611","-25.13","Erva ca. 0,6 m alt.; flores amarelas, frutos verdes; interior de Floresta Ombrófila Mista.","EFC018026",NA,NA,NA,"2067",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-15 09:54:06-03","UFPR","EFC","18076","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Souza, I.","2019","03","24","Souza, I.","2019","01","22","Brasil","PR","Almirante Tamandaré","Bairro Tranqueira","-49.31225","-25.264826","-49.312250","-25.264826","Erva 50 cm, flores amarelas, frutos imaturos verdes. Interior de bracatingal senescente.","EFC018076",NA,NA,NA,"440",NA,"1034","1034",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-15 09:54:06-03","UFPR","EFC","15885","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Cordeiro, J.; Felitto, G.","2014","04",NA,"Felitto, G.","2013","12","01","Brasil","Santa Catarina","São Joaquim","Rio Pelotas","-50.043","-28.2842","-50.0430","-28.2842","Herbácea, 60cm; flores amarelas. Vegetação Reófita","EFC015885",NA,NA,NA,"784",NA,"784","784",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-15 09:54:06-03","UFPR","EFC","6264","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Hatschbach, G.","1996","10","01","Svolenski, A.C.; Ziller, S.R.","1996","03","25","Brasil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,"Salto Cachorro, beira do rio. Subarbusto. Frutos verdes.","EFC006264",NA,NA,NA,"100",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA
"154","2019-11-13 11:31:15-03","USP","SPF","147085","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Hatschbach, G","2001",NA,NA,"Barbosa, E","2000","02","22","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,"SPF00147085",NA,NA,NA,"628",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"155","2019-10-07 09:32:42-03","UEFS","HUEFS","192536","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","M.Sobral","2019","07",NA,"Sidia, M.C.","1975","01","05","Brasil","Santa Catarina","Catanduvas","Campina da Alegria.","-51.6617012023926","-27.0706005096436",NA,NA,NA,"HUEFS0192536","HUEFS0192536 HUEFS0192536_e1","Angiospermae","Malpighiales","246",NA,NA,NA,NA,"Rosanae","16067","auto",NA,NA,NA,NA
"156","2019-09-04 19:15:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,"J. Weir",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"427","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"157","2019-09-04 18:21:14-03","F","FMNH-SEEDPLANTS","V0060075F","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,"J. Weir","1861",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0060075F","V0060075F_01","Spermatophyta",NA,"427","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA
"158","2015-03-07 08:15:21-03","F","FMNH-SEEDPLANTS","V0245478F","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245478F","V0245478F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"159","2015-03-07 08:18:23-03","F","FMNH-SEEDPLANTS","V0245479F","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245479F","V0245479F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"160","2015-03-07 08:18:24-03","F","FMNH-SEEDPLANTS","V0245480F","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245480F","V0245480F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"161","2015-03-07 08:18:24-03","F","FMNH-SEEDPLANTS","V0245481F","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245481F","V0245481F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"162","2019-01-25 15:46:46-02","IAC","IAC","36427","S","Plantae","Salicaceae-3.Salicoideae","Aphaerema","spicata","Aphaerema spicata","Miers","A.M.F. Pacheco","1997","12","13","F. Chung et al.","1997","12","13","Brasil","São Paulo","Apiaí","estrada do Pinhalzinho, 11 km de Bom Sucesso do Itararé","-48.8425","-24.5094","-48.8425","-24.5094",NA,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
