"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"258","2020-12-21 16:39:55-03","MBM","MBM","150645","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hage, J.L.; et al.; et al.","2193",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM150645",NA,NA,"Bahia","MBM150645","(Kunth) Dandy","Renvoize, S.A.","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:39:55-03","MBM","MBM","98262","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Noblick, L.R.; et al.; et al.","2586",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM098262",NA,NA,"Bahia","MBM098262","(Kunth) Dandy","Renvoize, S.A.","São Sebastião do Passé","Lamarão do Passé","-38.4953002929688","-12.5124998092651",NA,NA,"18909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:39:55-03","MBM","MBM","13743","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","23859",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM013743",NA,NA,"Mato Grosso do Sul","MBM013743","(Kunth) Dandy","Renvoize, S.A.","Aquidauana","Colônia Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:39:55-03","MBM","MBM","61946","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Davidse, G.; et al.; et al.","11473",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061946",NA,NA,"Minas Gerais","MBM061946","(Kunth) Dandy",NA,"Coroaci","Ca. 27km SE de Coroaci","-42.2858009338379","-18.6219005584717",NA,NA,"24192","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:39:55-03","MBM","MBM","284477","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Kozera, C.","1618","2002","11","11","Southern America","Brazil",NA,NA,"Herbácea rasteira coletada próxima a trilha de gado em área de várzea.","MBM284477",NA,NA,"Paraná","MBM284477","(Kunth) Dandy","Longhi-Wagner, H.","Altônia","Lagoa Xambrê.","-53.9016990661621","-23.8743991851807",NA,NA,"39628","auto","2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:39:55-03","MBM","MBM","25004","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","11204",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025004",NA,NA,"Paraná","MBM025004","(Kunth) Dandy","Swallen, J.R.","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:39:55-03","MBM","MBM","25002","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","3452",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025002",NA,NA,"Paraná","MBM025002","(Kunth) Dandy","Parodi, L.R.","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:39:55-03","MBM","MBM","25003","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","7507",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025003",NA,NA,"Paraná","MBM025003","(Kunth) Dandy","Swallen, J.R.","Guaratuba","Padra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:39:55-03","MBM","MBM","19488","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","28521",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM019488",NA,NA,"Paraná","MBM019488","(Kunth) Dandy","Filgueiras, T.","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:39:55-03","MBM","MBM","196986","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Dombrowski, L.T.; et al.; et al.","3898",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM196986",NA,NA,"Paraná",NA,"(Kunth) Dandy","Renvoize, S.A.","Guaratuba","Rio São João","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:39:55-03","MBM","MBM","256009","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Borgo, M.; et al.; et al.","249",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM256009",NA,NA,"Paraná","MBM256009","(Kunth) Dandy","Boldrini, I.","Guaratuba","Rio Vitório","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:39:55-03","MBM","MBM","68662","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hatschbach, G.","45657",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM068662",NA,NA,"Paraná","MBM068662","(Kunth) Dandy","Renvoize, S.A.","Morretes","América de Cima","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:39:55-03","MBM","MBM","223630","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM223630",NA,NA,"São Paulo","MBM223630","(Kunth) Dandy",NA,"São Paulo","Rio Pinheiros, próximo a ponte Jaguaré","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:39:55-03","MBM","MBM","52121","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Davis, P.H.; et al.; et al.","59801",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052121",NA,NA,"São Paulo","MBM052121","(Kunth) Dandy","Filgueiras, T.","Ubatuba","Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047309","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Guillot, M.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047309' target='other'> <mi>dwc_moreinfo</mi></a>","P02047309",NA,NA,"Bahia","P02047309_01","(Kunth) Dandy",NA,NA,"Bahia","-41.70073","-12.57974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047310","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Spruce, R.",NA,"1852","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047310' target='other'> <mi>dwc_moreinfo</mi></a>","P02047310",NA,NA,"Amazonas","P02047310_01","(Kunth) Dandy",NA,NA,"Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis","-67.10219","-0.10643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2344",NA
"274","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047311","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Traill, J.W.H.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047311' target='other'> <mi>dwc_moreinfo</mi></a>","P02047311",NA,NA,NA,"P02047311_01","(Kunth) Dandy",NA,NA,"Amazons. Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235",NA
"275","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047328","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Salzmann",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047328' target='other'> <mi>dwc_moreinfo</mi></a>","P02047328",NA,NA,"Bahia","P02047328_01","(Kunth) Dandy",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047329","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Mocquerys",NA,"1893","1","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047329' target='other'> <mi>dwc_moreinfo</mi></a>","P02047329",NA,NA,"Carabobo","P02047329_01","(Kunth) Dandy",NA,NA,"Venezuela. S. Esteban","-68.02241","10.45998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047331","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Mocquerys",NA,"1893","1","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047331' target='other'> <mi>dwc_moreinfo</mi></a>","P02047331",NA,NA,"Carabobo","P02047331_01","(Kunth) Dandy",NA,NA,"Vénézuéla s.Esteban","-67.96429","10.39638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047338","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Schinini, A.|Quarin, C.|Fernandez, A.",NA,"1973","4","20",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047338' target='other'> <mi>dwc_moreinfo</mi></a>","P02047338",NA,NA,"Corrientes","P02047338_01","(Kunth) Dandy",NA,NA,"Argentina. Corrientes. Saladas. San Lorenzo, rio San Lorenzo","-58.83197","-27.46908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6380",NA
"279","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047343","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Mocquerys",NA,"1893","1","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047343' target='other'> <mi>dwc_moreinfo</mi></a>","P02047343",NA,NA,"Carabobo","P02047343_01","(Kunth) Dandy",NA,NA,"Venezuela. S. Esteban","-68.02241","10.45998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2015-09-03 23:44:05-03","MNHN","RECOLNAT_MNHN_P","P02047344","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Riedel",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047344' target='other'> <mi>dwc_moreinfo</mi></a>","P02047344",NA,NA,NA,"P02047344_01","(Kunth) Dandy",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA
"281","2015-09-03 23:44:54-03","MNHN","RECOLNAT_MNHN_P","P02047370","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Jansen-Jacobs, M.J.|ter Welle, B.J.H.|Sipman, H.J.M.|James, V.",NA,"1992","9","25",NA,"Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047370' target='other'> <mi>dwc_moreinfo</mi></a>","P02047370",NA,NA,"Upper Takutu-Upper Essequibo","P02047370_01","(Kunth) Dandy",NA,NA,"Guyana. 02 45 N 059 50 W Rupununi District, Kusad Mountains. 150-250 m","-59.83333","2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2626",NA
"282","2015-09-03 23:44:56-03","MNHN","RECOLNAT_MNHN_P","P02047408","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Le Prieur",NA,"1838","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047408' target='other'> <mi>dwc_moreinfo</mi></a>","P02047408",NA,NA,"(Guyane Française)","P02047408_01","(Kunth) Dandy",NA,NA,"Guyanne française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"283","2015-09-03 23:44:55-03","MNHN","RECOLNAT_MNHN_P","P02047389","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Sagot",NA,"1857","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047389' target='other'> <mi>dwc_moreinfo</mi></a>","P02047389",NA,NA,"(Guyane Française)","P02047389_01","(Kunth) Dandy",NA,NA,"Guyane Française. Maroni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"912",NA
"284","2015-09-03 23:44:55-03","MNHN","RECOLNAT_MNHN_P","P02047390","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Granville|de, J.J.",NA,"1975","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047390' target='other'> <mi>dwc_moreinfo</mi></a>","P02047390",NA,NA,"(Guyane Française)","P02047390_01","(Kunth) Dandy",NA,NA,"Ile de Cayenne : Route du Port de Dégrad des Cannes. Marais, à 2,5 km du Port.","-52.27472","4.85361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2334",NA
"285","2015-09-03 23:44:55-03","MNHN","RECOLNAT_MNHN_P","P02047397","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Le Prieur",NA,"1838","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047397' target='other'> <mi>dwc_moreinfo</mi></a>","P02047397",NA,NA,"(Guyane Française)","P02047397_01","(Kunth) Dandy",NA,NA,"Guyane Francaise.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2015-09-03 23:44:56-03","MNHN","RECOLNAT_MNHN_P","P02047399","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Leprieur",NA,"1838","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047399' target='other'> <mi>dwc_moreinfo</mi></a>","P02047399",NA,NA,"(Guyane Française)","P02047399_01","(Kunth) Dandy",NA,NA,"Guiane.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2015-09-03 23:44:56-03","MNHN","RECOLNAT_MNHN_P","P02047400","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Leprieur, D.",NA,NA,NA,NA,NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047400' target='other'> <mi>dwc_moreinfo</mi></a>","P02047400",NA,NA,"(Guyane Française)","P02047400_01","(Kunth) Dandy",NA,NA,"Guyane Fr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2015-09-03 23:44:56-03","MNHN","RECOLNAT_MNHN_P","P02047401","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Leprieur",NA,"1850","4","25",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047401' target='other'> <mi>dwc_moreinfo</mi></a>","P02047401",NA,NA,"(Guyane Française)","P02047401_01","(Kunth) Dandy",NA,NA,"Guiana gall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2015-09-03 23:48:35-03","MNHN","RECOLNAT_MNHN_P","P02232009","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pedersen, T.M.",NA,"1952","7","11",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02232009' target='other'> <mi>dwc_moreinfo</mi></a>","P02232009",NA,NA,"Corrientes","P02232009_01","(Kunth) Dandy",NA,NA,"Argentina. Estancia las Tres Marias Dep. Empedrado Prov. Corrientes by Rio Parana","-58.80319","-27.9525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1440",NA
"290","2015-09-03 23:48:35-03","MNHN","RECOLNAT_MNHN_P","P02232010","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Asplund, E.",NA,"1939","10","1",NA,"Equateur","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02232010' target='other'> <mi>dwc_moreinfo</mi></a>","P02232010",NA,NA,"Napo","P02232010_01","(Kunth) Dandy",NA,NA,"Napo-pastaza: Tena","-77.8136","-0.9963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8971",NA
"291","2015-09-03 23:48:35-03","MNHN","RECOLNAT_MNHN_P","P02232011","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Warming, E.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02232011' target='other'> <mi>dwc_moreinfo</mi></a>","P02232011",NA,NA,"Minas Gerais","P02232011_01","(Kunth) Dandy",NA,NA,"Brésil. ad Lagoa Santa","-43.8983","-19.6303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2015-09-03 23:48:35-03","MNHN","RECOLNAT_MNHN_P","P02232012","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Smith, H.H.",NA,"1898","9","1",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02232012' target='other'> <mi>dwc_moreinfo</mi></a>","P02232012",NA,NA,"Magdalena","P02232012_01","(Kunth) Dandy",NA,NA,"Santa Marta, United States of Colombia. Alt. 100 ft.","-74.21102","11.24036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169",NA
"293","2015-09-04 01:08:48-03","MNHN","RECOLNAT_MNHN_P","P02325381","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Salzmann",NA,"1835","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02325381' target='other'> <mi>dwc_moreinfo</mi></a>","P02325381",NA,NA,"Bahia","P02325381_01","(Kunth) Dandy","Oliveira",NA,"Bahia; im fossis","-41.70073","-12.57974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2015-09-04 01:15:00-03","MNHN","RECOLNAT_MNHN_P","P02329078","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Riedel",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02329078' target='other'> <mi>dwc_moreinfo</mi></a>","P02329078",NA,NA,NA,"P02329078_01","(Kunth) Dandy",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2015-09-04 01:15:23-03","MNHN","RECOLNAT_MNHN_P","P02329080","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Salzmann",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02329080' target='other'> <mi>dwc_moreinfo</mi></a>","P02329080",NA,NA,"Bahia","P02329080_01","(Kunth) Dandy",NA,NA,"Bahia.","-41.70073","-12.57974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2015-10-01 09:14:16-03","MNHN","RECOLNAT_MNHN_P","P00128865","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128865' target='other'> <mi>dwc_moreinfo</mi></a>","P00128865",NA,NA,NA,"P00128865_01","(Kunth) Dandy","Zuloaga",NA,"Crescit in calidissimis regni Novogranatensis, in ripa fluminis Magdalenae, inter Borjorque et Los Paxarales sde Sogamozo, alt. 130 hexap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1606",NA
"297","2015-09-03 23:26:14-03","MNHN","RECOLNAT_MNHN_P","P01866081","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides",NA,NA,NA,NA,NA,NA,"Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866081' target='other'> <mi>dwc_moreinfo</mi></a>","P01866081",NA,NA,NA,"P01866081_01","(Kunth) Dandy","Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2015-09-03 23:52:19-03","MNHN","RECOLNAT_MNHN_P","P01911857","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Archer, W.A.",NA,"1930","11","20",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01911857' target='other'> <mi>dwc_moreinfo</mi></a>","P01911857",NA,NA,"Antioquia","P01911857_01","(Kunth) Dandy",NA,NA,"Colombia. Dept. Antioquia: Medellin","-75.56457","6.25304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"722",NA
"299","2015-09-03 23:52:19-03","MNHN","RECOLNAT_MNHN_P","P01911862","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Haught, O.",NA,"1943","8","20",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01911862' target='other'> <mi>dwc_moreinfo</mi></a>","P01911862",NA,NA,"Cesar","P01911862_01","(Kunth) Dandy",NA,NA,"Colombie. Dept. Magadalena. along water-course 5 km. south of Becerril","-73.27407","9.67254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3624",NA
"300","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047304","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Riedel",NA,"1835","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047304' target='other'> <mi>dwc_moreinfo</mi></a>","P02047304",NA,NA,"Rio de Janeiro","P02047304_01","(Kunth) Dandy",NA,NA,"Corcovado del Tijuco Brasilia","-43.21145","-22.95235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047305","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Renvoize, S.A.",NA,"1978","11","27",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047305' target='other'> <mi>dwc_moreinfo</mi></a>","P02047305",NA,NA,"Corrientes","P02047305_01","(Kunth) Dandy",NA,NA,"Argentina. Corrientes, Empedrado. R. Parana near Ao Sombrero. Riverine woodlands and grassland on INTA Estates.","-58.76987","-27.70359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3644",NA
"302","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047308","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047308' target='other'> <mi>dwc_moreinfo</mi></a>","P02047308",NA,NA,"Rio de Janeiro","P02047308_01","(Kunth) Dandy",NA,NA,"Brésil - Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047312","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047312' target='other'> <mi>dwc_moreinfo</mi></a>","P02047312",NA,NA,NA,"P02047312_01","(Kunth) Dandy",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6945",NA
"304","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047313","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Riedel",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047313' target='other'> <mi>dwc_moreinfo</mi></a>","P02047313",NA,NA,"Rio de Janeiro","P02047313_01","(Kunth) Dandy",NA,NA,"Corcovado & Tijuca","-43.22999","-22.94255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2015-09-03 23:44:04-03","MNHN","RECOLNAT_MNHN_P","P02047314","PreservedSpecimen",NA,"Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02047314' target='other'> <mi>dwc_moreinfo</mi></a>","P02047314",NA,NA,"São Paulo","P02047314_01","(Kunth) Dandy",NA,NA,"Brésil. Province de San-Paolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA
