"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"150","2019-11-01 15:06:21-03","UnB","UB","167978","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Amorim, AM; Alves, MV; Sousa, GM; Sant'Ana, SC","3452","2000","06","15","Brasil","Sergipe","Santa Luzia do Itanhy","Entre Santa Luzia e Crasto a 3-4 km de Crasto","-37.416222","-11.382778","-37.416222","-11.382778",NA,NA,"Arvoreta ca. 3m alt. Folhas verdes, face superior mais escura. Frutos imaturos verdes e roxo quando maduros.&nf;; Mata do Dr. Jorge",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:06:21-03","UnB","UB","168583","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Belém, RP; Pinheiro, RS","3118","1967","01","13","Brasil","Bahia","Maraú","Maraú","-39.02","-14.1","-39.02","-14.1",NA,NA,"Árvore de 10m x 8cm de diâm; flores cremes.; Mata costeira",NA,NA,"2010",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:06:21-03","UnB","UB","168625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Belém, RP; Pinheiro, RS","2977","1967","01","05","Brasil","Bahia","Itacaré",NA,"-39","-14.28","-39","-14.28",NA,NA,"Árvore de 4m x 8cm de diâm; flores cremes.; Mata costeira",NA,NA,"2010",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:06:21-03","UnB","UB","168628","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Belém, RP; Pinheiro, RS","3061","1967","01","12","Brasil","Bahia","Maraú",NA,"-39.02","-14.1","-39.02","-14.1",NA,NA,"Arbusto de 3m, frutos verdes.; Mata costeira",NA,NA,"2010",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:06:21-03","UnB","UB","168633","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Belém, RP; Pinheiro, RS","3070","1967","01","12","Brasil","Bahia","Maraú",NA,"-39.02","-14.1","-39.02","-14.1",NA,NA,"Árvore de 6m x 10cm de diâm; flores brancas.; Mata costeira",NA,NA,"2010",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:06:21-03","UnB","UB","168635","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Belém, RP; Pinheiro, RS","3072","1967","01","12","Brasil","Bahia","Maraú",NA,"-39.02","-14.1","-39.02","-14.1",NA,NA,"Árvore de 8m x 10cm de diâm; flores brancas, estames marrons, estilete branco.; Mata costeira",NA,NA,"2010",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:06:21-03","UnB","UB","168992","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Landim, MF; Moura, D","799","1996","01","08","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do crasto.","-37.45","-11.35","-37.45","-11.35",NA,NA,"Árvore com cerca de 3,5m. Flores amarelas.; Borda da mata.",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:06:21-03","UnB","UB","178396","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Proença, CEB; Landim, MF","4067","2012","03","13","Brasil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito","-37.270556","-11.266389","-37.270556","-11.266389",NA,NA,"Árvore 4,5m x 20cm DAP. Frutos imaturos verde esbranquiçados. Frutificação abundante; Interior da mata de restinga, cercada por área brejosa com Ludwigia, Philodendron, e samambaias",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:06:21-03","UnB","UB","129800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Silva, LAM","2068","1986","04","17","Brasil","Bahia","Ilhéus","Rodovia Ilhéu/Ponta do Ramo/Itacaré","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Frutos imaturos verdes.; Arbusto 2,5m.; Restinga",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:06:21-03","UnB","UB","183231","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Landim, M","315","1995","04","19","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Árvore com cerc de 3m de altua. Presença de frutos imaturos. Borda de mata; Mata",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:06:21-03","UnB","UB","183232","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Landim, M; Santos, E; Siqueira, ER; Vicente, A","207","1995","03","14","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto. Área à direita da estrada para o Crasto, próximo ao viveiro. Borda da trilha","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Arvoreta (fina)ca. 5m de altura. Presença de frutos; Mata atlântica",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-10-03 10:04:19-03","UFSCar","SORO","3769","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Torres, R.B.; Figueiredo, N.;","451","1988","06","16","Brasil","São Paulo","Buri","Estação Experimental do Instituto Florestal; Mata Estacional Semidecídua degradada. 590m de altitude","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"Árvore, 6m alt.; flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-10-03 10:04:19-03","UFSCar","SORO","3726","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,NA,NA,"1992","06","17","Brasil","São Paulo","Botucatu","Rubião Júnior, Mata do Morro de Santo Antônio. Mata mesófila simedecídua","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"árvore alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-10-03 10:04:19-03","UFSCar","SORO","3725","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,NA,NA,"1992","06","17","Brasil","São Paulo","Botucatu","Rubião Júnior, Morro de Santo Antônio. Mata mesófila semidecídua","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"árvore alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-05-06 12:01:05-03","UFU","HUFU","59496","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Peron, M.","Peron, M.","694","1988","05","05","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,"1500","1500","Arbusto, ca. 1,5 m alt. Heliófito, folhas verde-oliva, luzídias, inflorescência alvo-pardacenia.; Formação arbustiva rupestre.","HUFU00017679",NA,"1988",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-08-20 20:40:33-03","UFSC","FLOR","29345","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","calumbaensis","Myrcia calumbaensis","Kiaersk.","Sobral, M.","Santos, R. dos; Waltrick, S.A.M.","7","1994","04","06","Brasil","Santa Catarina","Içara","Esplanada, Fazenda Sr. Santos Guglielmi.","-49.2999992370605","-28.7133007049561",NA,NA,"25","25","arbusto, flor botões florais verde-amarelados, 2m altura","FLOR0029345",NA,"1995",NA,NA,NA,"Myrtales",NA,NA,"18492","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-08-20 20:40:33-03","UFSC","FLOR","3471","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","calumbaensis","Myrcia calumbaensis","Kiaersk.","Legrand, C.D.","Bresolin, A.","542","1972","04","05","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"650","650","arvoreta, 6m altura","FLOR0003471",NA,"1974",NA,NA,NA,"Myrtales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-08-20 14:58:24-03","UFSC","FLOR","67234","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M.","Citadini-Zanette, V.; Santos, R. dos; Sobral, M.","s.n.","2004","11","17","Brasil","Santa Catarina","Criciúma","UNESC.","-49.37","-28.678056","49º22'12''W","28º40'41''S","48","48","Árvore, flores brancas","FLOR0067234","FLOR0067234","2004","11","17",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-20 20:40:33-03","UFSC","FLOR","961","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Reitz, R.; Klein, R.M.","9657","1960","05","13","Brasil","Santa Catarina","Sombrio","Sanga da Areia.","-49.61669921875","-29.113899230957",NA,NA,"10","10","árvore, flor branca, 10m altura","FLOR0000961",NA,"2011",NA,NA,NA,"Myrtales",NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-04 15:45:33-03","IF","SPSF","45304","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","133","1986","11","27","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária.; GEOGRAFIA: Beira da mata;",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","collina","Aulomyrcia collina","(Mart. ex DC.) O.Berg",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Mertens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","collina","Aulomyrcia collina","(Mart. ex DC.) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus et montium tractu in prov. Rio de Janeiro decurrentibus",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Spreng.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","collina","Aulomyrcia collina","(Mart. ex DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus et montium tractu in prov. Rio de Janeiro decurrentibus",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Spreng.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","collina","Aulomyrcia collina","(Mart. ex DC.) O.Berg",NA,"Mikan, JC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus et montium tractu in prov. Rio de Janeiro decurrentibus",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Spreng.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:11:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","pohliana","Aulomyrcia pohliana","O.Berg",NA,"Pohl, JBE","1080",NA,NA,NA,"Brazil","Minas Gerais",NA,"inter Calumbao et Barreiras",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart. There is another Pohl 1080 = Arrabidaea chica var. thyrsoidea",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:11:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","pubiflora","Aulomyrcia pubiflora","(DC.) O.Berg",NA,"Pohl, JBE","3295",NA,NA,NA,"Brazil","Minas Gerais",NA,"In montosis Serra do Chumbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:11:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","pubiflora","Aulomyrcia pubiflora","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serro Frio",NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:44:07-03","UFRGS","ICN","047279","S","Plantae","Myrtaceae","Myrcia","calumbaensis","Myrcia calumbaensis","Kiaersk.","Sobral, M","Waechter, JL","1598","1980","04","20","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore com 16 m de altura; flores brancas aromáticas.; Interior de mata pluvial",NA,NA,"1980","10",NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:44:07-03","UFRGS","ICN","062055","S","Plantae","Myrtaceae","Myrcia","calumbaensis","Myrcia calumbaensis","Kiaersk.","Legrand, CD","Bresolin, A","542","1972","04","05","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"650","650","Arvoreta de 6 m de altura; flor branca.; Matinha",NA,NA,"1974",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:44:10-03","UFRGS","ICN","121265","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Voeks, R","s.n.","1984","12","06","Brasil","BA","Ilhéus","Fazenda Barra do Manguinh Km 11 da Rodovia Ilhéus/Olivença/Una (BA 001). Vegetação de Restinga estragada anteriormente pelo homem. Paralelo 14° 47' S e meridiano 39° 02' W","-39.033333","-14.783333","-39.033333","-14.783333","10","10","Árvore, 7,0m de altura. Folhas pilosas. Solo arenoso e encharcado.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:44:10-03","UFRGS","ICN","121266","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Voeks, R","s.n.","1984","12","06","Brasil","BA","Ilhéus","Fazenda Barra do Manguinh Km 11 da Rodovia Ilhéus/Olivença/Una (BA 001). Vegetação de Restinga estragada anteriormente pelo homem. Paralelo 14° 47' S e meridiano 39° 02' W","-39.033333","-14.783333","-39.033333","-14.783333","10","10","Árvore, 13,0m de altura. Flores brancas com estames numerosos. Solo sílico/argiloso.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:44:10-03","UFRGS","ICN","062928","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Sobral, M","3607","1984","12",NA,"Brasil","BA","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Arvoreta de 4-5 m de altura, flores brancas.; Interior de mata",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:44:10-03","UFRGS","ICN","120784","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","G.; Hatschbach, G; Motta, JT","63318","1995","08","11","Brasil","BA","Ilhéus","Acuripe","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Arbusto, 3m; fruto vinoso. Restinga arbórea.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:44:10-03","UFRGS","ICN","120801","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","G.; Hatschbach, G; Motta, JT","63330","1995","08","11","Brasil","BA","Ilhéus","Acuripe","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Arbusto, 3m; restinga arbórea; alto de colina.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:44:10-03","UFRGS","ICN","060972","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","3027","1967","01","09","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 6 m de altura x 8 cm de diâmetro, flores cremes.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:44:10-03","UFRGS","ICN","060949","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","2973","1967","01","05","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 10 m de altura x 12 cm de diâmetro, flores cremes.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:44:10-03","UFRGS","ICN","060977","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","2983","1967","01","05","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 10 m de altura x 15 cm de diâmetro, flores cremes.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:44:10-03","UFRGS","ICN","060943","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","2979","1967","01","05","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 4 m de altura x 8 cm de diâmetro, flores cremes.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:44:10-03","UFRGS","ICN","060973","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","3070","1967","01","12","Brasil","BA","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Árvore de 6 m de altura x 10 cm de diâmetro, flores brancas.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:44:10-03","UFRGS","ICN","060931","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Carvalho, AM; Lewis, GP","1107","1982","01","07","Brasil","BA","Maraú","Estrada para o Porto de Campinhos, 17 Km de entrada para Maraú em direção á Campinhos","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Arbusto com cerca de 3-4 m de altura, frutos imaturos verdes.; Restinga",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:44:10-03","UFRGS","ICN","060937","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Carvalho, AM; Mori, SA; Boom, BM","625","1981","04","19","Brasil","BA","Ilhéus","Estrada Pontal/Olivença- a 4 Km ao N de Olivença","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Arvorezinha com cerca de 5 m de altura, folhas discolor com face dorsal alvascenta, frutos imaturos verdes, ferrugíneos.; Mata de restinga",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:44:10-03","UFRGS","ICN","060948","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Belém, RP; Pinheiro, RS","2975","1967","01","05","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 6 m de altura x 10 cm de diâmetro, flores cremes.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:44:10-03","UFRGS","ICN","060935","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Carvalho, AM; Lewis, GP","859","1981","12","02","Brasil","BA","Una","Estrada Ilhéus/Una, Km 27 do S de Olivença","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Árvore com 7 m de altura e flores amareladas.; Mata costeira",NA,NA,"1995",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:44:10-03","UFRGS","ICN","062067","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Silva, JB","353","1969","08","26","Brasil","MG","Sete Lagoas","IPEACO","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"Arbusto novo com 1,5 m de altura, flores alvas, poco frequente.; Mata semi-decídua ciliar",NA,NA,"1992",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:12:16-03","IBt","SP","266829","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Peron, M; et al.","863","1989","08","14","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, sítio Sophronites.","-42.05","-22","-42.05","-22","1100","1100","Árvore 4,5m alt., heliófila, casca lisa, cinza, frutos verdes.",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:12:16-03","IBt","SP","336860","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Kawasaki, ML","Lombardi, JA; Stehmann, JR","2750","1999","04","15","Brasil","Minas Gerais","Itabirito","Condomínio Aconchego da Serra. Mata baixa secundária.","-43.95","-20.25","-43.95","-20.25",NA,NA,"Árvore ca. 5m alt., folhas coriáceas, botões verde-amarelados.",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:12:16-03","IBt","SP","358696","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Miranda, EB; et al.","402","2000","04","16","Brasil","Bahia","Entre Rios","Estrada para Imbé, 23km a oeste da Linha, Verde, mata atlântica.","-37.958333","-12.188889","-37.958333","-12.188889","160","160","Arvoreta ca. 4m alt., folha cartacea discolor, face abaxial verde-cinéreo, fruto imaturo ocre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:12:16-03","IBt","SP","488124","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Sobral, M; et al.","15611","2013","07","12","Brasil","Minas Gerais","Lavras","Reserva Ecológica Poço Bonito","-44.9692","-21.3295","-44.9692","-21.3295",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:12:16-03","IBt","SP","315630","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Peron, M","Peron, M","685","1988","03","27","Brasil","Minas Gerais","Ouro Preto","Camarinhas, formção arbustiva rupestre.","-43.5080986022949","-20.2875003814697",NA,NA,"1500","1500","Arbusto ca. 1,,5m alt., heliofilo, inflorsc. jovem pardacenta, frutos galhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:12:16-03","IBt","SP","334005","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Cordeiro, I; Barros, MAB","1443","1994","05","18","Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Mata pluvial montana, arredores da Caverna do Diabo, encosta do morro em frente ao restaurante","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Árvore do interior da mata, ca. 6m alt., DAP ca. 15cm, inflorescência alva",NA,NA,"2013",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
