"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"262","2013-10-09 05:41:00-03","MO","MOBOT","422089","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Elsa M. Zardini|Ramón Velásquez","Zardini 13875","1989","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","C. Ezcurra (SI)","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, on rocks. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","130",NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","422268","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Elsa M. Zardini|Rosa Degen","Zardini 3694","1987","10","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","B. Hansen (USF)","Cordillera",NA,"Cerro Tobati. En bosque.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","87-76",NA
"264","2008-06-27 03:32:00-03","MO","MOBOT","422563","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","James C. Solomon","Solomon 7326","1982","3","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","B. Hansen","La Paz","Nor Yungas","10.1 km N (below) Yolosa on road to Caranavi. Degraded forest along roadside.","-67.71666","-16.15",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","117",NA
"265","2008-06-27 03:32:00-03","MO","MOBOT","422661","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","James C. Solomon|Linda K. Albert de Escobar","Solomon 12465","1984","10","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","B.F. Hansen","La Paz","Nor Yungas","2.4 km above Yolosa on road to Coroico. Secondary growth along road.","-67.73333","-16.2",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","84-78",NA
"266","2012-01-06 05:07:00-02","MO","MOBOT","422680","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","James C. Solomon|Job Kuijt","Solomon 11618","1984","2","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","B.F. Hansen (USF)","La Paz","Nor Yungas","2.5 km N (above) Yolosa on road to Coroico. Disturbed forest with a few larger trees.","-67.71666","-16.2",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","84-6",NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","422771","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Elsa M. Zardini","Zardini 6169","1988","7","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","C. Ezcurra (SI)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Forest on hill slopes.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","88-65",NA
"268","2020-06-17 08:17:00-03","MO","MOBOT","422859","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","James C. Solomon","Solomon 8535","1982","10","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","B.F. Hansen","La Paz","Nor Yungas","4.5 km below Yolosa, then 10.0 km W on road up the Río Huarinilla. Heavily disturbed moist forest. Mostly secondary growth.","-67.8333333","-16.2",NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","82-23",NA
"269","2015-04-09 16:07:00-03","MO","MOBOT","422866","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","James C. Solomon","Solomon 10097","1983","4","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","J. F. Morales (UBT)","Tarija","Arce","Ca. 2 hours by trail N of Sidras (trail to Tariquia). Moist subtropical forest with some disturbance.","-64.5333333","-22.2",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","83-53",NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","423066","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Elsa M. Zardini|C. Velázquez","Zardini 16765","1989","12","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","C. Ezcurra (SI)","Paraguarí",NA,"Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.","-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","204",NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","429329","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Elsa M. Zardini|Leongino Guerrero","Zardini 36619","1993","7","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Bruce F. Hansen (USF)","Paraguarí",NA,"Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.","-57.26666","-26.05",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","835",NA
"272","2009-07-23 12:41:00-03","MO","MOBOT","911009","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Miguel Bang","Bang 403","1890",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","M.C.S. do Rio","La Paz","Nor Yungas","Yungas.","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Type"
"273","2009-02-05 03:32:00-02","MO","MOBOT","937670","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Antony Jardim|Krusch|Guzmán|Tapia|Maria Dolores Carreño","Jardim 330","1994","2","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","J.F. Morals (INB)","Santa Cruz","Florida","El Fuerte, Samaipata, Pradera sub montaña en la pendiente con Dodonea, Tecoma, Myrica, Clethra, Clusia, Agalinis, Alonsoa, Irlbachia. Substrato arenosa sobre roca (dolomite ).","-63.81666","-18.16666",NA,"1890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","969301","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Antony Jardim|G. Moscoso","Jardim 1806","1995","3","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.83916","-16.54583",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2014-01-02 05:36:00-02","MO","MOBOT","100535460","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel|Maribel Vargas C.|F. Seidel","Villarroel Segarra 329","2006","5","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","D. Villarroel","Santa Cruz","Florida","Localidad de Bella Vista, camino entre la escuela y la entrada de el sendero ecologico Cola de Mono.","-64.6827778","-18.2819445",NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","1719674","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Israel G. Vargas C.|et al.","Vargas Caballero 2329",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","M. Nee '94","Santa Cruz","Manuel Maria Caballero","PARQUE NACIONAL AMBORÓ. San Mateo, Bajada a Diampampa y Río San Miguel. vegetación natural muy disturbada por cultivos agrícolas.","-64.68555","-17.70083",NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-06-22 14:18:09-03","UNESP-IBILCE","SJRP","10816","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Ranga, N.T.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) Markgr.",NA,"São Paulo","Sales","Faz. Águas Claras","-49.4799995422363","-21.3400001525879",NA,NA,NA,"14081","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"278","2020-06-22 14:18:09-03","UNESP-IBILCE","SJRP","30237","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Robatino, A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) Markgr.",NA,"Minas Gerais","Fortaleza de Minas","Mata do Palmito","-46.7181015014648","-20.8491992950439",NA,NA,NA,"16122","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"279","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9564","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rauber, C.R.; Temponi, L.G.; Hammes, J.K.;; Temponi, L.G.; Hammes, J.K.;","313","2019","01","30",NA,"Brasil",NA,NA,"Liana, folha verde discolor membranácea, caule verde, cálice verde, corola amarela a esverdeado",NA,NA,NA,"(Müll.Arg.) Markgr.","Rauber, C.R.","Paraná","Santa Teresa","Parque Nacional do Iguaçu, Borda do Parque","-53.6475","-25.06125",NA,NA,NA,NA,NA,"2019","02","-53.6475","-25.06125",NA,"06",NA,NA,NA,NA
"280","2021-01-09 21:48:17-03","UNICENTRO","HUCO","0886","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Baitello, J.B.; et al.; et al.","11","2007","07","25",NA,"Brasil",NA,NA,NA,"HUCO000886",NA,NA,"(Müll. Arg.) Markgr.","Pastore, J.A.","São Paulo","Paranapanema",NA,"-48.7200012207031","-23.3799991607666",NA,NA,NA,"29740","auto","2007","08",NA,NA,NA,"06",NA,NA,NA,NA
"281","2020-06-15 15:28:31-03","UNESP-RC","HRCB","41186","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Scabbia, R.J.A.","4548","1998","02","22",NA,"Brasil",NA,NA,"Trepadeira, flores verdes",NA,NA,NA,"(Müll. Arg.) Markgr.","Morokawa, R.","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,"14271","auto","2008","09",NA,NA,NA,"23",NA,NA,NA,NA
"282","2020-06-15 15:28:31-03","UNESP-RC","HRCB","29948","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Ranga, N.T.","615","1996","03","20",NA,"Brasil",NA,NA,"Trepadeira, flor amarela-esverdeada, fruto imaturo",NA,NA,NA,"(Müll. Arg.) Markgr.","Santos, L.B.","São Paulo","Sales","Faz. Águas Claras","-49.4799995422363","-21.3400001525879",NA,NA,NA,"14081","auto","2008","05",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-06-15 15:28:31-03","UNESP-RC","HRCB","20656","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Tamashiro, J.Y.","1196","1995","06","13",NA,"Brasil",NA,NA,"Trepadeira, frutos",NA,NA,NA,"(Müll. Arg.) Markgr.","Kinoshita, L.S.","São Paulo","Piraju",NA,"-49.354306","-23.110333",NA,NA,NA,NA,NA,"1996","11","49º21'15.5W","23º06'37,2S",NA,NA,NA,NA,NA,NA
"284","2020-06-15 15:28:31-03","UNESP-RC","HRCB","25992","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Souza, V.C.","10421","1996","01","24",NA,"Brasil",NA,NA,"Escandente, corola amarelo-esverdeada",NA,NA,NA,"(Müll. Arg.) Markgr.","Santos, L.B.","São Paulo","Coronel Macedo","Bairro dos Costa","-49.342444","-23.663333",NA,"540","540",NA,NA,"2008","05","49º20'32.8W","23º39'48,0S",NA,"08",NA,NA,NA,NA
"285","2020-06-15 15:28:31-03","UNESP-RC","HRCB","18893","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Tamashiro, J.Y.","358","1994","02","01",NA,"Brasil",NA,NA,"Trepadeira, flores amarelas",NA,NA,NA,"(Müll. Arg.) Markgr.","Kinoshita, L.S.","São Paulo","Itirapina","Cerrado do Pedregulho","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-15 15:28:31-03","UNESP-RC","HRCB","20490","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Bernacci, L.C.","1293","1995","03","16",NA,"Brasil",NA,NA,"Trepadeira lenhosa, flores amarelo-amarronzadas",NA,NA,NA,"(Müll. Arg.) Markgr.","Kinoshita, L.S.","São Paulo","Monte Alegre do Sul","E.E. do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,"11114","auto","1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-06-15 15:28:31-03","UNESP-RC","HRCB","40534","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Moura, L.C.","228","1997","10","24",NA,"Brasil",NA,NA,"Liana com flores de coloração amarela",NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"São Paulo","Rio Claro","Floresta Estadual Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-06-10 10:10:07-03","FZB-BH","BHZB","6027","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rezende, S.G et al.",NA,"2003","02","20",NA,"Brasil",NA,NA,"Anteriormente identificada como Convolvulaceae,",NA,NA,NA,NA,"Rapini","MG","Santana do Jacaré","Tuneco Alta","-45.1307983398438","-20.8978004455566",NA,NA,NA,"13378","auto","2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-04 10:26:20-03","UFRPE","HST","4867","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","E.L.M.Catharino","1139","1987","11","27",NA,"Brasil",NA,NA,"Trepadeira com goma incolor. Flores com cálice e tudo da corola esverdeados. Lacinios ocreos e fauce da corola amarela.","HST004867",NA,NA,"(Müll.Arg.) Markgr.","E.L.M.Catharino","São Paulo","Piracicaba","Mata da Pedreira","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto","1988","04",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 11:54:24-03","UFPE","UFP","714","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Ghatschbach","7772","1961","02","26",NA,"Brasil",NA,NA,"Liana, flor creme,orla de mata.","UFP000714",NA,"Gentianales","(Müell. arg.) Mgf.","Smith, LB","Parana","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,"41852","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2015-08-20 11:24:25-03","CPQBA","CPMA","928","S","Plantae","Apocynaceae¹","Prestonia","riedelii","Prestonia riedelii","Narciso/Franscisco",NA,"1982","07","07",NA,"Brasil",NA,NA,"somente no herbário !",NA,"Magnoliophyta","Gentianales","(Müll. Arg.) Markgr.",NA,"Minas Gerais","Uberlândia",NA,"-48.277222","-18.918611",NA,NA,NA,NA,NA,NA,NA,"48º 16' 38 W","18º 55' 07 S","Magnoliopsida",NA,NA,NA,"CPQBA 1087",NA
"292","2020-09-12 05:00:02-03","US","US","2564507","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. Hatschbach, J. Lindeman & H. Haas","13368","1965","12","15","South America","Brazil",NA,NA,NA,"US03252166",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Mun. Fóz do Iguaçu, Parque Nacional.",NA,NA,"US03252166_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","1284870","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","P. K. Dusén","16454","1915","1","21","South America","Brazil",NA,NA,NA,"US03252174",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Morungava, ad marginem silvulae [interpreted].",NA,NA,"US03252174_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2883774","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. Shepherd, J. Semir, J. Andrade & P. R. Salgado","7229",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US03252163",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Minas Gerais",NA,"Estado de Minas Gerais: estrada entre Araxá e Uberaba, km 381.",NA,NA,"US03252163_01","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","2691525","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. Hatschbach","15807","1967","1","21","South America","Brazil",NA,NA,NA,"US03252164",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Mun. Icaraima, Rio Paraná, Barra do Rio Ivai.",NA,NA,"US03252164_01","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","2532930","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. Hatschbach","7772","1961","2","26","South America","Brazil",NA,NA,NA,"US03252170",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Mun. Arapoti, Rio das Cinzas, Barra do Perdizes.",NA,NA,"US03252170_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","1692169","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Santoro","792","1936","11","5","South America - Neotropics","Brazil",NA,NA,NA,"US03252173",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"São Paulo",NA,"Trepadeira, Jardim Chapadão, Campinas, S.P.",NA,NA,"US03252173_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","1339057","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","M. Bang","403","1890",NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US03252160",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,NA,NA,"Yungas.",NA,NA,"US03252160_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2471068","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","L. Smith, R. M. Klein & G. Hatschbach","14814","1965","1","18","South America","Brazil",NA,NA,NA,"US03252161",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Mun. Jaguariaiva: High rocky campo, boggy slope, and grove, Fazenda Cajurú, source of Rio Cajurú.","-49.32","-24.17","US03252161_01","1000","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","1693706","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Santoro","900","1936","12","24","South America - Neotropics","Brazil",NA,NA,NA,"US03252172",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"São Paulo",NA,"Cipó, Fazenda Sta. Elisa, Campinas, S.P.",NA,NA,"US03252172_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","2471702","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","-- Reitz & Klein, --","17560","1965","12","13","South America","Brazil",NA,NA,NA,"US03252167",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Arenitos, Vila Velha, Ponta Grossa, Paraná.",NA,NA,"US03252167_01","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","1905506","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","B. A. Krukoff","10507","1939","7","1","South America - Neotropics","Bolivia",NA,NA,NA,"US03252157",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"La Paz",NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","1284868","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","P. K. Dusén","11624","1911","4","15","South America","Brazil",NA,NA,NA,"US03252175",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Paraná: Jaguariahyva, ad marginem silvulae.",NA,NA,"US03252175_01","740",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","3146121","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. Hatschbach & J. M. Silva","52090","1987","11","24","South America","Brazil",NA,NA,NA,"US03252162",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraná",NA,"Cerradinho (mun. Tomazina).",NA,NA,"US03252162_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","209714","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","A. Regnell","884","1848","4",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US03252176",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"São Paulo",NA,"Brasilia, prov. São Paulo.",NA,NA,"US03252176_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","2757948","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. R. de Mattos","9535","1961","11","13","South America - Neotropics","Brazil",NA,NA,NA,"US03252169",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"São Paulo",NA,"Brasil - Estado do São Paulo: Itapetininga, 3 km. sul da cidade.",NA,NA,"US03252169_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","1057158","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","E. Hassler","12166","1913","4",NA,"South America","Paraguay",NA,NA,NA,"US03252158",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Paraguari",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","1357595","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","E. P. Killip & A. C. Smith","22708","1929","5","7","South America - Neotropics","Peru",NA,NA,NA,"US03252156",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Ayacucho",NA,"Dept. Ayacucho: Aina, between Huanta and Río Apurimac.",NA,NA,NA,"750","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","1175129","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","K. Fiebrig","5947","1909",NA,NA,"South America","Paraguay",NA,NA,NA,"US03252159",NA,"Gentianales","(Müll. Arg.) Markgr.",NA,"Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,"US03252159_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
