"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"638","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76527","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076527",NA,NA,NA,NA,"545","Mangueirinha",NA,NA,"No mato; arbustiva","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"639","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76759","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076759",NA,NA,NA,NA,"7491","M. da Igreja, Camp. Malacara",NA,NA,"Borda de mata; arbu 1,5m","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"640","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76574","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076574",NA,NA,NA,NA,"408","Morro Agudo",NA,NA,"na mata; arbusto","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"641","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76583","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076583",NA,NA,NA,NA,"7279-a","Morro da Igreja",NA,NA,"Morro. Na divisa entre campo e mato. Arbusto.","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"642","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76580","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076580",NA,NA,NA,NA,"7276","Morro da Igreja",NA,NA,"Morro. Na divisa entre campo e mato. Arbusto.","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"643","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76588","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076588",NA,NA,NA,NA,"7274","Morro da Igreja",NA,NA,"bordo do mato","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"644","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76783","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076783",NA,"2017","11",NA,"7277","Morro da Igreja",NA,NA,"picada; arbusto","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"645","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76524","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076524",NA,NA,NA,NA,"s.n.","Morro da Igreja, campestre dos Padres.",NA,NA,"Arbusto","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"646","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76542","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076542",NA,NA,NA,NA,"24177","p. de Urupema, estr. R. Rufino",NA,NA,"matinha de mirtácea; arb. ca 2m de alt.","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"647","2020-08-26 10:50:09-03","MCN-FZBRS","HAS","76154","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","1983","03",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076154",NA,NA,NA,NA,"24191","perto de Urupema",NA,NA,"matinha de mirtáceas; 2m alt.;","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"648","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76550","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076550",NA,NA,NA,NA,"24179","perto de Urupema no alto da serra, na estrada para rio Rufino",NA,NA,"Na matinha de mirtácea, arb. Com ca. De 2m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"649","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76540","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076540",NA,NA,NA,NA,"1232","Potreiro da Fazenda",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"650","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76590","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076590",NA,NA,NA,NA,"6559","Ranchinho",NA,NA,"1,2m","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"651","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76575","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076575",NA,NA,NA,NA,"5281","Rio Catilina, Mantiqueira",NA,NA,"mato","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"652","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76544","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel x D.Legrand","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076544",NA,NA,NA,NA,"1331","Taperinha",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"653","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76548","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076548",NA,NA,NA,NA,"7652","Urubici",NA,NA,"Mato, margem r. Canoas","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"654","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76543","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0076543",NA,NA,NA,NA,"2736","Varginha",NA,NA,"No mato. Margem","Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"655","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76541","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"HAS0076541",NA,NA,NA,NA,"23296","serra da Goiabeira",NA,NA,"Na mata; arb. ca. 5m de alt.","Magnoliophyta",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"656","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76549","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"HAS0076549",NA,NA,NA,NA,"23409","serra da Goiabeira",NA,NA,"Mata; arv. ramosa; 3m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"657","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76546","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"HAS0076546",NA,NA,NA,NA,"22753","serra da Goiabeira",NA,NA,"Na mata; arb. 2m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"658","2020-08-26 10:50:09-03","MCN-FZBRS","HAS","76521","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"HAS0076521",NA,NA,NA,NA,"30824","Vacas Gordas, Mundo Novo",NA,NA,"Na mata nebular; arb. ca. 2,5malt.","Magnoliophyta",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"659","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76786","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","1967","07",NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HAS0076786",NA,"2017","12",NA,"15018","Fazenda da Guarda",NA,NA,"na mata virgem; arbusto 1,5m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"660","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76585","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HAS0076585",NA,NA,NA,NA,"15018","Fazenda da Guarda",NA,NA,"na mata virgem; arbusto 1,5m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"661","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76703","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","1984","12",NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HAS0076703",NA,NA,NA,NA,"28355","no parque estadual",NA,NA,"na mata; arbusto com ca. 2,5m","Magnoliophyta",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"662","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76581","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HAS0076581",NA,NA,NA,NA,"28339","Parque Estadual",NA,NA,"na mata; arbusto 2m","Magnoliophyta",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"663","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76551","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HAS0076551",NA,NA,NA,NA,"15843","Parque Estadual p. da Pedra chorona",NA,NA,"Na mata virgem. Arbusto com ca. De 2m de alt. Frutos maduros, negros, com ca. 6mm compr.","Magnoliophyta",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"664","2020-08-26 10:50:10-03","MCN-FZBRS","HAS","76532","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.",NA,NA,NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"HAS0076532",NA,NA,NA,NA,"s.n.","Campos de São Pedro, Fazenda Ventania, no Horto Florestal, rodovia Itararé-Bom sucesso.",NA,NA,"Mata; arv. ramosa; 3m alt.","Magnoliophyta",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"665","2019-11-21 10:11:27-03","IBt","SP","359744","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Faria, JEQ","Nic Lughadha, EM; Mello-Silva, R; Assis, MC","1999","02","26","Brasil","Minas Gerais","Rio Preto","-43.866667","-21.966667","-43.866667","-21.966667","SP057006","SP057006","2013","07",NA,"230","Localidade de Santa Luzia, nascentes do riacho São Gabriel, sopés da Serra Negra (divisa com Lima Duarte), entrada a 17,4km da praça central de Rio Preto, na estrada para o Rio Funil, areiões de cascalho fino e branco com carrascal. Localidade de col","1050","1050","Árvore até 4m alt., folhas membranáceas, ramos jovens avermelhados ,frutos imaturos verde-claros, rugosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-21 10:11:27-03","IBt","SP","487287","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Farney, C; Gomes, JC; Fernandes, DS; Sá, RC","1999","06","25","Brasil","Rio de Janeiro","Armação de Búzios","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,"2005",NA,NA,"3924","José Gonçalves, na estrada para a praia de Caravelas, próxima a entrada da guarita do Bauen Clube",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA
"667","2019-11-21 10:11:41-03","IBt","SP","26998","S","Plantae","Myrtaceae","Eugenia","regnelliana","Eugenia regnelliana","O.Berg","Landrum, LR","Regnell, AF",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"SP001338","SP001338","1981",NA,NA,"II-120",NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-21 10:11:46-03","IBt","SP","118814","S","Plantae","Myrtaceae","Hexachlamys","handroi","Hexachlamys handroi","Mattos","Mattos, J","Mattos, J","1966","09","30","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"SP020615","SP020615","1971",NA,NA,"13900","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"669","2019-11-21 10:11:46-03","IBt","SP","102925","S","Plantae","Myrtaceae","Hexachlamys","handroi","Hexachlamys handroi","Mattos",NA,"Mattos, JR","1966","12","27","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"SP057173","SP057173","1968","01",NA,"s.n.","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,"Na mata virgem, árvore com ca. de 6m de alt., frutos passados e roidos pelo roedores",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"670","2019-11-21 10:11:46-03","IBt","SP","350042","S","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Soares Silva, LH","Francisco, EM; et al.","1997","06","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"SP057168","SP057168","2001",NA,NA,"s.n.","Guairacá.",NA,NA,"Árvore 7m alt., flores creme.&nf;FUEL 23314",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"671","2019-11-21 10:11:49-03","IBt","SP","26994","S","Plantae","Myrtaceae","Luma","gracilis","Luma gracilis","Burret","Burret, M","Luederwaldt, H",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"SP001361","SP001361",NA,NA,NA,"435","Agulhas Negras",NA,NA,"Ex Herb. Museu Paulista",NA,NA,"Holotype",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"672","2019-11-21 10:11:49-03","IBt","SP","26853","S","Plantae","Myrtaceae","Luma","macromischa","Luma macromischa","Burret","Burret, M","Loefgren, A","1896","12","22","Brasil","São Paulo","São Francisco","-50.689998626709","-20.3500003814697",NA,NA,"SP001347","SP001347","1941",NA,NA,"CGG3552","Mata de Podocarpus",NA,NA,"Arbusto regular. Flores alvas, levemente róseas. Vulgarissima",NA,NA,"Holotype",NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA,NA,NA
"673","2019-11-21 10:11:55-03","IBt","SP","158045","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Landrum, LR","1977","12","05","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","-45.5","-22.75","SP057627","SP057627",NA,NA,NA,"2811","Reserva Florestal. Forest of Araucaria, Podocarpus and Myrtaceae.","2000","2000","Sprouting tree growing in wet campo.",NA,NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-21 10:11:55-03","IBt","SP","158049","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Landrum, LR","1977","12","05","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","-45.5","-22.75",NA,NA,NA,NA,NA,"2828","Reserva Florestal. Forest of Araucaria, Podocarpus, and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-21 10:11:55-03","IBt","SP","158061","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Landrum, LR","1977","12","05","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","-45.5","-22.75",NA,NA,NA,NA,NA,"2826","Reserva Florestal, Forest of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1=2km past administratiom and nurdery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-11-21 10:11:55-03","IBt","SP","158064","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Landrum, LR","1977","12","05","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","-45.5","-22.75","SP057626","SP057626",NA,NA,NA,"2827","Reserva Florestal de CAmpos do Jordão. Forest of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-11-21 10:11:55-03","IBt","SP","146231","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Mattos, J","1968","10","14","Brasil","Minas Gerais","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,"SP057629","SP057629",NA,NA,NA,"15385","A 7km de Isópolis, na estrada para S.Francisco.",NA,NA,"Na mata. Arbusto ca. 2m alt., frutos imaturos.",NA,NA,NA,NA,NA,"regnelliana","20219","auto",NA,NA,NA,NA,NA,NA,NA
"678","2019-11-21 10:11:55-03","IBt","SP","249953","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Landrum, LR","Silva, JM; Hatschbach, G","1985","10","31","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"SP057638","SP057638","1995",NA,NA,"18","Serra São Luiz.",NA,NA,"Arbusto 2m alt., flores alvas. Borda da Cuesta Devoniana, matinha nebular.",NA,NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA,NA,NA
"679","2019-11-21 10:11:55-03","IBt","SP","256363","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Landrum, LR","Sobral, M; Stehmann, JR","1983","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"SP057637","SP057637","1995",NA,NA,"2817","Faxinal.",NA,NA,"Arbusto a beira do arroio que desce o desfiladeiro do Faxinal, 2,5m, flores brancas.",NA,NA,NA,NA,NA,"regnelliana","30776","auto",NA,NA,NA,NA,NA,NA,NA
"680","2019-11-21 10:11:55-03","IBt","SP","166755","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Smith, LB; Klein, RM","1956","12","19","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"SP057635","SP057635",NA,NA,NA,"8519","Slopes of Morro Iquererim.","1500","1500","Low gallery forest.",NA,NA,NA,NA,NA,"regnelliana","37493","auto",NA,NA,NA,NA,NA,NA,NA
"681","2019-11-21 10:11:55-03","IBt","SP","115586","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Landrum, LR","Mattos, J","1964","11","12","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"SP057636","SP057636","1995",NA,NA,"12135","Mundo Novo. Numa capoeira.","1500","1500","Arbusto 2m alt.",NA,NA,NA,NA,NA,"regnelliana","30102","auto",NA,NA,NA,NA,NA,NA,NA
"682","2019-11-21 10:11:55-03","IBt","SP","51698","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Kuhlmann, M","1949","11","25","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"SP057625","SP057625",NA,NA,NA,"2185","Fazenda da Guarda. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
"683","2019-11-21 10:11:55-03","IBt","SP","101873","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Mattos, J; Mattos, N","1967","08","26","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"15051","Fazenda da Guarda, Reserva florestal.",NA,NA,"Numa capoeira. Arbusto 2m alt.",NA,NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
"684","2019-11-21 10:11:55-03","IBt","SP","118475","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Mattos, J; Mattos, N","1966","12","17","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"14742","Fazenda da Guarda, Reserva Florestal.",NA,NA,"Na mata. Arbusto ca. 2,5m alt.",NA,NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
"685","2019-11-21 10:11:55-03","IBt","SP","101689","S","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","Kawasaki, ML","Mattos, J; Mattos, N","1967","07","26","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"15018","Fazenda da Guarda, Reserva Florestal.",NA,NA,"Na mata virgem. Arbusto ca. 1,5m alt.",NA,NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
