"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","00960128","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"B. Dubs","1488","1994","07","08","South America","Brazil","Mato Grosso","Serra das Araras, Serra de Currupira","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960128","NY00960128_01","A. O. de Souza","Alto Paraguai","-56.8439","-15.1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00960718","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"H. S. Irwin","8042","1965","09","07","South America","Brazil","Distrito Federal","Chapada da Contagem, ca. 25 km NE of Brasília","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960718","NY00960718_01",NA,"Brasília","-47.75172","-15.62355","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00960817","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"H. S. Irwin","34849","1972","01","23","South America","Brazil","Goiás","ca. 8 km S. of Niquelândia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960817","NY00960817_01",NA,"Niquelândia","-48.45","-14.5223","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00960745","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"E. P. Heringer","4999","1980","06","04","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960745","NY00960745_01","R. C. Barneby","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00960842","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"W. R. Anderson","11468","1975","02","19","South America","Brazil","Goiás","Ca. 20 km S of Alto Paraíso on highway GO-12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050198' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960842","NY00960842_01",NA,"Alto Paraíso de Goiás","-47.5167","-14.2975","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","471047","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"R. de Mello-Silva","490","1991","06","14","South America","Brazil","Minas Gerais","Serra da Canastra. Tinoco. Extremidade norte da Serra próximo à estrada para Itacambira.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=50328' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471047","NY00471047_01",NA,"Botumirim","-43.0106","-16.8722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00960772","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"J. A. Ratter","R432","1967","08","21","South America","Brazil","Mato Grosso","nr. Xavantina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960772","NY00960772_01",NA,"Nova Xavantina","-52.3531","-14.6733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00960792","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"H. S. Irwin","17297","1966","06","17","South America","Brazil","Mato Grosso","Lower slopes of Serra Azul, ca. 75 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960792","NY00960792_01",NA,NA,"-52.23","-15.28","525","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00960771","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"J. B. E. Pohl","1501",NA,NA,NA,"South America","Brazil","Goiás","Serra Dourada","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960771","NY00960771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00960843","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","38740","1976","07","08","South America","Brazil","Goiás","Rio Piracanjuba, 1 km L.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960843","NY00960843_01",NA,"Caldas Novas","-48.6247","-17.7419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00960768","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"H. S. Irwin","17252","1966","06","16","South America","Brazil","Mato Grosso","Summit, Serra Azul. Ca. 75 km. S. of Xavantina [Nova Xavantina]. Drainage of the Upper Rio Araguaia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960768","NY00960768_01",NA,NA,"-52.23","-15.28","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00960821","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"M. Aparecida da Silva","3813","1998","05","08","South America","Brazil","Goiás","31 km da cidade em direçao ao povoado de Muquém. Folha: SD-22-ZB (Uruaçú)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960821","NY00960821_01","R. C. Barneby","Niquelândia","-48.1783","-14.4756","470","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00960769","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"E. P. Heringer","6819","1981","04","22","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960769","NY00960769_01","R. C. Barneby","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00960770","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"E. P. Heringer","5050","1980","06","09","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960770","NY00960770_01","R. C. Barneby","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00960746","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"G. Eiten","8404",NA,NA,NA,"South America","Brazil","Mato Grosso","City of Xavantina on the Rio das Mortes. About 1/2 km SSW of city","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960746","NY00960746_01",NA,"Barra do Garças","-52.35","-14.7","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00960794","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"G. Eiten","8384","1968","08","26","South America","Brazil","Mato Grosso","city of Xavantina on the Rio das Mortes. About 2 km SSW of city along road to airport.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960794","NY00960794_01",NA,"Barra do Garças","-52.35","-14.7","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00960795","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"G. Eiten","8361","1968","08","26","South America","Brazil","Mato Grosso","city of Xavantina on the Rio das Mortes. About 2 km SSW of city along road to airport.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960795","NY00960795_01",NA,"Barra do Garças","-52.35","-14.7","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00960820","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"G. Eiten","8361","1968","08","26","South America","Brazil","Mato Grosso","city of Xavantina on the Rio das Mortes. About 2 km SSW of city along road to airport.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050232' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960820","NY00960820_01",NA,"Barra do Garças","-52.35","-14.7","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00749069","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"W. R. Anderson","10080","1973","05","11","South America","Brazil","Goiás","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=888140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749069","NY00749069_01",NA,"Goiás","-50.1333","-16.06885","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00978744","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","26970","1971","09","04","South America","Brazil","Minas Gerais","Rod. Fernão Dias","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062959' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978744","NY00978744_01",NA,"Oliveira","-44.8269","-20.6967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00978746","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"J. A. Lombardi","256","1993","05","24","South America","Brazil","Minas Gerais","Serra do Cipó. Próximo ao Chapéu do Sol","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978746","NY00978746_01","R. C. Barneby","Santana do Riacho","-43.7142","-19.1692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00978718","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"W. R. Anderson","35607","1972","02","07","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 17 km SW of Gouevia, km 258 on MG-259","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062956' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978718","NY00978718_01",NA,"Gouveia","-43.83445","-18.56465","1000","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00978745","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","60242","1994","02","09","South America","Brazil","Goiás","rodovia para Vâozinho","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978745","NY00978745_01","R. C. Barneby","São João d'Aliança","-47.5244","-14.7058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00978720","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","29874","1972","08","05","South America","Brazil","Minas Gerais","Serra do Cipó","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978720","NY00978720_01",NA,"Jaboticatubas","-43.539757","-19.388386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02423419","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"L. M. Borges","774","2012","06","19","South America","Brazil","Mato Grosso","Serra do Ricardo Franco, trilha para o cume a partir do sítio do Neido, passando pelo córrego da Cachoeira dos Macacos, topo da serra, margem direita do Córrego do Jatobá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2680034' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423419","NY02423419_01","M. M. T. Cota","Vila Bela da Santíssima Trindade","-60.07131","-14.92669","668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00960723","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"G. M. Magalhaes","19254","1963","06","09","South America","Brazil","Minas Gerais","Subida da serra Ibirité","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960723","NY00960723_01",NA,"Ibirité","-44.0589","-20.0219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00960750","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"P. Clausen","872",NA,NA,NA,"South America","Brazil","Minas Gerais","Brésil (Minas-Geraes)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960750","NY00960750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","470996","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"M. das G. L. Wanderley","1448","1988","11","02","South America","Brazil","Minas Gerais","Ca. 5 km W de Cristalina em direçao ao Morro do Chapéu","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470996","NY00470996_01","P. Hervêncio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00960724","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"G. M. Magalhaes","19254","1963","06","09","South America","Brazil","Minas Gerais","Subida da serra Ibirité","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960724","NY00960724_01",NA,"Ibirité","-44.0589","-20.0219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00960775","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"G. Martinelli","11211","1985","07","20","South America","Brazil","Minas Gerais","Estrada Porto Mandacarú - Grão Mogol.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960775","NY00960775_01",NA,"Grão Mogol","-42.8894","-16.5594","600","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","470991","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"M. Kuhlmann","633","1943","04","07","South America","Brazil","São Paulo","Monte Alegre - Amparo. Alto do Morro da Capela, Serra Negra","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470991","NY00470991_01","P. Hervêncio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","470993","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"A. C. Brade","6316","1915","04","04","South America","Brazil","São Paulo","Jundiahy","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552033' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470993","NY00470993_01",NA,"Jundiaí","-46.88","-23.1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00960749","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"R. de Mello-Silva","CFCR8931","1986","01","06","South America","Brazil","Minas Gerais","Cristália. Morro do Chapéu","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960749","NY00960749_01",NA,"Cristália","-42.8619","-16.8006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","470994","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"S. Romaniuc Neto","319","1987","07","28","South America","Brazil","Goiás","Chapada dos Veadeiros","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552029' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470994","NY00470994_01","M. R. C. Sales de Melo","Alto Paraíso de Goiás","-47.5097","-14.1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00978740","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","setosa","subsetosa","Chamaecrista setosa subsetosa","(Malme) H.S.Irwin & Barneby",NA,"H. S. Irwin","6311","1964","09","25","South America","Brazil","Mato Grosso","2 km. S. of Xavantina.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00978740","NY00978740_01",NA,"Nova Xavantina","-52.33","-14.67","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
