"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","typeStatus","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"150","2020-09-02 16:36:51-03","Cenargen","CEN","70419","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","José Francisco Montenegro Valls","9422","1985","10","27",NA,"Brasil","MT","SANTO ANTONIO DO LEVERGER","38,5 km em direção a Barão do Melgaço, desde o cemitério de S. A. do Leverger.","-55.793055","-15.991388","140","140","Exsicatas","Colmos floríferos ereto-encurvados.","CEN00070419","CEN00070419","J. F. M. Valls","2014","03",NA,NA,NA,"-55.793055","-15.991388",NA,NA,NA,"6",NA
"151","2019-12-09 17:30:41-03","UFPR","EFC","16440","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Kozera, C.; Kozera, O.P.","2893","2006","01","12",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8082","-25.5519","831","831",NA,"Herbácea cespitosa com cerca de 2m, frequentemente em áreas de transição para várzea.","EFC016440",NA,"Kozera, C.","2018",NA,NA,NA,NA,"-49.8082","-25.5519",NA,NA,NA,NA,NA
"152","2019-11-13 11:28:44-03","USP","SPF","149836","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Arbo, MM","8760","2001","01","14","Southern America","Argentina","Corrientes","Ituzaingó","Ruta 12, Bajo Vedoya.","-56.36","-27.34",NA,NA,NA,NA,"SPF00149836","SPF00149836","Caponio, I","2001",NA,NA,NA,NA,"-56.36","-27.34",NA,NA,NA,NA,NA
"153","2019-01-25 15:44:38-02","IAC","IAC","23621","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","J.R. Swallen","3805","1934","03","13",NA,"Brasil","Maranhão","Grajaú","Porto Franco","-46.1386","-5.8194",NA,NA,NA,NA,NA,NA,"L.C. Bernacci","2004","08","23",NA,NA,"-46.1386","-5.8194",NA,NA,NA,NA,NA
"154","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Filgueiras, TS","1280","1987","12","13","Southern America","Brasil","Bahia","Riachão das Neves","Cariparé","-44.9099998474121","-11.7461004257202",NA,NA,NA,"Capim aquático, colmos avermelhados","UB0017235","UB0017235","Burman, AG",NA,NA,NA,NA,NA,NA,NA,NA,"123228","auto",NA,NA
"155","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Ramos, MVV","61","2003","01",NA,"Southern America","Brasil","Minas Gerais","Uberlândia",NA,"-48.363333","-18.950278",NA,NA,NA,"Vereda","UB0017239","UB0017239","Valls, JFM","2003","09",NA,NA,NA,"-48.363333","-18.950278",NA,NA,NA,NA,NA
"156","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Ramos, MVV","52","2003","01",NA,"Southern America","Brasil","Minas Gerais","Uberlândia",NA,"-48.458889","-19.006667",NA,NA,NA,"Vereda","UB0017229","UB0017229","Valls, JFM","2003","09",NA,NA,NA,"-48.458889","-19.006667",NA,NA,NA,NA,NA
"157","2019-11-01 15:16:03-03","UnB","UB","8715","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Silva, RR","125","1999","03","24","Southern America","Brasil","Distrito Federal","Brasília","Árie Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222","1000","1000",NA,"Planta perene, cespitosa, decumbente a ereta; espiguetas verde-vináceas.; Erva; Área antropizada.",NA,NA,"Silva, RR","2000","09",NA,NA,NA,"-47.947222","-15.847222",NA,NA,NA,NA,NA
"158","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Skvortzov, B","74","1962","11","14","Southern America","Brasil","São Paulo","Itirapina","6km NE of Itirapina at km 205 on Campinas - São Carlos highway","-47.8199996948242","-22.25",NA,NA,NA,"Cerrado thicket","UB0017233","UB0017233","Renvoize, SA","1969",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA
"159","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Clayton, WD","4562","1965","02","07","Southern America","Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista, 6km N of city on road to Bora","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"UB0017231","UB0017231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36102","auto",NA,NA
"160","2019-11-01 15:16:30-03","UnB","UB","75593","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Irwin, HS","24597","1969","03","17","Southern America","Brasil","Goiás",NA,"60km N of Veadeiros",NA,NA,"1000","1000",NA,"Culms to ca. 3m tall; Gallery margin. Gallery forest","UB0021539","UB0021539","Flora do Brasil","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:16:30-03","UnB","UB","112012","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Martins, CR","1102","2009","02","15","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Campo sujo de cerrado situado do lado esquerdo da estrada que da acesso a cascalheira do exército. Solo latossolo","-47.921111","-15.728333",NA,NA,NA,".","UB0026240","UB0026240","Martins, CR","2009","02",NA,NA,NA,"-47.921111","-15.728333",NA,NA,NA,NA,NA
"162","2019-11-01 15:16:30-03","UnB","UB","75591","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Irwin, HS","35036","1972","01","25","Southern America","Brasil","Goiás","Niquelândia","Niquelândia, 5km W of Niquelâdia","-48.4597","-14.4739","750","750",NA,"Culms to ca. 1,5m tall; Scattered in brejo near gallery. Cerrado and gallery","UB0021537","UB0021537","Flora do Brasil","2016",NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA
"163","2019-11-01 15:16:30-03","UnB","UB","75592","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Irwin, HS","12893","1966","02","15","Southern America","Brasil","Goiás",NA,"Ca 7km W of Veadeiros",NA,NA,"950","950",NA,"Caespitose, the culms to ca. 2m tall; Burned-over campo","UB0021534","UB0021534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:16:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Irwin, HS; Harley, RM; Smith, G","31612","1971","03","05","Southern America","Brasil","Bahia",NA,"Valley of the Rio das Ondas. Ca. 4km N of Barreiras, road to Santa Rita da Cássia",NA,NA,"550","550",NA,"Culms to ca. 1,25m tall; Gallery margin. Cerrado and gallery on clay, lower slopes of Espigão Mestre","UB0021535","UB0021535","Flora do Brasil","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:16:30-03","UnB","UB","169801","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","Kunth","Silva, GP; Moreira, GA","11152","2006","11","28","Southern America","Brasil","Goiás","Cavalcante","Estrada Rio Traíras / Rio Custódio, km 2","-48.144167","-13.280556","280","280",NA,"Erva cespitosa; Cerrado. Relevo suave ondulado. Solo arenoso","UB0021540","UB0021540","Valls, JF","2011","02",NA,NA,NA,"-48.144167","-13.280556",NA,NA,NA,NA,NA
"166","2019-05-06 12:01:37-03","UFU","HUFU","26261","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Guimarães, A.J.M.","s.n.","1999","04","10",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda sul.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00031436","HUFU00031436","Viana, P.L.","2006","07",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"167","2019-05-06 12:01:37-03","UFU","HUFU","20679","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Lemos, M.T.O.","s.n.","1999","05","14",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2, do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00031446","HUFU00031446","Ferreira, F.M.","2013","09","09",NA,NA,NA,NA,NA,"58223","auto",NA,NA
"168","2019-05-06 12:01:41-03","UFU","HUFU","74070","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Welker, C.A.D.; Peichoto, M.C.","599","2013","10","28","Southern America","Argentina","Corrientes","Ituzaingó","Por ruta nacional 12, cerca de la entrada del camino a San Carlos","-56.091389","-27.490278",NA,NA,NA,"Base da planta achatada, glabra, com aerênquima.; Banhado na beira da estrada, solo muito úmido.","HUFU00072161","HUFU00072161",NA,NA,NA,NA,NA,NA,"-56.091389","-27.490278",NA,NA,NA,NA,NA
"169","2019-12-18 18:37:34-03","UFMT","UFMT","39500","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Prado, A.L.; Silva, R.","8534","2008","03","20",NA,"Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição a 30 Km da cidade na 2ª entrada da estrada de Manso.","-56.312417","-14.99825","290","290",NA,"Doação Projeto Flora-Cerrado Rosário Oeste.; Herbácea de 1,3 m de altura; espiguetas inflorescência verde-amarelada, brácteas verdes; como amarelado rosado.; campo cerrado; solo arenoso","UFMT00039500",NA,NA,NA,NA,NA,NA,NA,"-56.312417","-14.99825",NA,NA,NA,NA,NA
"170","2021-02-12 18:59:32-03","UFMT","UFMT","22877","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","SchessI, M.; Gottsberg, G.","3022","1993","03","01",NA,"Brasil","Mato Grosso","Poconé","Transpantaneira highway at 51,5.","-56.816667","-16.7","100","100",NA,"Pantanal matogrossense; seasonally inundated floodplains along the highway embankment; alluvial sediments; grassland, actually slightly inundated","UFMT00022877",NA,"SchessI, M.","1993","03",NA,NA,NA,"-56.816667","-16.7",NA,NA,NA,NA,NA
"171","2019-12-18 18:37:34-03","UFMT","UFMT","7083","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Pott, A.","2245","1986","06","10",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim; sub região da Nhecolândia; pantanal","-56.65","-18.983333",NA,NA,NA,"Doação EMBRAPA Corumbá; erva cespitosa; campo de beira de lagoa; solo arenoso.","UFMT00007083",NA,"Valls, J.F.M.",NA,NA,NA,NA,NA,"-56.65","-18.983333",NA,NA,NA,NA,NA
"172","2019-12-18 18:37:34-03","UFMT","UFMT","40911","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Rebellato, L.","174","2007","02",NA,NA,"Brasil","Mato Grosso","Poconé","Fazenda Nossa Senhora Aparecida; pantanal de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Floresta inundável","UFMT00040911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA
"173","2020-05-19 17:19:44-03","UFMT","UFMT","20225","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","SchessI, M.","0606921291","1992","06","06",NA,"Brasil","Mato Grosso","Poconé","Highway Nr. 112 (Poconé -Porto Cercado) approximately at Km","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Doação Pantanal Ecology Project; sslightly inundated earthmound savanna, dominated by Curatella americana ( campo de murundus)","UFMT00020225",NA,"IPSE",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA
"174","2020-05-19 17:19:44-03","UFMT","UFMT","20224","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","SchessI, M.","300592111","1992","05","30",NA,"Brasil","Mato Grosso","Poconé","highway Nr. 112 (Poconé-Porto Cercado) approxinately at Km. 21,5.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Doação Pantanal Ecology Project; slightly inundated earthmound savanna, dominated by Curatella americana (campo de murundus)","UFMT00020224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA
"175","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Gardner, G","3545",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Goyaz",NA,NA,NA,NA,NA,NA,"OXF00057181M",NA,"Ryves, TB","2007","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 16:28:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in humidis Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Riedel, L","2137",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"prov. S. Paulo prope Ytú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","Minas pr. Lagoa Santa ad lacum","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA
"179","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","Minas pr. Lagoa Santa ad lacum","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA
"180","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Schüch, G Barão","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in humidis Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in humidis Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Balansa, B","290",NA,NA,NA,"Southern America","Paraguay",NA,NA,"Paraguay",NA,NA,NA,NA,NA,"Floret Januario, Februario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:13:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Rottboellia","aurita","Rottboellia aurita","Steud.","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in humidis Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:53:49-03","UFRGS","ICN","191565","S","Plantae","Monocotyledon",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Welker, CAD; Peichoto, MC","599","2013","10","28","América do Sul","Argentina","Corrientes","Ituzaingó","por ruta nacional 12, cerca de la entrada del camino a San Carlos","-56.091389","-27.490278","158","158",NA,"Coletado para DNA.; base da planta achatada, glabra, com aerênquima; banhado na beira da estrada, solo muito úmido",NA,NA,NA,NA,NA,NA,NA,NA,"-56.091389","-27.490278",NA,NA,NA,NA,NA
"185","2021-02-08 12:53:49-03","UFRGS","ICN","113136","S","Plantae","Monocotyledon",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Longhi-Wagner, HM; et al.","3327","1996","01","27","América do Sul","Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Baixada úmida.",NA,NA,"Longhi-Wagner, HM","2015","03","06",NA,NA,NA,NA,NA,"22843","auto",NA,NA
"186","2021-02-08 12:53:49-03","UFRGS","ICN","110681","S","Plantae","Monocotyledon",NA,"Poaceae","Mnesithea","aurita(steud.)","Mnesithea aurita(steud.)","de Koning & Sosef","Longhi-Wagner, HM; Zanin, A","3327","1996","01","27","América do Sul","Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Baixada úmida",NA,NA,"Valls, JFM","1996","01","27",NA,NA,NA,NA,NA,"22843","auto",NA,NA
"187","2021-02-08 12:53:49-03","UFRGS","ICN","113048","S","Plantae","Monocotyledon",NA,"Poaceae","Mnesithea","aurita(steud.)","Mnesithea aurita(steud.)","de Koning & Sosef","Zanin, A; et al.","476","1997","01","27","América do Sul","Brasil","PR","Sengés","8 km após o Rio Cajuru","-49.4636001586914","-24.1128005981445",NA,NA,NA,"brejo",NA,NA,"Valls, JFM","2012","07","13",NA,NA,NA,NA,NA,"55682","auto",NA,NA
"188","2021-02-18 17:09:10-03","FEPAGRO","BLA","6049","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","W. D. Clayton","4562","1965","02","07",NA,"Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal","-50.5699996948242","-22.4099998474121",NA,NA,NA,"Ex Kew.Habitat: CaulotivaSão","BLA006049",NA,"W. D. Clayton",NA,NA,NA,NA,NA,NA,NA,NA,"36102","auto",NA,NA
"189","2019-11-21 10:16:00-03","IBt","SP","159519","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Davidse, G; D'Arcy, WG","10891A","1976","02","29",NA,"Brasil","Minas Gerais",NA,"Ca. 59 km SW of Araxá along the road to Franca.",NA,NA,"900","900",NA,NA,"SP034779","SP034779","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-10 11:28:21-03","IBt","SP","235706","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Killeen, TJ","1789","1986","02","15",NA,"Bolívia","Santa Cruz","Ñuflo de Chavez","Est. Las Madres, curiche near front gate, 9 km N of Concepción.","-62","-16","500","500",NA,NA,"SP034777","SP034777","Filgueiras, TS","2009","01",NA,NA,NA,"-62","-16",NA,NA,NA,NA,NA
"191","2019-11-21 10:16:00-03","IBt","SP","81963","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Clayton, WD","4562","1965","02","07",NA,"Brasil","São Paulo","Paraguaçu Paulista","Estação florestal, 6 km N of city of Paraguaçú Paulista (on road to Borá).","-50.566667","-22.283333","500","500",NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,"-50.566667","-22.283333",NA,NA,NA,NA,NA
"192","2019-11-21 10:16:00-03","IBt","SP","76867","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Eiten, G; Eiten, LT","1979","1960","04","22",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Campos das Sete Lagoas, just north of Rio Mogi Guaçú. 3.7 km NNW of Padua Sales. (About 27 km NW of city of Mogi Mirim).","-47.116667","-22.183333","575","625",NA,NA,"SP034771","SP034771","Filgueiras, TS","2009","01",NA,NA,NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA
"193","2019-11-21 10:16:00-03","IBt","SP","82014","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Clayton, WD","4143","1965","01","02",NA,"Brasil","São Paulo",NA,"Place called Três Barras, on road between Sertãozinho and São José do Rio Preto.",NA,NA,NA,NA,NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:16:00-03","IBt","SP","219583","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Filgueiras, TS","1298","1987","12","14",NA,"Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA
"195","2019-11-21 10:16:00-03","IBt","SP","219579","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Filgueiras, TS","1280","1987","12","16",NA,"Brasil","Bahia","Riachão das Neves","Cariparé.","-44.9099998474121","-11.7461004257202",NA,NA,NA,NA,"SP034775","SP034775","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"123228","auto",NA,NA
"196","2019-11-21 10:16:00-03","IBt","SP","69250","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Macedo, A","1545","1948","07","20",NA,"Brasil","Goiás","Jataí","Fazenda Queixada.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA
"197","2019-11-21 10:16:00-03","IBt","SP","69392","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Macedo, A","1902","1949","07","08",NA,"Brasil","Goiás","Jataí","Queixada.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"SP034778","SP034778","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA
"198","2019-11-21 10:16:00-03","IBt","SP","69274","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Macedo, A","4609","1956","07","29",NA,"Brasil","Goiás","Jataí","Rib. Grande.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA
"199","2019-11-21 10:16:00-03","IBt","SP","122292","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Irwin, HS; et al.","35036","1972","01","25",NA,"Brasil","Goiás","Niquelândia","5 km W of Niquelândia.","-48.4597015380859","-14.4738998413086","750","750",NA,NA,"SP034772","SP034772","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA
"200","2019-11-21 10:16:00-03","IBt","SP","36354","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Archer, WA; Gehrt, A","s.n.","1936","09","06",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Capão Bonito.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"SP034774","SP034774","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA
"201","2019-11-21 10:16:00-03","IBt","SP","159462","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Davidse, G; D'Arcy, WG","10578","1976","02","25",NA,"Brasil","Minas Gerais","Cambuí","8 km NE of Cambuí.","-46.0574989318848","-22.6121997833252","910","910",NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"14409","auto",NA,NA
"202","2019-11-21 10:16:00-03","IBt","SP","69386","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Macedo, A","1874","1949","05","28",NA,"Brasil","Minas Gerais","Ituiutaba","Capim da vargem. Campestre.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"SP034776","SP034776","Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA
"203","2019-11-21 10:16:00-03","IBt","SP","69202","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Macedo, A","2232","1950","04","04",NA,"Brasil","Minas Gerais","Ituiutaba","S. Terezinha.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA
"204","2019-11-21 10:16:00-03","IBt","SP","160647","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Davidse, G; D'Arcy, WG","11591","1976","03","30",NA,"Brasil","Minas Gerais","Medina","21 km N of Medina along highway BR-116.","-41.4768981933594","-16.2224998474121","670","670",NA,NA,NA,NA,"Filgueiras, TS","2009",NA,NA,NA,NA,NA,NA,NA,"44236","auto",NA,NA
"205","2019-11-21 10:16:00-03","IBt","SP","159563","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Davidse, G; D'Arcy, WG","10591","1976","02","25",NA,"Brasil","Minas Gerais","São Gonçalo do Sapucaí","19 km NE of the intersection of highways 381 and 459 (ca.12 km SW of São Gonçalo do Sapucai).","-45.5952987670898","-21.8922004699707","870","870",NA,NA,NA,NA,"Filgueiras, TS","2009","01",NA,NA,NA,NA,NA,NA,"18245","auto",NA,NA
