"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","individualCount","typeStatus","fieldNumber"
"158","2019-08-20 10:22:38-03","UNICAMP","UEC","111552","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Handro, O","Kuhlmann, M","1956","07","13","Brazil","São Paulo","São Paulo","mata natural no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore número 11 da área em estudo, sp igual a árvore número 38","UEC153743","UEC153743","1956","07",NA,"3894","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-08-20 10:22:38-03","UNICAMP","UEC","111554","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Webster, GL","Hoehne, FC","1932","06","16","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore da mata com flores alvas","UEC153747","UEC153747","1992","08",NA,"s.n.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:22:38-03","UNICAMP","UEC","111556","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Hoehne, FC","1932","06","16","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore da mata com flores alvas","UEC153744","UEC153744","1999","10","20","s.n.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:22:38-03","UNICAMP","UEC","111588","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Hoehne, FC","1931","03","25","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico, parque do estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ori, Árvore da mata, flores dioicas","UEC153761","UEC153761","1999","10","20","s.n.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:22:38-03","UNICAMP","UEC","111553","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Hoehne, FC","1931","03","25","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico, Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore da mata, flores dioicas","UEC153742","UEC153742","1999","10",NA,"s.n.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:32:14-03","UNICAMP","UEC","199238","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Braga, JO","2017","09","11","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN. Alameda Central.","-46.808333","-22.7575","-46.808333","-22.7575",NA,NA,"Erva, flores vermelhas com tricomas externos","UEC160293","UEC160293",NA,NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:32:14-03","UNICAMP","UEC","201649","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Zanetti, BC","2017","11","01","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN. Caminho das Moradas - Casa do Guaraci.","-46.808333","-22.7575","-46.808333","-22.7575",NA,NA,"Folhas simples, opostas. Inflorescência vermelha, com pétalas unidas, pecíolo vermelho piloso.","UEC177914","UEC177914 UEC177914_v01 UEC177914_v02",NA,NA,NA,"39","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:32:18-03","UNICAMP","UEC","5913","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Costa, MVS","Stella, M; Silvestre, F","1978","10","25","Brazil","São Paulo",NA,"Reserva Biol. Parque Estadual das Pontes do Ipiranga. Instituto de Botânica.",NA,NA,NA,NA,NA,NA,"Arbusto com 2 m de altura, flores vermelhas e frutos.","UEC006234","UEC006234","1983","05","04","8962","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:32:14-03","UNICAMP","UEC","168150","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Kinoshita, LS; D#?#Angioli, AM; Seraphim, FM; Teresa, JC; Almeida, MN; Bergamo, PJ","2012","04","26","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Erva, ca. 50 cm alt. Flores vermelhas.","UEC035768","UEC035768",NA,NA,NA,"12_17","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:32:18-03","UNICAMP","UEC","70355","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Santoro, J","1944","09",NA,"Brazil","São Paulo","Campinas","Campo Experimental Instituto.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbáceo.","UEC006238","UEC006238",NA,NA,NA,"7622","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:32:14-03","UNICAMP","UEC","30294","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Leitão Filho, HF; Rodrigues, RR; Rocha, D; Figueiredo, N","1982","08","12","Brazil","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto, 1.2 m, flores vermelhos escuros, cálice rosea.","UEC006233","UEC006233",NA,NA,NA,"13437","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:32:14-03","UNICAMP","UEC","55048","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Fina, BG","Siqueira, MF","1989","10","17","Brazil","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbáceo, flores rosas.","UEC006235","UEC006235","1993","08","23","22015","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:32:14-03","UNICAMP","UEC","57796","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Geraldini, A","1989","10","17","Brazil","São Paulo","Campinas","Fazenda Santa Eliza.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbácea, flores rosadas.","UEC006239","UEC006239",NA,NA,NA,"21985","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:32:18-03","UNICAMP","UEC","70640","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Epling, CC","Santoro, J","1937","10","22","Brazil","São Paulo","Campinas","Jardim Instituto Agronômico.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto.","UEC006236","UEC006236","1940","09",NA,"1012","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:32:14-03","UNICAMP","UEC","115361","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Tamashiro, JY","Hanazaki, N; Veríssimo, MM; Peroni, N","1998","11","16","Brazil","São Paulo","Cananéia","São Paulo Bagre.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva, medicinal; nativa.; Floresta Ombrófila Densa das Terras Baixas.","UEC006237","UEC006237",NA,NA,NA,"66","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-05-19 17:48:19-03","UFPB","JPB","2970","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sello ex R. & S.",NA,"Carvalho, FAF","1968","11","27","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,"JPB2970","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:55:59-03","UFOP","OUPR","3978","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Cláudia, O.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:55:59-03","UFOP","OUPR","31983","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Pedrosa, L.G.","Pedrosa, L.G.","2018","09","29","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Subarbusto, ca. 1m. Flores vermelhas. Cultivada, origem desconhecida.",NA,NA,"2018","09","29","851",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-06 09:55:59-03","UFOP","OUPR","17986","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Lisboa, M.A.","Magalhães-Gomes, F.; Magalhães-Gomes, C.T.","1892","04",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Fl. sanguinei. Attractivo dicitur. Culta.",NA,NA,"1972",NA,NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-26 10:43:28-03","UDESC","LUSC","8258","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Bevilaqua, D.","Bevilaqua, D.","2015","04","30","Brasil","Santa Catarina","Ipuaçu","Linha Bela Esperança, Interior.","-52.4550018310547","-26.6313991546631",NA,NA,NA,NA,NA,"LUSC004342","LUSC004342","2015","06","13",NA,NA,NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-26 10:43:28-03","UDESC","LUSC","745","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Souza, G.P. de","Souza, G.P. de","2006","10","18","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004353","LUSC004353",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-01-17 11:25:54-02","PUCRS","MPUC","12030","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","C.A. Mondin",NA,"2008","09","20","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Borda da mata",NA,NA,"2009","01","01",NA,NA,"Lamiales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"180","2019-01-17 11:25:54-02","PUCRS","MPUC","2549","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","M.R. Conter",NA,"1972","08","06","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"1972","01","01",NA,NA,"Lamiales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"181","2019-01-17 11:25:54-02","PUCRS","MPUC","15965","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","I. Camboim",NA,"1977","05","10","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"1977","01","01",NA,NA,"Lamiales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"182","2019-01-17 11:25:54-02","PUCRS","MPUC","30","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ir. Augusto",NA,"1943","12","07","Brasil","RS","Canoas",".","-51.1836111","-29.9180556","-51.1836111000","-29.9180556000",NA,NA,"Colitur; originaria da bacia mediterranea",NA,NA,"1943","01","01",NA,NA,"Lamiales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"183","2019-01-17 11:25:54-02","PUCRS","MPUC","18678","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","G.M. Fernandes",NA,"1984","10","01","Brasil","RS","Uruguaiana",".","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"2",NA,NA
"184","2021-03-24 16:38:36-03","FURB","FURB","133","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Gasper, AL de","Cristofolini, L.","1999","10","19","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38",NA,"FURB26721","FURB26721","2012","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-24 16:38:36-03","FURB","FURB","27184","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Funez, L.A.","Dreveck, S.; Carneiro, F.E.","2010","02","20","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0516667","-26.4622222","-49.0516667","-26.4622222","219","219","Florística IFFSC 955 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; beira de riacho Habito: erva terrícola; flor vermelha","FURB26764","FURB26764","2018","06","21","1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-24 16:38:36-03","FURB","FURB","2736","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Funez, L.A.","Salgado, N.C.","1987","09","21","Brasil","Santa Catarina","Blumenau","Mata da FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20",NA,"FURB26733","FURB26733","2018","06","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-24 16:38:36-03","FURB","FURB","51915","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Funez, L.A.","Schwirkowski, P.","2016","08","07","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Estrada de Ferro próximo à Igreja de Rio Natal.","-49.2958333","-26.3575","-49.2958333","-26.3575000","400","400","Arbusto, heliófita, flores e cálice vermelhos","FURB51915","FURB51915","2018","06","21","1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-24 16:38:36-03","FURB","FURB","5243","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Gasper, AL de","Gasper, A.L. de","2004","02","08","Brasil","Santa Catarina","Blumenau","Bairro da Velha.","-49.1133333","-26.9208334","-49.1133333","-26.9208334",NA,NA,NA,"FURB01992","FURB01992","2004","02","08","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-24 16:38:36-03","FURB","FURB","5553","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Souza, NL de","Souza, N.L. de","2007","03","14","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38",NA,"FURB26720","FURB26720","2007","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-24 16:38:36-03","FURB","FURB","59219","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Schwirkowski,P.","Schwirkowski, P.","2018","03","24","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, próximo à igreja de Rio Natal.","-49.3038889","-26.3469444","-49.3038889","-26.3469444","450","450","Flores vermelhas Habitat: Heliófita Habito: Herbácea","FURB59219","FURB59219","2018","03","24","2715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-24 16:38:36-03","FURB","FURB","892","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Gasper, AL de","Sevegnani, L.","1996","10","05","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"950","950",NA,"FURB01989","FURB01989","2012","08","15",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:52:51-03","UCS","HUCS","24306","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex R. & S.","Harley, R.M.","Paciornick, E.F.","1985","09","15","Brasil","Rio de Janeiro","Floresta da Tijuca","Próximo a Capela Mayrik Velga",NA,NA,NA,NA,NA,NA,"Arbusto, 1,5m , flores vermelhas.",NA,NA,"1992",NA,NA,"128","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-04-27 16:10:12-03","UFES","VIES","2633","S","Plantae","Lamiaceae","Salvia","brasiliensis","Salvia brasiliensis","Spreng.","Klein, V.L.G.","Pereira, O.J.; Klein, V.L.G.","1986","10","06","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"VIES002633","VIES002633","1986","10","06","604",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:39:40-03","UTFPR","HCF","4837","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","M.G. Caxambu","A.R. Silva","2007","02","16","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.31325","-24.106722","52°18'47,7 W","24°06'24,2 S","609","609","subarbusto heliófito, ereto, ramificado, ca. 1,80 m de altura. Flores de cálice e corola vermelhos.",NA,NA,"2007","03","05","236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-16 08:39:40-03","UTFPR","HCF","142","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","S.E. Gomes","R.F. França","2002","12","05","Brasil","PR","Juranda",NA,"-52.8431015014648","-24.4202995300293",NA,NA,NA,NA,NA,NA,NA,"2002","12","18",NA,NA,NA,NA,NA,"18524","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-08-16 08:39:40-03","UTFPR","HCF","13552","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","M.G. Caxambu","T.S. Campanini","2013","12","16","Brasil","PR","Iguatemi","antiga Fazenda COCAMAR","-52.075278","-23.404","52°04'31 W","23°24'14,4 S",NA,NA,"subarbusto semi-ciófilo, ca. 1,5 m. Flores vermelhas.",NA,NA,"2014","04","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:39:40-03","UTFPR","HCF","3036","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","M.G. Caxambu","L.F.V. Martins","2005","10","11","Brasil","PR","Janiópolis","Estrada do Caracol","-52.7817001342773","-24.1418991088867",NA,NA,NA,NA,"Herbácea, ca. 1,3 m, glabra, heliófita, discolor, com inflorescências terminais e com flores na cor vermelha.",NA,NA,"2006","02","01",NA,NA,NA,NA,NA,"20986","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:39:40-03","UTFPR","HCF","3044","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","J. Cordeiro & E. Barboza","L.F.V. Martins","2005","10","11","Brasil","PR","Janiópolis","Estrada do Caracol","-52.7817001342773","-24.1418991088867",NA,NA,NA,NA,"Herbácea, ca. 0,4m de altura, heliófita, pilosa, discolores, com inflorescências terminais, com flores na cor roxa.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,"20986","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-16 08:39:40-03","UTFPR","HCF","463","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem & Schut.","I.M. Silva","I.M. Silva","2003","10","12","Brasil","PR","Peabiru",NA,"-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"Herbácea, perene, aproximadamente 50 cm de altura, flores vermelhas reunidas em espigas terminais.",NA,NA,"2003","11","06",NA,NA,NA,NA,NA,"21732","auto",NA,NA,NA,NA,NA,NA,NA
"200","2013-04-01 09:17:31-03","IPT","BCTW","2751","S","Plantae",NA,"Gonatogyne","brasiliensis","Gonatogyne brasiliensis","Müll. Arg.",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"201","2020-12-14 16:07:32-03","UFC","EAC","53","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Harley, R.M.","Bezerra, P.","1939","02",NA,"Brasil","Rio de Janeiro",NA,"Jardim Botânico, Distrito Federal, Nota do EAC: observe que esse distrito federal não é o de Brasília, que foi fundada somente em 1960. O distrito nesse caso (da década de 30) refere-se ao estado do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"Arbusto, flores encarnadas","EAC0000053","EAC0000053","1991","01","28","53","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-14 16:07:32-03","UFC","EAC","46848","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Loiola, M.I.B.","Carvalho, A.M.M.","2010","03","09","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,"EAC0046848","EAC0046848","2017","10",NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 16:53:12-03","UFSM","SMDB","7738","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied - Neuw","Záchia, R.A","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","2000","03","13","Brasil","Rio Grande do Sul","São João do Polêsine",NA,"-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.","SMDB007738",NA,NA,NA,NA,"4446",NA,NA,NA,NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-25 12:12:09-03","UFSM","SMDB","9912","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied - Neuw","Moraes, MN","Moraes, MN","2000","11","28","Brasil","Rio Grande do Sul","Santa Maria","Rua André Marques","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"pétalas vermelhas, hábito herbáceo, habitat terrestre, estilete giinobásio","SMDB009912",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-25 12:12:09-03","UFSM","SMDB","3295","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied - Neuw","Dellaméa, V L","Baggiotto, AL","1988","09","07","Brasil","Rio Grande do Sul","São Pedro do Sul",NA,"-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,NA,"SMDB003295",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:30:36-03","MBM","MBM","211784","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Mathias, M.","Martins, W.",NA,NA,NA,"Brazil","Paraná",NA,"Estrada da Graciosa",NA,NA,NA,NA,NA,NA,NA,"MBM211784",NA,NA,NA,NA,"4",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:30:36-03","MBM","MBM","211782","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Smith, L.B.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM211782",NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
