"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"103","2020-09-12 05:00:02-03","US","US","1997371","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"B. Rambo","44828","1949","12","18","South America","Brazil","Rio Grande do Sul",NA,"S. Frsco de Paula",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290945","US01290945_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","3143742","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","4813","1988","10","30","South America","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Criuva - Ilheus",NA,NA,"800",NA,NA,"Transcribed by digital volunteers","US01290939","US01290939_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3398047","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"A. Kegler","481","1999","12","28","South America","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul-Bairro 10 de Maio",NA,NA,"780",NA,NA,"Transcribed by digital volunteers","US01290932","US01290932_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","3024400","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","490","1984","10","21","South America","Brazil","Rio Grande do Sul",NA,"Farroupilha, Sao Jose",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290941","US01290941_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","3443525","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"A. Kegler","1222","2002","1","19","South America","Brazil","Rio Grande do Sul",NA,"Mun. Caxias do Sul - Forqueta",NA,NA,"780",NA,NA,"Transcribed by digital volunteers","US01290933","US01290933_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","3418842","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","770","2000","11","26","South America - Neotropics","Brazil","Minas Gerais",NA,"Mun. Sao Francisco de Paula-estr. p. Taquara",NA,NA,"830",NA,NA,"Transcribed by digital volunteers","US01290935","US01290935_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","3320778","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","11190","1995","12","14","South America","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula- Floresta Nacional II",NA,NA,"800",NA,NA,"Transcribed by digital volunteers","US01290936","US01290936_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","3146082","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"G. Hatschbach","32870","1973","10","19","South America","Brazil","Parana",NA,"Borboletinha (mun. Pitanga)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290942","US01290942_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","3444189","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"A. Kegler","1391","2002","11","24","South America","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Vila Oliva",NA,NA,"780",NA,NA,"Transcribed by digital volunteers","US01290934","US01290934_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","3309849","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","10517","1995","1","18","South America","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula-Floresta Nacional II",NA,NA,"800",NA,NA,"Transcribed by digital volunteers","US01290937","US01290937_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","3299312","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"R. Wasum","10213","1994","9","24","South America","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula-Floresta Nacional II",NA,NA,"850",NA,NA,"Transcribed by digital volunteers","US01290938","US01290938_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","2027002","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"B. Rambo","46236","1950","3","13","South America","Brazil","Rio Grande do Sul",NA,"San Francisco de Paula",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290944","US01290944_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2251207","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Hatschbach, --","3973","1957","5","2","South America","Brazil","Parana",NA,"Laranjeiras do Sul",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290943","US01290943_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","312381","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"G. Grazziotin","3670","1987","11","7","South America","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula, Cazuza Ferreira",NA,NA,"800",NA,NA,"Transcribed by digital volunteers","US01290940","US01290940_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"117","2021-03-25 13:52:12-03","UNIVILLE","JOI","15092","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Kriger, V.","R. Wasum",NA,"1995","12","14",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II.","-50.5835990905762","-29.4480991363525","800","800",NA,"; HABITAT: interior da mata","JOI015092",NA,"2014","06",NA,NA,NA,NA,"18","76715","auto",NA,NA,NA
"118","2019-07-09 13:28:22-03","F","FMNH-SEEDPLANTS","V0214878F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia",NA,NA,"M. Kuhlmann","248","1942","12","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0214878F","V0214878F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"119","2019-07-09 13:28:22-03","F","FMNH-SEEDPLANTS","V0214879F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia",NA,NA,"B. Rambo","2278","1935","12","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0214879F","V0214879F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"120","2019-07-09 13:28:23-03","F","FMNH-SEEDPLANTS","V0214881F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia",NA,NA,"M. Sobral","2846","1984","1",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0214881F","V0214881F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"121","2019-10-12 15:20:52-03","F","FMNH-SEEDPLANTS","V0214882F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia",NA,NA,"B. Rambo","43136","1949","8","28","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0214882F","V0214882F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"122","2019-07-09 13:28:22-03","F","FMNH-SEEDPLANTS","V0214883F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia",NA,NA,"L. Martau & et al.","8617","1978","9","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0214883F","V0214883F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"123","2019-12-20 18:46:31-03","UFSJ","HUFSJ","3320","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Sobral, M","Wasum, R","s.n.","1988","10","30",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Interior da mata.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Arbusto.","HUFSJ003320",NA,"2012",NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA
"124","2020-11-12 17:01:07-03","UEL","FUEL","53911","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Gonzatti, F","Wasum, RA; Yano, O","3883","2006","10","04",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva, Casa dos Padres","-51.1794013977051","-29.1681003570557","780","780",NA,NA,NA,NA,"2014","11",NA,NA,NA,NA,"11","49662","auto",NA,NA,NA
"125","2020-11-12 17:01:07-03","UEL","FUEL","52283","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Valduga, E","Valduga, E","487","2013","01","03",NA,"Brasil","Rio Grande do Sul","São Marcos","Morro Santana","-51.0680999755859","-28.9710998535156","600","600",NA,NA,"OK",NA,"2013","02",NA,NA,NA,NA,"28","15120","auto",NA,NA,NA
"126","2020-08-20 14:57:20-03","UFSC","FLOR","66850","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Külkamp, J.","Külkamp, J.","430","2017","11","22",NA,"Brasil","Rio Grande do Sul","Riozinho","Parque do Conduto.","-50.444444","-29.65",NA,NA,NA,"Arvoreta de 4 metros","FLOR0066850","FLOR0066850",NA,NA,"50º26'40''W","29º39'S",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-08-20 20:39:40-03","UFSC","FLOR","7625","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Sobral, M.","Sobral, M.","2846","1984","01","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"arvoreta, flor verde-clara, 3m altura","FLOR0007625",NA,"1984",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA
"128","2020-08-20 20:39:40-03","UFSC","FLOR","26952","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Sobral, M.","Jarenkow, J.A.","1207","1988","12","31",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Cerca de 10 km antes da cidade (depois de Taquara).","-50.5835990905762","-29.4480991363525",NA,NA,NA,"arbusto, flor verde-amarelada","FLOR0026952",NA,"1989",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"129","2020-08-20 14:57:20-03","UFSC","FLOR","50278","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Valduga, E.","Valduga, E.","487","2013","01","03",NA,"Brasil","Rio Grande do Sul","São Marcos","Morro santana.","-51.0680999755859","-28.9710998535156","600","600",NA,"árvore","FLOR0050278",NA,"2013","02",NA,NA,NA,NA,"28","15120","auto",NA,NA,NA
"130","2020-08-20 20:39:40-03","UFSC","FLOR","26403","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Jarenkow, J.A.","Jarenkow, J.A.","1990","1991","11","28",NA,"Brasil","Rio Grande do Sul","Torres","Alto Rio do Terra.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"arbusto, flor feminina verde e masculina amarela, 1,5m altura","FLOR0026403",NA,"1991",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"131","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,",,in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,"P11P2N0076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","in prov. Minas Geraës, in silvis prope Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"P11P2N0076",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA
"133","2021-02-08 12:41:14-03","UFRGS","ICN","176442","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Molz, M; Grings, M","Grings, M; Molz, M","1794","2013","11","01","América do Sul","Brasil","RS","Gramado","Panelão de São Roque","-50.8739013671875","-29.3785991668701",NA,NA,NA,"arvoreta com 4,5 m de altura; frutos imaturos; abriram-se na secagem; Floresta ciliar do rio Jacucaca.",NA,NA,"2013","11",NA,NA,NA,NA,"01","13851","auto",NA,NA,NA
"134","2021-02-08 12:41:14-03","UFRGS","ICN","161876","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Molz, M","Molz, M","s.n.","2007","10","02","América do Sul","Brasil","RS","Maquiné","Vale do Encantada","-50.2071990966797","-29.6749992370605",NA,NA,NA,"Arvoreta; Floresta Atlântica",NA,NA,"2007","10",NA,NA,NA,NA,"02","28094","auto",NA,NA,NA
"135","2021-02-08 12:41:14-03","UFRGS","ICN","146146","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Grings, M","Grings, M","202","2006","10","31","América do Sul","Brasil","RS","Nova Petrópolis","Linha Araripe","-51.1143989562988","-29.3763999938965","500","500",NA,"Arvoreta de 4 m de altura; Com floresd e frutos maduros; Sub-bosque de mata com araucária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA
"136","2021-02-08 12:41:14-03","UFRGS","ICN","167101","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Seger, GDS","Seger, GDS","14","2005","11","13","América do Sul","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525","923","923",NA,"Fruto tricoco verde, látex branco, ca. de 5m; Interior de floresta nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"137","2021-02-08 12:41:14-03","UFRGS","ICN","169902","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Seger, GDS","Seger, GDS","316","2006","11","15","América do Sul","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Flores; Interior de silvicultura de araucária",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"138","2021-02-08 12:41:14-03","UFRGS","ICN","124816","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Sobral, M","9202",NA,NA,NA,"América do Sul","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Arbusto 2m, em interior de mata; estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"139","2021-02-08 12:41:14-03","UFRGS","ICN","170512","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Molz, M","Molz, M","s.n.","2009","11","13","América do Sul","Brasil","SC","Lages","Fazenda de Plínio Letti, próx. Guarda-Mor, 542449, 6859053","-50.566667","-28.394167","855","855",NA,"arvoreta com 5m de altura",NA,NA,NA,NA,"-50.566667","-28.394167",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:41:14-03","UFRGS","ICN","197227","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Külkamp","Külkamp","430","2017","11","22","América do Sul","Brasil","RS","Riozinho","Parque do Conduto","-50.444444","-29.65",NA,NA,NA,"Arvoreta de 4 metros.; Interior de mata próximo ao rio",NA,NA,NA,NA,"-50.444444","-29.65",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:41:14-03","UFRGS","ICN","124699","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Sobral, M; von Poser, G; Rech, S","9530",NA,NA,NA,"América do Sul","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,"Arbusto 3m, em interior de mata com araucária; frutos imaturos; látex mais ou menos abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA
"142","2021-02-08 12:41:14-03","UFRGS","ICN","194305","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Gonzatti, F","Wasum, R; Yano, O","3883","2006","10","04","América do Sul","Brasil","RS","Caxias do Sul","Vila Oliva, Casa dos Padres","-51.1794013977051","-29.1681003570557","780","780",NA,"Interior da mata",NA,NA,"2014","11",NA,NA,NA,NA,"11","49662","auto",NA,NA,NA
"143","2021-02-08 12:41:14-03","UFRGS","ICN","186533","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","Rabuske, C","Rabuske, C","CRS265","2012","11","24","América do Sul","Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Árvoreta de sub-bosque. Flores com pétalas amarelas e frutos.; Interior de mata com araucária.",NA,NA,"2012","11",NA,NA,NA,NA,"24","76715","auto",NA,NA,NA
"144","2021-03-22 16:23:07-03","FEPAGRO","BLA","16136","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","B. Rambo","O. R. Camargo",NA,"1957","11","22",NA,"Brasil","Rio Grande do Sul","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697","600","600",NA,"Habitat: No mato","BLA016136",NA,NA,NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"145","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","5522","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Soares, Z. ; Aguiar, L.","Aguiar, L.","s.n.","1977","12",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,"vegetal com fruto","HAS0005522",NA,"1977",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"146","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8613","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Aguiar, A.","Aguiar, L.","s.n.","1978","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,"habitat mata; arbusto de 3m; fruto marrom-esverdeado","HAS0008613",NA,"1978",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"147","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8617","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Aguiar, L.","Martau, L.","s.n.","1978","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,"habitat mata; árvore com fruto verde-esverdeado","HAS0008617",NA,"1978",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"148","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8618","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Aguiar, L.","Aguiar, L.","s.n.","1978","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,"habitat mata; árvore com fruto verde-esverdeado","HAS0008618",NA,"1978",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"149","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","44282","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Schmidt, R.","917","2005","01",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044282",NA,NA,NA,NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"150","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","43946","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Schmidt, R.","796","2004","11",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale da Linha Encantada, trilha até Sanga do Paraguaio","-50.2071990966797","-29.6749992370605",NA,NA,NA,"árvore","HAS0043946",NA,NA,NA,NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"151","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","43838","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Abruzzi, M.L.","5197","2003","11",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale Linha Encantada, próx. rio","-50.2071990966797","-29.6749992370605",NA,NA,NA,"arvoreta","HAS0043838",NA,NA,NA,NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"152","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","43764","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Abruzzi, M.L.","5129","2003","11",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale Linha Encantada, próx. rio","-50.2071990966797","-29.6749992370605",NA,NA,NA,"arvoreta; Projeto Mata Atlântica","HAS0043764",NA,NA,NA,NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"153","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","38082","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Muell. Arg.","Senna, R. M.","Mazzitelli, S.M.","1378","1997","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Árvore com frutos verdes","HAS0038082",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"154","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","91968","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill.ex mull. Arg.","Valduga, E.","Valduga, E.","487","2013","01",NA,NA,"Brasil","Rio Grande do Sul","São Marcos","Morro Santana","-51.0680999755859","-28.9710998535156","600","600",NA,"Árvore - no interior da mata.","HAS0091968",NA,"2013","02",NA,NA,NA,NA,"28","15120","auto",NA,NA,NA
"155","2014-09-23 11:01:38-03","G","G-DC","G00319738","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Müll. Arg.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00319738",NA,"2012","01","-53.08972222","-10.77305556",NA,NA,"01",NA,NA,NA,NA,"ISOTYPUS of Stillingia oppositifolia Müll. Arg."
