"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"45","2019-10-09 11:10:31-03","UFBA","ALCB","58366","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Harley, RM; Queiroz, LP de; Giulietti, AM; Mayworn, MA","PCD28361","1996","09","07","Southern America","Brasil","Bahia",NA,NA,"Ca. 40 cm alt., pouco ramificado. Brácteas involucrais verdes. Corola branca. Anteras amarelas, estilete creme. Muito perfumadas.",NA,"Chapada Diamantina, Encosta da Serra da Tromba.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Catolés","-41.766667","-13.283333",NA,"1823","1823",NA,NA,"-41.766667","-13.283333",NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:10:31-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hind, DJN; Bautista, HP","PCD&nf;4163","1996","11","09","Southern America","Brasil","Bahia",NA,NA,"2,00 m.; Solo com concreções ferruginosas, cascalheiras.",NA,"Chapada Diamantina, Estrada Piatã/ Abaíra, entrada à direita, após a entrada para Catolés","Dicotyledon",NA,"(Gardner) Cabrera","Hind, DJN","Piatã","-41.733333","-13.266667",NA,"1090","1090","1996","11","-41.733333","-13.266667",NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:10:31-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Harley, RM; Hind, DJN; Bautista, HP","PCD&nf;4283","1996","11","15","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Chapada Diamantina, Sopé do Pico do Itobira","Dicotyledon",NA,"(Gardner) Cabrera","Hind, DJN","Rio de Contas","-42","-13",NA,NA,NA,"1996","11","-42","-13",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:10:31-03","UFBA","ALCB","102002","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Guedes, ML; Velozo, ES; et al.","18964","2011","07","20","Southern America","Brasil","Bahia",NA,NA,"escandente. Folhas coriáceas, discolores. Inflorescência com capítulos paucifloros.",NA,"Chapada Diamantina, Caminho para a Cachoeira do Cochó","Dicotyledon",NA,"(Gardner) Cabrera","Gandara, A","Piatã","-41.843056","-13.064444",NA,NA,NA,"2017","04","-41.843056","-13.064444","29",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:10:31-03","UFBA","ALCB","73881","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Watanabe, MTC; Costa, MA","61","2006","09","15","Southern America","Brasil","Bahia",NA,NA,"ca. 1m alt. Brácteas involucrais verdes; flores amarelas.",NA,"Chapada Diamantina, Subida para o Pico das Almas.","Dicotyledon",NA,"(Gardner) Cabrera","Roque, N","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,"2006","10",NA,NA,NA,NA,"49773","auto",NA,NA,NA
"50","2020-02-08 08:50:01-03","NBC","NL-BOTANY","WAG.1345120","PreservedSpecimen","Plantae","Compositae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hatschbach GG",NA,"1972","08","05","Southern America","Brazil","Minas Gerais",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1345120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1345120","mun. Jaboticatuba, Serra do Cipó.",NA,"Asterales","(Gardner) Cabrera","Cabrera AL",NA,NA,NA,"NL-WAG1345120",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"WAG0110670",NA,NA
"51","2020-11-04 11:01:41-03","ESALQ","ESA","77075","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Roth, L.","1649.0","1955","07","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA077075",NA,"Magnoliophyta",NA,"(Gardner) Cabrera","Barroso, G.M.","Belo Horizonte","-43.937801361084","-19.9207992553711","ESA077075",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"52","2021-01-14 15:24:08-03","MN","R","11527","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.F.M.","15032","1884","11","13",NA,"Brasil","Minas Gerais",NA,NA,"Plantas do Brasil Central","R000011527",NA,NA,NA,"(Gardner) Cabrera","Cabrera, A.L.",NA,NA,NA,"R000011527_001 R000011527_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:24:08-03","MN","R","158176","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.F.M.; Schwacke, C.A.W.",NA,"1879","09",NA,NA,"Brasil","São Paulo",NA,NA,NA,"R000158176",NA,NA,NA,"(Gardner) Cabrera","Tzenbacher, N.I.M.",NA,NA,NA,"R000158176_001 R000158176_002",NA,NA,"1995","07",NA,NA,"21",NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:15:53-03","UFV","VIC","22214","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Almeida, G.S.S.; Custódio, J.","141141","2005","11","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto de 1 m, capítulos com brácteas involucrais verdes oliva de ápice ciliadopuberulento, flores creme, cerdas de papilho palete.","VIC022214","Parque Estadual do Itacolomi, Trilha da lagoa seca",NA,NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA
"55","2020-12-20 21:15:53-03","UFV","VIC","22215","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Almeida, G.S.S.; et al.","544544","2006","10","16",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto de 1 m, capítulos com brácteas involucrais verdes oliva de ápice ciliadopuberulento, flores creme, cerdas de papilho palete.","VIC022215","Parque Estadual do Itacolomi, Trilha da lagoa seca",NA,NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA
"56","2020-12-20 21:15:53-03","UFV","VIC","5395","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Vidal, W.N.; et al.","451","1978","07","13",NA,"Brasil","Minas Gerais",NA,NA,"Flores bancas. regular na região.","VIC005395","Rodovia Uberlândia - Araguari, Rumo à Goiania, Km 644, entrando para uma estradinha de barro; cerrado, próximo do caminho.",NA,NA,"(Gardner) Cabrera","Teles, A.M.","Uberlândia","-48.2771987915039","-18.9186000823975","VIC005395",NA,NA,"2005","07",NA,NA,"15",NA,"58223","auto",NA,NA,NA
"57","2020-12-20 21:15:53-03","UFV","VIC","9747","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Melo, G.A.R. de","s.n.","1986","09","12",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, c.a. de 1,0 metro de altura; flores brancas.","VIC009747","Serra do Cipó",NA,NA,"(Gardner) Cabrera","Teles, A.M.",NA,NA,NA,"VIC009747",NA,NA,"2005","07",NA,NA,"15",NA,NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021299","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"G. Hatschbach; M. Hatschbach, V. Nicolack","53392","1989","9","16",NA,"Brazil","Bahia",NA,NA,"Arbustiforme delgado, ate 1.50 m. Capitulos creme.",NA,"Campo de Aviacao (mun. Rio de Contas).","Magnoliophyta","Asterales","(Gardner) Cabrera","H. Robinson",NA,"-41.810072","-13.58381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:31:52-03","UFJF","CESJ","39043","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"F.M. Ferreira; et al.","224","2002","09","10","América do Sul","Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 20 cm em campo rupestre. Flores alvas e estigma amarelo.","CESJ039043","Toca dos Urubus","Angiosperma",NA,"(Gardner) Cabrera","R.L.Esteves","Baependi","-44.8899993896484","-21.9589004516602","CESJ039043",NA,NA,"2004","08",NA,NA,"23",NA,"29865","auto",NA,NA,NA
"60","2020-10-27 15:53:14-03","UFJF","CESJ","1649","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"L. Roth","CESJ1649","1955","07","27","América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto do cerrado, em touceiras, 50 - 100 cm, flores brancas.","CESJ001649","Pampulha","Angiosperma",NA,"(Gardner) Cabrera","G.M.Barroso","Belo Horizonte","-43.937801361084","-19.9207992553711","CESJ001649",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"61","2019-11-21 14:31:52-03","UFJF","CESJ","44360","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"A.P. Duarte","12053","1969","11","13","América do Sul","Brasil","Minas Gerais",NA,NA,"Planta de formação de itabirito, ca. 1.7 m de altura.","CESJ044360","Serra da Piedade","Angiosperma",NA,"(Gardner) Cabrera","A.M. Teles","Caeté","-43.6697006225586","-19.8799991607666","CESJ044360",NA,NA,"2007","04",NA,NA,"12",NA,"22051","auto",NA,NA,NA
"62","2020-10-05 18:29:16-03","UFJF","CESJ","33751","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"F.S. Araújo; V.R. Scalon","126","2001","07","28","América do Sul","Brasil","Minas Gerais",NA,NA,"Subarbusto com cercqa de 50cm, brácteas verdes e cálice alvo. Coletada em área de campo limpo de cerrado.","CESJ033751","arredores do Parque Estadual de Ibitipoca, Próximo à estrada para o distrito de Moreiras.","Angiosperma",NA,"(Gardner) Cabrera","J.N. Nakajima","Lima Duarte","-43.793098449707","-21.8425006866455","CESJ033751",NA,NA,"2003","05",NA,NA,NA,NA,"30417","auto",NA,NA,NA
"63","2019-11-21 14:31:52-03","UFJF","CESJ","44371","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"A.P. Duarte","11170","1968","11","04","América do Sul","Brasil","Minas Gerais",NA,NA,"Planta de solo de canga.","CESJ044371","Serra do Gandarela","Angiosperma",NA,"(Gardner) Cabrera","A.M. Teles","Rio Acima","-43.7893981933594","-20.0874996185303","CESJ044371",NA,NA,"2007","04",NA,NA,"12",NA,"13827","auto",NA,NA,NA
"64","2021-03-01 16:24:23-03","UNICAMP","UEC","42800","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"DAC; et al.","03003","1982","08","18",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto, 1,5m.; Cerrado.","UEC121768",NA,"Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Rosário",NA,NA,"UEC121768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:23-03","UNICAMP","UEC","120080","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Rezende, JM","s.n.","1995","07","31",NA,"Brazil","Distrito Federal",NA,NA,"Subarbusto, cerca de 60 cm de altura, flor branca. A flor possui as pétalas brancas e o estigma bem desenvolvido em amarelo; folhas opostas e membranosas que quando amassados entre os dedos exala odor característico das anacardiaceas","UEC121752","Samambaia, Parque Boca da Mata; ao norte do campo de Murundus.","Magnoliopsida",NA,"(Gardner) Cabrera","Calago, K","Brasília","-48.05","-15.866667","UEC121752","1150","1150","1999","12","-48.05","-15.866667","28",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:23-03","UNICAMP","UEC","126710","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Harley, RM; et al.","HUEES25053","1996","09","07",NA,"Brazil","Bahia",NA,NA,"Subarbusto de ca. 40 cm de altura, pouco ramificado. Brácteas involucrais verdes, corola branca, anteras amarelas, estilete creme, muito perfumadas.","UEC121772",NA,"Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Catolés",NA,NA,"UEC121772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:05:48-03","UNICAMP","UEC","129885","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Lewinsohn, TM; Prado, P; Santos, A; Silva, J","PIC96579","1996","09","02",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC121763","Serra do Cabral, vale córr. Jucão.","Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Joaquim Felício","-44.285","-17.708611","UEC121763",NA,NA,NA,NA,"-44.285","-17.708611",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:24:23-03","UNICAMP","UEC","129886","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Lewinsohn, TM; Prado, P; Santos, A; Silva, J","PIC96617","1996","09","03",NA,"Brazil","Minas Gerais",NA,NA,"Cerrado.","UEC121764","Serra do Cabral.","Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Joaquim Felício","-44.196389","-17.714722","UEC121764",NA,NA,NA,NA,"-44.196389","-17.714722",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:24:23-03","UNICAMP","UEC","146675","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barbosa Passos, F; Correia, CAS","14","2004","07","24",NA,"Brazil","Distrito Federal",NA,NA,"Arbusto muito ramificado 1,2m. Forma touceira de 1,20m de altura por 2,50m de largura. Folhas esmagadas exalam odor ácido.; Cerrado sensu strictu alterado.","UEC121779","Parque das Sucupiras. Setor sudoeste.","Magnoliopsida",NA,"(Gardner) Cabrera","Correia, CAS","Brasília","-47.916667","-15.766667","UEC121779","1600","1600","2004","09","-47.916667","-15.766667","30",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:23-03","UNICAMP","UEC","176621","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pirani, JR; Esteves, GL; Silva, TRS; Campos, MTVA","CFCR13342","1990","11","05",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto 60cm alt. Folhas odoríferas glaucas, eretas, com pecíolo rosado. Invólucro verde-amarelado; flores alvas, anteras amarelo-ouro. Pouco comum.; À sombra parcial em cerrado denso; solo areno pedregoso.","UEC121751","Estrada para o rio Ventana.","Magnoliopsida",NA,"(Gardner) Cabrera","Semir, J","Grão Mogol","-42.816667","-16.533333","UEC121751","900","900",NA,NA,"-42.816667","-16.533333",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:24:23-03","UNICAMP","UEC","178957","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hemsing, PKB; Soares, PN; Marzinek, J; Deus, FF","275","2010","09","22",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto ca. 1m alt. Brácteas involucrais verdes, corola alva, perfumada.; Campo rupestre.","UEC038983","Estrada Diamantina - Conselheiro Mota, km 172","Magnoliopsida",NA,"(Gardner) Cabrera","Monge, M","Diamantina","-43.844306","-18.30425","UEC038983","1227","1227","2013","10","-43.844306","-18.30425",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:24:23-03","UNICAMP","UEC","203196","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Rivera, VL; Bringel Jr, JBA","93","2011","08","24",NA,"Brazil","Distrito Federal",NA,NA,"Shrub 2 m.Florets yellowish.; Cerrado Rupestre.","UEC169751","Brasilia.Fazenda Sucupira","Magnoliopsida",NA,"(Gardner) Cabrera","Bringel Jr, JBA; Rivera, VL","Brasília","-48.194444","-15.9175","UEC169751",NA,NA,"2012",NA,"-48.194444","-15.9175",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:24:23-03","UNICAMP","UEC","20335","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão Filho, HF; et al.","90","1980","08","16",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto decumbente; capítulos creme.; Nativo em campo de altitude.","UEC121754",NA,"Magnoliopsida",NA,"(Gardner) Cabrera","Leitão Filho, HF",NA,NA,NA,"UEC121754",NA,NA,"1980","09",NA,NA,"09",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:24:23-03","UNICAMP","UEC","20336","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão Filho, HF; et al.","91","1980","08","26",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto decumbente.; Nativo em área de campo de altitude.","UEC121767",NA,"Magnoliopsida",NA,"(Gardner) Cabrera","Leitão Filho, HF",NA,NA,NA,"UEC121767",NA,NA,"1980","09",NA,NA,"09",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:24:23-03","UNICAMP","UEC","22986","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Stubblebine, WH; et al.","566","1980","12","01",NA,"Brazil","Minas Gerais",NA,NA,"Erva ereta, 40cm, lígulas de cor creme.","UEC121757","Campo do Santa Rosália.","Magnoliopsida",NA,"(Gardner) Cabrera","Leitão Filho, HF",NA,NA,NA,"UEC121757",NA,NA,"1981","05",NA,NA,"27",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:24:23-03","UNICAMP","UEC","25368","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão Filho, HF; et al.","1134","1981","08","31",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto muito ramificado com 80 cm de alt., capítulos creme-esverdeados.","UEC121780","Campo do Saco.","Magnoliopsida",NA,"(Gardner) Cabrera",NA,NA,NA,NA,"UEC121780",NA,NA,"1982","06",NA,NA,"10",NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:24:23-03","UNICAMP","UEC","2944","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sarti, SJ","8488","1978","10","04",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto com flores brancas.","UEC121776","Estrada Ititinga - São João Del Rey a 6 km de São João.","Magnoliopsida",NA,"(Gardner) Cabrera",NA,NA,NA,NA,"UEC121776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:24:23-03","UNICAMP","UEC","2946","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Cruz, ND; Shepherd, GJ; et al.","6367","1977","11","18",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto até 1m. Capítulos creme.","UEC121766","Cascatinha.","Magnoliopsida",NA,"(Gardner) Cabrera","Teles, AM","Serra Do Caraça",NA,NA,"UEC121766",NA,NA,"2005","03",NA,NA,"15",NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:24:23-03","UNICAMP","UEC","33872","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Gianotti, E; Joly, CA; Martins, FR","14921","1983","09","21",NA,"Brazil","São Paulo",NA,NA,"Subarbusto 1,0m, capítulos brancos.; Vegetação de cerrado.","UEC121769","Estação Experimental de Angatuba.","Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Angatuba","-48.518389","-23.358222","UEC121769",NA,NA,NA,NA,"-48.518389","-23.358222",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:24:23-03","UNICAMP","UEC","44009","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Cordeiro, I; Mello-Silva, R","SPF44621","1986","09","06",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto de 1,5m alt. Pappus alvo. Flores creme. Anteras amarelas passando a castanhas. Filetes alvo-esverdeados.; Mata, solo arenoso com canga de hematita.","UEC121759","Fazenda Boa Vista, próximo a torre de TV CAarrascaL a beira de Mata.","Magnoliopsida",NA,"(Gardner) Cabrera","Koch, I","Grão Mogol","-42.816667","-16.533333","UEC121759","1030","1030","1992","06","-42.816667","-16.533333","24",NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:24:23-03","UNICAMP","UEC","27997","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Furlan, A; Pirani, JR; Amaral, MCE; Castro, NM; Diacuí, J","SPF18773","1981","09","07",NA,"Brazil","Bahia",NA,NA,"Subarbusto 1,0m. Pétalas creme com pontas lilases. Sépalas verdes com listras lilases.; Campo rupestre.","UEC121765","Estrada Mucugê-Guiné, a 5 km de Mucugê.","Magnoliopsida",NA,"(Gardner) Cabrera","Teles, AM","Mucugê","-41.3708000183105","-13.0052995681763","UEC121765",NA,NA,"2007","09",NA,NA,"19",NA,"52493","auto",NA,NA,NA
"82","2021-03-01 16:24:23-03","UNICAMP","UEC","2964","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Davis, PH; Shepherd, GJ","60030","1976","07","09",NA,"Brazil","Distrito Federal",NA,NA,"2-3 ft. shrub. Flowers white.; Cerrado.","UEC121753","Fazenda água Limpa, 30 km S of Brasília University","Magnoliopsida",NA,"(Gardner) Cabrera",NA,"Brasília","-47.9296989440918","-15.7797002792358","UEC121753","1100","1100",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"83","2021-03-01 16:24:23-03","UNICAMP","UEC","42762","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"DAC; et al.","ESAL2875","1983","10","06",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto, 2,0m.; Cerrado.","UEC121778",NA,"Magnoliopsida",NA,"(Gardner) Cabrera","Leitão Filho, HF","Alpinópolis","-46.3880996704102","-20.8635997772217","UEC121778",NA,NA,"1984","09",NA,NA,NA,NA,"22010","auto",NA,NA,NA
"84","2021-03-01 16:24:23-03","UNICAMP","UEC","51502","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Zickel, CS; Queiroz, LP; et al.","21694","1989","07","03",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto ca. 1,5m. Folhas com nervuras vinescentes. Flores brancas.; Em campo rupestre.","UEC121770","17 km da estrada da rodovia para Conselheiro Mata.","Magnoliopsida",NA,"(Gardner) Cabrera","Hind, DJN","Diamantina","-43.6002998352051","-18.2493991851807","UEC121770",NA,NA,"1997","10",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"85","2021-03-01 16:24:23-03","UNICAMP","UEC","28149","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Giulietti, AM; Menezes, NL; Semir, J; Mattos, AJ; Giulietti, N","SPF21617","1981","08","30",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto +/- 1,80m, capítulos creme.; Mata.","UEC121758","24 km na estrada Diamantina - Conselheiro.","Magnoliopsida",NA,"(Gardner) Cabrera","Teles, AM","Diamantina","-43.6002998352051","-18.2493991851807","UEC121758",NA,NA,"2005","03",NA,NA,"16",NA,"101169","auto",NA,NA,NA
