"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"96","2015-12-09 09:33:21-02","F","FMNH-PTERIDOPHYTES","C0644792F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,"-71.1667","8.5",NA,NA,NA,NA,"C0644792F","C0644792F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"97","2015-12-09 09:33:22-02","F","FMNH-PTERIDOPHYTES","C0644793F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,"-71.1667","8.5",NA,NA,NA,NA,"C0644793F","C0644793F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"98","2015-12-09 09:33:22-02","F","FMNH-PTERIDOPHYTES","C0644794F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Ecuador","Carchi",NA,"-78.0833","0.75",NA,NA,NA,NA,"C0644794F","C0644794F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"99","2015-12-09 09:33:23-02","F","FMNH-PTERIDOPHYTES","C0644795F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,"-71.1667","8.5",NA,NA,NA,NA,"C0644795F","C0644795F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"100","2015-12-09 09:33:23-02","F","FMNH-PTERIDOPHYTES","C0644796F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Peru","Pasco",NA,"-75.25","-10.5",NA,NA,NA,NA,"C0644796F","C0644796F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"101","2015-12-09 09:33:24-02","F","FMNH-PTERIDOPHYTES","C0644797F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,"-71.1667","8.5",NA,NA,NA,NA,"C0644797F","C0644797F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"102","2019-11-12 17:14:50-03","URICER","HPBR","1861","S","Plantae",NA,NA,"Cyatheaceae","Hemitelia","capensis",NA,"Hemitelia capensis","(L. f.) Kaulf.","SEHNEM, A","SEHNEM, A",NA,"1953","02","16",NA,"Brasil","RS","ITAIMBEZINHO","-50.5835990905762","-29.4480991363525",NA,NA,NA,"planta pertencente à coleção Aloysio Sehnen/RS","HPBR001861",NA,"São Franscisco de Paula","1953","02","16",NA,NA,"76715","auto",NA,NA,"1"
"103","2019-11-12 17:14:50-03","URICER","HPBR","1858","S","Plantae",NA,NA,"Cyatheaceae","Hemitelia","capensis",NA,"Hemitelia capensis","(L. ) Kaulf.","SEHNEM, A","SEHNEM, A",NA,"1950","12","19",NA,"Brasil","RS","ITAIMBEZINHO","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Planta pertencente à coleção Aloysio Sehnen/RS","HPBR001858",NA,"São Franscisco de Paula","1950","12","19",NA,NA,"76715","auto",NA,NA,"1"
"104","2021-01-12 15:23:50-03","UFMG","BHCB-SL","74821","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A","8067","2002","10","28","América","Brasil","Minas Gerais","Parque Natural do Caraça Gruta da Bocaína","-43.463333","-20.126583",NA,NA,NA,NA,NA,NA,"Catas Altas","2002","09",NA,"-43.463333","-20.126583",NA,NA,NA,NA,NA
"105","2021-01-12 15:23:50-03","UFMG","BHCB-SL","148140","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Salino, A","2872","2011","03","16","América","Brasil","Minas Gerais","Fazenda Boa Esperança; Trilha do Marlon, Floresta Ombrófila Densa em regeneração","-45.323694","-22.572472","1278","1278",NA,"Arborescente com 50cm de altura. Pecíolo com 50cm e lâmina com 82cm de comprimento",NA,NA,"Delfim Moreira","2011","03","16","-45.323694","-22.572472",NA,NA,NA,NA,NA
"106","2021-01-12 15:23:50-03","UFMG","BHCB-SL","90377","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9948","2004","10","30","América","Brasil","Minas Gerais","APA Águas Vertentes","-43.287139","-18.196694","1150","1350",NA,NA,NA,NA,"Felício dos Santos","2004","11",NA,"-43.287139","-18.196694",NA,NA,NA,NA,NA
"107","2021-01-12 15:23:50-03","UFMG","BHCB-SL","111236","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12358","2007","07","10","América","Brasil","Minas Gerais","Parque Nacional do Itatiaia","-44.74","-22.362861","2125","2125",NA,NA,NA,NA,"Itamonte","2007","07",NA,"-44.74","-22.362861",NA,NA,NA,NA,NA
"108","2021-01-12 15:23:50-03","UFMG","BHCB-SL","106533","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Heringer, G; Salino, A","Heringer, G","100","2006","09","07","América","Brasil","Minas Gerais","Serra da Moeda; Mata do Ouro","-43.945586","-20.322561","1454","1454",NA,NA,NA,NA,"Moeda","2007","05",NA,"-43.945586","-20.322561",NA,NA,NA,NA,NA
"109","2021-01-12 15:23:50-03","UFMG","BHCB-SL","90244","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9784","2004","10","11","América","Brasil","Minas Gerais","Vale do Matutu","-45.080528","-22.136917","1300","1300",NA,NA,NA,NA,"Aiuruoca","2004","11",NA,"-45.080528","-22.136917",NA,NA,NA,NA,NA
"110","2021-01-12 15:23:50-03","UFMG","BHCB-SL","60413","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.",NA,"Salino, A","7076","2001","06","14","América","Brasil","Minas Gerais","Serra da Moeda","-43.938056","-20.319417","1461","1461",NA,NA,NA,NA,"Itabirito",NA,NA,NA,"-43.938056","-20.319417",NA,NA,NA,NA,NA
"111","2021-01-12 15:23:50-03","UFMG","BHCB-SL","75171","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Carvalho, FA; Salino, A","Viana, PL","786","2001","10","07","América","Brasil","Minas Gerais",NA,NA,"-20.443611","1300","1300",NA,NA,NA,NA,"Belo Vale",NA,NA,NA,NA,"-20.443611",NA,NA,NA,NA,NA
"112","2021-01-12 15:23:50-03","UFMG","BHCB-SL","64929","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Melo, LCN; Salino, A","Melo, LCN; Salino, A; Barros, A; Kamino, LHY","171","2001","10","20","América","Brasil","Minas Gerais","Bairro do Mato, Sítio do Mato, Mata da Nascente do Rio Camancudaia. Floresta Ombrofila Densa Montana","-45.595944","-22.721889",NA,NA,NA,NA,NA,NA,"Camanducaia",NA,NA,NA,"-45.595944","-22.721889",NA,NA,NA,NA,NA
"113","2021-01-12 15:23:50-03","UFMG","BHCB-SL","145342","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1273","2010","12","03","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.404694","-20.682611","1849","1849",NA,"Arborescente 1,5m na borda de mata.",NA,NA,"Alto Jequitibá","2010","12","03","-42.404694","-20.682611",NA,NA,NA,NA,NA
"114","2021-01-12 15:23:50-03","UFMG","BHCB-SL","148227","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Souza, FS","Souza, FS; Giudicelli, GC; Giacomin, LL; Machado, TM; Kollmann, RL","1321","2011","02","03","América","Brasil","Espírito Santo","Santo Henrique, Barranco em beira de estrada. DATUM SAD 69.","-40.550833","-19.834167","826","826",NA,"Arborescente 1,5m, frondes 1,10m. PRENSADO EM ÁLCOOL",NA,NA,"Santa Teresa","2011","02","03","-40.550833","-19.834167",NA,NA,NA,NA,NA
"115","2021-01-12 15:23:50-03","UFMG","BHCB-SL","111349","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12471","2007","07","12","América","Brasil","Minas Gerais","Parque Nacional do Itatiaia","-44.751667","-22.338028","1850","2000",NA,NA,NA,NA,"Itamonte","2007","07",NA,"-44.751667","-22.338028",NA,NA,NA,NA,NA
"116","2021-01-12 15:23:50-03","UFMG","BHCB-SL","113911","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Dittrich, VAO; Pivari, MOD","12969","2007","12","12","América","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio","-44.744944","-22.215861","1700","1900",NA,NA,NA,NA,"Alagoa",NA,NA,NA,"-44.744944","-22.215861",NA,NA,NA,NA,NA
"117","2021-01-12 15:23:50-03","UFMG","BHCB-SL","62188","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Melo, LCN; Salino, A; Dittrich, VAO","116","2001","08","19","América","Brasil","Minas Gerais","Sítio Queda dágua","-45.909417","-22.730639","1535","1535",NA,NA,NA,NA,"Sapucaí-Mirim","2001","08",NA,"-45.909417","-22.730639",NA,NA,NA,NA,NA
"118","2021-01-12 15:23:50-03","UFMG","BHCB-SL","121520","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Souza, DT","Almeida, TE; Souza, DT","1467","2008","07","14","América","Brasil","Minas Gerais","Parque Estadual do Rio Preto, Chapada; mata em vale encaixado, logo abaixo das nascentes do Rio Preto. Mata de galeria","-43.334139","-18.2315","1536","1536",NA,"Arborescente, à beira de córrego. Interior de mata de galeria. Caule com 1m de altura. Pinas aflebióides presentes",NA,NA,"São Gonçalo do Rio Preto","2008","07","14","-43.334139","-18.2315",NA,NA,NA,NA,NA
"119","2021-01-12 15:23:50-03","UFMG","BHCB-SL","108848","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12284","2007","05","19","América","Brasil","Minas Gerais","Serra de Carrancas","-44.605333","-21.604778","1270","1350",NA,NA,NA,NA,"Carrancas","2007","05",NA,"-44.605333","-21.604778",NA,NA,NA,NA,NA
"120","2021-01-12 15:23:50-03","UFMG","BHCB-SL","140487","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Heringer, G","Carmo, FF do","4240","2009","02","02","América","Brasil","Minas Gerais","Marinho da Serra","-43.938083","-20.348417","1544","1544",NA,NA,NA,NA,"Moeda","2010","04","18","-43.938083","-20.348417",NA,NA,NA,NA,NA
"121","2021-01-12 15:23:50-03","UFMG","BHCB-SL","160788","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Gasper, AL de","Gasper, AL de; Salino, A; Meyer, L","2961","2011","11","13","América","Brasil","Santa Catarina","RPPN Leão da Montanha, Floresta Ombrófila Mista","-49.371953","-28.014175","1027","1027",NA,"Rupícola em paredão Rochoso",NA,NA,"Urubici","2011","11","13","-49.371953","-28.014175",NA,NA,NA,NA,NA
"122","2021-01-12 15:23:50-03","UFMG","BHCB-SL","62396","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Meireles, LD; Belinello, R","421","2001","06","30","América","Brasil","Minas Gerais","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,"Camanducaia","2001","09",NA,NA,NA,"22140","auto",NA,NA,NA
"123","2021-01-12 15:23:50-03","UFMG","BHCB-SL","92520","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Almeida, TE","Mota, RC","2641","2005","01","05","América","Brasil","Minas Gerais","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em mata de galeria, próximo da Bocaína; arbusto rupestre em lugar constantemente úmi",NA,NA,"Catas Altas","2005","06",NA,NA,NA,"11966","auto",NA,NA,NA
"124","2021-01-12 15:23:50-03","UFMG","BHCB-SL","94828","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Mota, RC","2962","2005","11","05","América","Brasil","Minas Gerais","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em mata de galeria; arbusto terrestre.","BHCB000640","BHCB000640 BHCB000640_1","Catas Altas","2005","11",NA,NA,NA,"11966","auto",NA,NA,NA
"125","2021-01-12 15:23:50-03","UFMG","BHCB-SL","469","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Salino, A","Schwacke, CAW","s.n.","1904",NA,NA,"América","Brasil","Minas Gerais","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Ouro Preto","1995",NA,NA,NA,NA,"44599","auto",NA,NA,NA
"126","2021-01-12 15:23:50-03","UFMG","BHCB-SL","115061","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.) Sm.","Schwartsburd, PB","Schwartsburd, PB","674","2005","03","06","América","Brasil","Paraná","Parques Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Ponta Grossa","2006",NA,NA,NA,NA,"46557","auto",NA,NA,NA
"127","2020-08-20 20:38:29-03","UFSC","FLOR","4844","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Gasper, A.L. de","Reitz, R.; Klein, R.M.","3426","1956","07","17",NA,"Brasil","Santa Catarina","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141","700","700",NA,"rocha","FLOR0004844",NA,"Ibirama","2010",NA,NA,NA,NA,"18533","auto",NA,NA,NA
"128","2021-03-04 15:46:59-03","IF","SPSF","37728","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(Sw.) D.S.Conant","J.Prado","R.T. Polisel & N.M.Ivanauskas & R.P.M.Souza & R.Esteves","235","2007","04","30","América do Sul","Brasil","SP","Trilha da Cachoeira","-45.5900001525879","-22.7299995422363","1467","1467",NA,"COLETA: Planta terrestre, altura 1,5m; GEOGRAFIA: Área da fitossociologia;",NA,NA,"Campos do Jordão","2007","06","09",NA,NA,"21048","auto","Polypodiopsida",NA,NA
"129","2021-03-04 15:46:59-03","IF","SPSF","15134","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis",NA,NA,"V.Stranghetti & P.Guimaraes","30","1991","05","03","América do Sul","Brasil","SP","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"29574","auto","Polypodiopsida",NA,NA
"130","2021-03-04 15:46:59-03","IF","SPSF","37760","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Cyatheaceae","Alsophila","capensis","var.polypodioides","Alsophila capensis var.polypodioides","Thunb.","J.Prado","R.T. Polisel & N.M.Ivanauskas & M.C.Assis & R.Esteves","302","2007","02","07","América do Sul","Brasil","SP","Região do Cedro Vermelho","-45.4425","-22.658889","1559","1559",NA,"COLETA: Feto arborescente 1,5m altura.; GEOGRAFIA: Subbosque de reflorestamento de araucária e pinus.;",NA,NA,"Campos do Jordão","2007","09","12",NA,NA,NA,NA,"Polypodiopsida",NA,NA
"131","2020-09-08 14:56:26-03","MCN-FZBRS","HAS","55972","PreservedSpecimen","Plantae","Pteridophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J. Sm.","Senna, R.M.","Silveira, N.","7288","1989","11",NA,NA,"Brasil","Rio Grande do Sul","Campos de Cima da Serra; Na Fortaleza.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"No mato, lugar úmido - Herbário do Instituto de Pesquisas de Recursos Naturais Renováveis - IPRN.","HAS0055972",NA,"Cambará do Sul","2001","12",NA,NA,NA,"30776","auto",NA,NA,NA
"132","2020-08-26 10:51:11-03","MCN-FZBRS","HAS","44945","PreservedSpecimen","Plantae","Pteridophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J. Sm.","Senna, R.M.","Senna, R.M.","963","2005","11",NA,NA,"Brasil","Rio Grande do Sul","Campos de Cima da Serra; Josafá, arredores da Estação Ecol. Est. Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata, encosta beira de córrego, feto arborescente, ca. 80cm alt.","HAS0044945",NA,"São Francisco de Paula",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
