"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"143","2010-02-15 15:39:00-02","MO","MOBOT","2442526","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Correa, M. N.",NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","2000","3","17","Argentina","Misiones","Cainguás","Predio UNLP Reserva Privada. Picada en selva hacia campito 4",NA,NA,NA,NA,NA,NA,NA,"Biganzoli 913",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","642539","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Julian A. Steyermark",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 54711","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","644823","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","C. Dodson (MO)",NA,NA,NA,"Calaway H. Dodson|Eric Hágsater","1986","12","6","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dodson 16687","1940.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2013-02-14 05:40:00-02","MO","MOBOT","662224","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"L. Sodiro",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sodiro 77","2850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","679540","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Kenneth Young|et al.","1981","5","7","Peru","Amazonas","Bongará","Forest above Quebrada Chachuaico.",NA,NA,NA,NA,NA,NA,NA,"Young 411","1900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"81-41","4",NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","2817960","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"* ICONES",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICONES 029",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-12-03 15:35:27-02","UNIOESTE","UNOP","9383","S","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Silva, D.R. da","2018","03","01","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","02","20","Brasil","Paraná","Capanema","APP do lado esquerdo do Rio Capanema, ca. 700 m da ponte na BR-163.","-53.625042","-25.598806","-53.625042","-25.598806","Erva terrícola 0,5 m de altura. Folhas verde-concolores, glabras. Flores amarelas.",NA,NA,"656","243","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-10-22 10:03:10-02","UNIOESTE","UNOP","2533","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Temponi, L. .G.","2015","02","02","Temponi, L.G.; Boff, L.; Silva, T. .M.; Lombardi, J. .A.; Boff, L.; Silva, T. .M.; Lombardi, J. .A.","2015","01","27","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha no Km 26 da BR que corta o Parque","-54","-25","-54","-25","Erva terrícola. Folhas membranáceas, verdes levemente discolores. Escapo florasl e brácteas verdes. Flores mamarelas. Amostra para extração de DNA.",NA,NA,"1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10563","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rauber, C.R.; Benatti, V.M.N.","2020","01","30","Wink, J. .G.; Conceição, L.H.S.M.; Rabelo, K.Z.; Conceição, L.H.S.M.; Rabelo, K.Z.","2020","01","28","Brasil","Paraná","Ceu Azul","Parque Nacional do Iguaçu, trilha da Cachoeira do Rio Azul","-53.823333","-25.130556","-53.823333","-25.130556","erva, caule verde, flor amarela, cálice verde, folha membranacea.",NA,NA,"51","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-09-12 14:48:23-03","UNIOESTE","UNOP","7146","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Milaneze-Gutierre, M.A.","2016","05","10","Boff, L.; Ferneda Rocha, L.C.; Martinez, M.T.; Temponi, L.G.; Ferneda Rocha, L.C.; Martinez, M.T.; Temponi, L.G.","2011","09","06","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","-53.82175","-25.239833","-53.82175","-25.239833","Erva terrestre. Folha concolor. Fruto verde.",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-02-21 09:34:02-03","UNIOESTE","UNOP","1480","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Toderke, M.L.; Zini, A.S.","2014","03","21","Toderke, M.L.; Zini, A.S.; Antunes, J.; Ferreira, G.; Zini, A.S.; Antunes, J.; Ferreira, G.","2014","03","20","Brasil","Paraná","Capanema","Parque Nacional do Iguaçu. Próximo a antiga Estrada do Colono.","-53.8088989257812","-25.6718997955322",NA,NA,"Subarbusto, ca 80cm. Folha cartácea, verde discolor. Flores com cálice verde, corola amarela com labelo alvo.",NA,NA,"182",NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA,NA
"154","2018-02-21 09:34:02-03","UNIOESTE","UNOP","7841","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Lautert, M.; Temponi, L.G.","2013","03",NA,"Escher, A.R.; Junior, A.A.; Junior, A.A.","2013","03","15","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha das Araucárias.","-53.8485984802246","-25.1466999053955",NA,NA,"Erva terrestre ca. De 50cm. Folha coriácea. Pedúnculo da inflorescência verde. Bráctea verde. Corola amarela e interiormente esbranquiçada, estames alvos.",NA,NA,"2",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA
"155","2015-10-22 10:03:10-02","UNIOESTE","UNOP","467","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Boff, L.","2015","02","06","Boff, L.; Silva, T. .M.; Silva, T. .M.","2015","02","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Manuel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,"Terrestre. Folhas membranáceas. Flores amarelas.",NA,NA,"99",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA
"156","2015-10-22 10:03:10-02","UNIOESTE","UNOP","473","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Boff, L.","2015","02","10","Boff, L.; Silva, T. .M.; Hoffmann, F.; Silva, T. .M.; Hoffmann, F.","2015","02","10","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Rio Azul.","-53.8485984802246","-25.1466999053955",NA,NA,"Terrestre. Folhas membranáceas. Flores amarelas.",NA,NA,"105",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-08-31 09:19:28-03","INPA","INPA","152532","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Blanco Coto, MA","2019","09","25","Santos, JL dos","1986","11","18","Brasil","Rondônia",NA,"Reserva Ecológica de Ouro Preto do Oeste, BR 364, Reserva Ecológica de Ouro Preto D' Oeste - Br 364",NA,NA,NA,NA,NA,"INPA0152532","INPA0152532 INPA0152532_e INPA0152532_e1","815",NA,NA,"Monocotyledon","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","39458",NA,"Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","L. Kollmann/20-8-2009",NA,NA,NA,"L. Kollmann","2009","08","20","Brasil","Espírito Santo","Cachoeiro de Itapemirim","FLONA Pacotuba","-41.1128005981445","-20.8488998413086",NA,NA,"terrestre na sombra em vale úmido. Frutos secos. Floração em cultivo, flores amarelas.","MBML039458","MBML039458","11775",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-06-15 15:31:06-03","UNESP-RC","HRCB","46366","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Pivetta",NA,NA,NA,"Pivetta","1957","05","15","Brasil","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,NA,"Erva perene, flor amarela",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:31:06-03","UNESP-RC","HRCB","49357","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Lombardi","2008","02","19","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","Erva, sub-bosque, próximo a curso d'água, folhas cartáceas, botões amarelos",NA,NA,"7260","985","985",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"161","2017-11-24 14:11:52-02","UFLA","ESAL","14770","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Ricardo A. Lourenço",NA,NA,NA,"Lourenço, RA",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Pedra Negra, Faz. São Francisco","-44.7580986022949","-21.0331001281738",NA,NA,"erva; 1,0; amarela;; floresta",NA,NA,"345",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-07 11:44:47-03","FUVATES","HVAT","1503","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","E. Freitas","2005","04","13","E. Freitas","2005","04","13","Brasil","Rio Grande do Sul","Cruzeiro do Sul",NA,"-51.985278","-29.512778","-51º59'7''W","-29º30'46''S","Terrícola; Coletada no interior da mata.","HVAT00001503",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-07 11:44:47-03","FUVATES","HVAT","1087","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","E. Freitas","2003","03","08","E. Freitas","2003","03","08","Brasil","Rio Grande do Sul","Travesseiro",NA,"-52.055278","-29.294167","-52º3'19''W","-29º17'39''S",NA,"HVAT00001087",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-20 15:00:15-03","FUVATES","HVAT","607","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","A. Jasper; E. Freitas","2001","03","29","E. Freitas","2001","02","24","Brasil","Rio Grande do Sul","Arroio do Meio","Forqueta.","-51.945","-29.401111","51º56'42''W","29º24'4''S","Terrícola","HVAT00000607",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-07 11:44:47-03","FUVATES","HVAT","3689","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","M. Teixeira","2012","01","30","M. Teixeira","2012","01","27","Brasil","Rio Grande do Sul","Imigrante","Ernesto Alves.","-51.776944","-29.355278","-51º46'37''W","-29º21'19''S","Arbusto.; Interior da Mata.","HVAT00003689",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-07 11:44:47-03","FUVATES","HVAT","2351","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","W. Heberle","2008","03","23","W. Heberle","2008","03","23","Brasil","Rio Grande do Sul","Nova Roma do Sul",NA,"-51.408056","-28.990278","-51º24'29''W","-28º59'25''S","Terrícola","HVAT00002351",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-07 11:44:47-03","FUVATES","HVAT","912","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","E. Freitas","2002","02","25","E. Freitas","2002","02","25","Brasil","Rio Grande do Sul","Canudos Do Vale",NA,NA,NA,NA,NA,NA,"HVAT00000912",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-06-10 10:11:19-03","FZB-BH","BHZB","5880","S","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava",NA,"R.C.Motta","2006","05",NA,"Ordones, J.","2006","03","26","Brasil","MG","Marliéria","Pq. Estadual do Rio Doce / Mumbaça","-42.633333","-19.5","42W 38'","19S 30'","Nº 291. Coord.: 42°38' W a 48°28' W e 19°45' S a 19°30' S. Arbusto de cerca de 1m de altura.Doação de duplicata para Herbário PERD Setembro 2018",NA,NA,"1008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","516","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Biral, L.","2019","06",NA,"Biral, L. |A.M. Pedroso","2019","06","25","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, PIC Céu Azul.","-53.833333","-25.15","53º50' W","25º09' S","Herbácea, folhas membranáceas, frutos imaturos verdes com o ápice amarelo.Habitat: Floresta Estacional Semidecidual.","SHPR000516",NA,"1652",NA,NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","1144134","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"E. P. Killip & T. E. Hazen","1922","7","29","Colombia","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8982","1600","1800",NA,"Orchidales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2841406","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1967","3","8","Brazil","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949",NA,NA,NA,"US00006094","US00006094_01","18043","500","500",NA,"Orchidales","South America",NA,"18275","auto","Monocotyledonae",NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2646737","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"O. Handro","1972","4","28","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"US00006098","US00006098_01","2204",NA,NA,NA,"Orchidales","South America - Neotropics",NA,"53584","auto","Monocotyledonae",NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","3020892","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"G. Hatschbach & J. Cordeiro","1985","2","28","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"US00006091","US00006091_01","48957","100","100",NA,"Orchidales","South America",NA,"30514","auto","Monocotyledonae",NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1175600","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6463",NA,NA,NA,"Orchidales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2107081","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"M. L. Grant","1945","2","1","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10734","1735","1735",NA,"Orchidales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3409251","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,"Carnevali, Germán, (CICY)",NA,NA,NA,"N. L. Cuello, B. G. Stergios, P. Marvéz & A. Henriquez","2001","11","14","Venezuela","Trujillo","Mpio Boconó",NA,NA,NA,NA,NA,"PORT, US","US00720514",NA,"2155","1880",NA,NA,"Orchidales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2141223","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","3","12","Brazil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,"US00006097","US00006097_01","6159","150","150",NA,"Orchidales","South America",NA,"27000","auto","Monocotyledonae",NA,NA,NA,"1",NA,NA
"178","2020-10-15 09:54:00-03","UFPR","EFC","12740","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Vieira, R.S.","2014","09","29","Vieira, R.S., Völtz, R.R.; Bizarro, O.M.R.","2014","05","23","Brasil","Paraná","Curitiba","Bairro bacacheri","-49.2285","-25.4059","-49.2285","-25.4059","Herbácea com 60 cm, no interior da floresta. Com flores amarelas.","EFC012740",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-12-09 17:30:34-03","UFPR","EFC","16725","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Engels, M.E.","2011","10",NA,"Carmo, M.R.B","1994","04","20","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,"Corola amarela, pétalas brancas, terrestre, aproximadamente 1,25cm","EFC016725",NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"180","2015-08-27 11:55:39-03","UFSS","REAL","565","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","Sw. Kuntze","Klauss, A.R.",NA,NA,NA,"Klauss, A.R.; Cavali, R.; Cavali, R.",NA,NA,NA,"Brasil","Paraná","Pérola d'Oeste","Propriedade da Família Domanski","-53.7400016784668","-25.8241996765137",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,"13944","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-25 13:53:02-03","UNIVILLE","JOI","14153","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","M. Verdi","2010","04","28","Verdi, M.","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada geral São Luiz/SC - 407.","-48.958333","-28.168333","48º57'30''W","28º10'6''S","Herbário Dr. Roberto Miguel Kleiin - 23937; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014153",NA,"4322","89","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-25 13:53:02-03","UNIVILLE","JOI","9679","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Mancinelli, W. S.","2009","10","26","Mancinelli, W.S.","2009","10","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI009679",NA,"1044","400","400",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-25 13:53:02-03","UNIVILLE","JOI","14969","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Mancinelli, W. S.","2010","05","17","Mancinelli, W.S.","2010","05","17","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI014969",NA,"1232","450","450",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-07-09 12:44:32-03","F","FMNH-SEEDPLANTS","V0436095F","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"P. Dusén","1911","3","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0436095F","V0436095F_01","11574",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"185","2019-07-09 12:44:32-03","F","FMNH-SEEDPLANTS","V0436096F","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"J. A. Steyermark","1943","10","15","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0436096F","V0436096F_01","54711",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"186","2019-07-09 12:46:59-03","F","FMNH-SEEDPLANTS","V0436097F","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,"RRC ID Flag",NA,NA,NA,"I. G. Vargas C. et al.","1993","3","3","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,"V0436097F","V0436097F_01","2044",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"2044",NA,NA,NA
"187","2019-07-09 12:44:31-03","F","FMNH-SEEDPLANTS","V0436098F","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,"RRC ID Flag",NA,NA,NA,"A. Schinini","1983","2","28","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,"V0436098F","V0436098F_01 V0436098F_02","23569",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"23569",NA,NA,NA
"188","2019-07-09 12:44:32-03","F","FMNH-SEEDPLANTS","V0436099F","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava",NA,NA,NA,NA,NA,"A. Rimbach","1934","6",NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0436099F","V0436099F_01","198",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"189","2019-11-13 16:04:56-03","UNISANTA","HUSC","11489","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Jader Caetano","2015",NA,NA,"Andrade, V.","2015",NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,"fotografada",NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 17:30:10-03","UEM","HUEM","20377","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","M.E. Engels","2013","03","27","Milaneze-Gutierre, MA","2011","03","18","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35","Planta terrestre. Flores de coloração amarela.","HUEM000014371","HUEM000014371","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 17:30:10-03","UEM","HUEM","20472","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","M.E. Engels","2013","03","27","Milaneze-Gutierre, MA","2011","02","08","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35","Planta terrestre. Flores de coloração amarela.","HUEM000011419","HUEM000011419","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-07-03 20:06:37-03","UEM","HUEM","31048","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Ma.C.Souza","2017","03","09","Brasil","Paraná","Maringá","Parque do Ingá.","-51.929444","-23.4275","-51.929444","-23.4275","Terrícola; sépalas de coloração amarela; pétalas e labelo com 3/4 superiores de coloração branca","HUEM000011415","HUEM000011415","3603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-07-03 20:06:37-03","UEM","HUEM","31051","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Ma.C.Souza","2017","03","09","Brasil","Paraná","Maringá","Parque do Ingá., interior da mata","-51.929444","-23.4275","-51.929444","-23.4275","Arbusto terrestre; flores de coloração amarela, vistosas","HUEM000011416","HUEM000011416","3605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-04 17:30:10-03","UEM","HUEM","30273","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Milaneze-Gutierre, MA","2016","08",NA,"Ma.C.Souza","1994","09",NA,"Brasil","Paraná","Maringá","Parque Florestal dos Pioneiros (Bosque II).","-51.9385986328125","-23.4253005981445",NA,NA,NA,"HUEM000015690","HUEM000015690","s.n.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
