"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"813","2019-11-01 15:08:03-03","UnB","UB","28135","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2001",NA,NA,"Hatschbach, G","1995","10","24","Brasil","Mato Grosso","Porto Estrela","Porto Estrela, Córrego Ribeirão","-57.233333","-15.333333","-57.233333","-15.333333",NA,NA,NA,"63816",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-01 15:08:03-03","UnB","UB","28136","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2002","04",NA,"Heringer, EP","1965","10","25","Brasil","Distrito Federal",NA,"Saia Velha",NA,NA,NA,NA,NA,NA,NA,"10743",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-01 15:08:03-03","UnB","UB","28137","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Kirkbride Junior, JH","1980","02","06","Brasil","Goiás","Goiás","Fazenda Esmeraldas","-50.116667","-15.9","-50.116667","-15.9",NA,NA,NA,"3263",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 15:08:03-03","UnB","UB","28138","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2002","04",NA,"Anderson, WR","1973","03","05","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6363",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 15:08:03-03","UnB","UB","28139","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2002","04",NA,"Irwin, HS","1966","01","21","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11944",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 15:08:03-03","UnB","UB","28140","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2002","04",NA,"Irwin, HS","1972","01","16","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34354",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:08:03-03","UnB","UB","28240","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Irwin, HS","1966","02","05","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12293",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:08:03-03","UnB","UB","28271","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Lima, IV","1994","04","04","Brasil","Distrito Federal","Brasília","Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"249",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:08:03-03","UnB","UB","28278","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Kirkbride Junior, JH","1983","11","01","Brasil","Distrito Federal","Brasília","Córrego do Bananal","-47.916667","-15.966667","-47.916667","-15.966667",NA,NA,NA,"5462",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:08:03-03","UnB","UB","169911","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","13","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Mata de Galeria da Fazenda Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,"Arbusto de meio metro com espigas eretas e amarronzadas.",NA,NA,"4",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:08:03-03","UnB","UB","169912","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","13","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Mata de Galeria da Fazenda Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,"Arbusto pequeno com menos de dois metros e com espigas jovens",NA,NA,"5",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:08:03-03","UnB","UB","156752","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2002",NA,NA,"Odia, EV; Cruz, JM","1996","12","14","Brasil","Paraná ","Cerro Azul","Arredores","-49.261100769043","-24.823600769043",NA,NA,"Erva 0,5m. Espigas alvacentas.; Mata degradada",NA,NA,"67",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 15:08:03-03","UnB","UB","156751","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Callejas, R","1983",NA,NA,"Oliveira, PI","1982","08","05","Brasil","Paraná ","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto 2m. Espiga alvecente.",NA,NA,"666",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"826","2019-11-01 15:08:03-03","UnB","UB","198276","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2013","09",NA,"Carvalho-Silva, M; Mendes, VC","2013","09","04","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira, na entrada da fazenda","-48.004722","-15.883889","-48.004722","-15.883889","Subarbusto. Inflorescência marrom-esverdeada; Mata de galeria alterada",NA,NA,"1896",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 15:08:03-03","UnB","UB","28279","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Smith, LB","1965","03","08","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"A74",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 15:08:03-03","UnB","UB","28276","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Sucre, D","1965","05",NA,"Brasil","Distrito Federal","Brasília","Country Club","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"425",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 15:08:03-03","UnB","UB","28277","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Heringer, EP","1961",NA,NA,"Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"8800",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 15:08:03-03","UnB","UB","106702","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M","2013","05",NA,"Nogueira, LC; Antezana, FL","2006","07","24","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, APA da Cafuringa, Dolina da Garapa.","-47.9296989440918","-15.7797002792358",NA,NA,"SubArbusto; Mata.",NA,NA,"32",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:08:03-03","UnB","UB","169916","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","13","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Mata de Galeria da Fazenda Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,"Arbusto de médio porte com espigas pequenas e jovens.",NA,NA,"11",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:08:03-03","UnB","UB","178608","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; et al.","2011","03","02","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,"Subarbusto 0,8m. Espiga branca.",NA,NA,"1407",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:08:03-03","UnB","UB","160126","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.",NA,NA,NA,NA,"Junqueira, DI","2009","10","29","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,"Arbusto 0,5m. Flor marrom.; Mata de galeria",NA,NA,"620",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:08:03-03","UnB","UB","182906","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Carvalho-Silva, M",NA,NA,NA,"Simonelli, M","1996","03","27","Brasil","Minas Gerais","Viçosa","Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto 1,7m de altura, frutos verdes; Entrada da mata do Jardim Botânico",NA,NA,"332",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:08:03-03","UnB","UB","156753","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","Callejas, R","1985",NA,NA,"Oliveira, PI","1982","06","28","Brasil","Paraná ","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto 2m. Flor alva.; Mata",NA,NA,"566",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"836","2020-08-20 14:58:50-03","UFSC","FLOR","33412","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Gasper, A.L. de","2010","10","04","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","06","Brasil","Santa Catarina","Anitápolis","Rio da Prata.","-49.14","-27.81","49º8'24''W","27º48'36''S","arbustiva, 1m altura. Recebido de FURB Nª 29734.","FLOR0033412",NA,"5198","720","720",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-08-20 14:58:50-03","UFSC","FLOR","50897","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Monteiro, D.; Costa, S.G. da","2012","11","23","Brasil","Santa Catarina","Florianópolis","Unidade de Conservação Ambiental Desterro-Universidade Federal de Santa Catarina(UCAD-UFSC).Saco Grande.","-48.510833","-27.526667","48º30'39''W","27º31'36''S","arbusto, 1,5m altura. Ramos decumbentes, folhas discolores, brilhantes na face adaxial, espigas eretas marrom-esverdeadas. Projeto: Delimitação de espécies em Piperaceae: uma abordagem integrativa utilizando caracteres morfológicos, m","FLOR0050897","FLOR0050897","793","180","180",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-08-20 14:58:50-03","UFSC","FLOR","59430","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, A.A.","2010","08","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","48º52'12''W","27º37'48''S","Arbusto, fruto infrutescência. Doação Herbário FURB 20708.","FLOR0059430","FLOR0059430","1806","413","413",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-08-20 14:58:50-03","UFSC","FLOR","59489","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, A.A.","2010","06","30","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.993889","48º57'36''W","27º59'38''S","Arbustiva. Doação Herbário FURB 27949.","FLOR0059489","FLOR0059489","5102","339","339",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-08-20 14:58:50-03","UFSC","FLOR","61270","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, A.A.","2010","08","18","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","27","Brasil","Santa Catarina","Bom Retiro","Fazenda Reunidos Canto Novo LTDA.","-49.4975","-27.901389","49º29'51''W","27º54'5''S","Herbácea","FLOR0061270","FLOR0061270","2101","111","111",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-08-20 14:58:50-03","UFSC","FLOR","61277","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E.","2010","06",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica.","-49.497222","-28.529167","49º29'50''W","28º31'45''S","Arbustiva","FLOR0061277","FLOR0061277","3380","197","197",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-08-20 14:58:50-03","UFSC","FLOR","62625","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Mello, A. S.","2012","07","14","Mello, A.S.; Nuernberg, A.","2012","07","14","Brasil","Rio Grande do Sul","Gramado","Local: Parque dos Pinheiros. A localização na fixa indicava as coordenadas: 29°2140S 50°5176O.","-50.871111","-29.361111","50º52'16''W","29º21'40''S",NA,"FLOR0062625","FLOR0062625","774","780","780",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-08-20 14:58:50-03","UFSC","FLOR","63421","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Fiaschi, P.; Kollmann, L.; Jaramillo, J.C.","2016","11","26","Brasil","Santa Catarina","Florianópolis","Saco Grande. Unidade de Conservação do Alto Desterro (UCAD).","-48.511667","-27.531111","48º30'42''W","27º31'52''S","Erva terrestre, às vezes lenhosa na base, muito comum no interior da mata. Flores com sépalas esverdeadas, pétalas alvas com máculas alaranjadas na fauce","FLOR0063421","FLOR0063421","4742","80","80",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-08-20 14:58:50-03","UFSC","FLOR","66969","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Funez, L.A.","2019","04","10","Funez, L.A.","2018","09","14","Brasil","Santa Catarina","Florianópolis","Trilha para Naufragados.","-48.5625","-27.83","48º33'45''W","27º49'48''S","Erva","FLOR0066969","FLOR0066969","8363","7","7",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-08-20 14:58:50-03","UFSC","FLOR","68041","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Goebel, G.","2019","10","04","Goebel, G.; Caddah, M.K.","2019","09","27","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa. Trilha para mirante do Morro do Assopro.","-48.473611","-27.581667","48º28'25''W","27º34'54''S","Arbusto de 30 cm com espigas brancas na beira da trilha, um pouco antes de chegar ao mirante","FLOR0068041",NA,"131","337","337",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-08-20 14:58:50-03","UFSC","FLOR","68066","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Goebel, G.","2019","11","15","Goebel, G.; Caddah, M.K.","2019","11","08","Brasil","Santa Catarina","Florianópolis","Pântano do Sul. Trilha do Pântano do Sul para Lagoinha do Leste.","-48.509722","-27.78","48º30'35''W","27º46'48''S","Arbusto de 1 m na beira da trilha com espigas brancas","FLOR0068066",NA,"212","6","6",NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-08-20 14:58:50-03","UFSC","FLOR","68271","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Goebel, G.","2019","12","06","Souza, K.B.; Caddah, M.K.","2019","09","27","Brasil","Santa Catarina","Florianópolis","Morro do Assopro.","-48.4775","-27.587778","48º28'39''W","27º35'16''S","Erva. 1,5m alt. Floresta Ombrófila Densa","FLOR0068271",NA,"73",NA,NA,NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-08-20 14:58:50-03","UFSC","FLOR","59431","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides xylosteoides",NA,"Oliveira, A.A.","2011","03","22","Korte, A.","2011","03","10","Brasil","Santa Catarina","Trombudo Central","Rio Kindel.","-49.86","-27.36","49º51'36''W","27º21'36''S","Arbusto. Doação Herbário FURB 34290.","FLOR0059431","FLOR0059431","324","409","409",NA,"Piperales",NA,NA,NA,"xylosteoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-08-20 20:40:56-03","UFSC","FLOR","18914","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, G.","1988",NA,NA,"Cordeiro, J.; Budziak, C.","1988","08","17","Brasil","Paraná","Campina Grande do Sul","Cerne.","-49.0553016662598","-25.3055992126465",NA,NA,"arbusto, flor espigas alvacentas, 1,2m altura","FLOR0018914",NA,"563",NA,NA,NA,"Piperales",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"850","2020-08-20 20:40:56-03","UFSC","FLOR","27598","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, G.","1997",NA,NA,"Silva, J.M.; Pereira, L.B.","1996","08","09","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,"erva, flor espiga alva, 0,5m altura","FLOR0027598",NA,"1684",NA,NA,NA,"Piperales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"851","2020-08-20 20:40:56-03","UFSC","FLOR","15515","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Callejas, R.","1985",NA,NA,"Oliveira, P.I.","1984","08","23","Brasil","Paraná","Curitiba","Parque Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,"sublenhoso, flor espigas alvas","FLOR0015515",NA,"814","1","1",NA,"Piperales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"852","2020-08-20 20:40:56-03","UFSC","FLOR","19840","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, G.","1988",NA,NA,"Kummrow, R.; Pringle, G. & Ribas, O.S.","1988","08","23","Brasil","Paraná","Rio Negro","Lajeado.","-49.7975006103516","-26.1058006286621",NA,NA,"erva, 1m altura","FLOR0019840",NA,"3058",NA,NA,NA,"Piperales",NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA,NA,NA
"853","2020-08-20 20:40:56-03","UFSC","FLOR","15454","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, G.","1985",NA,NA,"Hatschbach, G.","1985","07","19","Brasil","Paraná","São José dos Pinhais","Contenda.","-49.2064018249512","-25.5347003936768",NA,NA,"erva, flor espigas alvas, 1m altura","FLOR0015454",NA,"49525",NA,NA,NA,"Piperales",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"854","2020-08-20 20:40:56-03","UFSC","FLOR","30779","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, G.","1998",NA,NA,"Silva, J.M.; Abe, L.M.","1998","08","20","Brasil","Paraná","Tunas do Paraná","Parque Estadual de Campinhos.","-49.0858001708984","-24.9743995666504",NA,NA,"arbusto, flor espiga alva, 1m altura","FLOR0030779",NA,"2412",NA,NA,NA,"Piperales",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"855","2020-08-20 20:40:56-03","UFSC","FLOR","30651","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.","1997","12","14","Brasil","Rio Grande do Sul","Barão do Triunfo","Cerca de 5 km da cidade.","-51.7336006164551","-30.3882999420166",NA,NA,"subarbusto, flor espigas verdes, 0,6m altura","FLOR0030651",NA,"3689",NA,NA,NA,"Piperales",NA,NA,NA,NA,"26165","auto",NA,NA,NA,NA,NA,NA,NA
"856","2020-08-20 14:58:50-03","UFSC","FLOR","9388","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Ruschel, D.","2003","07","22","Falkenberg, D.B.","1985","10","12","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,"erva, 0,5m altura","FLOR0009388",NA,"2739",NA,NA,NA,"Piperales",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"857","2020-08-20 20:40:56-03","UFSC","FLOR","15104","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Ruschel, D.","2003",NA,NA,"Falkenberg, D.B.","1985","09","23","Brasil","Rio Grande do Sul","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,"subarbusto, 1m altura","FLOR0015104",NA,"3119",NA,NA,NA,"Piperales",NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"858","2020-08-20 20:40:56-03","UFSC","FLOR","30609","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Jarenkow, J.A.","1998",NA,NA,"Jarenkow, J.A.","1998","01","04","Brasil","Rio Grande do Sul","Camaquã","Chácara Velha.","-51.812198638916","-30.8511009216309",NA,NA,"arbusto, flor espiga verde, 0,4 a 0,7m altura","FLOR0030609",NA,"3757",NA,NA,NA,"Piperales",NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"859","2020-08-20 20:40:56-03","UFSC","FLOR","8076","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Sobral, M.","1984",NA,NA,"Sobral, M.; Stehmann, J.R.","1983","12","01","Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"FLOR0008076",NA,"2831",NA,NA,NA,"Piperales",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"860","2020-08-20 14:58:50-03","UFSC","FLOR","19405","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Carvalho-Silva, M.","2013","05",NA,"Jarenkow, J.A.; Waechter, J.L.","1986","09","29","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Ir. Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,"subarbusto, flor espigas brancas, 0,5m altura","FLOR0019405","FLOR0019405","454",NA,NA,NA,"Piperales",NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA
"861","2020-08-20 20:40:56-03","UFSC","FLOR","27936","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.","1996","10","05","Brasil","Rio Grande do Sul","Cerro Grande do Sul","Morro da Antena.","-51.7522010803223","-30.5969009399414",NA,NA,"subarbusto, sob árvores, flor espigas brancas, 0,4m altura","FLOR0027936",NA,"3193",NA,NA,NA,"Piperales",NA,NA,NA,NA,"14509","auto",NA,NA,NA,NA,NA,NA,NA
"862","2020-08-20 20:40:56-03","UFSC","FLOR","27372","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Jarenkow, J.A.","1996",NA,NA,"Jarenkow, J.A.","1995","09","07","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Cerro dos Mouras, Fazenda Xafri.","-52.521900177002","-30.5438995361328",NA,NA,"arbusto, flor espigas brancas","FLOR0027372",NA,"2712",NA,NA,NA,"Piperales",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
