"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","year","month","locality","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"141","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Warre","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"Habitat in prov. Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Comm. Geogr.Geol. S. Paulo","2279","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in prov. S. Paulo",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Comm. Geogr.Geol. S. Paulo","2279?","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in prov. S. Paulo",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gautier","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"In prov. S. Catharina supra arbores",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Edwall, G","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in prov. S. Paulo",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gautier","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"In prov. S. Catharina supra arbores",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Warre","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"Habitat in prov. Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gardner, G","636?","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in arboribus ad Serra dos Orgãos",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Edwall, G","s.n.","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in prov. S. Paulo",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Sander","s.n.(Hort.","Southern America","Brazil",NA,"Floret Martio - Aprili",NA,"P03P5N0105",NA,NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Sander","s.n.(Hort.","Southern America","Brazil",NA,"Floret Martio - Aprili",NA,"P03P5N0105",NA,NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gardner, G","636","Southern America","Brazil",NA,NA,NA,"P03P5N0105",NA,NA,NA,"in arboribus ad Serra dos Orgãos",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:52:24-03","UFRGS","ICN","046313","S","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Sucre, D; et al.","2891","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).; Epífita; pétalas e sépalas verdes com manchas roxas; labelo roxo escuro. Plantas em cultura com P.I.S. Braga.; em Ciatheaceae, ombrófila em mata úmida;","ICN00041339",NA,NA,"1968","05","Reserva Florestal da Bocaina","Braga, PIS","05","SP",NA,NA,NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:52:24-03","UFRGS","ICN","046315","S","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Sucre, D; Braga, PIS","6483","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).; Epífita; ráquis da inflorescência de cor verde; brácteas verde muito claro; sépalos castanho-esverdeado com máculas castanho arroxeado; pétalas idem; labelo roxo aveludado, coluna roxa. (Vulne","ICN00041338",NA,NA,"1970","04","Mata úmida vizinha a alagado da estrada Teresópolis-Friburgo",NA,"04","RJ",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:52:24-03","UFRGS","ICN","046314","S","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Frazão, A","918","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00041340",NA,NA,NA,NA,NA,NA,NA,"RJ","-42.9655990600586","-22.4122009277344","Teresópolis",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"156","2021-02-08 12:52:24-03","UFRGS","ICN","186784","S","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Singer, RB; Castro, JB; Dias, S","s.n.","América do Sul","Brasil",NA,NA,"ICN00041356",NA,NA,"2014","09","Lombas de Viamão","Singer, RB","21","RS","-51.0233001708984","-30.0811004638672","Viamão",NA,NA,"2016","04","28",NA,NA,"41667","auto",NA,NA,NA,NA
"157","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","82518","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mattos, J.","16429",NA,"Brasil",NA,"epífito ; Flores com labelo lilás claro com base roxa.","HAS0082518",NA,NA,"1977","01","Parque Estadual do Turvo,",NA,NA,"Rio Grande do Sul",NA,NA,"Tenente Portela (Derrubadas - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:13:57-03","IBt","SP","114333","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gardner, G","636",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:13:57-03","IBt","SP","175127","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1966","10","Serra da Bocaina, Estação Experimentalm de Silvicultura, Reserva Flroestal Federal. Cultivada em São Paulo, fl. 7-III-1968","Barros, F","25","São Paulo",NA,NA,NA,NA,NA,"1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:13:57-03","IBt","SP","487936","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Shirasuna, RT","3062",NA,"Brasil",NA,NA,NA,NA,NA,"2013","04","Lote 4","Shirasuna, RT","03","São Paulo","-46.670325","-23.449833","Guarulhos","791","791","2013","04","03","-46.670325","-23.449833",NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:13:57-03","IBt","SP","3024","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1919","03","Cultivada Horto do Museu Paulista, sem indicação de procedência","Hoehne, FC","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:57-03","IBt","SP","406592","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Rodrigues, VT; Vinhos, F","53",NA,"Brasil",NA,NA,NA,NA,NA,"2006","03","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Rodrigues, VT",NA,"São Paulo","-46.178333","-23.477222","Mogi das Cruzes","1022","1022","2006",NA,NA,"-46.178333","-23.477222",NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:57-03","IBt","SP","406594","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Rodrigues, VT; Vinhos, F","48",NA,"Brasil",NA,NA,NA,NA,NA,"2005","03","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Rodrigues, VT",NA,"São Paulo","-46.192514","-23.485858","Mogi das Cruzes","867","867","2005",NA,NA,"-46.192514","-23.485858",NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:57-03","IBt","SP","175130","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Bicalho, HD","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1961","11","Arredores do Pico do Selado. Cultivada em São Paulo, fl. 20-III-1968","Barros, F","14","Minas Gerais","-46.1446990966797","-22.7553005218506","Camanducaia","800","1200","1981","05",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"165","2019-11-21 10:13:57-03","IBt","SP","175128","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Bicalho, HD; Targa, HJ","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1961","07","Bairro do Jaguari de Cima, Fazenda do Sr. Francisco Juca. Cultivada em São Paulo, fl. 18-III-1968","Barros, F",NA,"Minas Gerais","-46.1446990966797","-22.7553005218506","Camanducaia","1500","1500","1981","05",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"166","2019-11-21 10:13:57-03","IBt","SP","2402","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Zikán, JF","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1922","01","Sul de Minas. Cultivada na estufa em Butantã","Hoehne, FC","16","Minas Gerais","-44.9667015075684","-22.3903007507324","Passa Quatro",NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA
"167","2019-11-21 10:13:57-03","IBt","SP","25617","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Spannagel, C","69",NA,"Brasil",NA,NA,NA,NA,NA,"1929","04",NA,"Hoehne, FC",NA,"Rio de Janeiro","-43.1786003112793","-22.5049991607666","Petrópolis",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA
"168","2019-11-21 10:13:57-03","IBt","SP","27142","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Holmes, CM","4",NA,"Brasil",NA,NA,NA,NA,NA,"1931","02",NA,"Hoehne, FC","18","Rio de Janeiro","-44.4467010498047","-22.468900680542","Resende",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA
"169","2019-11-21 10:13:57-03","IBt","SP","54017","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Pabst, GFJ","327",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,"São Paulo","-45.5900001525879","-22.7299995422363","Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"170","2019-11-21 10:13:57-03","IBt","SP","41328","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hoehne, FC; Gehrt, A","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1939","07",NA,"Gehrt, A","25","São Paulo","-45.4099998474121","-23.6200008392334","Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA
"171","2019-11-21 10:13:57-03","IBt","SP","344655","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Catharino, ELM","2285",NA,"Brasil",NA,NA,NA,NA,NA,"1998","03","Reserva Florestal de Morro Grande, Estrada de acesso ao Reservatório Pedro Beicht","Catharino, ELM","26","São Paulo","-46.9099998474121","-23.6000003814697","Cotia",NA,NA,"1998",NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA
"172","2019-11-21 10:13:57-03","IBt","SP","357187","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Nicolau, SA","2819",NA,"Brasil",NA,NA,NA,NA,NA,"2001","03","Bacia do Paraitinga, próximo ao eixo da barragem, mata de encosta.","Catharino, ELM","24","São Paulo","-45.8400001525879","-23.5300006866455","Salesópolis",NA,NA,"2003","09",NA,NA,NA,"18032","auto",NA,NA,NA,NA
"173","2019-11-21 10:13:57-03","IBt","SP","412787","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Aydar, MMP","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"2008","05",NA,NA,"07","São Paulo","-45.310001373291","-23.2199993133545","São Luís do Paraitinga","1000","1000",NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA
"174","2019-11-21 10:13:57-03","IBt","SP","3687","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"1920","03","Butantã","Hoehne, FC","15","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"175","2019-11-21 10:13:57-03","IBt","SP","27192","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Loefgren, A; Edwall, G","CGG2279",NA,"Brasil",NA,NA,"SP009697","SP009697",NA,"1894","03","Cultivada",NA,"15","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"176","2019-11-21 10:13:57-03","IBt","SP","45082","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Handro, O","174",NA,"Brasil",NA,NA,NA,NA,NA,"1950","04","Jardim Botânico, Nativa do Jardim","Handro, O","03","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1963","02",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"177","2019-11-21 10:13:57-03","IBt","SP","441525","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Shirasuna, RT","2802",NA,"Brasil",NA,NA,NA,NA,NA,"2010","03","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,"18","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"178","2019-11-21 10:13:57-03","IBt","SP","333601","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","silvanum","Zygopetalum silvanum","V.P.Castro & Campacci","Silva, EF","s.n.",NA,"Brasil",NA,NA,"SP002437","SP002437","Holotype","1984","04","Serra da Ouricana","Castro, VP","16","Bahia","-40.0703010559082","-15.1169004440308","Itororó","600","700","1991",NA,NA,NA,NA,"20588","auto",NA,NA,NA,NA
