"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1806","2020-12-11 11:41:08-03","UFMG","BHCB","1551","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Arbusto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1807","2020-12-11 11:41:08-03","UFMG","BHCB","73540","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"1137",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"1808","2020-12-11 11:41:08-03","UFMG","BHCB","73543","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Diogenes, O",NA,NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"1809","2020-12-11 11:41:08-03","UFMG","BHCB","17370","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Rimdi, J","1988","03","27","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1810","2020-12-11 11:41:08-03","UFMG","BHCB","17370","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Rimdi, J","1988","03","27","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1811","2020-12-11 11:41:08-03","UFMG","BHCB","21111","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Spósito, TC","1990","09","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"58",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1812","2020-12-11 11:41:08-03","UFMG","BHCB","21111","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Spósito, TC","1990","09","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"58",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1813","2020-12-11 11:41:08-03","UFMG","BHCB","11313","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Costa, LVC","1987","10","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1814","2020-12-11 11:41:08-03","UFMG","BHCB","11314","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Costa, LVC","1987","10","10","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1815","2020-12-11 11:41:08-03","UFMG","BHCB","24399","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1816","2020-12-11 11:41:08-03","UFMG","BHCB","24399","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1817","2020-12-11 11:41:08-03","UFMG","BHCB","23443","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1990","09","27","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1818","2020-12-11 11:41:08-03","UFMG","BHCB","23443","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1990","09","27","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1819","2020-12-11 11:41:08-03","UFMG","BHCB","23442","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1990","09","19","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1820","2020-12-11 11:41:08-03","UFMG","BHCB","23442","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1990","09","19","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1821","2020-12-11 11:41:08-03","UFMG","BHCB","23441","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1991","02","19","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1822","2020-12-11 11:41:08-03","UFMG","BHCB","23441","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tameirão Neto, E","1991","02","19","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1823","2020-12-11 11:41:08-03","UFMG","BHCB","96732","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Echternacht, LA; Dornas, T","2004","05","17","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,NA,"438",NA,NA,"Arbustiva (1m) em mata ciliar. Fruto imaturo esbranquiçado.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"1824","2020-12-11 11:41:08-03","UFMG","BHCB","96721","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Echternacht, LA; Dornas, T","2004","04","04","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,NA,"391",NA,NA,"Arbustiva em sub-bosque de Floresta Estacional Semidecidual. Frutos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"1825","2020-12-11 11:41:08-03","UFMG","BHCB","19307","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tolêdo, F; et al.","1991","10","07","Brasil","Minas Gerais","Caratinga","Fazenda Macedônia - CENIBRA-Ipaba.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"flores brancas; arbustivo.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1826","2020-12-11 11:41:08-03","UFMG","BHCB","19307","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Tolêdo, F; et al.","1991","10","07","Brasil","Minas Gerais","Caratinga","Fazenda Macedônia - CENIBRA-Ipaba.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"flores brancas; arbustivo.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"1827","2020-12-11 11:41:08-03","UFMG","BHCB","73544","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Barreto, HLM","1940","11","07","Brasil","Minas Gerais","Poços de Caldas","Fonte dos amores","-46.5614013671875","-21.7877998352051",NA,NA,"BHCB043246","BHCB043246","2012","01",NA,"10924",NA,NA,"Arbusto 1m, baixa fequência e flôr alva; Mata","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"1828","2020-12-11 11:41:08-03","UFMG","BHCB","73542","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Barreto, HLM","1934","04","10","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"BHCB043247","BHCB043247","2012","01",NA,"3667",NA,NA,"Arbusto 1m, alta frequência; Sujo - margem de córrego","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1829","2020-12-11 11:41:08-03","UFMG","BHCB","26280","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis sessilis","(Vell.) Müll.Arg.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"sessilis",NA,"20553","auto",NA,NA,NA,NA,NA,NA
"1830","2020-12-11 11:41:08-03","UFMG","BHCB","26280","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis sessilis","(Vell.) Müll.Arg.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"sessilis",NA,"20553","auto",NA,NA,NA,NA,NA,NA
"1831","2020-12-11 11:41:08-03","UFMG","BHCB","20017","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Andrade, PM de","1990","04","24","Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"1394",NA,NA,"Mata (local seco). Arbusto (30 cm). Flor branca","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"1832","2020-12-11 11:41:08-03","UFMG","BHCB","20017","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Müll.Arg.",NA,"Andrade, PM de","1990","04","24","Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"1394",NA,NA,"Mata (local seco). Arbusto (30 cm). Flor branca","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"1833","2020-12-11 11:41:08-03","UFMG","BHCB","39377","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis sessilis","(Vell.) Müll.Arg.",NA,"Brina, AE","1997",NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra São José.","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Plantas do Brasil.; Campo cerrado.","Southern America",NA,NA,"Dicotyledon",NA,"sessilis",NA,"10355","auto",NA,NA,NA,NA,NA,NA
"1834","2021-02-11 17:21:35-03","UFPR","UPCB","71133","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Ferreira Jr., M.","Amorim, A.M.","2008","02","16","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"2012","11","19","7146","500","500","Arvoreta ca. 10m alt. Frutos jovens verdes. Material prensado em álcool..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2021-02-11 17:21:35-03","UFPR","UPCB","85922","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Merll. Arg.","Hatschbach, G.","Silva, J.M.et la.","2003","11","27","Brasil","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2004",NA,NA,"3921",NA,NA,"Árvore, 6m, flor alvacenta. Floresta atlântica..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"1836","2021-02-11 17:21:35-03","UFPR","UPCB","74091","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Blum, C.T.","Blum, C.T.","2010","10","31","Brasil","Paraná","Colombo","Área Rural","-49.231944","-25.335556","-49.231944","-25.335556",NA,NA,"2010","10","31","10-110","980","980","Árvore 9 m, botões e flores brancas. UPCB-DNA N° 1744.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2021-02-11 17:21:35-03","UFPR","UPCB","15814","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkibride Jr., J.H.","Hatschbach, G.","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"1986","01","01","49917","800","800","Arvoreta, 5m, flor alvescente, ápice levemente vinoso. MAta pluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","2021-02-11 17:21:35-03","UFPR","UPCB","16970","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkibride Jr., J.H.","Hatschbach, G.","1984","12","05","Brasil","Espírito Santo","Conceição do Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"1986","01","01","48650",NA,NA,"Arvoreta, 5m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2021-02-11 17:21:35-03","UFPR","UPCB","16971","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkibride Jr., J.H.","Hatschbach, G.","1984","12","04","Brasil","Espírito Santo","Ibatiba","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"1986","01","01","48606",NA,NA,"Arbusto, 2m, flor alva. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2021-02-11 17:21:36-03","UFPR","UPCB","58677","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Jardim, J.G.","Neves, M.L.C.","2004","12","01","Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.471667","-12.869444","-39.471667","-12.869444",NA,NA,"2004","01","01","176",NA,NA,"Árvore ca. 7m, PAP 17cm, DAP 5,4113cm, flores brancas perfumadas, indivíduo pertencente a parcela 6C e igual ao indivíduo 1132. Mata Atlântica..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2021-02-11 17:21:36-03","UFPR","UPCB","66818","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Carmo, J. A. M.","Daneu, L.","2009","04","12","Brasil","Espírito Santo","Viana","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"2015","02",NA,"24","507","507","Arbusto com cerca de 3m de altura. Folhas verde-escura com a face inferior mais clara, frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2021-02-11 17:21:36-03","UFPR","UPCB","70530","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Ferreira Jr., M.","Amorim, A.M.","2009","04","09","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"2012","11","19","7821","1100","1100","Arbusto ca. 2,5m, frutos imaturos verdes. Em fragmentos de floresta ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2021-02-11 17:21:36-03","UFPR","UPCB","70577","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Oliveira, J.A.","Fraga, C.N.","2008","07","18","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","UPCB0038524","UPCB0038524","2019","02",NA,"2123","1250","1600","Arbusto ca. 1m. Folhas verde-amareladas. Frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2021-02-11 17:21:35-03","UFPR","UPCB","75587","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth","Almeida, R. S. & Cielo-Filho, R.","Baitello, J.B.","2008","10","28","Brasil","São Paulo","Itapeva","Estação Ecológica, trilha 1","-49.068056","-24.079444","-49.068056","-24.079444",NA,NA,"2008","12","30","2186",NA,NA,"Arvoreta 2,5 m, flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2021-02-11 17:21:36-03","UFPR","UPCB","75636","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Santos, L. B. dos","Lombardi, J.A.","2010","10","19","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas","-46.939528","-23.825778","-46.939528","-23.825778",NA,NA,"2011","02",NA,"7910","707","743","Trilhas no interior de mata atlântica secundária. Arbusto ca. 1,2m, folhas papiráceas, flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2021-02-11 17:21:36-03","UFPR","UPCB","76449","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Jardim, J.","Goldenberg, R.","2008","05","06","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Pau Amarelo, ex-Condomínio Rural. Cantinho do Céu. Floresta Ombrófila Densa Sub-Montana. Elev.: 619m.","-40.541","-20.278","-40.541","-20.278",NA,NA,"2011",NA,NA,"1108",NA,NA,"Árvore 16m. Frutos imaturos verdes, maduros azuis-enegrecidos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2021-02-11 17:21:36-03","UFPR","UPCB","77793","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Zappi, D.","Labiak, P.H. | Forzza, R.C. | Kollmann, L. | Fraga, C.N.","2008","10","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Duas Bocas. Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana. Elev.: 135m.","-40.478333","-20.278889","-40.478333","-20.278889",NA,NA,"2011",NA,NA,"4998",NA,NA,"Arvoreta 3m alt. Botões branco-esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2021-02-11 17:21:36-03","UFPR","UPCB","79475","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Jardim, J.G.","Lovato, M.C.","2009","07","29","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"2009","07","29","137",NA,NA,"Arbusto 60cm; flores pubescentes brancas. Fragento 1..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2021-02-11 17:21:36-03","UFPR","UPCB","83691","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Uhlmann, A.","Caglioni, E.","2012","04","15","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059",NA,NA,"2012","07","01","253","320","320","Arvoreta de 4m subosque de floresta secundária, com frutos de coloração verde. Nacional da Serra do Itajaí..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2021-02-11 17:21:35-03","UFPR","UPCB","1289","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Fl. Il. Catarinense - Rubiáceas, vol. 2, pg. 608","Hatschbach, G.","1957","12","21","Brasil","Paraná","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,"UPCB0041377",NA,NA,NA,NA,"3767",NA,NA,"Árvore 10m, flor alvacenta, mata higrófila..",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"1851","2021-02-11 17:21:36-03","UFPR","UPCB","33196","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Fl. Il. Catarinense - Rubiáceas, vol. 2, pg. 608","Cervi, A.C.","1997","10","30","Brasil","Paraná","Jaguariaíva","Arredores de Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"6375",NA,NA,"Arvoreta ca. 2m, flor alva..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1852","2021-02-11 17:21:36-03","UFPR","UPCB","31919","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Fl. Il. Catarinense - Rubiáceas, vol. 2, pg. 608","Kersten, R.","1997","07","22","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,"128",NA,NA,"Arvoreta 3,5m, fruto imaturo, madeira azul, em floresta alterada..",NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"1853","2021-02-11 17:21:36-03","UFPR","UPCB","49708","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Mendaçolli, S.J.","Spina, A.P.","1994","09","22","Brasil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"317",NA,NA,"Arbórea, 6m, flores tubulosas creme com fauces brancas, interior da mata. Mata higrófila..",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"1854","2021-02-11 17:21:36-03","UFPR","UPCB","5186","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Fl. Il. Catarinense - Rubiáceas, vol. 2, pg. 608","Hatschbach, G.","1965","11","11","Brasil","Paraná","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"13134",NA,NA,"Arvoreta, flor creme, mata..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"1855","2021-02-11 17:21:36-03","UFPR","UPCB","88038","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Barboza, E.","Engels, M. E.","2013","10","15","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"2015","02","12","1779",NA,NA,"Arbusto, ca. 2m. Caule e folhas verdes. Flores alvas. Floresta Ombrófila Mista, sub-bosque..",NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
