"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"152","2021-03-01 11:55:57-03","UFPE","UFP","32345","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M; Santos, E; Unwin, M","2210","2000","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"750","750","Erva rizomatoza, base avermelhada, glumas vináceas. Material fixado em silica.; Erva rizomatoza, base avermelhada, glumas vináceas. Material fixado em silica.","UFP032345",NA,NA,"Poales",NA,NA,NA,"62375","auto",NA,NA,NA
"153","2021-03-01 11:55:57-03","UFPE","UFP","38331","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M; Menezes, N; Alves, V; M.Anwin; K.Eseman; R.Strasburg; E.Amano; L.Motta; Alves,","2163","2001","01","09","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"1300","1400","Erva ca. 15-40cm de alt., rizoma externamente avermelhado, glumas ferrugíneas. Material fixado em sílica e gluteraldeído.; Erva ca. 15-40cm de alt., rizoma externamente avermelhado, glumas ferrugíneas. Material fixado em sílica e glute","UFP038331",NA,NA,"Poales",NA,NA,NA,"26557","auto",NA,NA,NA
"154","2021-03-01 11:55:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M; Menezes, N; Alves, V; M.Anwin; K.Eseman; R.Strasburg; E.Amano; L.Motta; Alves,","2163","2001","01","09","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"1300","1400","Erva ca. 15-40cm de alt., rizoma externamente avermelhado, glumas ferrugíneas. Material fixado em sílica e gluteraldeído.; Erva ca. 15-40cm de alt., rizoma externamente avermelhado, glumas ferrugíneas. Material fixado em sílica e gluteraldeído.",NA,NA,NA,"Poales",NA,NA,NA,"26557","auto",NA,NA,NA
"155","2021-03-01 11:55:57-03","UFPE","UFP","915","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M; Luceño, M","1995","10",NA,"Tavares, S","1010","1962","09","05","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Ervinha com inflorescências marrons.; Ervinha com inflorescências marrons.","UFP000915",NA,NA,"Poales",NA,NA,NA,"22853","auto",NA,NA,NA
"156","2021-03-01 11:55:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M; Santos, E; Unwin, M","2210","2000","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"750","750","Erva rizomatoza, base avermelhada, glumas vináceas. Material fixado em silica.; Erva rizomatoza, base avermelhada, glumas vináceas. Material fixado em silica.",NA,NA,NA,"Poales",NA,NA,NA,"62375","auto",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","2039101","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"A. Regnell","III 1321","1862","2","11","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,"US02098936","US02098936_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"158","2020-09-12 05:00:02-03","US","US","3107736","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"T. J. Killeen","2041","1986","5","17","Bolivia","Santa Cruz",NA,"Santa Cruz, Nuflo de Chavez, Est . Las Madres 10 km N of Concepcion, curiche by front gate.","-62","-16",NA,NA,"480",NA,NA,"US02098926","US02098926_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"159","2020-09-12 05:00:02-03","US","US","1795709","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"J. Cuatrecasas","7832","1939","11","22","Colombia","Meta",NA,"La Serrania entre los rio Ariari y Meta, Mata de San Vicente.",NA,NA,NA,NA,"260",NA,NA,"US02098932",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"160","2020-09-12 05:00:02-03","US","US","820043","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"A. Regnell","III 1321","1862","2","11","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,"US02098938","US02098938_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"161","2020-09-12 05:00:02-03","US","US","3448841","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"L. Scur","940","2002","1","30","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Oliva -",NA,NA,NA,NA,"780",NA,NA,"US02098923","US02098923_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"162","2020-09-12 05:00:02-03","US","US","1234372","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"P. Deusen","s.n.","1909","2","5","Brazil","Paraná",NA,"Parana: Capao Grande, in paludoso.",NA,NA,NA,NA,NA,NA,NA,"US02098927","US02098927_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"163","2020-09-12 05:00:02-03","US","US","2279835","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Y. Mexia","14910","1956","5","17","Brazil","Goiás",NA,"Region of tge southern Serra Dourada, banks and margins of small stream runningtrhough hilly cerrado , 20 km. east of Formoso.","-48.83","-13.75",NA,NA,NA,NA,NA,"US02098931","US02098931_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"164","2020-09-12 05:00:02-03","US","US","2705944","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"G. Hatschbach","26041","1971","1","23","Brazil","Mato Grosso",NA,"Santa Fe ( mun. Sidrolandia) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,"US02098930","US02098930_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"165","2020-09-12 05:00:02-03","US","US","2563811","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"G. Hatschbach","14659","1966","9","5","Brazil","Paraná",NA,"Est. Parana (Brasil), Mun Ponta Grossa, Vila Velha.",NA,NA,NA,NA,NA,NA,NA,"US02098937","US02098937_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"166","2020-09-12 05:00:02-03","US","US","2280854","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"L. Smith & R. M. Klein","10864","1957","2","5","Brazil","Santa Catarina",NA,"Santa Catarina, S. of P U 63 km. Mun. Porto Uniao: Bog, between Matos Costa and Calmon (22km)",NA,NA,NA,NA,"900","1100",NA,"US02098934","US02098934_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"167","2020-09-12 05:00:02-03","US","US","1472810","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"J. Steinbach","5300","1921","2","10","Bolivia","Santa Cruz",NA,"Buena Vista, Prov. Sara, Dept. Santa Cruz. Bolivia.",NA,NA,NA,NA,"500",NA,NA,"US02098928",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"168","2020-09-12 05:00:02-03","US","US","203577","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"A. Regnell","III 1321","1847","3",NA,"Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Gerais, Caldas.",NA,NA,NA,NA,NA,NA,NA,"US02098925","US02098925_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2625348","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"A. P. Duarte","7755",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brasil: Minas Gerais, Serra do Cipo.",NA,NA,NA,NA,NA,NA,NA,"US02098933","US02098933_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"170","2020-09-12 05:00:02-03","US","US","3356763","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25930","1970","2","3","Brazil","Minas Gerais",NA,"Planalto do Brasil, Estado de Minas Gerais, Serra da Anta. ca.2km N. of Paracatu.",NA,NA,NA,NA,"700",NA,NA,"US02098924","US02098924_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"171","2020-09-12 05:00:02-03","US","US","3441055","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"L. Scur","1029","2003","1","14","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Seca -",NA,NA,NA,NA,"780",NA,NA,"US02098922","US02098922_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"172","2020-09-12 05:00:02-03","US","US","2280853","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"L. Smith & R. M. Klein","10991","1957","2","7","Brazil","Santa Catarina",NA,"Santa Catarina, East of 17 km. Turn off 1 km. Mun. Cacador: Bog, 7-20 km north of Cacador.",NA,NA,NA,NA,"950","1100",NA,"US02098935","US02098935_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"173","2020-09-12 05:00:02-03","US","US","1858338","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"A. E. Burkart","14759","1943","12","16","Argentina","Misiones",NA,"Argentina, Gob de Misiones: Santa Ana, Canados [interpreted].",NA,NA,NA,NA,NA,NA,NA,"US02098929","US02098929_01",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3463422","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","66244","1977","3","14","Brazil","Minas Gerais",NA,"Serra do Cabral, Corrego Imalacaia (Mun. Joaquim Felicio) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,"US02098921","US02098921_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"175","2019-11-13 11:18:56-03","USP","SPF","170251","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2001",NA,NA,"Irwin, HS","21364","1968","03","18","Brasil","Distrito Federal","Guará",NA,NA,NA,NA,NA,"550","550",NA,"SPF00170251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:18:56-03","USP","SPF","170252","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2001",NA,NA,"Anderson, WR","6473","1973","03","06","Brasil","Goiás",NA,"Chapada dos Veadeiros, 20 km by road N of Alto Paraíso.",NA,NA,NA,NA,"1600","1600",NA,"SPF00170252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:18:56-03","USP","SPF","182991","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Aparecida da Silva, M","2006","04",NA,"Aparecida da Silva, M","5863","2006","03","27","Brasil","Distrito Federal",NA,"Reserva Ecológica do IBGE, Região Administrativa (RA) XVI.","-47.885278","-15.944167","-47.885278","-15.944167","1100","1100",NA,"SPF00182991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:18:56-03","USP","SPF","182992","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Eugênio, CUO","2007","07",NA,"Amaral, AG","816","2007","02","24","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa.","-47.906083","-15.934472","-47.906083","-15.934472","1050","1050",NA,"SPF00182992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-15 18:26:35-03","USP","SPF","210032","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Araújo, AC","2011","06",NA,"Araújo, AC","1833","2010","03","05","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo Inhame. Subida partindo da antiga estrada da mina de manganês","-43.78915","-18.925709","-43.78915","-18.925709",NA,NA,"Erva com rizoma aromático, 50 cm compr., glumas vináceas. DNA.; Campo brejoso, local úmido, entre rochas.","SPF00210032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:18:56-03","USP","SPF","144886","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Anônimo",NA,NA,NA,"Alves, M","2163","2001","01","09","Brasil","Minas Gerais","Santana do Riacho","APA Morro da Pedreira","-43.7144012451172","-19.1688995361328",NA,NA,"1300","1400",NA,"SPF00144886",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"181","2019-10-07 09:21:04-03","UEFS","HUEFS","201755","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Barboza, E.","3656","2013","04","17","Brasil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha Mata do Borá.","-47.775556","-13.700556","47W46'32''","13S42'2''","900","900","Cerrado Rupestre","HUEFS0201755","HUEFS0201755","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"182","2019-10-07 09:21:04-03","UEFS","HUEFS","218835","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Irwin, H.S.","NY13921","1966","03","12","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,"950","950","Cerrado.","HUEFS0218835","HUEFS0218835","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"183","2019-10-07 09:21:04-03","UEFS","HUEFS","218839","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Irwin, H.S.","NY32193","1971","03","19","Brasil","Goiás","Chapada dos Veadeiros","Ca. 20km N. of Alto do Paraíso.",NA,NA,NA,NA,"1250","1250","Gallery forest and adjacent wet campo (brejo).","HUEFS0218839","HUEFS0218839","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"184","2019-10-07 09:21:04-03","UEFS","HUEFS","46213","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","R.M.Harley","2003","02",NA,"Harley, R.M.","53850","2000","04","01","Brasil","Bahia","Barreiras","Rio de janeiro, Cachoeira do Acaba Vidas.","-45.581111","-11.994167","45W34'52''","11S59'39''",NA,NA,"Brejo, solo arenoso.","HUEFS0046213","HUEFS0046213","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"185","2019-09-04 18:49:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]",NA,NA,"Monocotyledoneae",NA,NA
"186","2020-04-29 16:30:30-03","UFVJM","HDJF","266","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Oliveira, PA","2011",NA,NA,"Oliveira, PA","s.n.","2011","12","12","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri. BR 367.","-43.590278","-18.201944","-43.590278","-18.201944",NA,NA,NA,"HDJF000266","HDJF000266_01","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2019-07-16 10:36:02-03","UFSJ","HUFSJ","10161","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Gonçalves, J","2018","10",NA,"Costa, MTR; Sobral, M; Alves, LL","s.n.","2018","04","26","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso pela estrada para Cunha","-44.289622","-21.119614","-44.289622","-21.119614","104","104","Erva 0,3 m de altura","HUFSJ010161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-12-09 10:45:51-03","UFSJ","HUFSJ","2387","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Gonçalves, J","2014","05","27","Sobral, M; Barbosa, AM; Figueira, JEC; Guimarães, R","14146","2011","08","02","Brasil","Minas Gerais","Santa Cruz de Minas","Cachoeira do Bom Despacho","-44.2233009338379","-21.1196994781494",NA,NA,NA,NA,"Erva rizomatosa em campo rupestre alterado e recentemente queimado; inflorescências castanhas.","HUFSJ002387","HUFSJ002387_v00",NA,NA,NA,NA,NA,"2410","auto",NA,NA,NA
"189","2019-12-09 10:45:51-03","UFSJ","HUFSJ","2055","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Gonçalves, J","2014","05","27","Sobral, M; Barbosa, AM; Guimarães, R; Teixeira, LR; Paula, AC","13936","2011","05","27","Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.18525","-21.096","-44.18525","-21.096","115","115","Erva em brejo seco; inflorescências castanhas.","HUFSJ002055","HUFSJ002055_v00 HUFSJ002055_v01 HUFSJ002055_v02 HUFSJ002055_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-12-09 10:45:51-03","UFSJ","HUFSJ","3066","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Gonçalves, J","2014","05","27","Sobral, M; Barbosa, AM; Gonçalves, J; Guimarães, R; Teixeira, LR","14526","2011","06","21","Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.183","-21.086417","-44.183","-21.086417",NA,NA,"Erva em campo brejoso; inflorescências castanhas.","HUFSJ003066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-04-24 15:04:37-03","UEL","FUEL","18767","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Strong, MT","2003","11",NA,"Scur, L","940","2002","01","30","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva, campo úmido","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FUEL020178",NA,"Tracheophyta","Poales",NA,NA,NA,"49662","auto",NA,NA,NA
"192","2019-11-01 15:14:39-03","UnB","UB","107792","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Carvalho, PS","2007",NA,NA,"Carvalho, PS","94","2007","03","15","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB)","-48.589722","-16.63","-48.589722","-16.63",NA,NA,"Inflorescência pequenas ao longo do pendão floral, folhas delgadas( 2 mm), glabras; 0,30 m. Flor branca acinzentada; campo rupestre. Solo: mata-de -galeria, margens das quedas do Ribeirão.","UB0007246","UB0007246","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:14:39-03","UnB","UB","107831","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Carvalho, PS","2007",NA,NA,"Carvalho, PS; Miranda, SC; Bezerra, KMG","136","2007","03","23","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Flores pequenas ao longo do pendão floral; Erva; cerrado rupestre. Solo: afloramento rochoso.","UB0007251","UB0007251","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:14:39-03","UnB","UB","107813","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Carvalho, PS","2007",NA,NA,"Carvalho, PS; Miranda, SC; Bezerra, KMG","117","2007","03","23","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Caule triangular, brácteas castanhas; Erva 0,50 m. Fruto verde.; cerrado rupestre. Solo: afloramento rochoso.","UB0007250","UB0007250","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:14:39-03","UnB","UB","107394","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Eugênio, CUO","2007","07",NA,"Amaral, AG; Eugênio, CUO; Munhoz, CBR","1077","2007","03","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","-47.905556","-15.926389","1050","1050","Folhas secas e maduras. Frutos novos e maduros.; Erva; Campo limpo.","UB0007248","UB0007248","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:14:39-03","UnB","UB","107470","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Eugênio, CUO","2007","07",NA,"Amaral, AG; Eugênio, CUO; Munhoz, CBR","816","2007","02","24","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","-47.905556","-15.926389","1050","1050","Folhas secas. Frutos maduros e dispersando. Dispersão autocórica.; Erva; Campo sujo.","UB0007244","UB0007244","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 15:14:39-03","UnB","UB","109711","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Eugênio, CUO","2007",NA,NA,"Amaral, AG; Eugênio, CUO","2212","2006","12",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","-47.905556","-15.593056","1050","1050","Coleta de inventário na linha (L) 2, unidade amostral (UA) 5, apelidada em campo como Bulbostylis fininho; Erva; Campo Limpo.","UB0007243","UB0007243","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 15:14:39-03","UnB","UB","107766","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Carvalho, PS","2007",NA,NA,"Carvalho, PS; Miranda, SC; Amaral, AG","58","2007","02","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB)","-48.589722","-16.630278","-48.589722","-16.630278",NA,NA,"Folha glabra; 0,25 m; campo rupestre. Solo: encosta de morro-proximo a uma erosão.","UB0007247","UB0007247","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:14:39-03","UnB","UB","187185","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Mendes, MRA; et al.","630","2011","07","23","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.720278","-4.116667","-41.720278","-4.116667",NA,NA,"Erva; Campo limpo úmido","UB0011872","UB0011872","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:14:39-03","UnB","UB","107907","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Carvalho, PS","2007",NA,NA,"Carvalho, PS; Correia, CAS","225","2007","04","16","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Erva 0,50 m; cerrado rupestre. Solo: afloramento rochoso.","UB0007252","UB0007252","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:14:39-03","UnB","UB","193118","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Melo, MD","2012","08","20","Melo, MD; et al.","130","2012","07","31","Brasil","Distrito Federal","Brasília","Reserva Ecológica Mirante - Embrapa Cerrados","-47.736944","-15.609167","-47.736944","-15.609167","1153","1153","Ervas de até 90 cm de altura com folhas simples, alternas trísticas, distribuídas ao longo do colmo; inflorescência sem brácteas involucrais; Campo Limpo Úmido","UB0006915","UB0006915","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:14:39-03","UnB","UB","193529","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Schneider, L","2018","11",NA,"Damazio, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra de Antonio Pereira.",NA,NA,NA,NA,NA,NA,"RB 95699","UB0012087","UB0012087","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:14:39-03","UnB","UB","195124","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","8018","2010","10","28","Brasil","Goiás","Cavalcante","Reserva Particular do Patrimônio Natural Serra do Tombador","-47.801167","-13.666833","-47.801167","-13.666833",NA,NA,"Vereda","UB0011852","UB0011852","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:14:39-03","UnB","UB","195170","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7821","2010","02","14","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.976611","-15.775222","-47.976611","-15.775222",NA,NA,"Vereda","UB0007241","UB0007241","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
