"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"188","2020-08-31 09:04:45-03","INPA","INPA","218671","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Hatschbach, GG","76061","2003","Southern America","Brasil","Mato Grosso do Sul","Rodovia Bonito - Campo dos Índios, Rodovia MS-382, próximo da Fazenda Nossa Senhora dos Perdidos. Pequeno capão de mata.",NA,NA,"INPA0218671","INPA0218671 INPA0218671_e","10","09","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"2007",NA,NA,"185577","auto",NA,NA,NA,NA,NA
"189","2021-03-09 10:47:00-03","ICAUFMG","MCCA","4158","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, R.B.","Miranda-Melo, A.A.",NA,"2005",NA,"Brasil","Minas Gerais","Margem do Rio Piedosa.",NA,NA,"MCCA04592","MCCA04592","02","02","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA
"190","2017-11-24 14:12:25-02","UFLA","ESAL","14920","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Vilela, A T; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Mata do Rio Picão",NA,"árvore; 10.5; ;; floresta",NA,NA,NA,NA,"Martinho Campos","-45.2369003295898","-19.3316993713379","5","5",NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA
"191","2017-11-24 14:12:25-02","UFLA","ESAL","15750","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Carvalho, DA; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Fazenda Carapiá",NA,"arvoreta; ; ;; floresta",NA,NA,NA,NA,"Três Marias","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"192","2018-10-09 16:32:15-03","UFLA","ESAL","20009","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ary T. Oliveira Filha; Eduardo Van den B","Pereira, IM","s.n.",NA,NA,"Brasil","Minas Gerais","Maciço do Itatiaia",NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,NA,"Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"193","2017-11-24 14:12:24-02","UFLA","ESAL","17108","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira Filho, AT","Carvalho, WAC","63",NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; 1100m; ;; floresta",NA,NA,NA,NA,"Piedade do Rio Grande","-44.1960983276367","-21.468599319458","1","1",NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"194","2017-11-24 14:12:25-02","UFLA","ESAL","14630","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Oliveira Filho, AT","s.n.",NA,NA,"Brasil","Minas Gerais","Fazenda Bonanza",NA,"árvore; 9.0; ;; floresta",NA,NA,NA,NA,"Santa Vitória","-50.1213989257812","-18.8386001586914","3","3",NA,NA,NA,NA,NA,"74800","auto",NA,NA,NA,NA,NA
"195","2017-11-24 14:12:25-02","UFLA","ESAL","17542","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ary Oliveira Filho","?","s.n.",NA,NA,"Brasil","São Paulo","Fazenda Pedra Branca",NA,"árvore; 12m; ;",NA,NA,NA,NA,"Buritizal","-47.7000007629395","-20.1900005340576",NA,NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA,NA
"196","2017-11-24 14:12:25-02","UFLA","ESAL","17543","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Eduardo Van den Berg","?","s.n.",NA,NA,"Brasil","São Paulo","Fazenda Pedra Branca",NA,"árvore; 12m; ;",NA,NA,NA,NA,"Buritizal","-47.7000007629395","-20.1900005340576",NA,NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA,NA
"197","2017-11-24 14:12:25-02","UFLA","ESAL","17544","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Eduardo Van den Berg","?","s.n.",NA,NA,"Brasil","São Paulo","Fazenda Pedra Branca",NA,"árvore; 12m; ;",NA,NA,NA,NA,"Buritizal","-47.7000007629395","-20.1900005340576",NA,NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA,NA
"198","2019-12-19 11:18:56-03","UFG","UFG","2706","S","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ferreira, H.D.","Rizzo, J.A.; Barbosa, A.","2606","1968",NA,"Brasil","Goiás","Morro dos Lobos, Localizada nas elevações que forma o Morro dos Lobos. Mata primitiva.",NA,"Árvore de 10m.",NA,NA,"11","02","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"1999","12","10","25250","auto",NA,NA,NA,NA,NA
"199","2019-12-19 11:20:22-03","UFG","UFG","50786","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mendonça, R.C.; Mendonça, R.C.; Felfili, J.M. & Silva, C.M.","2939","1996",NA,"Brasil","Goiás",NA,NA,NA,"UFG0050786","UFG0050786","11","12","Alto Paraiso","-47.3","-14.05",NA,NA,"-47.3","-14.05","1996","11","12",NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:18:56-03","UFG","UFG","18384","S","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","3133","1996",NA,"Brasil","Goiás","Testemunha de mata mesofítica em solo podzólico.",NA,"Árvore cerca de 6m de altura, completamente sem folhas. Flores amarelo-claro, muito perfumadas, atraindo abelhas Apis e outras.",NA,NA,"09","09","Corumbá de Goiás","-48.833333","-15.666667","850","850","-48.833333","-15.666667","1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-12-19 11:18:56-03","UFG","UFG","442","S","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ferreira, H.D.","Rizzo, J.A.; Barbosa, A.","2517","1968",NA,"Brasil","Goiás","Morro do Mendanha, Nas proximidades da estrada para Trindade. Mata primitiva.",NA,"Árvore. Fruto verde.",NA,NA,"10","05","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"1999","12","10","25250","auto",NA,NA,NA,NA,NA
"202","2021-02-04 10:30:09-03","UFRPE","HST","20380","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","M.Aparecida da Silva","M.Aparecida da Silva; E.Cardoso, A.C.Sevilha, F.C.A.Oliveira & M.L.Fonseca","4560","2000",NA,"Brasil","Goiás","próximo ao povoado Água Quente",NA,"Arbusto heliófito ca. 3 m alt.; folhas novas com glândulas verdes, casca lisa; frutos imaturos indeiscentes de cor verde.","HST020380",NA,"10","27","São Domingos","-46.741111","-13.618333",NA,NA,"46W44'28''","13S37'06''","2000","11","07",NA,NA,NA,NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","1382731","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. F. Regnell","III 1546","1848","South America - Neotropics","Brazil","Minas Gerais","Uberava.",NA,NA,"US00114896","US00114896_01","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isosyntype",NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","USw25564","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Collector unknown","22206",NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","3560996","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"E. P. Heringer","5387","1955","South America - Neotropics","Brazil","Minas Gerais","Horto Florestal de Paraopeba",NA,NA,"US01888416","US01888416_01 US01888416_02","10","10","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,"26090","auto","Dicotyledonae",NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","2964912","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7296","1981","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Adjacência do córrego da Lage",NA,NA,"US01888413","US01888413_01 US01888413_02","8","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","2955849","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"E. P. Heringer","17908","1980","South America - Neotropics","Brazil","Distrito Federal","Parque Nacional de Brasília.",NA,NA,"US01888415","US01888415_01 US01888415_02","9","21","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","3180043","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"B. A. S. Pereira","1306","1985","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01888411","US01888411_01 US01888411_02","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","3721776","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace & M. Farinaccio","16779","2017","South America - Neotropics","Brazil","Matto Grosso do Sul","Estrada Parque Pantanal Sul (Road MS 228 from Corumbá to Paraguay River, up to 15 km of Road MS 262).","Photograph; Photograph; Photograph; Photograph","US, NY, MO",NA,NA,"9","8",NA,"-57.5275","-19.1894","239",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","3422633","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","73892","2002","South America - Neotropics","Brazil","Mato Grosso do Sul","Rodovia Bonito-Campos dos índios, Fazenda Espora de Prata.",NA,NA,"US01888407","US01888407_01 US01888407_02","11","8","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,"71352","auto","Dicotyledonae",NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3364744","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"S. de Souza e Silva","103","1996","South America - Neotropics","Brazil","Goiás","Entrocamento para Novo Brasil",NA,NA,"US01888409","US01888409_01 US01888409_02","10","26","Fazenda Nova","-16.78","-16.03","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","3357114","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"R. C. Mendonça, J. M. Felfili & M. C. Silva Jr.","2972","1996","South America - Neotropics","Brazil","Goiás","Estrada de chão entre São Jorge e Colinas do Sul, 3 km de São Jorge.",NA,NA,"US01888408","US01888408_01 US01888408_02","11","14","Alto Paraíso de Goiás","-47.7556","-14.2333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2964913","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","6898","1981","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Alto do Ribeirão Papuda.",NA,NA,"US01888412","US01888412_01 US01888412_02","5","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","2955847","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, F. Chagas e Silva & F. Chagas e Silva","5522","1980","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu",NA,NA,"US01888414","US01888414_01 US01888414_02","9","30","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3422630","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","74235","2002","South America - Neotropics","Brazil","Mato Grosso do Sul","Rodovia Bonito-Campo dos Índios, Rio Aquidaban",NA,NA,"US01888406","US01888406_01 US01888406_02","11","14","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,NA,"185577","auto","Dicotyledonae",NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3364723","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"R. C. Mendonça, J. M. Felfili & M. C. Silva Jr.","2939","1996","South America - Neotropics","Brazil","Goiás","Estrada de chão entre Alto Paraíso e Nova Roma. Fazenda São Bartolomeu, córrego salobro",NA,NA,"US01888410","US01888410_01 US01888410_02","11","12","Alto Paraíso de Goiás","-47.3","-14.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"217","2020-09-02 16:39:21-03","Cenargen","CEN","24607","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Bruno Machado Teles Walter","2038","1992",NA,"Brasil","GO","Dolina, ao norte da GO - 237 seguindo por estradas das fazendas Lage e Ouro Fino, entre Uruaçú e Niquelândia.","Exsicatas","Área de influência da UHE Serra da Mesa.","CEN00024607","CEN00024607","10","07","NIQUELANDIA","-48.85","-14.1","480","480","-48.85","-14.1","2001","11",NA,NA,NA,NA,NA,NA,NA,"2"
"218","2020-09-02 16:39:21-03","Cenargen","CEN","105171","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Gustavo Paiva Evangelista Rocha","456","2015",NA,"Brasil","GO","APP Serra do Facão. Parcelas do experimento de restauração.","Exsicatas","Flores com aroma de mel.","CEN00105171","CEN00105171","09","15","CAMPO ALEGRE DE GOIAS","-47.674722","-17.754722","761","761","-47.674722","-17.754722","2018","06",NA,NA,NA,NA,NA,NA,NA,"2"
"219","2020-09-02 16:39:21-03","Cenargen","CEN","15274","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Bruno Machado Teles Walter","984","1991",NA,"Brasil","GO","Estrada Colinas do Sul/Niquelândia. Ponte sobre o rio Tocantinzinho a 6 km de Colinas do Sul.","Exsicatas","Em plena frutificação. Frutos imaturos verdes; maduros amarelados. Sementes envoltas por arilo (polpa) alaranjada de sabor agradável. Coletado na margem direita do rio. Bacia de inundação da UHE Serra da Mesa.","CEN00015274","CEN00015274","12","10","COLINAS DO SUL","-48.066666","-14.133333","420","420","-48.066666","-14.133333","2003","08",NA,NA,NA,NA,NA,NA,NA,"5"
"220","2020-09-02 16:39:21-03","Cenargen","CEN","17629","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Marquete","Bruno Machado Teles Walter","1861","1992",NA,"Brasil","GO","Fazenda Córrego (corgo) d'Anta. Margem esquerda do rio Maranhão, região do rio Acaba Saco.","Exsicatas","Cálice verde-amarelado; pétalas creme-esverdeadas; filetes brancos. Bacia de inundação da UHE Serra da Mesa.","CEN00017629","CEN00017629","08","04","NIQUELANDIA","-48.983333","-14.433333","460","460","-48.983333","-14.433333","2008","11",NA,NA,NA,NA,NA,NA,NA,"4"
"221","2020-09-02 16:39:21-03","Cenargen","CEN","23967","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Roberto Fontes Vieira","1792","1993",NA,"Brasil","GO","Margem direita do Rio Corumbá; próximo a estação S.O.9 na margem direita do córrego.","Exsicatas","Frutos imaturos verdes.","CEN00023967","CEN00023967","10","28","CALDAS NOVAS","-48.533333","-17.7","720","720","-48.533333","-17.7","2003","08",NA,NA,NA,NA,NA,NA,NA,"5"
"222","2020-09-02 16:39:21-03","Cenargen","CEN","109849","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Bernardo Rocha Teixeira","353","2012",NA,"Brasil","DF","Fazenda Malunga.","Exsicatas","Ambiente muito antropizado.","CEN00109849",NA,"09","27","BRASILIA","-47.071388","-15.826111",NA,NA,"-47.071388","-15.826111","2019","05",NA,NA,NA,NA,NA,NA,NA,"5"
"223","2020-09-02 16:39:21-03","Cenargen","CEN","41118","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Taciana Barbosa Cavalcanti","2644","2000",NA,"Brasil","GO","Fazenda Fortuna.","Exsicatas","Área de influência da AHE Cana Brava, influência direta (lago).","CEN00041118","CEN00041118","10","04","MINACU",NA,NA,"320","320","-4819306.0","-1344028.0","2003","08",NA,NA,NA,NA,NA,NA,NA,"4"
"224","2020-09-02 16:39:21-03","Cenargen","CEN","41191","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","M. L. Fonseca","Marina de Lourdes Fonseca Resende","2364","2000",NA,"Brasil","GO","Fazenda Nica. Prop.: Sr. Cordeirinho.","Exsicatas","Arvoreta heliófita. Folhas cor verde, cartáceas. Frutos imaturos cor verde. (Linha2, parcela 6, árvore 99).&nf;Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041191","CEN00041191","10","30","MONTE ALEGRE DE GOIAS","-46.659444","-13.147222","530","530","-46.659444","-13.147222","2000","11",NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-02 16:39:21-03","Cenargen","CEN","41423","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","M. A. da Silva","Maria Aparecida da Silva - IBGE","4560","2000",NA,"Brasil","GO","Próximo ao povoado Água Quente. Fazenda São Domingos, junto a sede da fazenda do Senhor Lincon Pereira Resende.","Exsicatas","Arbusto heliófito. Frutos imaturos indeiscentes de cor verde. Folhas novas com glândulas verdes, casca lisa. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041423","CEN00041423","10","27","SAO DOMINGOS","-46.741111","-13.618333",NA,NA,"-46.741111","-13.618333","2000","11",NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-02 16:39:21-03","Cenargen","CEN","43255","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Glocimar Pereira-Silva","6093","2002",NA,"Brasil","GO","Estrada de acesso á área de empréstimo, cerca de 600 m da jasida.","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043255","CEN00043255","03","07","CRISTALINA","-47.335833","-16.210555","850","850","-47.335833","-16.210555","2003","08",NA,NA,NA,NA,NA,NA,NA,"4"
"227","2020-09-02 16:39:21-03","Cenargen","CEN","43685","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Glocimar Pereira-Silva","5396","2001",NA,"Brasil","GO","Estrada Minaçu canteiro da obra km 7.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043685","CEN00043685","09","20","MINACU","-48.209444","-13.441666","400","400","-48.209444","-13.441666","2009","03",NA,NA,NA,NA,NA,NA,NA,"4"
"228","2020-09-02 16:39:21-03","Cenargen","CEN","46142","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Micheline Carvalho-Silva","120","2001",NA,"Brasil","GO","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","Exsicatas",NA,"CEN00046142","CEN00046142","11","27","LUZIANIA","-48.185","-16.328333","866","866","-48.185","-16.328333","2009","03",NA,NA,NA,NA,NA,NA,NA,"3"
"229","2020-09-02 16:39:21-03","Cenargen","CEN","44018","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Glocimar Pereira-Silva","5735","2001",NA,"Brasil","GO","Estrada velha de acesso a obra, cerca de 3 km ao sul do dique 2.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00044018","CEN00044018","11","27","MINACU","-48.191111","-13.417777","320","320","-48.191111","-13.417777","2009","03",NA,NA,NA,NA,NA,NA,NA,"4"
"230","2020-09-02 16:39:21-03","Cenargen","CEN","47842","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Aécio Amaral-Santos","1666","2002",NA,"Brasil","MG","Mata próxima ao túnel de fuga.","Exsicatas","Frutos rugosos. Área de influência da AHE Queimado.","CEN00047842","CEN00047842","11","26","UNAI","-47.298055","-16.222222",NA,NA,"-47.298055","-16.222222","2004","11",NA,NA,NA,NA,NA,NA,NA,"3"
"231","2020-09-02 16:39:21-03","Cenargen","CEN","49710","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Marquete","João Marcelo de Rezende","915","2003",NA,"Brasil","GO","Estrada de acesso à foz do rio Galinhas.","Exsicatas","Área de influência indireta do AHE Corumbá IV.","CEN00049710","CEN00049710","08","06","ALEXANIA","-48.535833","-16.156111","976","976","-48.535833","-16.156111","2008","11",NA,NA,NA,NA,NA,NA,NA,"5"
"232","2020-09-02 16:39:21-03","Cenargen","CEN","54474","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","F. F. M. Santos","Anderson Cássio Sevilha","3065","2003",NA,"Brasil","GO","Fazenda Itú (Sr. Felipe). Ponto 3.","Exsicatas","Botão floral.","CEN00054474","CEN00054474","08","25","ALVORADA DO NORTE","-46.723888","-14.539166","491","491","-46.723888","-14.539166","2004","03",NA,NA,NA,NA,NA,NA,NA,"4"
"233","2020-09-02 16:39:21-03","Cenargen","CEN","66230","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Aécio Amaral-Santos","2708","2005",NA,"Brasil","GO","Fazenda após entrada da BR - 060.","Exsicatas","Frutos parecidos com Guazuma.","CEN00066230","CEN00066230","11","07","ALEXANIA","-48.545833","-16.148888","959","959","-48.545833","-16.148888","2012","01",NA,NA,NA,NA,NA,NA,NA,"4"
"234","2020-09-02 16:39:21-03","Cenargen","CEN","70057","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. Gomes & J. B. Pereira","Glocimar Pereira-Silva","12178","2007",NA,"Brasil","TO","Estrada de acesso à balsa do Coronel via fazenda das Palmeiras, km 10.","Exsicatas","Área de influência indireta.","CEN00070057","CEN00070057","10","02","PALMEIROPOLIS","-48.299166","-13.039166","380","380","-48.299166","-13.039166","2010","07",NA,NA,NA,NA,NA,NA,NA,"4"
"235","2020-09-02 16:39:21-03","Cenargen","CEN","72557","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Bruno Machado Teles Walter","5881","2009",NA,"Brasil","TO","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","Exsicatas",NA,"CEN00072557","CEN00072557","11","04","PALMEIROPOLIS","-48.22","-13.148611","370","370","-48.22","-13.148611","2009","11",NA,NA,NA,NA,NA,NA,NA,"4"
"236","2020-09-02 16:39:21-03","Cenargen","CEN","77165","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. B. Pereira","Glocimar Pereira-Silva","8156","2003",NA,"Brasil","GO","Ponto 3 próximo à gruta.","Exsicatas",NA,"CEN00077165","CEN00077165","12","04","ALVORADA DO NORTE","-46.728611","-14.525","400","400","-46.728611","-14.525","2011","08",NA,NA,NA,NA,NA,NA,NA,"3"
"237","2020-09-02 16:39:21-03","Cenargen","CEN","38569","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. F. B. Pastore","Glocimar Pereira-Silva","859","1991",NA,"Brasil","DF","Afloramento calcário na área da fábrica de cimento Tocantins.","Exsicatas","Planta crescendo na parte inferior do afloramento, com vegetação mais densa.","CEN00038569","CEN00038569","11","06","BRASILIA","-47.9296989440918","-15.7797002792358","1000","1000","-4790000.0","-1563333.0","2003","08",NA,"70570","auto",NA,NA,NA,NA,"4"
"238","2020-09-02 16:39:21-03","Cenargen","CEN","44565","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B. M. T. Walter","Luciano de Bem Bianchetti","889","1990",NA,"Brasil","DF","Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF - 250 Leste.","Exsicatas","Sopé do afloramento.","CEN00044565","CEN00044565","07","26","BRASILIA","-47.9296989440918","-15.7797002792358","850","850",NA,NA,"2018","07",NA,"70570","auto",NA,NA,NA,NA,"4"
