"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"51","2019-11-21 14:44:59-03","UFJF","CESJ","49215","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J. Miloski","F.R.G. Salimena; P.H. Nobre","2472","2007","06","30","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda Santa Luzia","-43.875194","-21.977972",NA,NA,NA,"Árvore, ca. 3m alt., em campo rupestre, flores alvas.","CESJ049215",NA,NA,NA,NA,"2009","10",NA,"-43.875194","-21.977972",NA,NA,NA,NA
"52","2019-11-21 14:44:59-03","UFJF","CESJ","62895","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J.H.C. Ribeiro","J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","238","2012","06","13","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para a cachoeira da Água Amarela. Coordenadas UTM: Zona 23k, 617186.358E, 7564421.814N (Datum: WGS 84). Altitude: 985 m.s.m.","-43.864722","-22.020833",NA,NA,NA,"Arvoreta, 1.5m, sobre solo quartzitico. Indivíduo 301 fitossociologia.","CESJ062895",NA,NA,NA,NA,"2012",NA,NA,"-43.864722","-22.020833",NA,NA,NA,NA
"53","2019-11-21 14:44:59-03","UFJF","CESJ","63199","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","L Menini Neto","F.R.G. Salimena; L. Menini Neto; S.G. Furtado; P.H. Nobre","3591","2013","07","19","América do Sul","Brasil","Minas Gerais","Rio Preto","RPPN São Lourenço do Funil","-43.903944","-22.02575","996","996",NA,"Arvoreta, ca. 2m, frutos vermelhos. Campo rupestre arenoso.","CESJ063199",NA,NA,NA,NA,"2013","07",NA,"-43.903944","-22.02575",NA,NA,NA,NA
"54","2020-06-30 18:32:51-03","UFJF","CESJ","66363","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","B. Moreira","B. Moreira; L.C.D. Dias","9","2014","10","18","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás do camping","-43.901111","-21.718889","1380","1380",NA,"Árvore,ca. 8m, flores brancas","CESJ066363",NA,NA,NA,NA,"2014","11","21","-43.901111","-21.718889",NA,NA,NA,NA
"55","2019-11-21 14:44:59-03","UFJF","CESJ","8894","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J.R. Pirani","L. Krieger","CESJ8894","1970","07","31","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,NA,"Árvore pequena, sobre areião, fr. quase maduros, avermelhados.","CESJ008894",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-30 18:32:51-03","UFJF","CESJ","53659","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Zappi","B.R. Silva; R.Dias-Mello; B.R.Capilé","1347","2004","10","26","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para a Cachoeira dos Macacos, alto do penhasco. 21º42'38S, 43º53'37W.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Campo rupestre quartzítico. Arbusto ca. 3m. Flores brancas, frutos vináceos.","CESJ053659",NA,"30417","auto",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:44:59-03","UFJF","CESJ","21627","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J. Miloski","F.R.G. Salimena; M.C. Brügger","s.n.","1987","10","03","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto ca. 3,00m sobre quartizito a 1300m. Flores alvas.","CESJ021627",NA,"20815","auto",NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:44:59-03","UFJF","CESJ","41274","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","A.S.M. Valente","F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1144","2003","11","15","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, ca. 3m alt., flores alvas, frutos maduros vermelhos, no campo rupestre.","CESJ041274",NA,"20815","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:44:59-03","UFJF","CESJ","52021","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J. Miloski","J. Miloski; J.H.C. Ribeiro; C.N. Matozinhos; S.M. Dutra; N.L. Abreu","03","2008","08","31","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Gruta do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto com 1,5 m de altura, flores brancas, população grande, folhas verdes discolor","CESJ052021",NA,"20815","auto",NA,"2008","10","16",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:44:59-03","UFJF","CESJ","47386","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","K.F.Silva","N.L. Abreu; L. Menini Neto; O.J. Bastos Neto","87","2006","04","18","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, no campo, borda de mata. Frutos vermelhos.","CESJ047386",NA,"20815","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:44:59-03","UFJF","CESJ","42851","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","A.S.M. Valente","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","64","2004","09","11","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, ca. 2m alt., em campo rupestre. Frutos vermelhos.","CESJ042851",NA,"20815","auto",NA,"2004","09","28",NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:44:59-03","UFJF","CESJ","29352","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci","F.R.G. Salimena; M.C. Brügger; P.H. Nobre","552","1995","10","04","América do Sul","Brasil","Minas Gerais","Corinto","Morro da Garça","-44.4564018249512","-18.3808002471924",NA,NA,NA,"Árvore, ca. 3,0m alt, flores alvas. Cerrado.","CESJ029352",NA,"49021","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:44:59-03","UFJF","CESJ","23402","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R.L.G. Coelho","O.S.T. Moreira; S.H. Borges","s.n.","1988","12","21","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore alta, ca. 7m, em frutificação,fruto tricarpelar, trilocular. Sementes consumidas por Pitangus sulphuratus, Turdus rufiventris e Thraupis sayacs.","CESJ023402",NA,"36144","auto",NA,"2009","09","25",NA,NA,NA,NA,NA,NA
"64","2020-11-09 19:01:10-03","UFJF","CESJ","32683","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R.L.G. Coelho","F.R.G. Salimena","s.n.","2000","12",NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ032683",NA,"30417","auto",NA,"2009","09","25",NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:44:59-03","UFJF","CESJ","52204","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J. Miloski","J.H.C. Ribeiro; F.S. Souza; D. Monteiro; J.A. Oliveira; A.C. Mezzonato","22","2008","10","25","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto, c.a. 1,5m, no campo rupestre. Flores brancas.","CESJ052204",NA,"30417","auto",NA,"2009","10","22",NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:44:59-03","UFJF","CESJ","54232","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","J. Miloski","J.A. Oliveira; F.S. Souza; J.H.C. Ribeiro; J.M. Santana","85","2009","08","21","América do Sul","Brasil","Minas Gerais","Olaria","Serra Negra, Serrinha, Sítio do Degredo","-43.937198638916","-21.8607997894287",NA,NA,NA,"Arbusto, 1m, no campo rupestre, flores alvas.","CESJ054232",NA,"15222","auto",NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:44:59-03","UFJF","CESJ","49723","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"L. Menini Neto; F.S. Souza; J.A. Oliveira; S.A. Roman; I.C.Almeida; T. Mota; S.M. Dutra; F.R.G","461","2007","12","09","América do Sul","Brasil","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 22º01'08,3 S, 43º54'12,9 W. ca. 1100 m.s.m. Areial.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, no campo rupestre, ca. 2m alt., folhas discolores, frutos imaturos verdes, passando a vermelhos, maduros vermelhos, arilo alvo.","CESJ049723",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:44:59-03","UFJF","CESJ","42322","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","A.S.M. Valente","F.R.G. Salimena; K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; P.H. Nobre","1330","2004","05","21","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, ca. 2,5m alt., no campo rupestre, próximo ao cânion do Funil. Flores alvas com perfume suave.","CESJ042322",NA,"20815","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:25:51-03","UNICAMP","UEC","153314","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, MS","Urdampilleta, JD; Ferrucci, MS; Las Peñas, ML","427","2008","02","26",NA,"Brazil","Minas Gerais","Ouro Preto","Ouro Preto, caminho a Cachoeira das Andorinhas","-43.496167","-20.373194","1279","1279",NA,NA,"UEC170934","UEC170934",NA,NA,NA,NA,NA,NA,"-43.496167","-20.373194",NA,NA,NA,NA
"70","2021-03-01 16:40:47-03","UNICAMP","UEC","24900","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, MS","Hatschbach, G; Kasper, A","41625","1978","10","21",NA,"Brazil","Minas Gerais","Grão Mogol","Córrego do Posto.&nf;No alto da serra Geral.","-43.3","-16.6",NA,NA,NA,"Arbusto 1m, flor alvecente.; Junto a afloramento rochoso.","UEC170933","UEC170933",NA,NA,NA,"2003",NA,NA,"-43.3","-16.6",NA,NA,NA,NA
"71","2019-08-20 10:25:51-03","UNICAMP","UEC","39958","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Coelho, RLG","Leitão Filho, HF; Martins, FR; Semir, J; Tamashiro, JY","17357","1985","06","04",NA,"Brazil","Minas Gerais","Guinda","Estrada Guinda - Conselheiro da Mata, km 178",NA,NA,NA,NA,NA,"Arbusto; frutos vermelhos; lugar úmido.","UEC045812","UEC045812",NA,NA,NA,"2009","09","23",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:40:47-03","UNICAMP","UEC","167914","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Coelho, R; Zoca, M","422","2011","03",NA,NA,"Brazil","Minas Gerais","Diamantina","Beira da estrada para Milho-Verde.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto de 1 m de altura com frutos marrons.","UEC091949","UEC091949","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:40:47-03","UNICAMP","UEC","158129","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Gonçalves, DJP; Shimizu, GH","85","2010","11","28",NA,"Brazil","Minas Gerais","Diamantina","Campus da UFVJM","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto ca. 1m alt. frutos vermelhos, com sementes pretas e arilo branco.","UEC039621","UEC039621","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:25:51-03","UNICAMP","UEC","69285","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Coelho, RLG","Leitão Filho, HF; et al.","27734","1992","12","10",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Mendanha, Campo rupestre, margem de riacho.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arvoreta, 1,5 m.; frutos vermelhos.","UEC045810","UEC045810","101169","auto",NA,"2009","09","23",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:40:47-03","UNICAMP","UEC","62237","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, MS","Leitão Filho, HF; Tozzi, AMGA; Tamashiro, JY; Santos, FAM; alunos","27421","1992","12","08",NA,"Brazil","Minas Gerais","Diamantina","Estrada para Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, 80cm de altura, flores cremes.; Campo rupestre, mata cíliar.","UEC170932","UEC170932","101169","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:40:47-03","UNICAMP","UEC","57892","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Somner, GV","Marcondes-Ferreira, W; Semir, J; Martins, AB; Miotto, STS; Queiroz, EP; Martins, EF; et al.","201","1990","03","14",NA,"Brazil","Minas Gerais","Santa Bárbara","Colégio Caraça, caminho da cahoeirinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,"De arbusto a pequena arvoreta de até 3,5m em fruto de coloração vermelho-alaranjado e semente com arilo branco e angulado. So scrub.",NA,NA,"33136","auto",NA,"1996","12","18",NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:40:47-03","UNICAMP","UEC","35382","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Tamashiro, JY","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH; et al.","9566","1978","12","12",NA,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arbusto até 2m; flores brancas.; Em campo rupestre e mata de altitude.","UEC170931","UEC170931","33136","auto",NA,"1991","05",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-06 09:57:36-03","UFOP","OUPR","25548","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Freitas, G.P.P.","Freitas, G.P.P.; Scalon, V.R.; Silva, J.L. & Martins, C.","35","2009","07","23",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,"Arbusto co 2m de altura, frutos maduros castanhos. Campo sobre Canga.",NA,NA,NA,NA,NA,"2011","01","25","-43.503475","-20.357758",NA,NA,NA,NA
"79","2019-11-06 09:57:36-03","UFOP","OUPR","25549","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Freitas, G.P.P.; Martins, C.","54","2009","09","04",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,"Arbusto com 1,40m de altura, flor alva com anteras amarelas, aromática (cheiro adocicado). Campo sobre Canga.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA
"80","2019-11-06 09:57:36-03","UFOP","OUPR","25550","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Freitas, G.P.P.; Angelis, C.F.","114","2009","12","04",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,"Arbusto com 80cm de altura, frutos jovens verdes e vináceis e quando abertos apresenta uma pequena parte pilosa, semente com testa dura. Campo sobre Canga.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA
"81","2019-12-18 15:50:57-03","UFOP","OUPR","25808","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Silva, T.C. da; Cardoso, R.C.","56","2012","02","06",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.517","-20.365056","1586","1586",NA,"Arbusto, ca. 1,5m fruto vermelho-arroxeado e esverdeado. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.517","-20.365056",NA,NA,NA,NA
"82","2019-11-06 09:57:36-03","UFOP","OUPR","25850","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Cardoso, R.C.; Da Silva, T.C.","81","2011","12","23",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,NA,NA,"Arbusto, flores brancas, cerca de 1,5m de altura",NA,NA,NA,NA,NA,NA,NA,NA,"-43.520556","-20.363889",NA,NA,NA,NA
"83","2019-11-06 10:17:17-03","UFOP","OUPR","30457","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Messias, M.C.T.B.","Badia, C.C.V.; Soares, D.A. & Alves, R.E.","104","2018","01","13",NA,"Brasil","Minas Gerais","Ouro Preto","Serra das Camarinhas, Trilha que se inicia na pedreira desativada e termina no Bairro São Sebastião, próximo à estação de esgoto desativada.","-43.506414","-20.382417",NA,NA,NA,"Fanerófita. Ovário súpero, fruto tripartido. Pétalas brancas, sépalas verdes, flores diminutas.; Lateral do bloco João de Barro.",NA,NA,NA,NA,NA,"2018","01",NA,"-43.506414","-20.382417",NA,NA,NA,NA
"84","2019-11-06 09:57:36-03","UFOP","OUPR","8857","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Roschel, M.B.","Roschel, M.B.","s.n.","1998","12","10",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo ferruginoso. Arbusto 1,6m. Cápsula túgono-globosa. Externamente vermelha e internamente tomentosa. Arilo albo-viscoso",NA,NA,"44599","auto",NA,"1998","12","10",NA,NA,NA,NA,NA,NA
"85","2019-11-06 09:57:36-03","UFOP","OUPR","8840","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Roschel, M.B.","Roschel, M.B.","577","1999","05","20",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo ferruginoso. Arbusto 1,5m. Flores alvas",NA,NA,"44599","auto",NA,"1999","05","20",NA,NA,NA,NA,NA,NA
"86","2019-11-06 09:57:36-03","UFOP","OUPR","6551","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Roschel, M.B.","Roschel, M.B.","331","1996","11","20",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo ferruginoso. Arbusto 1,8m. Cápsula túgono-globosa.Flores brancas. Vilosas. 8 estames",NA,NA,"44599","auto",NA,"1998","09","26",NA,NA,NA,NA,NA,NA
"87","2019-11-06 09:57:36-03","UFOP","OUPR","21035","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.","1403","2007","09","28",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Samarco, Alegria 7. Campo rupestre","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto 1,6m. Flores amarelo-claras",NA,NA,"44599","auto",NA,"2008","03","17",NA,NA,NA,NA,NA,NA
"88","2019-11-06 09:57:36-03","UFOP","OUPR","26876","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Antônio-Silva, L.","Antônio-Silva, L.; Cardoso, R.C. & Silva, T.C.","375","2012","03","23",NA,"Brasil","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas, Camarinhas - Parque Natural Municipal das Andorinhas. Campo rupestre quartizítico, sobre afloramento quartizítico","-43.5080986022949","-20.2875003814697","1440","1440",NA,"Arbusto aprox. 2m de altura, caule aromático, flores caramelo, cálice verde, folhas com parte abaxial ferrugínea",NA,NA,"44599","auto",NA,"2013","01","30",NA,NA,NA,NA,NA,NA
"89","2019-11-06 09:57:36-03","UFOP","OUPR","26759","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Antônio-Silva, L.","Antônio-Silva, L.","272","2012","11","23",NA,"Brasil","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas, Parque Natural Municipal das Andorinhas. Serra da Brígida. Campo rupestre ferruginoso","-43.5080986022949","-20.2875003814697","1500","1500",NA,"Arbusto aprox. 1,2m de altura, flores brancas com 4 pétalas",NA,NA,"44599","auto",NA,"2012","11","27",NA,NA,NA,NA,NA,NA
"90","2019-11-06 09:57:36-03","UFOP","OUPR","7653","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Coelho, R.L.G.","Messias, M.C.T.B.","163","1998","12","11",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira das Androinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo rupestre. Arbusto. Em frutos verdes",NA,NA,"44599","auto",NA,"2007","06","28",NA,NA,NA,NA,NA,NA
"91","2019-11-06 09:57:36-03","UFOP","OUPR","4576","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Messias, M.C.T.B.; Roschel, M.B.","Micheline, R.S.","s.n.","1991","11","29",NA,"Brasil","Minas Gerais","Ouro Preto","Campus da UFOP","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo de canga alterado. Arbusto 50cm de altura. Frutos verde-avermelhados",NA,NA,"44599","auto",NA,"1997","02","19",NA,NA,NA,NA,NA,NA
"92","2019-11-06 09:57:36-03","UFOP","OUPR","31794","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Figueiredo, M.A.","Figueiredo, M.A.","70","2019","04","05",NA,"Brasil","Minas Gerais","Ouro Preto","Campus da UFOP, Canga do Biotério.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbustos, aprox. 2m. Frutos vermelhos. Vegetação predominantemente herbáceo arbustiva, campo rupestre ferruginoso. Na região da coleta apenas dois indivíduos foram encontrados com frutos maduros em abril, a maior parte dos indivíduos apresetava fruto",NA,NA,"44599","auto",NA,"2019","04","14",NA,NA,NA,NA,NA,NA
"93","2019-12-18 15:50:57-03","UFOP","OUPR","23400","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Silva, J.L.","Cândido, E.S.; Martins, C.","90","2008","11","28",NA,"Brasil","Minas Gerais","Ouro Preto","Campus Universidade Federal de Ouro Preto; Canga DEGEO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arvoreta, fruto maduro vermelho com semente negras. Canga couraçada.",NA,NA,"44599","auto",NA,"2009","02",NA,NA,NA,NA,NA,NA,NA
"94","2019-12-18 15:50:57-03","UFOP","OUPR","23399","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Silva, J.L.","Cândido, E.S.; Martins, C.","70","2008","10","25",NA,"Brasil","Minas Gerais","Ouro Preto","Campus Universidade Federal de Ouro Preto; Canga DEGEO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, fruto imaturo verde passando para vinho; 1,5m. Canga couraçada.",NA,NA,"44599","auto",NA,"2009","02",NA,NA,NA,NA,NA,NA,NA
"95","2019-12-18 15:50:57-03","UFOP","OUPR","23398","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Scalon, V.R.","Cândido, E.S.; Martins, C. & Scalon, V.R.","19","2008","06","05",NA,"Brasil","Minas Gerais","Ouro Preto","Campus Universidade Federal de Ouro Preto; Canga DEGEO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, fruto maduro castanho escuro, 1,5m. Canga couraçada.",NA,NA,"44599","auto",NA,"2008","06","05",NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:57:36-03","UFOP","OUPR","22571","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, M.S.","Badini, J.","s.n.","1975","10","04",NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Mata. Árvore. Flores brancas",NA,NA,"44599","auto",NA,"2009","11","12",NA,NA,NA,NA,NA,NA
"97","2019-11-06 09:57:36-03","UFOP","OUPR","21712","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Pedreira, G.","Pedreira, G.","336","2008","03","02",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Árvore. Floresta paludosa de altitude.",NA,NA,"44599","auto",NA,"2008","03",NA,NA,NA,NA,NA,NA,NA
