"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber","sex"
"476","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181386F","V0181386F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"477","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181387F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181387F","V0181387F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"478","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181388F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181388F","V0181388F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"479","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181389F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0181389F","V0181389F_01",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"480","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181390F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181390F","V0181390F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"481","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181391F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0181391F","V0181391F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"482","2018-09-04 14:46:35-03","F","FMNH-SEEDPLANTS","V0181392F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,"W. G. F. Herter","361","1925","4","South America","Uruguay",NA,NA,NA,"V0181392F","V0181392F_01",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"483","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181393F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0181393F","V0181393F_01",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"484","2015-03-07 08:04:09-03","F","FMNH-SEEDPLANTS","V0228321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0228321F","V0228321F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"485","2015-03-07 08:04:10-03","F","FMNH-SEEDPLANTS","V0228322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0228322F","V0228322F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"486","2015-03-07 08:04:10-03","F","FMNH-SEEDPLANTS","V0228323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0228323F","V0228323F_01",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"487","2015-03-07 03:59:43-03","F","FMNH-SEEDPLANTS","V0228324F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0228324F","V0228324F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-01-25 12:58:01-03","F","FMNH-SEEDPLANTS","V0228325F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0228325F","V0228325F_01",NA,"Cordillera",NA,"-57","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-04-29 16:30:08-03","UFVJM","HDJF","5058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Otoni, TCO","MCF249","2017","03","Southern America","Brasil","Zona rural",NA,NA,"HDJF005058","HDJF005058_01","19","Minas Gerais","Araçuaí","-41.881389","-17.1175","888","888",NA,NA,NA,NA,NA,"-41.881389","-17.1175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-01-25 15:43:02-02","IAC","IAC","5217","S","Plantae",NA,NA,"Moraceae-4.Dorstenieae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A.S. Lima",NA,"O. Zagatto","s/nº","1939","10",NA,"Brasil","Fazenda Campo Grande",NA,"Usada para dar cheiro ao fumo e pinga",NA,NA,"29","São Paulo","Campinas","-47.169767","-22.922308",NA,NA,NA,NA,"1940","01","05","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-23 12:15:03-03","CEPLAC","CEPEC","90151","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"R. M. de Castro",NA,"D. S. Lima","68","2000","05",NA,"Brasil","Caminho para Sitio do Conde. Faz. Chapada.",NA,NA,NA,NA,"09","Bahia","esplanada","-37.851389","-11.759167",NA,NA,NA,NA,NA,NA,NA,"37W51'5","11S45'33",NA,"30/03/2004",NA,NA,NA,NA,NA,NA,NA
"492","2020-07-23 12:15:03-03","CEPLAC","CEPEC","48959","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"R. M. de Castro",NA,"R. Voeks","179","2004","10",NA,"Brasil","feira de São Joaquim, ervanário de D. Isabela.",NA,"<ll>dwc_commonname:</ll> Batatinha-de-teiú",NA,NA,"08","Bahia","SALVADOR","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/03/2004",NA,NA,NA,NA,NA,NA,NA
"493","2019-02-27 14:02:33-03","UFSJ","HUFSJ","463","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Quinelato, M","s.n.",NA,NA,NA,"Brasil","Serra São José",NA,"Planta de aproximadamente 10cm de altura, o caule é tipo rizoma. As flores pouco notáveis são agrupadas em inflorescências arroxeadas semelhante a endotécio sem cheiro característico. Encontrada fazendo parte do extrato herbáceo de c","HUFSJ000463",NA,NA,"Minas Gerais","Santa Cruz de Minas","-44.2233009338379","-21.1196994781494",NA,NA,"2410","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-07-02 15:56:04-03","UEM","HUEM","22655","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Luiz M.","s.n.","1989","06",NA,"Brasil","Fazenda Monte Alegre - KLABIN, área de cultivo",NA,NA,"HUEM000007988","HUEM000007988","28","Paraná","Telêmaco Borba","-50.611111","-24.314167","677","677",NA,NA,NA,NA,NA,"-50.611111","-24.314167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-07-02 15:56:04-03","UEM","HUEM","2929","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Ines J. Mattozo",NA,"Ivone Popinieis","1",NA,NA,NA,"Brasil","Oficinas",NA,"Erva nativa; odor lembrando figo; medicinal; rara nos campos gerais.","HUEM000007989","HUEM000007989",NA,"Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","1968","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-03-10 11:38:45-03","UNILA","EVB","1142","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Buttura, E.","875","1987","10",NA,"Paraguai","Reserva Tatí Yupí. Refugio Biologico Tati Yupi",NA,NA,"EVB001142","EVB001142","06","Alto Parana","Cidade do Leste","-54.579722","-25.366389","233","233",NA,NA,NA,NA,NA,"54º34'47''W","25º21'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2016-08-23 10:59:55-03","NHMLondon","NHM-LONDON-BOT","BM000778705","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"Located under",NA,"Richard Spruce; b.1817; d.1893; Spruce","2196","1852","01",NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/907a23f69f0c146c2bd5734658897f62ffc767b3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"1977","07",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4689681",NA
"498","2019-11-01 15:04:53-03","UnB","UB","1978","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Dorstenia","amazonica","Dorstenia amazonica","Carauta, Valente & Barth","Carauta, JPP","isotype","Carauta, JPP","1863","1976","01","Southern America","Brasil","Fazenda Boa vista, Rio Boa Vista, afluente do Lontra",NA,"Tipo.; .","UB0037544","UB0037544","28","Goiás","Araguaína","-48.2","-6.8",NA,NA,NA,NA,NA,NA,NA,"-48.2","-6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:04:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Proença, C",NA,"Million, JL; Oliveira, RC","106","2016","03","Southern America","Brasil","Na aldeia Takwara no cerrado, próximo à casa da Mama Júlia",NA,"Solta gazes; Erva; Cerrado Antropisado, relevo plano, levemente ondulado",NA,NA,"24","Mato Grosso do Sul","Juti","-54.632139","-22.701083",NA,NA,NA,NA,NA,NA,NA,"-54.632139","-22.701083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-02-23 13:22:50-03","MN","R-TIPOS","139240","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","amazonica","Dorstenia amazonica","Carauta, C. Valente & R. Barth","Carauta, J.P.P., Valente, C. & Barth, R.","Isotypus","Carauta, J.P.P.","1863","1976","01",NA,"Brasil","Fazenda Boa Vista",NA,NA,"R000139240","R000139240_001","28","Tocantins","Araguaína","-48.033333","-6.133333",NA,NA,NA,NA,"1979",NA,NA,"48°2'W","6°8'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-08-06 10:39:40-03","FMM","FMM","1903","MachineObservation","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,NA,"2015","12",NA,"Brasil","Estação Ecológica do Jardim Botânico de Brasília",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01903","FMM01903_v1 FMM01903_v2","18","Distrito Federal","Brasília","-47.856125","-15.907056",NA,NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-08-20 15:00:17-03","UFSC","FLOR","50473","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Campestrini, S.",NA,"Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","335","2013","01",NA,"Brasil","Fazenda Nossa Senhora de Fátima.",NA,"Campo natural seco e pedregoso. Subarbusto Com flor.","FLOR0050473","FLOR0050473_v01 FLOR0050473_v02","21","Paraná","Coronel Domingos Soares","-51.908056","-26.369167","1080","1080",NA,NA,"2013","04","13","51º54'29''W","26º22'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-08-20 15:00:17-03","UFSC","FLOR","53588","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Campestrini, S.",NA,"Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","704","2013","11",NA,"Brasil","Fazenda Nossa Senhora de Fátima, Prorpietários: Alberto Claudemir Reis e Celcio Luiz Reis, Responsável: Junior.",NA,NA,"FLOR0053588",NA,"24","Paraná","Coronel Domingos Soares","-51.907778","-26.368333","1092","1092",NA,NA,"2013","12","10","51º54'28''W","26º22'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-08-20 15:00:17-03","UFSC","FLOR","53115","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Mello, A.S.",NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.","130","2009","03",NA,"Brasil","Praia Grossa.",NA,"hábito sub-arbustivo, 50cm, flor verde","FLOR0053115",NA,"27","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232","50","50","9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-05-31 13:24:17-03","UFMT","UFMT","16294","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Desconhecido.","61","1997","10",NA,"Brasil","Capão dos Macacos - Fazenda Ipiranga",NA,"Nome Vulgar: Caiapiá; Arbusto herbácea; Capão",NA,NA,"24","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-05-31 13:24:17-03","UFMT","UFMT","18447","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Cruz, S.; Santos, E.","s.n.","1998","09",NA,"Brasil","Rio dos Peixes",NA,"uso medicinal.; Herbácea; Cerrado. Solo pedregoso.",NA,NA,"30","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-05-31 13:24:17-03","UFMT","UFMT","27130","S","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Sousa, G.C.","14","2001","05",NA,"Brasil","Passagem da Conceição",NA,"Nome Vulgar: Carapiá; Herbácea; Cerrado. Solo arenoso",NA,NA,"22","Mato Grosso","Várzea Grande","-56.1324996948242","-15.6466999053955",NA,NA,"37223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 16:27:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"?","s.n.",NA,NA,"Southern America","Brazil","Crescit in prov. Bahiensi, Pernambucana, S. Pauli et Minarum",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","tomentosa","Dorstenia tomentosa","Fisch. & C.A.Mey.",NA,NA,"?","s.n.",NA,NA,"Southern America","Brazil","Crescit prope Rio Pardo",NA,"teste Fischer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2021-02-08 12:43:39-03","UFRGS","ICN","182327","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Boeni, BO",NA,"Silva, JG","s.n.","2013","05","América do Sul","Brasil","Cerro do Jarau",NA,"erva; campo rupestre","ICN00013117","ICN00013117","01","RS","Quaraí","-56.387222","-30.3575","176","176",NA,NA,"2013","05","01","-56.387222","-30.3575",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-02-08 12:43:39-03","UFRGS","ICN","003162","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Carauta, JPP",NA,"Schultz, A","s.n.","1963","01","América do Sul","Brasil",NA,NA,"Margem da mata","ICN00013097","ICN00013097 ICN00013097_1","23","AM","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"138090","auto","1978","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-08 12:43:39-03","UFRGS","ICN","081452","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Sobral, M",NA,"Sobral, M; dos Santos, EB","5474",NA,NA,"América do Sul","Brasil","quadra D Reserva de CEPEC",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva 0,4-0,7m. Inflorescências castanho-arroxeadas; látex pouco abundante.; Em local úmido e alagável em interior de mata litorânea.","ICN00013085","ICN00013085",NA,"BA","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-08 12:43:39-03","UFRGS","ICN","088450","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Matzenbacher, NI",NA,"Matzenbacher, NI","352","1975","12","América do Sul","Brasil","5 Km ao sul da cidade encosta da montanha",NA,"Espécie ameaçada de extinção (Vulnerável).; Vegetação de cerrado.","ICN00013099","ICN00013099","06","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-08 12:43:39-03","UFRGS","ICN","152800","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Freitas, E",NA,"Freitas, E","416","2007","11","América do Sul","Brasil","Cerro do Tigre/Fazenda Cerro do Tigre",NA,"Campo seco com arenização","ICN00013105","ICN00013105","25","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-08 12:43:39-03","UFRGS","ICN","031255","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Carauta, JPP",NA,"Porto, ML; et al.","2204","1976","05","América do Sul","Brasil","Rodovia Caçapava-Lavras",NA,"Espécie ameaçada de extinção (Vulnerável).; Guaritas, afloramento de arenito.","ICN00013088","ICN00013088","30","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"50525","auto","1978","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-02-08 12:43:39-03","UFRGS","ICN","142626","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Caporal, FJM",NA,"Caporal, FJM","s.n.","2005","04","América do Sul","Brasil","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"Espécie ameaçada de extinção (Vulnerável).; campo pastejado","ICN00013106","ICN00013106","21","RS","Canguçu","-52.6755981445312","-31.3950004577637","305","305","68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-08 12:43:39-03","UFRGS","ICN","053799","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Matzenbacher, NI","s.n.","1983","08","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00013093","ICN00013093","17","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-08 12:43:39-03","UFRGS","ICN","051890","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Matzenbacher, NI",NA,"Matzenbacher, NI","s.n.","1982","07","América do Sul","Brasil","BR 116 Km 32",NA,"Espécie ameaçada de extinção (Vulnerável).; No campo em solo arenoso.","ICN00013092","ICN00013092","25","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-02-08 12:43:39-03","UFRGS","ICN","063936","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Kinupp, VF",NA,"Irgang, BE","s.n.","1985","09","América do Sul","Brasil","Estação Agronômica",NA,"Espécie ameaçada de extinção (Vulnerável).; Em gramado.","ICN00013100","ICN00013100","10","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"28343","auto","2002","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-08 12:43:39-03","UFRGS","ICN","156530","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Boeni, BO",NA,"Soares, ELC","239",NA,NA,"América do Sul","Brasil","Fazenda São Maximiano",NA,NA,"ICN00013094","ICN00013094",NA,"RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"28343","auto","2012","01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-08 12:43:39-03","UFRGS","ICN","160501","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Grings, M",NA,"Grings, M","579","2006","10","América do Sul","Brasil","Projeto de Assentamento Nova Herval",NA,"erva com inflorescência sicônio aberto.; em interior de capoeirão de até 5m","ICN00013108","ICN00013108","26","RS","Herval","-53.3955993652344","-32.0236015319824",NA,NA,"51680","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-08 12:43:39-03","UFRGS","ICN","061801","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Sobral, M",NA,"Sobral, M","3129","1984","10","América do Sul","Brasil","Mina Volta Grande",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva.; em campo pedregoso, em encosta de morro.","ICN00013087","ICN00013087","05","RS","Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-08 12:43:39-03","UFRGS","ICN","164216","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Trevisan, R",NA,"Setubal, R; et al.","810","2008","11","América do Sul","Brasil","Morro São Pedro",NA,"herbacea; em campo rupestre","ICN00013104","ICN00013104","10","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:43:39-03","UFRGS","ICN","033828","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Carauta, JPP",NA,"Irgang, BE","s.n.","1971","04","América do Sul","Brasil","Passo da Guarda, estrada Livramento-Uruguaiana",NA,"Espécie ameaçada de extinção (Vulnerável).; Afloramento junto ao riacho.","ICN00013089","ICN00013089","06","RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"79795","auto","1978","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:43:39-03","UFRGS","ICN","062777","S","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Stehmann, JR; Mentz, LA","s.n.","1985","05","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00013086","ICN00013086 ICN00013086_1","11","RS","Santo Antônio das Missões","-55.2277984619141","-28.5114002227783",NA,NA,"51320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
