"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","sex"
"152","2019-11-13 11:23:28-03","USP","SPF","97741","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Sakuragui, CM","CFCR15259","1994","03","20",NA,"Brasil","Minas Gerais","Augusto de Lima","Serra do Cabral","-44.328056","-18.011111","1000","1000",NA,NA,"SPF00097741","SPF00097741","2010",NA,NA,NA,NA,"04",NA,"-44.328056","-18.011111",NA,NA,NA,NA
"153","2019-11-13 11:23:28-03","USP","SPF","73340","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","47","1991","12","23",NA,"Brasil","Minas Gerais",NA,"Frunas: em cachoeira no km 278 entre Furnas e Piumhi.",NA,NA,NA,NA,NA,NA,"SPF00073340","SPF00073340","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:23:28-03","USP","SPF","47414","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Zappi, DC","CFCR10668","1987","04","19",NA,"Brasil","Minas Gerais","Datas",NA,"-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"SPF00047414","SPF00047414","2010","23532","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:23:28-03","USP","SPF","139236","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Rivadavia, F","Rivadavia, F","588","1997","03","01",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1000","1000",NA,NA,"SPF00139236","SPF00139236","1997","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:23:28-03","USP","SPF","138699","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Rivadavia, F","Rivadavia, F","61","1992","02","22",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00138699","SPF00138699","1992","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:23:28-03","USP","SPF","140692","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Gonella, PM","Mello-Silva, R","1758","2000","01","30",NA,"Brasil","Minas Gerais","Diamantina","Serra dos Cristais","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00140692","SPF00140692","2007","101169","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:23:28-03","USP","SPF","190141","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Mello-Silva, R","3164","2009","02","07",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"SPF00190141","SPF00190141","2010","37970","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:23:28-03","USP","SPF","190139","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Mello-Silva, R","3159","2009","02","06",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"SPF00190139","SPF00190139","2010","37970","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:23:28-03","USP","SPF","93261","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Gonella, PM","Rivadavia, F","281","1994","06","04",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00093261","SPF00093261","2011","67219","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:23:28-03","USP","SPF","202812","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Gonella, PM","Gonella, PM","400","2011","02","13",NA,"Brasil","Minas Gerais","Itacambira",NA,"-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"SPF00202812","SPF00202812","2011","48089","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:23:28-03","USP","SPF","138700","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","98","1992","02","26",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00138700","SPF00138700","2010","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:23:28-03","USP","SPF","93237","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","214","1993","04","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00093237","SPF00093237","2010","31264","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:23:28-03","USP","SPF","103795","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","442","1995","07","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752","1500","1500",NA,NA,"SPF00103795","SPF00103795","2010","31264","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:23:28-03","USP","SPF","39479","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Pirani, JR","CFCR8179","1985","09","01",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","1100","1100",NA,NA,"SPF00039479","SPF00039479","2010","37503","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 18:28:02-03","USP","SPF","157201","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Rivadavia, F","Rivadavia, F","1322","2001","11","23",NA,"Brasil","Minas Gerais","Lima Duarte","Distrito de Conceição de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Ervas com flores roxas com traço amarelo vertical na base do labelo inferior e nervuras roxo escuras nos lóbulos inferior e superior, junto com Drosera montana St.Hil. Var. montana (Droseraceae).","SPF00157201","SPF00157201",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:23:28-03","USP","SPF","202805","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Gonella, PM","Gonella, PM","368","2010","12","17",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"SPF00202805","SPF00202805","2011","30417","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:23:28-03","USP","SPF","138703","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","121","1992","03","05",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002","1700","1850",NA,NA,"SPF00138703","SPF00138703","2010","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:23:28-03","USP","SPF","138702","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","119","1992","03","04",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002","1800","1800",NA,NA,"SPF00138702","SPF00138702","2010","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:23:28-03","USP","SPF","138701","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","110","1992","03","02",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002","1400","1400",NA,NA,"SPF00138701","SPF00138701","2010","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:23:28-03","USP","SPF","64317","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Piliackas, JM","CFSC10884","1988","02","14",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00064317","SPF00064317","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:23:28-03","USP","SPF","46928","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Zappi, DC","CFSC10021","1987","02","26",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00046928","SPF00046928","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:23:28-03","USP","SPF","40380","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Zappi, DC","CFSC9341","1985","06","19",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00040380","SPF00040380","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:23:28-03","USP","SPF","32392","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Menezes, NL","CFSC6383","1980","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032392","SPF00032392","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:23:28-03","USP","SPF","32389","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Cordeiro, I","CFSC6074","1980","03","30",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032389","SPF00032389","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:23:28-03","USP","SPF","169904","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","1947","2005","01","30",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","1400","1400",NA,NA,"SPF00169904","SPF00169904","2010","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:23:28-03","USP","SPF","110505","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","536","1996","02","23",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","1450","1450",NA,NA,"SPF00110505","SPF00110505","2010","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:23:28-03","USP","SPF","158982","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Rivadavia, F","Rivadavia, F","1611","2003","06","28",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","890","890",NA,NA,"SPF00158982","SPF00158982","2003","26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:23:28-03","USP","SPF","41623","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Longhi-Wagner, HM","CFCR9232","1986","01","27",NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"SPF00041623","SPF00041623","2010","37754","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:23:28-03","USP","SPF","157204","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A","Rivadavia, F","1566","2003","04","05",NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501","1050","1050",NA,NA,"SPF00157204","SPF00157204","2010","37754","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:16:38-03","UEFS","HUEFS","217985","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Mello-Silva, R.","3164","2009","02","07",NA,"Brasil","Minas Gerais","Gouveia","Contagem. Fazenda Galheiros, de Júlio Caetano Rodrigues (vulgo Júlio Barbalho), ca. 3 km em estrada vicinal saindo a leste da rodovia Gouvea - Curvelo (BR 259), ao sul da fazenda Contagem.","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"HUEFS0217985","HUEFS0217985",NA,"37970","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:16:38-03","UEFS","HUEFS","217990","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Pirani, J.R.","5680","2007","01","23",NA,"Brasil","Minas Gerais","Diamantina","Km 685 da rodovia para Mendanha (BR-367), lado esquerdo da estrada, topo de elevação, altos da Trilha dos Escravos.","-43.593333","-18.217778","1300","1300",NA,"Afloramentos rochosos e campo rupestre e brejo estacional.","HUEFS0217990","HUEFS0217990",NA,NA,NA,"Asteranae",NA,NA,NA,"43W35'36''","18S13'4''",NA,NA,NA,NA
"183","2019-10-07 09:16:38-03","UEFS","HUEFS","60737","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Souza, V.C.","25437","2001","07","08",NA,"Brasil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, 22 km da Estrada Diamantina - Gouveia.","-43.842778","-18.295278","1180","1180",NA,"Afloramento rochoso com campo arenoso adjacente.","HUEFS0060737","HUEFS0060737",NA,NA,NA,"Asteranae",NA,NA,NA,"43W50'34''","18S17'43''",NA,NA,NA,NA
"184","2019-10-07 09:16:38-03","UEFS","HUEFS","217984","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Mello-Silva, R.","1758","2000","01","30",NA,"Brasil","Minas Gerais","Diamantina","Serra dos Cristais. Torre de Repetição de TV, estrada vicinal da rodovia para Araçuaí (BR 367), 200 m antes do posto da Polícia Rodoviária.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"HUEFS0217984","HUEFS0217984",NA,"101169","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0093830F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"A. Saint-Hilaire","2162",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0093830F","V0093830F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"186","2019-06-07 12:48:57-03","F","FMNH-SEEDPLANTS","V0469917F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"A. F. Regnell","848","1873","4","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469917F","V0469917F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-06-07 12:48:57-03","F","FMNH-SEEDPLANTS","V0469918F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"A. F. Regnell","848","1871","6","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469918F","V0469918F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-06-07 12:48:57-03","F","FMNH-SEEDPLANTS","V0469919F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"A. F. Regnell","848","1870","4","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469919F","V0469919F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-06-07 12:48:57-03","F","FMNH-SEEDPLANTS","V0469920F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"A. F. Regnell","848","1865","1","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469920F","V0469920F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-03-15 15:18:49-03","F","FMNH-SEEDPLANTS","V0469921F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"Mello Barreto","1067","1935","4","15","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469921F","V0469921F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-06-07 12:48:57-03","F","FMNH-SEEDPLANTS","V0469922F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"H. S. Irwin et al.","22558","1969","1","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0469922F","V0469922F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-06-07 12:49:00-03","F","FMNH-SEEDPLANTS","V0470118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"W. R. Anderson et al.","35652","1972","2","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0470118F","V0470118F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470119F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"H. S. Irwin et al.","20665","1968","2","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0470119F","V0470119F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470120F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"H. S. Irwin et al.","29060","1971","1","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0470120F","V0470120F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470121F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea",NA,NA,"H. S. Irwin et al.","27877","1970","3","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0470121F","V0470121F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:02:06-03","UnB","UB","163363","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Mello, TRB","Munhoz, CBR; Emmert, P; Mello, TRB","7347A","2010","05","06","Southern America","Brasil","Minas Gerais","Diamantina","Inhaí. Borda do rio Inhacica","-43.617778","-17.779444",NA,NA,NA,"Erva. Pétalas roxas; Cerrado rupestre",NA,NA,"2011",NA,NA,NA,NA,"03",NA,"-43.617778","-17.779444",NA,NA,NA,NA
"197","2019-11-01 15:02:06-03","UnB","UB","163036","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Mello, TRB","Munhoz, CBR; Emmert, P; Mello, TRB","7029","2010","03","28","Southern America","Brasil","Minas Gerais","Diamantina","Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas","-43.792222","-17.903611",NA,NA,NA,"Erva. Botões floras e flores abertas. Pétalas roxas com manchas amarelas; Campo úmido.",NA,NA,"2011",NA,NA,NA,NA,"03",NA,"-43.792222","-17.903611",NA,NA,NA,NA
"198","2019-11-01 15:02:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Mello-Silva, R; Forzza, RC","1758","2000","01","30","Southern America","Brasil","Minas Gerais","Diamantina","Serra dos Cristais. Torre de Repetição de TV, estrada vicinal da rodovia para Araçuaí (BR 367), 200 m antes do posto da Polícia Rodoviária. Alto da Serra, descendo para o vale a sudoeste (vale da entrada para Biribiri).","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Grande população no brejo. Flores roxas com estrias cor-de-vinho e calo amarelo; Brejo de encosta com afloramentos rochosos",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-06 11:58:27-03","UFU","HUFU","26850","S","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Pacheco, R.A.","Pacheco, R.A.; Volpi, R.L.; Romero, R. & Nakajima, J.N.","166","2002","04","11",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Trilha Casinha Branca.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Planta ca. de 0,3 m. Flores arroxeadas.; Campo rupestre.","HUFU00039025",NA,"2003","41380","auto",NA,NA,"09","02",NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:58:27-03","UFU","HUFU","9481","S","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2561","1995","07","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Leito do Rio São Francisco, beira da mata.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Planta, ca. 0,1m. Flores lilases. Anteras amarelas.","HUFU00039028",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:58:27-03","UFU","HUFU","13865","S","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2161","1997","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra Brava.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Planta, ca. 0,15 m. Cálice esverdeado e corola arroxeada.; Campo rupestre, solo hidromórfico.","HUFU00039027",NA,"2012","57119","auto",NA,NA,"07","25",NA,NA,NA,NA,NA,NA
"202","2019-05-06 11:58:27-03","UFU","HUFU","14475","S","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.","Fleischmann, A.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4087","1997","04","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do córrego da Fazenda.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Planta, ca. 0,2 m. Cálice e corola arroxeado, escapo verde.; Campo rupestre, solo hidromórfico.","HUFU00039026",NA,"2012","57119","auto",NA,NA,"07","25",NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in paludibus supra montes adamantinos prope Tejuco, prov. Minas Geraes (Serro Frio)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Genlisea","violacea","Genlisea violacea","A.St.-Hil.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes in rivulis montis altissimi Serra da Lapa et in arenosis humidis montis Serra da Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
