"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"493","2019-10-07 09:18:29-03","UEFS","HUEFS","62139","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S.Marchioretto","Woodgyer, E.","PCD2489","1996","03","17",NA,"Brasil","Bahia","Serra Azul.","-42.141389","-11.336111","600","600",NA,"Caatinga com muita jurema e outras plantas espinhosas. Solo pedregoso com blocos de até 60cm de comprimento.","HUEFS0062139","HUEFS0062139","Uibaí",NA,NA,"2008","11",NA,"42W8'29''","11S20'10''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"494","2020-07-17 08:31:37-03","UEFS","HUEFS","67151","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.I.B.Loiola","Araújo, F.S.","1400","2002","03","27",NA,"Brasil","Ceará","Grajal, Serra das Almas.","-40.869722","-5.109722","280","280",NA,"Caatinga.","HUEFS0067151","HUEFS0067151 HUEFS0067151_e1","Cratéus",NA,NA,"2015","01",NA,"40W52'11''","5S6'35''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"495","2019-10-07 09:18:29-03","UEFS","HUEFS","71249","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Queiroz, L.P.de","7771","2003","05","11",NA,"Brasil","Bahia","Formosa.","-41.113333","-11.245833","751","751",NA,"Caatinga arenosa.","HUEFS0071249","HUEFS0071249","Morro do Chapéu",NA,NA,"2004","10",NA,"41W6'48''","11S14'45''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"496","2020-07-17 08:31:37-03","UEFS","HUEFS","72309","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","R.B.Lima","Lima, R.","1706","2003","03","14",NA,"Brasil","Paraíba","Fazenda Cachoeira de Capivara, Cacimba de Dentro - PB.(Faz. Anízio Maia)","-35.753889","-6.676944","338","338",NA,"Caatinga arbustiva-arbórea","HUEFS0072309","HUEFS0072309 HUEFS0072309_e1","Cacimba de Dentro",NA,NA,"2004","09",NA,"35W45'14''","6S40'37''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"497","2019-10-07 09:18:29-03","UEFS","HUEFS","72872","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Oliveira, A.A.de","183","2003","05","22",NA,"Brasil","Bahia","Base I, Biodiversitas","-38.998056","-9.947778",NA,NA,NA,NA,"HUEFS0072872","HUEFS0072872","Canudos",NA,NA,"2006","02",NA,"38W59'53''","9S56'52''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"498","2019-10-07 09:18:29-03","UEFS","HUEFS","72874","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Oliveira, A.A.de","185","2003","05","22",NA,"Brasil","Bahia","Base I, Biodiversitas","-38.998056","-9.947778",NA,NA,NA,NA,"HUEFS0072874","HUEFS0072874","Canudos",NA,NA,"2006","02",NA,"38W59'53''","9S56'52''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"499","2019-10-07 09:18:29-03","UEFS","HUEFS","73478","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Barbosa, M.R.","2343","2002","04","12",NA,"Brasil","Paraíba","Fazenda Almas, Viegas.","-36.903333","-7.479167","688","688",NA,"Caatinga arbórea.","HUEFS0073478","HUEFS0073478","São José dos Cordeiros",NA,NA,"2006","02",NA,"36W54'12''","7S28'45''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"500","2019-10-07 09:18:29-03","UEFS","HUEFS","78576","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Miranda, E.B.","631","2004","02","18",NA,"Brasil","Bahia","Reserva Biológica, Esquentada","-38.98","-9.949444","440","440",NA,"Caatinga sobre arenito.","HUEFS0078576","HUEFS0078576","Canudos",NA,NA,"2006","02",NA,"38W58'48''","9S56'58''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"501","2019-10-07 09:18:29-03","UEFS","HUEFS","88913","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Borba, E.L.","2016","2004","09","25",NA,"Brasil","Bahia","Estrada para Boa Vista, após Delfino","-41.188611","-10.427778","845","845",NA,"Campo rupestre. Afloramento rochoso.","HUEFS0088913","HUEFS0088913","Umburanas",NA,NA,"2006","02",NA,"41W11'19''","10S25'40''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"502","2019-10-07 09:18:29-03","UEFS","HUEFS","89070","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Senna, L.R.","167","2005","11","20",NA,"Brasil","Bahia","Estrada antiga de São João, beira da estrada no pé da cerca.","-39.816667","-11.7",NA,NA,NA,"Área antropizada.","HUEFS0089070","HUEFS0089070","Feira de Santana",NA,NA,"2007","01",NA,"39W49'","11S42'","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"503","2019-10-07 09:18:29-03","UEFS","HUEFS","96184","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Melo, E.","3813","2005","04","16",NA,"Brasil","Ceará","Serra do Camará. Base da serra. Crista de quatzito. Encosta da crista.","-38.640833","-6.235","205","205",NA,"Caatinga.","HUEFS0096184","HUEFS0096184","Icó",NA,NA,"2006","03",NA,"38W38'27''","6S14'6''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"504","2019-10-07 09:18:29-03","UEFS","HUEFS","98195","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Carvalho, P.D.","177","2005","07","29",NA,"Brasil","Bahia","Carrapichel.","-40.156389","-10.379722","538","538",NA,NA,"HUEFS0098195","HUEFS0098195","Senhor do Bonfim",NA,NA,"2006","02",NA,"40W9'23''","10S22'47''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"505","2019-10-07 09:18:29-03","UEFS","HUEFS","99206","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Rapini, A.","1236","2005","08","10",NA,"Brasil","Bahia","Raso da Catarina, Baixa do Cachimbo","-38.531111","-9.653333","550","550",NA,NA,"HUEFS0099206","HUEFS0099206","Rodelas",NA,NA,"2006","02",NA,"38W31'52''","9S39'12''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"506","2019-10-07 09:18:29-03","UEFS","HUEFS","20481","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Silva, M.M.da","24","1995","06","13",NA,"Brasil","Pernambuco",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"HUEFS0020481","HUEFS0020481","Petrolina","90462","auto","2006","02",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"507","2019-10-07 09:18:29-03","UEFS","HUEFS","67188","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Barroso, G.M.","TEPB17586","2002","04","26",NA,"Brasil","Piauí",NA,"-41.1377983093262","-7.35916996002197",NA,NA,NA,NA,"HUEFS0067188","HUEFS0067188","Jaicós","32830","auto","2006","02",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"508","2019-10-07 09:18:29-03","UEFS","HUEFS","61919","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Lopes, C.G.","80","2002","04","06",NA,"Brasil","Piauí","Alto do Comandante.","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Complexo de Campo Maior. Solo pedregoso.","HUEFS0061919","HUEFS0061919","Campo Maior","41673","auto","2006","02",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"509","2019-10-07 09:18:29-03","UEFS","HUEFS","44607","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Giulietti, A.M.","1757","2000","02","23",NA,"Brasil","Bahia","Arredores da cidade na saída de Bendengó.","-39.0264015197754","-9.8966703414917",NA,NA,NA,"Caatinga.","HUEFS0044607","HUEFS0044607","Canudos","79120","auto","2006","02",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"510","2019-10-07 09:18:29-03","UEFS","HUEFS","228090","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Costa, G.","1930","2016","08","05",NA,"Brasil","Bahia","Floresta Nacional.","-41.0410995483398","-13.7628002166748",NA,NA,NA,"Caatinga.","HUEFS0228090","HUEFS0228090 HUEFS0228090_01","Contendas do Sincorá","27330","auto",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"511","2019-10-07 09:18:29-03","UEFS","HUEFS","90117","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Valeriano, A.",NA,"1973","04","15",NA,"Brasil","Bahia","Lagoa do Abaeté, Dunas.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0090117","HUEFS0090117","Salvador","26018","auto",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"512","2019-10-07 09:18:29-03","UEFS","HUEFS","178865","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.Senna","Miranda, A.M.","6274","2011","04","10",NA,"Brasil","Ceará","Maciço do Pereiro.","-38.621898651123","-5.89056015014648",NA,NA,NA,"Caatinga.","HUEFS0178865","HUEFS0178865","Jaguaribe","45831","auto","2017","09",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"513","2019-10-07 09:18:29-03","UEFS","HUEFS","52160","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R.Senna","Ribeiro-Filho, A.A.","140","2001","03","02",NA,"Brasil","Bahia","Reserva Biológica de Canudos. Raso da Catarina.","-39.0264015197754","-9.8966703414917",NA,NA,NA,"Caatinga arbustiva e aberta, solo arenoso com afloramentos rochosos, arenito vermelho.","HUEFS0052160","HUEFS0052160","Canudos","79120","auto","2006","02",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"514","2019-10-07 09:18:29-03","UEFS","HUEFS","164572","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Roque, A.A.","19","2007","04","05",NA,"Brasil","Rio Grande do Norte","Reserva Particular do Patrimônio Stoessel de Britto.","-37.0203018188477","-6.03388977050781",NA,NA,NA,NA,"HUEFS0164572","HUEFS0164572","Jucurutu","24072","auto",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"515","2019-10-07 09:18:29-03","UEFS","HUEFS","64784","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Hatschbach, G.","55187","1991","02","15",NA,"Brasil","Bahia","Rio das Rãs.","-43.418098449707","-13.2550001144409",NA,NA,NA,"Depressões úmidas dos vargedos, solo arenoso.","HUEFS0064784","HUEFS0064784","Bom Jesus da Lapa","66899","auto",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"516","2019-10-07 09:18:29-03","UEFS","HUEFS","209429","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.Senna","Conceição, P.J.","3530HURB","2011","11","29",NA,"Brasil","Bahia","Salgadalia.","-39.2827987670898","-11.5638999938965",NA,NA,NA,NA,"HUEFS0209429","HUEFS0209429","Conceição do Coité","39025","auto","2015","07",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"517","2019-10-07 09:18:35-03","UEFS","HUEFS","12457","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","spicata","Hebanthe spicata","Mart.","T.M.Pedersen","Ganev, W.","1393","1992","10","28",NA,"Brasil","Bahia",NA,"-41.75","-13.283333","830","830",NA,NA,"HUEFS0012457","HUEFS0012457","Abaíra",NA,NA,"1997","12",NA,"41W45'","13S17'","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"518","2019-12-04 16:39:34-03","FFCLRP","SPFR","2303","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Marcondes-Ferreira, W.","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","542","1993","01","14",NA,"Brasil","São Paulo","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,"Cerrado.",NA,NA,"Altinópolis",NA,NA,"1993","10",NA,"47o22'W","21o01'S",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-12-04 16:39:34-03","FFCLRP","SPFR","2304","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Marcondes-Ferreira, W.","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","551","1993","01","14",NA,"Brasil","São Paulo","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,"Cerrado.",NA,NA,"Altinópolis",NA,NA,"1993","10",NA,"47o22'W","21o01'S",NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-12-04 16:39:34-03","FFCLRP","SPFR","2305","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Marcondes-Ferreira, W.","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","606","1993","05","14",NA,"Brasil","São Paulo","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,"Cerrado.",NA,NA,"Altinópolis",NA,NA,"1993","10",NA,"47o22'W","21o01'S",NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-12-04 16:39:34-03","FFCLRP","SPFR","2306","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Nakamoto, F.; Fernandes, M.S.","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","501","1992","11","19",NA,"Brasil","São Paulo","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,"Cerrado.",NA,NA,"Altinópolis",NA,NA,"1993","10","04","47o22'W","21o01'S",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-12-04 16:39:34-03","FFCLRP","SPFR","4797","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Weiser, V. de L.","Godoy, S.A.P.","790","1997","01","10",NA,"Brasil","São Paulo","ARIE - Cerrado Pé-de-Gigante; margem do cerrado da área demarcada","-47.466667","-21.7",NA,NA,NA,"Cerrado.",NA,NA,"Santa Rita do Passa Quatro",NA,NA,"2000","02","14","47o28'W","21o42'S",NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-12-04 16:39:34-03","FFCLRP","SPFR","4798","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Weiser, V. de L.","Godoy, S.A.P.; Wiser, V. de L.; Espada, J.R.M.; Rondinoni, C.","1172","1997","11","10",NA,"Brasil","São Paulo","ARIE - Cerrado Pé-de-Gigante; área demarcada","-47.466667","-21.7",NA,NA,NA,"Cerrado.",NA,NA,"Santa Rita do Passa Quatro",NA,NA,"2000","02","14","47o28'W","21o42'S",NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-12-04 16:39:34-03","FFCLRP","SPFR","4799","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Weiser, V. de L.","Godoy, S.A.P.; Weiser, V. de L.; Espada, J.R.M.; Rondioni, C.","1179","1997","11","10",NA,"Brasil","São Paulo","ARIE - Cerrado Pé-de-Gigante; área demarcada","-47.466667","-21.7",NA,NA,NA,"Cerrado.",NA,NA,"Santa Rita do Passa Quatro",NA,NA,"2000","02","14","47o28'W","21o42'S",NA,NA,NA,NA,NA,NA,NA,NA
"525","2018-04-04 16:45:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"RRC ID Flag","H. S. Irwin","32655",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","32655",NA,NA,NA,NA,NA,NA
"526","2019-09-04 19:29:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,NA,"F. W. H. A. von Humboldt",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA,NA
"527","2018-03-20 10:44:36-03","F","FMNH-SEEDPLANTS","V0428361F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,NA,NA,"45482",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428361F","V0428361F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"528","2020-04-21 14:33:31-03","F","FMNH-SEEDPLANTS","V0428358F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,NA,"H. S. Irwin et al.","32655","1971","2","20","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428358F","V0428358F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"529","2018-03-20 10:44:35-03","F","FMNH-SEEDPLANTS","V0428359F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,NA,"F. E. Drouet","2688","1935","11","20","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428359F","V0428359F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"530","2018-03-20 10:44:35-03","F","FMNH-SEEDPLANTS","V0428360F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,NA,NA,"830","1971","5","22","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428360F","V0428360F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"531","2018-04-04 16:24:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,"RRC ID Flag","C. E. Benítez de Rojas","1100",NA,NA,NA,"South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","1100",NA,NA,NA,NA,NA,NA
"532","2018-03-20 10:44:34-03","F","FMNH-SEEDPLANTS","V0428355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"M. Cárdenas","2667","1934","4",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0428355F","V0428355F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"533","2018-03-20 10:44:34-03","F","FMNH-SEEDPLANTS","V0428356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"Herb. H. Smith","611","1898",NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0428356F","V0428356F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"534","2018-03-20 10:44:35-03","F","FMNH-SEEDPLANTS","V0428357F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"J. Cuatrecasas & R. Romero Castañeda","25436","1959","11","28","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0428357F","V0428357F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"535","2018-03-20 10:44:36-03","F","FMNH-SEEDPLANTS","V0428362F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,"N. Hensold : Field Museum of Natural History","I. M. Sánchez Vega","3041","1983","6","9","South America","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,"V0428362F","V0428362F_01","Contumazá",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"536","2018-03-20 10:44:36-03","F","FMNH-SEEDPLANTS","V0428363F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"J. Schunke V.","3010","1969","4","25","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0428363F","V0428363F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"537","2018-03-20 10:44:36-03","F","FMNH-SEEDPLANTS","V0428364F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,"N. Hensold : Field Museum of Natural History","A. Sagástegui A.","14617","1992","5","28","South America","Peru","Tumbes","alrededores de Corrales",NA,NA,"80",NA,NA,NA,"V0428364F","V0428364F_01","Tumbes",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"538","2018-03-20 10:44:39-03","F","FMNH-SEEDPLANTS","V0428365F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,"RRC ID Flag","A. Weberbauer","7722","1927","2","28","South America","Peru","Tumbes",NA,NA,NA,NA,NA,NA,NA,"V0428365F","V0428365F_01 V0428365F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","7722",NA,NA,NA,NA,NA,NA
"539","2018-03-20 10:44:39-03","F","FMNH-SEEDPLANTS","V0428366F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,NA,"P472","1954","3","16","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0428366F","V0428366F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"540","2018-03-20 10:44:40-03","F","FMNH-SEEDPLANTS","V0428367F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"D. R. Simpson & J. Schunke V.","609","1968","1","8","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0428367F","V0428367F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"541","2018-03-20 10:44:40-03","F","FMNH-SEEDPLANTS","V0428368F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta",NA,NA,"D. B. Stafford","938","1937","9","25","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0428368F","V0428368F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"542","2019-01-23 10:57:53-02","F","FMNH-SEEDPLANTS","V0047605F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata laciniata",NA,NA,"P. Jörgensen","4717",NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0047605F","V0047605F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype","laciniata",NA,NA,NA
"543","2018-08-02 14:31:01-03","F","FMNH-SEEDPLANTS","V0428381F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa",NA,NA,"O. Del Puerto","5696","1965","12","21","South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0428381F","V0428381F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
