"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"93","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51867","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"A. M. Amorim","281","1990","11",NA,"Brasil","Rio de Janeiro","Reserva Ecológica de Macaé de Cima, marg. Rio das Flores, abaixo da ponte no Sitio Sophronites.",NA,NA,NA,NA,"28","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"94","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51866","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"A. M. Amorim","282","1990","11",NA,"Brasil","Rio de Janeiro","Reserva Ecológica de Macaé de Cima, marg. Rio das Flores. Prox. Sitio Sophronites.",NA,NA,NA,NA,"28","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"95","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51870","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"A. M. Amorim","300","1991","01",NA,"Brasil","Rio de Janeiro","Reserva Ecológica de Macaé de Cima, prox. a entr. Sitio Sophronites, marg. da estrada",NA,NA,NA,NA,"16","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"96","2020-07-23 12:11:45-03","CEPLAC","CEPEC","67056","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"W. Boone","1039","1986","01",NA,"Brasil","Espírito Santo","Acima do Country Club.",NA,NA,NA,NA,"21","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"97","2020-07-23 12:11:45-03","CEPLAC","CEPEC","67052","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"W. Boone","1026","1986","01",NA,"Brasil","Espírito Santo","Estação Biológica de Sta. Lucia, beira de riacho.",NA,NA,NA,NA,"15","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"98","2020-07-23 12:11:45-03","CEPLAC","CEPEC","102594","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"L. Kollmann","5022","2001","11",NA,"Brasil","Espírito Santo","Nova Lombardia. Reserva Biológica Augusto Ruschi. Estrada de Lombardia.",NA,NA,NA,NA,"27","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"99","2020-07-23 12:11:45-03","CEPLAC","CEPEC","102589","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"R. R. Vervloet","1433","1979","12",NA,"Brasil","Espírito Santo","Nova Lombardia. Reserva Biológica Augusto Ruschi, trilha da cachoeira, partindo da sede.",NA,NA,NA,NA,"05","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"100","2020-07-23 12:11:45-03","CEPLAC","CEPEC","102612","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"R. R. Vervloet","1382","1973","05",NA,"Brasil","Espírito Santo","Nova Lombardia. Reserva Biológica Augusto Ruschi, trilha da preguiça.",NA,NA,NA,NA,"04","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"101","2020-07-23 12:11:45-03","CEPLAC","CEPEC","83931","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"L. Kollmann","1051","1998","11",NA,"Brasil","Espírito Santo","Reserva Biologica da Caixa d'agua. Estrada do Caravagem.",NA,NA,NA,NA,"18","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"102","2020-07-23 12:11:45-03","CEPLAC","CEPEC","84029","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"L. Kollmann","1361","1998","12",NA,"Brasil","Espírito Santo","Reserva Biologica da Caixa D'Agua. Trilha do Caravagem.",NA,NA,NA,NA,"29","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"103","2020-07-23 12:11:45-03","CEPLAC","CEPEC","67160","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"W. A. Hofmann","222","1984","10",NA,"Brasil","Espírito Santo","Rio Saltinho.",NA,NA,NA,NA,"29","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"104","2020-07-23 12:11:45-03","CEPLAC","CEPEC","78670","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"G. Hatschbach","61529","1995","01",NA,"Brasil","Espírito Santo","Alto Bananal.",NA,NA,NA,NA,"25","-41.1347007751465","-20.3397006988525",NA,NA,"venda nova do imigrante","A. M. Amorim","15909","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"105","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51872","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"H. C. de Lima",NA,"1988","07",NA,"Brasil","Rio de Janeiro","Macaé de Cima. Parcela I, Area A.",NA,NA,NA,NA,"18","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"106","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51914","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"A. M. Amorim","286","1990","11",NA,"Brasil","Rio de Janeiro","Reserva Ecológica de Macaé de Cima, estr. prox. ao portal para Sitio Sophronites.",NA,NA,NA,NA,"29","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"107","2020-07-23 12:11:45-03","CEPLAC","CEPEC","136723","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"J. M. A. Braga","5550","1999","10",NA,"Brasil","Rio de Janeiro","Distrito do Brejal, fazenda São Gerônimo, topo do morro.",NA,NA,NA,NA,"31","-43.1786003112793","-22.5049991607666",NA,NA,"PETRÓPOLIS","C. Pessoa","36524","auto",NA,NA,NA,NA,NA,NA,"17/06/2015",NA,NA,NA
"108","2020-07-23 12:11:45-03","CEPLAC","CEPEC","84025","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"L. Kollmann","1344","1998","12",NA,"Brasil","Espírito Santo","Aparecidinha, terreno de Luiz Bringhenti. Beira de estrada.",NA,NA,NA,NA,"16","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"109","2020-07-23 12:11:45-03","CEPLAC","CEPEC","67118","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"H. Q. B. Fernandes","1746","1985","12",NA,"Brasil","Espírito Santo","Estação Biológica da Caixa D'Agua.",NA,NA,NA,NA,"17","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"110","2020-07-23 12:11:45-03","CEPLAC","CEPEC","84028","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"V. Demuner","614","2000","01",NA,"Brasil","Espírito Santo","Estação Biologica de Sta. Lucia, trilha do palmiteiro.",NA,NA,NA,NA,"27","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"111","2020-07-23 12:11:45-03","CEPLAC","CEPEC","102613","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"R. R. Vervloet","1447","2002","12",NA,"Brasil","Espírito Santo","Nova Lombardia. Reserva Biológica Augusto Ruschi, linha de divisa, marco 108.",NA,NA,NA,NA,"10","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"112","2020-07-23 12:11:45-03","CEPLAC","CEPEC","83930","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"L. Kollmann","1100","1998","11",NA,"Brasil","Espírito Santo","Reserva Biologica de Sta. Lucia. (Divisa a direita depois da trilha bonita).",NA,NA,NA,NA,"25","-40.6002998352051","-19.9356002807617",NA,NA,"SANTA TERESA","A. M. Amorim","23813","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"113","2020-07-23 12:11:45-03","CEPLAC","CEPEC","51868","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana",NA,NA,"G. Martinelli","11901","1986","11",NA,"Brasil","Rio de Janeiro","Macaé de Cima, nascente do Rio das Flores.",NA,NA,NA,NA,"26","-42.5311012268066","-22.2819004058838",NA,NA,"nova friburgo","A. M. Amorim","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"114","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mascagnia","poeppigiana","Mascagnia poeppigiana","(Mill) Fawc ex Rendl",NA,"Lisboa, P","1200",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:03:15-03","UnB","UB","188267","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A. Juss.) W.R. Anderson",NA,"Occhioni, P","7978","1976","11","Southern America","Brasil","Rio de Janeiro","Serra dos Órgãos, Garrafão",NA,"Arbusto; Floresta",NA,NA,"30",NA,NA,NA,NA,NA,"Almeida, RF",NA,NA,"2014",NA,NA,"01",NA,NA,NA,NA,NA,NA
"116","2020-08-20 14:57:24-03","UFSC","FLOR","29086","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Hatschbach, G.; Silva, J.M.","61501","1995","01",NA,"Brasil","Espírito Santo","São Bento de Urânia.",NA,"trepadeira lenhosa, flor alva","FLOR0029086",NA,"14","-41.1347007751465","-20.3397006988525",NA,NA,"Venda Nova do Imigrante","Almeida, R.F.","15909","auto","2015",NA,NA,"12","07",NA,NA,NA,NA,NA
"117","2021-03-04 15:44:46-03","IF","SPSF","25755","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"M.R.F.Melo","1023","1994","11","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,"19","-47.5499992370605","-24.7000007629395",NA,NA,"Iguape","R.F.Almeida","55628","auto","2013",NA,NA,"05","30","Magnoliopsida",NA,NA,NA,NA
"118","2021-03-04 15:44:46-03","IF","SPSF","10520","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"S.Romaniuc Neto & A.Custodio Filho","231","1984","09","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"14",NA,NA,NA,NA,"Biritiba Mirim","R.F.Almeida",NA,NA,"2013",NA,NA,"05","30","Magnoliopsida",NA,NA,NA,NA
"119","2021-03-04 15:44:46-03","IF","SPSF","11199","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"A.Custodio Filho","2184","1984","01","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"04",NA,NA,NA,NA,"Biritiba Mirim","R.F.Almeida",NA,NA,"2013",NA,NA,"05","30","Magnoliopsida",NA,NA,NA,NA
"120","2021-03-04 15:44:46-03","IF","SPSF","11203","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"A.Custodio Filho","2249","1984","02","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"19",NA,NA,NA,NA,"Biritiba Mirim","R.F.Almeida",NA,NA,"2013",NA,NA,"05","30","Magnoliopsida",NA,NA,NA,NA
"121","2021-03-04 15:44:46-03","IF","SPSF","08273","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"R.J.F. Garcia & R.Schionato","3259","2007","12","América do Sul","Brasil","SP","Santa Casa de Misericórdia",NA,"COLETA: Trepadeira; frutos verdes.; GEOGRAFIA: Trilha 3 (da figueira);",NA,NA,"05","-46.3300018310547","-23.9599990844727",NA,NA,"Santos","M.C.H.Mamede","26836","auto","2007",NA,NA,"12","01","Magnoliopsida",NA,NA,NA,NA
"122","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","poeppigiana","Tetrapterys poeppigiana","(Juss.) Griseb.",NA,"Poeppig, EF","2799",NA,NA,"Southern America","Brazil",NA,"ad. fl. Amazonum prope Ega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","poeppigiana","Tetrapterys poeppigiana","(Juss.) Griseb.",NA,"Martius, CFP","s.n.",NA,NA,"Southern America","Brazil",NA,"In prov. do Alto Amazonas, in silvis Japurensibus, m. Dec. et Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:09:05-03","IBt","SP","197402","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Custodio Filho, A","2249","1984","02",NA,"Brasil","São Paulo","Estação Biológica de Boracéia",NA,NA,"SP020258","SP020258","10","-45.866667","-23.633333","890","950","Biritiba-Mirim","Mamede, MCH",NA,NA,"2006","-45.866667","-23.633333","09","26",NA,NA,NA,NA,NA
"125","2019-11-21 10:09:05-03","IBt","SP","195723","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Custodio Filho, A","2184","1984","01",NA,"Brasil","São Paulo","Estação Biológica de Boracéia",NA,NA,"SP020257",NA,"04","-45.866667","-23.633333","890","950","Biritiba-Mirim","Mamede, MCH",NA,NA,"2006","-45.866667","-23.633333","09","29",NA,NA,NA,NA,NA
"126","2019-11-21 10:09:05-03","IBt","SP","286007","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Kim, AC; et al.","30064","1993","11",NA,"Brasil","São Paulo","Estação do IAC. Trilha da Sucem.",NA,NA,"SP020251","SP020251","12","-45.133333","-23.416667",NA,NA,"Ubatuba","Mamede, MCH",NA,NA,"2006","-45.133333","-23.416667","09","29",NA,NA,NA,NA,NA
"127","2019-11-21 10:09:05-03","IBt","SP","306551","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Araújo, AC; et al.","30028","1993","11",NA,"Brasil","São Paulo","Praia da Fazenda.",NA,NA,"SP020249","SP020249","10","-44.85","-23.35",NA,NA,"Ubatuba","Mamede, MCH",NA,NA,"2006","-44.85","-23.35","09","29",NA,NA,NA,NA,NA
"128","2019-11-21 10:09:05-03","IBt","SP","306552","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Kim, AC; et al.","30065","1993","11",NA,"Brasil","São Paulo","Estação do IAC. Trilha da Sucem.",NA,NA,"SP020250","SP020250","12","-45.133333","-23.416667",NA,NA,"Ubatuba","Mamede, MCH",NA,NA,"2006","-45.133333","-23.416667","09","29",NA,NA,NA,NA,NA
"129","2019-11-21 10:09:05-03","IBt","SP","344507","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Amorim, AM; Sousa, GM; Kollmann, L","3343","2000","02",NA,"Brasil","Espírito Santo","São Bento de Urânia na estrada para Pedra Azul",NA,NA,"SP022160","SP022160","19",NA,NA,NA,NA,"Vitor Hugo","Almeida, RF",NA,NA,"2012",NA,NA,"09",NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:09:05-03","IBt","SP","344514","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Amorim, AM; Sousa, GM; Kollmann, L","3338","2000","02",NA,"Brasil","Espírito Santo","Estrada em direção a São Bento de Urânia. Ca. 6 km antes de São Bento em remanescentes à margem do rio",NA,NA,"SP015323",NA,"19",NA,NA,"900","900","Vitor Hugo","Mamede, MCH",NA,NA,"2009",NA,NA,"12",NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:09:05-03","IBt","SP","352167","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Pereira, FB","61/63","2001","01",NA,"Brasil","Rio de Janeiro","Sítio Serra do Capim",NA,NA,"SP019671","SP019671","16","-42.5239","-22.0965","934","934","São José do Vale do Rio Preto","Almeida, RF",NA,NA,"2013","-42.5239","-22.0965","03",NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:09:05-03","IBt","SP","352176","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Pereira, FB","10/78","2001","03",NA,"Brasil","Minas Gerais","Fazenda Campo Redondo e Dois Irmãos",NA,NA,"SP022141","SP022141","08","-44.7","-22.283333","1741","1741","Itamonte","Almeida, RF",NA,NA,"2018","-44.7","-22.283333","01",NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:09:05-03","IBt","SP","468719","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Mansano, VF; Guimarães, EF; Filardi, F; Araújo, A; Heiden, G","535","2008","01",NA,"Brasil","Espírito Santo","Chaves, estrada Santa Teresa - Santa Leopoldina",NA,NA,"SP048293","SP048293","18","-40.874722","-19.230833","768","768","Santa Leopoldina","Almeida, RF",NA,NA,"2012","-40.874722","-19.230833","09",NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:09:05-03","IBt","SP","402199","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Lucas, EJ; Mazine, FF; Brummitt, NA; Campos, OR; Flores, TB; Jennings, LVS; Sampaio, D","610","2006","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Estrada entre a pousada e a casa do pesquisador.",NA,NA,"SP020278","SP020278","21","-42.983333","-22.45","1100","1100","Teresópolis","Mamede, MCH",NA,NA,"2008","-42.983333","-22.45","06",NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:09:05-03","IBt","SP","402209","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Lucas, EJ; Mazine, FF; Brummitt, NA; Campos, OR; Flores, TB; Jennings, LVS; Sampaio, D","799","2006","11",NA,"Brasil","Espírito Santo","Alto Santo Antônio, estrada de terra vizinho à Reserva Augusto Ruschi.",NA,NA,"SP020279",NA,"29","-40.572222","-19.870278","790","790","Santa Teresa","Mamede, MCH",NA,NA,"2008","-40.572222","-19.870278","06",NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:09:05-03","IBt","SP","471965","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Fiaschi, P; Pirani, JR; Ottra, JHLE; Augusto, V","3532","2011","01",NA,"Brasil","Espírito Santo","Chaves. ES-080 , ca. 8 km S da ES-261 num ranal de 1 km de extensão rumno à Cachoeira do recanto, no rio da Prata (afluente do rio Santa Maria)",NA,NA,NA,NA,"22","-40.545833","-20.001111","564","564","Santa Leopoldina","Mamede, MCH",NA,NA,"2015","-40.545833","-20.001111","02",NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:09:05-03","IBt","SP","8526","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Blanchet, JS","2069",NA,NA,NA,"Brasil",NA,NA,NA,NA,"SP020293","SP020293",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2006",NA,NA,"09","29",NA,NA,NA,NA,NA
"138","2019-11-21 10:09:05-03","IBt","SP","224694","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Pinheiro, R","52","1966","02",NA,"Brasil","Bahia","Colonia",NA,NA,"SP020299",NA,"16","-39.0752983093262","-15.2932996749878",NA,NA,"Una","Mamede, MCH","36070","auto","2006",NA,NA,"09","29",NA,NA,NA,NA,NA
"139","2019-11-21 10:09:05-03","IBt","SP","251598","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Santos, EB; Alves, MC","196","1987","12",NA,"Brasil","Bahia","Fazenda Piedade.",NA,NA,"SP020296","SP020296","09","-39.0752983093262","-15.2932996749878",NA,NA,"Una","Mamede, MCH","36070","auto","2006",NA,NA,"12","22",NA,NA,NA,NA,NA
"140","2019-11-21 10:09:05-03","IBt","SP","470867","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Demuner, V; Bausen, E","306","1999","12",NA,"Brasil","Espírito Santo","Mata Fria. Ter. Clério Loss (lado direito do asfalto)",NA,NA,NA,NA,"09","-40.6002998352051","-19.9356002807617",NA,NA,"Santa Teresa","Almeida, RF","23813","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:09:05-03","IBt","SP","470870","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Vervloet, RR; Bausen, E","1382","2002","12",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Nova Lombardia. Trilha da preguiça",NA,NA,NA,NA,"03","-40.6002998352051","-19.9356002807617","820","820","Santa Teresa","Almeida, RF","23813","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:09:05-03","IBt","SP","447193","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Almeida, RF; Adashi, SA","508","2011","11",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Trilha da captação de água do alojamento",NA,NA,"SP048296","SP048296","22","-40.6002998352051","-19.9356002807617",NA,NA,"Santa Teresa","Almeida, RF","23813","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:09:05-03","IBt","SP","447194","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson",NA,"Almeida, RF; Adashi, SA","506","2011","11",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Trilha na estrada para Fundão/Goiapaba",NA,NA,"SP048295","SP048295","22","-40.6002998352051","-19.9356002807617",NA,NA,"Santa Teresa","Almeida, RF","23813","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA
