"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","individualCount","relatedCatalogItem"
"151","2020-09-12 05:00:02-03","US","US","2322773","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","martiana","Vismia martiana","Reichardt","J. G. Kuhlmann","1513",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Viçosa","ESA","-42.8819007873535","-20.7539005279541",NA,NA,"US01881063","US01881063_01 US01881063_02",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"152","2020-09-02 16:29:45-03","Cenargen","CEN","51880","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Josemara Souza de Oliveira - Pau Brasil","24","2002","01","08",NA,"Brasil","BA","PORTO SEGURO","Estrada municipal, Estação Veracruz.","-39.177777","-16.391666","Exsicatas","Doação do Banco Genético do Pau Brasil. Registro 686. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051880","CEN00051880","M. V. Martins & G. H. Shimizu","80","80",NA,NA,"2018","01",NA,"-39.177777","-16.391666",NA,NA,"3",NA
"153","2020-09-02 16:29:48-03","Cenargen","CEN","51958","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Gildo Magno Souza de Oliveira - Pau Brasil","63","2002","02","25",NA,"Brasil","BA","PORTO SEGURO","Estação Pau Brasil - CEPLAC, na EVC3 - Trilha da divisa.","-39.184444","-16.3875","Exsicatas","Doação do Banco Genético do Pau Brasil. Registro nº 763. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051958","CEN00051958","M. V. Martins & G. H. Shimizu","80","80",NA,NA,"2018","01",NA,"-39.184444","-16.3875",NA,NA,"3",NA
"154","2020-09-02 16:29:48-03","Cenargen","CEN","57248","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Domingos Antônio Folli","684","1988","03","08",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 150. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057248","CEN00057248","M. V. Martins & G. H. Shimizu",NA,NA,"68835","auto","2018","01",NA,NA,NA,NA,NA,"1",NA
"155","2020-09-02 16:29:48-03","Cenargen","CEN","57266","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Domingos Antônio Folli","840","1989","01","09",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 152. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057266","CEN00057266","M. V. Martins & G. H. Shimizu",NA,NA,"68835","auto","2018","01",NA,NA,NA,NA,NA,"1",NA
"156","2019-11-13 11:20:26-03","USP","SPF","205980","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Santo, LBE","520","1985","11","13",NA,"Brasil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-Brasil, Cerca de 16 km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis).","-39.133333","-16.383333",NA,NA,"SPF00205980",NA,"Marinho, L",NA,NA,NA,NA,"2014","08",NA,"-39.133333","-16.383333",NA,NA,NA,NA
"157","2019-11-13 11:20:26-03","USP","SPF","182684","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Luchiari, C","315","1994","02","23",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,"SPF00182684",NA,"Luchiari, C",NA,NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA
"158","2019-11-13 11:20:26-03","USP","SPF","32689","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Pirani, JR","259","1982","11","25",NA,"Brasil","Rio de Janeiro","Miracema",NA,"-42.1967010498047","-21.4122009277344",NA,NA,"SPF00032689",NA,"Pirani, JR",NA,NA,"17806","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:20:26-03","USP","SPF","175134","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Silva Neto, SJ","1524","2001","11","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,"SPF00175134",NA,"Forzza, RC",NA,NA,"25743","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-01-14 12:01:42-03","USP","SPF","230850","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Rigon, LGC","574","2015","10","08",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,"UTM do Ponto Central: E (685160m) N (7510714m). Fuso do GPS (23K).","SPF00230850",NA,"Gomes, M",NA,NA,"36524","auto","2016","04",NA,NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:31:34-03","UEFS","HUEFS","57612","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Nunes, T.S.","783","2002","01","08",NA,"Brasil","Bahia","Itapebi","12 Km de Itapebi para Belmonte.","-39.475833","-16.047778",NA,"Mata de restinga.","HUEFS0057612","HUEFS0057612","L.C.Marinho","192","192",NA,NA,"2014","01",NA,"39W28'33''","16S2'52''","Rosanae",NA,NA,NA
"162","2019-10-07 09:31:34-03","UEFS","HUEFS","226879","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Marinho, L.C.","951","2015","01","24",NA,"Brasil","Bahia","Itacaré","Reserva Capitão, estrada Itacaré/Ubaitaba. 10 km do Trevo.","-39.166667","-14.066667",NA,"Floresta Ombrófila.","HUEFS0226879","HUEFS0226879",NA,NA,NA,NA,NA,NA,NA,NA,"39w10'0''","14S4'0''","Rosanae",NA,NA,NA
"163","2019-10-07 09:31:34-03","UEFS","HUEFS","183147","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Matos, E.N.de","987","2011","12","14",NA,"Brasil","Bahia","Caravelas","Santiago de Cima.","-39.364444","-17.763889",NA,"Floresta.","HUEFS0183147","HUEFS0183147","L.C.Marinho",NA,NA,NA,NA,"2014","01",NA,"39W21'52''","17S45'50''","Rosanae",NA,NA,NA
"164","2019-10-07 09:31:34-03","UEFS","HUEFS","183148","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Matos, E.N.de","1007","2011","12","16",NA,"Brasil","Bahia","Caravelas","Cardoso-Treme.","-39.389444","-17.799722",NA,"Floresta.","HUEFS0183148","HUEFS0183148","L.C.Marinho",NA,NA,NA,NA,"2014","01",NA,"39W23'22''","17S47'59''","Rosanae",NA,NA,NA
"165","2019-10-07 09:31:34-03","UEFS","HUEFS","188701","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Matos, E.N.de","2708","2011","08","24",NA,"Brasil","Bahia","Caravelas","Santiago","-39.361389","-17.774444",NA,"Restinga. Floresta.","HUEFS0188701","HUEFS0188701","L.C.Marinho",NA,NA,NA,NA,"2014","01",NA,"39W21'41''","17S46'28''","Rosanae",NA,NA,NA
"166","2019-10-07 09:31:34-03","UEFS","HUEFS","18995","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Guedes, M.L.S.","3080","1994","05","15",NA,"Brasil","Bahia","Barrolândia",NA,NA,NA,NA,NA,"HUEFS0018995","HUEFS0018995","L.C.Marinho",NA,NA,NA,NA,"2014","01",NA,NA,NA,"Rosanae",NA,NA,NA
"167","2019-10-07 09:31:34-03","UEFS","HUEFS","208957","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Oliveira, O.F.de","2178","1980","11","10",NA,"Brasil","Rio Grande do Norte","Canguaretama","Próximo à localidade de Areia Branca.","-35.15","-6.377778",NA,"Mata.","HUEFS0208957","HUEFS0208957","L.C.Marinho",NA,NA,NA,NA,"2015","07",NA,"35W9'","6S22'40''","Rosanae",NA,NA,NA
"168","2019-10-07 09:31:34-03","UEFS","HUEFS","49616","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Guedes, M.L.S.","5491","1997","11","29",NA,"Brasil","Bahia","Prado",NA,"-39.183333","-17.266667",NA,"Mata de grotão.","HUEFS0049616","HUEFS0049616","L.C.Marinho",NA,NA,NA,NA,"2014","01",NA,"39W11'","17S16'","Rosanae",NA,NA,NA
"169","2019-10-07 09:31:34-03","UEFS","HUEFS","70919","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Oliveira, R.P.","881","2003","04","15",NA,"Brasil","Bahia","Porto Seguro","Estrada para Eunápolis, área da CEPLAC (ESPABA)","-39.1825","-16.386944",NA,"Mata Atlântica em regeneração.","HUEFS0070919","HUEFS0070919","L.C.Marinho","100","100",NA,NA,"2014","01",NA,"39W10'57''","16S23'13''","Rosanae",NA,NA,NA
"170","2019-09-04 19:54:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"171","2015-03-13 13:17:26-03","F","FMNH-SEEDPLANTS","V0298912F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298912F","V0298912F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"172","2015-03-13 13:17:26-03","F","FMNH-SEEDPLANTS","V0298913F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298913F","V0298913F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"173","2019-02-13 12:28:38-02","IAC","IAC","41180","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","J.R. Pirani et al.","259","1982","11","25",NA,"Brasil","Rio de Janeiro","Miracema","Miracema, estrada para Palma","-42.1967","-21.4122",NA,NA,NA,NA,"J.R. Pirani",NA,NA,NA,NA,"1982","06","25","-42.1967","-21.4122",NA,NA,NA,NA
"174","2019-01-25 15:35:10-02","IAC","IAC","42360","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","F. Barros","1441","1988","01","30",NA,"Brasil","Pará","Belém","Ilha do Mosqueiro","-48.5044","-1.4558",NA,NA,NA,NA,"M. Sugiyama",NA,NA,NA,NA,"1988","09","15","-48.5044","-1.4558",NA,NA,NA,NA
"175","2020-07-23 12:03:21-03","CEPLAC","CEPEC","85810","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"M. L. Guedes","6728","1994","11","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Caminho para a Estação Veracruz Florestal.","-39.016667","-16.266667",NA,"<ll>dwc_commonname:</ll> Copiã-vermelha",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,NA,NA,"21/01/2014"
"176","2020-07-23 12:03:21-03","CEPLAC","CEPEC","138181","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"G. D. Colletta","492","2010","04","11",NA,"Brasil","Minas Gerais","Alto caparaó","Parque Nacional do Caparaó, trilha para o pico da Bandeira entre Tronqueira e a sede administrativa.","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,"27/06/2014"
"177","2020-07-23 12:03:21-03","CEPLAC","CEPEC","141639","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"Marinho, L.C.","951","2015","01","24",NA,"Brasil","Bahia","ITACARÉ","Reserva Capitão, estrada Itacaré/Ubaitaba. 10 km do trevo.","-39.166667","-14.066667",NA,"Fotos. Sem álcool.",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W10'0","14S4'0",NA,NA,NA,NA
"178","2020-07-23 12:03:21-03","CEPLAC","CEPEC","36625","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"F. S. Santos","477","1984","12","28",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da Estação Ecológica do Pau-brasil (ESPAB) CEPLAC.","-39.15","-16.383333",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W9'0","16S23'0",NA,NA,NA,"21/01/2014"
"179","2020-07-23 12:03:21-03","CEPLAC","CEPEC","45612","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"D. A. Folli","684","1986","03","08",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Florestal de Porto Seguro - CVRD/BA. Est. Municipal, Km 0, 110, a esquerda.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"A. M. Amorim",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1992"
"180","2020-07-23 12:03:21-03","CEPLAC","CEPEC","42944","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"P. J. M. Maas","7031","1987","11","26",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil (ESPAB). CEPLAC. Ca, 16Km a W de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"181","2020-07-23 12:03:21-03","CEPLAC","CEPEC","141640","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"Marinho, L.C.","952","2015","01","23",NA,"Brasil","Bahia","ITACARÉ","Reserva Capitão, estrada Itacaré/Ubaitaba. 10 km do trevo.","-39.166667","-14.066667",NA,"Fotos e material em sílica. Sem álcool.",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W10'0","14S4'0",NA,NA,NA,NA
"182","2020-07-23 12:03:21-03","CEPLAC","CEPEC","114601","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"Amorim, A. M.","6481","2006","10","13",NA,"Brasil","Bahia","PORTO SEGURO","Estrada que liga Eunápolis à Porto Seguro. RPPN Estação Veracruz.","-39.202222","-16.419167",NA,NA,NA,NA,"L. C. Marinho","50","50",NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA
"183","2020-07-23 12:03:21-03","CEPLAC","CEPEC","126831","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"Daneu, L.","207","2009","11","03",NA,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Entrada à esquerda no km8 da estrada principal que atravessa o Parque.","-39.333333","-17.183333",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W20'","17S11'",NA,NA,NA,NA
"184","2020-07-23 12:03:21-03","CEPLAC","CEPEC","75516","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"W. W. Thomas","11341","1996","11","14",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao longo da Rod. Na entrada do parque/centro de conferência.","-40.574722","-15.264722",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,"21/01/2014"
"185","2020-07-23 12:03:21-03","CEPLAC","CEPEC","21271","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"R. M. Harley","17890","1977","01","13",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal. NW do Monte Pacoal, entre o campo do IBDF e o curral.","-39.416667","-16.883333",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W25'","16S53'",NA,NA,NA,"21/01/2014"
"186","2020-07-23 12:03:21-03","CEPLAC","CEPEC","74003","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"W. W. Thomas","11341","1996","11","14",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao longo da Rod. p/ Parque entroncamento natural/centro conferência.","-40.574722","-15.264722",NA,NA,NA,NA,"N. K. B. Robson",NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA
"187","2020-07-23 12:03:21-03","CEPLAC","CEPEC","50848","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"F. S. Santos","662","1986","07","24",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC, ca. 16Km a W de Porto Seguro, Rod. 367 (Porto Seguro/Eunápolis).","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Copian-vermelho",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"21/01/2014"
"188","2020-07-23 12:03:21-03","CEPLAC","CEPEC","45776","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"L. B. E. Santos","520","1985","11","13",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC, ca. 16KM a W de Porto Seguro, Rod. BR-367 (porto Seguro/Eunápolis). Área em frente a ESPAB.","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Copiã-vermelha",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"21/01/2014"
"189","2020-07-23 12:03:21-03","CEPLAC","CEPEC","80692","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"M. B. Thomas","574","1998","09","14",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Indígena Pataxó, 6Km ao W de Barra Velha, ao longo do limite p/ Parque Nacional Monte Pascoal. Quintal da casa Ovídio Vieira.","-39.15","-16.85",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W9'","16S51'",NA,NA,NA,"23/01/2014"
"190","2020-07-23 12:03:21-03","CEPLAC","CEPEC","91343","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"L. M. Pacheco","60","2001","11","17",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul, Estação Veracruz.","-39.016667","-16.266667",NA,"<ll>dwc_commonname:</ll> Cupiã-vermelho",NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,NA,NA,"21/01/2014"
"191","2020-07-23 12:03:21-03","CEPLAC","CEPEC","94716","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"M. C. E. Amaral","8388","1982","04","22",NA,"Brasil","Minas Gerais","CONGONHAS DO NORTE","Retiro do Barbado, morro a esquerda do rio Preto.","-43.766667","-18.866667",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,NA,NA,NA,"43W46'","18S52'",NA,NA,NA,"21/01/2014"
"192","2020-07-23 12:03:21-03","CEPLAC","CEPEC","3825","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"R. P. Belém","3268","1978","03","03",NA,"Brasil","Bahia","BELMONTE","Sem informação.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"193","2020-07-23 12:03:21-03","CEPLAC","CEPEC","34045","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"F. S. Santos","169","1984","01","19",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC.","-39.0247001647949","-16.2780990600586",NA,"<ll>dwc_commonname:</ll> Copiã-vermelha",NA,NA,"L. C. Marinho",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"194","2020-07-23 12:03:21-03","CEPLAC","CEPEC","15506","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"S. A. Mori","10957","1978","10","22",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Entre os Kms 45-56 da Rod. Eunápolis/Porto Seguro (BR-367).","-39.0247001647949","-16.2780990600586",NA,"<ll>dwc_commonname:</ll> Copiã-vermelho, ferrugina",NA,NA,"L. C. Marinho",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"195","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146828","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"D. A. Folli","4405","2002","11","13",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146772","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"D. A. Folli","1572","1992","01","27",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-23 12:03:21-03","CEPLAC","CEPEC","145137","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"G. L. Farais","35","1984","11","09",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-23 12:03:21-03","CEPLAC","CEPEC","37629","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"D. A. Folli","512","1984","07","27",NA,"Brasil","Espírito Santo","LINHARES","Reseva Florestal da CVRD. Est. Farinha-Seca, ant. 221, Km 1015, a direita.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"A. M. Amorim",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1992"
"199","2020-07-23 12:03:21-03","CEPLAC","CEPEC","145815","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"C. Luchiari","275",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Luchiari",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:03:21-03","CEPLAC","CEPEC","48546","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"G. Hatschbach","47748","1984","04","09",NA,"Brasil","Bahia","NOVA VIÇOSA","Dois Irmãos.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,"J. Pipoly",NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"201","2020-07-23 12:03:21-03","CEPLAC","CEPEC","11615","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"J. L. Hage","117","1975","11","18",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Biológica do Pau-brasil (ESPAB). CEPLAC.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Copiã-vermelho",NA,NA,"L. C. Marinho",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"202","2020-07-23 12:03:21-03","CEPLAC","CEPEC","8190","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"A. Euponino","44","1977","02","03",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Biológica do Pau Brasil (ESPAB). CEPLAC.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"203","2020-07-23 12:03:21-03","CEPLAC","CEPEC","24698","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"A. Euponino","502","1983","02","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do pau-bRasil (ESPAB). CEPLAC.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"21/01/2014"
"204","2020-07-23 12:03:21-03","CEPLAC","CEPEC","119168","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana",NA,"H. C. de Lima","5922","2001","11","13",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO Tinguá. Estrada do Ouro, próximo a Três Voltas, KM 4.","-43.466111","-22.575278",NA,NA,NA,NA,"Angela Vaz e H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,"43W27'58","22S34'31",NA,NA,NA,"08/01/2003"
