"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"252","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303365","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","08","Brazil",NA,NA,"Est Parana, S. of Cerro Azul, Forest on crest and flanks of ridge above valley of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303365",NA,"10","NL-U1303365","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"253","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303368","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Balansa B","1882","03","Paraguay",NA,NA,"Pl. du Paraguay, Guarapi, dans les bois.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303368",NA,"26","NL-U1303368","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"254","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303369","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Mexia YEJ","1930","03","Brazil",NA,NA,"State of minas Geraes, Agricultural lands; near western boundary.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303369",NA,"20","NL-U1303369","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"255","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303376","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Maciel UN; Cordeiro MR","1978","07","Brazil",NA,NA,"Amazonia, Para, Santarem, margem da Rod. Aramanai-Belterra. Capoeira de terra firme, solo arenoso.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303376",NA,"05","NL-U1303376","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"256","2020-02-08 09:13:34-03","NBC","NL-BOTANY","WAG.1029603","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Gottsberger IS; Campos CJ","1974","11","Brazil",NA,NA,"Estado de São Paulo. Municipio de Botucatu, 18 km ao norte de Botucatu, 14 km a leste de São Manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação. A área é preservada pela Usina de Açucar de São Manuel.","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1029603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1029603",NA,"22","NL-WAG1029603","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"257","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303377","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium acutifolium",NA,NA,NA,NA,NA,"Harley RM; et al.","1974","02","Brazil",NA,NA,NA,"-40.166667","-10.383333","-40.166667","-10.383333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303377",NA,"27","NL-U1303377","Southern America",NA,NA,NA,"Fabales","acutifolium",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"258","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U 0270167","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Maguire B; et al.",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270167",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales","enneandrum",NA,NA,NA,"Magnoliopsidae","Uw16568",NA,NA,NA
"259","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303358","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Prance GT; Lleras E; Coelho DF","1973","10","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grosso, Vicinity of Veu de Noiva; Chapada dos Guimares.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303358",NA,"14","NL-U1303358","Southern America",NA,NA,NA,"Fabales","enneandrum",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"260","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303366","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium muticum","Benth.",NA,NA,NA,NA,"Prance GT; Lleras E; Coêlho DF","1973","10","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grosso, vicinity of Colegio Buriti, Chapada dos Guimares.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303366",NA,"15","NL-U1303366","Southern America",NA,NA,NA,"Fabales","muticum",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"261","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303367","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium muticum","Benth.",NA,NA,NA,NA,"Hoehne FC; Gehrt A","1936","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303367",NA,"18","NL-U1303367","Southern America",NA,NA,NA,"Fabales","muticum",NA,NA,NA,"Magnoliopsidae","U 0070746 | 310264 B",NA,NA,NA
"262","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303377","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium acutifolium",NA,NA,NA,NA,NA,"Harley RM; et al.","1974","02","Brazil",NA,NA,NA,"-40.166667","-10.383333","-40.166667","-10.383333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303377",NA,"27","NL-U1303377","Southern America",NA,NA,NA,"Fabales","acutifolium",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"263","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U 0270167","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Maguire B; et al.",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270167",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales","enneandrum",NA,NA,NA,"Magnoliopsidae","Uw16568",NA,NA,NA
"264","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303358","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Prance GT; Lleras E; Coelho DF","1973","10","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grosso, Vicinity of Veu de Noiva; Chapada dos Guimares.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303358",NA,"14","NL-U1303358","Southern America",NA,NA,NA,"Fabales","enneandrum",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"265","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303366","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium muticum","Benth.",NA,NA,NA,NA,"Prance GT; Lleras E; Coêlho DF","1973","10","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grosso, vicinity of Colegio Buriti, Chapada dos Guimares.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303366",NA,"15","NL-U1303366","Southern America",NA,NA,NA,"Fabales","muticum",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"266","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303367","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","acutifolium","Machaerium acutifolium muticum","Benth.",NA,NA,NA,NA,"Hoehne FC; Gehrt A","1936","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303367",NA,"18","NL-U1303367","Southern America",NA,NA,NA,"Fabales","muticum",NA,NA,NA,"Magnoliopsidae","U 0070746 | 310264 B",NA,NA,NA
"267","2020-02-08 09:13:41-03","NBC","NL-BOTANY","L.4295323","PreservedSpecimen","Plantae","Leguminosae-Pap.","Machaerium","juglandifolium","Machaerium juglandifolium","Rusby",NA,NA,NA,NA,"Miguel JR","1894","05","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4295323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4295323",NA,"14","NL-L4295323","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"268","2020-11-04 11:09:44-03","ESALQ","ESA","51737","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Maria, V.R.B.",NA,NA,NA,"Maria, V.R.B.",NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"ESA051737",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"269","2020-11-04 11:09:44-03","ESALQ","ESA","34804","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,"1997","11","30","Nave, A.G. et al.","1997","02","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA034804","1193.0","23","ESA034804",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"270","2020-11-04 11:09:44-03","ESALQ","ESA","51576","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Maximiniano, M.F.A.",NA,NA,NA,"Gasparotto, F.A.","2005","03","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA051576",NA,"19",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"271","2020-11-04 11:09:44-03","ESALQ","ESA","40550","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","Brasil","São Paulo","Itararé","Estrada Itararé-Capão Bonito. Rio Verde. Cerrado, topo do morro","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Árvore de 5, 5 m, casca suberosa, fruto samara","ESA040550","77.0","12","ESA040550",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"272","2020-11-04 11:09:44-03","ESALQ","ESA","89451","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Filardi, F.","2009",NA,NA,"Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.","2005","01","Brasil","Minas Gerais","Campina Verde","Cerca de 28km da cidade em direção a Ituiutaba (estrada de terra). Mata",NA,"-193.825","-49,616,389","-193,825","630","630","Árvore, ca. 6m alt. frutos imaturos verdes","ESA089451","3929.0","15","ESA089451",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-04 11:09:44-03","ESALQ","ESA","70993","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Farah, F.T. et al.","1998","09","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,"ESA070993","439.0","07","ESA070993",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA
"274","2020-11-04 11:09:44-03","ESALQ","ESA","103456","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"Mendes, S.","2002","12","Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"ESA103456","425.0","20","ESA103456",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"275","2020-11-04 11:09:44-03","ESALQ","ESA","41034","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","1997","03","Brasil","Mato Grosso","Nova Xavantina","Fazenda Brasil. Beira da Represa do Rio Bacaba. Floresta Aluvial (Floresta de Galeria). Relevo ondulado","-522.289","-145.317","-522,289","-145,317",NA,NA,"Árvore de 5m. Frutos imaturos verdes.","ESA041034","3690.0","28","ESA041034",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-11-04 11:09:44-03","ESALQ","ESA","15738","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Souza, V.C. et al.","1994","04","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA015738","5848.0","17","ESA015738",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"277","2020-11-04 11:09:44-03","ESALQ","ESA","96366","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Sá, K.L.V.R.",NA,NA,NA,"Sá, K.L.V.R. et al.","2003","03","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"ESA096366","448.0","06","ESA096366",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"278","2020-11-04 11:09:44-03","ESALQ","ESA","10740","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Rocha, Y.T.","1992","06","Brasil","São Paulo","Américo Brasiliense",NA,"-48.0999984741211","-21.7199993133545",NA,NA,NA,NA,NA,"ESA010740","46.0","26","ESA010740",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA
"279","2020-11-04 11:09:44-03","ESALQ","ESA","17754","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Tamashiro, J.Y.","1994","02","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA017754","418.0","04","ESA017754",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"280","2020-11-04 11:09:44-03","ESALQ","ESA","14198","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"Souza, V.C. et al.","1994","04","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA014198","5821.0","17",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"281","2020-11-04 11:09:44-03","ESALQ","ESA","14223","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"Souza, V.C. et al.","1994","04","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA014223","5848.0","17",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"282","2020-11-04 11:09:44-03","ESALQ","ESA","41033","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","Brasil","Mato Grosso","Alto Paraguai","11 Km WSW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Borda de savana florestada (cerradão) em área alagável.","-56.4824981689453","-14.5136003494263",NA,NA,NA,NA,"Arvoreta; frutos imaturos verdes.","ESA041033","16687.0","20","ESA041033",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"78022","auto",NA,NA,NA,NA,NA
"283","2020-11-04 10:55:48-03","ESALQ","ESA","139032","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Colletta, G.D","2016","03","Brasil","SP","Assis","Estação Ecológica de Assis. Cerrado.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Árvore, 4m, estéril","ESA139032","2544.0","22",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA
"284","2020-11-04 10:55:48-03","ESALQ","ESA","143520","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Souza, V.C.","2017","11","07","Souza, V.C.","2017","11","Brasil","Goiás","Cocalzinho de Goiás","Estrada entre Cocalzinho de Goiás e Pirenópolis. BR-070. Cerrado.","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"Árvore, ca. 6 m alt.; corola creme.","ESA143520","42455.0","04",NA,NA,NA,NA,NA,NA,NA,NA,"56114","auto",NA,NA,NA,NA,NA
"285","2020-11-04 11:09:44-03","ESALQ","ESA","119648","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Maximiano, M.F.A.",NA,NA,NA,"Gasparotto, F.A.","2005","03","Brasil","São Paulo","Itirapina","Proximo a plantação de eucaliptos da Ripasa.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA119648",NA,"19",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"286","2020-11-04 11:09:44-03","ESALQ","ESA","90723","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Filardi, F.","2009",NA,NA,"Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","2005","01","Brasil","Bahia","Rio de Contas","31km de Jussiape em direção a Rio de Contas. Cerrado","-41.765",NA,"-41,765","-13,615,556","960","960","Arbusto, ca. 1,5m alt. Frutos imaturos verdes","ESA090723","5107.0","30","ESA090723",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-11-04 11:09:44-03","ESALQ","ESA","78997","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Vanni, R.","2000","01","01","Ferrucci, M.S. et al.","1999","12","Paraguai","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA078997","1472.0","15","ESA078997",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 11:09:44-03","ESALQ","ESA","19847","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Tamashiro, J.Y. et al.","1995","06","Brasil","São Paulo","Lençóis Paulistas",NA,NA,NA,NA,NA,NA,NA,NA,"ESA019847","1084.0","12","ESA019847",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 11:09:44-03","ESALQ","ESA","40112","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Filardi, F.","2009",NA,NA,"Ferreira, W.M.","1997","11","Brasil","São Paulo","Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,"ESA040112","1532.0","06","ESA040112",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 11:09:44-03","ESALQ","ESA","36299","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Filardi, F.","2009",NA,NA,"Pereira-Noronha, M.R. et al.","1995","08","Brasil","São Paulo","Suzanópolis",NA,NA,NA,NA,NA,NA,NA,NA,"ESA036299","1579.0","05",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-04 11:09:44-03","ESALQ","ESA","81165","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Melo, E. et al.","1997","09","Brasil","Bahia","Iaçu",NA,"-40.2117004394531","-12.7672004699707",NA,NA,NA,NA,NA,"ESA081165","2255.0","27","ESA081165",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"50006","auto",NA,NA,NA,NA,NA
"292","2020-11-04 11:09:44-03","ESALQ","ESA","66145","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Mendonça, C.V.","1999","01","01","Hatschbach, G.","1975","11","Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"ESA066145","37488.0","13","ESA066145",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA
"293","2020-11-04 11:09:44-03","ESALQ","ESA","126488","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"Lima, H.C.","1905","07","01","Hatschbach, G.","1905","06","Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,"ESA126488","73132.0","24",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA
"294","2020-11-04 11:09:44-03","ESALQ","ESA","66286","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Mendonça Filho, C.V.","1999","01","01","Hatschbach, G. et al.","1988","10","Brasil","Mato Grosso do Sul","Nioaque",NA,"-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,NA,"ESA066286","52427.0","20","ESA066286",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA
"295","2020-11-04 11:09:44-03","ESALQ","ESA","57761","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Farah, F.T.","2000","03","Brasil","São Paulo","Adamantina",NA,"-51.0699996948242","-21.6800003051758",NA,NA,NA,NA,"número ESA antigo (duplicado) 67761","ESA057761","1174.0","23",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"31214","auto",NA,NA,NA,NA,NA
"296","2020-11-04 11:09:44-03","ESALQ","ESA","79431","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Filardi, F.","2009",NA,NA,"Farah, F.T.","2000","01","Brasil","São Paulo","Orlândia",NA,"-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,NA,"ESA079431","1522.0","01","ESA079431",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"16147","auto",NA,NA,NA,NA,NA
