"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"637","2021-03-15 18:25:03-03","USP","SPF","153209","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G","71532","2000","10","23",NA,"Brasil","Espírito Santo","Itapemirim","Região de Gomes. Restinga arbórea.","-40.8339004516602","-21.011100769043",NA,"Árvore, alt. 3-5 m., flor alva.","SPF00153209","SPF00153209","Leeuwenberg, AJM",NA,NA,NA,NA,"28626","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-15 18:25:03-03","USP","SPF","122690","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G","61198","1994","10","10",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Rod. BR 262, 3-5 km leste da cidade. Base de paredões rochosos.","-41.1347007751465","-20.3397006988525",NA,"Árvore, 6 m, látex alvo, flor alva, odorífera.a","SPF00122690","SPF00122690","Leeuwenberg, AJM",NA,NA,NA,NA,"15909","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-03-15 18:25:03-03","USP","SPF","159987","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Pifano, DS","210","2001","12","01",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto escandente à 2.5 m do solo, na borda da mata em local de meia luz. Flores de cálice verde e corola laranja.","SPF00159987","SPF00159987","Forzza, RC",NA,NA,NA,NA,"11991","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-03-15 18:25:03-03","USP","SPF","198731","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Farney, C","4288","2000","11","09",NA,"Brasil","Rio de Janeiro","Saquarema","Estrada campo do Corinthias/Sítio Álvaro Rocha. Palmital, Remanescente.","-42.5102996826172","-22.9200000762939",NA,"Árvore, DAP 15 cm, 8 m alt.; tronco de casca áspera; folhas verdes, discolores, látex branco; frutos imaturos verdes.","SPF00198731","SPF00198731","Quinet, CGP",NA,NA,NA,NA,"17036","auto","2004","06","04",NA,NA,NA,NA,NA,NA,NA
"641","2019-11-13 11:15:29-03","USP","SPF","198234","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Polisel, RT","785","2008","09","05",NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"SPF00198234","SPF00198234","Ivanauskas, NM",NA,NA,"1115","1115","26795","auto","2008","09",NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-03-15 18:25:03-03","USP","SPF","49924","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Zappi, DC","18","1987","11","25",NA,"Brasil","São Paulo","Ubatuba","Praia da Logoinha, trilha para praia do Bonete. Mata de restinga, bem próximoà praia.","-45.0699996948242","-23.4300003051758",NA,"Ávore ca. 4 m alt., botões amarelados, lobos da corola creme, fuace amarelada, látex branco.","SPF00049924","SPF00049924","Kinoshita-Gouveia, LS",NA,NA,NA,NA,"34265","auto","1996","10",NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-10-07 09:13:47-03","UEFS","HUEFS","145792","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Harley, R.M.","25169","1988","10","18",NA,"Brasil","Minas Gerais","Pedra Azul","8,0 Km ao O. da cidade na estrada para a Rodovia BR 116.","-41.366667","-15.95",NA,"Lajedo de rocha guaranítica.","HUEFS0145792","HUEFS0145792",NA,NA,NA,"650","650",NA,NA,NA,NA,NA,"41W22'","15S57'","Asteranae",NA,NA,NA,NA
"644","2019-10-07 09:13:47-03","UEFS","HUEFS","126897","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Borges, R.A.X.","823","2002","02","12",NA,"Brasil","Bahia","Itamaraju","RPPN Riacho das Pedras, prop. Sr. Gersino Antônio Bronzon.","-39.364722","-17.146667",NA,"Mata de Tabuleiro com pequenos distúrbios (extração seletiva).","HUEFS0126897","HUEFS0126897","R.F.Souza-Silva",NA,NA,NA,NA,NA,NA,"2008","08",NA,"39W21'53''","17S8'48''","Asteranae",NA,NA,NA,NA
"645","2019-10-07 09:13:47-03","UEFS","HUEFS","137546","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Miranda, A.M.","5642","2008","01","16",NA,"Brasil","Ceará",NA,"Pecém.",NA,NA,NA,"Restinga.","HUEFS0137546","HUEFS0137546","A.Rapini",NA,NA,NA,NA,NA,NA,"2009","10",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"646","2019-10-07 09:13:47-03","UEFS","HUEFS","180610","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Matos, E.N.de","351","2011","08","22",NA,"Brasil","Bahia","Caravelas","Barra de Caravelas-Fazenda Walace","-39.1975","-17.721944",NA,"Floresta","HUEFS0180610","HUEFS0180610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W11'51''","17S43'19''","Asteranae",NA,NA,NA,NA
"647","2019-10-07 09:13:47-03","UEFS","HUEFS","180709","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Matos, E.N.de","919","2011","12","10",NA,"Brasil","Bahia","Caravelas","Ponta de Areia-Barra de Caravelas.","-39.206667","-17.743611",NA,"Floresta","HUEFS0180709","HUEFS0180709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'24''","17S44'37''","Asteranae",NA,NA,NA,NA
"648","2020-06-15 07:51:52-03","UEFS","HUEFS","196842","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Lucas, C.I.S.","23","2012","10","28",NA,"Brasil","Bahia","Planaltino","Fazenda Três Cantos.","-40.202778","-13.219444",NA,NA,"HUEFS0196842","HUEFS0196842 HUEFS0196842_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W12'10''","13S13'10''","Asteranae",NA,NA,NA,NA
"649","2019-10-07 09:13:47-03","UEFS","HUEFS","188614","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Matos, E.N.de","2658","2011","08","25",NA,"Brasil","Bahia","Caravelas","Santiago","-49.297222","-17.768333",NA,"Restinga. Floresta.","HUEFS0188614","HUEFS0188614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49W17'50''","17S46'6''","Asteranae",NA,NA,NA,NA
"650","2019-10-07 09:13:47-03","UEFS","HUEFS","90677","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Queiroz, L.P.de","9695","2004","11","08",NA,"Brasil","Bahia","Cachoeira","Fazenda Paraíso (ex-Favela).","-39.983333","-12.566667",NA,"Mata estacional semi-decidual com dossel a ca. 25m alt.","HUEFS0090677","HUEFS0090677","R.F.Souza-Silva",NA,NA,NA,NA,NA,NA,"2008","02",NA,"39W59'","12S34'","Asteranae",NA,NA,NA,NA
"651","2019-10-07 09:13:47-03","UEFS","HUEFS","231234","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Cardoso, L.J.T.","1406","2015","05","04",NA,"Brasil","Rio de Janeiro","Resende","Parque Estadual da Pedra Selada. Serra do Eme. Floresta Densa.","-44.419444","-22.294167",NA,NA,"HUEFS0231234","HUEFS0231234",NA,NA,NA,"1032","1032",NA,NA,NA,NA,NA,"44w25'10''","22S17'39''","Asteranae",NA,NA,NA,NA
"652","2019-10-07 09:13:47-03","UEFS","HUEFS","235773","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Martins, C.R.","2296","2017","10","09",NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Campo sujo entorno da estrada Trilha Cristal, próximo a Cascalheira do Exército.","-47.950556","-15.736667",NA,"Campo sujo.","HUEFS0235773","HUEFS0235773","Rapini",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"47W57'2''","15S44'12''","Asteranae",NA,NA,NA,NA
"653","2020-02-20 13:52:44-03","UEFS","HUEFS","253492","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Dittrich, V.A.O.","2301","2018","10","13",NA,"Brasil","Minas Gerais","Morro do Pilar","Estrada de Morro do Pilar a Itambé do Mato Dentro, proximidades do rio Preto.","-43.332222","-19.246667",NA,NA,"HUEFS0253492","HUEFS0253492",NA,NA,NA,"545","545",NA,NA,NA,NA,NA,"43W19'56''","19S14'48''","Asteranae",NA,NA,NA,NA
"654","2019-10-07 09:13:47-03","UEFS","HUEFS","43006","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Santos, J.M.","1","1999","11","26",NA,"Brasil","Bahia","Santo Estevão","Km 16 ao redor da lagoa da Várzea Salgada.","-39.25","-12.433333",NA,"Vegetação arbustiva sobre solos arenosos.","HUEFS0043006","HUEFS0043006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","12S26'","Asteranae",NA,NA,NA,NA
"655","2019-10-07 09:13:47-03","UEFS","HUEFS","51662","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Thomas, W.W.","11144","1996","03","25",NA,"Brasil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal, along trail leading to summit of Monte Pascoal.","-40.574722","-15.264722",NA,NA,"HUEFS0051662","HUEFS0051662",NA,NA,NA,"150","400",NA,NA,NA,NA,NA,"40W34'29''","15S15'53''","Asteranae",NA,NA,NA,NA
"656","2019-10-07 09:13:47-03","UEFS","HUEFS","67687","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G.","71524","2000","10","22",NA,"Brasil","Espírito Santo","Brejetuba","Rancho Dantas.","-41.2902984619141","-20.1460990905762",NA,"Floresta atlântica.","HUEFS0067687","HUEFS0067687",NA,NA,NA,NA,NA,"23265","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"657","2019-10-07 09:13:47-03","UEFS","HUEFS","216770","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Silva, N.L.","8","2014","02","12",NA,"Brasil","Pernambuco","Carpina","Estação Experimental de cana-de-açúcar de Carpina.","-35.2546997070312","-7.850830078125",NA,NA,"HUEFS0216770","HUEFS0216770",NA,NA,NA,NA,NA,"19558","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"658","2019-10-07 09:13:47-03","UEFS","HUEFS","215248","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Castilho, L.","4185BHZB","2003","10","13",NA,"Brasil","Minas Gerais","Pedra Azul","Fazenda Bom Jardim, beira de estrada.","-41.2971992492676","-16.0053005218506",NA,"Caatinga sobre afloramento granítico.","HUEFS0215248","HUEFS0215248","A.Rapini",NA,NA,NA,NA,"39993","auto","2015",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"659","2019-12-04 16:39:40-03","FFCLRP","SPFR","94","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Rodrigues, E.H.A.","166","1991","10","17",NA,"Brasil","São Paulo","Jaboticabal","Fazenda Santa Isabel","-48.3199996948242","-21.25",NA,"Reflorestamento de 2 anos a margem do corrego Santa Isabel.",NA,NA,"Castro, J.P. & Romero, M.H.",NA,NA,NA,NA,"22420","auto","2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-09-04 18:48:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","breviflora","Tabernaemontana breviflora",NA,"F. Sellow","261",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"661","2019-09-04 19:12:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"662","2019-06-11 12:56:33-03","F","FMNH-SEEDPLANTS","V0425959F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"R. P. Belém","2867","1966","11","10","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,"V0425959F","V0425959F_01 V0425959F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2867",NA,NA
"663","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425960F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. G. Hatschbach & O. A. Guimarães","46922","1983","10","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425960F","V0425960F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"664","2018-04-04 16:32:09-03","F","FMNH-SEEDPLANTS","V0425961F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"Y. Mexía","4200","1930","1","2","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"V0425961F","V0425961F_01 V0425961F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4200",NA,NA
"665","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425962F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"P. E. Gibbs & et al.","4602","1977","3","30","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425962F","V0425962F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"666","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425963F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"D. B. Pickel","2885","1932","1","9","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425963F","V0425963F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"667","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425964F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"Mello Barreto","1978","1938","8","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425964F","V0425964F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"668","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425965F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"Y. Mexía","5250","1930","11","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425965F","V0425965F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"669","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425966F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. Bondar",NA,"1946","10","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425966F","V0425966F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"670","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425967F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. Gardner","75","1896",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425967F","V0425967F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"671","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425968F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"E. Pereira","7972","1959","4","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425968F","V0425968F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"672","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425969F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. Bondar",NA,"1946","10","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425969F","V0425969F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"673","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425970F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,NA,"2083",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425970F","V0425970F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"674","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425971F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. Mendes Magalhães","33831","1961","9","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425971F","V0425971F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"675","2018-10-25 11:28:43-03","F","FMNH-SEEDPLANTS","V0425972F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"G. J. Shepherd & et al.","5865","1977","9","8","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0425972F","V0425972F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"676","2018-10-25 11:26:50-03","F","FMNH-SEEDPLANTS","V0092436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta minor",NA,"A. Saint-Hilaire","515","1816",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0092436F","V0092436F_01",NA,"minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"677","2019-09-04 18:52:40-03","F","FMNH-SEEDPLANTS","V0048386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta pubiflora","Müll. Arg.","G. Gardner","5011",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0048386F","V0048386F_01",NA,"pubiflora","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"678","2018-10-25 11:26:50-03","F","FMNH-SEEDPLANTS","V0092436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta minor",NA,"A. Saint-Hilaire","515","1816",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0092436F","V0092436F_01",NA,"minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"679","2019-09-04 18:52:40-03","F","FMNH-SEEDPLANTS","V0048386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta pubiflora","Müll. Arg.","G. Gardner","5011",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0048386F","V0048386F_01",NA,"pubiflora","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"680","2019-09-04 20:00:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","spixiana","Tabernaemontana spixiana",NA,"C. F. P. von Martius","359",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"681","2020-10-14 16:35:23-03","UFVJM","HDJF","7697","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Paixão, FA","153P44","2019","01","21","Southern America","Brasil","Minas Gerais","Rio Casca","Rio Doce, Margem Direita","-42.760417","-20.080417",NA,NA,"HDJF007697","HDJF007697_01",NA,NA,NA,"293","293",NA,NA,NA,NA,NA,"-42.760417","-20.080417",NA,NA,NA,NA,NA
"682","2020-01-27 18:24:27-03","IAC","IAC","21617","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","H.F. Leitão Filho","1156","1971","05","12",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4131","-23.6203",NA,NA,NA,NA,"I. Koch",NA,NA,NA,NA,NA,NA,"1998","12","12","-45.4131","-23.6203",NA,NA,NA,NA,NA
"683","2020-01-27 18:24:14-03","IAC","IAC","36114","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","M.A.De Assis et al.","452","1994","10","28",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0711","-23.4339",NA,"Latescente - botoes esverdeados",NA,NA,"I. Koch",NA,NA,NA,NA,NA,NA,"1996","11","13","-45.0711","-23.4339",NA,NA,NA,NA,NA
"684","2020-01-27 18:24:27-03","IAC","IAC","53734","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","M.C.R. Campos; F.A.G. Guilherme; M.A. Assis; L.F. Mania & M.B. Grejanin","118","2006","03","28",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM, trilha da Casa da Farinha","-45.0711","-23.4339",NA,"Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 13",NA,NA,"M.C.R. Campos et al.",NA,NA,NA,NA,NA,NA,"2006","03","28","-45.0711","-23.4339",NA,NA,NA,NA,NA
"685","2020-07-23 11:57:36-03","CEPLAC","CEPEC","137237","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"E. N. de Matos","919","2011","12","10",NA,"Brasil","Bahia","caravelas","Ponta de Areaia/Barra de Caravelas.","-39.206667","-17.743611",NA,"<ll>dwc_commonname:</ll>",NA,NA,"A. Rapini",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'24","17S44'37",NA,NA,NA,NA,NA
"686","2020-07-23 11:57:36-03","CEPLAC","CEPEC","84197","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"A. M. de Carvalho","6870","1989","06","08",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso, entrada a 7,5Km na Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada.","-39.531111","-15.154444",NA,"<ll>dwc_commonname:</ll> Pau-de-cachimbo",NA,NA,"B. Clifton",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,"30/12/2003",NA,NA,NA
