"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"523","2019-10-07 09:15:50-03","UEFS","HUEFS","207837","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Espírito-Santo, F.S.","162","2011","03","08",NA,"Brasil",NA,NA,NA,"HUEFS0207837","Angiospermae","Lamiales",NA,"Bahia","Distrito de Coité, Lado direito da BA 131 (Senhor do Bonfim - Antônio Gonçalves).","HUEFS0207837","(Vell.) Bureau ex Verl.","Senhor do Bonfim","-40.216111","-10.501944",NA,NA,"40W12'58''","10S30'7''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"524","2019-10-07 09:15:50-03","UEFS","HUEFS","249173","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Moonlight, P.W.","1554","2019","02","26",NA,"Brasil",NA,NA,"Semideciduous forest with a canopy >10m. Relatively open at ground level, except in treefall gaps. Some large lianas. No CAM layer but occasional shrubs and terrestrial orchids.","HUEFS0249173","Angiospermae","Lamiales",NA,"Bahia","Nordeste plot CAE-01, ca. 2.5 km NW of BA-156 from Caetité to Brejinho das Ametistas, reached via windfarm access road for 2km W, farm access road for 1km N, then 500 m walk W.",NA,"(Vell.) Bureau ex Verl.","Caetité","-42.529722","-14.225","899","899","42W31'47''","14S13'30''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"525","2019-10-07 09:15:50-03","UEFS","HUEFS","150553","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Mendes, M.S.","292","2008","08",NA,NA,"Brasil",NA,NA,"caatinga.","HUEFS0150553","Angiospermae","Lamiales",NA,"Bahia","Região de Brejinho das Ametistas; Área da Bahia Mineração.","HUEFS0150553","(Vell.) Bureau ex Verl.","Caitité","-42.556944","-14.323333","980","980","42W33'25''","14S19'24''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"526","2019-10-07 09:15:50-03","UEFS","HUEFS","80557","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Pereira-Silva, G.","8389","2004","01","16",NA,"Brasil",NA,NA,"Caatinga. Solo argiloso.","HUEFS0080557","Angiospermae","Lamiales",NA,"Bahia","Estrada Caetité -Livramento de Brumado, Km 52, via Maniaçu.","HUEFS0080557","(Vell.) Bureau ex Verl.","Caetité","-42.256944","-14.852778","850","850","42W15'25''","14S51'10''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"527","2019-10-07 09:15:50-03","UEFS","HUEFS","75538","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.","610","2003","06","09",NA,"Brasil",NA,NA,NA,"HUEFS0075538","Angiospermae","Lamiales",NA,"Bahia","Estrada Jequié-Maracás","HUEFS0075538","(Vell.) Bureau ex Verl.","Jequié","-40.509167","-13.629167","720","720","40W30'33''","13S37'45''","2003","06",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"528","2019-10-07 09:15:50-03","UEFS","HUEFS","75536","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.","612","2003","06","09",NA,"Brasil",NA,NA,NA,"HUEFS0075536","Angiospermae","Lamiales",NA,"Bahia","Estrada Jequié-Maracás","HUEFS0075536","(Vell.) Bureau ex Verl.","Jequié","-40.509167","-13.573056",NA,NA,"40W30'33''","13S34'23''","2003","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"529","2019-10-07 09:15:50-03","UEFS","HUEFS","38269","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva, M.M.da","217","1999","03","22",NA,"Brasil",NA,NA,NA,"HUEFS0038269","Angiospermae","Lamiales",NA,"Bahia","Estrada para Catolés, ca. 3 km do entroncamento da entrada Abaíra/Piatã. Catolés de Cima.","HUEFS0038269","(Vell.) Bureau ex Verl.","Abaíra","-41.853611","-13.293333",NA,NA,"41W51'13''","13S17'36''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"530","2019-10-07 09:15:50-03","UEFS","HUEFS","39078","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, E.B.","115","1999","08","12",NA,"Brasil",NA,NA,"Cerrado com solo pedregoso.","HUEFS0039078","Angiospermae","Lamiales","M.M.Silva","Bahia","Paulista, cachoeira do rio das Pedras, 1,5km do povoado.","HUEFS0039078 HUEFS0039078_01","(Vell.) Bureau ex Verl.","Saúde","-40.446667","-11.006667","500","500","40W26'48''","11S0'24''","1999","10",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"531","2019-10-07 09:15:50-03","UEFS","HUEFS","75537","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.","611","2003","06","09",NA,"Brasil",NA,NA,NA,"HUEFS0075537","Angiospermae","Lamiales",NA,"Bahia","Estrada Jequié-Maracás","HUEFS0075537","(Vell.) Bureau ex Verl.","Jequié","-40.509167","-13.573056","720","720","40W30'33''","13S34'23''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"532","2019-10-07 09:15:50-03","UEFS","HUEFS","42453","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Giulietti, A.M.","1618","2000","01","01",NA,"Brasil",NA,NA,"Caatinga","HUEFS0042453","Angiospermae","Lamiales",NA,"Bahia","Estrada Real, parte mais baixa.","HUEFS0042453","(Vell.) Bureau ex Verl.","Rio de Contas","-41.95","-13.533333",NA,NA,"41W57'","13S32'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"533","2019-10-07 09:15:50-03","UEFS","HUEFS","57025","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Melo, E.","3491","2001","12","08",NA,"Brasil",NA,NA,NA,"HUEFS0057025","Angiospermae","Lamiales",NA,"Minas Gerais","Morro da Antena da Embratel.","HUEFS0057025","(Vell.) Bureau ex Verl.","Itaobim","-41.485278","-16.508333","800","800","41W29'7''","16S30'30''","2003","07",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"534","2019-10-07 09:15:50-03","UEFS","HUEFS","44459","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, R.P.","461","2000","04","03",NA,"Brasil",NA,NA,"Borda de mata decídua.","HUEFS0044459","Angiospermae","Lamiales",NA,"Bahia","Estrada para a Fazenda Estrondo, ca. 11km da cidade","HUEFS0044459","(Vell.) Bureau ex Verl.","Formosa do Rio Preto","-45.279167","-11.076944","527","527","45W16'45''","11S4'37''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"535","2019-10-07 09:15:50-03","UEFS","HUEFS","58016","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ribeiro, T.","138","2001","04","05",NA,"Brasil",NA,NA,"Arbórea semi-caducifolia.","HUEFS0058016","Angiospermae","Lamiales",NA,"Bahia","entre a Fazenda Pé de Serra e o riacho do Caldeirão.","HUEFS0058016","(Vell.) Bureau ex Verl.","Miguel Calmon","-40.554444","-11.4075","820","820","40W33'16''","11S24'27''","2003","07",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"536","2019-10-07 09:15:50-03","UEFS","HUEFS","66022","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ribeiro, T.","286","2002","04","07",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0066022","Angiospermae","Lamiales",NA,"Minas Gerais","estrada Salinas/Aeroporto a 2 km do entroncamento.","HUEFS0066022","(Vell.) Bureau ex Verl.","Salinas","-42.338333","-16.196111","704","704","42W20'18''","16S11'46''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"537","2019-10-07 09:15:50-03","UEFS","HUEFS","80510","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Pereira-Silva, G.","8413","2004","01","20",NA,"Brasil",NA,NA,"Mata de Galeria do Rio Santo Antonio.","HUEFS0080510","Angiospermae","Lamiales",NA,"Bahia","Margem esquerda do rio Santo Antônio (próximo a ponte).","HUEFS0080510","(Vell.) Bureau ex Verl.","Andaraí","-41.328611","-12.754167","350","350","41W19'43''","12S45'15''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"538","2019-10-07 09:15:50-03","UEFS","HUEFS","80513","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Pereira-Silva, G.","8410","2004","01","20",NA,"Brasil",NA,NA,"Caatinga/Carrasco.","HUEFS0080513","Angiospermae","Lamiales",NA,"Bahia","Rodovia Barra da Estiva-Ituaçu","HUEFS0080513","(Vell.) Bureau ex Verl.","Ituaçu","-41.309444","-13.758333","780","780","41W18'34''","13S45'30''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"539","2019-10-07 09:15:50-03","UEFS","HUEFS","8842","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Mattos-Silva, L.A.","2341","1988","04","06",NA,"Brasil",NA,NA,NA,"HUEFS0008842","Angiospermae","Lamiales",NA,"Espírito Santo",NA,"HUEFS0008842","(Vell.) Bureau ex Verl.","Poções",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"540","2019-10-07 09:15:50-03","UEFS","HUEFS","93681","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Cavalcanti, T.B.","3193","2003","09","10",NA,"Brasil",NA,NA,"(Mata seca) mata estacional semi-caducifolia.","HUEFS0093681","Angiospermae","Lamiales",NA,"Minas Gerais","Estrada para o aeroporto, a 2 Km do entrocamento. Caminho de terra à esquerda.","HUEFS0093681","(Vell.) Bureau ex Verl.","Salinas","-42.3275","-16.198889","1010","1010","42W19'39''","16S11'56''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"541","2019-10-07 09:15:50-03","UEFS","HUEFS","94463","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, E.B.","745","2005","04","08",NA,"Brasil",NA,NA,"Cerrado antropizado (pasto).","HUEFS0094463","Angiospermae","Lamiales","M.M.Silva-Castro","Bahia","Estrada entre São Manoel do Norte e ca. 2 km antes de Jaborandi.","HUEFS0094463","(Vell.) Bureau ex Verl.","Correntina","-44.492778","-13.615556","517","517","44W29'34''","13S36'56''","2005","06",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"542","2019-10-07 09:15:50-03","UEFS","HUEFS","35885","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Salino, A.","3528","1997","09","29",NA,"Brasil",NA,NA,NA,"HUEFS0035885","Angiospermae","Lamiales",NA,"Minas Gerais","Jequeri-Canaã, área da Usina de Providência.","HUEFS0035885","(Vell.) Bureau ex Verl.","Jequeri","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"22280","auto",NA,"Asteranae",NA,NA,NA,NA
"543","2019-10-07 09:15:50-03","UEFS","HUEFS","97160","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, A.M.","2349","1996","04","20",NA,"Brasil",NA,NA,NA,"HUEFS0097160","Angiospermae","Lamiales","A.M.Miranda","Pernambuco","Serra do mimoso, km 243","HUEFS0097160 HUEFS0097160_01","(Vell.) Bureau ex Verl.","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"1997","05","23066","auto",NA,"Asteranae",NA,NA,NA,NA
"544","2019-10-07 09:15:50-03","UEFS","HUEFS","158832","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, A.M.","2349","1996","04","20",NA,"Brasil",NA,NA,NA,"HUEFS0158832","Angiospermae","Lamiales","A.M.Miranda","Pernambuco","Serra do Mimoso, Km 243.",NA,"(Vell.) Bureau ex Verl.","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"1997","05","23066","auto",NA,"Asteranae",NA,NA,NA,NA
"545","2017-09-11 14:11:06-03","F","FMNH-SEEDPLANTS","V0445526F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. Steinbach","7400","1926","1","2","South America","Bolivia",NA,NA,NA,"V0445526F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445526F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 14:06:38-03","F","FMNH-SEEDPLANTS","V0445510F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0445510F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445510F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-07 12:21:34-03","F","FMNH-SEEDPLANTS","V0445511F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","E. P. Heringer","7378","1959","12","10","South America","Brazil",NA,NA,NA,"V0445511F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445511F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2018-06-19 10:40:18-03","F","FMNH-SEEDPLANTS","V0445512F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. Bernardi","18053","1978","10","15","South America","Paraguay",NA,NA,NA,"V0445512F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445512F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2018-01-19 14:55:28-02","F","FMNH-SEEDPLANTS","V0445513F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","F. Mamani","858","1995","4","15","South America","Bolivia",NA,NA,NA,"V0445513F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445513F_01 V0445513F_02",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-09-07 12:21:34-03","F","FMNH-SEEDPLANTS","V0445514F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. Guillén","2782","1994","12","9","South America","Bolivia",NA,NA,NA,"V0445514F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445514F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-09-07 12:21:35-03","F","FMNH-SEEDPLANTS","V0445515F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. Guillén","2603","1994","11","19","South America","Bolivia",NA,NA,NA,"V0445515F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445515F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-09-07 12:21:35-03","F","FMNH-SEEDPLANTS","V0445516F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","E. L. M. Catharino et al.","1741","1992","11","25","South America","Brazil",NA,NA,NA,"V0445516F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445516F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2017-09-07 12:21:35-03","F","FMNH-SEEDPLANTS","V0445517F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","S. Jordy Filho","82","1979","8","3","South America","Brazil",NA,NA,NA,"V0445517F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445517F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-07 12:21:35-03","F","FMNH-SEEDPLANTS","V0445518F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","T. J. Killeen & J. Surubi","7283","1994","11","25","South America","Bolivia",NA,NA,NA,"V0445518F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445518F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2017-09-07 12:21:36-03","F","FMNH-SEEDPLANTS","V0445519F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. P. Duarte","8832","1965","2","19","South America","Brazil",NA,NA,NA,"V0445519F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445519F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-07 12:21:36-03","F","FMNH-SEEDPLANTS","V0445520F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. Glaziou","12979","1883","7","16","South America","Brazil",NA,NA,NA,"V0445520F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445520F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-07 12:21:36-03","F","FMNH-SEEDPLANTS","V0445521F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. Glaziou","12979","1883","7","16","South America","Brazil",NA,NA,NA,"V0445521F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445521F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-09-07 12:21:37-03","F","FMNH-SEEDPLANTS","V0445522F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. C. D. Mello","15",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0445522F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445522F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-09-07 12:21:37-03","F","FMNH-SEEDPLANTS","V0445523F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","E. Pereira & G. Pabst","9665","1965","1","23","South America","Brazil",NA,NA,NA,"V0445523F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445523F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2018-01-19 14:55:29-02","F","FMNH-SEEDPLANTS","V0445524F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","H. S. Irwin et al.","31239","1971","2","28","South America","Brazil",NA,NA,NA,"V0445524F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445524F_01 V0445524F_02",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2017-09-07 12:21:38-03","F","FMNH-SEEDPLANTS","V0445525F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","E. P. Heringer","7281","1959","11","12","South America","Brazil",NA,NA,NA,"V0445525F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445525F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2018-01-19 14:55:29-02","F","FMNH-SEEDPLANTS","V0445528F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Mello Barreto","1973","1935","8","28","South America","Brazil",NA,NA,NA,"V0445528F","Magnoliophyta","Lamiales",NA,NA,NA,"V0445528F_01 V0445528F_02",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2017-09-07 12:24:22-03","F","FMNH-SEEDPLANTS","V0446122F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. M. de Carvalho & T. Plowman","1570","1983","2","9","South America","Brazil",NA,NA,NA,"V0446122F","Magnoliophyta","Lamiales","RRC ID Flag","Bahia",NA,"V0446122F_01 V0446122F_02",NA,NA,"-42","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1570",NA,NA,NA
"564","2020-04-02 20:04:37-03","F","FMNH-SEEDPLANTS","V0543689F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","I. G. Vargas C.","3306","1994","10","17","South America","Bolivia",NA,NA,NA,"V0543689F","Magnoliophyta","Lamiales","RRC ID Flag","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3306",NA,NA,NA
"565","2020-04-29 16:29:40-03","UFVJM","HDJF","829","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF000829","Dicotyledoneae",NA,"Machado, ELM","Minas Gerais","Presidente Juscelino, Minas Gerais, Zona rural","HDJF000829_01","Bureau ex Verl.","Presidente Juscelino","-44.0825","-18.644444",NA,NA,"-44.0825","-18.644444","2012","09",NA,NA,"11",NA,NA,NA,NA,NA
"566","2020-04-29 16:29:40-03","UFVJM","HDJF","4731","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","117","2016","05","14","Southern America","Brasil",NA,NA,NA,"HDJF004731","Dicotyledoneae",NA,"Soares, CCC","Minas Gerais","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.","HDJF004731_01 HDJF004731_v01 HDJF004731_v02 HDJF004731_v03 HDJF004731_v04 HDJF004731_v05 HDJF004731_v06 HDJF004731_v07 HDJF004731_v08 HDJF004731_v09","Bureau ex Verl.","Conceição do Mato Dentro","-43.423611","-18.909722","774","774","-43.423611","-18.909722","2016","11",NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-01-25 15:34:12-02","IAC","IAC","20873","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. Daniel","s/nº","1970","01","28",NA,"Brasil",NA,NA,"Nome popular: Bolsa de pastor, Mandioquinha,",NA,NA,NA,"C. Aranha","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,"(Vell.) Bureau","Campinas","-47.065751","-22.9056",NA,NA,"-47.065751","-22.9056","1970","01",NA,NA,"29",NA,NA,NA,NA,NA
"568","2019-06-24 08:12:32-03","IAC","IAC","30650","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L.C. Bernacci","1779","1995","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.C. Bernacci","São Paulo","FAZENDA VIZINHA À ESTAÇÃO EXPERIMENTEL IAC.",NA,"(Vell.) Bureau","Votuporanga","-49.9728","-20.4228",NA,NA,"-49.9728","-20.4228","1995","05",NA,NA,"17",NA,NA,NA,NA,NA
"569","2019-06-24 08:12:32-03","IAC","IAC","30731","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L.C. Bernacci","1861","1995","05","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.C. Bernacci","São Paulo","ANTIGO PORTO MILITAR",NA,"(Vell.) Bureau","Cardoso","-49.9142","-20.0819",NA,NA,"-49.9142","-20.0819","1995","05",NA,NA,"18",NA,NA,NA,NA,NA
"570","2019-01-25 15:38:59-02","IAC","IAC","46582","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J.A.M.A. Gomes & J. Pena Filho","168","2005","12","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"J.A.M.A. Gomes & J. Pena Filho","São Paulo","Bosque dos Jequitibás",NA,"(Vell.) Bureau","Campinas","-47.042331","-22.801017",NA,NA,"-47.042331","-22.801017","2005","12",NA,NA,"15",NA,NA,NA,NA,NA
"571","2019-01-25 15:38:59-02","IAC","IAC","55993","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","C.F. Nardin; J.F. Benedito & L.C. Bernacci","212","2014","07","02",NA,"Brasil",NA,NA,"coordenadas originais: 23°04#?#16S, 46°55#?#17W, indivíduo D 8.1",NA,NA,NA,"C.F. Nardin et al.","São Paulo","Fragmento D",NA,"(Vell.) Bureau","Louveira","-46.921389","-23.071111",NA,NA,"-46.921389","-23.071111","2014","07",NA,NA,"02",NA,NA,NA,NA,NA
"572","2019-01-25 15:34:12-02","IAC","IAC","8298","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. Goés","3","1945","11","13",NA,"Brasil",NA,NA,"Nome popular: Bucho de boi, bolsa de pastor, Marfim em (Mg).",NA,NA,NA,"D.M. Dedecca","São Paulo","IAC, Estação Experimental, área nativa",NA,"(Vell.) Bureau","Monte Alegre do Sul","-46.668492","-22.694886",NA,NA,"-46.668492","-22.694886","1948","09",NA,NA,"25",NA,NA,NA,NA,NA
"573","2020-07-23 12:00:13-03","CEPLAC","CEPEC","28342","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. M. Harley","21933","1980","04","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","Chapadao Ocidental da Bahia. 25Km ao N de Correntina, Rod. p/ Inhaumas.",NA,NA,"CORRENTINA","-44.633333","-13.216667",NA,NA,"44W38'0","13S13'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA
"574","2020-07-23 12:00:13-03","CEPLAC","CEPEC","4339","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. P. Belém","3615","1992","02","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhoes-de-bode, Ipe-boia",NA,NA,NA,"S. A. Mori","Bahia","Margem do Rio Pardo.",NA,NA,"ENCRUZILHADA","-40.9094009399414","-15.5313997268677",NA,NA,"0W0'0","0S0'0",NA,NA,"49333","auto",NA,NA,NA,NA,"30/12/1978",NA
