"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","class","order","scientificNameAuthorship","year","month","day","imagecode","phylum","identifiedBy","recordNumber","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","maximumElevationInMeters"
"100","2020-09-12 05:00:02-03","US","US","3298271","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & G. Garcete","South America","Paraguay","Tavarory, 2.5 km from administration on the direction to Arroyo Abai",NA,NA,NA,"US01765999","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1991","12","16",NA,NA,NA,"29530","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2564670","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"G. Hatschbach","South America","Brazil","Mun. Campo Mourao, Rio da Vargem",NA,NA,NA,"US01766078","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1965","10","24","US01766078_01",NA,NA,"13031","Paraná",NA,NA,"515",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","2923747","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"-. Burkart","South America","Argentina","Canal San Fernando",NA,NA,NA,"US01766089","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1932","1","31",NA,NA,NA,"4507","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3193827","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & C. Velázquez","South America","Paraguay","Tavarory, Arroyo Avai near confluence with Rio Paraguay",NA,NA,NA,"US01765996","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","11","30",NA,NA,NA,"24390","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","1483747","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"P. Jörgensen","South America","Paraguay","Campas, V. Rica",NA,NA,NA,"US01766090","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.",NA,NA,NA,"US01766090_01",NA,NA,"3494*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","1574441","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. L. Cabrera","South America","Argentina","Republica Argentina, Ribera del Rio de La Plata, Arroyo Las Vueltas",NA,NA,NA,"US01766084","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,"2081","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3276969","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. Schinini","South America","Argentina","Dep. Bermejo, Isla del Cerrito, confluencia de los rios Paraguay y Parana",NA,NA,NA,"US01766006","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1993","1","18","US01766006_01",NA,NA,"27532","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3193822","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & A. Salinas","South America","Paraguay","Tavarory, 1 km E of Rio Paraguay",NA,NA,NA,"US01765988","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","11","30",NA,NA,NA,"24488","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3193823","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & M. Velazquez","South America","Paraguay","Río Salado basin, 7 km. Northeast of Emboscada",NA,NA,NA,"US01766005","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1989","11","18",NA,NA,NA,"16695","Cordillera","-57.5","-25.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","1185837","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. Hassler","South America","Paraguay","Paraguaria Centralis, regione lacus Ypacaray",NA,NA,NA,"US01766094","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1913","4",NA,NA,NA,NA,"12191","Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","1540869","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"P. Jörgensen","South America","Paraguay","Along bushes Villarrica",NA,NA,NA,"US01766091","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1931","4",NA,"US01766091_01",NA,NA,"4274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","3193819","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & M. Velazquez","South America","Paraguay","Rio Salado basin, 7 km NE of Emboscada",NA,NA,NA,"US01765992","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1989","12","23",NA,NA,NA,"17453","Cordillera","-57.5","-25.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","3193814","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & C. Velázquez","South America","Paraguay","Tavarory, on Arroyo Avai near confluence with Rio Paraguay",NA,NA,NA,"US01765484","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","9","9","US01765484_01",NA,NA,"23455","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1988192","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. L. Cabrera","South America","Argentina","Republica Argentina, Partido de San Nicolas, San Nicolas, Islotes [interpreted] del Parana",NA,NA,NA,"US01766095","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1941","3","6","US01766095_01",NA,NA,"7147","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","3189071","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"F. Mereles","South America","Paraguay","Pte Hayes, Ruta Trans Chaco Km 120",NA,NA,NA,"US01766076","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.",NA,NA,NA,"US01766076_01",NA,NA,"003820","Presidente Hayes","-59.27","-23.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","3315082","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"R. M. King & R. Garvey","South America","Argentina","By the shore of the Rio Parana de Los Palmas",NA,NA,NA,"US01766002","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1992","5","3",NA,NA,NA,"10292","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2932097","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. E. Burkart","South America","Argentina","Ramallo Islas [interpreted]",NA,NA,NA,"US01766085","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1941","12","28",NA,NA,NA,"12773","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","1404916","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,NA,"South America","Paraguay","South America, Central Paraguay",NA,NA,NA,"US01766096","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1888",NA,NA,NA,NA,NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2252206","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. L. Woolston","South America","Paraguay",NA,NA,NA,NA,"US01766092","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.",NA,NA,NA,"US01766092_01",NA,NA,"754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","3193816","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & E. Velazquez","South America","Paraguay","Eastern side of Rio Piribebuy basin, 17 km W of Arroyos y Esteros",NA,NA,NA,"US01766000","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","2","25",NA,NA,NA,"19216","Cordillera","-57.25","-25.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","1987969","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"G. Dawson","South America","Argentina","Partido de La Plata, Republica Argentina, Playa Municipal",NA,NA,NA,"US01766088","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1940","3","21","US01766088_01",NA,NA,"967","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","3389199","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. Carrion & E. Ramos","South America - Neotropics","Bolivia","Angel Sandoval, Provincia German Busch, Area natural de manejo integrado y Parque Nacional Otuquis, Estancia Santa Catalina a 5 km al S de la estancia Campo en Medio",NA,NA,NA,"US01765987","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1998","11","9",NA,NA,NA,"704","Santa Cruz","-58.3722","-19.0486","134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","3193815","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & C. Velázquez","South America","Paraguay","Tavarory, on Rio Paraguay, along tributary of Rio Paraguay, Arroyo Abai",NA,NA,NA,"US01765998","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","8","3","US01765998_01",NA,NA,"22407","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","1344107","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"W. G. F. Herter","South America","Uruguay","Malvin [interpreted], Lit. Platens",NA,NA,NA,"US01766093","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1924","4",NA,NA,NA,NA,"2901*",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","50"
"124","2020-09-12 05:00:02-03","US","US","1988142","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. L. Cabrera","South America","Argentina","Partido de La Plata, Republica Argentina, Punta Lara [interpreted]",NA,NA,NA,"US01766081","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1940","4","5",NA,NA,NA,"6354","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3193829","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & M. Velazquez","South America","Paraguay","Confluence of Rio Paraguay and Rio Salado",NA,NA,NA,"US01766008","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","7","21",NA,NA,NA,"22278","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","3319361","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"J. Silva","South America - Neotropics","Brazil","Miranda, Ticao de Fogo, 18 km ao N-NE de Guaicurus",NA,NA,NA,"US01766083","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1973","6","7","US01766083_01",NA,NA,"127","Mato Grosso",NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","200"
"127","2020-09-12 05:00:02-03","US","US","3193826","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & C. Velázquez","South America","Paraguay","Tavarory, Arroyo Avai near confluence with Rio Paraguay",NA,NA,NA,"US01766001","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","11","9","US01766001_01",NA,NA,"23519","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3193817","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & R. Velázquez","South America","Paraguay","Tavarory, 1 km E of Rio Paraguay",NA,NA,NA,"US01765995","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","11","17",NA,NA,NA,"24239","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3193818","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & U. Velázquez","South America","Paraguay","Confluence of Rio Paraguay and Rio Salado",NA,NA,NA,"US01765994","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","2","25",NA,NA,NA,"19422","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","3012989","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. Bordas","South America","Paraguay","Concepcion, airport by Paraguay River",NA,NA,NA,"US01766086","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1981","9","19","US01766086_01",NA,NA,"1356","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1441418","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"C. Osten","South America","Paraguay","Trinidad, in montibun ripaius prope Escalada [interpreted]",NA,NA,NA,"US01766079","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1916","8","28",NA,NA,NA,"8904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2283041","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"T. Pederson","South America","Argentina","Rio Parana, Estancia Las Tres Marias, Dep. Empedrado",NA,NA,NA,"US01766080","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1951","9","7",NA,NA,NA,"1178","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","3193828","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & R. Velázquez","South America","Paraguay","Rio Salado basin, on road to Arroyos y Esteros",NA,NA,NA,"US01765997","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","8","4",NA,NA,NA,"22728","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","3216180","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & R. Velázquez","South America","Paraguay","Tavarory, Acosta Nu, Paraguay River",NA,NA,NA,"US01766009","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1991","6","18",NA,NA,NA,"27676","Central","-57.58","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","3193825","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini, I. Basualdo, R. Degen, F. Merelles & et al.","South America","Paraguay","Limpio, Pasco Correo",NA,NA,NA,"US01766003","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1987","5","27",NA,NA,NA,"2698","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","3319360","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A. Krapovickas","South America","Argentina","Hudson, partido de Quilmes",NA,NA,NA,"US01766082","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1946","1","20","US01766082_01",NA,NA,"2814?","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","3446860","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & B. Bertoni","South America","Paraguay","Rio Negro, 2 km W of Puerto Galileo",NA,NA,NA,"US01765990","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1994","2","16","US01765990_01",NA,NA,"38271","Presidente Hayes","-57.87","-25.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3070878","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"G. Hirschmann","South America","Paraguay","Chaco, Ruta Trans-Chaco, Rio Aguara Guazu",NA,NA,NA,"US01766087","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1985","7","12",NA,NA,NA,"729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3193821","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & E. Velazquez","South America","Paraguay","Confluence of Rio Paraguay and Rio Salado",NA,NA,NA,"US01765989","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","5","19",NA,NA,NA,"20389","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1065793","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"P. Jörgensen","South America","Argentina","Rep. Argentina",NA,NA,NA,"US01766007","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1919","1",NA,"US01766007_01",NA,NA,"2733","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","3193824","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini","South America","Paraguay","1 km S of Limpio",NA,NA,NA,"US01766004","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1988","8","27",NA,NA,NA,"6861","Cordillera","-57.33","-25.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2019-10-07 09:11:06-03","UEFS","HUEFS","133325","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Meza Torres, E.I.",NA,"Argentina","Isala del Cerrito, rio Ancho, puente San Pedro.",NA,NA,NA,"HUEFS0133325","Asteranae","Asterales","(Hook. & Arn.) Benth. & Hook.","2007","04","21","HUEFS0133325","Angiospermae","M.Dematteis","602","Corrientes","-58.765278","-27.319444","47",NA,"2007",NA,NA,NA,NA,"58W45'55''","27S19'10''",NA,NA,"47"
"143","2019-10-07 09:11:06-03","UEFS","HUEFS","174601","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Silva, J.M.",NA,"Brasil","Rio Paraguai.",NA,NA,NA,"HUEFS0174601","Asteranae","Asterales","(Hook. & Arn.) Benth. & Hook.","2006","06","12","HUEFS0174601","Angiospermae",NA,"4875","Mato Grosso do Sul","-57.8824996948242","-21.6989002227783",NA,"Porto Murtinho",NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-01-25 15:33:48-02","IAC","IAC","11274","S","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"A.G. Schulz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth.","1949","11","15",NA,NA,"A.G. Schulz","7405",NA,NA,NA,NA,"Antiquera","1949",NA,NA,"11","15",NA,NA,NA,NA,NA
"145","2021-03-10 11:38:23-03","UNILA","EVB","246","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Buttura, E.",NA,"Brasil","Vila A'' de Itaipu'.",NA,NA,NA,"EVB000246",NA,NA,"(Hook. & Arn.) Benth. & Hook.","1979","04","17","EVB000246",NA,"Hatschbach, G.","39","Paraná","-54.586111","-25.448889",NA,"Foz do Iguaçu","1979",NA,NA,"05","14","54º35'10''W","25º26'56''S",NA,NA,NA
"146","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Balansa, B","Southern America","Paraguay","in Paraguay ad Asuncion",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Gillies, J",NA,"?","prope Bonaria",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Gibert, JE",NA,"?","in Paraguay ad Asuncion",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Gillies, J",NA,"?","prope Bonaria",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Gillies, J","Southern America","Argentina","Prope Bonaria.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:07:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Arechavaleta, J","Southern America","Uruguay","Habitat in campis sterilibus in Uruguay ad Nueva Palmira",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook.",NA,NA,NA,NA,NA,NA,"4125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:33:19-03","UFRGS","ICN","124958","S","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Arbo, MM","América do Sul","Argentina","Capital Perichón",NA,NA,"Flores amarillo intenso, costa del río.",NA,NA,NA,"Benth. & Hook.f.",NA,NA,NA,NA,"Dicotyledon",NA,"1523","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 09:59:49-03","IBt","SP","179914","S","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Burkart, A","Southern America","Argentina",NA,NA,NA,NA,"SP030917",NA,NA,"Benth. & Hook.f.","1941","12","28","SP030917",NA,"Cabrera, AL","12773","Buenos Aires",NA,NA,NA,"Ramalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 09:59:49-03","IBt","SP","179959","S","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Burkart, A","Southern America","Argentina","Delta del Paraná, Isla Catalina.",NA,NA,NA,"SP030919",NA,NA,"Benth. & Hook.f.","1939","01","30","SP030919",NA,"Sáenz, AA","9276","Buenos Aires",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 09:59:49-03","IBt","SP","27778","S","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Cabrera, AL","Southern America","Argentina","I. Santiago.",NA,NA,NA,"SP030921",NA,NA,"Benth. & Hook.f.","1927","12","27","SP030921",NA,"Cabrera, AL","144","La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
