"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","individualCount"
"149","2019-10-07 09:35:20-03","UEFS","HUEFS","39850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","M.Sobral","2012","04",NA,"Silva, J.M.","1997","10","06","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Mata atlântica.","HUEFS0039850","Angiospermae","Myrtales","2062",NA,NA,NA,"55154","auto","Rosanae",NA,NA,NA,NA,NA
"150","2019-10-07 09:35:20-03","UEFS","HUEFS","169288","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","J.D.O.Melo","2019","07",NA,"Matos, E.N.de","2012","05","01","Brasil","Bahia","Valença","Faz. Bela Vista (Sr. Ubiratã)","-39.02","-13.256667","39W1'12''","13S15'24''",NA,NA,"Restinga. Floresta.","HUEFS0169288","Angiospermae","Myrtales","3488",NA,NA,"HUEFS0169288",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"151","2020-05-08 11:13:48-03","UEFS","HUEFS","50724","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","A.R.Lourenço","2016","06",NA,"Guedes, M.L.S.","2000","05","11","Brasil","Bahia","Jandaíra","Fazenda Rio Fundo.","-37.731111","-11.595","37W43'52''","11S35'42''",NA,NA,"Mata ombrófila densa, em estádio avançado de regeneração.","HUEFS0050724","Angiospermae","Myrtales","7506",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"152","2019-10-07 09:35:20-03","UEFS","HUEFS","87495","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087495","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"Parátipo",NA,NA
"153","2019-10-07 09:35:20-03","UEFS","HUEFS","115943","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,"Silva, J.M.","2003","12","02","Brasil","Paraná","Doutor Ulysses","Cabeceiras do ribeirão do Tigre.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"HUEFS0115943","Angiospermae","Myrtales","3831",NA,NA,NA,"32237","auto","Rosanae",NA,NA,NA,NA,NA
"154","2019-10-07 09:35:20-03","UEFS","HUEFS","43983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,"Silva, J.M.","1999","09","29","Brasil","Paraná","São José dos Pinhais","Castelhanos, rio São João.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Floresta atlântica.","HUEFS0043983","Angiospermae","Myrtales","1766",NA,NA,NA,"45291","auto","Rosanae",NA,NA,NA,NA,NA
"155","2019-10-07 09:35:20-03","UEFS","HUEFS","86193","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,"Hatschbach, G.","1981","12","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUEFS0086193","Angiospermae","Myrtales","44462",NA,NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA,NA
"156","2019-10-07 09:35:20-03","UEFS","HUEFS","234432","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","R.A.Bonaldi","2014",NA,NA,"Bonaldi, R.A.","2013","12","27","Brasil","Paraná","Paranaguá","Tinguçú.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Floresta Ombrófila Densa das Terras Baixas.","HUEFS0234432","Angiospermae","Myrtales","811",NA,NA,NA,"24916","auto","Rosanae",NA,NA,NA,NA,NA
"157","2018-03-08 15:19:28-03","F","FMNH-SEEDPLANTS","V0109595F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1954","8","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109595F","Spermatophyta",NA,"2037","South America",NA,"V0109595F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"158","2020-11-23 11:39:08-03","IAC","IAC","50366","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","10","10","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","10","10","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 29, indivíduo I 0615",NA,NA,NA,"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-02-27 14:02:50-03","UFSJ","HUFSJ","3705","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2006","08","25","Siqueira, GS","2004","11","26","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão amarelo claro, flor branca, fuste cilindrica, altura total 15m, altura da fuste 8m, diâmetro da copa 4.","HUFSJ003705",NA,NA,"144",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"160","2019-02-27 14:02:50-03","UFSJ","HUFSJ","3704","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2007","02","10","Siqueira, GS","2005","04","26","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 6m, altura da fuste 3m, diâmetro da copa 4m.","HUFSJ003704",NA,NA,"167",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"161","2019-02-27 14:02:50-03","UFSJ","HUFSJ","2456","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2006","08","25","Folli, DA","2005","01","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica, casca áspera.","HUFSJ002456",NA,NA,"5018",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"162","2019-02-27 14:02:50-03","UFSJ","HUFSJ","2434","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2007","02","10","Folli, DA","2004","04","16","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro amarelo, furto imaturo verde, fuste cilindrica, casca áspera.","HUFSJ002434",NA,NA,"4823",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"163","2019-02-27 14:02:50-03","UFSJ","HUFSJ","2443","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2006","09","05","Folli, DA","2002","09","05","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Córrego dourado.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro amarelo, fruto imaturo verde, fuste cilindrico, casca áspera.","HUFSJ002443",NA,NA,"4345",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"164","2019-02-27 14:02:50-03","UFSJ","HUFSJ","2442","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2007","02","10","Folli, DA","1998","11","17","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Final do aceiro próximo ao brejo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica.","HUFSJ002442",NA,NA,"3283",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"165","2019-02-27 14:02:50-03","UFSJ","HUFSJ","3627","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2012",NA,NA,"Stehmann, JR; Sobral, M","1994","08","17","Brasil","São Paulo","Peruíbe","Trilha Guajaúna-Guilherme.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore, frutos imaturos verde.","HUFSJ003627",NA,NA,"1481",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-13 16:04:53-03","UNISANTA","HUSC","2319","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral",NA,NA,NA,NA,"Martins, S.E.; Pompéia, L.S.","1999","12","03","Brasil","São Paulo","Bertioga","Rio Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 3m de altura. Estames alvos.; Floresta de Restinga Paludosa sobre solo turfoso.",NA,"Magnoliophyta",NA,"615",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"167","2020-11-04 17:29:59-03","UEM","HUEM","11533","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2003","11",NA,"F.F. Mazine; F.A. Capelo; E. Lucas; J.M.Silva","2000","11","02","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore; cerca de 7 m de altura; botões verdes e flores brancas; amostras coletadas para análise macromolecular; material fixado em ácool 70%.","HUEM000008464",NA,NA,"969",NA,NA,"HUEM000008464","32006","auto",NA,NA,NA,NA,NA,NA
"168","2020-11-12 17:01:54-03","UEL","FUEL","38851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","Sobral","Sobral, M","2005",NA,NA,"Silva, JM; Silva, JM; Lucas, E; Mazine, FF","2003","11","02","Brasil","Paraná","Dr. Ulysses","Cabeceiras do Ribeirão do Tigre",NA,NA,NA,NA,NA,NA,NA,"FUEL010275","Tracheophyta","Myrtales","3831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-12 17:01:54-03","UEL","FUEL","49094","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","Sobral","Sobral, M","2010","01","25","Stival-Santos, A; Legal, E; Silveira, S","2009","09","19","Brasil","Santa Catarina","Blumenau","Fidélis, interior da mata","-49.049444","-26.819722","-49.049444","-26.819722","264","264","Florística IFFSC 750 (Arbórea).","FUEL010273","Tracheophyta","Myrtales","916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-12 17:01:54-03","UEL","FUEL","50820","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","Sobral","Aguiar, OT","2010","04","13","Miashike, RL; Ivanauskas, NM; Silva, JB; Godoy, JRL; Machado, SD","2009","12","08","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira-Núcleo C, trilha do chapéu, Floresta Ombrófila Densa Montana (SAD69, Zona 22J)","-48.585278","-24.434167","-48.585278","-24.434167","609","609",NA,"FUEL010274","Tracheophyta","Myrtales","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 17:01:54-03","UEL","FUEL","27995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","Sobral","Sobral, M","2009","07","31","Silva, JM; Barbosa, E; Ribas, OS","1997","10","06","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"FUEL010279","Tracheophyta","Myrtales","2062",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"172","2020-11-12 17:01:54-03","UEL","FUEL","52105","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","Sobral","Sobral, M","2003","11",NA,"Mazine, FF; Capelo, FA; Silva, JM","2003","11","02","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"FUEL010276","Tracheophyta","Myrtales","969",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:05:40-03","UnB","UB","197614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Faria, JEQ","2013","03",NA,"Daneu, L; Moraes, PLR","2009","08","14","Brasil","Bahia","Camacan","RPPN Serra Bonita. Fazenda Uiraçu. Estrada para a Torre","-39.565278","-15.391667","-39.565278","-15.391667","835","835","Árvore na beira da estrada ca. 17m. Folhas verde-clara com face inferior opaca. Frutos maduros amarelos; Área de estrada",NA,"Dicotyledoneae",NA,"90","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:05:40-03","UnB","UB","130458","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Sobral, M","1998",NA,NA,"Silva, JM","1997","10","06","Brasil","Paraná ","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore 12m.; Mata atlântica",NA,"Dicotyledoneae",NA,"2062","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:05:40-03","UnB","UB","131031","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Giaretta, A","2016","05",NA,"Jesus, NG","2000","03","23","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-38.083333","-11.95","-38.083333","-11.95",NA,NA,"Fruto baciforme de cor verde.; Árvore 15m.; Floresta subperenifolia",NA,"Dicotyledoneae",NA,"1121","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 15:05:40-03","UnB","UB","131083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Giaretta, A","2016","05",NA,"Thomas, WW","1994","09","27","Brasil","Bahia","Ilhéus","3km north of Rodoviária","-39.069167","-14.781944","-39.069167","-14.781944",NA,NA,"Fruit yellow.; Tree 10m.",NA,"Dicotyledoneae",NA,"10651","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:05:40-03","UnB","UB","202121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral",NA,NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","11","20","Brasil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga e trilha Paranã","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Árvore de 10 m",NA,"Dicotyledoneae",NA,"215","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:05:40-03","UnB","UB","207724","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Giaretta, A","2016","05",NA,"Matos, EN; Vidal, G; Santos, N","2012","05","01","Brasil","Bahia","Valença","Faz. Bela Vista (Sr. Ubiratã)","-39.02","-13.256667","-39.02","-13.256667",NA,NA,"Árvore ca. 10m alt. Frutos verdes; Restinga. Floresta",NA,"Dicotyledoneae",NA,"3488","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 15:05:40-03","UnB","UB","195037","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Valdemarin, KS","2018","09",NA,"Folli, DA","2002","09","05","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD. Estrada Aceiro Lasa/ Sta Terezinha, km 0,8","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore, fuste cilíndrico. Casca áspera. Fruto maduro amarelo e imaturo verde. Exsudação de seiva incolor; Várzea periodicamente inundável",NA,"Dicotyledoneae",NA,"4345","Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:05:40-03","UnB","UB","195029","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Valdemarin, KS","2018","09",NA,"Siqueira, GS","2004","11","26","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD. St. Terezinha prox. ao córrego dourado DAF-4345","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore, fuste cilíndrico, casca áspera. Flor branca, botão amarelo-claro.; Mata ciliar",NA,"Dicotyledoneae",NA,"144","Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:05:40-03","UnB","UB","200946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Giaretta, A","2016","05",NA,"Folli, DA","2004","03","25","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbóreo 6m. Fruto imaturo alaranjado e maduro roxo",NA,"Dicotyledoneae",NA,"4799","Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:05:40-03","UnB","UB","130457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Sobral, M",NA,NA,NA,"Silva, JM","2003","11","02","Brasil","Paraná ","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Flor alva.; Árvore 6m.; Floresta",NA,"Dicotyledoneae",NA,"3831","Southern America",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"183","2019-10-03 10:04:13-03","UFSCar","SORO","2610","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,"Mazine, F.F.; Capelo, F.A.; Lucas, E.; Silva, J.M.","2003","11","02","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,"969",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"184","2019-10-03 10:04:13-03","UFSCar","SORO","6669","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","A. Giaretta","2016","06",NA,"Furlan, A.; Rossi, L. & Hensold, N.","1982","04","03","Brasil","Minas Gerais","Santo Antônio do Itambé","Serra do Gavião. Prox. a fazenda do Sr. Joaquim Afonso.","-43.35","-18.466667","43°21'00W","18°28'00S",NA,NA,"Arboreta ramificada 3-4m, frutos verdes, vermelhos e pretos, carnosos c/ suco cor-de-vinho; em campo sujo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-08-20 20:40:26-03","UFSC","FLOR","62170","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Daltrini, C.","2007",NA,NA,"Equipe Acaraú","2006","06","30","Brasil","São Paulo","Bertioga","Coordenadas UTM: 23K 0395090/7373260.","-46.029444","-23.748333","46º1'46''W","23º44'54''S","10","10","Árvore, 5m, Fruto imaturo e verde","FLOR0062170",NA,"Myrtales","838",NA,NA,"FLOR0062170",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-08-20 14:58:16-03","UFSC","FLOR","60957","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M.","2003","11",NA,"Mazine, F.F.; Capelo, F.A.; Lucas, E. & Silva, J.M.","2000","11","02","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore ca 7m alt, botões verdes e flores brancas. Amostra coletada para análise macromolecular.","FLOR0060957",NA,"Myrtales","969",NA,NA,"FLOR0060957","32006","auto",NA,NA,NA,NA,NA,NA
"187","2020-08-20 14:58:16-03","UFSC","FLOR","2371","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Ribeiro, C.L.","2019","12","16","Klein, R.M.; Bresolin, A.","1968","09","11","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","árvore, Fruto Maduro, alaranjado, 15m altura Habitat: Mata","FLOR0002371",NA,"Myrtales","7921",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"188","2020-08-20 14:58:16-03","UFSC","FLOR","1594","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Ribeiro, C.L.","2019","12","16","Klein, R.M.; Bresolin, A.","1966","05","25","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","árvore, Fruto Imaturo, verde, 15m altura Habitat: Mata","FLOR0001594",NA,"Myrtales","6733",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"189","2020-08-20 20:40:26-03","UFSC","FLOR","57555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Daltrini, C.","2007",NA,NA,"Equipe Acaraú","2006","08","01","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"10","10","árvore, fruto pardo escredeado. 23K 0395380/7372755.","FLOR0057555",NA,"Myrtales","889",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-04 15:45:23-03","IF","SPSF","25317","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna",NA,NA,NA,NA,NA,"M.C.H.Mamede & E.A.Anunciacao","1991","06","13","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales","454","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"191","2021-03-04 15:45:23-03","IF","SPSF","25307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna",NA,NA,NA,NA,NA,"L.Rossi","1991","11","28","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales","951","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"192","2021-03-04 15:45:24-03","IF","SPSF","37270","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","((Sobral)) (D.Legrand)","O.T. Aguiar","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","2006","09","04","Brasil","SP","Sete Barras","PECB, trilha da figueira","-47.9199981689453","-24.3799991607666",NA,NA,"133","133","COLETA: XLS: SPSFNovo; árvore, 7m alt, frutos imaturos verdes; GEOGRAFIA: Trilha da Figueira 0&nf;UTM: X=203280 Y=7321183 ZONA=23J;",NA,"Magnoliophyta","Myrtales","6218","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"193","2021-03-04 15:45:24-03","IF","SPSF","49906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) ((D.Legrand) Sobral)","M.L.Brotto","2014","08","04","M.L.Brotto","2014","07","09","Brasil","MS","Campina Grande do Sul","Serra do Capivari","-48.858056","-25.17",NA,NA,NA,NA,"COLETA: Árvore de 8m; frutos maduros amarelos e imaturos verdes. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,"Magnoliophyta","Myrtales","1703","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"194","2021-03-04 15:45:24-03","IF","SPSF","43663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","((Sobral)) (D.Legrand)","O.T. Aguiar","2010","04","13","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","2009","12","08","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.585278","-24.434167",NA,NA,"609","609","COLETA: Árvore, 16m. Fruto imaturo laranja e madura vináceo.; GEOGRAFIA: Trilha do Chapéu, Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Myrtales","74","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2021-03-04 15:45:24-03","IF","SPSF","43668","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","((Sobral)) (D.Legrand)","O.T. Aguiar","2010","04","13","J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa","2009","09","27","Brasil","SP","Iporanga","PETAR, Núcleo Santana","-48.669722","-24.517778",NA,NA,"487","487","COLETA: Árvore, 15m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Onça Parda (Sítio do Luizinho), Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Myrtales","507","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2021-03-04 15:45:24-03","IF","SPSF","49148","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) ((D.Legrand) Sobral)","O.T.Aguiar","2014","10","30","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","2012","11","29","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.775556","-24.495556",NA,NA,"888","888","COLETA: Árvore, com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Myrtales","1734","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
