"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"682","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106125F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106125F","V0106125F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"683","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106126F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106126F","V0106126F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"684","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106127F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106127F","V0106127F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"685","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106128F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106128F","V0106128F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"686","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106129F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106129F","V0106129F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"687","2015-03-07 09:00:11-03","F","FMNH-SEEDPLANTS","V0106130F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106130F","V0106130F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"688","2018-05-14 16:00:48-03","F","FMNH-SEEDPLANTS","V0349050F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"RRC ID Flag",NA,NA,NA,"M. Sobral","1992","5",NA,"Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0349050F","V0349050F_01 V0349050F_02","7368",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7368",NA,NA
"689","2018-05-14 16:35:03-03","F","FMNH-SEEDPLANTS","V0349051F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1966","5","29","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0349051F","V0349051F_01 V0349051F_02","14400",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"14400",NA,NA
"690","2018-05-14 17:15:42-03","F","FMNH-SEEDPLANTS","V0349052F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"RRC ID Flag",NA,NA,NA,"D. Sucre","1971","1","21","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,"V0349052F","V0349052F_01 V0349052F_02","7378",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7378",NA,NA
"691","2019-09-04 18:19:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,NA,NA,NA,NA,"L. Riedel","1832",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"202",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"692","2015-03-07 09:00:55-03","F","FMNH-SEEDPLANTS","V0117488F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0117488F","V0117488F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"693","2017-04-28 13:30:15-03","F","FMNH-SEEDPLANTS","V0349097F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"RRC ID Flag",NA,NA,NA,"D. Sucre","1971","1","21","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,"V0349097F","V0349097F_01 V0349097F_02","7378",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7378",NA,NA
"694","2020-11-23 11:39:24-03","IAC","IAC","20913","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","B.S. Amorim","2014","12","20","H.M. Souza","1969","10","20","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-07-23 12:16:06-03","CEPLAC","CEPEC","122786","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"Sem Informação",NA,NA,NA,"Martini, A.",NA,NA,NA,"Brasil","Bahia","URUÇUCA","-39.115","-14.499722","39W6'54","14S29'59",NA,NA,NA,"Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Área Explorada.","380","380","Individuo D 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-07-23 12:16:06-03","CEPLAC","CEPEC","123649","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"Sem Informação",NA,NA,NA,"Piotto, D.","2007","06","11","Brasil","Bahia","URUÇUCA","-39.083333","-14.416667","39W5'0","14S25'0",NA,NA,"255","Parque Estadual da Serra do Conduru","120","120","Floresta secundária, idade: 25 anos, sítio: 7 , linha: 6 , #: 29 , dist.: 40.5 , dap: 6.5 cm, altura: 10 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-07-23 12:16:06-03","CEPLAC","CEPEC","59014","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1993","07","27","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'","15S9'",NA,NA,"4312","Reserva Biologica do Mico-leão (REBIO). Entrada Km 46 BA-001 Ilheus/Una. Picada da Bandeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"698","2020-07-23 12:16:06-03","CEPLAC","CEPEC","64974","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","1995","01","13","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,"5574","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 1533 parcela 36.",NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"699","2020-07-23 12:16:06-03","CEPLAC","CEPEC","65056","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,"5894","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 2077 parcela 47.",NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"700","2020-07-23 12:16:06-03","CEPLAC","CEPEC","66420","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1995","09","13","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'","15S9'",NA,NA,"6099","Reserva Biologica do Mico-leão (REBIO). Entrada Km 46 BA-001 Ilheus/Uma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"701","2020-07-23 12:16:06-03","CEPLAC","CEPEC","84246","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1994","06","08","Brasil","Bahia","JUSSARÍ","-39.531111","-15.154444","39W31'52","15S9'16",NA,NA,"6850","Entrada a 7,5Km Rd. Jussari/Palmira. Faz.Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA,NA,NA
"702","2020-07-23 12:16:06-03","CEPLAC","CEPEC","84540","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"J. G. Jardim","2000","02","02","Brasil","Bahia","MARAÚ","-38.950556","-13.986111","38W57'2","13S59'10",NA,NA,"2622","Ca. 7Km ao N do Povoado de Saquaíra. Penísula de Maraú.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-07-23 12:16:06-03","CEPLAC","CEPEC","84766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"P. Fiaschi",NA,NA,NA,"J. G. Jardim","2000","01","14","Brasil","Bahia","JUSSARÍ","-39.536111","-15.160278","39W32'10","15S9'37",NA,NA,"2356","Entrada a 7,5Km Rod. Jussari/Palmira.Faz. Teimoso,1,7Km da entrada. RPPN Serra do Teimoso. Parcela 25. Árvore 715.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"704","2020-07-23 12:16:06-03","CEPLAC","CEPEC","94339","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"A. M. Amorim",NA,NA,NA,"P. Fiaschi","1962","01","02","Brasil","Bahia","JUSSARÍ","-39.228611","-15.158056","39W13'43","15S9'29",NA,NA,"1186","Estrada Jussari/Palmiraentrada a esquerda ca. 7,5Km. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"705","2020-07-23 12:16:06-03","CEPLAC","CEPEC","82064","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"J. G. Jardim","1999","01","16","Brasil","Bahia","JUSSARÍ","-39.583333","-15.166667","39W35'","15S10'",NA,NA,"1912","Rod. Jussari/Palmira, ntrada ca. 7,5Km, Faz. Teimoso1,5Km a da entrada. RPPN Serra do Teimoso. Árvore 571.",NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA,NA,NA
"706","2020-07-23 12:16:06-03","CEPLAC","CEPEC","49501","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1991","05","22","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3265","Ca. 20Km de Maraú para o Porto de Campinhos.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"707","2020-07-23 12:16:06-03","CEPLAC","CEPEC","27617","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"W. W. Thomas",NA,NA,NA,"S. A. Mori","1981","04","30","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"13855","Aredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de OLivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/1995",NA,NA,NA,NA,NA
"708","2020-07-23 12:16:06-03","CEPLAC","CEPEC","27659","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"W. W. Thomas",NA,NA,NA,"S. A. Mori","1981","04","29","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"13830","Arredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de Olivcença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/1996",NA,NA,NA,NA,NA
"709","2020-07-23 12:16:06-03","CEPLAC","CEPEC","83797","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"M. Sobral",NA,NA,NA,"G. Hatschbach","1984","06","15","Brasil","Espírito Santo","alfredo chaves","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,"61432","São Bento de Urânia.",NA,NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"710","2020-07-23 12:16:06-03","CEPLAC","CEPEC","27706","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima",NA,"W. W. Thomas",NA,NA,NA,"S. A. Mori","1981","04","30","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"13864","Arredores das Fazs. Maruim e Dois de Julho, 33kM ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/1996",NA,NA,NA,NA,NA
"711","2020-07-23 12:16:19-03","CEPLAC","CEPEC","101176","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"P. Fiaschi","2004","03","19","Brasil","Bahia","ITACARÉ","-38.95","-13.983333","38W57'","13S59'",NA,NA,"2097","Estrada Itacaré/Barra Grande, após entrada para Maraú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"712","2020-07-23 12:16:19-03","CEPLAC","CEPEC","109950","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Jardim, J. G.","2005","12","17","Brasil","Bahia","arataca","-39.339444","-15.174167","39W20'22","15S10'27",NA,NA,"4828","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2km da sede.","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-07-23 12:16:19-03","CEPLAC","CEPEC","109993","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Jardim, J. G.","2005","12","18","Brasil","Bahia","arataca","-39.339444","-15.174167","39W20'22","15S10'27",NA,NA,"4871","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Trilha que leva ao topo da serra.","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111172","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Paixão, J. L.","2006","03","19","Brasil","Bahia","ALMADINA","-39.6025","-14.703611","39W36'9","14S42'13",NA,NA,"807","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111247","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"V. G. Staggemeier",NA,NA,NA,"Paixão, J. L.","2006","03","19","Brasil","Bahia","ALMADINA","-39.6025","-14.703611","39W36'9","14S42'13",NA,NA,"882","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111260","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"V. G. Staggemeier",NA,NA,NA,"Paixão, J. L.","2006","03","19","Brasil","Bahia","ALMADINA","-39.6025","-14.703611","39W36'9","14S42'13",NA,NA,"895","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5km.","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Paixão, J. L.","2006","03","31","Brasil","Bahia","arataca","-39.408056","-15.202778","39W24'29","15S12'10",NA,NA,"966","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111513","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2006","04","09","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"579","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111665","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","2006","04","14","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"5771","Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso após a casa de Mormaço.","1000","1000","UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-07-23 12:16:19-03","CEPLAC","CEPEC","111685","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Amorim, A. M.","2006","04","15","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"5791","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-07-23 12:16:19-03","CEPLAC","CEPEC","112209","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2006","06","05","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"795","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Beira da estrada.","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-07-23 12:16:19-03","CEPLAC","CEPEC","112331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Amorim, A. M.","2006","06","15","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"6085","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-07-23 12:16:19-03","CEPLAC","CEPEC","112341","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Amorim, A. M.","2006","06","15","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"6095","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-07-23 12:16:19-03","CEPLAC","CEPEC","112697","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Lopes, M. M. M.","2006","08","06","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"995","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-07-23 12:16:19-03","CEPLAC","CEPEC","112698","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Lopes, M. M. M.","2006","08","06","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"996","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114018","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"A. M. Amorim",NA,NA,NA,"Jardim, J. G.","2005","07","21","Brasil","Bahia","arataca","-39.339444","-15.174167","39W20'22","15S10'27",NA,NA,"4689","RPPN Caminho das Pedras. Serra do Peito-de-Moça, entrada a 9,5km no Assent. Santo Antônio, mais 8,9km até a sede da RPPN. Coletas na trilha para o topo, 2-4km da sede.","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114210","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Souza, M. C.","2006","09","14","Brasil","Bahia","ITACARÉ","-38.998889","-14.265556","38W59'56","14S15'56",NA,NA,"401","Estrada que liga Itacaré à Maraú, após o Rio de Contas. Travessia de balsa. 1km após o Rio de Contas.","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114253","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Souza, M. C.","2006","09","16","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"410","RPPN Serra Bonita. 9,7km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre de transmissão.","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114256","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Souza, M. C.","2006","09","16","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"413","RPPN Serra Bonita. 9,7km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre de transmissão.","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114338","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","2006","09","23","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"6337","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-07-23 12:16:19-03","CEPLAC","CEPEC","114535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"V. G. Staggemeier",NA,NA,NA,"Lopes, M. M. M.","2006","10","04","Brasil","Bahia","ALMADINA","-39.603333","-14.705833","39W36'12","14S42'21",NA,NA,"1142","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Topo da encosta.","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
