"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"103","2021-03-01 16:29:18-03","UNICAMP","UEC","22054","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T","Hatschbach, G","27553","1971","10","22",NA,"Brazil","Paraná","Guaratuba","Col. Limeira.","-48.5746994018555","-25.8827991485596",NA,"Arbusto 1.7m, flores alvecentes, margem rio encachoeirado.","UEC000348","UEC000348","50","50",NA,"1979",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"104","2021-03-01 16:29:18-03","UNICAMP","UEC","142860","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A","Grande, DA; Lopes, EA","151","1978","10","28",NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Cachoeira Grande.","-47.9199981689453","-25.0100002288818",NA,"Arbusto ca. 1,5m alt., flores brancas.","UEC000337","UEC000337",NA,NA,NA,"1993","05",NA,NA,NA,"37574","auto",NA,NA,NA,NA
"105","2021-03-01 16:29:18-03","UNICAMP","UEC","33893","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, JO; Amaral Jr, A","Rodrigues, RR; Figueiredo, N","14960","1982","11","17",NA,"Brazil","São Paulo","Iguape","Est. Ecol. de Juréia.","-47.5499992370605","-24.7000007629395",NA,"Arvoreta com 1.8m, botões jovens, beira do rio.","UEC000339","UEC000339",NA,NA,NA,"1996","12","18",NA,NA,"55628","auto",NA,NA,NA,NA
"106","2021-03-01 16:29:18-03","UNICAMP","UEC","54337","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Figueiredo, N; Rocha, DS; Rodrigues, RR","15642","1983","11","06",NA,"Brazil","São Paulo","Peruíbe","Reserva Est. de Juréia.","-46.9900016784668","-24.3199996948242",NA,"Arvoreta de 3m alt., com flores brancas, cachoeira grande.","UEC000341","UEC000341",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA
"107","2021-03-01 16:29:18-03","UNICAMP","UEC","189026","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Silva, BG","45","2010","10","13",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 36º06#?#55#?##?#24º14#?#41#?#s13º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,"Floresta Ombrófila Densa","UEC119325","UEC119325","800","800",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"108","2021-03-01 16:29:18-03","UNICAMP","UEC","189035","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Silva, BG","44","2010","10","13",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 37º06#?#55#?##?#24º14#?#41#?#s14º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,"Floresta Ombrófila Densa","UEC119332","UEC119332","800","800",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"109","2020-10-14 10:01:17-03","FURB","FURB","31456","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Loiola, MIB","Gasper, A.L. de; Vibrans, A.C. & Sobral, M.","2082","2010","10","27",NA,"Brasil","Santa Catarina","Garuva","as margens de um fragmento da SC-415.","-48.7316667","-26.03",NA,"a flor tem cheiro de coco queimado Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva; flor branca","FURB01519","FURB01519",NA,NA,NA,"2014","01","08","-48.7316667","-26.0300000",NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:01:17-03","FURB","FURB","34938","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","3329","2010","02","01",NA,"Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778",NA,"Voucher estéril IFFSC 314 (Fitossociologia) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: arbórea;","FURB21447","FURB21447","590","590",NA,"2010",NA,NA,"-49.0494444","-27.6302778",NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:01:17-03","FURB","FURB","57536","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Barboza, E.","Caxambu, M.G.","4855","2013","10","31",NA,"Brasil","São Paulo","Cananéia","Propriedade do Sr. Flávio.","-47.8722223","-24.8069444",NA,"ciófilo. Flores alvas. Relevo ondulado Habitat: Floresta Ombrófila Densa Submontana Habito: arbusto","FURB57536","FURB57536","42","42",NA,"2016",NA,NA,"-47.8722223","-24.8069444",NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:01:17-03","FURB","FURB","6139","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Ribas, OS","Vieira, F.C.S.","117","2003","11","02",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6627778","-26.2152778",NA,NA,"FURB22501","FURB22501","5","5",NA,"2005","09","19","-48.6627778","-26.2152778",NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:39:10-03","UTFPR","HCF","15497","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","E. Barboza","M.G. Caxambu","5732","2014","10","31",NA,"Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.38475","-25.179111",NA,"arbusto ca. 2 m, semi-ciófilo. Flores com cálice verde e corola alva. Frutos imaturos verdes.",NA,NA,"33","33",NA,"2016",NA,NA,"48°23'05,1 W","25°10'44,8 S",NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:39:10-03","UTFPR","HCF","13089","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","E. Barboza","M.G. Caxambu","4855","2013","10","31",NA,"Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.872444","-24.807111",NA,"arbusto ca. 1,20 m, ciófilo. Flores alvas.",NA,NA,"42","42",NA,"2016",NA,NA,"47°52'20,8 W","24°48'25,6 S",NA,NA,NA,NA,NA,NA
"115","2020-06-29 09:30:13-03","UFRRJ","RBR","43982","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","L.L.F. Abrahão","T.P.P. Alverga",NA,"2013","10","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba. F37-51.","-43.631944","-22.956389",NA,NA,"RBR00043982",NA,NA,NA,NA,NA,NA,NA,"43º37'55''W","22º57'23''S",NA,NA,NA,NA,NA,NA
"116","2021-03-21 19:34:00-03","UFC","EAC","54921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Loiola, M.I.B.","Gasper, A.L.; Sobral, M.; Vibrans, A.C.","2082","2010","10","27","Southern America","Brasil","Santa Catarina","Garuva","às margens de um fragmento da SC-415; estádio sucessional médio.","-48.731667","-26.03",NA,"Arbusto; flor branca com cheiro de coco queimado.; Floresta ombrófila densa.","EAC0054921","EAC0054921",NA,NA,NA,"2014","01","08","-48.731667","-26.03",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:23:46-03","MBM","MBM","23329","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","A.; Amaral Jr.","Hatschbach, G.","30533","1972","10","23","Southern America","Brazil","Paraná","Morretes","Anhaia","-48.834400177002","-25.476900100708",NA,NA,"MBM023329","MBM023329",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"118","2020-12-21 16:23:46-03","MBM","MBM","68785","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","43293","1980","10","22","Southern America","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,"MBM068785","MBM068785",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"119","2020-12-21 16:23:46-03","MBM","MBM","47203","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Dziewa, A.","109","1975","02","20","Southern America","Brazil","Paraná","Morretes","Serra Marumbi, Pedra Lascada","-48.834400177002","-25.476900100708",NA,NA,"MBM047203","MBM047203",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"120","2020-12-21 16:23:46-03","MBM","MBM","139299","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hensold, N.","Ribas, O.S.","181","1989","10","09","Southern America","Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,"MBM139299","MBM139299",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"121","2020-12-21 16:23:46-03","MBM","MBM","76430","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","45416","1982","09","22","Southern America","Brazil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,"MBM076430","MBM076430",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"122","2020-12-21 16:23:46-03","MBM","MBM","20368","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","27684","1971","10","28","Southern America","Brazil","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"MBM020368","MBM020368",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"123","2020-12-21 16:23:46-03","MBM","MBM","188374","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Athayde, S.; et al.; et al.","s.n.","1994","10","28","Southern America","Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé","-48.3288993835449","-25.3066997528076",NA,NA,"MBM188374","MBM188374",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"124","2020-12-21 16:23:46-03","MBM","MBM","56158","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","40505","1977","11","11","Southern America","Brazil","Paraná","Morretes","Barro Preto","-48.834400177002","-25.476900100708",NA,NA,"MBM056158","MBM056158",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"125","2020-12-21 16:23:46-03","MBM","MBM","9493","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","19563","1968","08","07","Southern America","Brazil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,"MBM009493","MBM009493",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"126","2020-12-21 16:23:46-03","MBM","MBM","388157","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Bonaldi, R.A.","Bonaldi, R.A.","557","2012","10","11","Southern America","Brazil","Santa Catarina","Garuva","Linha de transmissão elétrica","-48.8549995422363","-26.0266990661621",NA,"Árvore, 7m de altura.; Floresta Ombrófila Densa Submontana.","MBM388157","MBM388157",NA,NA,NA,"2013","08","06",NA,NA,"22441","auto",NA,NA,NA,NA
"127","2020-12-21 16:23:46-03","MBM","MBM","235342","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral, A.","Moraes, P.L.R. de","844","1993","10","29","Southern America","Brazil","Goiás","Piracicaba","Parque Estadual Carlos Betelho",NA,NA,NA,NA,"MBM235342","MBM235342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:23:46-03","MBM","MBM","15661","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","A.; Amaral Jr.","Hatschbach, G.","22449","1969","10","15","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"MBM015661","MBM015661",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"129","2020-12-21 16:23:46-03","MBM","MBM","6403","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Smith, L.B.","Hatschbach, G.","17493","1967","10","19","Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"MBM006403","MBM006403",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"130","2020-12-21 16:23:46-03","MBM","MBM","27122","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Smith, L.B.","Hatschbach, G.","5169","1958","11","23","Southern America","Brazil","Paraná","Guaratuba","Cabeceiras do Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,"MBM027122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"131","2020-12-21 16:23:46-03","MBM","MBM","20373","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","27553","1971","10","22","Southern America","Brazil","Paraná","Guaratuba","Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,"MBM020373","MBM020373",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"132","2020-12-21 16:23:46-03","MBM","MBM","128501","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hatschbach, G.","Cervi, A.C.; Hatschbach, G.; Hatschbach, G.","2578","1988","09","27","Southern America","Brazil","Paraná","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,"MBM128501","MBM128501",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"133","2020-12-21 16:23:46-03","MBM","MBM","186723","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hatschbach, G.","Ribas, O.S.; Santos, E.P.; Cruz, J.M.; Santos, E.P.; Cruz, J.M.","917","1995","10","23","Southern America","Brazil","Paraná","Morretes","Estação Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,"MBM186723","MBM186723",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"134","2020-12-21 16:23:46-03","MBM","MBM","188375","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Mendonça, J.O.; et al.; et al.","27","1995","08",NA,"Southern America","Brazil","Paraná","Morretes","Fazenda Iapar","-48.834400177002","-25.476900100708",NA,NA,"MBM188375","MBM188375",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"135","2020-12-21 16:23:46-03","MBM","MBM","6407","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","15292","1966","11","29","Southern America","Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,"MBM006407","MBM006407",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"136","2020-12-21 16:23:46-03","MBM","MBM","111593","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","372","1986","12","04","Southern America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM111593","MBM111593",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"137","2020-12-21 16:23:46-03","MBM","MBM","6409","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.","18616","1968","02","16","Southern America","Brazil","Paraná","Paranaguá","Alexandre","-48.5092010498047","-25.5200004577637",NA,NA,"MBM006409","MBM006409",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"138","2020-12-21 16:23:46-03","MBM","MBM","27124","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hatschbach, G.","Hatschbach, G.","9185","1962","05","31","Southern America","Brazil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,NA,"MBM027124","MBM027124",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"139","2020-12-21 16:23:46-03","MBM","MBM","27123","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hatschbach, G.","Hatschbach, G.","9186","1962","05","31","Southern America","Brazil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,NA,"MBM027123","MBM027123",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"140","2020-12-21 16:23:46-03","MBM","MBM","68787","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G.; et al.; et al.","43227","1980","10","23","Southern America","Brazil","Santa Catarina","Garuva","3km L de Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM068787","MBM068787",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA
"141","2020-12-21 16:23:46-03","MBM","MBM","388157","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Bonaldi, R.A.","Bonaldi, R.A.","557","2012","10","11","Southern America","Brazil","Santa Catarina","Garuva","Linha de transmissão elétrica","-48.8549995422363","-26.0266990661621",NA,"Árvore, 7m de altura.; Floresta Ombrófila Densa Submontana.","MBM388157","MBM388157",NA,NA,NA,"2013","08","06",NA,NA,"22441","auto",NA,NA,NA,NA
"142","2020-12-21 16:23:46-03","MBM","MBM","175960","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral, A.","Grande, D.A.; et al.; et al.","151","1978","10","28","Southern America","Brazil","São Paulo","Cananéia","Cachoeira Grande, Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"MBM175960","MBM175960",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"143","2015-09-05 10:16:18-03","MNHN","RECOLNAT_MNHN_P","P05486821","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Catharino, E.L.M.",NA,"1997","10","10",NA,"Brasil","Minas Gerais",NA,"Rio doce, mata de encosta do morro junto ao rio doce. prox. a Ilha do Marimbondo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05486821' target='other'> <mi>dwc_moreinfo</mi></a>","P05486821","P05486821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2181",NA
"144","2015-09-05 10:16:18-03","MNHN","RECOLNAT_MNHN_P","P05486820","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Simão-Bianchini, R.|Bianchini, S.",NA,"1994","11","17",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05486820' target='other'> <mi>dwc_moreinfo</mi></a>","P05486820","P05486820_01",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,"584",NA
"145","2015-09-05 08:54:54-03","MNHN","RECOLNAT_MNHN_P","P05571422","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Hatschbach, G.",NA,"1967","10","19",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571422' target='other'> <mi>dwc_moreinfo</mi></a>","P05571422","P05571422_01",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,"17493",NA
"146","2020-12-11 11:35:05-03","UFMG","BHCB","182338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Braga, JMA","2906","1995","10","16","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25",NA,"Arbusto ca 1,8m altura, umbrófilo, folhas membranáceas, flores verdes.; Mata densa","BHCB020109",NA,"650","650",NA,"1997",NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:35:05-03","UFMG","BHCB","60716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"148","2021-02-11 17:18:47-03","UFPR","UPCB","27005","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Costa, M.P.","Kuhlmann, M.","2902","1953","11","07",NA,"Brasil","Minas Gerais","Sapucaí Mirim","Serra da Mantiqueira, Cidade Azul",NA,NA,NA,"Arbusto de 2 a 5 m. Subbosque de capoeira. Floração. Alt.: 1400m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:18:47-03","UFPR","UPCB","30059","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Athayde, S.F.","321","1995","09","09",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333",NA,"Arvoreta 4m, botões em uma área de capoeira com cerca de 8 a 10 anos..",NA,NA,NA,NA,NA,"1996","03",NA,"-48.333333","-25.283333",NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:18:47-03","UFPR","UPCB","16995","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Cervi, A.C.","2578","1988","09","27",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"Arbusto 1,50m, flor alva. Beira de rio..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"151","2021-02-11 17:18:47-03","UFPR","UPCB","10960","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Hatschbach, G.","27684","1971","10","28",NA,"Brasil","Paraná","Guaraqueçaba","Caminho ao Paruquara","-48.3288993835449","-25.3066997528076",NA,"Arbusto, 1,5m, flor alva. Mata pluvial planície litorânea. Alt.: 5m..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"37295","auto",NA,NA,NA,NA
"152","2021-02-11 17:18:47-03","UFPR","UPCB","33754","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Guimarães, O.A.","Cervi, A.C.","3188","1990","12","06",NA,"Brasil","Paraná","Quatro Barras","Caminho dos Jesuítas","-49.0769004821777","-25.3656005859375",NA,"Arvoreta de 4m de altura. Flores alvas perfumadas. Interior da floresta..",NA,NA,NA,NA,NA,"1998","07",NA,NA,NA,"17116","auto",NA,NA,NA,NA
"153","2021-02-11 17:18:47-03","UFPR","UPCB","26853","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Costa, M.P.","69","1991","12","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins. Margens do Pocinho.","-47.5499992370605","-24.7000007629395",NA,"Arbusto 1m. Folha discolor, face adaxial verde-glauca, fruto vermelho..",NA,NA,NA,NA,NA,"1996","05","13",NA,NA,"55628","auto",NA,NA,NA,NA
"154","2021-02-11 17:18:47-03","UFPR","UPCB","26857","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Catharino, E.L.M.","1518","1990","11","21",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, mata sobre restinga, beira da estrada após travessia do Rio Uma","-47.5499992370605","-24.7000007629395",NA,"Arbusto 2,5m, folhas discolores, glaucas na face abaixal, flor creme..",NA,NA,NA,NA,NA,"1996","04","13",NA,NA,"55628","auto",NA,NA,NA,NA
