"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"492","2019-01-25 15:46:48-02","IAC","IAC","44630","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","1986","05","16","F.C. Hoehne","s/nº","1931","09","16","Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-06-24 08:13:59-03","IAC","IAC","46306","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos & R.B. Torres","2004","07","14","J.Y. Tamashiro; J.A.A. Meira Neto & L.C. Bernacci","s/nº","1987","09","14","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5503","-23.1169","-46.5503","-23.1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-01-25 15:46:48-02","IAC","IAC","46307","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos","2004","11","07","A.F. Silva (1) & L. Capellari Jr.","1482","1986","10","07","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.937500","-23.075000",NA,NA,"Flora da Reserva Florestal da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-06-24 08:13:59-03","IAC","IAC","46309","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos & R.B. Torres","2004","10","25","J.Y. Tamashiro; F.R. Martins & E.F. Martins","s/nº","1985","08","25","Brasil","Minas Gerais","Monte Belo","Fazenda Santa Inês, Mata Anhumas","-46.3675","-21.3264","-46.3675","-21.3264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-06-24 08:13:59-03","IAC","IAC","46310","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos & R.B. Torres","2005","01","08","M.T. Grombone; L.C. Bernacci & J.A.A. Meira Neto","s/nº","1988","06","08","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5503","-23.1169","-46.5503","-23.1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-06-24 08:13:59-03","IAC","IAC","46311","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos & R.B. Torres","2005","01","10","G.A. Damasceno et al.","29072","1993","11","10","Brasil","São Paulo","Ubatuba","Restinga do Núcleo Picinguaba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-01-25 15:46:48-02","IAC","IAC","50817","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2008","09","07","R.B. Torres","1897","2008","09","07","Brasil","Minas Gerais","Caldas","Bairro Pedra Branca","-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-01-25 15:46:48-02","IAC","IAC","53142","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2009","09","16","R. Tsuji & A. Campos-Rocha Neto","2269","2007","10","18","Brasil","Paraná","Castro",NA,"-50.0119","-24.7911","-50.0119","-24.7911",NA,NA,"coletado em borda de estrada sentido Ponta Grossa-PR, (lado direito)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-01-25 15:46:48-02","IAC","IAC","53143","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2009","09","16","R. Tsuji & A. Campos-Rocha Neto","2290","2007","10","19","Brasil","Paraná","Irati",NA,"-50.6511","-25.4672","-50.6511","-25.4672",NA,NA,"coletado na estrada da cidade, próx. ponto de ônibus; frutos prensados em álcool 92,8 GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-01-25 15:46:48-02","IAC","IAC","53144","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2009","09","16","R. Tsuji","2306","2007","11","15","Brasil","Paraná","Palmeira",NA,"-50.0064","-25.4294","-50.0064","-25.4294",NA,NA,"coletado em beira de rodovia (lado direito), frutos prensados em álccol 92,8 GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-01-25 15:46:48-02","IAC","IAC","53145","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2009","09","16","R. Tsuji","2311","2007","11","15","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1439","-24.3178","-49.1439","-24.3178",NA,NA,"coletado em beira de estrada de terra (lado esquerdo da mata), frutos prensados em álcool 92,8 GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-01-25 15:46:48-02","IAC","IAC","53519","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Ramos & R.B. Torres","2004","05","03","L.S. Leoni","5369","2003","06","03","Brasil","Minas Gerais","Araponga","Fazenda Brigadeiro, Parque Estadual","-42.5208","-20.6667","-42.5208","-20.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-01-25 15:46:48-02","IAC","IAC","54135","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2012","08","19","R.B. Torres","1023","2012","08","19","Brasil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-06-24 08:13:59-03","IAC","IAC","56584","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B. Torres","2017","09","14","A.C. Gabrielli; F.R. Martins; G.J. Shepherd & J.Y. Tamashiro","2078","1983","09","06","Brasil","Minas Gerais","Poços de Caldas","Córrego do meio","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Flora Poços de Caldas. Projeto desenvolvido pelo Departamento de Morfologia e Sistemática Vegetais do Inst. de Biologia da UNICAMP com a supervisão da FUNCAMP e financiamento da Companhia Geral de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-01-25 15:46:48-02","IAC","IAC","46308","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","M.T. Grombone et al.","1987","06","03","M.T. Grombone; L.C. Bernacci; J.A.A. Meira Neto; H.F. Leitão Filho & J.Y. Tamashiro","s/nº","1987","06","03","Brasil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5503","-23.1169","-46.5503","-23.1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-03-18 16:38:11-03","URICER","HPBR","11862","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","Eichler","MEYER,F.S.","2010","10","16","MEYER,F.S.",NA,"2010","04","04","Brasil","PR","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore com 4 metros de altura, espinhenta, frutos de coloração vermelha, sucará","HPBR011862",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,"1",NA,NA
"508","2020-11-19 14:06:32-03","Unimontes","MCMG","294","PreservedSpecimen","Plantae","Saliaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Santos R.M.",NA,NA,NA,"Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","108","2008","06","22","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosPântano","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Abóreo",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"509","2020-11-19 14:06:33-03","Unimontes","MCMG","2147","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","Clos) Eichler",NA,NA,NA,NA,"Glaucia | Santos,R.M",NA,NA,NA,NA,"Brasil","Minas Gerais","Bonito de Minas","Pandeiros","-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95199","auto",NA,NA,NA,NA,NA,NA
"510","2019-12-20 18:46:51-03","UFSJ","HUFSJ","3691","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sobral, M","2012",NA,NA,"Marchett, F","744","2009","10","19","Brasil","Rio Grande do Sul","Veranópolis","Em borda da mata.","-51.5494003295898","-28.9361000061035",NA,NA,"850","850",NA,"HUFSJ003691",NA,NA,NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"511","2016-08-23 10:59:24-03","NHMLondon","NHM-LONDON-BOT","BM000624185","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","1450",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/67a3ae468f3a562293bceba77523712abdc8a860/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4985498",NA
"512","2019-11-01 15:10:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Proença, CEB","2018","09","13","Gomes, MS","IFN-8163944.1","2017","12","21","Brasil","Maranhão","Alto Parnaíba",NA,"-45.899999","-9.179996","-45.899999","-9.179996",NA,NA,"Conglomerado MA-816. Subunidade 4. Subparcela 1. indivíduo 3. F8; Arbusto; altura em m: 1,70; presença de espinhos; Mata ciliar de rio",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:10:18-03","UnB","UB","148080","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1951","08","05","Brasil","São Paulo",NA,"Próximo a Jundiaí,Sítio do Sr.José Vallim.",NA,NA,NA,NA,NA,NA,"Árvore.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:10:18-03","UnB","UB","148081","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","Sleumer, O","1980",NA,NA,"Silva, NT","57776","1963","11","11","Brasil","Maranhão",NA,"A 1384km de Anápolis.",NA,NA,NA,NA,NA,NA,"Árvore de 3m x 3cm de Diâ,,com frutos novos.; Cerrado.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 15:10:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","Proença, CEB","2018","09","13","Gomes, M","IFN-8163944.1","2017","12","21","Brasil","Maranhão","Alto Parnaíba",NA,"-45.905556","-9.423889","-45.905556","-9.423889",NA,NA,"Conglomerado MA-816. Subunidade 4. Subparcela 1. Indivíduo 3. F8; Arbusto. Altura 1,7 m. Presença de espinhos no caule; Mata ciliar",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:10:18-03","UnB","UB","148082","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","Incógnito",NA,NA,NA,"Melo, E","2870","1996","12","14","Brasil","Bahia","Itatim","Morro da Quixaba.","-39.6981010437012","-12.7118997573853",NA,NA,NA,NA,"Arbusto de 2m.Flores com sépadas esverdeadas,sem pétalas,estames marrons,antenas amarelas.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"24374","auto",NA,NA,NA,NA,NA,NA
"517","2019-11-01 15:10:18-03","UnB","UB","148079","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","Barbosa, JM","2004",NA,NA,"Hattori, EKO","16","2003","09","26","Brasil","Minas Gerais","Perdizes","Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Arbusto 1,5m.Frutos verdes.; Transição mata-cerrado.",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"518","2020-11-12 17:01:21-03","UEL","FUEL","16239","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Torres, RB","1999",NA,NA,"Torres, RB; Franceschinelli, EV; et al.","748","1999","10","11","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-12 17:01:21-03","UEL","FUEL","22563","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","1998",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","808","1997","08","22","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"520","2020-11-12 17:01:21-03","UEL","FUEL","28803","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","2000",NA,NA,"Francisco, EM; et al.","s.n.","1999","10","06","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"521","2020-11-12 17:01:21-03","UEL","FUEL","19861","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Kozera, C","1997","04","10","Dittrich, VAO; Kozera, C","223","1996","10","11","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"522","2020-11-12 17:01:21-03","UEL","FUEL","25911","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Estevan, DA","1999",NA,NA,"Estevan, DA; et al.","29","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"523","2020-11-12 17:01:21-03","UEL","FUEL","13147","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hassuike-Dolibaina, AK",NA,NA,NA,"Silva, SM; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"524","2020-11-12 17:01:21-03","UEL","FUEL","11929","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hassuike-Dolibaina, AK","1995",NA,NA,"Francisco das Chagas e Silva","1741","1994","09","01","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"525","2020-11-12 17:01:21-03","UEL","FUEL","5548","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC",NA,NA,NA,"Zampieri, C; Dias, MC","s.n.","1988","04","08","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"526","2020-11-12 17:01:21-03","UEL","FUEL","13210","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hassuike-Dolibaina, AK","1995",NA,NA,"Silva, SM; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"527","2020-11-12 17:01:21-03","UEL","FUEL","27888","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","1999",NA,NA,"Ferreira, JA; et al.","s.n.","1998","11","11","Brasil","Paraná","Reserva","Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"528","2020-11-12 17:01:21-03","UEL","FUEL","13465","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Soares-Silva, LH; Francisco das Chagas e Silva","s.n.","1995","09","21","Brasil","Paraná","São Jerônimo da Serra","Arredores de São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"529","2020-11-12 17:01:21-03","UEL","FUEL","26235","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","1999",NA,NA,"Francisco, EM; et al.","s.n.","1999","08","25","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"530","2020-11-12 17:01:21-03","UEL","FUEL","22685","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","1998",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","s.n.","1998","08","29","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"531","2020-11-12 17:01:21-03","UEL","FUEL","30808","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","2001",NA,NA,"Pavão, OC; et al.","s.n.","2000","11","01","Brasil","Paraná","Tamarana","Acampamento Água Viva","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA
"532","2020-11-12 17:01:21-03","UEL","FUEL","34365","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, MC","2001",NA,NA,"Francisco, EM; et al.","s.n.","2001","05","12","Brasil","Paraná","Tamarana","Rio Apucaraninha","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA
"533","2020-11-12 17:01:21-03","UEL","FUEL","13257","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hassuike-Dolibaina, AK","1995","10",NA,"Dias, MC; Medri, ME; Dias, AT","s.n.","1995","10","02","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"534","2020-11-12 17:01:21-03","UEL","FUEL","11718","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hassuike-Dolibaina, AK","1995",NA,NA,"Vieira, AOS; Dias, MC; Mansano, VF","s.n.","1994","08","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"535","2020-11-12 17:01:21-03","UEL","FUEL","33851","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1951","08","05","Brasil","São Paulo","Jundiaí","Sítio do Sr. José Vallim, José Vallim","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"536","2019-05-06 12:02:22-03","UFU","HUFU","11003","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1472","1992","11","16","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Córrego do Volta Grande.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 12 m.; Mata.","HUFU00024662","HUFU00024662",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"537","2019-05-06 12:02:22-03","UFU","HUFU","34449","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Pacheco, R.A.","2004","07","14","Hattori, E.K.O.; Mendes, S. & Amorim, E.H.","16","2003","09","26","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Arbusto 1,5 m.; Transição Mata - Cerrado.","HUFU00024661","HUFU00024661",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"538","2019-05-06 12:02:22-03","UFU","HUFU","2414","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Oliveira, R.S.","2010","04","19","Araújo, G.M.","545","1989","04","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 5,5 m.; Mata mesofítica.","HUFU00024660","HUFU00024660",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"539","2019-05-06 12:02:22-03","UFU","HUFU","29930","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Oliveira, R.S.","2010","04","19","Estevan, D.A.; et al.","29","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore, ca. 6 m. Frutos imaturos verdes.; Beira da mata.","HUFU00024659","HUFU00024659",NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"540","2019-05-06 12:02:22-03","UFU","HUFU","29929","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dias, M.C.","1999",NA,NA,"Francisco, E.M.; et al.","s.n.","1999","08","25","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas, Beiro do mato.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 4 m. Flores esverdeadas com espinho.","HUFU00024658","HUFU00024658",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"541","2019-05-06 12:02:22-03","UFU","HUFU","37626","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Torres, R.B.","2001","02","15","Cunha, M.M.L.; et al.","162","1988","10","08","Brasil","São Paulo","Ubatuba","Trilha da Guarita","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, ca. 6 m. Caule com espinhos ramificados e flores esverdeadas.","HUFU00024663","HUFU00024663",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"542","2020-08-20 20:39:48-03","UFSC","FLOR","29129","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hatschbach, G.","1998",NA,NA,"Silva, J.M.; Soares, A. & Maschio, W.","2173","1997","10","17","Brasil","Paraná","Cantagalo","Rod. BR-277, descida ao Rio Cavernoso.","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,"arbusto, flor avermelhado, 3m altura","FLOR0029129",NA,NA,"Malpighiales",NA,NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
