"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"152","2020-09-12 05:00:02-03","US","US","3466404","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"G. Hatschbach & A. Manosso","52533","1988","11","23","South America - Neotropics","Brazil","Quatro Barras",NA,"Rio do Corvo.",NA,NA,NA,NA,NA,NA,"US01866659","US01866659_01 US01866659_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2562805","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"M. Kuhlman","2263","1949","11","28","South America - Neotropics","Brazil","Campos do Jordão",NA,"Fazenda da Guarda",NA,NA,NA,NA,NA,NA,"US01866664","US01866664_01 US01866664_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","3446909","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"P. Fiaschi, C. B. Costa, T. U. Konno & T. U. Konno","522","2000","12","7","South America - Neotropics","Brazil","Campos do Jordão",NA,"Estrada de acesso para o Pico do Itapeva","-45.52","-22.75","1870",NA,NA,NA,"US01866660","US01866660_01 US01866660_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2546189","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"G. Hatschbach & O. Guimarães","14737","1966","9","22","South America - Neotropics","Brazil","Quatro Barras",NA,"Morro Mãe Catira",NA,NA,"1100",NA,NA,NA,"US01866662","US01866662_01 US01866662_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","1934588","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"R. Reitz","C 2095","1948","1","29","South America - Neotropics","Brazil","Itajaí",NA,"Morro do Baú.",NA,NA,"850",NA,NA,NA,"US01866665","US01866665_01 US01866665_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"157","2019-12-09 17:29:19-03","UFPR","EFC","7624","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Gatti, G.","104","1996","12","16",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,NA,NA,"Árvore com 7.5m, flores brancas","EFC007624",NA,"2009","-49.0036","-25.3887","02","27",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-12-09 17:29:19-03","UFPR","EFC","14489","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Völtz, R.R.","678","2014","12","08",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha até o Getúlio","-48.8447","-25.232","1330","1330",NA,"Arvoreta 3m alt.; botões e flores alvas; vegetação secundária (macega). __COMMOM_NAME__: Congonha","EFC014489",NA,"2015","-48.8447","-25.2320","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-12-09 17:29:19-03","UFPR","EFC","16877","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.; Barboza, E.","2096","2015","10","26",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7167","-24.8639",NA,NA,NA,"Árvore com 5m de altura; flores brancas","EFC016877",NA,"2015","-48.7167","-24.8639","12","03",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-12-09 17:29:19-03","UFPR","EFC","2756","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Tramujas, A.P.","575","1992","04","05",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,NA,NA,"Carpoteca 303 __COMMOM_NAME__: Congonha","EFC002756",NA,"2009","-49.0036","-25.3887","02","27",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-12-09 17:29:19-03","UFPR","EFC","3837","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Hatschbach, G.","Roderjan, C.V.","1116","1993","12","07",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1250","1250",NA,"Árvore 20 m, frequente na floresta montana, 1250 m s.n.m. Flores alvas.","EFC003837",NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-12-09 17:29:19-03","UFPR","EFC","3247","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Portes, M.C.","8","1993","04","21",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,NA,NA,"Árvore em transição entre floresta com araucária e floresta atlântica __COMMOM_NAME__: Voadeira","EFC003247",NA,"2009","-49.0036","-25.3887","02","27",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-12-09 17:29:19-03","UFPR","EFC","11131","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, C.V.","1855","2010","04","15",NA,"Brasil","Paraná","Balsa Nova","Escarpa de São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Árvore 5m em capão sobre campo de altitude, 1200m s.n.m.","EFC011131",NA,"2012",NA,NA,"06","18","27346","auto",NA,NA,NA,NA,NA,NA
"164","2020-10-15 09:53:48-03","UFPR","EFC","17114","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.","1585","2014","03","30",NA,"Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4475","990","990",NA,"Árvore de 7 m; frutos verde-claros e vinosos","EFC017114",NA,"2014","-49.0156","-25.4475","04","15",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-12-09 17:29:19-03","UFPR","EFC","3713","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, C.V.","1083","1993","05","12",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1150","1150",NA,"Árvore com 12m na floresta montana, com frutos. 1.150m s.n.m.","EFC003713",NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-12-09 17:29:19-03","UFPR","EFC","16868","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.; Marinero, F.","2264","2016","03","14",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6886","-24.8547",NA,NA,NA,"Árvore com 10m de altura; frutos imaturos verdes","EFC016868",NA,"2016","-48.6886","-24.8547","03","30",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-12-09 17:29:19-03","UFPR","EFC","8611","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Roderjan, C.V.","Koehler, A.","179","1999","04","02",NA,"Brasil","Paraná","Piraquara","Morro do Vigia","-48.9805","-25.5096",NA,NA,NA,"Árvore com 5m, frutos verdes, interior da floresta, cerca de 1250m s.n.m. __COMMOM_NAME__: Caúna-da-serra","EFC008611",NA,"2004","-48.9805","-25.5096","05","15",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-12-09 17:29:19-03","UFPR","EFC","11130","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,NA,NA,"2012","06","18",NA,"Brasil","Paraná","Balsa Nova","Escarpa de São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"EFC011130",NA,"2012",NA,NA,"06","18","27346","auto",NA,NA,NA,NA,NA,NA
"169","2019-12-09 17:29:19-03","UFPR","EFC","2855","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Tramujas, A.P.; Bufren, A.M.","620","1992","07","21",NA,"Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,"__COMMOM_NAME__: Congonha","EFC002855",NA,"2009",NA,NA,"02","27","25228","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:15:34-03","USP","SPF","144680","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M","Fiaschi, P","522","2000","12","07",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.516667","-22.75","1870","1870",NA,NA,"SPF00144680","SPF00144680","2000","-45.516667","-22.75","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:15:34-03","USP","SPF","154190","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M","Meireles, LD","788","2001","12","12",NA,"Brasil","Minas Gerais","Camanducaia","Serra da Mantiqueira","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"SPF00154190","SPF00154190","2002",NA,NA,"10",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:15:34-03","USP","SPF","149785","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M","Prat Kricun, SD","23592","1992","02","26",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional de Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SPF00149785","SPF00149785","2002",NA,NA,"01",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-25 13:51:27-03","UNIVILLE","JOI","8749","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M. Sobral","Verdi, M.","155","2008","01","15",NA,"Brasil","Santa Catarina","São Bento do Sul","Minas de Caulim.","-49.3786010742188","-26.2502994537354","1005","1005",NA,"; TIPO VEGETACIONAL: FOM/Estepe","JOI008749",NA,"2008",NA,NA,"06","24","23090","auto",NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:10:53-03","UEFS","HUEFS","71458","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"Hatschbach, G.","69887","2000","01","12",NA,"Brasil","Paraná","Piraí do Sul","Rod. PR-090, Srra das Furnas (Mun. Piraí do Sul) Paraná.","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"HUEFS0071458","HUEFS0071458",NA,NA,NA,NA,NA,"37171","auto","Asteranae",NA,NA,NA,NA,NA
"175","2019-10-07 09:10:53-03","UEFS","HUEFS","201037","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Brotto, M.L.","1318","2013","07","18",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato, trilha do pico.","-48.299722","-25.136111","925","925",NA,"floresta ombrófila densa altomontana.","HUEFS0201037","HUEFS0201037",NA,"48W17'59''","25S8'10''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"176","2019-10-07 09:10:53-03","UEFS","HUEFS","232623","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Brotto, M.L.","2096","2015","10","29",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.716667","-24.863889","1010","1010",NA,"Floresta Ombrófila Densa Altomontana.","HUEFS0232623","HUEFS0232623",NA,"48W43'0''","24S51'50''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"177","2019-10-07 09:10:53-03","UEFS","HUEFS","233044","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Brotto, M.L.","2264","2016","03","14",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.688611","-24.854722","1100","1100",NA,"Floresta Ombrófila Densa Altomontana.","HUEFS0233044","HUEFS0233044",NA,"48W41'19''","24S51'17''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"178","2019-10-07 09:10:53-03","UEFS","HUEFS","64366","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Fiaschi, P.","522","2000","12","07",NA,"Brasil","São Paulo","Campos do Jordão","Estrada de acesso para o Pico do Itapeva.","-45.516667","-22.75","1870","1870",NA,"Floresta nebular.","HUEFS0064366","HUEFS0064366",NA,"45W31'","22S45'",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"179","2019-10-07 09:10:53-03","UEFS","HUEFS","10217","PreservedSpecimen","Plantae","Angiospermae","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Hatschbach, G.","52533","1988","11","23",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375","900","900",NA,NA,"HUEFS0010217","HUEFS0010217",NA,NA,NA,NA,NA,"17116","auto","Asteranae",NA,NA,NA,NA,NA
"180","2019-12-04 16:39:44-03","FFCLRP","SPFR","10970","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo,M.","Meireles,L.D.; Nunes,J.A.;Neto,J.O.C.","3065","2007","03","15",NA,"Brasil","Minas Gerais","Passa Quatro","Serra Fina,Toca do Lobo.","-44.907833","-22.450917",NA,NA,NA,"Floresta Montana.",NA,NA,"2008","44°54'28.2''W","22°27'03.3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2018-04-04 16:45:31-03","F","FMNH-SEEDPLANTS","V0427263F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,"RRC ID Flag","G. Hatschbach","21348",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,"500",NA,NA,NA,"V0427263F","V0427263F_01 V0427263F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"21348"
"182","2018-04-04 16:45:28-03","F","FMNH-SEEDPLANTS","V0427269F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,"RRC ID Flag","G. Hatschbach","20371",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,"500",NA,NA,NA,"V0427269F","V0427269F_01 V0427269F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"20371"
"183","2017-12-11 16:59:54-02","F","FMNH-SEEDPLANTS","V0427275F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"G. G. Hatschbach","31026","1972","12","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427275F","V0427275F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"184","2017-12-11 16:59:57-02","F","FMNH-SEEDPLANTS","V0427286F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"G. G. Hatschbach","2950","1952","12","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427286F","V0427286F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"185","2018-04-04 16:45:29-03","F","FMNH-SEEDPLANTS","V0427292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,"RRC ID Flag","G. Hatschbach","20943","1969","1","29","South America","Brazil","Paraná",NA,NA,NA,NA,"500",NA,NA,NA,"V0427292F","V0427292F_01 V0427292F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"20943"
"186","2019-12-06 08:47:16-03","F","FMNH-SEEDPLANTS","V0427298F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"R. M. Klein & A. Bresolin","9916","1971","11","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427298F","V0427298F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"187","2017-12-11 17:00:02-02","F","FMNH-SEEDPLANTS","V0427304F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"G. G. Hatschbach","21348","1969","4","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427304F","V0427304F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"188","2017-12-11 17:00:04-02","F","FMNH-SEEDPLANTS","V0427310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"G. G. Hatschbach","20943","1969","1","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427310F","V0427310F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2017-12-11 17:00:06-02","F","FMNH-SEEDPLANTS","V0427316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii",NA,NA,"R. M. Klein","9892","1971","11","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427316F","V0427316F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"190","2019-09-04 19:00:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"A. Glaziou","18188",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"191","2018-05-14 16:44:53-03","F","FMNH-SEEDPLANTS","V0427736F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,"RRC ID Flag","P. Fiaschi","522","2000","12","7","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0427736F","V0427736F_01 V0427736F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"522"
"192","2018-01-26 14:51:23-02","F","FMNH-SEEDPLANTS","V0427742F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"M. Sobral & et al.","8356","1997","4",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427742F","V0427742F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"193","2018-01-26 14:51:26-02","F","FMNH-SEEDPLANTS","V0427748F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"R. Reitz & R. M. Klein","18098","1968","5","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427748F","V0427748F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"194","2018-01-26 14:51:29-02","F","FMNH-SEEDPLANTS","V0427754F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"R. Reitz & R. M. Klein","18033","1967","3","8","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427754F","V0427754F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"195","2018-01-26 14:51:32-02","F","FMNH-SEEDPLANTS","V0427760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"G. G. Hatschbach","2083","1951","1","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0427760F","V0427760F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"196","2019-01-25 15:38:23-02","IAC","IAC","39302","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","J.R. Stehmann","R.B. Torres et al.","1207","2000","04","05",NA,"Brasil","Minas Gerais","Camanducaia","Mata dos Candidos","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,"2003","-46.1447","-22.7553","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-01-25 15:38:23-02","IAC","IAC","39512","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","J.R. Stehmann","R.B. Torres et al.","1252","2000","06","07",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Rômulo","-46.1447","-22.7553",NA,NA,NA,"UTM(23)= 399 649 L e 7.486.177 N, 1563 m.s.m.",NA,NA,"2003","-46.1447","-22.7553","02","07",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:38:23-02","IAC","IAC","40163","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.L. Brotto","R.B. Torres; J.B. Paula & C.A. Pereira","1375","2000","11","22",NA,"Brasil","Minas Gerais","Camanducaia","mata da dona Mariana","-46.1447","-22.7553",NA,NA,NA,"UTM(23)= 391 163 E e 7 484 201 N, 1525 m.s.m.",NA,NA,"2017","-46.1447","-22.7553","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-01-25 15:33:39-02","IAC","IAC","43158","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","L.C. Bernacci et al.","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3451","2001","01","09",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 53.3","-47.092403","-23.689749",NA,NA,NA,NA,NA,NA,"2001","-47.092403","-23.689749","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 11:57:40-03","CEPLAC","CEPEC","154660","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,"Hinoshita, L.K.R.","Ribeiro, C.","52",NA,NA,NA,NA,"Brasil","Paraná","piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"201","2020-07-23 11:57:40-03","CEPLAC","CEPEC","147173","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,"Brotto, M.L.","Brotto, M.L.","316",NA,NA,NA,NA,"Brasil","Paraná","TIJUCAS DO SUL",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"202","2019-11-12 17:14:44-03","URICER","HPBR","11587","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes","BUDKE, J. C.","SLAVIEIRO, L. B.",NA,"2011","11","24",NA,"Brasil","RS","Sertão","Parque Natural Municipal de Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR011587",NA,"2011",NA,NA,"11","24","30142","auto",NA,NA,NA,NA,NA,NA
"203","2020-09-22 13:48:26-03","USP","SPFW","928","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","G. Edwin 1964","Reitz ;Klein","3966","1956","10","25",NA,"Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499","450","450",NA,"Espécie nova. Paratypus.",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"204","2021-03-10 11:38:20-03","UNILA","EVB","3217","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.","Brotto, M.; Prado, S.","1824","2014","11","04",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas. Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"EVB003217","EVB003217",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"205","2020-11-12 16:58:04-03","UEL","FUEL","16964","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, ML","Torres, RB; Paula, JB; Pereira, CA","1375","2000","11","22",NA,"Brasil","Minas Gerais","Camanducaia","Mata da dona Mariana, UTM= 23/391 163E / 7484 201N","-46.06","-22.746111","1525","1525",NA,NA,"FUEL005200",NA,"2017","-46.06","-22.746111","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-12 16:58:04-03","UEL","FUEL","45198","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, ML","Verdi, M; Carneiro, FE","576","2008","03","11",NA,"Brasil","Santa Catarina","Curitibanos","Guarda - Mor, Latitude 53.2574 S. Longitude 70.03693 W.","-50.671389","-27.088611","869","869",NA,NA,"FUEL005186",NA,"2017","-50.671389","-27.088611","08","15",NA,NA,NA,NA,NA,NA,NA,NA
