"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"211","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585140","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"s.c.",NA,"1887",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585140' target='other'> <mi>dwc_moreinfo</mi></a>","P04585140","P04585140_01 P04585140_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-04 16:11:41-03","MNHN","RECOLNAT_MNHN_P","P04585141","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Peckolt, T.",NA,"1860",NA,NA,NA,"Brésil",NA,NA,"Canta gallo in prov. Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585141' target='other'> <mi>dwc_moreinfo</mi></a>","P04585141","P04585141_01 P04585141_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585148","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Glaziou",NA,"1873","10","23",NA,"Brasil","Rio de Janeiro",NA,"Praia Grande",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585148' target='other'> <mi>dwc_moreinfo</mi></a>","P04585148","P04585148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6835",NA
"214","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585152","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Hatschbach, G.|Lindeman, J.|Haas, H.",NA,"1966","1","18",NA,"Brésil","Paraná","Antonina","Caixa d'Agua",NA,NA,"50",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585152' target='other'> <mi>dwc_moreinfo</mi></a>","P04585152","P04585152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13521",NA
"215","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585153","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Kuhlmann, J.G.",NA,"1920","12","28",NA,"Brasil","Rio de Janeiro",NA,"Ad urbem loco Mundo Novo",NA,NA,NA,NA,"hb","Reçu le 4 Mars 1931 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585153' target='other'> <mi>dwc_moreinfo</mi></a>","P04585153","P04585153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15812",NA
"216","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585158","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"hb","Attaché avec P02442243 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585158' target='other'> <mi>dwc_moreinfo</mi></a>","P04585158","P04585158_01 P04585158_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585159","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brési. - Province de Minas Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585159' target='other'> <mi>dwc_moreinfo</mi></a>","P04585159","P04585159_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 494",NA
"218","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585151","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Glaziou, A.",NA,"1893","6","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macaé","-42.5311012268066","-22.2819004058838",NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585151' target='other'> <mi>dwc_moreinfo</mi></a>","P04585151","P04585151_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20403",NA
"219","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585150","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Glaziou, A.",NA,"1876","5","18",NA,"Brasil","Rio de Janeiro","Niterói","Icarahy. Chez M. Gaspard","-43.1035995483398","-22.88330078125",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. Nome vulgar: maminha de porco, vel bacuri <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585150' target='other'> <mi>dwc_moreinfo</mi></a>","P04585150","P04585150_01","14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8467",NA
"220","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585142","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Glaziou, A.",NA,"1878","7","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Medanha","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. Nome vulgar: guaranhem <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585142' target='other'> <mi>dwc_moreinfo</mi></a>","P04585142","P04585142_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9504 A",NA
"221","2015-09-04 16:09:22-03","MNHN","RECOLNAT_MNHN_P","P04585143","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Glaziou, A.",NA,"1876","10","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra do Mendanha, prés Campo Grande","-43.2075004577637","-22.9027996063232",NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04585143' target='other'> <mi>dwc_moreinfo</mi></a>","P04585143","P04585143_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19595",NA
"222","2020-12-11 11:41:29-03","UFMG","BHCB","45641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:41:29-03","UFMG","BHCB","7564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Lopes, MA; et al.","751","1986","03","25","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica;arbóreo;frutos verdes no caule(separados);",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:41:29-03","UFMG","BHCB","7830","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Lopes, MA; et al.","359","1984","04","25","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica.arbóreo-6m;fruto amarelo;preso no caule;quase séssil;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:41:29-03","UFMG","BHCB","28841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:41:29-03","UFMG","BHCB","28841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:41:29-03","UFMG","BHCB","74350","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Stehmann, JR; Spósito, TC; Andrade, EA","3085","2002","06","22","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Caminho para a Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, ca. 15m altura, frutos presos ao caule (fuste), unisseminados.; Parcela R, 250m.","BHCB039517","BHCB039517","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:41:29-03","UFMG","BHCB","61686","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Silva, JM; Cruz, JM","2411","1998","06","20","Southern America","Brasil","Paraná","Paranagua","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore lacticífera, 15 metros, fruto imaturo.; Floresta Atlântica","BHCB039516","BHCB039516","24916","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:41:29-03","UFMG","BHCB","41888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Jequeri","Usina Hidrelétrica de Cachoeira.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-24 17:19:23-03","UFMA","MAR","4689","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"N. Figueiredo",NA,"2000","10","18",NA,"Brasil","Maranhão","Urbano Santos",NA,"-43.395278","-3.206944",NA,NA,NA,"Árvore com 5 metros e com látex",NA,NA,NA,NA,"2015","08","43º23'43W","03º12'25S","24",NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:21:43-03","UFPR","UPCB","86281","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R.","Lombardi, J.A. et al.","9690","2012","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia, trilha do Céu","-40.5281","-19.9756","664","664",NA,"Prensado em álcool, amostra em sílica. Floresta atlântica perturbada. Árvore ca. 8m, folhas cartáceas, cauliflora, cálice verde, corola e filetes vermelhos, anteras amarelas, ovário verde. Duplicatas 4..","UPCB0036455","UPCB0036455",NA,NA,"2018","09","-40.5281","-19.9756",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:21:43-03","UFPR","UPCB","91888","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R.","Völtz, R.R. | Brotto, M.L.","1310","2017","07","22",NA,"Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange","-48.699167","-25.615","795","795",NA,"Estrato médio de Floresta Ombrófila Densa Submontana. Árvores 12m de alt. ; latescente, látex alvo, escasso; frutos verdes, no tronco(caulifloria).","UPCB0035486","UPCB0035486",NA,NA,"2017","07","-48.699167","-25.615000",NA,NA,NA,NA,NA,NA,NA
"233","2009-07-02 13:11:00-03","MO","MOBOT","100198217","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"D.S. Farias","Farias 309","1994","9","1","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Estrada do Aristides, Após a 2a porteira. Área FP006.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"234","2008-05-27 22:02:00-03","MO","MOBOT","3254589","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","T.D. Pennington","W. Wayt Thomas","Thomas 11151","1996","3","25","South America","Brazil","Bahia",NA,"Porto Seguro: Parque Nacional Monte Pascoal, along trail leading to summit of Monte Pascoal. Southern Bahian Wet Forest.","-40.57472","-15.26472","150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2014-09-17 05:30:00-03","MO","MOBOT","3315972","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","T.D. Pennington","André M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim","Carvalho 4543","1994","4","26","South America","Brazil","Bahia",NA,"Mpio de Una, Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baina. Caminho paralelo ao Rio Maruim.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"236","2018-06-26 05:23:00-03","MO","MOBOT","3317010","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","T.D. Pennington","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão","Thomas 11730","1998","2","7","South America","Brazil","Bahia",NA,"Jussari: Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso. Semi-deciduous forest.","-39.58333","-15.16666","300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","3384975","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gert G. Hatschbach","Hatschbach 41775","1978",NA,NA,"South America","Brazil","Paraná",NA,"Rio Pequeno. Mun. Antonina. prana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3385003","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"KUHLMANN","KUHLMANN 6440","1946",NA,NA,"South America","Brazil","Espírito Santo",NA,"goitacazes. Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","3453600","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M. Margarida & F. Melo","Gert G. Hatschbach","Hatschbach 13521","1966","1","19","South America","Brazil","Paraná",NA,"Caixa D'Agua (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-08-13 05:50:00-03","MO","MOBOT","3470810","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"R.M. Harley","Harley 18203","1977","1","23","South America","Brazil","Bahia",NA,"20 km North along road from Una to Ilhéus. Evergreen rain forest, partly disturbed, by roadside.","-39.03333","-15.18333","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-10 20:43:22-03","INPA","INPA","98558","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Rylands, AB","1/1980","1980","06","17","Southern America","Brasil","Bahia","Una","Estaçao Experimental Lemos. CEPLAC. ao lado da sede nova da estaçao.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"INPA0098558","INPA0098558 INPA0098558_e INPA0098558_e1","36070","auto","2011","11",NA,NA,"17",NA,NA,NA,NA,NA,NA
"242","2020-08-31 08:55:02-03","INPA","INPA","250452","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Terra-Araujo, MH","767","2011","07","01","Southern America","Brasil","Bahia","Salvador","Ondina., Jardim Botânico de Salvador.","-38.503103","-13.005517","27","27",NA,NA,"INPA0250452","INPA0250452 INPA0250452_e",NA,NA,"2011","07","-38.503103","-13.005517","01",NA,NA,NA,NA,NA,NA
"243","2020-08-31 08:55:02-03","INPA","INPA","250451","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Terra-Araujo, MH","764","2011","06","28","Southern America","Brasil","Pernambuco","Recife","Região metropolitana de Recife., Estrada da Aldeia, Km 17.","-35.046889","-7.905778",NA,NA,NA,NA,"INPA0250451","INPA0250451 INPA0250451_e",NA,NA,"2011","06","-35.046889","-7.905778","28",NA,NA,NA,NA,NA,NA
"244","2020-08-31 08:55:02-03","INPA","INPA","220499","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Oliveira, M de","1227","2003","01","25","Southern America","Brasil","Alagoas","Ibateguara","UNIVERSIDADE FEDERAL DE PERNAMBUCO. HERBÁRI PRFº GERALDO MARIZ - UFP.&nf;Coimbra, Grota da Burra, interior da mata. Vegetação arbustivo-arbórea densa. Solo humoso.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"INPA0220499","INPA0220499_nd INPA0220499_num","16798","auto","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-31 08:55:02-03","INPA","INPA","142120","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington, TD","Hatschbach, GG","13521","1966","01","19","Southern America","Brasil","Paraná","Antonina","Caixa D'Agua","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0142120","INPA0142120 INPA0142120_e INPA0142120_e1","38300","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","694",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar.) Radlk.","H. Q. B. Fernandes/Nov.1990","H. Q. Boudet Fernandes","1881","1986","03","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Árvore lactescente, 12m, fuste 2m X 70cm, cauliflora, cálice verde, corola e androceu vermelho escuro, heliófilo, mata, leito de cheia do rio Timbui, no meio de matações.","MBML000694",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"247","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","13811",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","V. Demuner/16-10-2002","V. Demuner; et al","1533","2000","10","26",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,NA,NA,"Arvoreta 7m, botões florais no tronco. Lado esquerdo da cachoeira rochoso.","MBML013811",NA,NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","14717",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","V. Demuner/16-10-2002","L. Kollmann; et al","4128","2001","07","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arvoreto 5m. DAP 13cm. Fuste 3m. Frutos verdes. Látex.","MBML014717",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","15632",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","V. Demuner/16-10-2002","L. Kollmann; et al","5062","2001","11","28",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore 16m. DAP 20cm. Fuste 12m. Frutos verdes. Caulifloria.","MBML015632",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"250","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","1826",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Cláudia E. Carneiro/Abril-2000","H. Q. Boudet Fernandes","1682","1985","11","20",NA,"Brasil","Espírito Santo","Santa Teresa","Bairro Dois Pinheiros","-40.59","-19.933333",NA,NA,NA,"Árvore com 12m, 20 cm de diâmetro, frutos verdes com látex, cauliflora, semi-sombra, mata.","MBML001826",NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","20572",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.H. Terra Araujo/13-VII-2011","L. Kollmann; et al","6084","2003","04","03",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de R. Berger","-40.780556","-20.067222",NA,NA,NA,"Arvoreto 4m. Frutos laranjas no caule.","MBML020572",NA,NA,NA,NA,NA,"40W46'50","20S4'2",NA,NA,NA,NA,NA,NA,NA
"252","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","26883",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","V. Demuner/19-09-2007","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1954","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028","150","150",NA,"Árvore 13m, fuste 9m, DAP 35cm, frutos imaturos verdes, maduros amarelos. Interior de mata.","MBML026883",NA,NA,NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA
"253","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","28260",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","R. C. Britto/06-11-2006","R. C. Britto","126","2006","09","09",NA,"Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111",NA,NA,NA,"Arvore 8m, frutos caulinares verdes, látex branco no caule.","MBML028260",NA,NA,NA,NA,NA,"40W56'5","19S45'4",NA,NA,NA,NA,NA,NA,NA
"254","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","28881",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.H. Terra Araujo/13-VII-2011","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1197","2006","08","03",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.497222","-20.028889","300","300",NA,"Árvore 10m de alt. DAP 30cm. Fuste 8m. Frutos verdes caulinares. Látex branco. Mata.","MBML028881",NA,NA,NA,NA,NA,"40W29'50","20S1'44",NA,NA,NA,NA,NA,NA,NA
"255","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","29723",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","R.C. Britto/02-V-2007","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3561","2007","04","17",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.492222","-20.026667","300","300",NA,"Arvoreta 7m, frutos verdes caulinares, látex branco. Interior de mata em regeneração.","MBML029723",NA,NA,NA,"2007","05","40W29'32","20S1'36","02",NA,NA,NA,NA,NA,NA
"256","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","30229",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","V. Demuner/19-09-2007","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4148","2007","05","31",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (paredão das bananeiras, Pedra Aguda).","-40.436944","-20.0975","250","250",NA,"Arvoreta 7m flores velhas, frutos verdes caulinares, látex branco. Interior de mata.","MBML030229",NA,NA,NA,NA,NA,"40W26'13","20S5'51",NA,NA,NA,NA,NA,NA,NA
"257","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31887",NA,"Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.H. Terra Araujo/13-VII-2011","J. Rossini; L. C. Rossini","673","2007","09","21",NA,"Brasil","Espírito Santo","Itaguaçu","Cachoeirão, propriedade do Sr. Ilario Lopes","-40.934722","-19.751111",NA,NA,NA,"Árvore de 8 m, frutos bege no tronco.Rupícola na cachoeira.","MBML031887",NA,NA,NA,NA,NA,"40W56'5","19S45'4",NA,NA,NA,NA,NA,NA,NA
