"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"143","2020-12-11 11:39:35-03","UFMG","BHCB","84697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Furlan, A; Cesar, O; Pagano, SN; Manzatto, AG","A~M1","1998","10","20","Southern America","Brasil","São Paulo","São Paulo","SESC - Interlagos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Fragmento de Mata Atlântica","BHCB050589",NA,"2019","05",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:20:42-03","UFPR","UPCB","6163","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Legrand, C.D.","Klein, R.M.","53","1949","08","11",NA,"Brasil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,"Arvoreta, 6m. Mata. N.V.: guamirim-branco..",NA,NA,"1953","01",NA,NA,"19684","auto",NA,"01",NA,NA,NA,NA
"145","2021-02-11 17:20:42-03","UFPR","UPCB","6292","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Legrand, C.D.","Klein, R.M.","60","1950","01","20",NA,"Brasil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314","50","50",NA,"Arvoreta, 6m. Mata. N.V.: guamirim-branco..",NA,NA,"1953","01",NA,NA,"19684","auto",NA,"01",NA,NA,NA,NA
"146","2012-03-28 15:52:00-03","MO","MOBOT","100461817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 50772","1986","11","10","South America","Brazil","Espírito Santo","Linhares","Lagoa Juparaná.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"1",NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","309112","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. L. Kawasaki","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4552","1987","2","3","South America","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 2","-46","-23.58333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","1",NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","309305","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. L. Kawasaki","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4662","1987","2","4","South America","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 8","-46","-23.58333","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","1",NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3208020","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Sobral","Scott A. Mori","Mori 13977","1981","5","13","South America","Brazil","Bahia",NA,"Municipality of Una, Maruim border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Southern Bahian Wet Forest. Voucher for ecological study of forest diversity. Point 112-A.",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-09-17 05:30:00-03","MO","MOBOT","3267702","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M.L. Kawasaki","Jomar G. Jardim|Sérgio C. de Sant'Ana|R. Raboy","Jardim 2267","1999","10","27","South America","Brazil","Bahia",NA,"Município du Una Reserva Biológica (IBAMA). Entrada ca. 46 km da BR-001 Ilhéus/Una. Área de plantio de cacaucabruca, limite L da Reserva e Trilhas percorrida pelo mico-leão-de-cara-dourada. Plantas ligadas à dieta do mico-leão","-39.05","-15.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-31 09:07:47-03","INPA","INPA","217168","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand","Sobral, MEG","Hatschbach, GG","61508","1995","01","15","Southern America","Brasil","Espírito Santo","Venda Novo do Imigrante","Alto Bananal. Mata pluvial.",NA,NA,NA,NA,NA,NA,"INPA0217168","INPA0217168 INPA0217168_e","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-01-10 20:47:02-03","INPA","INPA","145661","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Costa, RC","GAF853","1985","10","25","Southern America","Brasil","Rio de Janeiro",NA,"Jardim Botânico, Seção 20. cant.J piquete 1",NA,NA,NA,NA,NA,NA,"INPA0145661","INPA0145661 INPA0145661_e INPA0145661_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","49187",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","aff. racemosa","Marlierea aff. racemosa","(Vell.) Kiaersk.","M.F. Santos/2014","M.F. Santos; J.C. Lopes, L.P. Ribeiro & T.F. Ansante","734","2011","11","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha do Sagui. No sub-bosque da mata","-40.535139","-19.969639","770","770",NA,"Arvoreta, 2m alt. Ramo acinzentado. folha imatura avermelhada. Pilosidade avermelhada. Estéril. Material armazenado em sílica-gel","MBML049187","MBML049187",NA,NA,"40W32'6,5","19S58'10,7",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","21829",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Sobral/2005","L. Kollmann; et al","6308","2003","10","15",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.676944","-20.096389",NA,NA,NA,"Arvoreto 4m na sombra. Flores brancas.","MBML021829","MBML021829",NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","28928",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Sobral/2007","L. Kollmann","9475","2007","01","11",NA,"Brasil","Espírito Santo","Cariacica","Beira de Estrada","-40.4199981689453","-20.2639007568359",NA,NA,NA,"Arvoreto 7m na sombra, frutos verdes.","MBML028928","MBML028928",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"156","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3687","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Aguiar, O. .T.","Miashike, R.L.; et al.","25","2009","12","05",NA,"Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,"SPSF 43655; FOD Montana; HABITAT: FOD Montana",NA,NA,"2010","01",NA,NA,"37738","auto",NA,"11",NA,NA,NA,NA
"157","2021-03-04 11:05:53-03","UFRB","HURB","14416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand",NA,"Victor Jr., V.","1565","2013","01","13",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014416",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"158","2021-03-04 11:05:53-03","UFRB","HURB","14417","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand",NA,"Victor Jr., V.","1572","2013","01","13",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014417",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"159","2021-03-04 11:05:53-03","UFRB","HURB","14418","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand",NA,"Victor Jr., V.","1331","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014418",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"160","2021-03-04 11:05:53-03","UFRB","HURB","14419","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand",NA,"Victor Jr., V.","2031","2013","01","16",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014419",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"161","2021-03-04 11:05:53-03","UFRB","HURB","14365","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Victor Jr., V.","1075","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014365",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"162","2021-03-04 11:05:53-03","UFRB","HURB","14366","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Victor Jr., V.","1312","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014366",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-04 11:05:53-03","UFRB","HURB","14367","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Victor Jr., V.","1259","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014367",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"164","2021-03-04 11:05:53-03","UFRB","HURB","14368","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Victor Jr., V.","1329","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014368",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-04 11:05:53-03","UFRB","HURB","14369","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Victor Jr., V.","1278","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014369",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"166","2017-11-24 14:11:45-02","UFLA","ESAL","27764","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kazue Matsumoto","Francisco Augusto","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"167","2017-11-24 14:11:45-02","UFLA","ESAL","18956","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary T.O.Filho","Rocha, C","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,"árvore; 11,5 M; ;; floresta",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"168","2017-11-24 14:11:45-02","UFLA","ESAL","15317","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary T. Oliveira Filho","Fontes, MAL","57",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1","1",NA,"árvore; 14,0; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"169","2017-11-24 14:11:45-02","UFLA","ESAL","22035","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","Fujol","-46.3689002990723","-22.2831001281738","1","1",NA,"; 15, m; ;",NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA
"170","2017-11-24 14:11:45-02","UFLA","ESAL","11872","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Costa, MP; Pifano, DS; Melo, PHA","15",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051","14","14",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"171","2017-11-24 14:11:45-02","UFLA","ESAL","17333","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363","1","1",NA,"árvore; 13,0m; ;; floresta",NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"172","2017-11-24 14:11:45-02","UFLA","ESAL","19324","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"173","2018-10-09 16:31:55-03","UFLA","ESAL","18314","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Van den Berg, E","Castro, GC","84",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-10-09 16:31:55-03","UFLA","ESAL","19136","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary T. Oliveira Filho","Dalanesi, PE","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","1","1",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"175","2018-10-09 16:31:55-03","UFLA","ESAL","19508","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-11-24 14:11:45-02","UFLA","ESAL","27765","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary Oliveira Filho","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-11-24 14:11:45-02","UFLA","ESAL","16272","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","1","1",NA,"árvore; 8.00m; ;; floresta",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"178","2018-10-05 13:28:15-03","UFLA","ESAL","15418","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary T.O.Filho","Fontes, MAL","118",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450","1450",NA,"árvore; 12 m; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"179","2017-11-24 14:11:45-02","UFLA","ESAL","16468","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Ary T.O.Filho","Rodrigues, LA; et al.","390",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"180","2021-03-03 13:56:22-03","UFF","NIT","NIT10301","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","G.M. Barroso","L.C.S. Giordano; Sarahyba e J. Caruso","1028","1991","05","11",NA,"Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental do Cairuçu. Laranjeiras, caminho para a Praia do Sono (após a primeira porteira). Elev.: 200 m. Mata secundária, relevo plano.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Árvore, ca. 25 m. Heliófila. Folhas sub-coriáceas verdes discolores. Frutos verdes.","NIT00001535",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-03 13:56:22-03","UFF","NIT","NIT10300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M.C. Souza","J.M.A. Braga; M.G. Bovini","2468","1995","06","07",NA,"Brasil","Rio de Janeiro","Guapimirim","Granja Monte Oliveto, atrás do Sítio São Jorge, margem do Rio Bananal. Elev.: 200 m. Margem de rio, mata densa.","-42.9818992614746","-22.5372009277344",NA,NA,NA,"Árvore, ca. 5 m. Folhas discolores e cartáceas. Frutos imaturos verdes.","NIT00001534",NA,"2014","03",NA,NA,"21463","auto",NA,"13",NA,NA,NA,NA
"182","2021-02-09 10:13:37-03","UENF","HUENF","3912","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Souza, M.C.","Carvalho, F.A.","274","2000","09","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","28","28",NA,"Brejo do Aristides","HUENF00003915",NA,"2017","11","42º16'5''W","22º30'9''S",NA,NA,NA,"29",NA,NA,NA,NA
"183","2021-02-09 10:13:37-03","UENF","HUENF","2520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Procópio-de-Oliveira, P.","597","2006","09","19",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,"FE 17","HUENF00002522",NA,"2018","10","42º2'8''W","22º25'42''S",NA,NA,NA,"10",NA,NA,NA,NA
"184","2021-02-09 10:13:37-03","UENF","HUENF","3915","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Souza, M.C.","Carvalho, F.A.","301","2000","09","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","28","28",NA,"Brejo do Aristides","HUENF00003918",NA,"2017","11","42º16'5''W","22º30'9''S",NA,NA,NA,"29",NA,NA,NA,NA
"185","2021-02-09 10:13:37-03","UENF","HUENF","1663","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Moreno, M.R.; Nascimento, M.T.","437","1997","07","31",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,"Igual ao 114","HUENF00001665",NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","1123480","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"A. F. M. Glaziou","11996","1882","3","21","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Brésil, Rio Jan., Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01894699","US01894699_01 US01894699_02",NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-10-15 09:53:57-03","UFPR","EFC","4626","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Galvão, F.; Kuniyoshi, Y.S.; Roderjan, C.V.","21","1995","10","19",NA,"Brasil","Paraná","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore 3 m, no interior da floresta aluvial de planície com caxeta. Botões florais.","EFC004626",NA,"2015","05",NA,NA,"24916","auto",NA,"08",NA,NA,NA,NA
"188","2020-10-15 09:53:57-03","UFPR","EFC","7423","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Schimmelpfeng, L.C.; Barddal, M.L.; Kuniyoshi, Y.S.","36","1997","07","17",NA,"Brasil","Paraná","Paranaguá","Floresta do Palmito","-48.5558","-25.5917","20","20",NA,"Árvore em restinga, frutos","EFC007423",NA,"2015","05","-48.5558","-25.5917",NA,NA,NA,"08",NA,NA,NA,NA
"189","2020-10-15 09:53:57-03","UFPR","EFC","16056","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Souza, I.","Souza, I.",NA,"2017","03","23",NA,"Brasil","Paraná","Paranaguá","P.E. do Palmito","-48.5337","-25.6049","26","26",NA,"Árvore 5m, frutos verdes. Floresta Ombrófila Densa das Terras baixas.","EFC016056",NA,"2017","11","-48.5337","-25.6049",NA,NA,NA,"22",NA,NA,NA,NA
"190","2020-10-15 09:53:57-03","UFPR","EFC","7865","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Schimmelpfeng, L.C.; Gatti, G.; Kuniyoshi, Y.S.","40","1997","10","24",NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","20","20",NA,"Arvoreta com 4m de altura, com flores e botões florais","EFC007865",NA,"2015","05","-48.5558","-25.5917",NA,NA,NA,"08",NA,NA,NA,NA
"191","2020-10-15 09:53:57-03","UFPR","EFC","7972","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Svolenski, A.C.; Pinto, C.B.; Lima, R.X.","411","1998","03","25",NA,"Brasil","Paraná","Guaraqueçaba","Barra do Superagüi","-48.2268","-25.462","10","10",NA,"Árvore 5m, frutos imaturos verdes, restinga alta.","EFC007972",NA,"2015","05","-48.2268","-25.4620",NA,NA,NA,"08",NA,NA,NA,NA
"192","2020-10-15 09:53:57-03","UFPR","EFC","5205","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Tiepolo, G.; Svolenski, A.C.; Kuniyoshi, Y.S.","245","1995","12","13",NA,"Brasil","Paraná","Paranaguá","Alexandra-Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC005205",NA,"2015","05",NA,NA,"24916","auto",NA,"08",NA,NA,NA,NA
"193","2020-10-15 09:53:57-03","UFPR","EFC","4677","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Tiepolo, G.","751","1993","07","11",NA,"Brasil","Paraná","Guaraqueçaba","Ilha das Peças","-48.3186","-25.4689","10","10",NA,"Árvore 4 m, frutos maduros, marrons.","EFC004677",NA,"2015","05","-48.3186","-25.4689",NA,NA,NA,"08",NA,NA,NA,NA
"194","2020-10-15 09:53:57-03","UFPR","EFC","7734","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Barddal, M.L.; Kuniyoshi, Y.S.","42","1997","12","19",NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","20","20",NA,"Árvore na beira do caminho. Botões florais.","EFC007734",NA,"2015","05","-48.5558","-25.5917",NA,NA,NA,"08",NA,NA,NA,NA
"195","2021-03-15 18:29:03-03","USP","SPF","214596","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Santos, MF","734","2011","11","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, Trilha do Sagui.","-40.551389","-19.969639",NA,NA,NA,"Arvoreta, 2 m alt. Ramo acinzentado.Folha imatura avermelhada. Pilosidade avermelhada. Estéril. Material armazenado em sílica-gel.; No sub-bosque da mata.","SPF00214596",NA,"2018","08","-40.551389","-19.969639",NA,NA,NA,NA,NA,NA,NA,NA
