"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"230","2019-11-27 13:45:59-03","UFS","ASE","10025","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Nascimento - Júnior, JE","2007",NA,NA,"Prata, AP; Matos, ECA; Nascimento - Júnior, JE; Cordeiro, WS","2007","04","30","Brasil","Sergipe","Aracaju","Parque Teófilo Dantas","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0019051","ASE0019051","1497","Magnoliophyta",NA,"Southern America",NA,"Árvore. Flores rosas, folhas verticiladas. Exótica.; Árvore. Flores rosas, folhas verticiladas. Exótica.; Ambiente urbano",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:45:59-03","UFS","ASE","13789","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Mikalauskas, JS","1995","08","03","Brasil","Sergipe","Aracaju","Praia 13 de Julho","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0021377","ASE0021377","3","Magnoliophyta",NA,"Southern America",NA,"Arbusto. Folhas simples, verticiladas. Flores vermelhas. Inflorescência tipo panícula. Exótica.; Arbusto. Folhas simples, verticiladas. Flores vermelhas. Inflorescência tipo panícula. Exótica.; Planta ornamental.",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-24 11:01:04-03","UFCG","CSTR","7183","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Lemos, A.O.","2019","05","28","Benício, D.A.; Cunha, M.C.L.","2015","09","19","Brasil","Paraíba","Patos","Paisagismo Urbano","-37.2775","-7.025278","-37.2775","-7.025278","221","221",NA,NA,"22",NA,NA,NA,NA,"Arbusto grande, ca de 3 a 5 m alt. Suas flores podem ser brancas, róseas ou vermelhas.; Rua Horácio Nóbrega",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-05-21 10:21:39-03","UFCG","CSTR","1953","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Andréia","2008","12","11","Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA
"234","2020-05-21 10:21:39-03","UFCG","CSTR","6741","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Lopes, R.","2017","02","13","Lopes, R.; JRodrigues, J.","2017","02","13","Brasil","Pernambuco","Tuparetama","Ambiente urbano (arborização).","-37.3114013671875","-7.60222005844116",NA,NA,NA,NA,NA,NA,"171",NA,NA,NA,NA,"Arbusto latescente, ca. 2 m alt. flores vistosas de branca a rosa escuro.; Canteiro em frente à Academia das cidades.","26810","auto",NA,NA,NA,NA,NA,NA
"235","2020-03-02 11:01:56-03","UNICAMP","UEC","91499","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Fallen, EM","1984",NA,NA,"Castelo, JMM","1982","12","04","Brazil","Distrito Federal","Brasília","Campus da UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC195404",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Flor branca. Folhas simples alternas. Arbusto 2 m.","70570","auto",NA,NA,NA,NA,NA,NA
"236","2020-03-02 11:01:56-03","UNICAMP","UEC","91506","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Fallen, EM","1984",NA,NA,"Luz, MF","1982","12","16","Brazil","Distrito Federal","Brasília","Jardim do campus da Fundação Universidad","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC195401",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Árvore de 2 m de altura. Flores zigomorfas, ovário súpero. Presença de látex. Folhas simples e opostas.","70570","auto",NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:22:07-03","UNICAMP","UEC","160494","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Simões, AO","2012","07",NA,"Mendes, CR; Bueno, NR","1990","11","19","Brazil","Mato Grosso do Sul","Corumbá","Praça da Independência, Jardim.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"UEC017128","UEC017128","36","Magnoliopsida",NA,NA,NA,"Arbusto. Corda flor: rosa","295160","auto",NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:03:43-03","UNICAMP","UEC",NA,"S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM",NA,NA,NA,"Gomes, SM; Monteiro, MA","2003","07","16","Brazil","Pará","Belém","Bairro Guamá, Casa do Sr. Dico","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,"593","Magnoliopsida",NA,NA,NA,"arbusto","48462","auto",NA,NA,NA,NA,NA,NA
"239","2020-03-02 11:01:56-03","UNICAMP","UEC","142195","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM",NA,NA,NA,"Gomes, SM","2003","10","22","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC195403",NA,"666","Magnoliopsida",NA,NA,NA,"arbusto","23900","auto",NA,NA,NA,NA,NA,NA
"240","2020-03-02 11:01:56-03","UNICAMP","UEC","142685","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM",NA,NA,NA,"Gomes, SM; Singer, RB","2003","10","22","Brazil","São Paulo","Campinas","Barão Geraldo, Bairro Sta. Izabel","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC195402",NA,"660","Magnoliopsida",NA,NA,NA,"arbusto.","23900","auto",NA,NA,NA,NA,NA,NA
"241","2020-03-02 11:01:56-03","UNICAMP","UEC","67020","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Handro, O","1946","07",NA,"Campos, RF","1945","09","05","Brazil","São Paulo","Campinas","Rua Sacramento 447. 20 folhas no herbári","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC195406",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Espirradeira.","23900","auto",NA,NA,NA,NA,NA,NA
"242","2020-03-02 11:01:56-03","UNICAMP","UEC","114309","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Pinho, AM","1992",NA,NA,"Pinho, AM","1992","11","08","Brazil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC195400",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Planta ornamental. Arbusto de 4 m de altura. Flor branca, tóxica. Espirradeira.","44778","auto",NA,NA,NA,NA,NA,NA
"243","2020-03-02 11:01:56-03","UNICAMP","UEC","114314","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Simões, AO","2002","09",NA,"Nakano, S",NA,NA,NA,"Brazil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC195409",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Planta arbórea, presença de latescência viscosa e incolor. Flores brancas. Flores apresentam aroma adocicado, utilizado como paisagismo. Cultivada.","44778","auto",NA,NA,NA,NA,NA,NA
"244","2020-03-02 11:01:56-03","UNICAMP","UEC","114355","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Simões, AO","2002","09",NA,"Kado, FT","1990","10","15","Brazil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC195408",NA,"s.n.","Magnoliopsida",NA,NA,NA,"flor, Planta arbórea, presença de latescência. Flores cor de rosa.","44778","auto",NA,NA,NA,NA,NA,NA
"245","2020-03-02 11:01:56-03","UNICAMP","UEC","114310","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Manarim, CA","1993","09",NA,"?","1993","11","05","Brazil","São Paulo","Piracicaba","Avenida Carlos Botelho.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC195398",NA,"2","Magnoliopsida",NA,NA,NA,"flor, Arvoreta. Flor rosa. Muito em arborização urbana e paisagismo. Presença de latescência viscosa e incolor.Espirradeira.","44778","auto",NA,NA,NA,NA,NA,NA
"246","2020-04-22 16:17:30-03","UFPB","JPB","29461","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"391","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-05-24 16:41:43-03","UFPB","JPB","4154","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander album","L.",NA,NA,NA,NA,"Agra, MF","1978","09","23","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"70","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,"album",NA,NA,NA,NA
"248","2020-05-24 16:41:43-03","UFPB","JPB","4157","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander roseus","L.",NA,NA,NA,NA,"Agra, MF","1978","09","27","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"JPB4157","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,"roseus",NA,NA,NA,NA
"249","2020-06-04 14:48:40-03","UFPB","JPB","5837","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander roseus","L.",NA,NA,NA,NA,"Xavier, LP; Filho","1981","12","21","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"JPB5837","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,"roseus",NA,NA,NA,NA
"250","2019-11-05 16:43:07-03","UFOP","OUPR","271","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Badini, J.","1974","11",NA,"Badini, J.","1974","11",NA,"Brasil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Arbusto, flores brancas. Cultivada.","13809","auto",NA,NA,NA,NA,NA,NA
"251","2019-11-05 16:43:07-03","UFOP","OUPR","272","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Badini, J.","1935",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Arbusto, flores brancas. Terreno pedregoso.","44599","auto",NA,NA,NA,NA,NA,NA
"252","2019-11-05 16:43:07-03","UFOP","OUPR","269","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Badini, J.","1977","08","22","Badini, J.","1977","08","22","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Arbusto, flores róseas. Terreno cultivado.","44599","auto",NA,NA,NA,NA,NA,NA
"253","2019-11-05 16:43:07-03","UFOP","OUPR","268","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Badini, J.","1977","08","22","Badini, J.","1977","08","22","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Arbusto, fores róseas. Terreno cultivado.","44599","auto",NA,NA,NA,NA,NA,NA
"254","2019-11-05 16:43:07-03","UFOP","OUPR","270","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Badini, J.","1976","06","03","Badini, J.","1973","08","18","Brasil","Minas Gerais","Ouro Preto","Fazenda dos Macaquinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Arbusto, flores vermelhas. Cultivada.","44599","auto",NA,NA,NA,NA,NA,NA
"255","2020-12-04 13:18:53-03","UDESC","LUSC","4067","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Bereti, J.",NA,NA,NA,"Erdmann, F.L.","2009","11","10","Brasil","Santa Catarina","Lages","Penha.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC006103","LUSC006103",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"256","2020-12-04 13:18:53-03","UDESC","LUSC","8267","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Pereira, L.M.A.","2015","06","10","Pereira, L.M.A.","2015","04","20","Brasil","Santa Catarina","Urupema","Fazenda Arruda.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC006104","LUSC006104",NA,NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA
"257","2019-01-17 11:25:35-02","PUCRS","MPUC","18700","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,NA,"1987","10","30","Brasil","RS","Uruguaiana","Bairro São Miguel","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA,NA
"258","2019-01-17 11:25:35-02","PUCRS","MPUC","8230","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","S.M. Nunes",NA,NA,NA,NA,"1992","11","12","Brasil","RS","Porto Alegre","Campus PUCRS","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"259","2019-01-17 11:25:35-02","PUCRS","MPUC","15488","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","N.I. Matzenbacher","1992","12","16",NA,NA,NA,NA,"Brasil","RS","Guaíba","BR 116 km 307, Fazenda São Maximiano","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"260","2019-01-17 11:25:35-02","PUCRS","MPUC","2723","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.A.T. Manetti","1981","01","01",NA,"1981","01","01","Brasil","RS","Porto Alegre","Jardim Botânico","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"261","2019-01-17 11:25:35-02","PUCRS","MPUC","18702","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,NA,"1987","11","05","Brasil","RS","Uruguaiana","FZVA - PUCRS II","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"262","2019-01-17 11:25:35-02","PUCRS","MPUC","3287","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","S.M. Nunes","1992","01","01",NA,"1992","09","14","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"263","2019-01-17 11:25:35-02","PUCRS","MPUC","4603","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","W. Kaercher",NA,NA,NA,NA,NA,NA,NA,"Brasil","PA",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"264","2019-11-08 08:48:57-03","FURB","FURB","362","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Sevegnani, L","2000","09","05","Cristofolini, L.","2000","05","18","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,"FURB14850","FURB14850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-14 09:58:18-03","FURB","FURB","40382","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Tribess, B","2013","02",NA,"Tribess, B.; Pintarelli, G.M.","2013","01","17","Brasil","Santa Catarina","Apiúna","Vargem Grande.","-49.3511111","-27.0666667","-49.3511111","-27.0666667","151","151","FURB14849","FURB14849","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-10-14 09:58:18-03","FURB","FURB","11878","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Souza, NL de","2008","12","10","Dreveck, S.; Carneiro, F.E.","2008","11","18","Brasil","Santa Catarina","Herval d'Oeste","Linha Santa Terezinha.","-51.435","-27.135","-51.4350000","-27.1350000","742","742","FURB00544","FURB00544","385",NA,NA,NA,NA,"Florística IFFSC 2100 Habitat: Floresta Estacional Decidual; Habito: flor rosa",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-16 17:52:27-03","UCS","HUCS","32390","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Wasum, R.A.","2006",NA,NA,"Ombrosi, K.","2006","10","29","Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"19","Angiospermae","Gentianales",NA,NA,"cultivada","49662","auto",NA,NA,NA,NA,NA,NA
"268","2021-03-16 17:52:27-03","UCS","HUCS","24931","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Wasum, R.A.","2005","02",NA,"Sbersi, F.","2005","01","18","Brasil","Rio Grande do Sul","Caxias do Sul","arborização urbana","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"15","Angiospermae","Gentianales",NA,NA,"cultivada","49662","auto",NA,NA,NA,NA,NA,NA
"269","2021-03-16 17:52:27-03","UCS","HUCS","09390","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Wasum, R.A.",NA,NA,NA,"Molon, R.","1993","07","19","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"s.n.","Angiospermae","Gentianales",NA,NA,"cultivada","49662","auto",NA,NA,NA,NA,NA,NA
"270","2021-03-16 17:52:27-03","UCS","HUCS","20208","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Smith, S.F.","2003","04",NA,"Marchetto, C.","2001","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2","Angiospermae","Gentianales",NA,NA,"cultivada","49662","auto",NA,NA,NA,NA,NA,NA
"271","2021-03-16 17:52:27-03","UCS","HUCS","32322","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.","1999","03","05","Brasil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1837","Angiospermae","Gentianales",NA,NA,"Hebrário MBM; cultivada","25180","auto",NA,NA,NA,NA,NA,NA
"272","2019-12-06 19:29:12-03","UFES","VIES","34181","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C.B. Souza","2015",NA,NA,"Souza, C.B.","2015","02","20","Brasil","Espírito Santo","Alegre",NA,"-41.533056","-20.763611","41º31'59''W","20º45'49''S",NA,NA,"VIES034181","VIES034181","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-04-27 16:08:36-03","UFES","VIES","10288","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Silva, V.R.","2000","02","21","Silva, V.R.","2000","02","21","Brasil","Espírito Santo","Anchieta","Parati.","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"VIES010288","VIES010288","5",NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-22 16:05:46-03","UFES","VIES","23168","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","A.C. Oliveira","2020","04","18","Leite, L.C.","2010","06","22","Brasil","Espírito Santo","São Mateus","Bairro Boa Vista.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES023168","VIES023168","1",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"275","2020-11-24 00:00:00-03","C","MARCGRAVE","C10020079",NA,NA,"Apocynaceae","Nerium","oleander","Nerium oleander","L.","Markgraf, F.","1986",NA,NA,"MarcGrave, G.","1638 - 1644",NA,NA,"BRAZIL",NA,NA,"NE Brazil",NA,NA,NA,NA,NA,NA,"C10020079","C10020079","79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-08-16 08:38:18-03","UTFPR","HCF","73","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.G. Caxambu","2002","06","27","R. Vieira","2002","06","07","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"277","2019-08-16 08:38:18-03","UTFPR","HCF","5919","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.G. Caxambu","2007","10","17","A.R. Silva","2007","09","28","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.325639","-24.105139","52°19'32,3 W","24°06'18,5 S","605","605",NA,NA,"446",NA,NA,NA,NA,"arvoreta ca. 2,5 m. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-08-16 08:38:18-03","UTFPR","HCF","148","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.G. Caxambu","2002","02","05","A. Pulido","2002","11","26","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material com flores rosas. Arborização urbana.","28572","auto",NA,NA,NA,NA,NA,NA
"279","2019-08-16 08:38:18-03","UTFPR","HCF","2009","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","H.C.L. Geraldino","2005","03","28","H.C.L. Geraldino","2005","03","14","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,"arvoreta de aproximadamente 2 m de altura, com flores brancas. Arborização urbana.","28572","auto",NA,NA,NA,NA,NA,NA
"280","2020-03-01 12:47:40-03","UTFPR","HCF","30676","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J. Cordeiro","1995",NA,NA,"?","1995","02","09","Brasil","PR","Curitiba","Horto do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto, flor rosada. Toda a planta é venenosa, inclusive a flor. As folhas são inseticidas e usadas contra piolhos, sarnas, etc. Contém os perigosos alcalóides digitalia e strophantina.","25180","auto",NA,NA,NA,NA,NA,NA
"281","2019-08-16 08:38:18-03","UTFPR","HCF","892","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.G. Caxambu","2004","02","26","C.D. da Rocha","2004","02","19","Brasil","PR","Farol",NA,"-52.6232986450195","-24.0997009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta com aproximadamente 2m de altura, flores na cor rosa.","17237","auto",NA,NA,NA,NA,NA,NA
