"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"258","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629732","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Soderstrom TR",NA,"Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal. Dry slopes, Chapada da Contagem, ca. 15km E. of Brasília.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629732","1964","08","18","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629732",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"259","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629734","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629734","1965","08","25","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629734",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"260","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629735","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629735","1965","09","20","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629735",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"261","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629738","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Soderstrom TR",NA,"Brazil",NA,NA,"The Planalto do Brasil. Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629738","1964","08","24","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629738",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"262","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629739","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Soderstrom TR",NA,"Brazil",NA,NA,"The Planalto do Brasil. Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629739","1964","08","24","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629739",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"263","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629740","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Harley RM; Smith GL",NA,"Brazil",NA,NA,"The Planalto do Brasil. Estado de Bahia. Valley of the Rio das Ondas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629740","1971","03","03","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629740",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"264","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629741","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Breteler FJ",NA,NA,NA,"Breteler FJ",NA,"Venezuela",NA,NA,"near the borderbetween Estado Bolivar and Territorio delta Amacuro","-61.733333","8.066667","-61.733333","8.066667",NA,"primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629741","1966","03","14","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629741",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"265","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629742","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Breteler FJ",NA,"Venezuela",NA,NA,"Merida. Near the border between Estado Bolivar and Territorio Delta Amacuro. Primary forest.","-61.733333","8.066667","-61.733333","8.066667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629742","1966","03","14","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629742",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"266","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U 0278612","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Tul.) Benth.",NA,NA,NA,NA,"Maguire B; et al.",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw16385","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278612",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales","rubiginosum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"267","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332474","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Tul.) Benth.",NA,NA,NA,NA,"Prance GT; Silva NT",NA,"Brazil",NA,NA,"Serra do Caiapó, Goiás. 66 km north of Jatai.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332474","1964","10","22","Southern America",NA,NA,NA,"Fabales","rubiginosum",NA,"NL-U1332474",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"268","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U 0269654","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.",NA,NA,NA,NA,"Maguire B; et al.",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw16535","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269654 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0269654",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales","subvelutinum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"269","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332486","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.",NA,NA,NA,NA,"Harley RM; et al.",NA,"Brazil",NA,NA,"Estado da Bahia. Serra do Rio de Contas. 7km south of small town of Mato Grosso on the road to Vila do Rio de Contas.","-41.816667","-13.483333","-41.816667","-13.483333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332486","1977","03","24","Southern America",NA,NA,NA,"Fabales","subvelutinum",NA,"NL-U1332486",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"270","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332489","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.",NA,NA,NA,NA,"Harley RM; et al.",NA,"Brazil",NA,NA,"Estado de Bahia. Serra do Rio de Contas. About 3km N. of the town of Rio de Contas.","-41.833333","-13.583333","-41.833333","-13.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332489","1974","01","21","Southern America",NA,NA,NA,"Fabales","subvelutinum",NA,"NL-U1332489",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"271","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332490","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.",NA,NA,NA,NA,"Luetzelburg P von",NA,"Brazil",NA,NA,"Rio das Femeas, cimt. Bahia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332490","1912","01","01","Southern America",NA,NA,NA,"Fabales","subvelutinum",NA,"NL-U1332490",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"272","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U.1318274","PreservedSpecimen","Plantae","Leguminosae-Caes.","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"Prance GT; Silva ASL da; Berg CC; Henderson AJ; Nelson BW; Balick MJ; Bahi",NA,"Brazil","Pará",NA,"BR 163 Cuiabá - Santarém, Km 823",NA,NA,NA,NA,"U 0073808","Campina on sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1318274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1318274","1977","11","07","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1318274",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"273","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U.1318276","PreservedSpecimen","Plantae","Leguminosae-Caes.","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"Prance GT; Silva ASL da; Berg CC; Henderson AJ; Nelson BW; Balick MJ; Bahi",NA,"Brazil","Pará",NA,"BR 163 Cuiabá - Santarém, Km 823",NA,NA,NA,NA,"U 0073807","Campina on sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1318276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1318276","1977","11","07","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1318276",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"274","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U.1318277","PreservedSpecimen","Plantae","Leguminosae-Caes.","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"Prance GT; Silva ASL da; Berg CC; Henderson AJ; Nelson BW; Balick MJ; Bahi",NA,"Brazil","Pará",NA,"Cachoeira de Curuá; north of Serra Cachimbo.",NA,NA,NA,NA,"U 0073806","Forest in vicinity of fall.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1318277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1318277","1977","11","05","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1318277",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"275","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U.1318275","PreservedSpecimen","Plantae","Leguminosae-Caes.","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"Berg CC; Henderson AJ",NA,"Brazil","Pará",NA,"Serra dos Carajas, Serra Norte, near AMZA Exploration Camp","-50.25","-6","-50.25","-6.0","U 0073811","In scrub on Canga formation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1318275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1318275","1977","10","13","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1318275",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"276","2020-11-04 11:10:20-03","ESALQ","ESA","47297","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vog.",NA,NA,NA,NA,"Bernacci, L.C. ; Árbocz, G.F.","2548.0","Brasil","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"ESA047297","1997","11","23",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA047297",NA,NA,"123012","auto",NA,NA,NA
"277","2020-11-04 11:10:59-03","ESALQ","ESA","42650","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Bernacci, L.C.","2371.0","Brasil","Mato Grosso","Canabrava",NA,NA,NA,NA,NA,NA,NA,"ESA042650","1997","08","10",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042650",NA,NA,NA,NA,NA,NA,NA
"278","2020-11-04 11:10:59-03","ESALQ","ESA","42640","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17386.0","Brasil","Mato Grosso","Tapurah","MT-010. 37 Km após o trevo com a Serra dos Caiabis. Savana arborizada, utilizada como pasto. Solo arenoso","-56.18","-12.36","-56.18","-12.36",NA,"Árvore, ca. 5 m alt.; frutos imaturos verdes.","ESA042640","1997","06","08",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042640",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-04 11:10:59-03","ESALQ","ESA","42635","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17445.0","Brasil","Mato Grosso","Tapurah","75 km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga. Transição savana arborizada (cerrado) - savana florestada (cerradão).","-56.03","-12.14","-56.03","-12.14",NA,"Árvore, ca. 8 m alt.; frutos imaturos verdes.","ESA042635","1997","06","09",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042635",NA,NA,NA,NA,NA,NA,NA
"280","2020-11-04 11:10:59-03","ESALQ","ESA","111188","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris",NA,"Fonseca, M.L.",NA,NA,NA,"Mendonça, R.C.","6021.0","Brasil","Goiás","Colinas do Sul",NA,"-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"ESA111188","2005","09","01",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA111188",NA,NA,"58154","auto",NA,NA,NA
"281","2020-11-04 11:10:59-03","ESALQ","ESA","71486","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Ivanauskas, N.M.","4220.0","Brasil","Mato Grosso","Gaúcha do Norte",NA,"-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"ESA071486","1999","12","03",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA071486",NA,NA,"152955","auto",NA,NA,NA
"282","2020-11-04 11:10:59-03","ESALQ","ESA","71487","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Ivanauskas, N.M.","4295.0","Brasil","Mato Grosso","Gaúcha do Norte",NA,"-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"ESA071487","2000","04","04",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA071487",NA,NA,"152955","auto",NA,NA,NA
"283","2020-11-04 10:55:49-03","ESALQ","ESA","143442","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris",NA,"Souza, V.C.","2017","11","03","Souza, V.C.","42377.0","Brasil","Minas Gerais","Tupaciguara","18 km de Tupaciguara em direção a Itumbiara. Cerradão.","-48.7050018310547","-18.5921993255615","-48,841,361","-18,560,750",NA,"Árvore, ca. 6 m alt.; flores amarelas.","ESA143442","2017","11","03",NA,NA,NA,NA,NA,NA,NA,NA,"890","890","41604","auto",NA,NA,NA
"284","2020-11-04 11:10:59-03","ESALQ","ESA","66704","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","24162.0","Brasil","Tocantins","Monte do Carmo",NA,"-48.1088981628418","-10.7632999420166",NA,NA,NA,NA,"ESA066704","2000","07","18",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA066704",NA,NA,"53751","auto",NA,NA,NA
"285","2020-11-04 11:10:59-03","ESALQ","ESA","42643","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17856.0","Brasil","Mato Grosso","Tapurah","Estrada do Capixaba. Cerca de 20km NE de Tapurah. Savana arborizada com mata ciliar adjacente","-56.22","-12.37","-56.22","-12.37",NA,"Árvore, ca. 7 m alt.; frutos imaturos verdes.","ESA042643","1997","06","12",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042643",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-04 11:10:59-03","ESALQ","ESA","48384","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","20","Árbocz, G.F.; Nave, A.G.; Dário, F.R.","3096.0","Brasil","Mato Grosso","Sinop","Margem da Estrada entre Cláudia e Sinop; borda de floresta ombrófila aberta; solo seco tipo PVA, relevo plano","-551.317","-114.042","-551,317","-114,042",NA,"Árvore 8m, botões esbranquiçados","ESA048384","1996","11","07",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA048384",NA,NA,NA,NA,NA,NA,NA
"287","2020-11-04 11:10:59-03","ESALQ","ESA","42656","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1043.0","Brasil","Mato Grosso","Gaúcha do Norte","Contato floresta ombrófila aberta com floresta estacional. Capoeira, beira de estrada.","-531.506","-130.996","-531,506","-130,996",NA,"Árvore. Altura de 16m. Fruto vargem.","ESA042656","1997","03","25",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042656",NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 11:10:59-03","ESALQ","ESA","42662","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15064.0","Brasil","Mato Grosso","Alta Floresta","Fazenda Pontal, ca. 55 Km S (em linha reta) de Alta Floresta. Savana florestada (cerradão).","-56.172","-103.118","-56,172","-103,118",NA,"Árvoe, até 8 m alt.; frutos imaturos verdes.","ESA042662","1997","04","19",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042662",NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 11:10:59-03","ESALQ","ESA","110810","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris",NA,"Souza, V.C.",NA,NA,NA,"Rizzo, J.A.","9251.0","Brasil","Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,"ESA110810","1973","09","08",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA110810",NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 11:10:59-03","ESALQ","ESA","42655","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1658.0","Brasil","Mato Grosso","Nova Xavantina","Fazenda Jaó. Floresta Estacional Semidecidual. Relevo plano. Solo cascalhento.","-515.901","-144.504","-515,901","-144,504",NA,"Árvore de 5m. Frutos imaturos verdes.","ESA042655","1997","03","23",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042655","1090","1090",NA,NA,NA,NA,NA
"291","2020-11-04 11:10:59-03","ESALQ","ESA","42639","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17577.0","Brasil","Mato Grosso","Tapurah","Beira da MT-010. Cerca de 24 km ENE de Tapurah. Savana arborizada alagável com predominância de buritirama","-56.335",NA,"-56,335","-12,634,444",NA,"Árvore, até 10 m alt.; frutos imaturos verdes.","ESA042639","1997","06","09",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042639",NA,NA,NA,NA,NA,NA,NA
"292","2020-11-04 11:10:59-03","ESALQ","ESA","42638","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18432.0","Brasil","Mato Grosso","Aripuanã","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso","-59.12","-10.17","-59.12","-10.17",NA,"Árvore, ca 8m alt.; frutos imaturos verdes","ESA042638","1997","07","09",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042638",NA,NA,NA,NA,NA,NA,NA
"293","2020-11-04 11:10:59-03","ESALQ","ESA","42646","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17647.0","Brasil","Mato Grosso","Tapurah","Estrada do Capixaba. 20km ENE de Tapurah. Savana arborizada","-562.151","-123.725","-562,151","-123,725",NA,"Árvore, ca. 7 m alt.; frutos imaturos verdes.","ESA042646","1997","06","11",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042646",NA,NA,NA,NA,NA,NA,NA
"294","2020-11-04 11:10:59-03","ESALQ","ESA","110811","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris",NA,"Souza, V.C.",NA,NA,NA,"Rizzo, J.A.","9602.0","Brasil","Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,"ESA110811","1974","02","10",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA110811",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-04 11:10:59-03","ESALQ","ESA","42645","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17623.0","Brasil","Mato Grosso","Tapurah","Estrada para Projeto Ipiranga. 47 km de Tapurah. Savana arborizada com árvores e arbustos concentrados sobre murunduns. Solo alagável","-56.13","-12.25","-56.13","-12.25",NA,"Árvore, ca. 6 m alt.; frutos imaturos verdes.","ESA042645","1997","06","10",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042645",NA,NA,NA,NA,NA,NA,NA
"296","2020-11-04 11:10:59-03","ESALQ","ESA","42644","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17690.0","Brasil","Mato Grosso","Tapurah","Fazenda Julieta. Estrada do Capixaba, 17km N de Tapurah. Floresta Estacional Semidecidual com alguns elementos de Savana","-56.254","-123.557","-56,254","-123,557",NA,"Árvore, ca. 10 m alt.; frutos imaturos verdes.","ESA042644","1997","06","11",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA042644",NA,NA,NA,NA,NA,NA,NA
"297","2020-11-04 11:10:59-03","ESALQ","ESA","115547","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris",NA,"Caliari, C.P.",NA,NA,NA,"Kuntz, J.","554.0","Brasil","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"ESA115547","2008","07","01",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA115547",NA,NA,"145819","auto",NA,NA,NA
"298","2020-11-04 11:10:59-03","ESALQ","ESA","34729","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Souza, V.C.","2012","03","23","Nave, A.G. et al.","1037.0","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"ESA034729","1997","02","18",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA034729",NA,NA,"107042","auto",NA,NA,NA
