"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","eventTime","infraspecificEpithet","fieldNumber","individualCount"
"200","2020-12-11 11:39:24-03","UFMG","BHCB","20588","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Folli, DA","20","1978","07","21","Southern America","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"Árvore, +-9m de altura e fuste de 5m, DAP 8cm, Copa 3m. Com flor branca e botão floral verde-claro. Fuste cilíndrico e casca áspera; Floresta alta","BHCB018200",NA,"auto",NA,"C.V.R.D.",NA,NA,"2017","11",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:39:24-03","UFMG","BHCB","20589","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Folli, DA","888","1989","01","23","Southern America","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"Árvore, ca. 4m altura e fuste de ca. 1,5m, DAP 11,5cm, copa 3m. Com fruto maduro de cor verde e roxo. Fuste cilíndrico e casa áspera; Floresta Mussununga","BHCB018199",NA,"auto",NA,"C.V.R.D., Est. Gávea, ant. X-2, km 4,400, lado direito",NA,NA,"2017","11",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:39:24-03","UFMG","BHCB","96395","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Arbocz, GF; et al.","3174","1996","11","09","Southern America","Brasil","Mato Grosso","Cláudia","-54.8913993835449","-11.5152997970581","67814",NA,"Árvore 7 m de alt. botões brancos.",NA,NA,"auto",NA,"estrada da cidade para o Rio Tartaruga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:39:24-03","UFMG","BHCB","90836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Leoni, LS","5370","2003","06","03","Southern America","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592","16385",NA,"Arbusto com 2,5 - 3,0 m de altura, corola brancacenta; Área de floresta perturbada","BHCB018081",NA,"auto",NA,"Parque Estadual da Serra do Brigadeiro, Fazenda Brigadeiro","1300","1300","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:39:24-03","UFMG","BHCB","92176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Silva, AF; et al.","2311","2002","06","17","Southern America","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592","16385",NA,"Árvore ca. 4 m, ramos com tricomas de cor ferrugem; pétalas e estames brancos;; Ocorrendo no interior de mata","BHCB018076",NA,"auto",NA,"Parque Estadual da Serra do Brigadeiro., Fazenda da Neblina","1410","1410","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:39:24-03","UFMG","BHCB","41499","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,NA,NA,NA,"auto",NA,"Parque Estadual do Itacolomi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:39:24-03","UFMG","BHCB","96460","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Heringer, EP","18557","1982","10","22","Southern America","Brasil","Minas Gerais","Timóteo","-42.644401550293","-19.5825004577637","16391",NA,"Árvore de pequeno porte; Em mata primitiva na mata secundária em regeneração após incêndio total","BHCB018077",NA,"auto",NA,"Parque Estadual do Rio Doce",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:39:24-03","UFMG","BHCB","87300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Morais, PO; Lombardi, JA; Mota, RC da; Lima, LR de","144","2003","05","08","Southern America","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555","11966",NA,"Arvoreta, ramos felxuosos, botoes creme; Em mata semidecídua","BHCB018166",NA,"auto",NA,"Parque Natural da Serra do Caraça., Trilha para a gruta do Padre Caio. Depois da gruta",NA,NA,"2017","11",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:39:24-03","UFMG","BHCB","93165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Mota, NFO; Viana, PL","129","2005","04","29","Southern America","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096","23079",NA,"Arvoreta de 2m de altura. Botões florais verdes",NA,NA,"auto",NA,"Pedra do Sino Hotel Fazenda.","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:39:24-03","UFMG","BHCB","93312","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Mota, NFO; Viana, PL","276","2005","07","14","Southern America","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096","23079",NA,"Árvore com 5 m. de altura no interior de mata, flores cremes","BHCB018084",NA,"auto",NA,"Pedra do Sino Hotel Fazenda., BR 040 km 6. Trilha da Matinha da casa","1000","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:39:24-03","UFMG","BHCB","14366","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Vaz, JG","s.n.","1988","10","01","Southern America","Brasil","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408","13809",NA,NA,NA,NA,"auto",NA,"Serra de Ouro Branco","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:39:24-03","UFMG","BHCB","76568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Hatschbach, G; Hatschbach, M; Ribas, OS; Willberg, D","70260","2000","02","15","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Pequena árvore de frutos pretos; Cerrado, próximo à mata da base da serra","BHCB012626","BHCB012626","auto",NA,"Serra dos Pireneus, Fazenda Solar dos Pireneus.",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:39:24-03","UFMG","BHCB","123403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Salimena, FRG; Costa, IA; Nobre, PH","2644","2008","02","29","Southern America","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Arvoreta, ca. 4m alt., ramos flexuosos. Frutos vermelhos; Borda de mata ciliar","BHCB018083",NA,"auto",NA,"Serra Negra, Fazenda Serra Negra, subida para a serra. Trilha para a cachoeira da Divisa B",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:39:24-03","UFMG","BHCB","111858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Silva, LC; Pereira, TAR; Ventura, SJ; Valente, GE","s.n.","2007","04","19","Southern America","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","13937",NA,"Planta com cerce da 3 m.; Em borda de mata de galeria.","BHCB018131",NA,"auto",NA,"Sítio Bom Sucesso, Mata do Sr. Nico.",NA,NA,"2014","08",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:39:26-03","UFMG","BHCB","74981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Couto, FR","48","2002","03","09","Southern America","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"Arvoreta.","BHCB012647","BHCB012647","auto",NA,"Estação Biológica de Caratinga, Mata do Jaó. Mata atlântica.",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:39:26-03","UFMG","BHCB","92587","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Mota, RC da","2708","2005","01","05","Southern America","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555","11966",NA,"Arvoreta com ramos flexuosos, frutos maduros vermelhos.","BHCB012648","BHCB012648","auto",NA,"Serra do Caraça, Coletada em mata semidecídua no Buraco da Boiada.",NA,NA,"2005","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2013-05-07 06:03:00-03","MO","MOBOT","3203318","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Ynés Mexia","Mexia 4796","1930","6","26","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standley","Vicosa. Direction of São Miguel 8 km.; Fazenda A. Cocerro; cut-over woods on slope, understory.","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-07-28 05:08:00-03","MO","MOBOT","3203615","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","* SILVA","SILVA 2836","1976",NA,NA,"South America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salinópoli arredores da Celpa, capoeira, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2013-08-23 04:12:00-03","MO","MOBOT","3208416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Dimitri Sucre","Sucre 5848","1969","8","30","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.M. Barroso","Petropolis, Bonsucesso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-31 09:07:54-03","INPA","INPA","139206","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Sucre, D","10034","1973","06","24","Southern America","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,NA,"INPA0139206","INPA0139206 INPA0139206_e","auto","Barroso, GM","Estrada para o Cristo Redentor","700","700","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-08-31 09:07:54-03","INPA","INPA","139188","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Sucre, D","5848","1969","08","30","Southern America","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"INPA0139188","INPA0139188 INPA0139188_e","auto","Barroso, GM","Vale Bonsucesso",NA,NA,"1986","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-08-31 09:07:54-03","INPA","INPA","218750","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Hatschbach, GG","73713","2002","08","21","Southern America","Brasil","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445","30029",NA,NA,"INPA0218750","INPA0218750 INPA0218750_e","auto","Sobral, MEG","Rodovia Grão Mogol a Cristália, próximo do Rio Soberbo. Carrascal.",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-08-31 09:07:54-03","INPA","INPA","139203","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Sucre, D","9080","1972","05","05","Southern America","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"INPA0139203","INPA0139203 INPA0139203_e INPA0139203_e1","auto","Barroso, GM","Poti do alferes","720","720","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2018-10-05 13:28:15-03","UFLA","ESAL","15350","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Fontes, MAL","172",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"arbusto; 1,5; ;; floresta",NA,NA,"auto",NA,"Parque Estadual do Ibitipoca","1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-11-24 14:11:46-02","UFLA","ESAL","16275","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605","21143",NA,"árvore; 6.50m; ;; floresta",NA,NA,"auto",NA,"Chapada das Perdizes","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-11-24 14:11:46-02","UFLA","ESAL","25040","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","D.S. Pifano, DS","786",NA,NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,"arbusto; 1,5 m; pardacenta;; floresta",NA,NA,"auto","Marcus Sobral","Morro do Imperador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-11-24 14:11:46-02","UFLA","ESAL","26531","S","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O. Berg.","Castro, RM","3285",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-11-24 14:11:46-02","UFLA","ESAL","26537","S","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O. Berg.","Melo, PHA","3286",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-06-10 10:11:15-03","FZB-BH","BHZB","11370","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus",NA,"Rezende, S.G.","5119","2015","07","29",NA,"Brasil","MG","Mariana","-43.4160995483398","-20.377799987793","33524",NA,"Unicata",NA,NA,"auto",NA,"Região do distrito de Camargos","740","740",NA,NA,"43 °22' 12''","20 °15' 46''",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-06-10 10:11:15-03","FZB-BH","BHZB","11441","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus",NA,"Rezende, S.G.","5190","2015","07","29",NA,"Brasil","MG","Mariana","-43.4160995483398","-20.377799987793","33524",NA,"com duplicata",NA,NA,"auto",NA,"Região do distrito de Camargos","860","860",NA,NA,"43° 22' 37''","20° 17' 00''",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-26 13:56:44-03","IMA","MAC","23579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","A.M.Giulietti; A.B.Joly","4543","1973","10","18",NA,"Brasil","Minas Gerais","Jaboticatubas","-44.25","-19.833333",NA,NA,"Arbusto. ca. de 1,8m de altura Flores brancas.","MAC0023579","MAC0023579",NA,"M.L.Kawasaki","Lagoa Santa Conceição",NA,NA,NA,NA,"-44.25","-19.833333",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-03 13:56:22-03","UFF","NIT","NIT10267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","T. Fernandes","138","2017","08","16",NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"Arvoreta, 6 m. CAP 6,5 cm. Ramos pilosos. Cálice verde, 5-mero, pontuado, anel estaminal espesso. Corola, estames e estilete brancos. Folhas jovens vermelhas.","NIT00001501",NA,"auto","T. Fernandes","Parque Nacional de Itatiaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-25 10:13:07-03","CVRD","CVRD","20","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Folli, D.A.","20","1978","07","21","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD000020",NA,"auto","Graziela M. Barroso",NA,NA,NA,"1988","05",NA,NA,"13","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"233","2021-02-25 10:13:07-03","CVRD","CVRD","8881","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Folli, D.A.","4935","2004","09","15","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD008881","CVRD008881","auto","Domingos A. Folli",NA,NA,NA,"2004","09",NA,NA,"15","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"234","2021-02-25 10:13:07-03","CVRD","CVRD","13857","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Siqueira, G.S.","773","2012","08","31","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD013857","CVRD013857","auto","Geovane S. Siqueira",NA,NA,NA,"2012","08",NA,NA,"31","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"235","2021-02-25 10:13:07-03","CVRD","CVRD","8917","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Siqueira, G.S.","115","2004","09","30","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD008917","CVRD008917","auto","Geovane S. Siqueira","RFL-133/98",NA,NA,"2004","09",NA,NA,"30","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"236","2021-02-25 10:13:07-03","CVRD","CVRD","20","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Folli, D.A.","20","1978","07","21","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD000020",NA,"auto","Graziela M. Barroso",NA,NA,NA,"1988","05",NA,NA,"13","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"237","2021-02-25 10:13:07-03","CVRD","CVRD","8881","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Folli, D.A.","4935","2004","09","15","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD008881","CVRD008881","auto","Domingos A. Folli",NA,NA,NA,"2004","09",NA,NA,"15","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"238","2021-02-25 10:13:07-03","CVRD","CVRD","13857","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Siqueira, G.S.","773","2012","08","31","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD013857","CVRD013857","auto","Geovane S. Siqueira",NA,NA,NA,"2012","08",NA,NA,"31","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"239","2021-02-25 10:13:07-03","CVRD","CVRD","8917","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus var. grandifolia","O. Berg","Siqueira, G.S.","115","2004","09","30","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Mucamba","CVRD008917","CVRD008917","auto","Geovane S. Siqueira","RFL-133/98",NA,NA,"2004","09",NA,NA,"30","Magnoliopsida",NA,NA,NA,"var. grandifolia",NA,NA
"240","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Coelho, BBS","224","1987","07","23",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,NA,"auto","Peron, M",NA,NA,NA,"1989","10",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Marquete, R; Giordano, LCS; Marquete, N; Valente, MC","3087","2001","09","26",NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Textura do solo: areno/pedregoso. Relevo: íngrime. Vegetação: Mata Ciliar, borda da mata.; Semi-heliófila em ambiente úmido, ripária, rupícola. Arbusto com 2m de altura. Tronco com casca levemente fissurada, cor cinza. Folhas cartáceas, discolores ve",NA,NA,"auto","Soares-Silva, LH",NA,NA,NA,"2007","05","-43534.3333","-21425.3333",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 11:49:33-03","UFPE","UFP","77498","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Lima, MPM; Regina H.P. Andreata; Gomes, M; Marquete, R","159","1987","11","13",NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"Arbusto cerca de 3,5 metros de altura com flores amareladas, pilosas, levemente perfumada. Muito frequente.","UFP077498",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 11:49:33-03","UFPE","UFP","77483","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Coelho, BBS","224","1987","07","23",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,NA,"UFP077483",NA,"auto","Peron, M",NA,NA,NA,"1989","10",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 11:49:33-03","UFPE","UFP","77499","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Marquete, R; Giordano, LCS; Marquete, N; Valente, MC","3087","2001","09","26",NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Textura do solo: areno/pedregoso. Relevo: íngrime. Vegetação: Mata Ciliar, borda da mata.; Semi-heliófila em ambiente úmido, ripária, rupícola. Arbusto com 2m de altura. Tronco com casca levemente fissurada, cor cinza. Folhas cartáceas","UFP077499",NA,"auto","Soares-Silva, LH",NA,NA,NA,"2007","05","-43534.3333","-21425.3333",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Marquete, R; Giordano, LCS; Marquete, N; Valente, MC","3087","2001","09","26",NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Textura do solo: areno/pedregoso. Relevo: íngrime. Vegetação: Mata Ciliar, borda da mata.; Semi-heliófila em ambiente úmido, ripária, rupícola. Arbusto com 2m de altura. Tronco com casca levemente fissurada, cor cinza. Folhas cartáceas, discolores ve",NA,NA,"auto","Soares-Silva, LH",NA,NA,NA,"2007","05","-43534.3333","-21425.3333",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Marquete, R; Giordano, LCS; Marquete, N; Valente, MC","3087","2001","09","26",NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Textura do solo: areno/pedregoso. Relevo: íngrime. Vegetação: Mata Ciliar, borda da mata.; Semi-heliófila em ambiente úmido, ripária, rupícola. Arbusto com 2m de altura. Tronco com casca levemente fissurada, cor cinza. Folhas cartáceas, discolores ve",NA,NA,"auto","Soares-Silva, LH",NA,NA,NA,"2007","05","-43534.3333","-21425.3333",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Peron, M","489","1987","11","18",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Elev.: 1600-1700 m.; Arbusto com mais ou menos 2 metros de aultura, ciófilo, caule fino, flexível, frutos verdes, amarelados, vonisis e atropurpúreos.; Capão de mata ciliar.",NA,NA,"auto","Peron, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 11:49:33-03","UFPE","UFP","77485","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Peron, M","489","1987","11","18",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Elev.: 1600-1700 m.; Arbusto com mais ou menos 2 metros de aultura, ciófilo, caule fino, flexível, frutos verdes, amarelados, vonisis e atropurpúreos.; Capão de mata ciliar.","UFP077485",NA,"auto","Peron, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
