"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"464","2020-12-11 11:31:23-03","UFMG","BHCB","83100","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Barreto, HLM","1935","08","09","Southern America","Brasil","Minas Gerais","Fazenda da Limeira.",NA,NA,"Muit frequente.; Trepadeira.; Capoeira.","BHCB054860","1826","Dicotyledon",NA,"Mart.",NA,"Tombos","-42.0228004455566","-20.9046993255615","BHCB054860",NA,NA,"16749","auto",NA,"2004",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"465","2020-12-11 11:31:23-03","UFMG","BHCB","98510","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Brina, AE; Rezende, SG","2005","08","30","Southern America","Brasil","Mato Grosso do Sul","Fazenda Maria Coelho, Coord.: UTM 21K Long: 440.496 e Lat: 7.864.807",NA,NA,"Herbácea.; Pastagens.","BHCB054859","903","Dicotyledon",NA,"Mart.",NA,"Corumbá","-57.6533012390137","-19.0091991424561","BHCB054859","125","125","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-03-11 09:00:06-03","URCA","HCDAL","5076","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Fernande, A.; Matos","1977","05","30",NA,"Brasil","Bahia","Fazenda São Mateus",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.","Siqueira, J.C.","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,NA,"50006","auto",NA,"1990",NA,NA,NA,"01","24",NA,NA,NA,NA,NA,NA
"467","2020-03-11 09:00:06-03","URCA","HCDAL","328","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Miranda, A.M.; Pires, M.F.O.","1995","03","09",NA,"Brasil","Pernambuco","Est. Exp. do IPA",NA,NA,"Trepadeira; folhas membranáceas; flores alvas.",NA,"2110",NA,NA,"Mart.","Pinheiro, K.","Serra Talhada","-38.2983016967773","-7.99194002151489",NA,NA,NA,"55090","auto",NA,"2007",NA,NA,NA,"07","06",NA,NA,NA,NA,NA,NA
"468","2021-02-11 17:17:47-03","UFPR","UPCB","37401","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Klein, R.M.","1955","04","22",NA,"Brasil","Santa Catarina","Morro da Fazenda",NA,NA,"Liana com flor branca. Mata. Altitude 100msm..",NA,"1319",NA,NA,"Moq.","Smith, L.B.","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"27253","auto",NA,"1958",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"469","2021-02-11 17:17:47-03","UFPR","UPCB","1812","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Klein, R.M.","1955","04","22",NA,"Brasil","Santa Catarina","Morro da Fazenda",NA,NA,"Liana com flor branca. Mata. Altitude 100msm..",NA,"1319",NA,NA,"Moq.","Smith, L.B.","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"27253","auto",NA,"1958",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"470","2021-02-11 17:17:48-03","UFPR","UPCB","51769","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Mourão, K.S.M.","2005","07","01",NA,"Brasil","Paraná","Bosque II",NA,NA,"Liana, filotaxia oposta, botões florais..",NA,"70",NA,NA,"Moq.","Guimarães, O.A.","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,"19250","auto",NA,"2005",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"471","2021-02-11 17:17:48-03","UFPR","UPCB","76259","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Krieger, L.","1981","07","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"Erva alta, meio escandente, planta inteira verde cinérea. Na caatinga..",NA,"18432",NA,NA,"Mart.","Siqueira, J. C.","Araçuaí","-42.0703010559082","-16.8497009277344",NA,NA,NA,"46442","auto",NA,"1982",NA,NA,NA,"03","16",NA,NA,NA,NA,NA,NA
"472","2021-02-11 17:17:48-03","UFPR","UPCB","15784","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Hatschbach, G.","1984","09","13",NA,"Brasil","Minas Gerais","Arredores de Itaobim",NA,NA,"Erva 1,5m, flor alvecente. Caatinga..",NA,"48133",NA,NA,"Mart.","Pedersen, T.M.","Itaobim","-41.5032997131348","-16.5617008209229",NA,NA,NA,"19493","auto",NA,"1986",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"473","2021-02-11 17:17:48-03","UFPR","UPCB","8155","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Hatschbach, G.","1969","07","17",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Cruz - orla do Pantanal",NA,NA,"Ereta..",NA,"21925",NA,NA,"Mart.","Pedersen, T.M.","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,"212961","auto",NA,"1970",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"474","2011-06-21 11:39:00-03","MO","MOBOT","100179755","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Martín Cárdenas","1932","7",NA,"South America","Bolivia","Tarija",NA,NA,NA,NA,NA,"Cárdenas Hermosa 109",NA,NA,"(Mart.) Moq.","Foster's 1958 Catalog notes file",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"475","2011-06-17 17:02:00-03","MO","MOBOT","100181119","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","José Steinbach","1916","8","13","South America","Bolivia","Santa Cruz","Buena Vista",NA,NA,NA,NA,"Steinbach G. 2582",NA,NA,"(Mart.) Moq.","Foster's 1958 Catalog notes file","Sara","-63.66666","-17.45",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"476","2017-07-20 15:09:00-03","MO","MOBOT","100989049","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","23","South America","Brazil","Goiás","Piranhas.",NA,NA,NA,NA,"Irwin 17667",NA,NA,"(Mart.) Moq.","K. Becker",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"477","2018-07-17 11:51:00-03","MO","MOBOT","101056461","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Pedro Acevedo-Rodríguez|M. Chocce|P. Maceda","2004","8","10","South America","Peru","Madre de Dios","CICRA Camp, trail to airstrip.",NA,NA,NA,NA,"Acevedo-Rodríguez 14280",NA,NA,"(Mart.) Moq.","M. T. Strong",NA,"-70.1004","-12.5694333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","1756612","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Stephan G. Beck","1983","6","3","South America","Bolivia","La Paz","Coroico (Yolosa) 15 kms. bajando hacia Caranavi. Borde del camino.",NA,NA,NA,NA,"Beck 9218",NA,NA,"(Mart.) Moq.","T. Borsch (BONN)","Nor Yungas",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","2536020","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Stephen F. Smith|C.C. Smith|M.A. Condon","1987","7","17","South America","Peru","Madre de Dios","Trail beyond the Lookout Tree; Explorer's Inn, near the confluence of Ri|o Tambopata and Ri|ro La Torre, 39 km SW of Puerto Moldonado.",NA,NA,NA,NA,"Smith 1079",NA,NA,"(Mart.) Moq.",NA,NA,"-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","2540960","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Guillermo Klug","1933","4",NA,"South America","Peru","Loreto","Balsapuerto; forest.",NA,NA,NA,NA,"Klug 3011",NA,NA,"(Mart.) Moq.",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2011-06-08 11:53:00-03","MO","MOBOT","2541111","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","José Schunke V.","1974","7","24","South America","Peru","San Martín","Dtto. Uchiza. Al E del Puente de río Uchiza. En bosque alto, con abundante luz solar.",NA,NA,NA,NA,"Schunke Vigo 7731",NA,NA,"(Mart.) Moq.",NA,"Mariscal Cáceres",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2009-04-08 10:03:00-03","MO","MOBOT","3268809","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Otto Buchtien","1911","11",NA,"South America","Bolivia","La Paz","Región andina. Cotaña..",NA,NA,NA,NA,"Buchtien 685",NA,NA,"(Mart.) Moq.",NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"483","2019-02-19 04:30:00-03","MO","MOBOT","3268810","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Martius 241",NA,NA,"(Mart.) Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","3268811","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Walter J. Eyerdam|Alan A. Beetle","1938","10","14","South America","Argentina","Jujuy","2 km northwest of San Pedro de Jujuy; sandy loam, full sun or semi-shade.",NA,NA,NA,NA,"Eyerdam 22576",NA,NA,"(Mart.) Moq.","I.M. Johnston","San Pedro",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-01-16 11:49:00-02","MO","MOBOT","735011","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Thomas B. Croat","1972","7","12","South America","Peru","Loreto","Río Huallaga, above Lagunas.",NA,NA,NA,NA,"Croat 18100",NA,NA,"(Mart.) Moq.",NA,"Alto Amazonas","-75.6666667","-5.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","248",NA,NA
"486","2015-03-26 08:32:00-03","MO","MOBOT","735855","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Alwyn H. Gentry|Angel Salazar V.|C. Palm|J. Pérez","1985","10","10","South America","Peru","Loreto","Km 22 Yurimaguas- Tarapoto road, remnant patch of mature forest on white sand and adjacent scrub.",NA,NA,NA,NA,"Gentry 52178",NA,NA,"(Mart.) Moq.","R. Bord (FR)","Alto Amazonas","-76.2166667","-6",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-355",NA,NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","736591","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Carlos Reynel Rodríguez|E. Meneses","1990","8","17","South America","Peru","Madre de Dios","Zona reservada de Tambopata.",NA,NA,NA,NA,"Reynel Rodríguez 5172",NA,NA,"(Mart.) Moq.","C. Reynel (MO)","Tambopata","-69.3","-12.81666",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7",NA,NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","773938","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","Felix Woytkowski","1960","8","23","South America","Peru","Junín","Satipo. Forest.",NA,NA,NA,NA,"Woytkowski 5889",NA,NA,"(Mart.) Moq.",NA,"Jauja","-74.68333","-11.26666",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA,NA
"489","2019-02-19 04:30:00-03","MO","MOBOT","100896679","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","C.F.P. Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Martius 211",NA,NA,"Mart.","M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"490","2009-04-10 15:22:00-03","MO","MOBOT","100180304","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","R.E. Fries","1902",NA,NA,"South America","Bolivia",NA,"Chaco: Tatarenda",NA,NA,NA,NA,"Fries 1410",NA,NA,"Mart.","Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"491","2009-04-13 09:58:00-03","MO","MOBOT","100180357","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","T. Herzog","1911","4",NA,"South America","Bolivia",NA,"Comarapa",NA,NA,NA,NA,"Herzog 1884",NA,NA,"Mart.","Foster's 1958 catalog notes file",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"492","2011-06-17 17:02:00-03","MO","MOBOT","100181181","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","José Steinbach",NA,NA,NA,"South America","Bolivia","Santa Cruz","Buena Vista",NA,NA,NA,NA,"Steinbach G. 6137",NA,NA,"Mart.","Foster's 1958 Catalog notes file","Sara","-63.66666","-17.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"493","2013-07-18 16:22:00-03","MO","MOBOT","100310998","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","G.A. Parada|V.D. Rojas","2010","5","19","South America","Bolivia","Santa Cruz","4-7 km de Arenales.",NA,NA,NA,NA,"Parada-Gutierrez 2503",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-63.7205556","-18.9930555",NA,"560.00000000","703.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-6",NA,NA
"494","2013-07-17 09:55:00-03","MO","MOBOT","100312928","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","G.A. Parada|V.D. Rojas","2010","5","31","South America","Bolivia","Santa Cruz","Camino de Naranjos a Pampa Negra.",NA,NA,NA,NA,"Parada-Gutierrez 2653",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-64.2680556","-18.4694445",NA,"1689.00000000","1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-17",NA,NA
"495","2021-01-25 08:03:00-03","MO","MOBOT","100315430","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|Mary Mendizábal","2009","9","21","South America","Bolivia","Santa Cruz","Camino entre la comunidad el Enpinao y La chacra.",NA,NA,NA,NA,"Arroyo Padilla 4609",NA,NA,"Mart.",NA,"Vallegrande","-63.8330556","-18.3377777",NA,"1789.00000000","1895.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","09-15",NA,NA
"496","2015-04-21 05:44:00-03","MO","MOBOT","100350104","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|Y. Inturias|Ivan Linneo|D. Villarroel|R.N. Ledezma","2010","6","11","South America","Bolivia","Santa Cruz","Alrededores del Rio San Blass. Aproximadamente 10 km del pueblo de Vallegrande.",NA,NA,NA,NA,"Arroyo Padilla 4809",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-64.0444444","-18.4386111",NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-2",NA,NA
"497","2015-04-21 05:44:00-03","MO","MOBOT","100350427","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|Y. Inturias|Ivan Linneo|D. Villarroel","2010","7","12","South America","Bolivia","Santa Cruz","Piraimirí, a orillas del Río.",NA,NA,NA,NA,"Arroyo Padilla 4847",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-63.9777778","-18.6458333",NA,"2147.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-3",NA,NA
"498","2015-04-21 05:44:00-03","MO","MOBOT","100359226","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|Y. Inturias|Ivan Linneo","2010","7","15","South America","Bolivia","Santa Cruz","A 6 km de Valle grande, camino hacia casas viejas en quebrada de montaña y borde del rio.",NA,NA,NA,NA,"Arroyo Padilla 4981",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-64.1511111","-18.4802778",NA,"1894.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-5",NA,NA
"499","2015-04-21 05:44:00-03","MO","MOBOT","100380922","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|D. Villarroel|Y. Inturias|Ivan Linneo","2010","7","15","South America","Bolivia","Santa Cruz","Alrededores del Río la Ciénega-",NA,NA,NA,NA,"Arroyo Padilla 4962",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-64.1097222","-18.4455555",NA,"1993.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-4",NA,NA
"500","2012-09-29 09:35:00-03","MO","MOBOT","100440975","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Luzmila Arroyo P.|Y. Inturias|M. Betancur|M.T. Martinez|G. Toledo","2011","9","26","South America","Bolivia","Santa Cruz","Camino de Vallegrande a Postrervalle.",NA,NA,NA,NA,"Arroyo Padilla 5930",NA,NA,"Mart.","G. A. Parada (USZ) 2012","Vallegrande","-63.9819445","-18.5544444",NA,"1887.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-31",NA,NA
"501","2013-08-28 13:36:00-03","MO","MOBOT","100528258","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M. Huanca","2012","8","8","South America","Bolivia","Santa Cruz","Potreros de los comunarios de Chañara.",NA,NA,NA,NA,"Huanca 145",NA,NA,"Mart.","G. A. Parada (USZ), 2013","Vallegrande","-64.4119444","-18.215",NA,"1409.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-6",NA,NA
"502","2019-02-14 16:42:00-02","MO","MOBOT","101101786","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","2011","12","20","South America","Bolivia","Santa Cruz","2.2 km (by air), 3.2 km (by road) W of plaza central of Vallegrande, along gravel road to the west.",NA,NA,NA,NA,"Nee 58666",NA,NA,"Mart.","M. Nee","Vallegrande","-64.1288889","-18.4875",NA,"2285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"503","2019-05-21 10:45:00-03","MO","MOBOT","101132082","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Benjamin M. Torke|V. F. Mansano|Marcus J. Falcão|et al.","2015","11","4","South America","Brazil","Pará","Floresta Nacional do Tapajós. Access road departing on the W side of the BR-163 highway at km 67, trail departing N of camp at end of road.",NA,NA,NA,NA,"Torke 1506",NA,NA,"Mart.","B. Torke","Belterra","-54.9747223","-2.8427777",NA,"172.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"504","2013-10-16 15:13:00-03","MO","MOBOT","1155763","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","J. Richard Abbott|Antony Jardim","1995","6","24","South America","Bolivia","Santa Cruz","Environs of Comarapa. Dry inter-Andean scrub forest.",NA,NA,NA,NA,"Abbott 17261",NA,NA,"Mart.","M. Nee (NY)","Manuel Maria Caballero","-64.58333","-17.9",NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","1521442","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","1987","7","28","South America","Bolivia","Santa Cruz","Estancia San Rafael de Amboro, 15 km (by air) SSE of Buena Vista. Disturbed and pasture near ranch house, Scheelea princeps, Guadua angustifolia, Hura crepitans.",NA,NA,NA,NA,"Nee 35389",NA,NA,"Mart.","M. Nee","Ichilo","-63.61666","-17.58333",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","1522508","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","1998","4","7","South America","Bolivia","Santa Cruz","Along Quebrada Turino, 5 km NNW of Paurito. Flat, on clay soil. Remnants of low chaco forest, area mostly cleared for fields and pastures.",NA,NA,NA,NA,"Nee 48874",NA,NA,"Mart.","M. Nee (NY)","Andrés Ibáñez","-62.96666","-17.85",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","1523277","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee|E. Chávez","1998","4","10","South America","Bolivia","Santa Cruz","South of ridge with oleoducto, just W of the main, wide valley of Mairana, 1.2 km W of Todos Santos. Arid woodland along arroyo and steep slopes, along small stream and dirt road.",NA,NA,NA,NA,"Nee 48921",NA,NA,"Mart.","M. Nee (NY)","Florida","-64","-18.14166",NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","1524337","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","1987","8","7","South America","Bolivia","Santa Cruz","3 km. SW of Comarapa on road to Chillon. Slopes, deciduous arid scrub on shale, Prosopis kuntzei.",NA,NA,NA,NA,"Nee 35558",NA,NA,"Mart.","T. M. Pedersen","Manuel Maria Caballero","-64.55","-17.91666",NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","1524467","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","1985","8","29","South America","Bolivia","Pando","1 km. W of Humaita. Tropical evergreen forest, along Rio Madre de Dios non-inundated (terra firme), dominated by scattered emergent Bertholletia excelsa.",NA,NA,NA,NA,"Nee 31652",NA,NA,"Mart.","T. M. Pedersen, 1996","Manuripi","-68.26666","-12.01666",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","1524535","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee|Daniel E. Atha","1998","7","10","South America","Bolivia","Cochabamba","Near Río Pojo at Pojo. Hedgerows and edges of fields.",NA,NA,NA,NA,"Nee 49997",NA,NA,"Mart.","M. Nee","Carrasco","-64.86666","-17.76666",NA,"2030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","1524581","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","2000","11","12","South America","Bolivia","Santa Cruz","At intersection of oil pipeline, railroad, and highway from Ibapó to Santa Cruz, 4.5 km SW of Cabezas. Chaco forest on flat area, Opuntia kiskaloro, Monvillea cavendishii, Pereskia sacharosa, Achatocarpus praecox.",NA,NA,NA,NA,"Nee 51397",NA,NA,"Mart.","M. Nee (NY)","Cordillera","-63.33333","-18.81666",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2012-07-07 21:45:00-03","MO","MOBOT","1525009","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee",NA,NA,NA,"South America","Bolivia","Santa Cruz","Province of Vallegrande",NA,NA,NA,NA,"Nee 35598",NA,NA,"Mart.","M. Nee","Vallegrande","-64.106944","-18.489722",NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","1526875","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,"Nee 37910",NA,NA,"Mart.","M. Nee",NA,"-63.2","-17.74166",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","1530925","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Michael H. Nee","1985","9","29","South America","Bolivia","La Paz","24 km. E of and below Chuspipata on road to Chulumani. Moist forest (lower cloud forest) on steep slopes, with Nicotiana tomentosa, Solanum albidum.",NA,NA,NA,NA,"Nee 32047",NA,NA,"Mart.","T. Pedersen","Sud Yungas","-67.78333","-16.36666",NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
