"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"715","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245560","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Miers",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,"P04245560","P04245560_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4481",NA
"716","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245561","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou, A.","1872","10","24","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P04245561","P04245561_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6047",NA
"717","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245564","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P04245564","P04245564_01",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"869",NA
"718","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245565","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Beaurepaire",NA,NA,NA,"Brasil","São Paulo",NA,"Province de Saint Paul",NA,NA,NA,NA,"P04245565","P04245565_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2016-12-14 16:17:10-02","MNHN","RECOLNAT_MNHN_P","P04459523","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.",NA,"1876","4","1","Paraguay","Guairá",NA,"Villa-Rica dans les haies.","-56.4507","-25.78447",NA,NA,"P04459523","P04459523_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04459523' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2015-09-04 11:02:25-03","MNHN","RECOLNAT_MNHN_P","P04449803","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.",NA,"1874","10","1","Paraguay","Guairá",NA,"Villa-Rica, dans les haies.","-56.442","-25.76724",NA,NA,"P04449803","P04449803_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04449803' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2016-02-09 15:34:40-02","MNHN","RECOLNAT_MNHN_P","P00641255","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Widgren, J.F.","1845",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00641255","P00641255_01","Krukoff",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00641255' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2013-09-23 15:03:01-03","MNHN","RECOLNAT_MNHN_P","P02088867","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Bonpland",NA,NA,NA,"Argentine",NA,NA,"Province de Corrientes",NA,NA,NA,NA,"P02088867","P02088867_01","Bacigalupi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088867' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245547","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Ule, E.","1889","11","1","Brasil","Santa Catarina",NA,"Perto de Tubarão",NA,NA,NA,NA,"P04245547","P04245547_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1529",NA
"724","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245548","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Schwacke","1898","9","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P04245548","P04245548_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245548' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13519",NA
"725","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245550","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Smith, L.B.|Reitz, R.","1964","10","20","Brasil","Santa Catarina","São Miguel d´Oeste","2 km Northwest of São Miguel d´Oeste","-53.53333","-26.7",NA,NA,"P04245550","P04245550_01",NA,NA,NA,NA,NA,"700","750","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245550' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12753",NA
"726","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245566","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P04245566","P04245566_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245567","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Mosén","1973","12","30","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"P04245567","P04245567_01",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1472",NA
"728","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245568","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P04245568","P04245568_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245568' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3785",NA
"729","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245569","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P04245569","P04245569_01",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3785",NA
"730","2015-09-04 16:13:35-03","MNHN","RECOLNAT_MNHN_P","P04533368","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G.","1967","11","7","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,"P04533368","P04533368_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533368' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,"17717",NA
"731","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245549","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Smith, L.B.|Klein, R.","1957","2","25","Brasil","Santa Catarina","Itapiranga","7km south of Popí","-53.7122001647949","-27.1693992614746",NA,NA,"P04245549","P04245549_01",NA,NA,NA,NA,NA,"200","300","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245549' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"18767","auto",NA,NA,NA,"11804",NA
"732","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245562","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou, A.","1872","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Janeiro). Chemin de M. l´ Escragnolle","-43.2075004577637","-22.9027996063232",NA,NA,"P04245562","P04245562_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Avec la comm. scient. Belge <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"6047",NA
"733","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245551","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Weddell, H.A.","1844","1","1","Brasil","Rio de Janeiro","Petrópolis","Brésil. Serra d´ Estrella","-43.1786003112793","-22.5049991607666",NA,NA,"P04245551","P04245551_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245551' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"483",NA
"734","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245570","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou, A.","1869","9","11","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"P04245570","P04245570_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2966",NA
"735","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245552","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Nadeaud",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Forets du Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"P04245552","P04245552_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245552' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"736","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245559","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Nadeaud",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Forêts du Corcovado, prés de Chemin des Inforcados","-43.2075004577637","-22.9027996063232",NA,NA,"P04245559","P04245559_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"737","2015-09-04 13:42:07-03","MNHN","RECOLNAT_MNHN_P","P04245553","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Nadeaud",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fórêts virgens. Corcovado, etc","-43.2075004577637","-22.9027996063232",NA,NA,"P04245553","P04245553_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245553' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"738","2015-09-04 16:13:35-03","MNHN","RECOLNAT_MNHN_P","P04533369","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G.|Haas, H.","1967","6","18","Brasil","Paraná","Medianeira","Jardinópolis","-54.0938987731934","-25.2952995300293",NA,NA,"P04533369","P04533369_01",NA,NA,NA,NA,NA,NA,NA,"Nome vulgar: Esporão de galo <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533369' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"17581","auto",NA,NA,NA,"16581",NA
"739","2015-09-04 15:57:37-03","MNHN","RECOLNAT_MNHN_P","P04546217","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hoehne, W.","1951","7","17","Brasil","São Paulo","Limeira","Mata da S.A.F.B.","-47.4000015258789","-22.5599994659424",NA,NA,"P04546217","P04546217_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04546217' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA
"740","2015-09-04 15:57:37-03","MNHN","RECOLNAT_MNHN_P","P04546218","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Cordeiro, I.|Barros, M.A.B.","1994","5","18","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, município de Eldorado, arredores da Caverna do Diabo.","-48.0999984741211","-24.5200004577637",NA,NA,"P04546218","P04546218_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04546218' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,"1433",NA
"741","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245563","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou, A.","1870","11","18","Brasil","Rio de Janeiro","Rio de Janeiro","Serra de Jacarepagua","-43.2075004577637","-22.9027996063232",NA,NA,"P04245563","P04245563_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"4884",NA
"742","2015-09-04 13:42:33-03","MNHN","RECOLNAT_MNHN_P","P04245571","PreservedSpecimen",NA,"Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Glaziou","1868","5","23","Brasil","Rio de Janeiro","Nova Friburgo","Serra de Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"P04245571","P04245571_01",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04245571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"2708",NA
"743","2020-10-01 14:20:56-03","JBB","HEPH","28996","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Ribeiro, J","1988","10","21","Brasil","Paraná ","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Rossetto, EFS","2009",NA,NA,"2",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,"47841","auto",NA,NA,NA,NA,NA
"744","2020-12-11 11:37:13-03","UFMG","BHCB","50548","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-12-11 11:37:13-03","UFMG","BHCB","34064","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-12-11 11:37:13-03","UFMG","BHCB","50613","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-12-11 11:37:13-03","UFMG","BHCB","170888","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Kamino, LHY; Elias, TA; Giacomin, LL","2008","10","28","Brasil","Minas Gerais","Gonçalves","Estrada de terra Gonçalves - Camanducaia","-46.469444","-23.133333","-46.469444","-23.133333","BHCB046858",NA,NA,"2018","08","02","1245",NA,NA,"Arbóreo, frutos alaranjados","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-12-11 11:37:13-03","UFMG","BHCB","185989","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Gontijo, FD","2014","10","07","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.391672","-19.385314","-43.391672","-19.385314","BHCB185989",NA,NA,NA,NA,NA,"370",NA,NA,"Escandente; Floração/Frutificação; Borda de Mata; às margens de curso d#?#água. Flores brancas/frutos alaranjados.; Floresta estacional semidecidual","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-12-11 11:37:13-03","UFMG","BHCB","134563","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Verdi, M; Dreveck, S","2008","03","13","Brasil","Santa Catarina","Vargem","Lagoa dos Patos., FOM. Floresta em estado médio de regeneração.","-50.940833","-27.449444","-50.940833","-27.449444",NA,NA,NA,NA,NA,NA,"417",NA,"941","IFFSC 365/S/39. Fruto imaturo verde.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-12-11 11:37:13-03","UFMG","BHCB","145912","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Stehmann, JR; Augsten, M","2010","11","19","Brasil","Minas Gerais","Araxá","Arboreto CBMM","-46.905044","-19.674464","-46.905044","-19.674464",NA,NA,NA,NA,NA,NA,"6148","1111","1111",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-12-11 11:37:13-03","UFMG","BHCB","149937","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração","-45.324028","-22.5765","-45.324028","-22.5765",NA,NA,NA,NA,NA,NA,"2990","1440","1440","Árvore com 5m de altura a beira de riacho. Frutos imaturos verdes","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-12-11 11:37:13-03","UFMG","BHCB","34002","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-12-11 11:37:13-03","UFMG","BHCB","67506","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"5407",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"754","2020-12-11 11:37:13-03","UFMG","BHCB","199536","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Dreveck, S; Verdi, M","2008","02","17","Brasil","Santa Catarina","Salto Veloso",NA,"-51.4063987731934","-26.9053001403809",NA,NA,"BHCB199536",NA,NA,"2008",NA,NA,"219","1089","1089","Fruto imaturo verde; Floresta em estágio médio de regeneração","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"10599","auto",NA,NA,NA,NA,NA
"755","2020-12-11 11:37:13-03","UFMG","BHCB","24397","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"756","2020-12-11 11:37:13-03","UFMG","BHCB","52608","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Kamino, LHY; França, GS; Stehmann, JR","2000","06","20","Brasil","Minas Gerais","Camanducaia","Pinheirão.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,"8","1700","1700","Arbóreo Mata Fruto alaranjado","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"757","2020-12-11 11:37:13-03","UFMG","BHCB","56540","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","França, GS","2000","12","09","Brasil","Minas Gerais","Camanducaia","Pinheirão.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,"220",NA,NA,"Arbóreo, frutos amarelados, borda da mata","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"758","2021-02-11 17:19:24-03","UFPR","UPCB","6674","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","aff. brasiliensis","Strychnos aff. brasiliensis","Mart.","Hatschbach, G.","1967","11","07","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Hatschbach, G.","1967","11",NA,"17717",NA,NA,"Trepadeira lenhosa, flor creme. Araucarieto..",NA,NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"759","2021-02-11 17:19:24-03","UFPR","UPCB","63015","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Kaehler, M.","2008","09","23","Brasil","Paraná","Telêmaco Borba","Desmatamento para construção do Eixo da Barragem da UH Mauá.","-50.7","-24.033333","-50.7","-24.033333",NA,NA,"Ribas, O.S.","2009","02",NA,"292","680","680","Árvore de 10 m de altura com botões..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-11 17:19:24-03","UFPR","UPCB","50501","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Possette, R.F.S.","2004","10","29","Brasil","Paraná","Bateias","25°21'S 49°30'W, Estação Hidromineral Ouro Fino","-49.5","-25.35","-49.5","-25.35",NA,NA,"Possette, R.F.S. & Ribas, O.S.","2004","01","01",NA,NA,NA,"Árvore fina, ramificada, 3,5m, trilha. Floresta ombrófila montana. Alt.: 880m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
