"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"391","2008-05-27 22:02:00-03","MO","MOBOT","1542193","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","P. Dusén",NA,NA,NA,"Per Dusén","1908","12","30","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7423","Roca Nova - Bauhado, in silva prim.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"392","2009-07-09 17:05:00-03","MO","MOBOT","1542200","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1971","12","19","Brazil","Paraná",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Hatschbach 25996","Serra Marunmi, picada ao Olimpo (mun. Moretes).",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"393","2014-12-26 10:24:00-02","MO","MOBOT","1542207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach|A. Gomes","1983","12","6","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47189","Estr. da Graciosa, prox. rio Cachoeira, (mun. Morretes).",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"394","2009-11-04 15:51:00-02","MO","MOBOT","1542212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 14278",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"395","2013-01-27 07:03:00-02","MO","MOBOT","1542059","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"A. Gevieski","1953","11","20","Brazil","Santa Catarina",NA,"-46.63333","-23.45",NA,NA,"200.00000000",NA,NA,NA,"Gevieski 25","Horto Florestal I.N.P., Ibirama.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-11-10 04:40:00-03","MO","MOBOT","100875939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|T. Arruda|L. Souza|D. Soares","2014","11","19","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes 4024","Parque Estadual Carlos Botelho.",NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"397","2020-11-10 04:40:00-03","MO","MOBOT","100874440","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","2014","11","21","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes 4123","Parque Estadual Carlos Botelho.",NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"398","2020-11-10 04:40:00-03","MO","MOBOT","100876307","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","2014","11","21","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes 4120","Parque Estadual Carlos Botlho.",NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"399","2020-11-10 04:40:00-03","MO","MOBOT","100876267","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","2014","11","20","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes 4050","Parque Estadual Carlos Botlho.",NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"400","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","12395","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Mez","H. van der Werff",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,"Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Véu da Noiva","Arbusto 2 m, flores alvescentes.;","Tracheophyta","Laurales","América do Sul",NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA
"401","2019-03-29 10:41:28-03","UFSM","HDCF","4980","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Pedralli, G.",NA,NA,NA,"Nascimento, A. R. T.","1995","10","20","Brasil","Rio Grande do Sul","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,NA,NA,"Morro do Botucaraí",NA,NA,NA,"América",NA,"28166","auto",NA,NA,NA,NA,NA
"402","2015-10-22 10:02:57-02","UNIOESTE","UNOP","6054","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Brotto, M.L.","2010","03","24","Sobral, M.","2000","11","25","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"s.n.","Parque das Nascentes.",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"403","2020-08-31 09:11:37-03","INPA","INPA","130158","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Pessoal do Horto Florestal","1927","08","10","Brasil","Rio de Janeiro","Guanabara",NA,NA,NA,NA,NA,NA,"INPA0130158","INPA0130158 INPA0130158_e","RB95416","Mata do Pai Ricardo",NA,"Dicotyledon Magnoliids","Laurales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","28057",NA,"Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","A. Quinet/06-11-2005",NA,NA,NA,"F. Z. Saiter","2004","02","03","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML028057","MBML028057","25","Estação Biológica de Santa Lúcia","Árvore c/ 8m alt, DAP 20cm, inflorescência com flores brancas, A3P17N511.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","7523",NA,"Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","H. van der Werff/set.1995",NA,NA,NA,"L. D. Thomaz","1993","03","10","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML007523","MBML007523","1170","Estação Biológica de Santa Lúcia","Altura 14m. PAP 26cm, caule interno amarelo, com odor de pitanga, botões verdes. A3P17N512.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","7524",NA,"Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","H. van der Werff/set.1995",NA,NA,NA,"L. D. Thomaz","1993","03","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML007524","MBML007524","1217","Estação Biológica de Santa Lúcia","Altura 12m, PAP 22cm, caule interno amarelado, com odor de pitanga, fruto verde com pintas brancas. A3P16N446.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5380","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Stival-Santos A.","2009","10","25","Stival- Santos A.","2009","10","25","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,NA,"1294",NA,"FURB 17475; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA
"408","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5293","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Kortea","2009","11","10","Korte, A.; Knuss","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","-49.3903007507324","-27.2772006988525",NA,NA,NA,NA,NA,NA,"792",NA,"FURB 16000; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,"21642","auto",NA,NA,NA,NA,NA
"409","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5396","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Korte A.; Kniess A.","2009","12","10","Brasil","Santa Catarina","Rio do sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,"1480",NA,"FURB 18007; Arbusto; FOD; HABITAT: FOD; DESC: Arbusto",NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA
"410","2021-03-04 11:05:32-03","UFRB","HURB","3616","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","G.A.D.C. Franco","2006","01","01","Ivanauskas, N.M.; et al.","2005","12","15","Brasil","São Paulo","Embu-Guaçu","-46.812222","-23.830833","46°48'44W","23°49'51S","923","923","HURB000003616",NA,"6129","Vale do Sol; Dantum Corrego alegre, zona 23K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-04 11:05:32-03","UFRB","HURB","3619","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B. Baitello","2005","12","09","Cielo-Filho, R.; et al.","2005","11","24","Brasil","São Paulo","Apiaí","-48.8425","-24.509444","48°50'33W","24°30'34S","607","607","HURB000003619",NA,"456","PET AR, Núcleo Caboclos; Corrego Alegre, Zona 22J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-06-15 15:30:59-03","UNESP-RC","HRCB","19109","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Mello-Silva",NA,NA,NA,"Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Estrada vicinal não pavimentada, lado direito da Rod. SP 165 (trecho Sete Barras - Eldorado), não pavimentado)",NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"413","2020-06-15 15:30:59-03","UNESP-RC","HRCB","33123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Hatschbach, G.","2000","02",NA,"Silva, J.M.","1999","12","14","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"3113","Parque Estadual das Lauráceas","Arvoreta 3m, flor creme.",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"414","2020-06-15 15:30:59-03","UNESP-RC","HRCB","22359","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Souza",NA,NA,NA,"Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"Fazenda São Luís",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"415","2020-06-15 15:30:59-03","UNESP-RC","HRCB","56156","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Moraes, P.","2011","09","03","Moraes, P.L.R.","2011","09","02","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"3346",NA,"Arvoreta 3 m, frutos imaturos verdes.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"416","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21323","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Morellato, L.P.C.","1994","11","21","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"834","Fazenda Intervales, Base Saibadela","Árvore, 15m de altura, flores brancas.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"417","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21292","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","11","25","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"969","Fazenda Intervales, Base Saibadela","Árvore, 7m de altura, botões florais e flores creme. Na fit. 20.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"418","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21583","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Galetti, M.","1993","12","16","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"47","Fazenda Intervales, Base Saibadela","Árvore, 4m de altura, flor branca.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"419","2020-06-15 15:30:59-03","UNESP-RC","HRCB","42497","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Ressel, K.","2001","09","18","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"78","Parque Intervales - Base Saibadela","Árvore até 7m de altura, frutos carnosos cor púrpura.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"420","2020-06-15 15:30:59-03","UNESP-RC","HRCB","41292","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Castro, E.R.","2005","02","23","Castro, E.R.","2002","06","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"275","Ilha do Cardoso","Árvore com ca. 10m. Frutos imaturos de cor verde.",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"421","2020-06-15 15:30:59-03","UNESP-RC","HRCB","17305","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Sobral",NA,NA,NA,"Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica da Juréia",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"422","2020-06-15 15:30:59-03","UNESP-RC","HRCB","15007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Moraes",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"P.E.C. Botelho",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"423","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21357","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Galetti, M.","1994","12","12","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"1038","Fazenda Intervales, Base Saibadela","Árvore, 4m de altura, botões e flores brancas.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"424","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21310","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Zipparro, V.B.","1994","07","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"474","Fazenda Intervales, Base Saibadela","Árvore, 4,5m de altura.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"425","2020-06-15 15:30:59-03","UNESP-RC","HRCB","18599","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Ávila",NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.727778","-23.896111","46º43'40W","23º53'46S",NA,NA,NA,NA,NA,"Sul do município de São Paulo, sítio caminho para Engº Marsilac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-06-15 15:30:59-03","UNESP-RC","HRCB","28416","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","05","15","Ivanauskas, N.M.","1996","04","02","Brasil","São Paulo","Pariquera Açu","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,NA,NA,"780","Estação Experimental do IAC","Árvore de 8m. Frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-06-15 15:30:59-03","UNESP-RC","HRCB","22440","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Godoy",NA,NA,NA,"Brasil","São Paulo","Marsilac",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Estadual do Curucutu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-06-15 15:30:59-03","UNESP-RC","HRCB","23558","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Rodrigues",NA,NA,NA,"Brasil","São Paulo","Eldorado","-48.394722","-24.6475","48º23'41W","24º38'51S",NA,NA,NA,NA,NA,"Parque Estadual de Jacupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-06-15 15:30:59-03","UNESP-RC","HRCB","23711","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Esteves, R.","1996","04","29","Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,"Sem ficha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-06-15 15:30:59-03","UNESP-RC","HRCB","47311","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","2007","05","10","Castro, E.R.","2002","06","15","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"277","Ilha do Cardoso","Árvore com ca. 12m. Frutos imaturos de cor verde.",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"431","2020-06-15 15:30:59-03","UNESP-RC","HRCB","19175","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Franco",NA,NA,NA,"Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"432","2020-06-15 15:30:59-03","UNESP-RC","HRCB","36036","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1998","03","31","Moraes, P.L.R. de","1994","08","06","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1027",NA,"Arvoreta ca. 3m de altura, frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"433","2020-06-15 15:30:59-03","UNESP-RC","HRCB","56165","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Moraes, P.","2011","09","01","Moraes, P.L.R.","2011","09","01","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"3355",NA,"Arvoreta 2 m, subosque, frutos imaturos verdes",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"434","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21293","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","11","25","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"970","Fazenda Intervales, Base Saibadela","Árvore, 9m de altura, botões creme. Na fit. 27.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"435","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","12","12","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"1037","Fazenda Intervales, Base Saibadela","Árvore, 4m de altura, botões e flores brancas.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"436","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21389","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","04","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"248","Fazenda Intervales, Base Saibadela","Árvore, 6m de altura, poucos frutos verdes, odor desagradável. Na fi. Nº 216",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"437","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21388","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","04","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"276","Fazenda Intervales, Base Saibadela","Árvore, 8m de altura, frutos verdes com odor desagradável. Na fit. Nº 424.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"438","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21387","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","04","14","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"304","Fazenda Intervales, Base Saibadela","Árvore, 5m de altura, frutos verdes. Na fen. 6R.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"439","2020-06-15 15:30:59-03","UNESP-RC","HRCB","21291","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.","1996","11","19","Almeida-Scabbia, R.J.","1994","12","08","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"1011","Fazenda Intervales, Base Saibadela","Árvore, 4m de altura, presença de flores creme. No perfil nº 991.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"440","2020-06-15 15:30:59-03","UNESP-RC","HRCB","35684","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Guilherme, F.A.G.","2002","05",NA,"Zipparro, V.B.","2000","10","11","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2008","Parque Intervales - Base Saibadela","Árvore com ca. 7m de altura, indivíduo nº 237Q na Fenologia, presença de botões florais verde-claros.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"441","2020-06-15 15:30:59-03","UNESP-RC","HRCB","16221","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Sanchez",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"442","2020-06-25 16:06:18-03","FUVATES","HVAT","2553","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","A. S. Santos","2011","06","15","A. S. Santos; S. Dreveck","2011","04","05","Brasil","Santa Catarina","Vitor Meireles","-50.393611","-27.474722","-50º23'37''W","-27º28'29''S",NA,NA,"HVAT00002553",NA,"3302","Cachoeira do Forno.","Arbusto, 2,2 m de altura, fruto imaturo. -Doação do Herbário FURB, regisro FURB 35064.; Floresta Ombrófila Densa, margem do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-25 10:12:41-03","CVRD","CVRD","14626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Mesn.) Mez","J.B. Baitello","2010","01","20","Miashike, R.L.","2009","12","05","BRASIL","SP","Apiaí","-48.562222","-24.412222","48°33'44W","24°24'44S","603","603","CVRD014626","CVRD014626","29",NA,"trilha da pescaria e Desmoronado <ll>dwc_commonname:</ll> Canela apiaí","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"444","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
