"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"429","2021-03-21 19:33:45-03","UFC","EAC","51418","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Árbocz, G.; et al.","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,"EAC0051418","4860","Dicotyledon",NA,"Mart.","Soares Neto, R.L.","Mato Grosso",NA,"-50.9958000183105","-14.3971996307373","EAC0051418","Cocalinho",NA,NA,"293587","auto",NA,NA,"2012",NA,"03",NA,NA,NA,NA,NA,NA
"430","2021-03-21 19:33:45-03","UFC","EAC","51933","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Magalhães, M.; Chotaro","1953",NA,NA,"Southern America","Brasil",NA,NA,"Árvore, 3 a 5m, abundante.","EAC0051933","s.n.","Dicotyledon",NA,"Mart.","Marquete, N.; Teixeira, J.","Minas Gerais","Capoeira intercalada ao cerrado.","-43.8897018432617","-19.6271991729736","EAC0051933","Lagoa Santa",NA,NA,"12338","auto",NA,NA,"2000",NA,"02","15",NA,NA,NA,NA,NA
"431","2021-03-21 19:33:45-03","UFC","EAC","51932","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Junior, M.C.S.; Silva, A.F.","1983","09","10","Southern America","Brasil",NA,NA,"Árvore, ca. 4,5m.","EAC0051932","s.n.","Dicotyledon",NA,"Mart.","Marquete, N.; Teixeira, J.","Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596","EAC0051932","Paraopeba",NA,NA,"26090","auto",NA,NA,"2000",NA,"02","15",NA,NA,NA,NA,NA
"432","2021-03-21 19:33:45-03","UFC","EAC","51419","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Souza, V.C.; et al.","2000","07","30","Southern America","Brasil",NA,NA,"Árvore, 5m; flor creme.; Cerrado","EAC0051419","24606","Dicotyledon",NA,"Mart.","Soares Neto, R.L.","Goiás","Estrada entre Iaciara e Posse, ca. de 6 km de Iaci","-46.587222","-14.095278","EAC0051419","Iaciara",NA,NA,NA,NA,"-46.587222","-14.095278","2012",NA,"03",NA,NA,NA,NA,NA,NA
"433","2021-03-21 19:33:45-03","UFC","EAC","60238","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Jardim, J.; Cestaro, L.A.; Souza Jr, J.C.; Soares Neto, R.L.; Costa, B.","2014","07","02","Southern America","Brasil",NA,NA,"Árvore com ca. de 16 m de altura. Folhas verdes claro, levemente discolores. Frutos imaturos verdes claro, castanhos quando maduros.; Floresta estacional sobre dunas.","EAC0060238","6666","Dicotyledon",NA,"Mart.",NA,"Rio Grande do Norte","Parque Estadual da Mata de Pipa, trilha com acesso pelo povoado de Pipa.","-35.055556","-6.245833",NA,"Tibau do Sul","60","60",NA,NA,"-35.055556","-6.245833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-21 19:33:45-03","UFC","EAC","63044","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Marquete, N.; Marquete, R.; Valente, M.C.; Medeiros, E.S.; Costa, J.S.","2006","08","22","Southern America","Brasil",NA,NA,"Árvore de 7 m de alt., caducifólia; tronco com casca levemente fissurada. Inflorescência com flores esverdeadas; frutos imaturos de cor verde, frutos maduros de cor castanha.","EAC0063044","559","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais","estrada MG-10, Km 97,6 na frente da pousada das Bromélias","-43.627778","-19.3375","EAC0063044","Santana do Riacho","828","828",NA,NA,"-43.627778","-19.3375","2019",NA,"06","18",NA,NA,NA,NA,NA
"435","2021-03-21 19:33:45-03","UFC","EAC","63082","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Amaral Jr.; A.; Bicudo, L.R.H.; Ribeiro, D.; Barbosa, E.M.; Ribas, K.C.; Nordi, J.C.; Campos, C","1991","10","08","Southern America","Brasil",NA,NA,"Árvore de 6 m de altura, com mais ou menos 30 cm de circunferência, com frtuos verdes.; Cerrado secundário, solo argiloso, vermelho.","EAC0063082","41","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais","estrada Lagoa Santa Lapinha","-43.966667","-19.633333","EAC0063082","Lagoa Santa","8","8",NA,NA,"-43.966667","-19.633333","2019",NA,"06","18",NA,NA,NA,NA,NA
"436","2021-03-21 19:33:45-03","UFC","EAC","63092","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Folli, D.A.","2009","07","27","Southern America","Brasil",NA,NA,"Arbóreo; terrestre; com 20 m; e 10 m fuste; fruto marrom; seiva incolor.; Capoeirão.","EAC0063092","6385","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espirito Santo","Carretas","-40.237617","-20.158072","EAC0063092","Aracruz",NA,NA,NA,NA,"-40.237617","-20.158072","2019",NA,"06","18",NA,NA,NA,NA,NA
"437","2021-03-21 19:33:45-03","UFC","EAC","63095","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Folli, D.A.","1989","05","23","Southern America","Brasil",NA,NA,"Arbóreo; terrestre; com 25 m; e 15 m fuste; flor amarela; botão verde; fruto verde; seiva incolor.; Mata de tabuleiro.","EAC0063095","926","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espírito Santo","Reserva Natural Vale, estrada Sapucaia Vermelha","-40.613047","-19.338528","EAC0063095","Linhares",NA,NA,NA,NA,"-40.613047","-19.338528","2019",NA,"06","18",NA,NA,NA,NA,NA
"438","2021-03-21 19:33:45-03","UFC","EAC","64304","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.; Schindler, B.; Figueira, M.","2018","07","07","Southern America","Brasil",NA,NA,"Árvore, 6-7 m. Frutos alados e acinzentados.","EAC0064304","66","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Parque Nacional de Brasília","-47.918333","-15.739639",NA,"Brasília",NA,NA,NA,NA,"-47.918333","-15.739639","2018",NA,"07","07",NA,NA,NA,NA,NA
"439","2021-03-21 19:33:45-03","UFC","EAC","64305","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.; Schindler, B.; Figueira, M.","2018","07","07","Southern America","Brasil",NA,NA,"Árvore, 6-7 m. Frutos alados e acinzentados.","EAC0064305","65","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Parque Nacional de Brasília","-47.918333","-15.739639",NA,"Brasília",NA,NA,NA,NA,"-47.918333","-15.739639","2018",NA,"07","07",NA,NA,NA,NA,NA
"440","2021-03-21 19:33:45-03","UFC","EAC","64306","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.; Schindler, B.; Figueira, M.","2018","07","07","Southern America","Brasil",NA,NA,"Árvore, 6-7 m. Frutos alados e acinzentados.","EAC0064306","64","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Parque Nacional de Brasília","-47.918333","-15.739639",NA,"Brasília",NA,NA,NA,NA,"-47.918333","-15.739639","2018",NA,"07","07",NA,NA,NA,NA,NA
"441","2021-03-21 19:33:45-03","UFC","EAC","64307","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.; Schindler, B.; Figueira, M.","2018","07","07","Southern America","Brasil",NA,NA,"Árvore, 6-7 m. Frutos alados e acinzentados.","EAC0064307","63","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Parque Nacional de Brasília, próximo à entrada da portaria de pessoal","-47.918333","-15.739639",NA,"Brasília",NA,NA,NA,NA,"-47.918333","-15.739639","2018",NA,"07","07",NA,NA,NA,NA,NA
"442","2021-03-21 19:33:45-03","UFC","EAC","64308","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.; Schindler, B.; Figueira, M.","2018","07","07","Southern America","Brasil",NA,NA,"Árvore, 6-7 m. Frutos alados e acinzentados.","EAC0064308","62","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Parque Nacional de Brasília, próximo à entrada da portaria de pessoal","-47.918333","-15.739639",NA,"Brasília",NA,NA,NA,NA,"-47.918333","-15.739639","2018",NA,"07","07",NA,NA,NA,NA,NA
"443","2021-03-21 19:33:45-03","UFC","EAC","64309","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.","2018","07","04","Southern America","Brasil",NA,NA,"Árvore de 8 m. Com frutos verdes.","EAC0064309","61","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Embrapa sede","-47.89775","-15.731111",NA,"Brasília",NA,NA,NA,NA,"-47.89775","-15.731111","2018",NA,"07","04",NA,NA,NA,NA,NA
"444","2021-03-21 19:33:45-03","UFC","EAC","64310","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.","2018","07","04","Southern America","Brasil",NA,NA,"Árvore 8 m.","EAC0064310","60","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Embrapa sede","-47.89775","-15.731111",NA,"Brasília",NA,NA,NA,NA,"-47.89775","-15.731111","2018",NA,"07","04",NA,NA,NA,NA,NA
"445","2021-03-21 19:33:45-03","UFC","EAC","64311","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ribeiro, R.T.M.","2018","07","04","Southern America","Brasil",NA,NA,"Árvore 8 m. De frutos verdes e alados.","EAC0064311","59","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Distrito Federal","Embrapa sede","-47.731111","-15.897778",NA,"Brasília",NA,NA,NA,NA,"-47.731111","-15.897778","2019",NA,"07","04",NA,NA,NA,NA,NA
"446","2021-03-21 19:33:45-03","UFC","EAC","42195","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Castro, A.S.F.","2007","07","21","Southern America","Brasil",NA,NA,"Árvore; Cerrado","EAC0042195","1966","Dicotyledon",NA,"Mart.","Castro, A.S.F.","Bahia","entrada da cidade.","-45.1930999755859","-11.0482997894287","EAC0042195","Formosa do Rio Preto",NA,NA,"155006","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-21 19:33:45-03","UFC","EAC","63080","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hupp, G.","1996","04","15","Southern America","Brasil",NA,NA,"Árvore com 7 m, frutos verdes, ritidoma soltando-se. Bordo.","EAC0063080","04","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espírito Santo","Barra Seca","-40.076099395752","-18.9055995941162","EAC0063080","Jaguaré",NA,NA,"43085","auto",NA,NA,"2018",NA,"08","13",NA,NA,NA,NA,NA
"448","2021-03-21 19:33:45-03","UFC","EAC","63093","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Folli, D.A.","1984","01","30","Southern America","Brasil",NA,NA,"Arbóreo; terrestre; com 15 m; e 9 m fuste; flor verde claro; botão verde claro; seiva incolor.; Mata de tabuleiro.","EAC0063093","496","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espírito Santo","Reserva Natural Vale, estrada Flamengo","-40.0722007751465","-19.3910999298096","EAC0063093","Linhares",NA,NA,"48094","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"449","2021-03-21 19:33:45-03","UFC","EAC","63032","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Folli, D.A.","2004","08","23","Southern America","Brasil",NA,NA,"Arbórea, terrestre, com 30 m e 24 m fuste; fruto marrom; exsulação incolor, seiva.; Mata de tabuleiro.","EAC0063032","4908","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espírito Santo","Reserva Natural Vale, estrada Sapucaia Vermelha 500 m","-40.0722007751465","-19.3910999298096","EAC0063032","Linhares",NA,NA,"48094","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"450","2021-03-21 19:33:45-03","UFC","EAC","54932","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martins, F.R.","1984","09","04","Southern America","Brasil",NA,NA,"Árvore, ca. 6m; flor branco-creme.","EAC0054932","16233","Dicotyledon",NA,"Mart.",NA,"Mato Grosso do Sul","Selviria, margens do ribeirão Dois Córregos","-51.6782989501953","-20.7511005401611","EAC0054932","Três Lagoas",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-21 19:33:45-03","UFC","EAC","63067","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Dutra, R.C.","2006","09","29","Southern America","Brasil",NA,NA,"Árvore ca. 10 m, isolada.; Cerrado.","EAC0063067","s.n.","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais",NA,"-44.4185981750488","-19.2952995300293","EAC0063067","Caetanópolis",NA,NA,"16877","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"452","2021-03-21 19:33:45-03","UFC","EAC","63086","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Argenta, J.A.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore, 15 m.","EAC0063086","484","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914","EAC0063086","Ingaí",NA,NA,"16664","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"453","2021-03-21 19:33:45-03","UFC","EAC","63742","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Luz, A.A.","2003","06","07","Southern America","Brasil",NA,NA,"Árvore com 9 metros; 1,7 metro fuste; com CAP 70 e com diâmetro da copa 4 metros. Fruto marrom; verde.; Mata Ciliar.","EAC0063742","122","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais",NA,"-43.2268981933594","-19.6191997528076","EAC0063742","Itabira",NA,NA,"33779","auto",NA,NA,"2019",NA,"06","25",NA,NA,NA,NA,NA
"454","2021-03-21 19:33:45-03","UFC","EAC","63743","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Luz, A.A.","2004","04","06","Southern America","Brasil",NA,NA,"Árvore com 10 metros; e 7 metros fuste; com CAP 40 e com o diâmetro da copa 2,5 metros. Flor em botão. Fruto marrom; verde.; Mata Ciliar.","EAC0063743","180","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Minas Gerais",NA,"-43.4160995483398","-20.377799987793","EAC0063743","Mariana",NA,NA,"33524","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"455","2021-03-21 19:33:45-03","UFC","EAC","51931","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Balduino, A.P.C.; et al.","2000","11","17","Southern America","Brasil",NA,NA,"Árvore.; Cerrado, stricto sensu.","EAC0051931","26","Dicotyledon",NA,"Mart.","Meira Neto, J.A.A.","Minas Gerais","EFLEX .","-44.4042015075684","-19.2744007110596","EAC0051931","Paraopeba",NA,NA,"26090","auto",NA,NA,"2001",NA,"06","25",NA,NA,NA,NA,NA
"456","2021-03-21 19:33:45-03","UFC","EAC","51934","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Valente, G.E.; Meira Neto, J.A.A.","2001","05","14","Southern America","Brasil",NA,NA,"Planta com ca. de 7m, coletada em borda de cerradão; fruto alado, esverdeado.; Cerradão","EAC0051934","716","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Estação Florestal de Experimentação (EFLEX)","-44.4042015075684","-19.2744007110596","EAC0051934","Paraopeba",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-03-21 19:33:45-03","UFC","EAC","63047","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Potascheff, C.M.","2008","09","02","Southern America","Brasil",NA,NA,NA,"EAC0063047","34","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","São Paulo","campus da UNESP","-47.560001373291","-22.4099998474121","EAC0063047","Rio Claro",NA,NA,"21773","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"458","2021-03-21 19:33:45-03","UFC","EAC","54931","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sartori, A.L.B.; Belinello, R.","1993","11","09","Southern America","Brasil",NA,NA,"Árvore, 10m.; Cerradão.","EAC0054931","18","Dicotyledon",NA,"Mart.","Soares Neto, R.L.","São Paulo","Cerqueira César, Posto Tolluca, Castelo Branco Km2","-46.6300010681152","-23.5400009155273","EAC0054931","São Paulo",NA,NA,"53584","auto",NA,NA,"2014",NA,"01","03",NA,NA,NA,NA,NA
"459","2021-03-21 19:33:45-03","UFC","EAC","63046","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Tamashiro, J.Y.; Martins, F.R.; et al.","1992","02","12","Southern America","Brasil",NA,NA,"Cerrado.","EAC0063046","s.n.","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","São Paulo",NA,"-47.8199996948242","-22.25","EAC0063046","Itirapina",NA,NA,"22843","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"460","2021-03-21 19:33:45-03","UFC","EAC","63045","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Cordeiro, L.; Martins, F.R.; et al.","1985","07","12","Southern America","Brasil",NA,NA,"Árvore com frutos.; Cultivada.","EAC0063045","43","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","São Paulo","Instituto Florestal, Fazenda Campininha","-46.9421997070312","-22.372200012207","EAC0063045","Mogi Guaçu",NA,NA,"39309","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"461","2021-03-21 19:33:45-03","UFC","EAC","54927","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Bertoni, J.E.A.","1981","12","02","Southern America","Brasil",NA,NA,"Árvore, 6 a 8m.; Mata ciliar.","EAC0054927","20411","Dicotyledon",NA,"Mart.","Soares Neto, R.L.","São Paulo","Parque Estadual de Porto Ferreira, Margem do rio Moji Guaçú.","-47.4700012207031","-21.8500003814697","EAC0054927","Porto Ferreira",NA,NA,"13859","auto",NA,NA,"2014",NA,"01","03",NA,NA,NA,NA,NA
"462","2021-03-21 19:33:45-03","UFC","EAC","63065","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Garcia, F.C.P.","1989","09","14","Southern America","Brasil",NA,NA,"Árvore, 4 m de altura. Flores e inflorescência esverdeadas. Frutos marrons.; cultivada na UNESP - Bela Vista.","EAC0063065","497","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","São Paulo","arredores do campus de Rio Claro","-47.560001373291","-22.4099998474121","EAC0063065","Rio Claro",NA,NA,"21773","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"463","2021-03-21 19:33:45-03","UFC","EAC","63081","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Garcia, F.C.P.","1991","10","09","Southern America","Brasil",NA,NA,"Árvore 8 m altura, frutos verdes.; Arredores do Campus.","EAC0063081","636","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","São Paulo","Instituto de Biociências - UNESP","-47.560001373291","-22.4099998474121","EAC0063081","Rio Claro",NA,NA,"21773","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"464","2020-12-21 16:21:08-03","MBM","MBM","165707","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1994","02","09","Southern America","Brazil",NA,NA,NA,"MBM165707","60176",NA,NA,"Mart.","Stace, C.A.","Goiás","Córrego das Brancas, próximo a Barra do Jacaré",NA,NA,"MBM165707","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-12-21 16:21:08-03","MBM","MBM","173751","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Nee, M.; Vargas, I.; Vargas, I.","1994","02","12","Southern America","Bolivia",NA,NA,NA,"MBM173751","44884",NA,NA,"Mart.","Nee, M.",NA,NA,NA,NA,"MBM173751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-12-21 16:21:08-03","MBM","MBM","196193","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Dubs, B.","1994","09","05","Southern America","Brazil",NA,NA,NA,"MBM196193","1731",NA,NA,"Mart.","Ratter, J.A.","Mato Grosso","Fazenda São João, 12km NW de Maracaju",NA,NA,"MBM196193","Maracaju",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-12-21 16:21:08-03","MBM","MBM","237279","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Abbott, J.r.","1995","06","11","Southern America","Bolivia",NA,NA,NA,"MBM237279","16891",NA,NA,"Mart.","Toledo, M.",NA,NA,NA,NA,"MBM237279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-12-21 16:21:08-03","MBM","MBM","346398","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Beck, G.","2000","11","09","Southern America","Bolivia",NA,NA,"Pampa monte, cerca perfil de suelo. Arbol 7,00m, frutos alados.","MBM346398","25548",NA,NA,"Mart.","Stace, C.A.",NA,"Depto. Santa Cruz, Prov. Ñuflo de Chávez, Concepcion 50 km hacia Medio Monte",NA,NA,"MBM346398",NA,"550","550",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-12-21 16:21:08-03","MBM","MBM","405278","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Lozano, E.D.; Hase, L.; Hase, L.","2012","05","20","Southern America","Brazil",NA,NA,"Árvore, 9 m, frutos imaturos verdes, interior de fragmento, topo de morro.; Floresta Estacional Semidecidual.","MBM405278","967",NA,NA,"Mart.","Lozano, E.D.","Mato Grosso do Sul","Morraria Grande, próximo a torre de telefone da TIM","-57.546889","-19.271583","MBM405278","Corumbá",NA,NA,NA,NA,"-57.546889","-19.271583","2012",NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-12-21 16:21:08-03","MBM","MBM","413975","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Felitto, G.; Dutra, M.M.; Daniel, V.A.; Roher, D.; Dutra, M.M.; Daniel, V.A.; Roher, D.","2017","01","25","Southern America","Brazil",NA,NA,"Árvore, 10m, frutos verdes.; Floresta Estacional Semidecidual em ecótone com o Cerrado.","MBM413975","1074",NA,NA,"Mart.","Roher, D.","São Paulo","Linha Férrea RUMO-ALL, trecho Jales-Pimenta","-50.678889","-20.240278",NA,"Santa Salete","446","446",NA,NA,"-50.678889","-20.240278","2017",NA,"02","01",NA,NA,NA,NA,NA
"471","2020-12-21 16:21:08-03","MBM","MBM","54304","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gibbs, P.E.; et al.; et al.","1977","07","23","Southern America","Brazil",NA,NA,NA,"MBM054304","5439",NA,NA,"Mart.","Stace, C.A.","Mato Grosso","Estrada para Bonito, ca. 40km SSW de Aquidauana",NA,NA,"MBM054304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-21 16:21:08-03","MBM","MBM","59854","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hatschbach, G.","1977","07","25","Southern America","Brazil",NA,NA,NA,"MBM059854","40116",NA,NA,"Mart.","Hatschbach, G.","Goiás","Aragfarças, 10km L","-52.2508010864258","-15.897500038147","MBM059854","Aragarças",NA,NA,"44227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
