"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"226","2021-03-04 11:05:52-03","UFRB","HURB","3626","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","O.T.Aguiar","Arzolla, F.A.R.D.P.","2001","04","17","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira; região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"HURB000003626",NA,"2001","04",NA,NA,"258",NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"227","2017-11-24 14:11:43-02","UFLA","ESAL","17330","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.Sobral","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,NA,NA,NA,"árvore; 5,0m; ;; floresta","s.n.",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"228","2017-11-24 14:11:43-02","UFLA","ESAL","20663","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.Sobral","Silva, AC; Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 6, m; ;; floresta","s.n.",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"229","2018-10-09 16:31:55-03","UFLA","ESAL","19441","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Ary Teixeira de Oliveira - Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2018-10-09 16:31:55-03","UFLA","ESAL","19564","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-11-24 14:11:43-02","UFLA","ESAL","18951","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Ary T.O.Filho","Rocha, C",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 10, m; ;; floresta","s.n.",NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"232","2019-06-10 10:11:15-03","FZB-BH","BHZB","325","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora",NA,"M. Sobral","Ordones, J. et al.","2000","10","09","Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"2002","03","11","Mata","431",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"233","2019-06-10 10:11:15-03","FZB-BH","BHZB","7693","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora",NA,NA,"Rezende, S.G.","2008","05","27","Brasil","MG","Catas Altas","Mina de Fazendão; Próximo a área de cava","-43.413333","-20.127222","43W 24' 48''","20S 7' 38","970","970",NA,NA,NA,NA,NA,"Em Estágio Avançado de Regeneração. BHCB 127461. Doada pela SETE Soluções Consultoria. Lat. 20° 7' 38'' S; Long. 43° 24' 48'' O; 970m. Outro coletor: Pena, FSR; Neves, GS. Com duplicata.","2737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-01-26 13:56:39-03","IMA","MAC","14751","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.L.Kawasaki","O.Handro",NA,NA,NA,"Brasil","São Paulo",NA,"Jardim Botânico.",NA,NA,NA,NA,NA,NA,"MAC0014751","MAC0014751","1999",NA,NA,"Árvore; Cultivada","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-04 10:29:27-03","UFRPE","HST","10045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.Sobral","A.M.Miranda; et F.V.Silva","1999","06","19","Brasil","Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"HST010045",NA,"2012",NA,NA,"Arvoreta ca. 4 m alt.; caule acinzentado; folhas membranáceas; flores perfumadas com cálice verde, corola, estames e gineceu brancos.","3548",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA
"236","2021-03-01 11:49:28-03","UFPE","UFP","76349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Tameirão-Neto, E","2007","06",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-42.089722","-19.57","-42.089722","-19.57",NA,NA,"UFP076349",NA,NA,NA,NA,"Arbóreo.; Floresta estacional semidecidual.","4654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 11:49:28-03","UFPE","UFP","76348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Vidal, C","2007","09",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-42.089722","-19.57","-42.089722","-19.57",NA,NA,"UFP076348",NA,NA,NA,NA,"Arbóreo.; Floresta estacional semidecidual.","748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 11:49:28-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Tameirão-Neto, E","2007","05",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494018554688","-18.8511009216309","-42048.5","-18941.3333",NA,NA,NA,NA,NA,NA,NA,"Floresta ciliar, arbóreo.","4655",NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA
"239","2021-03-01 11:49:28-03","UFPE","UFP","75886","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Tameirão-Neto, E","2007","05",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494018554688","-18.8511009216309","-42048.5","-18941.3333",NA,NA,"UFP075886",NA,NA,NA,NA,"Floresta ciliar, arbóreo.","4655",NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","2564254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","itacolumensis","Eugenia itacolumensis","O. Berg",NA,"G. Hatschbach","1966","8","17","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01898129","US01898129_01 US01898129_02",NA,NA,NA,NA,"14624",NA,"Myrtales",NA,"South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","3034560","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Banks ex Gaertn.",NA,"G. Hatschbach","1983","5","10","Brazil","São Paulo","Registro","Registro, rod. p/ Sete Barras, São Paulo.","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"US01898215","US01898215_01 US01898215_02",NA,NA,NA,NA,"46284",NA,"Myrtales",NA,"South America - Neotropics",NA,"25922","auto","Dicotyledonae",NA,NA,"1",NA,NA
"242","2020-09-02 16:33:48-03","Cenargen","CEN","34641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","J. E. Q. Faria Júnior","Wilson Ganev","1994","05","12","Brasil","BA","ABAIRA","Jaqueira, beira do Rio da Água Suja.","-41.783333","-13.383333","-41.783333","-13.383333","930","930","CEN00034641","CEN00034641","2009","11",NA,"Arbusto delgado, pouco ramificado. Folhas cartáceas verdes. Pedúculo e pedicelo verde-claros. Flores com sépalas verde-claras, pétalas, estames e pistilo alvos. Planta em final de floração, pouco comum.&nf;Doação da Universidade Estadual de Feira de Santana - Departamento de Ciências Biológicas - Herbário HUEFS (17279). Feira de Santana - Bahia.","3236",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"243","2020-09-02 16:33:48-03","Cenargen","CEN","39809","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. L. Kawasaki","Oswaldo Handro","1932","06","03","Brasil","SP","SAO PAULO","Nativa no Jardim Botânico de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CEN00039809","CEN00039809","1999",NA,NA,"Árvore grande. Flores alvas e frutos vermelhos. Doação do Instituto Botânico - SP (29743). São Paulo.",NA,NA,NA,NA,NA,"Exsicatas","53584","auto",NA,NA,NA,"1",NA,NA
"244","2019-12-09 17:30:21-03","UFPR","EFC","7293","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M.","Kuniyoshi, Y.S.","1985","04","26","Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"EFC007293",NA,"2015","05","08","Árvore, flores alvas e perfumadas, folhas onduladas. 650 m s.n.m","6026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:26:42-03","USP","SPF","105020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Mayo, S","1994","07","05","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.454167","-12.466944","-41.454167","-12.466944","800","800","SPF00105020",NA,"2004",NA,NA,NA,"PCD38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:12:32-03","USP","SPF","105083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Lucresia, L","Guedes, MLS","1995","06","29","Brasil","Bahia","Palmeiras","Morro do Pai Inácio","-41.438333","-12.434333","-41.438333","-12.434333","600","600","SPF00105083",NA,"2019","09",NA,NA,"PCD1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:26:42-03","USP","SPF","188615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Aguiar, OT; Polisel, RT","Polisel, RT","2006","02","20","Brasil","São Paulo","Juquitiba",NA,"-47.695278","-23.936667","-47.695278","-23.936667","700","700","SPF00188615",NA,"2006","03","10",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:26:42-03","USP","SPF","118013","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Garcia, RJF","Garcia, RJF","1992","07","21","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"SPF00118013",NA,"1995",NA,NA,NA,"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:26:42-03","USP","SPF","120051","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Faria, JEQ","Ganev, W","1994","01","24","Brasil","Bahia","Rio de Contas",NA,"-41.766667","-13.383333","-41.766667","-13.383333","930","930","SPF00120051",NA,"2012","10",NA,NA,"2870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:26:42-03","USP","SPF","120069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Faria, JEQ","Ganev, W","1994","05","12","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.383333","-41.783333","-13.383333","930","930","SPF00120069",NA,"2012","10",NA,NA,"3236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:26:42-03","USP","SPF","179744","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Stadnik, A; Lucresia, L; Melo, JDO","Sousa, AEA","2006","02","25","Brasil","Bahia","Palmeiras","Serra da Bacia","-41.466667","-12.45","-41.466667","-12.45",NA,NA,"SPF00179744",NA,"2019","07",NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:26:42-03","USP","SPF","200228","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Santos, MF","Freitas, HS","2007","01","13","Brasil","São Paulo","São José do Barreiro",NA,"-44.661389","-22.638611","-44.661389","-22.638611","482","482","SPF00200228",NA,"2009",NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:26:42-03","USP","SPF","200239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Santos, MF","Freitas, HS","2008","07","29","Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813","SPF00200239",NA,"2009",NA,NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:26:42-03","USP","SPF","20744","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Stadnik, A; Lucresia, L","Harley, RM","1980","05","21","Brasil","Bahia","Lençóis","Morro do Pai Inácio","-41.466667","-12.45","-41.466667","-12.45","700","1000","SPF00020744",NA,"2019","07",NA,NA,"22231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:26:42-03","USP","SPF","229239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Anônimo","Nascimento, FHF","2006","03","20","Brasil","Bahia","Rio de Contas","Serra das Almas","-41.945278","-13.524167","-41.945278","-13.524167","1500","1500","SPF00229239",NA,NA,NA,NA,NA,"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:26:42-03","USP","SPF","185579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Mori, SA","1981","06","11","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"SPF00185579",NA,"1987",NA,NA,NA,"14336",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:26:42-03","USP","SPF","36607","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Mello-Silva, R","1984","12","26","Brasil","Bahia","Senhor do Bonfim","Serra de Santana","-40.1893997192383","-10.4614000320435",NA,NA,"650","900","SPF00036607",NA,"1993",NA,NA,NA,"CFCR7607",NA,NA,NA,NA,NA,"27716","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:26:42-03","USP","SPF","96154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Esteves, GL","1994","09","29","Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"SPF00096154",NA,"2011","03",NA,NA,"2657",NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:26:42-03","USP","SPF","65227","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Mattos, J","1973","07","03","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SPF00065227",NA,"2003","10","08",NA,"16237",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:26:42-03","USP","SPF","188507","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Castro, ER","2002","07","19","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SPF00188507",NA,"2007",NA,NA,NA,"279",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:26:42-03","USP","SPF","41473","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Cesar, O","1983","10","03","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"SPF00041473",NA,"2003","10","08",NA,"s.n.",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:26:42-03","USP","SPF","41520","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Hoehne, W","1967","04","18","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"SPF00041520",NA,"1992",NA,NA,NA,"6178",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:26:42-03","USP","SPF","43961","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Kawasaki, ML; Zappi, DC","Rossi, L","1984","05","30","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00043961",NA,"1984","08","07",NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:26:42-03","USP","SPF","61239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Rossi, L","Rossi, L","1984","10","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00061239",NA,NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:26:42-03","USP","SPF","112562","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Rossi, L","Rossi, L","1979","09","13","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112562",NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:26:42-03","USP","SPF","112563","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Rossi, L","Rossi, L","1980","04","01","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112563",NA,NA,NA,NA,NA,"186",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:26:42-03","USP","SPF","32165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Rossi, L","Rossi, L","1979","08","20","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00032165",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:26:42-03","USP","SPF","145523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Kawasaki, ML","Handro, O","1932","06","03","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00145523",NA,"1999",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:26:42-03","USP","SPF","61377","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Souza, VC","Souza, VC","1987","10","02","Brasil","São Paulo","São Paulo","Parque Conceição.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00061377",NA,"1987","10",NA,NA,"1012",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:26:42-03","USP","SPF","61371","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Souza, VC","Souza, VC","1987","09","11","Brasil","São Paulo","São Paulo","Parque Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00061371",NA,"1987","11","14",NA,"956",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:26:42-03","USP","SPF","34884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Rossi, L","Rossi, L","1984","06","20","Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00034884",NA,"1984","08","10",NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:26:42-03","USP","SPF","46623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Aguiar, OT; Barroso, GM","Aguiar, OT","1977","07","07","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00046623",NA,"1986",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:26:42-03","USP","SPF","110160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Aguiar, OT; Barroso, GM","Aguiar, OT","1977","07","07","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00110160",NA,"1986",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"274","2019-10-07 09:35:13-03","UEFS","HUEFS","102622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","F.H.F.Nascimento","Conceição, S.F.","2005","10","28","Brasil","Bahia","Senhor do Bonfim","Serra do Barro Amarelo.","-40.318333","-10.543333","40W19'6''","10S32'36''","900","900","HUEFS0102622",NA,"2010","03",NA,NA,"364","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"275","2019-10-07 09:35:13-03","UEFS","HUEFS","143018","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.Sobral","Ibrahim, M.","2008","03","13","Brasil","Bahia","Itapetinga","Parque da Matinha. Próximo ao rio.","-40.229444","-15.238333","40W13'46''","15S14'18''","262","262","HUEFS0143018",NA,"2012","04",NA,"Mata Atlântica.","138","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"276","2019-10-07 09:35:13-03","UEFS","HUEFS","156545","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.Sobral","Queiroz, L.P.de","2009","05","04","Brasil","Bahia","Palmeiras","Próximo ao entroncamento para Palmeiras com a BR 242, na estrada para Palmeiras.","-41.495833","-12.44","41W29'45''","12S26'24''","744","744","HUEFS0156545",NA,"2012","04",NA,"Floresta estacional semidecidual degradada.","14527","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"277","2019-10-07 09:35:13-03","UEFS","HUEFS","16468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","L.Lucresia","Ganev, W.","1994","01","24","Brasil","Bahia","Rio de Contas",NA,"-41.766667","-13.383333","41W46'","13S23'","930","930","HUEFS0016468","HUEFS0016468","2019","07",NA,NA,"2870","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"278","2020-05-08 11:13:48-03","UEFS","HUEFS","17279","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","C.E.B.Proença","Ganev, W.","1994","05","12","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.383333","41W47'","13S23'","930","930","HUEFS0017279",NA,"2009",NA,NA,NA,"3236","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"279","2019-10-07 09:35:13-03","UEFS","HUEFS","175520","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","P.S.Neves","Melo, E.","2011","06","11","Brasil","Bahia","Andaraí","Marimbus.","-41.311111","-12.765833","41W18'40''","12S45'57''","325","325","HUEFS0175520","HUEFS0175520","2019","03",NA,NA,"9957","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"280","2019-10-07 09:35:13-03","UEFS","HUEFS","175523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","P.S.Neves","Melo, E.","2011","06","11","Brasil","Bahia","Andaraí","Marimbus.","-41.311111","-12.765833","41W18'40''","12S45'57''","325","325","HUEFS0175523","HUEFS0175523","2019","03",NA,NA,"9960","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"281","2019-10-07 09:35:13-03","UEFS","HUEFS","180885","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","P.S.Neves","Neves, S.P.S.","2010","08","27","Brasil","Bahia","Palmeiras",NA,"-41.518056","-12.434722","41W31'5''","12S26'5''","889","889","HUEFS0180885","HUEFS0180885","2018","09",NA,"Cerrado.","406","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
