"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"157","2021-02-12 18:12:19-03","UFES","VIES","2693","S","Plantae","Myrtaceae","Calyptranthes","ranulphii","Calyptranthes ranulphii","D.Legrand","Barroso, G.M.",NA,"Fontenelle, G.B.","1987","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"VIES002693","VIES002693 VIES002693_1",NA,NA,"s.n.","07","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"158","2019-12-06 19:30:01-03","UFES","VIES","28747","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Assis, A.M.; Cribari, R.S.; Santos, J.","2018","Brasil","Espírito Santo","Presidente Kennedy","-40.975833","-21.271667","40º58'33''W","21º16'18''S","VIES028747","VIES028747",NA,NA,"4531","07","28","Fragmento de restinga próximo à praia das Neves.","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-08-16 08:40:18-03","UTFPR","HCF","12272","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Selusniaki",NA,"M.R. Lima","2012","Brasil","PR","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"92","09","29","Rio Barra Grande",NA,NA,NA,NA,NA,"árvore, flores alvas (Resgate de Flora UHE Mauá).",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"160","2019-08-16 08:40:18-03","UTFPR","HCF","9407","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","G. Felitto & J. Cordeiro","2011","J.A. Barbieri","2011","Brasil","SC","Pinhalzinho","-52.9919013977051","-26.8481006622314",NA,NA,NA,NA,NA,NA,NA,"04","21","Chácara Barbieri, Rodovia SC-469, Km 0,5",NA,NA,NA,NA,NA,"arvoreta ca. 3 m, ripária. Flores alvas.",NA,NA,NA,"11281","auto",NA,NA,NA,NA,NA
"161","2020-06-29 09:31:39-03","UFRRJ","RBR","42950","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","T.P.P. Alverga",NA,"T.P.P. Alverga","2015","Brasil","Rio de Janeiro","Rio de Janeiro","-43.243611","-22.975833","43º14'37''W","22º58'33''S","RBR00042950",NA,NA,NA,NA,"05","28","Inventário Carbono - Rio de Janeiro. Inventário complementar F26/14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-06-29 09:31:39-03","UFRRJ","RBR","42951","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","T.P.P. Alverga",NA,"T.P.P. Alverga","2015","Brasil","Rio de Janeiro","Rio de Janeiro","-43.255278","-22.956111","43º15'19''W","22º57'22''S","RBR00042951",NA,NA,NA,NA,"05","28","Inventário Carbono - Rio de Janeiro. Inventário complementar F109/124.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:31:39-03","UFRRJ","RBR","42952","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","L.H. Soares",NA,"L.H. Soares","2015","Brasil","Rio de Janeiro","Rio de Janeiro","-43.455","-22.902778","43º27'18''W","22º54'10''S","RBR00042952",NA,NA,NA,NA,"06","12","Inventário Carbono - Rio de Janeiro. Inventário complementar F128/01.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-29 09:31:39-03","UFRRJ","RBR","42953","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","T.P.P. Alverga",NA,"T.P.P. Alverga","2015","Brasil","Rio de Janeiro","Rio de Janeiro","-43.255278","-22.973056","43º15'19''W","22º58'23''S","RBR00042953",NA,NA,NA,NA,"05","28","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/95.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-18 10:58:14-03","UFRRJ","RBR","46798","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"M.C. Souza; J.F. Baumgratz, B.C. Bandeira, M. Nadruz","2012","Brasil","Rio de Janeiro","Santa Maria Madalena","-41.934167","-21.934444","41º56'3''W","21º56'4''S","RBR00046798","RBR00046798",NA,NA,"1106 B","10","23","Ribeirão Vermelho. Trilha para a barragem de Ribeirão vermelho (CEDAE).","782","782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:31:39-03","UFRRJ","RBR","44447","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","D.A. Folli","2008","D.A. Folli","2008","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00044447","RBR00044447","07","02","6139","07","02","Reserva Natural do Vale - LINHARES - ES - BRASIL Estrada: Macanaíba Pele de Sapo 10 (m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"167","2020-06-29 09:31:39-03","UFRRJ","RBR","44449","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2005","D.A. Folli","2000","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00044449","RBR00044449","11","24","3716","10","19","Reserva Natural do Vale - LINHARES - ES - BRASIL Estrada: Mac. Pele do Saop 1400 (m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"168","2020-06-29 09:31:39-03","UFRRJ","RBR","44448","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2005","D.A. Folli","1997","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00044448","RBR00044448","11","16","3034","06","03","Reserva Natural do Vale - LINHARES - ES - BRASIL Linha 06 P. 55 Estrada: Flamengo 4200 (m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"169","2020-06-29 09:31:39-03","UFRRJ","RBR","44452","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","D.A. Folli","2007","D.A. Folli","2007","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00044452","RBR00044452","05","24","5602","05","24","Reserva Natural do Vale - LINHARES - ES - BRASIL Parcela 100x100 da Mussununga Estrada: Flamengo 4400 (m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"170","2020-06-29 09:31:39-03","UFRRJ","RBR","45286","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"M.C. Souza; A. Carvalho","2012","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00045286","RBR00045286",NA,NA,"1085","06","27","Parque Nacional da Tijuca. Trilha para o Bico do Papagaio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"171","2020-06-29 09:31:39-03","UFRRJ","RBR","4656","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2006","H.C. Rodrigues","1993","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004656","RBR00004656","10","09","392","05","26","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"172","2020-06-29 09:31:39-03","UFRRJ","RBR","4668","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2006","P. Germano-Filho","1995","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004668","RBR00004668","10","09","68","08","23","REBIO do Tinguá, Ruínas da Igreja. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"173","2020-06-29 09:31:39-03","UFRRJ","RBR","44375","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2007","M.C. Souza","2007","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00044375","RBR00044375","06","07","534","06","07","Reserva Natural Vale - LINHARES - ES - BRASIL. Parcela 100X100 da Mussununga. Estrada: Flamengo 4300 (m).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"174","2020-06-29 09:31:39-03","UFRRJ","RBR","45118","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza","2019","I.G. Costa","2015","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,"RBR00045118","RBR00045118","10","16","754","10","10","Serra de Itacolomy. Serra de Itacolomy. Região serrana da Serra de Itacolomy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA
"175","2013-04-01 09:18:49-03","IPT","BCTW","5509","S","Plantae",NA,"Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"176","2019-11-25 12:12:20-03","UFSM","SMDB","2250","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","Legr.","Legrand, C D",NA,"Bresolin, A","1973","Brasil","Rio Grande do Sul","Bom Retiro",NA,NA,NA,NA,"SMDB002250",NA,NA,NA,"s.n.","11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-25 12:12:20-03","UFSM","SMDB","2244","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","Legr.","Legrand, C D",NA,"Bresolin, A","1971","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002244",NA,NA,NA,"s.n.","09","21","Bairro Camobi - Campus da UFSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"178","2020-12-21 16:37:35-03","MBM","MBM","289159","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Mazine, F.F.; et al.; et al.","2003","Brazil","Paraná","Itaporã",NA,NA,NA,NA,"MBM289159","MBM289159",NA,NA,"1002","11","08","Itaporã",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:37:35-03","MBM","MBM","385407","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Selusniaki, M.","2012","Lima, M.R.","2012","Brasil","Paraná","Ortigueira","-50.723333","-24.111389","-50.723333","-24.111389","MBM385407","MBM385407","10","26","89","10","26","UHE Mauá, Rio Barra Grande","520","750",NA,NA,NA,"Resgate de flora da UHE Mauá; Árvore, flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:37:35-03","MBM","MBM","385440","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Selusniaki, M.","2012","Lima, M.R.","2012","Brasil","Paraná","Ortigueira","-50.723333","-24.111389","-50.723333","-24.111389","MBM385440","MBM385440","09","29","92","09","29","UHE Mauá, margem do Rio Barra Grande","520","750",NA,NA,NA,"Resgate de flora da UHE Mauá; Árvore, flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:37:35-03","MBM","MBM","427591","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Pastório, F.F.","2015","Gasper, A.L.; Uller, H.F.; Vibrans, A.C.; Uller, H.F.; Vibrans, A.C.","2015","Brazil","Santa Catarina","Blumenau","-49.049444","-26.819722","-49.049444","-26.819722","MBM427591",NA,"09","09","3714","09","01","Fidélis","264","264","Southern America",NA,NA,"Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:37:35-03","MBM","MBM","427591","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Pastório, F.F.","2015","Gasper, A.L.; Uller, H.F.; Vibrans, A.C.; Uller, H.F.; Vibrans, A.C.","2015","Brazil","Santa Catarina","Bluemenau","-49.049444","-26.819722","-49.049444","-26.819722","MBM427591",NA,"09","09","3714","10","01","Fidélis","264","264","Southern America",NA,NA,"Floresta Ombrófil Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:37:35-03","MBM","MBM","336417","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Cervigne, N.S.","2007","Cervigne, N.S.; et al.; et al.","2007","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"MBM336417","MBM336417","11","06","88","08","10","Fazenda Solana","730","730","Southern America",NA,NA,"Árvore, 6m; flores brancas. Interior da mata. CAP 0,20m",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:37:35-03","MBM","MBM","179855","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Hatschbach, G.; Mello, J.T.; Mello, J.T.","1995","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM179855","MBM179855",NA,NA,"62894","07","07","Rodovia Antonina - Guaraqueçaba, km 74",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:37:35-03","MBM","MBM","6544","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1989","Hatschbach, G.","1968","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM006544","MBM006544",NA,NA,"19449","06","27","Rio Cachoeirinha","150","150","Southern America",NA,NA,"Árvore 12m, tronco 25 cm, na base, flor alva. Mata pluvial da base de morro.",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:37:35-03","MBM","MBM","193620","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Barroso, G.M.",NA,"Sucre, D.","1971","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"MBM193620","MBM193620",NA,NA,"7695","09","22","Estrada da Vista Chinesa",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:37:35-03","MBM","MBM","299814","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Cervi, A.C.; Silva, J.M.; Silva, J.M.","2004","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM299814","MBM299814",NA,NA,"8736","11","04","Rodovia para Guaratuba, Ponte do XV",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:37:35-03","MBM","MBM","130792","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1971","Brazil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"MBM130792","MBM130792",NA,NA,"9659","08","11","Jordão",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:37:35-03","MBM","MBM","2719","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1998","Reitz, R.; Klein; Klein","1956","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"MBM002719","MBM002719",NA,NA,"3402","07","17","Horto Florestal INP","450","450","Southern America",NA,NA,"Arvoreta. 4m alt. Mata. Flor em botãi; Arvoreta 4m, em botão.; Mata.",NA,NA,"PARATYPE","18533","auto",NA,NA,NA,NA,NA
"190","2020-12-21 16:37:35-03","MBM","MBM","2716","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1955","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"MBM002716","MBM002716",NA,NA,"1592","09","15","Morro da Ressacada",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:37:35-03","MBM","MBM","130790","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1971","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"MBM130790","MBM130790",NA,NA,"9730","09","22","Morro do Cambirela",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:37:35-03","MBM","MBM","95987","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Bresolin, A.","1973","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM095987","MBM095987",NA,NA,"973","11","21","Bom Retiro",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:37:35-03","MBM","MBM","230376","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, M.L.",NA,"Ribeiro, W.; et al.; et al.","1998","Brazil","São Paulo","Porangaba","-48.1199989318848","-23.1700000762939",NA,NA,"MBM230376","MBM230376",NA,NA,"s.n.","07","27","Porangaba",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"11217","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:37:35-03","MBM","MBM","336418","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Cervigne, N.S.","2007","Cervigne, N.S.; et al.; et al.","2007","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"MBM336418","MBM336418","11","06","87","10","30","Fazenda Solana","730","730","Southern America",NA,NA,"Árvore, 2m; frutos imaturos verdes e maduros arroxeados. Interior da mata",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:37:35-03","MBM","MBM","14354","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM014354","MBM014354",NA,NA,"2232","08","11","Rodovia ao longo do Rio Ponta Grossa",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:37:35-03","MBM","MBM","210099","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Soares-Silva, L.H.",NA,"Chagas, F.; et al.; et al.","1985","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"MBM210099","MBM210099",NA,NA,"914","10","16","Floresta dos Irmãos Godoy",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:37:35-03","MBM","MBM","172965","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Ziller, S.R.; et al.; et al.","1994","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM172965","MBM172965",NA,NA,"604","11","04","Paranaguá",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:37:35-03","MBM","MBM","47569","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Klein, R.","1953","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"MBM047569","MBM047569",NA,NA,"559","08","13","Mata do Maluche","60","60","Southern America",NA,NA,"Mata. Arvoreta 6m alt. Flor branca; Arvoreta 6m, flor branca.; Mata.",NA,NA,"PARATYPE","19684","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:37:35-03","MBM","MBM","139577","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1968","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM139577","MBM139577",NA,NA,"7841","08","07","Morro Costa da Lagoa, Ilha de Santa Catarina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:37:35-03","MBM","MBM","139578","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1968","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM139578","MBM139578",NA,NA,"7843","08","07","Morro Costa da Lagoa, Ilha de Santa Catarina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:37:35-03","MBM","MBM","47570","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Hatschbach, G.","1957","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM047570","MBM047570",NA,NA,"4017","06","16","Garuva",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:37:35-03","MBM","MBM","116628","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.",NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","1987","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM116628","MBM116628",NA,NA,"51277","07","21","Rio Canavieiras",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
