"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","recordNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","eventTime","fieldNumber","individualCount","sex"
"622","2015-09-04 15:37:03-03","MNHN","RECOLNAT_MNHN_P","P04515105","PreservedSpecimen",NA,"Styracaceae","Styrax","subcordatus","Styrax subcordatus","Moric.",NA,"Blanchet",NA,NA,NA,"Brasil","Bahia",NA,"Brésil. In province Bahia",NA,NA,NA,NA,NA,NA,"P04515105","P04515105_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515105' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2015-09-04 15:37:03-03","MNHN","RECOLNAT_MNHN_P","P04515106","PreservedSpecimen",NA,"Styracaceae","Styrax","subcordatus","Styrax subcordatus","Moric.",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.","1968","1","27","Brasil","Goiás",NA,"Near to Niquelândia",NA,NA,NA,NA,"1400",NA,"P04515106","P04515106_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515106' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19270",NA,NA
"624","2020-10-01 14:16:34-03","JBB","HEPH","31365","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Pereira, BAS","Pereira, BAS; Mecenas, VV","1992","08","13","Brasil","Distrito Federal","Brazlândia","Córrego Veredinha, Zona urbana",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"2166","Dicotyledon","Ericales",NA,NA,"1992","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-10-01 14:16:34-03","JBB","HEPH","32395","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Maruyama, A","Maruyama, A; Oliveira, LA","2016","05","05","Brasil","Mato Grosso do Sul","São Gabriel do Oeste",NA,"-54.759722","-19.158333","-54.759722","-19.158333","592","592",NA,NA,"Southern America",NA,NA,NA,"377","Dicotyledon","Ericales",NA,NA,"2016","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-10-01 14:16:29-03","JBB","HEPH","10007","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Bucci, FFB","Lima, IV","1994","05","18","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,"CAP 39,0cm T3-17-322","s.n.","Dicotyledon","Ericales",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-10-01 14:16:29-03","JBB","HEPH","11607","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Nóbrega, MGG","Nóbrega, MGG","1995","11","28","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,NA,"403","Dicotyledon","Ericales",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-10-01 14:16:29-03","JBB","HEPH","12321","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Azevedo, V","Azevedo, V","1996","10","23","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 1","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,NA,"112","Dicotyledon","Ericales",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-10-01 14:16:29-03","JBB","HEPH","13890","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Munhoz, CBR","Munhoz, CBR","1998","01","17","Brasil","Goiás","Alto Paraíso de Goiás","Chico Preto 12 Km a direita de Alto Paraíso sentido São Jorge","-47.636111","-14.171389","-47.636111","-14.171389","124","124",NA,NA,"Southern America",NA,NA,NA,"622","Dicotyledon","Ericales",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-10-01 14:16:29-03","JBB","HEPH","14234","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Monteiro, PPM","Monteiro, PPM","1998","03","08","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,"Casca grossa escura, sobrecasca vermelha, ausencia de aroma nos frutos","305","Dicotyledon","Ericales",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-10-01 14:16:29-03","JBB","HEPH","15432","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Oliveira, MS","Jesus, FPR de","2000","03","16","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,NA,"43","Dicotyledon","Ericales",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-10-01 14:16:29-03","JBB","HEPH","19225","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Nóbrega, MGG","Nóbrega, MGG","2003","06","07","Brasil","Distrito Federal","Brasília","Próximo ao Clube Primavera Córrego Tabatinga","-42.059444","-15.845833","-42.059444","-15.845833",NA,NA,NA,NA,"Southern America",NA,NA,NA,"1887","Dicotyledon","Ericales",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-10-01 14:16:29-03","JBB","HEPH","19324","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Oliveira, ECL de","Oliveira, ECL de","2002","10","21","Brasil","Distrito Federal","Brasília","Lago Sul QI 26","-47.961111","-15.914444","-47.961111","-15.914444","1040","1040",NA,NA,"Southern America",NA,NA,"Folha cartacea verde, pilosa na superficie abaxial, nervura principal de cor marrom","44","Dicotyledon","Ericales",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-10-01 14:16:29-03","JBB","HEPH","23845","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Martins, RC","Martins, RC","2008","05","13","Brasil","Distrito Federal","Brasília","Granja do Ipê. Park Way.","-47.987222","-15.905833","-47.987222","-15.905833",NA,NA,NA,NA,"Southern America",NA,NA,NA,"883","Dicotyledon","Ericales",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-10-01 14:16:29-03","JBB","HEPH","27165","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Ramos, AE","Ramos, AE","2010","09","22","Brasil","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga FL 81","-47.5625","-15.4375","-47.5625","-15.4375","1000","1000",NA,NA,"Southern America",NA,NA,NA,"2369","Dicotyledon","Ericales",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-10-01 14:16:29-03","JBB","HEPH","25038","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Silvestre Silva, J","Silvestre Silva, J; Gonçalves, JC; Solórzano, A","2008","04","15","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Southern America",NA,NA,"Frutos imaturos.&nf;Presente próximo à borda do cerradão","448","Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-10-01 14:16:29-03","JBB","HEPH","26924","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Ramos, AE","Ramos, AE","2010","08","05","Brasil","Goiás","Luziânia","Fazendinha JK 4","-47.940833","-16.392222","-47.940833","-16.392222","932","932",NA,NA,"Southern America",NA,NA,NA,"2159","Dicotyledon","Ericales",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-10-01 14:16:29-03","JBB","HEPH","24615","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Haidar, RF","Haidar, RF","2008","05","01","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833","1032","1032",NA,NA,"Southern America",NA,NA,"Coleta feita para o plano de manejo.","375","Dicotyledon","Ericales",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-10-01 14:16:29-03","JBB","HEPH","27247","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Proença, CEB","Kuhlmann, MP","2008","07","15","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.826553","-15.872067","-47.826553","-15.872067",NA,NA,NA,NA,"Southern America",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br","74","Dicotyledon","Ericales",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-10-01 14:16:29-03","JBB","HEPH","3015","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Ramos, AE","Ramos, AE","1983","01","21","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas, Corrego Fumal",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Odoríferas","172","Dicotyledon","Ericales",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-10-01 14:16:29-03","JBB","HEPH","31071","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Oliveira, MS","Rosa, PO; Soares, ACA; Oliveira, MS","2015","05","19","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha Labiata","-47.8275","-15.864167","-47.8275","-15.864167","1143","1143",NA,NA,"Southern America",NA,NA,NA,"1518","Dicotyledon","Ericales",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-10-01 14:16:34-03","JBB","HEPH","4182","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Ramos, AE; Maury, CM; Oliveira, PEAM de; Ribeiro, JF","1984",NA,NA,"Brasil","Distrito Federal","Planaltina","Reserva Biológica de Águas Emendadas. Entre 15°32' S - 15°38' S e 47° 33' W e 47° 37' W . Altitude 1000m-1150m. Cerca de 40km a NE de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-10-01 14:16:34-03","JBB","HEPH","6285","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Paiva, VF","Proença, CEB","1989","02","24","Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1150","1150",NA,NA,"Southern America",NA,NA,NA,"713","Dicotyledon","Ericales",NA,NA,"2004","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-10-01 14:16:34-03","JBB","HEPH","7731","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Oliveira, PEAM de","Oliveira, PEAM de","1991","12","04","Brasil","Distrito Federal","Riacho Fundo","Riacho Fundo",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"1732","Dicotyledon","Ericales",NA,NA,"1991","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-10-01 14:16:34-03","JBB","HEPH","9198","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Boaventura, M","Boaventura, M","1994","04","04","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"Southern America",NA,NA,NA,"104","Dicotyledon","Ericales",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-10-01 14:16:34-03","JBB","HEPH","9806","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Bucci, FFB","Bucci, FFB","1994","03","19","Brasil","Tocantins","Palmas","Serra do Lajeado Fazenda Roncadeira","-48.127778","-10.295833","-48.127778","-10.295833",NA,NA,NA,NA,"Southern America",NA,NA,"Ponto 4","227","Dicotyledon","Ericales",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-10-01 14:16:34-03","JBB","HEPH","8108","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Ramos, AE","Ramos, AE","1993","08","17","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"T1-1-3","3","Dicotyledon","Ericales","70570","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-10-01 14:16:29-03","JBB","HEPH","24107","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Haidar, RF","Haidar, RF","2008","05","09","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Levantamento feito para o Plano de Manejo","565","Dicotyledon","Ericales","70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-10-01 14:16:29-03","JBB","HEPH","27040","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Rosário, RF do","Rosário, RF do","2010","08","16","Brasil","Distrito Federal","Brasília","Parque da Cidade","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"2","Dicotyledon","Ericales","70570","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-10-01 14:16:29-03","JBB","HEPH","18699","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Nóbrega, MGG","Salles, AEH","2003","02","06","Brasil","Goiás","Catalão","Canteiro de Obra da Serra do Facão margem esquerda do Rio São Marcos, margem do Corrego Perpatuo","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Coordenada em UTM 21 75 03 800 19 05","2606","Dicotyledon","Ericales","94621","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-12-11 11:42:33-03","UFMG","BHCB","139430","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"PPFES","2009","01",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro - Itaú","-48.063889","-18.930833","-48.063889","-18.930833",NA,NA,"BHCB012734",NA,"Southern America",NA,NA,"Árvore ca. 8 m de altura e 21,5 cm de circunferência.; Floresta Estacional Semidecidual.","657","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-11 11:42:33-03","UFMG","BHCB","201609","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Costa, MTR; Alves, CK","2014","05","08","Brasil","Minas Gerais","São João Del-Rei","Bairro Colônia, Rua Domingos Pio Teixeira","-44.379167","-21.192778","-44.379167","-21.192778","912","912","BHCB201609","BHCB201609","Southern America",NA,NA,"Arvoreta de 2,5m de altura, com flores brancas, de leve odor agradável","115","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-12-11 11:42:33-03","UFMG","BHCB","185226","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Rezende, SG; Justo, AG","2015","04","02","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.853889","-20.267222","-43.853889","-20.267222","1090","1195","BHCB185226",NA,"Southern America",NA,NA,"Árvore; Cerrado","5886","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-11 11:42:33-03","UFMG","BHCB","186337","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Mota, RC da; Junior, RT","2017","02","10","Brasil","Minas Gerais","Riacho dos Machados","Morro Grande","-42.781667","-16.116667","-42.781667","-16.116667","1000","1000","BHCB186337",NA,"Southern America",NA,NA,"Projeto desenvolvido pelo Instituto Prístino!; Arbusto; cálice esverdeado, corola branca, anteras amarelas.; Coletada em Campo Rupestre Ferruginoso","4154","Dicotyledon",NA,NA,NA,"2017","03","13",NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-11 11:42:33-03","UFMG","BHCB","183683","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Rezende, SG; Justo, AG","2015","04","14","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","-43.925","-20.140556","1280","1350",NA,NA,"Southern America",NA,NA,"Árvore; Campo Sujo","5480","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-12-11 11:42:33-03","UFMG","BHCB","185445","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Rezende, SG; Justo, AG","2016","06","09","Brasil","Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","-44.050833","-20.077778","-44.050833","-20.077778","1065","1130","BHCB185445",NA,"Southern America",NA,NA,"Árvore; Cerrado ralo","6105","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-11 11:42:33-03","UFMG","BHCB","25405","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Furnas","UHE de Furnas",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-11 11:42:33-03","UFMG","BHCB","49006","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-12-11 11:42:33-03","UFMG","BHCB","60395","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Salino, A; Mota, RC da","2001","06","09","Brasil","Minas Gerais","Santana do Garambéu","Córrego dos Pinheiros.","-44.120694","-21.580222","-44.120694","-21.580222","1100","1150",NA,NA,"Southern America",NA,NA,"Árvore com 6m de altura, frutos imaturos verdes, folhas subcoreáceas, na borda de mata","7058","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-11 11:42:33-03","UFMG","BHCB","69786","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Aquino, C; Ushizi, TM","2002","04","06","Brasil","Minas Gerais",NA,"Rio Paraopeba.",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-11 11:42:33-03","UFMG","BHCB","65427","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"8096","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-11 11:42:33-03","UFMG","BHCB","65426","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"723","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-11 11:42:33-03","UFMG","BHCB","65425","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"729","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-11 11:42:33-03","UFMG","BHCB","65419","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"732","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-11 11:42:33-03","UFMG","BHCB","65418","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"734","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-11 11:42:33-03","UFMG","BHCB","2532","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Grandi, TSM","1980","02","18","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Terrestre-cerrado;flores cermes;","580","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-11 11:42:33-03","UFMG","BHCB","15940","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Vasconcelos, RA","1986","05",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-11 11:42:33-03","UFMG","BHCB","65424","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"727","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-11 11:42:33-03","UFMG","BHCB","65423","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"726","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-11 11:42:33-03","UFMG","BHCB","65422","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"725","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-11 11:42:33-03","UFMG","BHCB","65421","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"728","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-12-11 11:42:33-03","UFMG","BHCB","65420","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"731","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-12-11 11:42:33-03","UFMG","BHCB","66754","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Soares, SM","2001","11","06","Brasil","Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Arbustiva/ Flor branca","197","Dicotyledon",NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-12-11 11:42:33-03","UFMG","BHCB","26319","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-12-11 11:42:33-03","UFMG","BHCB","59658","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Mamede, MCH; et al.",NA,NA,NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-11 11:42:33-03","UFMG","BHCB","34660","PreservedSpecimen","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa da Prata",NA,"-45.5435981750488","-20.0224990844727",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"s.n.","Dicotyledon",NA,"21026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
