"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"91","2019-10-07 09:15:20-03","UEFS","HUEFS","28349","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Atkins, S.","PCD5571","1997","02","13",NA,"Brasil","Bahia","Mucugê","Caminho para Abaíra.","-41.374444","-13.006667","970","970",NA,"Campos gerais.","HUEFS0028349","HUEFS0028349","2007","41W22'28''","13S0'24''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"92","2019-10-07 09:15:20-03","UEFS","HUEFS","38259","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Silva, M.M.da","207","1999","03","21",NA,"Brasil","Bahia","Ibicoara","Estrada para lagoa Encantada. Beira de estrada.","-41.357778","-13.283889",NA,NA,NA,NA,"HUEFS0038259","HUEFS0038259","2007","41W21'28''","13S17'2''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"93","2019-10-07 09:15:20-03","UEFS","HUEFS","61653","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Stannard, B.","PCD5346","1997","02","10",NA,"Brasil","Bahia","Caetité","Caminho para Licínio de Almeida.","-42.505278","-14.087778","1080","1080",NA,"Campo gerais e Mata.","HUEFS0061653","HUEFS0061653","2007","42W30'19''","14S5'16''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"94","2019-10-07 09:15:20-03","UEFS","HUEFS","66253","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Bautista, H.P.","3228","2002","03","13",NA,"Brasil","Bahia","Caetité","Caraíbas.","-42.431944","-13.993333","850","850",NA,NA,"HUEFS0066253","HUEFS0066253","2007","42W25'55''","13S59'36''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"95","2019-10-07 09:15:20-03","UEFS","HUEFS","75563","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","L.H.M.Fonseca","Silva-Castro, M.M.","638","2003","06","10",NA,"Brasil","Bahia","Maracás","Estrada Maracás-Contendas do Sicorá.","-40.535278","-13.481667","555","555",NA,"Caatinga.","HUEFS0075563","HUEFS0075563","2014","40W32'7''","13S28'54''","10","Asteranae",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-07 09:15:20-03","UEFS","HUEFS","75743","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","L.H.M.Fonseca","Carneiro-Torres, D.S.","234","2003","05","17",NA,"Brasil","Bahia","Maracás","Estrada Maracás - Contendas do Sincorá.","-40.281667","-13.755",NA,NA,NA,NA,"HUEFS0075743","HUEFS0075743","2014","40W16'54''","13S45'18''","10","Asteranae",NA,NA,NA,NA,NA,NA,NA
"97","2019-10-07 09:15:20-03","UEFS","HUEFS","114452","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","L.H.M.Fonseca","Silva-Castro, M.M.","1047","2006","11","19",NA,"Brasil","Bahia","Caetité","Estrada para Estiva.","-41.305556","-13.774167","1026","1026",NA,NA,"HUEFS0114452","HUEFS0114452","2014","41W18'20''","13S46'27''","10","Asteranae",NA,NA,NA,NA,NA,NA,NA
"98","2019-10-07 09:15:20-03","UEFS","HUEFS","52232","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","M.M.Silva","Ribeiro-Filho, A.A.","236","2001","02","26",NA,"Brasil","Bahia","Mucugê","Estrada Andaraí-Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0052232","HUEFS0052232","2001",NA,NA,"07","Asteranae",NA,"52493","auto",NA,NA,NA,NA
"99","2019-10-07 09:15:20-03","UEFS","HUEFS","246662","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.",NA,"Fonseca, L.H.","290","2013","11","17",NA,"Brasil","Bahia","Lagoa Real","Beira da estrada de chão para Lagoa Real. No topo do morro.","-42.301944","-13.942222","966","966",NA,"Caatinga com elementos de campo rupestre. Solo areno-argiloso.","HUEFS0246662","HUEFS0246662",NA,"42W18'7''","13S56'32''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:15:20-03","UEFS","HUEFS","246665","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.",NA,"Fonseca, L.H.","293","2013","11","17",NA,"Brasil","Bahia","Lagoa Real","Propriedade do senhor Almir.","-42.281667","-13.97","895","895",NA,NA,"HUEFS0246665","HUEFS0246665",NA,"42W16'54''","13S58'12''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:15:20-03","UEFS","HUEFS","194364","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","M.M.Silva-Castro","Marinho, L.C.","414","2013","05","27",NA,"Brasil","Bahia","Lençóis","Fazenda Lago do Peixe, próximo à Prainha.","-41.183333","-12.15",NA,NA,NA,NA,"HUEFS0194364",NA,"2014","41W11'","12S9'","04","Asteranae",NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:15:20-03","UEFS","HUEFS","43306","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.",NA,"Silva, M.M.da","280","2000","02","26",NA,"Brasil","Bahia","Maracás","Ca. de 10 km na estrada para Contendas do Sincorá.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Caantiga arbórea, na borda.","HUEFS0043306","HUEFS0043306","2004",NA,NA,"02","Asteranae",NA,"50558","auto",NA,NA,NA,NA
"103","2016-07-14 13:24:27-03","F","FMNH-SEEDPLANTS","V0315098F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0315098F","V0315098F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-09-04 19:39:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,NA,"A. Glaziou","15257",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"105","2019-06-11 13:37:06-03","F","FMNH-SEEDPLANTS","V0412076F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"RRC ID Flag","G. G. Hatschbach","56524","1992","4","4","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0412076F","V0412076F_01 V0412076F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56524",NA
"106","2020-07-23 11:59:51-03","CEPLAC","CEPEC","25179","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"SpeciesLink/lacunas","R. M. Harley","20943","1980","03","25",NA,"Brasil","Bahia","CASCAVEL","Serra do Sincorá. 6Km ao N de Cascavel, na Rod. para Mucugê.","-41.416667","-13.1",NA,NA,NA,NA,NA,NA,NA,"41W25'","13S6'",NA,NA,NA,NA,NA,"Holótipo",NA,NA,"30/12/1993"
"107","2020-07-23 11:59:51-03","CEPLAC","CEPEC","97668","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"Sem Informação","Fiaschi, P.","1777","2003","11","02",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da Serra.","-39.536111","-14.770278",NA,NA,NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-23 11:59:51-03","CEPLAC","CEPEC","62933","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"A. Gentry","S. Ginzbarg","822","1988","03","23",NA,"Brasil","Bahia","MARACÁS","7Km ao SO de Maracás na estrada para Contendas do Sincorá.","-40.5","-13.5",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"40W30'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-23 11:59:51-03","CEPLAC","CEPEC","79725","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"SpeciesLink/lacunas","S. Atkins","5571","1997","02","13",NA,"Brasil","Bahia","MUCUGÊ","Caminho para Abaíra.","-41.374444","-13.006667",NA,NA,NA,NA,NA,NA,NA,"41W22'28","13S0'24",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1999"
"110","2020-07-23 11:59:51-03","CEPLAC","CEPEC","92672","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"SpeciesLink/lacunas","B. Stannard",NA,"1992","03","11",NA,"Brasil","Bahia","ABAÍRA","Beira da estrada Abaira/Piatã, 4Km de Abaíra.","-41.683333","13.233333",NA,NA,NA,NA,NA,NA,NA,"41W41'","13N14'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"111","2020-07-23 11:59:51-03","CEPLAC","CEPEC","18266","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"T. S. dos Santos","A. M. de Carvalho","137","1983","06","30",NA,"Brasil","Bahia","JEQUIÉ","Estrada Jequié/Contendas do Sincorá. A 6Km de Jequié.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"49443","auto",NA,NA,NA,"30/12/1981"
"112","2020-07-23 11:59:51-03","CEPLAC","CEPEC","43385","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"M. M. Silva-Castro","A. Chautems","153","1990","04","30",NA,"Brasil","Bahia","MARACÁS","Entre Km 6-7Km da Rod. Maracás/Contendas do Sincorá.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,"05/08/1998"
"113","2020-07-23 11:59:51-03","CEPLAC","CEPEC","13741","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum",NA,"A. Gentry","S. A. Mori","9988","1974","01","31",NA,"Brasil","Bahia","MARACÁS","Rod. BA-026, 13 a 15Km ao SW de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"50558","auto",NA,NA,NA,"30/12/1979"
"114","2021-04-08 17:12:19-03","UESB","HUESB","848","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; I. F. Castro; I. F. Castro","831","2004","07","07",NA,"Brasil","Bahia","Maracás","Estrada Jequié-Pé de Serra, depois do trevo.","-40.605556","-13.394444","715","715",NA,"Subarbusto ca. 70 cm. Folhas coriáceas. Corola tubo amarelo internamente e lacínios cremes unicata.",NA,NA,"2011","-40.605556","-13.394444","08",NA,"23",NA,NA,NA,NA,NA,NA
"115","2021-04-08 17:12:19-03","UESB","HUESB","153","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; G.C. Moreira, CR Agustin; G.C. Moreira, CR Agustin","638","2003","06","10",NA,"Brasil","Bahia","Maracás","Estrada Maracás- Contendas do Sincorá.","-40.552778","-13.481667","555","555",NA,"Arbusto escandente. Folhas coriáceas, discolores, com face abaxial cinéria. Cálice e brácteas verde claro. Corola creme. Frutos imaturos verde, frutos maduros castanhos.; Caatinga","HUESB000000153",NA,"2011","-40.552778","-13.481667","08",NA,"23",NA,NA,NA,NA,NA,NA
"116","2021-04-08 17:12:19-03","UESB","HUESB","527","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; D.S.Carneiro Torres, CR de Agus; D.S.Carneiro Torres, CR de Agus","789","2004","01","21",NA,"Brasil","Bahia","Maracás","Estrada Maracás - Pé de Serra","-40.579444","-13.528056","677","677",NA,"Odor adocicado.; Liana. Folhas coriáceas, discolores, verde-amareladas. Cálice e brácteas verde-claro, corola creme com tubo amarelo-ouro internamente, anteras amarelas, estilete esverdeado.",NA,NA,"2011","-40.579444","-13.528056","08",NA,"23",NA,NA,NA,NA,NA,NA
"117","2021-04-08 17:12:19-03","UESB","HUESB","418","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; G. C. Moreira; L. S. Silva; G. C. Moreira; L. S. Silva","707","2003","09","27",NA,"Brasil","Bahia","Maracás","Estrada para Pé de Serra, estrada antiga a 10 km de Maracás.","-40.533333","-13.486111","810","810",NA,"Liana. Folhas coriáceas, levemente discolores. Brácteas verdes amareladas; cálice verde, corola amarela clara. Frutos imaturos verdes amarelados.",NA,NA,"2011","-40.533333","-13.486111","03",NA,"23",NA,NA,NA,NA,NA,NA
"118","2021-04-08 17:12:19-03","UESB","HUESB","1006","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; I.F. Castro, RF Brito,; I.F. Castro, RF Brito,","923","2004","12","18",NA,"Brasil","Bahia","Maracás","Estrada Pé de Serra-Maracás.","-40.506667","-13.455","786","786",NA,"Liana. Folhas coriáceas. Flores com brácteas e cálice verde amarelado, corola amarela.; Liana. Folhas coriáceas. Flores com brácteas e cálice verde amarelado, corola amarela.","HUESB000001006",NA,"2011","-40.506667","-13.455","08",NA,"23",NA,NA,NA,NA,NA,NA
"119","2021-04-08 17:12:19-03","UESB","HUESB","38","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Carneiro-Torres, D.S.; M. M. da Silva-Castro, G Macedo; L. C. Senra; M. M. da Silva-Castro, G Macedo; L. C. Senra","234","2002","05","17",NA,"Brasil","Bahia","Maracás","Estrada Maracás- Contendas do Sincorá","-40.281667","-13.755",NA,NA,NA,"Liana. Folhas coriáceas. Inflorescências com brácteas verde-amareladas, corola creme com tubo amarelo internamente. Frutos maduros castanhos-amarelados.","HUESB000000038",NA,"2011","-40.281667","-13.755","08",NA,"23",NA,NA,NA,NA,NA,NA
"120","2021-04-08 17:12:19-03","UESB","HUESB","851","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva-Castro, M.M.; I.F. Castro.; I.F. Castro.","834","2004","07","07",NA,"Brasil","Bahia","Maracás","Estrada Maracás-Pé de Serra.","-40.586111","-13.531944",NA,NA,NA,"Arbusto ca. 1m de alt. Folhas coriáceas. Corola com tubo amarelo, lacínios cremes.",NA,NA,"2011","-40.586111","-13.531944","08",NA,"23",NA,NA,NA,NA,NA,NA
"121","2021-04-08 17:12:19-03","UESB","HUESB","12731","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Mendes, F.","32","2017","04","19",NA,"Brasil","Bahia","Jequié","Morro Verde, Fazenda do Sr. Valdir","-40.639528","-13.542942",NA,NA,NA,"Trepadeira. Folha composta, oposta. Flor tubular, amarelo claro.","HUESB000012731",NA,"2017","-40.639528","-13.542942","11",NA,"23",NA,NA,NA,NA,NA,NA
"122","2021-04-08 17:12:19-03","UESB","HUESB","4803","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.","M.M Silva-Castro","Silva, M.M. da; et al.; et al.","280","2000","02","26",NA,"Brasil","Bahia","Maracás","ca. de 10km na estrada para Contendas do Sincorá.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Arbusto escandente. Folhas coriáceas discolores, face abaxial cinérea. Bráctea e cálice verde-claro, corola com tubo amarelo e lacínios cremes.",NA,NA,"2011",NA,NA,"03",NA,"22","50558","auto",NA,NA,NA,NA
"123","2021-02-23 13:21:57-03","MN","R-TIPOS","11395","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.",NA,"Glaziou, A.F.M.","15257","1884","06","18",NA,"Brasil","Minas Gerais","Itacolomi",NA,NA,NA,NA,NA,NA,NA,"R000011395","R000011395_001",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"124","2021-03-04 15:43:36-03","IF","SPSF","36418","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","L.H.M.Fonseca","G. Hatschbach","65789","1997","01","15","América do Sul","Brasil","BA","Pindaí","rodovia BR-122","-42.687198638916","-14.4925003051758",NA,NA,NA,"COLETA: Trepadeira lenhosa; flor creme; ápice mais claro.; GEOGRAFIA: Caatinga;",NA,NA,"2013",NA,NA,"12","Magnoliopsida","09","22802","auto",NA,NA,NA,NA
"125","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.",NA,"Glaziou, AFM","15257",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia australi-orientali loco haud accuratius adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:01:57-03","IBt","SP","175690","S","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Udulutsch, RG","Harley, RM; Bromley, GL; Carvalho, AM; Martinelli, G","20943","1980","03","25",NA,"Brasil","Bahia","Cascavel","Serra do Sincorá, 6 km N of Cascavel on the road to Mucuge. Campo geral: grassland rich in Dicotyledoneous herbs & shrubs and acaulous palms","-41.416667","-13.1","1200","1200",NA,"Spindly shrub to 1 m. Leaves mid-green above, paler yellow green beneath. Calyx yellow-green. Corolla creamy yellow, perfumed with sweet fruity smell","SP000425","SP000425","2007","-41.416667","-13.1","03",NA,"13",NA,NA,"Isotype",NA,NA,NA
"127","2019-11-21 10:01:57-03","IBt","SP","397230","S","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Fonseca, LHM","Hatschbach, G; Ribas, OS; Deodato, F","65789","1997","01","15",NA,"Brasil","Bahia","Pindaí","Rod. BR-122, 7km N de Pindaí","-42.687198638916","-14.4925003051758",NA,NA,NA,NA,"SP057944","SP057944","2014",NA,NA,"07",NA,NA,"22802","auto",NA,NA,NA,NA
"128","2019-11-21 10:01:57-03","IBt","SP","397226","S","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Lombardi, JA; Stehmann, JR; Mota, RC; Temponi, LG","5295","2003","08","20",NA,"Brasil","Minas Gerais","Salto da Divisa","Fazenda Jabuti","-39.9468994140625","-16.002799987793",NA,NA,NA,NA,"SP057955","SP057955","2016",NA,NA,"06",NA,NA,"38813","auto",NA,NA,NA,NA
