"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"93","2013-02-13 05:33:00-02","MO","MOBOT","941756","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","T. Killeen (MO)","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 2834","1993","6","30","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Cerca al campamento viejo de Los Fierros; 3-5 km N del camino principal entre Los Fierros y Tarbo, sobre el camino a la meseta.","-60.85","-14.58333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","98359","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","G. Aymard","Bruce K. Holst|H. van der Werff","Holst 2518","1985","11","2","South America","Venezuela","Bolívar",NA,"CEDENO: Cerro El Medano, 22.5 kms SW of Caicara, 100-200 m. Laja and surrounding rocky savanna slopes; 7º36'N, 66º15'W.","-66.25","7.6","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","3"
"95","2020-08-31 09:16:38-03","INPA","INPA","187371","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT de","Miranda, IS","830","1995","08","08","Southern America","Brasil","Roraima","Boa Vista","Estrada Nova para a Vila do Cantá, km 5, 200 m. à esquerda do Km 05 da estrada Nova para a Vila do Cantá","-60","2.2",NA,NA,NA,NA,"INPA0187371","INPA0187371 INPA0187371_e INPA0187371_e1 INPA0187371_nd","-60","2.2","2012",NA,NA,NA,"01",NA,NA,NA,NA,NA
"96","2020-08-31 09:16:38-03","INPA","INPA","93532","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT de","Hopkins, HC","342","1979","12","13","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Estação Ecológica de Maracá, Ilha de Maracá","-61","3.333333",NA,NA,NA,NA,"INPA0093532","INPA0093532 INPA0093532_e INPA0093532_e1 INPA0093532_nd INPA0093532_num","-61","3.333333","2012",NA,NA,NA,"01",NA,NA,NA,NA,NA
"97","2020-08-31 09:16:38-03","INPA","INPA","80376","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT de","Santos, JL dos","318","1978","11","23","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Estação Ecológica de Maracá","-61.7","3.4",NA,NA,NA,NA,"INPA0080376","INPA0080376 INPA0080376_e INPA0080376_nd","-61.7","3.4","2012",NA,NA,NA,"01",NA,NA,NA,NA,NA
"98","2020-08-31 09:16:38-03","INPA","INPA","256179","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Lewis, GP","1578","1987","03","28","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Estrada from base camp to Rio Urariquera.&nf;Grassy campo to left of track near base camp, on route to river.","-61.833333","3.583333",NA,NA,NA,NA,"INPA0256179","INPA0256179 INPA0256179_e","-61.833333","3.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","153729","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. C. B. Mutis","5623","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02322895","US02322895_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","1773360","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. Cuatrecasas","3892","1938","10","19","South America - Neotropics","Colombia",NA,NA,"Rio Casanare: Esmeralda",NA,NA,"130",NA,NA,NA,"US02322899",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2909670","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"O. Huber","2205","1978","8","15","South America - Neotropics","Venezuela","Amazonas",NA,"T. F. Amazonas: Dept. Atures, Cuenca del Rio Rio Manapiare, Sabana de cerro y Sabana ligeramnete inundada alpie del cerro","-66.03","5.53","150",NA,NA,NA,"US02322917",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","3088817","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"W. R. Anderson, G. Hatschbach, R. C. Barneby & B. Gates","11302","1975","2","9","South America - Neotropics","Brazil","Mato Grosso",NA,"Mato Grosso, Mun, Coxim: sandy cerrado 1 km N of Coxim",NA,NA,NA,NA,NA,NA,"US02322919","US02322919_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","1933198","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"V. E. Rudd","356","1943","11","22","South America - Neotropics","Venezuela","Cojedes",NA,"Cojedas: El Limon Experiment Station, San Carlos, on dry hillside in burned-over pasture",NA,NA,NA,NA,NA,NA,"US02322906",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","1663336","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Killip, E. P.","W. A. Archer","2829","1934","11","14","South America - Neotropics","Suriname",NA,NA,"Zanderij I","-55.2","5.45",NA,NA,NA,NA,"US00628868",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","1858718","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"T. A. Sprague","54","1899","1","10","South America - Neotropics","Colombia","Meta",NA,"Cabuyaro, Rio Meta",NA,NA,NA,NA,NA,NA,"US02322898",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","3688119","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"T. J. Killeen","6413","1994","6","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Santa Cruz: Velasco, Parque Nacional Noel Kempff Mercado Pampa Los Fierros: Cerrado hasta campo cerrado, suelos bien drenados","-60.8569","-14.6056","250",NA,NA,NA,"US02322910","US02322910_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","2843407","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"H. García Barriga","18159","1965","3","12","South America - Neotropics","Colombia","Tolima",NA,"Colombia, Depto. Tolima: Iconozo: carretera a Pandi",NA,NA,"1000",NA,NA,NA,"US02322915",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","1777603","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Sandwith, N. Y.","A. C. Smith","2458","1937","11","9","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Isherton, basin of Rupununi River","-59.36","2.31",NA,NA,NA,NA,"US00628866",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","3255303","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"S. Mori, B. V. Rabelo, D. Campbell & D. C. Daly","15703","1983","7","31","South America - Neotropics","Brazil","Amapá",NA,"Brazil, Amapa: Municipality of Macapa, Parque Florestal da Fazendinha, 12 km S of Macapa",NA,NA,NA,NA,NA,NA,"US02322921","US02322921_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1797068","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. Cuatrecasas","7780","1939","11","19","South America - Neotropics","Colombia",NA,NA,"La Serrania entre los rios Ariari y Metas: mata en Angostura",NA,NA,"240",NA,NA,NA,"US02322896",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","1663343","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Killip, E. P.","W. A. Archer","2841","1934","11","14","South America - Neotropics","Suriname",NA,NA,"Zanderij I","-55.2","5.45",NA,NA,NA,NA,"US00628867","US00628867_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","2826571","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"A. Macedo","1718","1944","2","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Fag, Jaragui, Municipio Campina Verde, Estado Minas",NA,NA,NA,NA,NA,NA,"US02322913","US02322913_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","1561039","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. C. B. Mutis","2872","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02322903",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","1954796","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Amshoff, G. J. H.","A. A. Pulle","511","1920","9","7","South America - Neotropics","Suriname",NA,NA,"Courantyne R.","-57.1","5.95",NA,NA,NA,NA,"US00628869",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","2909619","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"O. Huber & J. Cerda","1523","1978","1","30","South America - Neotropics","Venezuela",NA,NA,"Terreno situado entre la Carretera hacia Samarriapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho","-67.6","5.62","75",NA,NA,NA,"US02322916",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","1561043","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. C. B. Mutis","4689","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02322905","US02322905_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2253170","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. J. Wurdack & J. V. Monachino","41161","1956","1","7","South America - Neotropics","Venezuela","Bolivar",NA,"Estado Bolivar, Venezuela, Locally frequent at morichal edge just above Salto de Humito (about 30 river km. from mouth) Rio Villacao (Rio Auyacoa)",NA,NA,"80","110",NA,NA,"US02322900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","701863","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Velasco",NA,NA,"200",NA,NA,NA,"US02322908",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2643226","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16829","1966","6","9","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Mato Grosso, 20 km S. of Xavantina, Mato Grosso",NA,NA,"400",NA,NA,NA,"US02322912","US02322912_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","1615761","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"A. Ducke","24319","1933","7","23","South America - Neotropics","Brazil","Amazonas",NA,"Procedencia Caracarahy, Rio Branco (civ Amazonas) in campis",NA,NA,NA,NA,NA,NA,"US02322909","US02322909_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","1187239","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"H. F. Pittier","10573","1922","10","28","South America - Neotropics","Venezuela","Zulia",NA,"Vicinity of Mene Grande, Zulia",NA,NA,NA,NA,NA,NA,"US02322894","US02322894_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2196679","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"A. Macedo","1718","1949","2","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Faraqua, Estado Minas",NA,NA,NA,NA,NA,NA,"US02322897","US02322897_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2447871","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. M. Pires & P. B. Cavalcante","52103","1962","7","12","South America - Neotropics","Brazil","Amapá",NA,"Territorio Amapa, Brasil, Coastal Region, Border of Rio Matapi",NA,NA,NA,NA,NA,NA,"US02322902","US02322902_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","1560906","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"J. C. B. Mutis","4278","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02322904",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2864462","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"A.C. Allem & G. Vieira","2094","1978","8","23","South America - Neotropics","Brazil","Goiás",NA,"Rod. Belem-Brasilia 10 km E Alvorada-Mun. Alvorada, Go.",NA,NA,NA,NA,NA,NA,"US02322914","US02322914_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1855573","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"E. P. Killip","37564","1943","4","19","South America - Neotropics","Venezuela","Bolivar",NA,"Bolivar: Rio Paragua: near Chorrera de Aguacanta",NA,NA,"260",NA,NA,NA,"US02322907","US02322907_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","2643223","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16083","1966","5","27","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Estado do Mato Grosso, Serra do Roncador, Rio Turvo, 210 km N. of Xavantina, Mato Grosso",NA,NA,"500",NA,NA,NA,"US02322911","US02322911_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3293671","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"G. Davidse","4337","1973","11","22","South America - Neotropics","Venezuela","Bolivar",NA,"Bolivar: 14 km SE of Caicara along Hwy 19 to Ciudad Bolivar",NA,NA,"160",NA,NA,NA,"US02322920",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2931730","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"G. Hatschbach","23562","1970","2","15","South America - Neotropics","Brazil","Mato Grosso",NA,"Corrego Feio (Mun. Bataguacu) Mato Grosso",NA,NA,NA,NA,NA,NA,"US02322918","US02322918_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","2266058","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"A. Silva","294","1944","7","21","South America - Neotropics","Brazil","Pará",NA,"Estado do Para, Belem: 4 K So of Administration Building, Estrada do Barracao de Borracha",NA,NA,NA,NA,NA,NA,"US02322901","US02322901_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"131","2020-09-02 16:28:37-03","Cenargen","CEN","83694","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","J. S. Silva - UFRPe","Juliana S. Silva","956","2011","03","14",NA,"Brasil","MS","TRES LAGOAS","Residencial Santa Julia, próximo as residências","-51.674444","-20.777777","311","311","Exsicatas","Herbário UEC - Plantas do Brasil.","CEN00083694","CEN00083694","-51.674444","-20.777777","2011",NA,NA,NA,"03",NA,NA,NA,NA,"1"
"132","2020-09-02 16:28:37-03","Cenargen","CEN","2295","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R. S. Cowan","Antônio Costa Allem","2094","1978","08","22",NA,"Brasil","GO","ALVORADA DO NORTE","Rod. Belém-Brasília 10km E Alvorada","-46.4921989440918","-14.4807996749878",NA,NA,"Exsicatas","Folhas discolores.","CEN00002295","CEN00002295",NA,NA,"1979","45394","auto",NA,"12",NA,NA,NA,NA,NA
"133","2019-11-13 11:23:21-03","USP","SPF","112431","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Lewis, GP","Hatschbach, G","34005","1974","02","10",NA,"Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,"SPF00112431",NA,NA,NA,"1993","102528","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-05-08 11:13:14-03","UEFS","HUEFS","138408","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Tephrosia","brevipes","Tephrosia brevipes","Benth.",NA,"Fernandes, A.","10063EAC","1981","04","16",NA,"Brasil","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruçuí- UNA.","-45.2421989440918","-7.55833005905151",NA,NA,NA,"Baixa úmida.","HUEFS0138408","HUEFS0138408",NA,NA,NA,"121004","auto","Rosanae",NA,NA,NA,NA,NA,NA
"135","2020-05-08 11:13:15-03","UEFS","HUEFS","29366","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Hatschbach, G.","34005","1974","02","10",NA,"Brasil","Mato Grosso","Coxim","Arredores de Coxim.",NA,NA,NA,NA,NA,NA,"HUEFS0029366","HUEFS0029366",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"136","2020-05-08 11:13:15-03","UEFS","HUEFS","95141","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","L.P.Queiroz","Queiroz, L.P.de","10339","2005","04","16",NA,"Brasil","Goiás","Piranhas","ca, 16 km após a cidade de Piranhas, em direção ao municipio de Aragarças.","-51.910556","-16.367778","420","420",NA,"Floresta secundária.","HUEFS0095141",NA,"51W54'38''","16S22'4''","2018",NA,NA,"Rosanae","09",NA,NA,NA,NA,NA
"137","2020-05-08 11:13:15-03","UEFS","HUEFS","95308","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","L.P.Queiroz","Queiroz, L.P.de","10506","2005","04","20",NA,"Brasil","Mato Grosso","Alto Paraguai","Rodovia MT - 245 após a entrada para Capão Verde, próximo ao povoado de Capão Verde no sentido de Denise.","-56.814167","-14.8475","210","210",NA,"Cerrado, solo arenoso.","HUEFS0095308",NA,"56W48'51''","14S50'51''","2018",NA,NA,"Rosanae","09",NA,NA,NA,NA,NA
"138","2019-01-23 10:12:28-02","F","FMNH-SEEDPLANTS","V0360658F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes",NA,NA,"R. H. Schomburgk","66","1836",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0360658F","V0360658F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA
"139","2019-09-05 14:22:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,"R. H. Schomburgk","459","1842","2",NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"140","2016-04-15 10:51:25-03","F","FMNH-SEEDPLANTS","V0366802F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0366802F","V0366802F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"141","2016-04-15 10:50:29-03","F","FMNH-SEEDPLANTS","V0366690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0366690F","V0366690F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"142","2016-04-15 10:51:18-03","F","FMNH-SEEDPLANTS","V0366792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0366792F","V0366792F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"143","2016-04-15 10:51:19-03","F","FMNH-SEEDPLANTS","V0366794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0366794F","V0366794F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"144","2016-04-15 10:51:20-03","F","FMNH-SEEDPLANTS","V0366795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0366795F","V0366795F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"145","2016-04-15 10:51:20-03","F","FMNH-SEEDPLANTS","V0366796F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0366796F","V0366796F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
